id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_LowGkIntervention;value_GkKickFromHands;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Chipped;value_SwitchOfPlay;value_LayOff;value_TakeOnSpace;value_Offensive;value_Defensive;value_BlockedPass;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_GoalmouthZ;value_BlockedY;value_BigChance;value_LeftFooted;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_SmallBoxLeft;value_GoalmouthY;value_Diving;value_ParriedSafe;value_Hands;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_DeletedEventType;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_OutSwinger;value_TouchTypeClearance;value_OutOfPlay;value_ShirtPull/Holding;value_BoxRight;value_LowCentre;value_IndividualPlay;value_Collected;value_Stooping;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowLeft;value_OutOfBoxCentre;value_TouchTypeControl;value_Defensive1V1;value_AttemptedTackle;value_Head;value_YellowCard;value_CoachId;value_Dissent;value_NotVisible;value_GkY;value_GkX;value_35Centre;value_FastBreak;value_NotAssisted;value_MisHit;value_HighRight;value_BoxCentre;value_Volley;value_FirstTouch;value_Right;value_FromCorner;value_MediumGkIntervention;value_SetPiece;value_Blocked;value_DefBlock;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_ParriedDanger;value_Feet;value_NotPastGoalLine;value_RecklessOffence;value_LeadingToAttempt;value_HighLeft;value_RelatedError1Id;value_High;value_FlickOn;value_Minutes;value_HighCentre;value_Reaching;value_Caught;value_OverArm;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveRight;value_FreeKick;value_OutOfBoxDeepRight;value_InjuredPlayerId;value_Injury;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FloatedCross;value_Straight;value_PullBack;value_AerialFoul;value_SixYardBlocked;value_SmallBoxCentre;value_CloseRight;value_SwerveLeft;value_BoxLeft;value_VideoCoverageLost;value_Handball;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_TacticalFoul;value_TimeWasting;value_Overrun;value_BlockedCross;value_HitWoodwork;value_HitLeftPost;value_Argument;value_DrivenCross;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689238841;26;10;1;3;7;4gymgvqmve0m2vh89v84tt3x0;1;1,1;43,0;2024-05-19T00:06:44.862Z;2024-05-21T12:00:53Z;[{'id': 5047013905, 'qualifierId': 376}, {'id': 5039921147, 'qualifierId': 179}, {'id': 5039920901, 'qualifierId': 173}, {'id': 5039920905, 'qualifierId': 182}, {'id': 5039920909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039934085, 'qualifierId': 233, 'value': '42'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Save;;;;;;;;;;;;;;;;;;1,0;;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;3;7;Atlanta United II;187;GK;1,0
2689238901;27;6;1;3;8;4gymgvqmve0m2vh89v84tt3x0;0;2,8;40,2;2024-05-19T00:06:46.090Z;2024-05-21T12:01:14Z;[{'id': 5039938117, 'qualifierId': 233, 'value': '43'}, {'id': 5039921369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039921373, 'qualifierId': 73}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;3;8;Atlanta United II;188;GK;1,0
2689238845;43;6;1;3;8;erwnez7ksfkns4dqmyr1fhbe;1;97,2;59,8;2024-05-19T00:06:46.090Z;2024-05-21T12:01:04Z;[{'id': 5039920935, 'qualifierId': 56, 'value': 'Center'}, {'id': 5039920937, 'qualifierId': 73}, {'id': 5039938103, 'qualifierId': 233, 'value': '27'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;cvbjrq3ymmwb2msnm5jeyjn6c;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;3;8;Huntsville City;188;AML;1,0
2689239123;44;1;1;3;31;erwnez7ksfkns4dqmyr1fhbe;0;99,5;99,5;2024-05-19T00:07:08.930Z;2024-05-21T12:01:18Z;[{'id': 5039922321, 'qualifierId': 223}, {'id': 5039922327, 'qualifierId': 141, 'value': '55.2'}, {'id': 5039922331, 'qualifierId': 213, 'value': '4.58'}, {'id': 5039922323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5039922319, 'qualifierId': 155}, {'id': 5039922329, 'qualifierId': 212, 'value': '30.4'}, {'id': 5047014745, 'qualifierId': 20}, {'id': 5039922317, 'qualifierId': 6}, {'id': 5039922325, 'qualifierId': 140, 'value': '95.6'}, {'id': 5039922315, 'qualifierId': 2}, {'id': 5039922481, 'qualifierId': 233, 'value': '28'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;55,2;;4,58;30,4;;95,6;;;;;;;28,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;95,6;55,2;;;;;;;0;0;3;31;Huntsville City;211;MC;1,0
2689239157;28;11;1;3;34;4gymgvqmve0m2vh89v84tt3x0;1;5,4;49,1;2024-05-19T00:07:11.985Z;2024-05-21T12:01:25Z;[{'id': 5039922453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039922457, 'qualifierId': 88}, {'id': 5039922493, 'qualifierId': 233, 'value': '44'}, {'id': 5047014991, 'qualifierId': 378}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Claim;;;;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;3;34;Atlanta United II;214;GK;1,0
2689239263;29;1;1;3;39;4gymgvqmve0m2vh89v84tt3x0;1;11,9;55,2;2024-05-19T00:07:17.538Z;2024-05-19T00:07:20Z;[{'id': 5039923055, 'qualifierId': 123}, {'id': 5039923059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039923065, 'qualifierId': 141, 'value': '73.5'}, {'id': 5039923075, 'qualifierId': 213, 'value': '0.86'}, {'id': 5039923071, 'qualifierId': 212, 'value': '16.4'}, {'id': 5039923063, 'qualifierId': 140, 'value': '22.1'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;73,5;;0,86;16,4;;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;22,1;73,5;;;;;;;0;0;3;39;Atlanta United II;219;GK;1,0
2689239291;30;1;1;3;42;4gymgvqmve0m2vh89v84tt3x0;1;24,7;75,1;2024-05-19T00:07:20.737Z;2024-05-19T00:07:22Z;[{'id': 5039923213, 'qualifierId': 140, 'value': '35.9'}, {'id': 5039923211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039923217, 'qualifierId': 212, 'value': '14.1'}, {'id': 5039923215, 'qualifierId': 141, 'value': '63.7'}, {'id': 5039923219, 'qualifierId': 213, 'value': '5.70'}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;63,7;;5,7;14,1;;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;35,9;63,7;;;;;;;0;0;3;42;Atlanta United II;222;DC;1,0
2689239303;31;1;1;3;44;4gymgvqmve0m2vh89v84tt3x0;1;36,9;65,1;2024-05-19T00:07:22.772Z;2024-05-19T00:07:24Z;[{'id': 5039923283, 'qualifierId': 141, 'value': '74.7'}, {'id': 5039923287, 'qualifierId': 213, 'value': '2.59'}, {'id': 5039923281, 'qualifierId': 140, 'value': '26.9'}, {'id': 5039923285, 'qualifierId': 212, 'value': '12.4'}, {'id': 5039923279, 'qualifierId': 56, 'value': 'Back'}];5myzzter0uza8ro6hwbqxyntg;Sergi Oriol;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;74,7;;2,59;12,4;;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;26,9;74,7;;;;;;;0;0;3;44;Atlanta United II;224;MC;1,0
2689239337;32;1;1;3;46;4gymgvqmve0m2vh89v84tt3x0;1;26,9;74,7;2024-05-19T00:07:24.625Z;2024-05-19T00:07:26Z;[{'id': 5039923469, 'qualifierId': 213, 'value': '3.80'}, {'id': 5039923463, 'qualifierId': 140, 'value': '20.5'}, {'id': 5039923467, 'qualifierId': 212, 'value': '8.5'}, {'id': 5039923461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039923465, 'qualifierId': 141, 'value': '67.0'}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;67,0;;3,8;8,5;;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;20,5;67,0;;;;;;;0;0;3;46;Atlanta United II;226;DC;1,0
2689239415;33;1;1;3;48;4gymgvqmve0m2vh89v84tt3x0;1;20,5;66,6;2024-05-19T00:07:26.593Z;2024-05-19T00:07:31Z;[{'id': 5039923845, 'qualifierId': 212, 'value': '13.6'}, {'id': 5039923847, 'qualifierId': 213, 'value': '4.77'}, {'id': 5039923841, 'qualifierId': 140, 'value': '21.2'}, {'id': 5039923843, 'qualifierId': 141, 'value': '46.6'}, {'id': 5039923839, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;46,6;;4,77;13,6;;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;21,2;46,6;;;;;;;0;0;3;48;Atlanta United II;228;DC;1,0
2689239455;34;1;1;3;53;4gymgvqmve0m2vh89v84tt3x0;1;27,6;39,4;2024-05-19T00:07:31.137Z;2024-05-19T00:07:34Z;[{'id': 5039924055, 'qualifierId': 140, 'value': '25.5'}, {'id': 5039924057, 'qualifierId': 141, 'value': '63.0'}, {'id': 5039924053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039924061, 'qualifierId': 213, 'value': '1.71'}, {'id': 5039924059, 'qualifierId': 212, 'value': '16.2'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;63,0;;1,71;16,2;;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;25,5;63,0;;;;;;;0;0;3;53;Atlanta United II;233;DL;1,0
2689239477;35;1;1;3;56;4gymgvqmve0m2vh89v84tt3x0;0;25,4;68,1;2024-05-19T00:07:34.178Z;2024-05-19T00:07:36Z;[{'id': 5039924153, 'qualifierId': 213, 'value': '0.36'}, {'id': 5039924149, 'qualifierId': 141, 'value': '88.9'}, {'id': 5039924155, 'qualifierId': 1}, {'id': 5039924151, 'qualifierId': 212, 'value': '39.7'}, {'id': 5039924143, 'qualifierId': 155}, {'id': 5039924145, 'qualifierId': 56, 'value': 'Left'}, {'id': 5039924147, 'qualifierId': 140, 'value': '60.7'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;88,9;;0,36;39,7;;60,7;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;60,7;88,9;;;;;;;0;0;3;56;Atlanta United II;236;DC;1,0
2689239481;45;43;1;3;59;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-19T00:07:36.890Z;2024-05-21T12:01:40Z;[{'id': 5047015491, 'qualifierId': 144, 'value': '8'}, {'id': 5039924177, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;3;59;Huntsville City;239;DR;1,0
2689239489;46;49;1;3;59;erwnez7ksfkns4dqmyr1fhbe;1;29,9;12,3;2024-05-19T00:07:37.355Z;2024-05-19T00:07:37Z;[];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;3;59;Huntsville City;239;DR;1,0
2689239617;47;1;1;4;3;erwnez7ksfkns4dqmyr1fhbe;1;30,0;5,0;2024-05-19T00:07:41.635Z;2024-05-19T00:07:47Z;[{'id': 5039924931, 'qualifierId': 213, 'value': '2.91'}, {'id': 5039924919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039924923, 'qualifierId': 141, 'value': '9.1'}, {'id': 5039924927, 'qualifierId': 212, 'value': '12.4'}, {'id': 5039924921, 'qualifierId': 140, 'value': '18.5'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;9,1;;2,91;12,4;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;18,5;9,1;;;;;;;0;0;4;3;Huntsville City;243;DR;1,0
2689239665;48;1;1;4;9;erwnez7ksfkns4dqmyr1fhbe;1;13,5;11,1;2024-05-19T00:07:47.619Z;2024-05-19T00:07:51Z;[{'id': 5039925227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039925233, 'qualifierId': 212, 'value': '18.6'}, {'id': 5039925235, 'qualifierId': 213, 'value': '1.94'}, {'id': 5039925231, 'qualifierId': 141, 'value': '36.6'}, {'id': 5039925229, 'qualifierId': 140, 'value': '7.1'}];a71uh1se16gq1nxvo9swbzm6s;M. Hadley;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;36,6;;1,94;18,6;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;7,1;36,6;;;;;;;0;0;4;9;Huntsville City;249;DL;1,0
2689239731;49;1;1;4;14;erwnez7ksfkns4dqmyr1fhbe;0;5,8;37,6;2024-05-19T00:07:51.866Z;2024-05-21T12:01:56Z;[{'id': 5039925493, 'qualifierId': 212, 'value': '56.6'}, {'id': 5039925495, 'qualifierId': 213, 'value': '5.79'}, {'id': 5039925497, 'qualifierId': 1}, {'id': 5039925491, 'qualifierId': 141, 'value': '0.0'}, {'id': 5047016007, 'qualifierId': 155}, {'id': 5039925489, 'qualifierId': 140, 'value': '53.3'}, {'id': 5039925487, 'qualifierId': 56, 'value': 'Right'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;0,0;;5,79;56,6;;53,3;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;53,3;0,0;;;;;;;0;0;4;14;Huntsville City;254;GK;1,0
2689239767;36;5;1;4;17;4gymgvqmve0m2vh89v84tt3x0;1;47,0;101,8;2024-05-19T00:07:55.472Z;2024-05-19T00:35:38Z;[{'id': 5039925623, 'qualifierId': 347}, {'id': 5039925621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039925713, 'qualifierId': 233, 'value': '50'}];5myzzter0uza8ro6hwbqxyntg;Sergi Oriol;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;1,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;4;17;Atlanta United II;257;MC;1,0
2689239735;50;5;1;4;17;erwnez7ksfkns4dqmyr1fhbe;0;53,0;-1,8;2024-05-19T00:07:55.472Z;2024-05-19T00:07:58Z;[{'id': 5039925499, 'qualifierId': 56, 'value': 'Right'}, {'id': 5039925503, 'qualifierId': 347}, {'id': 5039925731, 'qualifierId': 233, 'value': '36'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;cvbjrq3ymmwb2msnm5jeyjn6c;Out;;;;;;;;;;;;;;;;;;;;;1,0;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;4;17;Huntsville City;257;GK;1,0
2689239823;37;1;1;4;20;4gymgvqmve0m2vh89v84tt3x0;1;46,7;100,0;2024-05-19T00:07:58.081Z;2024-05-19T00:08:02Z;[{'id': 5039925987, 'qualifierId': 212, 'value': '14.6'}, {'id': 5039925981, 'qualifierId': 56, 'value': 'Left'}, {'id': 5039925985, 'qualifierId': 141, 'value': '94.7'}, {'id': 5039925983, 'qualifierId': 140, 'value': '59.8'}, {'id': 5039925989, 'qualifierId': 213, 'value': '5.94'}, {'id': 5039925979, 'qualifierId': 107}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;94,7;;5,94;14,6;;59,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;59,8;94,7;;;;;;;0;0;4;20;Atlanta United II;260;DC;1,0
2689239835;38;1;1;4;24;4gymgvqmve0m2vh89v84tt3x0;1;60,1;95,4;2024-05-19T00:08:01.953Z;2024-05-19T00:56:29Z;[{'id': 5039926041, 'qualifierId': 56, 'value': 'Left'}, {'id': 5039926045, 'qualifierId': 141, 'value': '90.2'}, {'id': 5039926043, 'qualifierId': 140, 'value': '55.1'}, {'id': 5039926049, 'qualifierId': 212, 'value': '6.3'}, {'id': 5039926053, 'qualifierId': 213, 'value': '3.73'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;90,2;;3,73;6,3;;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;55,1;90,2;;;;;;;0;0;4;24;Atlanta United II;264;FWR;1,0
2689239843;39;1;1;4;24;4gymgvqmve0m2vh89v84tt3x0;0;55,1;90,2;2024-05-19T00:08:02.625Z;2024-05-19T00:08:04Z;[{'id': 5039926089, 'qualifierId': 140, 'value': '57.9'}, {'id': 5039926087, 'qualifierId': 56, 'value': 'Left'}, {'id': 5039926197, 'qualifierId': 233, 'value': '51'}, {'id': 5039926195, 'qualifierId': 236}, {'id': 5039926201, 'qualifierId': 286}, {'id': 5039926095, 'qualifierId': 213, 'value': '5.78'}, {'id': 5039926091, 'qualifierId': 141, 'value': '87.8'}, {'id': 5039926093, 'qualifierId': 212, 'value': '3.4'}];9ncybediodv8share9pox2kno;T. Ritondale;;;cvbjrq3ymmwb2msnm5jeyjn6c;Pass;;;;;;;;;;87,8;;5,78;3,4;;57,9;;;;;;;51,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;57,9;87,8;;;;;;;0;0;4;24;Atlanta United II;264;DC;1,0
2689239865;51;74;1;4;24;erwnez7ksfkns4dqmyr1fhbe;1;41,2;17,7;2024-05-19T00:08:02.626Z;2024-05-19T01:06:36Z;[{'id': 5039926219, 'qualifierId': 233, 'value': '39'}, {'id': 5039926179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5039926181, 'qualifierId': 285}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;cvbjrq3ymmwb2msnm5jeyjn6c;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;39,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;4;24;Huntsville City;264;MC;1,0
