id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DrivenCross;value_BlockedPass;value_Cross;value_RightFooted;value_Straight;value_BlockedCross;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_LeftFooted;value_Chipped;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypePass;value_RelatedEventId;value_GoalmouthZ;value_Blocked;value_GkX;value_LowCentre;value_BlockedX;value_BoxRight;value_GkY;value_BlockedY;value_GoalmouthY;value_Assisted;value_Deflection;value_RegularPlay;value_DefBlock;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_LayOff;value_Handball;value_FlickOn;value_IntentionalAssist;value_Assist;value_BoxCentre;value_FirstTouch;value_HighCentre;value_Head;value_Collected;value_Hands;value_Standing;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxLeft;value_GkYTimeOfGoal;value_LowRight;value_KeeperTouched;value_AttemptedTackle;value_ShirtPull/Holding;value_NotVisible;value_TouchTypeControl;value_ThrowInSetPiece;value_IndividualPlay;value_BigChance;value_CloseHigh;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_FloatedCross;value_Overrun;value_OutOfBoxCentre;value_FastBreak;value_Weak;value_Caught;value_MediumGkIntervention;value_HighLeft;value_InSwinger;value_LastLine;value_LeadingToAttempt;value_RelatedError1Id;value_SmallBoxRight;value_FromCorner;value_NotAssisted;value_Diving;value_ParriedSafe;value_High;value_CloseLeft;value_Minutes;value_ThroughBall;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_NotPastGoalLine;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_TacticalFoul;value_YellowCard;value_TimeWasting;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_LowLeft;value_Argument;value_CloseRight;value_BoxDeepRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2679379663;645;19;2;51;46;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-04-28T00:15:16.047Z;2024-04-28T00:15:30Z;[{'id': 4986316977, 'qualifierId': 55, 'value': '644'}, {'id': 4986316967, 'qualifierId': 59, 'value': '3'}, {'id': 4986316971, 'qualifierId': 293, 'value': '1'}, {'id': 4986316961, 'qualifierId': 41}, {'id': 4986316965, 'qualifierId': 145, 'value': '2'}, {'id': 4986316973, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4986316969, 'qualifierId': 292, 'value': '3'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cfedqbo7swgejjxszdj49v28k;Player on;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;644,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;1,0;;;;;;1,0;3,0;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;644,0;exunlng0cgo9bpqh4x6jpxyax;0;0;51;46;Carolina Core;3106;Sub;1,0
2679379875;433;1;2;52;2;2nnef9tr9g7m2s6n873qif95g;1;47,0;91,4;2024-04-28T00:15:31.334Z;2024-04-28T00:15:33Z;[{'id': 4986318125, 'qualifierId': 152}, {'id': 4986318137, 'qualifierId': 141, 'value': '84.4'}, {'id': 4986318145, 'qualifierId': 213, 'value': '3.36'}, {'id': 4986318129, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986318141, 'qualifierId': 212, 'value': '21.5'}, {'id': 4986318123, 'qualifierId': 5}, {'id': 4986318133, 'qualifierId': 140, 'value': '27.0'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;21,5;;;84,4;27,0;3,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;27,0;84,4;;;;;;;0;0;52;2;Chattanooga;3122;DC;1,0
2679379923;434;1;2;52;4;2nnef9tr9g7m2s6n873qif95g;1;26,7;87,2;2024-04-28T00:15:33.486Z;2024-04-28T00:15:36Z;[{'id': 4986318389, 'qualifierId': 213, 'value': '4.58'}, {'id': 4986318381, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986318383, 'qualifierId': 140, 'value': '23.7'}, {'id': 4986318385, 'qualifierId': 141, 'value': '52.2'}, {'id': 4986318387, 'qualifierId': 212, 'value': '24.0'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;24,0;;;52,2;23,7;4,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;23,7;52,2;;;;;;;0;0;52;4;Chattanooga;3124;DC;1,0
2679379975;435;1;2;52;7;2nnef9tr9g7m2s6n873qif95g;1;27,0;45,1;2024-04-28T00:15:36.462Z;2024-04-28T00:15:39Z;[{'id': 4986318677, 'qualifierId': 212, 'value': '24.8'}, {'id': 4986318671, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986318675, 'qualifierId': 141, 'value': '14.0'}, {'id': 4986318673, 'qualifierId': 140, 'value': '39.4'}, {'id': 4986318679, 'qualifierId': 213, 'value': '5.26'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;24,8;;;14,0;39,4;5,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;39,4;14,0;;;;;;;0;0;52;7;Chattanooga;3127;DL;1,0
2679379997;436;1;2;52;10;2nnef9tr9g7m2s6n873qif95g;1;37,3;13,7;2024-04-28T00:15:39.349Z;2024-04-28T00:15:42Z;[{'id': 4986318839, 'qualifierId': 213, 'value': '2.85'}, {'id': 4986318831, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986318833, 'qualifierId': 140, 'value': '24.3'}, {'id': 4986318835, 'qualifierId': 141, 'value': '19.8'}, {'id': 4986318837, 'qualifierId': 212, 'value': '14.3'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;14,3;;;19,8;24,3;2,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;24,3;19,8;;;;;;;0;0;52;10;Chattanooga;3130;DR;1,0
2679380125;437;1;2;52;13;2nnef9tr9g7m2s6n873qif95g;1;27,4;18,6;2024-04-28T00:15:42.557Z;2024-04-28T00:15:48Z;[{'id': 4986319443, 'qualifierId': 155}, {'id': 4986319451, 'qualifierId': 141, 'value': '94.2'}, {'id': 4986319449, 'qualifierId': 140, 'value': '63.8'}, {'id': 4986319457, 'qualifierId': 1}, {'id': 4986319445, 'qualifierId': 196}, {'id': 4986319453, 'qualifierId': 212, 'value': '64.1'}, {'id': 4986319455, 'qualifierId': 213, 'value': '0.93'}, {'id': 4986319447, 'qualifierId': 56, 'value': 'Left'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;64,1;;;94,2;63,8;0,93;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,8;94,2;;;;;;;0;0;52;13;Chattanooga;3133;DL;1,0
2679380189;438;1;2;52;19;2nnef9tr9g7m2s6n873qif95g;1;65,4;89,0;2024-04-28T00:15:48.413Z;2024-04-28T00:15:52Z;[{'id': 4986319777, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986319781, 'qualifierId': 141, 'value': '81.4'}, {'id': 4986319787, 'qualifierId': 212, 'value': '7.7'}, {'id': 4986319793, 'qualifierId': 213, 'value': '5.54'}, {'id': 4986319779, 'qualifierId': 140, 'value': '70.8'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;7,7;;;81,4;70,8;5,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;70,8;81,4;;;;;;;0;0;52;19;Chattanooga;3139;ML;1,0
2679380197;439;50;2;52;21;2nnef9tr9g7m2s6n873qif95g;1;72,6;87,2;2024-04-28T00:15:51.006Z;2024-05-01T11:58:19Z;[{'id': 4986320065, 'qualifierId': 233, 'value': '646'}, {'id': 4986319833, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986319835, 'qualifierId': 286}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;cfedqbo7swgejjxszdj49v28k;Dispossessed;;;;;;;;;;;;;;;;;;;;646,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;52;21;Chattanooga;3141;Sub;1,0
2679380229;646;7;2;52;21;cwnjxlibb02fuh0vwgvac6h45;1;27,4;12,8;2024-04-28T00:15:51.007Z;2024-05-01T11:58:20Z;[{'id': 4986320025, 'qualifierId': 233, 'value': '439'}, {'id': 4995304147, 'qualifierId': 383}, {'id': 4986319993, 'qualifierId': 285}, {'id': 4986319991, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Tackle;;;;;;;;;;;;;;;;;;;;439,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;21;Carolina Core;3141;AMR;1,0
2681036871;786;83;2;52;22;2nnef9tr9g7m2s6n873qif95g;1;71,1;79,5;2024-04-28T00:15:51.193Z;2024-05-01T11:58:45Z;[{'id': 4995305039, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;cfedqbo7swgejjxszdj49v28k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;52;22;Chattanooga;3142;Sub;1,0
2679380235;647;49;2;52;23;cwnjxlibb02fuh0vwgvac6h45;1;27,6;4,0;2024-04-28T00:15:52.992Z;2024-05-01T11:58:49Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;23;Carolina Core;3143;AMR;1,0
2679380289;648;3;2;52;27;cwnjxlibb02fuh0vwgvac6h45;0;33,8;4,2;2024-04-28T00:15:56.456Z;2024-05-01T11:59:00Z;[{'id': 4986320691, 'qualifierId': 233, 'value': '440'}, {'id': 4986320311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995305653, 'qualifierId': 465}, {'id': 4986320689, 'qualifierId': 286}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Take On;;;;;;;;;;;;;;;;;;;;440,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;27;Carolina Core;3147;AMR;1,0
2679380347;440;7;2;52;27;2nnef9tr9g7m2s6n873qif95g;0;66,2;95,8;2024-04-28T00:15:56.457Z;2024-05-01T11:59:04Z;[{'id': 4986320667, 'qualifierId': 233, 'value': '648'}, {'id': 4986320615, 'qualifierId': 285}, {'id': 4995305743, 'qualifierId': 385}, {'id': 4986320613, 'qualifierId': 56, 'value': 'Left'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Tackle;;;;;;;;;;;;;;;;;;;;648,0;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;52;27;Chattanooga;3147;DC;1,0
2679380317;649;61;2;52;27;cwnjxlibb02fuh0vwgvac6h45;1;29,5;4,9;2024-04-28T00:15:56.519Z;2024-05-01T11:59:06Z;[{'id': 4986320471, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;27;Carolina Core;3147;AMR;1,0
2679380615;445;49;2;52;28;2nnef9tr9g7m2s6n873qif95g;1;65,0;92,3;2024-04-28T00:15:57.741Z;2024-05-01T12:00:15Z;[];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;52;28;Chattanooga;3148;ML;1,0
2679380359;650;83;2;52;29;cwnjxlibb02fuh0vwgvac6h45;0;29,5;4,9;2024-04-28T00:15:58.583Z;2024-05-01T12:00:17Z;[{'id': 4986516089, 'qualifierId': 399, 'value': 'ew25ktcp76pmryz5psl1ctlka'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;29;Carolina Core;3149;AMR;1,0
2681037553;787;50;2;52;30;2nnef9tr9g7m2s6n873qif95g;1;68,1;94,5;2024-04-28T00:15:59.352Z;2024-05-01T12:00:36Z;[{'id': 4995308847, 'qualifierId': 233, 'value': '1052'}, {'id': 4995308655, 'qualifierId': 56, 'value': 'Left'}, {'id': 4995308659, 'qualifierId': 286}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;cfedqbo7swgejjxszdj49v28k;Dispossessed;;;;;;;;;;;;;;;;;;;;1052,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;52;30;Chattanooga;3150;ML;1,0
2681037557;1052;7;2;52;30;cwnjxlibb02fuh0vwgvac6h45;0;31,9;5,5;2024-04-28T00:15:59.353Z;2024-05-01T12:00:35Z;[{'id': 4995308675, 'qualifierId': 385}, {'id': 4995308677, 'qualifierId': 233, 'value': '787'}, {'id': 4995308671, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995308673, 'qualifierId': 285}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Tackle;;;;;;;;;;;;;;;;;;;;787,0;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;30;Carolina Core;3150;AMR;1,0
2679380403;441;1;2;52;32;2nnef9tr9g7m2s6n873qif95g;1;65,8;95,1;2024-04-28T00:16:01.877Z;2024-04-28T00:16:03Z;[{'id': 4986320873, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986320879, 'qualifierId': 212, 'value': '7.6'}, {'id': 4986320875, 'qualifierId': 140, 'value': '58.6'}, {'id': 4986320877, 'qualifierId': 141, 'value': '95.9'}, {'id': 4986320881, 'qualifierId': 213, 'value': '3.07'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;7,6;;;95,9;58,6;3,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;58,6;95,9;;;;;;;0;0;52;32;Chattanooga;3152;ML;1,0
2679380417;442;1;2;52;34;2nnef9tr9g7m2s6n873qif95g;1;58,6;95,9;2024-04-28T00:16:03.213Z;2024-04-28T00:16:04Z;[{'id': 4986320987, 'qualifierId': 212, 'value': '8.2'}, {'id': 4986320985, 'qualifierId': 141, 'value': '89.9'}, {'id': 4986320983, 'qualifierId': 140, 'value': '51.8'}, {'id': 4986320981, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986320989, 'qualifierId': 213, 'value': '3.66'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;8,2;;;89,9;51,8;3,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;51,8;89,9;;;;;;;0;0;52;34;Chattanooga;3154;DC;1,0
2679381211;450;1;2;52;34;2nnef9tr9g7m2s6n873qif95g;1;55,4;89,3;2024-04-28T00:16:03.477Z;2024-05-01T12:00:48Z;[{'id': 4986325229, 'qualifierId': 213, 'value': '3.30'}, {'id': 4986325223, 'qualifierId': 140, 'value': '44.0'}, {'id': 4986325225, 'qualifierId': 141, 'value': '86.5'}, {'id': 4986325221, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986325227, 'qualifierId': 212, 'value': '12.1'}];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;12,1;;;86,5;44,0;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,0;86,5;;;;;;;0;0;52;34;Chattanooga;3154;MC;1,0
2679380515;443;1;2;52;35;2nnef9tr9g7m2s6n873qif95g;1;39,5;87,1;2024-04-28T00:16:04.373Z;2024-05-01T12:01:00Z;[{'id': 4986321635, 'qualifierId': 141, 'value': '57.3'}, {'id': 4986321637, 'qualifierId': 212, 'value': '20.8'}, {'id': 4986321639, 'qualifierId': 213, 'value': '4.49'}, {'id': 4986321631, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986321633, 'qualifierId': 140, 'value': '35.2'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;20,8;;;57,3;35,2;4,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;35,2;57,3;;;;;;;0;0;52;35;Chattanooga;3155;DC;1,0
2679380535;444;1;2;52;41;2nnef9tr9g7m2s6n873qif95g;0;34,5;45,8;2024-04-28T00:16:10.925Z;2024-04-28T00:16:12Z;[{'id': 4986321745, 'qualifierId': 213, 'value': '5.69'}, {'id': 4986321737, 'qualifierId': 56, 'value': 'Right'}, {'id': 4986321741, 'qualifierId': 141, 'value': '21.0'}, {'id': 4986321743, 'qualifierId': 212, 'value': '30.3'}, {'id': 4986321739, 'qualifierId': 140, 'value': '58.5'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;30,3;;;21,0;58,5;5,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;58,5;21,0;;;;;;;0;0;52;41;Chattanooga;3161;DL;1,0
2679380573;651;8;2;52;42;cwnjxlibb02fuh0vwgvac6h45;1;37,0;69,6;2024-04-28T00:16:11.752Z;2024-05-01T12:01:17Z;[{'id': 4995309903, 'qualifierId': 384}, {'id': 4986321933, 'qualifierId': 56, 'value': 'Back'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cfedqbo7swgejjxszdj49v28k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;42;Carolina Core;3162;MC;1,0
2679380623;652;49;2;52;43;cwnjxlibb02fuh0vwgvac6h45;1;37,8;75,1;2024-04-28T00:16:12.263Z;2024-05-01T12:01:19Z;[];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;43;Carolina Core;3163;AML;1,0
2679380635;653;1;2;52;47;cwnjxlibb02fuh0vwgvac6h45;1;37,8;75,1;2024-04-28T00:16:16.319Z;2024-04-28T00:16:17Z;[{'id': 4986322211, 'qualifierId': 213, 'value': '3.10'}, {'id': 4986322207, 'qualifierId': 141, 'value': '76.1'}, {'id': 4986322203, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986322209, 'qualifierId': 212, 'value': '14.6'}, {'id': 4986322205, 'qualifierId': 140, 'value': '23.9'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;14,6;;;76,1;23,9;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;23,9;76,1;;;;;;;0;0;52;47;Carolina Core;3167;AML;1,0
