id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_Shove/Push;value_HeadPass;value_Assist;value_RightFooted;value_IndividualPlay;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_LowRight;value_OutOfBoxCentre;value_RegularPlay;value_GoalmouthY;value_GoalmouthZ;value_Collected;value_Standing;value_Hands;value_KeeperThrow;value_OverArm;value_Cross;value_IntentionalAssist;value_CloseHigh;value_BigChance;value_FirstTouch;value_GkY;value_SmallBoxRight;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_DeletedEventType;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HighLeft;value_Head;value_SetPiece;value_BoxCentre;value_NotAssisted;value_CloseLeftAndHigh;value_FreeKick;value_Argument;value_YellowCard;value_ShirtPull/Holding;value_Launch;value_BoxLeft;value_ParriedDanger;value_Diving;value_Overrun;value_OutOfPlay;value_LayOff;value_LowCentre;value_LeftFooted;value_Blocked;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_IntendedTackleTarget;value_TacticalFoul;value_ThroughBall;value_CloseRight;value_BoxRight;value_FastBreak;value_NotVisible;value_HighCentre;value_35Centre;value_Minutes;value_EndType;value_High;value_PersistentInfringement;value_LowLeft;value_ParriedSafe;value_InSwinger;value_GoalShotTimestamp;value_HitWoodwork;value_GoalShotGameClock;value_HitRightPost;value_NotPastGoalLine;value_OutOfBoxDeepLeft;value_RecklessOffence;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverhitCross;value_GkKickFromHands;value_PlayersCaughtOffside;value_Indirect;value_FromCorner;value_Volley;value_SmallBoxLeft;value_CloseLeft;value_FlickOn;value_Injury;value_InjuredPlayerId;value_BoxDeepRight;value_Stooping;value_Feet;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2703921951;20;1;1;3;33;479lsfr4cwlzewpbuda3y2xv4;1;3,3;59,4;2024-07-27T23:07:48.714Z;2024-07-27T23:07:54Z;[{'id': 5120770771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120770795, 'qualifierId': 237}, {'id': 5120770783, 'qualifierId': 212, 'value': '10.7'}, {'id': 5120770787, 'qualifierId': 213, 'value': '6.23'}, {'id': 5120770775, 'qualifierId': 140, 'value': '13.5'}, {'id': 5120770769, 'qualifierId': 124}, {'id': 5120770779, 'qualifierId': 141, 'value': '58.5'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;10,7;6,23;13,5;58,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;13,5;58,5;;;;;;;0;0;3;33;Chattanooga;213;GK;1,0
2703921967;21;1;1;3;39;479lsfr4cwlzewpbuda3y2xv4;1;13,9;57,9;2024-07-27T23:07:54.346Z;2024-07-27T23:07:56Z;[{'id': 5120770901, 'qualifierId': 140, 'value': '24.3'}, {'id': 5120770903, 'qualifierId': 141, 'value': '59.7'}, {'id': 5120770905, 'qualifierId': 212, 'value': '11.0'}, {'id': 5120770899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120770907, 'qualifierId': 213, 'value': '0.11'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;11,0;0,11;24,3;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;24,3;59,7;;;;;;;0;0;3;39;Chattanooga;219;DC;1,0
2703921985;22;1;1;3;40;479lsfr4cwlzewpbuda3y2xv4;1;24,6;59,1;2024-07-27T23:07:56.122Z;2024-07-27T23:07:58Z;[{'id': 5120771019, 'qualifierId': 212, 'value': '11.2'}, {'id': 5120771015, 'qualifierId': 140, 'value': '14.4'}, {'id': 5120771013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120771017, 'qualifierId': 141, 'value': '63.7'}, {'id': 5120771021, 'qualifierId': 213, 'value': '2.86'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;11,2;2,86;14,4;63,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,4;63,7;;;;;;;0;0;3;40;Chattanooga;220;MC;1,0
2703921993;23;1;1;3;43;479lsfr4cwlzewpbuda3y2xv4;1;14,2;66,9;2024-07-27T23:07:58.650Z;2024-07-27T23:07:59Z;[{'id': 5120771079, 'qualifierId': 213, 'value': '1.56'}, {'id': 5120771075, 'qualifierId': 141, 'value': '91.1'}, {'id': 5120771073, 'qualifierId': 140, 'value': '14.4'}, {'id': 5120771077, 'qualifierId': 212, 'value': '16.5'}, {'id': 5120771071, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;16,5;1,56;14,4;91,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,4;91,1;;;;;;;0;0;3;43;Chattanooga;223;DC;1,0
2703922009;24;1;1;3;44;479lsfr4cwlzewpbuda3y2xv4;1;14,4;91,1;2024-07-27T23:07:59.771Z;2024-07-27T23:08:01Z;[{'id': 5120771139, 'qualifierId': 141, 'value': '74.5'}, {'id': 5120771143, 'qualifierId': 213, 'value': '4.85'}, {'id': 5120771135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120771137, 'qualifierId': 140, 'value': '15.9'}, {'id': 5120771141, 'qualifierId': 212, 'value': '11.4'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;11,4;4,85;15,9;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;15,9;74,5;;;;;;;0;0;3;44;Chattanooga;224;DC;1,0
2703922011;25;1;1;3;46;479lsfr4cwlzewpbuda3y2xv4;0;13,5;74,2;2024-07-27T23:08:01.386Z;2024-07-27T23:08:03Z;[{'id': 5120771179, 'qualifierId': 213, 'value': '1.56'}, {'id': 5120771245, 'qualifierId': 236}, {'id': 5120771175, 'qualifierId': 141, 'value': '87.1'}, {'id': 5120771173, 'qualifierId': 140, 'value': '13.6'}, {'id': 5120771177, 'qualifierId': 212, 'value': '8.8'}, {'id': 5120771251, 'qualifierId': 286}, {'id': 5120771247, 'qualifierId': 233, 'value': '52'}, {'id': 5120771171, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;8,8;1,56;13,6;87,1;;;;;52,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;13,6;87,1;;;;;;;0;0;3;46;Chattanooga;226;MC;1,0
2703922019;52;74;1;3;46;cwnjxlibb02fuh0vwgvac6h45;1;90,5;15,4;2024-07-27T23:08:01.387Z;2024-07-27T23:38:51Z;[{'id': 5120771217, 'qualifierId': 285}, {'id': 5120771257, 'qualifierId': 233, 'value': '25'}, {'id': 5120771215, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;e9hqh7ep76nq2a1rmtj021ij8;Blocked Pass;;;;;;;;;;;;;;;;;;25,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;3;46;Orlando City B;226;AMR;1,0
2703922031;53;49;1;3;48;cwnjxlibb02fuh0vwgvac6h45;1;93,3;23,3;2024-07-27T23:08:03.898Z;2024-07-27T23:08:04Z;[];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;e9hqh7ep76nq2a1rmtj021ij8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;3;48;Orlando City B;228;FW;1,0
2703922039;54;1;1;3;48;cwnjxlibb02fuh0vwgvac6h45;1;93,3;23,3;2024-07-27T23:08:04.152Z;2024-07-27T23:08:05Z;[{'id': 5120771357, 'qualifierId': 141, 'value': '23.2'}, {'id': 5120771359, 'qualifierId': 212, 'value': '7.6'}, {'id': 5120771353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120771361, 'qualifierId': 213, 'value': '3.15'}, {'id': 5120771355, 'qualifierId': 140, 'value': '86.1'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;7,6;3,15;86,1;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;86,1;23,2;;;;;;;0;0;3;48;Orlando City B;228;FW;1,0
2703922043;55;61;1;3;50;cwnjxlibb02fuh0vwgvac6h45;0;86,1;23,0;2024-07-27T23:08:05.203Z;2024-07-27T23:08:05Z;[{'id': 5120771379, 'qualifierId': 56, 'value': 'Center'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;e9hqh7ep76nq2a1rmtj021ij8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;3;50;Orlando City B;230;AMR;1,0
2703922091;26;12;1;3;51;479lsfr4cwlzewpbuda3y2xv4;1;11,0;56,6;2024-07-27T23:08:06.522Z;2024-07-27T23:08:12Z;[{'id': 5120771639, 'qualifierId': 140, 'value': '48.9'}, {'id': 5120771637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120771643, 'qualifierId': 212, 'value': '40.2'}, {'id': 5120771641, 'qualifierId': 141, 'value': '64.5'}, {'id': 5120771645, 'qualifierId': 213, 'value': '0.13'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e9hqh7ep76nq2a1rmtj021ij8;Clearance;;;;;;;;;;40,2;0,13;48,9;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;48,9;64,5;;;;;;;0;0;3;51;Chattanooga;231;DL;1,0
2703922105;56;1;1;3;52;cwnjxlibb02fuh0vwgvac6h45;1;66,4;33,1;2024-07-27T23:08:07.460Z;2024-07-27T23:08:14Z;[{'id': 5120771743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120771745, 'qualifierId': 140, 'value': '60.8'}, {'id': 5120771749, 'qualifierId': 212, 'value': '19.9'}, {'id': 5120771741, 'qualifierId': 3}, {'id': 5120771751, 'qualifierId': 213, 'value': '1.87'}, {'id': 5120771747, 'qualifierId': 141, 'value': '61.1'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;19,9;1,87;60,8;61,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,8;61,1;;;;;;;0;0;3;52;Orlando City B;232;MC;1,0
2703922131;57;1;1;3;58;cwnjxlibb02fuh0vwgvac6h45;1;66,3;86,1;2024-07-27T23:08:14.109Z;2024-07-27T23:08:17Z;[{'id': 5120771895, 'qualifierId': 56, 'value': 'Left'}, {'id': 5120771901, 'qualifierId': 212, 'value': '9.8'}, {'id': 5120771903, 'qualifierId': 213, 'value': '3.60'}, {'id': 5120771897, 'qualifierId': 140, 'value': '57.9'}, {'id': 5120771899, 'qualifierId': 141, 'value': '79.7'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;9,8;3,6;57,9;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;57,9;79,7;;;;;;;0;0;3;58;Orlando City B;238;DC;1,0
2703922145;58;1;1;4;2;cwnjxlibb02fuh0vwgvac6h45;1;58,9;77,7;2024-07-27T23:08:17.521Z;2024-07-27T23:08:19Z;[{'id': 5120771981, 'qualifierId': 212, 'value': '10.1'}, {'id': 5120771979, 'qualifierId': 141, 'value': '66.2'}, {'id': 5120771975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120771977, 'qualifierId': 140, 'value': '65.0'}, {'id': 5120771983, 'qualifierId': 213, 'value': '5.40'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;10,1;5,4;65,0;66,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;65,0;66,2;;;;;;;0;0;4;2;Orlando City B;242;MC;1,0
2703922191;59;1;1;4;3;cwnjxlibb02fuh0vwgvac6h45;1;66,3;66,9;2024-07-27T23:08:19.147Z;2024-07-27T23:08:23Z;[{'id': 5120772223, 'qualifierId': 140, 'value': '73.3'}, {'id': 5120772225, 'qualifierId': 141, 'value': '96.2'}, {'id': 5120772229, 'qualifierId': 213, 'value': '1.22'}, {'id': 5120772221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5120772227, 'qualifierId': 212, 'value': '21.2'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;21,2;1,22;73,3;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;73,3;96,2;;;;;;;0;0;4;3;Orlando City B;243;AMC;1,0
2703922209;60;1;1;4;8;cwnjxlibb02fuh0vwgvac6h45;1;79,5;95,7;2024-07-27T23:08:23.207Z;2024-07-27T23:08:24Z;[{'id': 5120772343, 'qualifierId': 212, 'value': '12.7'}, {'id': 5120772345, 'qualifierId': 213, 'value': '4.10'}, {'id': 5120772339, 'qualifierId': 140, 'value': '72.5'}, {'id': 5120772341, 'qualifierId': 141, 'value': '80.4'}, {'id': 5120772337, 'qualifierId': 56, 'value': 'Left'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;12,7;4,1;72,5;80,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;72,5;80,4;;;;;;;0;0;4;8;Orlando City B;248;AML;1,0
2703922257;61;1;1;4;9;cwnjxlibb02fuh0vwgvac6h45;1;72,4;80,3;2024-07-27T23:08:24.448Z;2024-07-27T23:08:28Z;[{'id': 5120772597, 'qualifierId': 141, 'value': '93.3'}, {'id': 5120772599, 'qualifierId': 212, 'value': '12.2'}, {'id': 5120772601, 'qualifierId': 213, 'value': '0.81'}, {'id': 5120772595, 'qualifierId': 140, 'value': '80.4'}, {'id': 5120772593, 'qualifierId': 56, 'value': 'Left'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;12,2;0,81;80,4;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;80,4;93,3;;;;;;;0;0;4;9;Orlando City B;249;DC;1,0
2703922271;62;1;1;4;13;cwnjxlibb02fuh0vwgvac6h45;1;81,4;91,8;2024-07-27T23:08:28.505Z;2024-07-27T23:08:30Z;[{'id': 5120772647, 'qualifierId': 212, 'value': '21.8'}, {'id': 5120772641, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120772649, 'qualifierId': 213, 'value': '5.43'}, {'id': 5120772645, 'qualifierId': 141, 'value': '67.7'}, {'id': 5120772643, 'qualifierId': 140, 'value': '95.1'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;e9hqh7ep76nq2a1rmtj021ij8;Pass;;;;;;;;;;21,8;5,43;95,1;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;95,1;67,7;;;;;;;0;0;4;13;Orlando City B;253;AML;1,0
2703922279;63;61;1;4;15;cwnjxlibb02fuh0vwgvac6h45;0;95,7;66,9;2024-07-27T23:08:30.526Z;2024-07-27T23:08:30Z;[{'id': 5120772671, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;15;Orlando City B;255;AMC;1,0
2703922293;27;5;1;4;16;479lsfr4cwlzewpbuda3y2xv4;1;-1,2;36,1;2024-07-27T23:08:31.562Z;2024-07-27T23:08:32Z;[{'id': 5120772733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120772781, 'qualifierId': 233, 'value': '64'}, {'id': 5120772735, 'qualifierId': 346}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e9hqh7ep76nq2a1rmtj021ij8;Out;;;;;;;;;;;;;;;;;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;4;16;Chattanooga;256;DR;1,0
2703922297;64;5;1;4;16;cwnjxlibb02fuh0vwgvac6h45;0;101,2;63,9;2024-07-27T23:08:31.562Z;2024-07-28T00:04:51Z;[{'id': 5120772737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120772817, 'qualifierId': 233, 'value': '27'}, {'id': 5120772739, 'qualifierId': 346}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Out;;;;;;;;;;;;;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;16;Orlando City B;256;AMC;1,0
2703922309;65;43;1;4;16;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:31.913Z;2024-07-27T23:09:08Z;[{'id': 5120772801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120775375, 'qualifierId': 144, 'value': '8'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;16;Orlando City B;256;AMC;1,0
2703922317;66;43;1;4;17;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:32.447Z;2024-07-27T23:09:56Z;[{'id': 5120778047, 'qualifierId': 144, 'value': '8'}, {'id': 5120772833, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;17;Orlando City B;257;AMC;1,0
2703922321;67;43;1;4;17;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:32.484Z;2024-07-27T23:09:56Z;[{'id': 5120772843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120778031, 'qualifierId': 144, 'value': '8'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;17;Orlando City B;257;AMC;1,0
2703922325;68;43;1;4;17;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:32.515Z;2024-07-27T23:09:55Z;[{'id': 5120778013, 'qualifierId': 144, 'value': '8'}, {'id': 5120772865, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;17;Orlando City B;257;AMC;1,0
2703922333;69;43;1;4;17;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:32.547Z;2024-07-27T23:09:55Z;[{'id': 5120778003, 'qualifierId': 144, 'value': '8'}, {'id': 5120772893, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;17;Orlando City B;257;AMC;1,0
2703922335;70;43;1;4;17;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-27T23:08:32.585Z;2024-07-27T23:09:55Z;[{'id': 5120772899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120778001, 'qualifierId': 144, 'value': '8'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;e9hqh7ep76nq2a1rmtj021ij8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;4;17;Orlando City B;257;AMC;1,0
