id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_Angle;value_Length;value_LongBall;value_NotVisible;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_TakeOnSpace;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Assist;value_GoalmouthY;value_LowRight;value_FromCorner;value_BlockedY;value_GkY;value_OutOfBoxCentre;value_IndividualPlay;value_Assisted;value_BlockedX;value_Blocked;value_LeftFooted;value_GkX;value_RelatedEventId;value_GoalmouthZ;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_TouchTypePass;value_BlockedPass;value_Direct;value_Handball;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Head;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_High;value_DeletedEventType;value_Low;value_AttemptedTackle;value_Foul;value_LowCentre;value_RegularPlay;value_FirstTouch;value_OwnPlayer;value_OwnShotBlocked;value_OtherObstacle;value_BallHitsReferee;value_SwerveLeft;value_Hands;value_Collected;value_Standing;value_ThroughBall;value_IntentionalAssist;value_BigChance;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_PlayersCaughtOffside;value_Indirect;value_Volley;value_HighCentre;value_HighGkIntervention;value_Reaching;value_LowGkIntervention;value_Stooping;value_SwitchOfPlay;value_Overrun;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_ShirtPull/Holding;value_TacticalFoul;value_BoxRight;value_ParriedSafe;value_Diving;value_InSwinger;value_OverhitCross;value_TouchTypeControl;value_LowLeft;value_Sliding;value_Feet;value_FreeKick;value_NotAssisted;value_Minutes;value_EndType;value_CloseHigh;value_SetPiece;value_Deflection;value_SmallBoxLeft;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_BoxLeft;value_CloseRight;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_PullBack;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OwnGoal;value_FantasyAssistType;value_OtherBodyPart;value_CloseLeft;value_FastBreak;value_1On1;value_CloseLeftAndHigh;value_35Left;value_TimeWasting;value_Shove/Push;value_RedCard;value_CoachId;value_FoulAndAbusiveLanguage;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OfficiallyAnnounced;value_NewStartTime;value_OtherReason;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701090959;568;61;2;54;56;29nx7yxy1rdqv2oobqn5pjf8p;0;41,7;93,3;2024-07-14T20:57:48.814Z;2024-07-14T21:32:49Z;[{'id': 5105010251, 'qualifierId': 56, 'value': 'Back'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;e09zerb8amtdz9qrjhlper8k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;54;56;Cincinnati II;3296;DML;1,0
2701091595;537;1;2;54;57;bd0378yx50xpdcgwkt9p9bmz8;1;57,8;6,5;2024-07-14T20:57:49.626Z;2024-07-14T21:32:50Z;[{'id': 5105013957, 'qualifierId': 140, 'value': '60.2'}, {'id': 5105013959, 'qualifierId': 141, 'value': '10.6'}, {'id': 5105013955, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105013961, 'qualifierId': 212, 'value': '3.8'}, {'id': 5105013963, 'qualifierId': 213, 'value': '0.84'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;60,2;10,6;;0,84;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;60,2;10,6;;;;;;;0;0;54;57;Toronto II;3297;DMR;1,0
2701090965;509;61;2;54;58;bd0378yx50xpdcgwkt9p9bmz8;1;60,3;9,8;2024-07-14T20:57:50.311Z;2024-07-14T20:57:50Z;[{'id': 5105010289, 'qualifierId': 56, 'value': 'Right'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;e09zerb8amtdz9qrjhlper8k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;54;58;Toronto II;3298;FW;1,0
2701090969;510;49;2;54;59;bd0378yx50xpdcgwkt9p9bmz8;1;57,9;10,7;2024-07-14T20:57:51.354Z;2024-07-14T20:57:51Z;[];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e09zerb8amtdz9qrjhlper8k4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;54;59;Toronto II;3299;DMC;1,0
2701090971;511;1;2;54;59;bd0378yx50xpdcgwkt9p9bmz8;1;57,9;10,7;2024-07-14T20:57:51.482Z;2024-07-14T20:57:52Z;[{'id': 5105010313, 'qualifierId': 213, 'value': '3.27'}, {'id': 5105010305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105010307, 'qualifierId': 140, 'value': '45.5'}, {'id': 5105010309, 'qualifierId': 141, 'value': '8.3'}, {'id': 5105010311, 'qualifierId': 212, 'value': '13.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;45,5;8,3;;3,27;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;45,5;8,3;;;;;;;0;0;54;59;Toronto II;3299;DMC;1,0
2701090975;512;1;2;55;0;bd0378yx50xpdcgwkt9p9bmz8;1;45,3;8,2;2024-07-14T20:57:52.201Z;2024-07-14T20:57:54Z;[{'id': 5105010331, 'qualifierId': 212, 'value': '8.8'}, {'id': 5105010325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105010327, 'qualifierId': 140, 'value': '39.6'}, {'id': 5105010329, 'qualifierId': 141, 'value': '17.7'}, {'id': 5105010333, 'qualifierId': 213, 'value': '2.32'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;39,6;17,7;;2,32;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;39,6;17,7;;;;;;;0;0;55;0;Toronto II;3300;DC;1,0
2701090977;513;4;2;55;2;bd0378yx50xpdcgwkt9p9bmz8;1;39,8;15,8;2024-07-14T20:57:54.745Z;2024-07-14T20:57:56Z;[{'id': 5105010351, 'qualifierId': 265}, {'id': 5105010345, 'qualifierId': 13}, {'id': 5105010417, 'qualifierId': 233, 'value': '569'}, {'id': 5105010353, 'qualifierId': 286}, {'id': 5105010349, 'qualifierId': 152}, {'id': 5105010347, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;e09zerb8amtdz9qrjhlper8k4;Foul;;;;;;;;;;;;;;;;;;;569,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;55;2;Toronto II;3302;DC;1,0
2701090979;569;4;2;55;2;29nx7yxy1rdqv2oobqn5pjf8p;0;60,2;84,2;2024-07-14T20:57:54.746Z;2024-07-14T20:57:57Z;[{'id': 5105010381, 'qualifierId': 13}, {'id': 5105010383, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105010385, 'qualifierId': 152}, {'id': 5105010393, 'qualifierId': 285}, {'id': 5105010421, 'qualifierId': 233, 'value': '513'}, {'id': 5105010389, 'qualifierId': 265}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;e09zerb8amtdz9qrjhlper8k4;Foul;;;;;;;;;;;;;;;;;;;513,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;55;2;Cincinnati II;3302;DML;1,0
2701091011;514;1;2;55;13;bd0378yx50xpdcgwkt9p9bmz8;1;38,6;25,9;2024-07-14T20:58:05.337Z;2024-07-14T20:58:06Z;[{'id': 5105010583, 'qualifierId': 140, 'value': '42.0'}, {'id': 5105010579, 'qualifierId': 152}, {'id': 5105010581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105010577, 'qualifierId': 5}, {'id': 5105010587, 'qualifierId': 212, 'value': '4.3'}, {'id': 5105010589, 'qualifierId': 213, 'value': '0.60'}, {'id': 5105010585, 'qualifierId': 141, 'value': '29.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;42,0;29,5;;0,6;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,0;29,5;;;;;;;0;0;55;13;Toronto II;3313;DC;1,0
2701091015;515;1;2;55;14;bd0378yx50xpdcgwkt9p9bmz8;1;42,0;29,5;2024-07-14T20:58:06.233Z;2024-07-14T20:58:08Z;[{'id': 5105010611, 'qualifierId': 212, 'value': '22.7'}, {'id': 5105010609, 'qualifierId': 141, 'value': '56.6'}, {'id': 5105010607, 'qualifierId': 140, 'value': '29.4'}, {'id': 5105010613, 'qualifierId': 213, 'value': '2.19'}, {'id': 5105010605, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;29,4;56,6;;2,19;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,4;56,6;;;;;;;0;0;55;14;Toronto II;3314;DMC;1,0
2701091045;516;1;2;55;16;bd0378yx50xpdcgwkt9p9bmz8;1;28,1;60,6;2024-07-14T20:58:08.713Z;2024-07-14T20:58:20Z;[{'id': 5105010803, 'qualifierId': 213, 'value': '3.44'}, {'id': 5105010801, 'qualifierId': 212, 'value': '18.8'}, {'id': 5105010795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105010797, 'qualifierId': 140, 'value': '11.0'}, {'id': 5105010799, 'qualifierId': 141, 'value': '52.5'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;11,0;52,5;;3,44;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;11,0;52,5;;;;;;;0;0;55;16;Toronto II;3316;DC;1,0
2701091049;517;1;2;55;28;bd0378yx50xpdcgwkt9p9bmz8;1;20,6;41,2;2024-07-14T20:58:20.713Z;2024-07-14T20:58:22Z;[{'id': 5105010851, 'qualifierId': 212, 'value': '27.5'}, {'id': 5105010845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105010847, 'qualifierId': 140, 'value': '34.0'}, {'id': 5105010849, 'qualifierId': 141, 'value': '6.4'}, {'id': 5105010853, 'qualifierId': 213, 'value': '5.25'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;34,0;6,4;;5,25;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;34,0;6,4;;;;;;;0;0;55;28;Toronto II;3328;GK;1,0
2701091783;541;1;2;55;33;bd0378yx50xpdcgwkt9p9bmz8;1;42,7;15,2;2024-07-14T20:58:25.266Z;2024-07-14T21:03:14Z;[{'id': 5105015885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105015893, 'qualifierId': 213, 'value': '0.28'}, {'id': 5105015891, 'qualifierId': 212, 'value': '27.1'}, {'id': 5105015887, 'qualifierId': 140, 'value': '67.5'}, {'id': 5105015889, 'qualifierId': 141, 'value': '26.4'}, {'id': 5105015883, 'qualifierId': 155}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;67,5;26,4;;0,28;27,1;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;67,5;26,4;;;;;;;0;0;55;33;Toronto II;3333;DC;1,0
2701091071;518;2;2;55;34;bd0378yx50xpdcgwkt9p9bmz8;1;63,0;24,4;2024-07-14T20:58:27.019Z;2024-07-14T21:03:21Z;[{'id': 5105010951, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105010955, 'qualifierId': 141, 'value': '28.2'}, {'id': 5105010953, 'qualifierId': 140, 'value': '75.6'}, {'id': 5105011075, 'qualifierId': 7, 'value': '8bjjne12yudwbzfzjdlygqx62'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;e09zerb8amtdz9qrjhlper8k4;Offside Pass;;;;;;;;;;;75,6;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;75,6;28,2;;;;;;;0;0;55;34;Toronto II;3334;FW;1,0
2701091085;571;55;2;55;34;29nx7yxy1rdqv2oobqn5pjf8p;1;29,0;57,6;2024-07-14T20:58:27.020Z;2024-07-14T21:32:23Z;[{'id': 5105025461, 'qualifierId': 189}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;e09zerb8amtdz9qrjhlper8k4;Offside provoked;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;55;34;Cincinnati II;3334;DC;1,0
2701091073;519;43;2;55;37;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-14T20:58:29.353Z;2024-07-14T20:58:34Z;[{'id': 5105010963, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105011033, 'qualifierId': 144, 'value': '61'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;e09zerb8amtdz9qrjhlper8k4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;55;37;Toronto II;3337;FW;1,0
2701091113;572;1;2;55;49;29nx7yxy1rdqv2oobqn5pjf8p;1;30,0;59,4;2024-07-14T20:58:41.351Z;2024-07-14T20:58:43Z;[{'id': 5105011153, 'qualifierId': 212, 'value': '14.1'}, {'id': 5105011149, 'qualifierId': 140, 'value': '32.3'}, {'id': 5105011147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105011151, 'qualifierId': 141, 'value': '38.9'}, {'id': 5105011145, 'qualifierId': 241}, {'id': 5105011143, 'qualifierId': 5}, {'id': 5105011155, 'qualifierId': 213, 'value': '4.88'}];1vsdddp4xhsbo3peifnrckfai;M. Medeiros;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;32,3;38,9;;4,88;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;32,3;38,9;;;;;;;0;0;55;49;Cincinnati II;3349;MC;1,0
2701091123;573;1;2;55;51;29nx7yxy1rdqv2oobqn5pjf8p;1;32,3;38,9;2024-07-14T20:58:43.319Z;2024-07-14T20:58:50Z;[{'id': 5105011215, 'qualifierId': 212, 'value': '11.8'}, {'id': 5105011217, 'qualifierId': 213, 'value': '5.48'}, {'id': 5105011211, 'qualifierId': 140, 'value': '40.1'}, {'id': 5105011209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105011213, 'qualifierId': 141, 'value': '26.4'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;40,1;26,4;;5,48;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;40,1;26,4;;;;;;;0;0;55;51;Cincinnati II;3351;DC;1,0
2701091119;520;83;2;55;56;bd0378yx50xpdcgwkt9p9bmz8;0;43,7;95,9;2024-07-14T20:58:48.538Z;2024-07-14T21:30:52Z;[{'id': 5105044315, 'qualifierId': 399, 'value': '6xu5v7x5zge1k83w40mmbxyzu'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;e09zerb8amtdz9qrjhlper8k4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;55;56;Toronto II;3356;DMC;1,0
2701091129;574;1;2;55;58;29nx7yxy1rdqv2oobqn5pjf8p;1;58,1;8,0;2024-07-14T20:58:50.153Z;2024-07-14T20:58:52Z;[{'id': 5105011245, 'qualifierId': 155}, {'id': 5105011251, 'qualifierId': 141, 'value': '14.0'}, {'id': 5105011253, 'qualifierId': 212, 'value': '9.8'}, {'id': 5105011249, 'qualifierId': 140, 'value': '66.6'}, {'id': 5105011247, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105011255, 'qualifierId': 213, 'value': '0.43'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;66,6;14,0;;0,43;9,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;66,6;14,0;;;;;;;0;0;55;58;Cincinnati II;3358;FWR;1,0
2701091143;575;1;2;56;0;29nx7yxy1rdqv2oobqn5pjf8p;1;70,2;18,8;2024-07-14T20:58:52.134Z;2024-07-14T20:58:57Z;[{'id': 5105011359, 'qualifierId': 141, 'value': '15.0'}, {'id': 5105011357, 'qualifierId': 140, 'value': '86.4'}, {'id': 5105011355, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105011361, 'qualifierId': 212, 'value': '17.2'}, {'id': 5105011363, 'qualifierId': 213, 'value': '6.13'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;86,4;15,0;;6,13;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;86,4;15,0;;;;;;;0;0;56;0;Cincinnati II;3360;DMR;1,0
2701091157;576;1;2;56;4;29nx7yxy1rdqv2oobqn5pjf8p;0;95,9;13,5;2024-07-14T20:58:57.080Z;2024-07-21T06:42:50Z;[{'id': 5112128243, 'qualifierId': 224}, {'id': 5105011451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105011449, 'qualifierId': 155}, {'id': 5105011447, 'qualifierId': 2}, {'id': 5105011453, 'qualifierId': 140, 'value': '91.8'}, {'id': 5105011455, 'qualifierId': 141, 'value': '55.7'}, {'id': 5112128245, 'qualifierId': 20}, {'id': 5105011459, 'qualifierId': 213, 'value': '1.72'}, {'id': 5105011457, 'qualifierId': 212, 'value': '29.0'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;91,8;55,7;;1,72;29,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;91,8;55,7;;;;;;;0;0;56;4;Cincinnati II;3364;FWR;1,0
2701091159;521;12;2;56;6;bd0378yx50xpdcgwkt9p9bmz8;1;3,7;49,9;2024-07-14T20:58:58.233Z;2024-07-21T06:42:55Z;[{'id': 5105011473, 'qualifierId': 141, 'value': '25.8'}, {'id': 5105011477, 'qualifierId': 213, 'value': '5.11'}, {'id': 5105011469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105011495, 'qualifierId': 15}, {'id': 5105011471, 'qualifierId': 140, 'value': '10.3'}, {'id': 5105011475, 'qualifierId': 212, 'value': '17.8'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e09zerb8amtdz9qrjhlper8k4;Clearance;;;;;;;;;;;10,3;25,8;;5,11;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;10,3;25,8;;;;;;;0;0;56;6;Toronto II;3366;DC;1,0
2701091165;577;1;2;56;8;29nx7yxy1rdqv2oobqn5pjf8p;1;88,0;75,1;2024-07-14T20:59:00.583Z;2024-07-14T20:59:02Z;[{'id': 5105011531, 'qualifierId': 213, 'value': '4.99'}, {'id': 5105011525, 'qualifierId': 140, 'value': '89.2'}, {'id': 5105011527, 'qualifierId': 141, 'value': '68.7'}, {'id': 5105011529, 'qualifierId': 212, 'value': '4.5'}, {'id': 5105011523, 'qualifierId': 56, 'value': 'Center'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;89,2;68,7;;4,99;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;89,2;68,7;;;;;;;0;0;56;8;Cincinnati II;3368;DML;1,0
