id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_TouchTypeControl;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Chipped;value_TakeOnSpace;value_TouchTypeClearance;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_Foul;value_AttemptedTackle;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypePass;value_Launch;value_HeadPass;value_Left;value_CornerTaken;value_LeftFooted;value_FromCorner;value_BoxDeepRight;value_IndividualPlay;value_GoalmouthY;value_Strong;value_GoalmouthZ;value_GkY;value_CloseRight;value_NotAssisted;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_BlockedPass;value_ThroughBall;value_Right;value_Head;value_LayOff;value_Unchallenged;value_FirstTouch;value_RegularPlay;value_BoxRight;value_LowGkIntervention;value_FlickOn;value_SwitchOfPlay;value_Assist;value_GoalShotGameClock;value_HitRightPost;value_LowRight;value_FollowsADribble;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_RelatedEventId;value_GkYTimeOfGoal;value_Assisted;value_BigChance;value_HitWoodwork;value_BoxDeepLeft;value_Deflection;value_BlockedX;value_SixYardBlocked;value_LowCentre;value_BoxCentre;value_Blocked;value_BlockedY;value_DefBlock;value_OutOfBoxCentre;value_Handball;value_High;value_FastBreak;value_SwerveLeft;value_ShirtPull/Holding;value_IntentionalAssist;value_InSwinger;value_SetPiece;value_MisHit;value_NotPastGoalLine;value_RefereeDelay;value_DrinksBreak;value_LowLeft;value_Diving;value_ParriedDanger;value_Hands;value_KeeperThrow;value_Defensive1V1;value_LeadingToGoal;value_1On1;value_RelatedError1Id;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_ParriedSafe;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_Sliding;value_Feet;value_CloseLeft;value_Volley;value_Overrun;value_LastLine;value_HighGkIntervention;value_SmallBoxCentre;value_MediumGkIntervention;value_AerialFoul;value_HighRight;value_BoxLeft;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663330471;290;1;1;34;28;iiolvosiuokkrl5iuoxcjo4p;1;59,8;23,9;2024-03-25T02:38:05.776Z;2024-03-25T02:38:07Z;[{'id': 4899666823, 'qualifierId': 141, 'value': '33.3'}, {'id': 4899666827, 'qualifierId': 213, 'value': '1.51'}, {'id': 4899666821, 'qualifierId': 140, 'value': '60.2'}, {'id': 4899666819, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899666825, 'qualifierId': 212, 'value': '6.4'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;60,2;;1,51;33,3;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,2;33,3;;;;;;;0;0;34;28;Tacoma Defiance;2068;DR;1,0
2663330473;291;1;1;34;30;iiolvosiuokkrl5iuoxcjo4p;0;60,2;33,3;2024-03-25T02:38:07.616Z;2024-03-25T02:38:08Z;[{'id': 4899666831, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899666837, 'qualifierId': 212, 'value': '3.3'}, {'id': 4899666833, 'qualifierId': 140, 'value': '58.0'}, {'id': 4899666839, 'qualifierId': 213, 'value': '2.36'}, {'id': 4899666835, 'qualifierId': 141, 'value': '36.7'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;58,0;;2,36;36,7;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;58,0;36,7;;;;;;;0;0;34;30;Tacoma Defiance;2070;MC;1,0
2663330475;349;49;1;34;31;5icuo8utnztpsd9l03gdd68dl;1;48,7;47,2;2024-03-25T02:38:08.789Z;2024-03-25T02:38:08Z;[];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;bur0z0e84p8cgkn3sbc7s093o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;34;31;Colorado Rapids II;2071;FW;1,0
2663330479;350;1;1;34;31;5icuo8utnztpsd9l03gdd68dl;0;48,7;47,2;2024-03-25T02:38:09.027Z;2024-03-25T02:38:10Z;[{'id': 4899666859, 'qualifierId': 141, 'value': '76.9'}, {'id': 4899666863, 'qualifierId': 212, 'value': '28.8'}, {'id': 4899666857, 'qualifierId': 140, 'value': '68.3'}, {'id': 4899666865, 'qualifierId': 213, 'value': '0.78'}, {'id': 4899666855, 'qualifierId': 56, 'value': 'Center'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;68,3;;0,78;76,9;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;68,3;76,9;;;;;;;0;0;34;31;Colorado Rapids II;2071;FW;1,0
2663330481;292;43;1;34;34;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-03-25T02:38:11.680Z;2024-03-29T19:10:13Z;[{'id': 4904435141, 'qualifierId': 144, 'value': '49'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;bur0z0e84p8cgkn3sbc7s093o;Deleted event;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;34;34;Tacoma Defiance;2074;DL;1,0
2663330483;293;1;1;34;34;iiolvosiuokkrl5iuoxcjo4p;0;27,9;25,2;2024-03-25T02:38:12.128Z;2024-03-25T02:38:12Z;[{'id': 4899666873, 'qualifierId': 141, 'value': '27.0'}, {'id': 4899666871, 'qualifierId': 140, 'value': '26.0'}, {'id': 4899666877, 'qualifierId': 213, 'value': '2.59'}, {'id': 4899666869, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899666875, 'qualifierId': 212, 'value': '2.3'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;26,0;;2,59;27,0;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;26,0;27,0;;;;;;;0;0;34;34;Tacoma Defiance;2074;DL;1,0
2663330485;294;51;1;34;35;iiolvosiuokkrl5iuoxcjo4p;1;26,0;27,0;2024-03-25T02:38:13.297Z;2024-03-25T03:57:31Z;[{'id': 4899666899, 'qualifierId': 170, 'value': '351'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;bur0z0e84p8cgkn3sbc7s093o;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;351,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;34;35;Tacoma Defiance;2075;DL;1,0
2663330487;351;16;1;34;37;5icuo8utnztpsd9l03gdd68dl;1;85,7;57,5;2024-03-25T02:38:14.827Z;2024-03-29T19:11:09Z;[{'id': 4899666891, 'qualifierId': 17}, {'id': 4899666889, 'qualifierId': 22}, {'id': 4904438119, 'qualifierId': 396, 'value': '54.2'}, {'id': 4899667107, 'qualifierId': 102, 'value': '52.6'}, {'id': 4899667117, 'qualifierId': 230, 'value': '92.7'}, {'id': 4899667113, 'qualifierId': 89}, {'id': 4899701881, 'qualifierId': 468, 'value': '2663330485'}, {'id': 4899666933, 'qualifierId': 374, 'value': '2024-03-25 02:38:13.876'}, {'id': 4899666937, 'qualifierId': 375, 'value': '34:36.560'}, {'id': 4899667119, 'qualifierId': 231, 'value': '53.6'}, {'id': 4899667105, 'qualifierId': 76}, {'id': 4899667111, 'qualifierId': 214}, {'id': 4899666893, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899667115, 'qualifierId': 458}, {'id': 4899667109, 'qualifierId': 103, 'value': '7.0'}, {'id': 4904438117, 'qualifierId': 395, 'value': '92.4'}, {'id': 4899666929, 'qualifierId': 72}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bur0z0e84p8cgkn3sbc7s093o;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;52,6;;7,0;53,6;;1,0;92,7;;;;;;;;;;;;1,0;;;;;;;;;;;92,4;;;54,2;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;2663330485,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;52,6;7.0;;;0;1;34;37;Colorado Rapids II;2077;AMC;1,0
2663330519;295;1;1;35;28;iiolvosiuokkrl5iuoxcjo4p;1;49,8;49,4;2024-03-25T02:39:05.440Z;2024-03-25T04:05:00Z;[{'id': 4899667087, 'qualifierId': 279, 'value': 'G'}, {'id': 4899667085, 'qualifierId': 213, 'value': '3.44'}, {'id': 4899667079, 'qualifierId': 140, 'value': '44.0'}, {'id': 4899667081, 'qualifierId': 141, 'value': '46.6'}, {'id': 4899667083, 'qualifierId': 212, 'value': '6.4'}, {'id': 4899667077, 'qualifierId': 56, 'value': 'Back'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;44,0;;3,44;46,6;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,0;46,6;;;;;;;0;0;35;28;Tacoma Defiance;2128;FW;1,0
2663330521;296;1;1;35;30;iiolvosiuokkrl5iuoxcjo4p;1;43,3;47,0;2024-03-25T02:39:07.984Z;2024-03-25T02:39:10Z;[{'id': 4899667095, 'qualifierId': 140, 'value': '32.0'}, {'id': 4899667101, 'qualifierId': 213, 'value': '2.28'}, {'id': 4899667097, 'qualifierId': 141, 'value': '67.3'}, {'id': 4899667093, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667099, 'qualifierId': 212, 'value': '18.2'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;32,0;;2,28;67,3;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,0;67,3;;;;;;;0;0;35;30;Tacoma Defiance;2130;MC;1,0
2663330523;297;1;1;35;33;iiolvosiuokkrl5iuoxcjo4p;1;32,0;67,3;2024-03-25T02:39:10.752Z;2024-03-25T02:39:13Z;[{'id': 4899667131, 'qualifierId': 213, 'value': '4.46'}, {'id': 4899667127, 'qualifierId': 141, 'value': '32.7'}, {'id': 4899667125, 'qualifierId': 140, 'value': '26.3'}, {'id': 4899667129, 'qualifierId': 212, 'value': '24.3'}, {'id': 4899667123, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;26,3;;4,46;32,7;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;26,3;32,7;;;;;;;0;0;35;33;Tacoma Defiance;2133;DC;1,0
2663330533;298;1;1;35;35;iiolvosiuokkrl5iuoxcjo4p;1;25,5;31,5;2024-03-25T02:39:13.264Z;2024-03-25T02:39:18Z;[{'id': 4899667161, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667163, 'qualifierId': 140, 'value': '28.7'}, {'id': 4899667169, 'qualifierId': 213, 'value': '4.94'}, {'id': 4899667165, 'qualifierId': 141, 'value': '9.8'}, {'id': 4899667167, 'qualifierId': 212, 'value': '15.1'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;28,7;;4,94;9,8;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,7;9,8;;;;;;;0;0;35;35;Tacoma Defiance;2135;DL;1,0
2663330535;299;1;1;35;41;iiolvosiuokkrl5iuoxcjo4p;0;34,2;8,6;2024-03-25T02:39:18.701Z;2024-03-25T02:40:49Z;[{'id': 4899667365, 'qualifierId': 213, 'value': '0.00'}, {'id': 4899668259, 'qualifierId': 286}, {'id': 4899668253, 'qualifierId': 236}, {'id': 4899667359, 'qualifierId': 140, 'value': '34.5'}, {'id': 4899667361, 'qualifierId': 141, 'value': '8.6'}, {'id': 4899668255, 'qualifierId': 233, 'value': '374'}, {'id': 4899667177, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667363, 'qualifierId': 212, 'value': '0.3'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;34,5;;0,0;8,6;0,3;;;374,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;34,5;8,6;;;;;;;0;0;35;41;Tacoma Defiance;2141;DR;1,0
2663330727;374;74;1;35;41;5icuo8utnztpsd9l03gdd68dl;1;65,4;93,6;2024-03-25T02:39:18.702Z;2024-03-25T04:05:36Z;[{'id': 4899668243, 'qualifierId': 285}, {'id': 4899668241, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899668273, 'qualifierId': 233, 'value': '299'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;bur0z0e84p8cgkn3sbc7s093o;Blocked Pass;;;;;;;;;;;;;;;;;299,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;35;41;Colorado Rapids II;2141;AML;1,0
2663330537;300;1;1;35;42;iiolvosiuokkrl5iuoxcjo4p;1;30,0;16,5;2024-03-25T02:39:19.936Z;2024-03-25T02:39:22Z;[{'id': 4899667195, 'qualifierId': 213, 'value': '1.60'}, {'id': 4899667187, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667189, 'qualifierId': 140, 'value': '29.2'}, {'id': 4899667191, 'qualifierId': 141, 'value': '53.3'}, {'id': 4899667193, 'qualifierId': 212, 'value': '25.0'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;29,2;;1,6;53,3;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,2;53,3;;;;;;;0;0;35;42;Tacoma Defiance;2142;DR;1,0
2663330541;301;1;1;35;44;iiolvosiuokkrl5iuoxcjo4p;1;29,0;57,2;2024-03-25T02:39:22.080Z;2024-03-25T02:39:23Z;[{'id': 4899667215, 'qualifierId': 140, 'value': '46.6'}, {'id': 4899667221, 'qualifierId': 213, 'value': '6.08'}, {'id': 4899667217, 'qualifierId': 141, 'value': '51.6'}, {'id': 4899667213, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667219, 'qualifierId': 212, 'value': '18.9'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;46,6;;6,08;51,6;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;46,6;51,6;;;;;;;0;0;35;44;Tacoma Defiance;2144;DC;1,0
2663330543;302;1;1;35;46;iiolvosiuokkrl5iuoxcjo4p;0;47,1;51,6;2024-03-25T02:39:23.776Z;2024-03-29T19:12:05Z;[{'id': 4899667231, 'qualifierId': 212, 'value': '33.8'}, {'id': 4899667227, 'qualifierId': 140, 'value': '43.5'}, {'id': 4899667233, 'qualifierId': 213, 'value': '1.68'}, {'id': 4904445863, 'qualifierId': 156}, {'id': 4899667225, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667229, 'qualifierId': 141, 'value': '100.0'}, {'id': 4899667235, 'qualifierId': 1}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;43,5;;1,68;100,0;33,8;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;43,5;100,0;;;;;;;0;0;35;46;Tacoma Defiance;2146;AML;1,0
2663330545;303;5;1;35;47;iiolvosiuokkrl5iuoxcjo4p;0;43,0;101,0;2024-03-25T02:39:24.707Z;2024-03-25T02:39:38Z;[{'id': 4899667237, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667371, 'qualifierId': 233, 'value': '352'}, {'id': 4899667239, 'qualifierId': 347}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;bur0z0e84p8cgkn3sbc7s093o;Out;;;;;;;;;;;;;;;;;352,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;35;47;Tacoma Defiance;2147;AML;1,0
2663330563;352;5;1;35;47;5icuo8utnztpsd9l03gdd68dl;1;57,0;-1,0;2024-03-25T02:39:24.707Z;2024-03-25T04:05:39Z;[{'id': 4899667357, 'qualifierId': 347}, {'id': 4899667367, 'qualifierId': 233, 'value': '303'}, {'id': 4899667355, 'qualifierId': 56, 'value': 'Right'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bur0z0e84p8cgkn3sbc7s093o;Out;;;;;;;;;;;;;;;;;303,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;35;47;Colorado Rapids II;2147;AMC;1,0
2663330569;353;1;1;36;0;5icuo8utnztpsd9l03gdd68dl;1;50,8;0,0;2024-03-25T02:39:37.860Z;2024-03-25T02:39:41Z;[{'id': 4899667405, 'qualifierId': 1}, {'id': 4899667393, 'qualifierId': 107}, {'id': 4899667399, 'qualifierId': 141, 'value': '28.0'}, {'id': 4899667397, 'qualifierId': 140, 'value': '31.6'}, {'id': 4899667401, 'qualifierId': 212, 'value': '28.3'}, {'id': 4899667395, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899667403, 'qualifierId': 213, 'value': '2.36'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;31,6;;2,36;28,0;28,3;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;31,6;28,0;;;;;;;0;0;36;0;Colorado Rapids II;2160;DR;1,0
2663330575;354;1;1;36;4;5icuo8utnztpsd9l03gdd68dl;1;30,4;33,4;2024-03-25T02:39:41.442Z;2024-03-25T02:39:43Z;[{'id': 4899667431, 'qualifierId': 212, 'value': '18.6'}, {'id': 4899667429, 'qualifierId': 141, 'value': '19.8'}, {'id': 4899667427, 'qualifierId': 140, 'value': '45.8'}, {'id': 4899667433, 'qualifierId': 213, 'value': '5.76'}, {'id': 4899667425, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;45,8;;5,76;19,8;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;45,8;19,8;;;;;;;0;0;36;4;Colorado Rapids II;2164;DL;1,0
2663330583;355;1;1;36;6;5icuo8utnztpsd9l03gdd68dl;1;47,4;18,8;2024-03-25T02:39:43.810Z;2024-03-29T19:12:26Z;[{'id': 4899667479, 'qualifierId': 140, 'value': '67.6'}, {'id': 4899667485, 'qualifierId': 213, 'value': '5.84'}, {'id': 4899667477, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899667483, 'qualifierId': 212, 'value': '23.5'}, {'id': 4899667481, 'qualifierId': 141, 'value': '4.0'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;67,6;;5,84;4,0;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;67,6;4,0;;;;;;;0;0;36;6;Colorado Rapids II;2166;MC;1,0
2663330585;356;1;1;36;12;5icuo8utnztpsd9l03gdd68dl;1;95,7;34,3;2024-03-25T02:39:50.067Z;2024-03-25T02:39:51Z;[{'id': 4899667493, 'qualifierId': 141, 'value': '48.1'}, {'id': 4899667491, 'qualifierId': 140, 'value': '86.9'}, {'id': 4899667497, 'qualifierId': 213, 'value': '2.35'}, {'id': 4899667489, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899667495, 'qualifierId': 212, 'value': '13.2'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;86,9;;2,35;48,1;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;86,9;48,1;;;;;;;0;0;36;12;Colorado Rapids II;2172;AMR;1,0
2663330589;357;61;1;36;14;5icuo8utnztpsd9l03gdd68dl;0;86,9;48,1;2024-03-25T02:39:51.666Z;2024-03-25T02:39:52Z;[{'id': 4899667515, 'qualifierId': 56, 'value': 'Center'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bur0z0e84p8cgkn3sbc7s093o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;36;14;Colorado Rapids II;2174;AMC;1,0
