id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_Cross;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_Assisted;value_BlockedY;value_FirstTouch;value_SetPiece;value_RelatedEventId;value_GoalmouthY;value_LowLeft;value_OutOfBoxCentre;value_Hands;value_Standing;value_ParriedSafe;value_GkKickFromHands;value_VideoCoverageLost;value_NotVisible;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowCentre;value_RegularPlay;value_GkY;value_NotAssisted;value_BoxCentre;value_AttemptedTackle;value_Blocked;value_FreeKick;value_IndividualPlay;value_DefBlock;value_NextEventGoalKick;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_BigChance;value_Head;value_NotPastGoalLine;value_FromCorner;value_SwitchOfPlay;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HitWoodwork;value_HitRightPost;value_LeftFooted;value_Diving;value_Collected;value_FlickOn;value_HighCentre;value_KeeperThrow;value_LayOff;value_BlockedPass;value_InSwinger;value_High;value_GoalKick;value_HighRight;value_RecklessOffence;value_YellowCard;value_Volley;value_Low;value_OverArm;value_CloseRightAndHigh;value_HighLeft;value_BlockedCross;value_Overrun;value_ShirtPull/Holding;value_BoxDeepRight;value_MisHit;value_SixYardBlocked;value_LowRight;value_SmallBoxRight;value_HighClaim;value_GkHoof;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704569123;210;5;2;57;24;7pmw399vh2v44cjle4fkklp1w;1;35,4;-1,6;2024-07-29T11:36:52.970Z;2024-07-29T12:39:50Z;[{'id': 5124294553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124294555, 'qualifierId': 347}, {'id': 5124294557, 'qualifierId': 233, 'value': '206'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;206,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;57;24;Los Angeles II;3444;FW;1,0
2704569125;211;1;2;57;43;7pmw399vh2v44cjle4fkklp1w;0;33,4;0,0;2024-07-29T11:37:12.510Z;2024-07-29T11:37:13Z;[{'id': 5124294569, 'qualifierId': 140, 'value': '45.8'}, {'id': 5124294573, 'qualifierId': 212, 'value': '13.4'}, {'id': 5124294571, 'qualifierId': 141, 'value': '3.2'}, {'id': 5124294575, 'qualifierId': 213, 'value': '0.25'}, {'id': 5124294565, 'qualifierId': 107}, {'id': 5124294567, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;3,2;;0,25;13,4;45,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;45,8;3,2;;;;;;;;0;57;43;Los Angeles II;3463;DR;1,0
2704569133;207;1;2;57;45;6gaq85erpkvbyxvivd96wuw44;1;55,6;85,0;2024-07-29T11:37:14.810Z;2024-07-29T12:36:34Z;[{'id': 5124294621, 'qualifierId': 140, 'value': '61.6'}, {'id': 5124294627, 'qualifierId': 213, 'value': '0.26'}, {'id': 5124294625, 'qualifierId': 212, 'value': '6.5'}, {'id': 5124294619, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124294617, 'qualifierId': 3}, {'id': 5124294623, 'qualifierId': 141, 'value': '87.5'}];230zkhv4hig5j6azhgem5553o;A. Aguilar;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;87,5;;0,26;6,5;61,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;61,6;87,5;;;;;;;;0;57;45;Houston Dynamo II;3465;Sub;1,0
2704569135;208;49;2;57;47;6gaq85erpkvbyxvivd96wuw44;1;59,8;86,8;2024-07-29T11:37:16.122Z;2024-07-29T11:37:16Z;[];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;57;47;Houston Dynamo II;3467;FWL;1,0
2704569151;209;1;2;57;47;6gaq85erpkvbyxvivd96wuw44;1;58,9;82,1;2024-07-29T11:37:16.426Z;2024-07-29T11:37:21Z;[{'id': 5124294711, 'qualifierId': 140, 'value': '52.6'}, {'id': 5124294709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124294713, 'qualifierId': 141, 'value': '77.0'}, {'id': 5124294717, 'qualifierId': 213, 'value': '3.62'}, {'id': 5124294715, 'qualifierId': 212, 'value': '7.5'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;77,0;;3,62;7,5;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;52,6;77,0;;;;;;;;0;57;47;Houston Dynamo II;3467;FWL;1,0
2704569155;210;1;2;57;52;6gaq85erpkvbyxvivd96wuw44;1;46,2;51,5;2024-07-29T11:37:21.530Z;2024-07-29T11:37:24Z;[{'id': 5124294743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124294749, 'qualifierId': 212, 'value': '10.6'}, {'id': 5124294745, 'qualifierId': 140, 'value': '37.6'}, {'id': 5124294747, 'qualifierId': 141, 'value': '59.7'}, {'id': 5124294751, 'qualifierId': 213, 'value': '2.59'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;59,7;;2,59;10,6;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;37,6;59,7;;;;;;;;0;57;52;Houston Dynamo II;3472;MC;1,0
2704569163;211;1;2;57;55;6gaq85erpkvbyxvivd96wuw44;1;38,3;62,6;2024-07-29T11:37:24.330Z;2024-07-29T11:37:29Z;[{'id': 5124294795, 'qualifierId': 141, 'value': '77.5'}, {'id': 5124294797, 'qualifierId': 212, 'value': '10.2'}, {'id': 5124294793, 'qualifierId': 140, 'value': '37.5'}, {'id': 5124294799, 'qualifierId': 213, 'value': '1.65'}, {'id': 5124294791, 'qualifierId': 56, 'value': 'Back'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;77,5;;1,65;10,2;37,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;37,5;77,5;;;;;;;;0;57;55;Houston Dynamo II;3475;DL;1,0
2704569165;212;1;2;58;0;6gaq85erpkvbyxvivd96wuw44;1;44,6;83,6;2024-07-29T11:37:29.578Z;2024-07-29T11:37:30Z;[{'id': 5124294807, 'qualifierId': 141, 'value': '94.5'}, {'id': 5124294805, 'qualifierId': 140, 'value': '54.1'}, {'id': 5124294809, 'qualifierId': 212, 'value': '12.4'}, {'id': 5124294803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124294811, 'qualifierId': 213, 'value': '0.64'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;94,5;;0,64;12,4;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;54,1;94,5;;;;;;;;0;58;0;Houston Dynamo II;3480;DC;1,0
2704569173;213;1;2;58;1;6gaq85erpkvbyxvivd96wuw44;1;54,2;94,5;2024-07-29T11:37:30.826Z;2024-07-29T11:37:33Z;[{'id': 5124294851, 'qualifierId': 141, 'value': '88.3'}, {'id': 5124294849, 'qualifierId': 140, 'value': '44.2'}, {'id': 5124294855, 'qualifierId': 213, 'value': '3.52'}, {'id': 5124294853, 'qualifierId': 212, 'value': '11.3'}, {'id': 5124294847, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;88,3;;3,52;11,3;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,2;88,3;;;;;;;;0;58;1;Houston Dynamo II;3481;DC;1,0
2704569181;214;1;2;58;4;6gaq85erpkvbyxvivd96wuw44;1;40,4;90,8;2024-07-29T11:37:33.050Z;2024-07-29T11:37:38Z;[{'id': 5124294907, 'qualifierId': 212, 'value': '25.3'}, {'id': 5124294905, 'qualifierId': 141, 'value': '64.0'}, {'id': 5124294909, 'qualifierId': 213, 'value': '3.95'}, {'id': 5124294903, 'qualifierId': 140, 'value': '23.7'}, {'id': 5124294901, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;64,0;;3,95;25,3;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;23,7;64,0;;;;;;;;0;58;4;Houston Dynamo II;3484;DC;1,0
2704569191;215;1;2;58;10;6gaq85erpkvbyxvivd96wuw44;1;22,8;64,3;2024-07-29T11:37:39.307Z;2024-07-29T12:36:32Z;[{'id': 5124294975, 'qualifierId': 212, 'value': '16.5'}, {'id': 5124294977, 'qualifierId': 213, 'value': '0.78'}, {'id': 5124294969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124294973, 'qualifierId': 141, 'value': '81.4'}, {'id': 5124294971, 'qualifierId': 140, 'value': '33.9'}];84gabnykc01v70413vehqyvah;T. Hasal;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;81,4;;0,78;16,5;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;33,9;81,4;;;;;;;;0;58;10;Houston Dynamo II;3490;GK;1,0
2704569193;216;1;2;58;13;6gaq85erpkvbyxvivd96wuw44;0;37,1;78,4;2024-07-29T11:37:42.489Z;2024-07-29T11:37:44Z;[{'id': 5124294995, 'qualifierId': 141, 'value': '85.9'}, {'id': 5124294997, 'qualifierId': 212, 'value': '33.8'}, {'id': 5124294993, 'qualifierId': 140, 'value': '68.9'}, {'id': 5124294999, 'qualifierId': 213, 'value': '0.15'}, {'id': 5124294989, 'qualifierId': 155}, {'id': 5124295001, 'qualifierId': 1}, {'id': 5124294991, 'qualifierId': 56, 'value': 'Left'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;85,9;;0,15;33,8;68,9;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;68,9;85,9;;;;;;;;0;58;13;Houston Dynamo II;3493;DC;1,0
2704569205;212;1;2;58;16;7pmw399vh2v44cjle4fkklp1w;1;28,1;9,2;2024-07-29T11:37:45.278Z;2024-07-29T11:37:50Z;[{'id': 5124295063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124295069, 'qualifierId': 212, 'value': '8.5'}, {'id': 5124295067, 'qualifierId': 141, 'value': '7.1'}, {'id': 5124295065, 'qualifierId': 140, 'value': '36.1'}, {'id': 5124295071, 'qualifierId': 213, 'value': '6.11'}, {'id': 5124295061, 'qualifierId': 3}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;7,1;;6,11;8,5;36,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;36,1;7,1;;;;;;;;0;58;16;Los Angeles II;3496;DR;1,0
2704569207;213;4;2;58;21;7pmw399vh2v44cjle4fkklp1w;1;37,4;8,4;2024-07-29T11:37:50.102Z;2024-07-29T12:40:46Z;[{'id': 5124333433, 'qualifierId': 294}, {'id': 5124295173, 'qualifierId': 233, 'value': '217'}, {'id': 5124295079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124295085, 'qualifierId': 286}, {'id': 5124295077, 'qualifierId': 13}, {'id': 5124295081, 'qualifierId': 152}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ecv3jlh1dqwad74cnlv1a2bro;Foul;;;;;;;;;;;;;;;;;;;;217,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;58;21;Los Angeles II;3501;MC;1,0
2704569209;217;4;2;58;21;6gaq85erpkvbyxvivd96wuw44;0;62,6;91,6;2024-07-29T11:37:50.103Z;2024-07-29T12:39:46Z;[{'id': 5124295153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124295157, 'qualifierId': 285}, {'id': 5124295155, 'qualifierId': 152}, {'id': 5124295149, 'qualifierId': 13}, {'id': 5124295151, 'qualifierId': 294}, {'id': 5124344137, 'qualifierId': 55, 'value': '218'}, {'id': 5124295177, 'qualifierId': 233, 'value': '213'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ecv3jlh1dqwad74cnlv1a2bro;Foul;;;;;;;;;;;;;;;;;;;;213,0;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;218,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;218,0;17ni4ntnt7b6b0bwst3e4djze;;0;58;21;Houston Dynamo II;3501;FWL;1,0
2704569225;218;17;2;58;28;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-29T11:37:57.386Z;2024-07-29T12:39:46Z;[{'id': 5124344133, 'qualifierId': 55, 'value': '217'}, {'id': 5124295229, 'qualifierId': 392}, {'id': 5124295227, 'qualifierId': 31}, {'id': 5124295231, 'qualifierId': 13, 'value': '243'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ecv3jlh1dqwad74cnlv1a2bro;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;217,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;217,0;17ni4ntnt7b6b0bwst3e4djze;;0;58;28;Houston Dynamo II;3508;FWL;1,0
2704569303;219;18;2;59;12;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-29T11:38:41.789Z;2024-07-29T12:17:49Z;[{'id': 5124295643, 'qualifierId': 42}, {'id': 5124295647, 'qualifierId': 59, 'value': '55'}, {'id': 5124295645, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5124295667, 'qualifierId': 55, 'value': '220'}];5reylt0uyetl6qavkvd8inai;B. Darboe;;;ecv3jlh1dqwad74cnlv1a2bro;Player off;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;220,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;220,0;19w7fxv11he4r65942cmeaplg;;0;59;12;Houston Dynamo II;3552;MC;1,0
2704569305;220;19;2;59;12;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-29T11:38:41.790Z;2024-07-29T12:17:50Z;[{'id': 5124295653, 'qualifierId': 145, 'value': '8'}, {'id': 5124295659, 'qualifierId': 293, 'value': '1'}, {'id': 5124295649, 'qualifierId': 42}, {'id': 5124295655, 'qualifierId': 59, 'value': '35'}, {'id': 5124295657, 'qualifierId': 292, 'value': '8'}, {'id': 5124295661, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5124295663, 'qualifierId': 55, 'value': '219'}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Player on;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8,0;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;219,0;5reylt0uyetl6qavkvd8inai;;0;59;12;Houston Dynamo II;3552;Sub;1,0
2704569309;216;1;2;59;13;7pmw399vh2v44cjle4fkklp1w;1;32,6;7,9;2024-07-29T11:38:42.845Z;2024-07-29T11:38:48Z;[{'id': 5124295681, 'qualifierId': 5}, {'id': 5124295691, 'qualifierId': 212, 'value': '29.8'}, {'id': 5124295687, 'qualifierId': 140, 'value': '13.5'}, {'id': 5124295685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124295689, 'qualifierId': 141, 'value': '40.4'}, {'id': 5124295693, 'qualifierId': 213, 'value': '2.31'}, {'id': 5124295683, 'qualifierId': 152}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;40,4;;2,31;29,8;13,5;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;13,5;40,4;;;;;;;;0;59;13;Los Angeles II;3553;DL;1,0
2704569319;217;1;2;59;19;7pmw399vh2v44cjle4fkklp1w;1;14,0;42,4;2024-07-29T11:38:48.214Z;2024-07-29T11:38:51Z;[{'id': 5124295745, 'qualifierId': 212, 'value': '41.4'}, {'id': 5124295747, 'qualifierId': 213, 'value': '1.10'}, {'id': 5124295743, 'qualifierId': 141, 'value': '96.8'}, {'id': 5124295749, 'qualifierId': 1}, {'id': 5124295737, 'qualifierId': 155}, {'id': 5124295739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124295741, 'qualifierId': 140, 'value': '31.8'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;96,8;;1,1;41,4;31,8;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;31,8;96,8;;;;;;;;0;59;19;Los Angeles II;3559;GK;1,0
2704569325;218;1;2;59;22;7pmw399vh2v44cjle4fkklp1w;1;32,3;95,1;2024-07-29T11:38:51.078Z;2024-07-29T11:38:55Z;[{'id': 5124295771, 'qualifierId': 140, 'value': '19.7'}, {'id': 5124295769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124295773, 'qualifierId': 141, 'value': '90.5'}, {'id': 5124295775, 'qualifierId': 212, 'value': '13.6'}, {'id': 5124295777, 'qualifierId': 213, 'value': '3.37'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;90,5;;3,37;13,6;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;19,7;90,5;;;;;;;;0;59;22;Los Angeles II;3562;DC;1,0
2704569327;219;1;2;59;26;7pmw399vh2v44cjle4fkklp1w;0;23,0;87,4;2024-07-29T11:38:55.086Z;2024-07-29T11:38:56Z;[{'id': 5124295787, 'qualifierId': 141, 'value': '85.0'}, {'id': 5124295785, 'qualifierId': 140, 'value': '65.6'}, {'id': 5124295789, 'qualifierId': 212, 'value': '44.8'}, {'id': 5124295793, 'qualifierId': 1}, {'id': 5124295783, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124295791, 'qualifierId': 213, 'value': '6.25'}, {'id': 5124295781, 'qualifierId': 157}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;85,0;;6,25;44,8;65,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;65,6;85,0;;;;;;;;0;59;26;Los Angeles II;3566;DC;1,0
2704569337;221;1;2;59;28;6gaq85erpkvbyxvivd96wuw44;1;37,8;15,8;2024-07-29T11:38:57.401Z;2024-07-29T11:38:59Z;[{'id': 5124295831, 'qualifierId': 140, 'value': '55.1'}, {'id': 5124295837, 'qualifierId': 213, 'value': '5.95'}, {'id': 5124295835, 'qualifierId': 212, 'value': '19.2'}, {'id': 5124295829, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124295833, 'qualifierId': 141, 'value': '6.7'}, {'id': 5124295827, 'qualifierId': 3}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;6,7;;5,95;19,2;55,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,1;6,7;;;;;;;;0;59;28;Houston Dynamo II;3568;DL;1,0
2704569339;222;49;2;59;30;6gaq85erpkvbyxvivd96wuw44;1;55,3;8,0;2024-07-29T11:38:59.226Z;2024-07-29T11:38:59Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;59;30;Houston Dynamo II;3570;DC;1,0
2704569345;223;1;2;59;30;6gaq85erpkvbyxvivd96wuw44;1;55,3;8,0;2024-07-29T11:38:59.353Z;2024-07-29T11:39:03Z;[{'id': 5124295861, 'qualifierId': 140, 'value': '64.1'}, {'id': 5124295859, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124295865, 'qualifierId': 212, 'value': '14.3'}, {'id': 5124295867, 'qualifierId': 213, 'value': '0.87'}, {'id': 5124295863, 'qualifierId': 141, 'value': '24.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;24,0;;0,87;14,3;64,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,1;24,0;;;;;;;;0;59;30;Houston Dynamo II;3570;DC;1,0
2704569349;224;1;2;59;34;6gaq85erpkvbyxvivd96wuw44;1;73,7;25,2;2024-07-29T11:39:02.922Z;2024-07-29T11:39:05Z;[{'id': 5124295885, 'qualifierId': 140, 'value': '89.8'}, {'id': 5124295887, 'qualifierId': 141, 'value': '16.5'}, {'id': 5124295889, 'qualifierId': 212, 'value': '17.9'}, {'id': 5124295883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124295891, 'qualifierId': 213, 'value': '5.95'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;16,5;;5,95;17,9;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;89,8;16,5;;;;;;;;0;59;34;Houston Dynamo II;3574;DR;1,0
