id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_Captain;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_IntendedTackleTarget;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_TouchTypePass;value_LongBall;value_Launch;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_Cross;value_OverhitCross;value_LeftFooted;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_RightFooted;value_OutSwinger;value_NotVisible;value_BlockedPass;value_SwitchOfPlay;value_Straight;value_FloatedCross;value_Volley;value_GoalmouthY;value_BlockedX;value_FirstTouch;value_BoxCentre;value_NotAssisted;value_HighCentre;value_MisHit;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_ParriedSafe;value_Reaching;value_HighGkIntervention;value_Hands;value_FlickOn;value_HighClaim;value_MediumGkIntervention;value_PullBack;value_ShirtPull/Holding;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_BlockedCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_Assist;value_IntentionalAssist;value_GkY;value_GkX;value_BoxLeft;value_NotPastGoalLine;value_Assisted;value_SetPiece;value_Head;value_OverArm;value_High;value_Minutes;value_HighLeft;value_FromCorner;value_Standing;value_Collected;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_BoxRight;value_LowRight;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_CloseHigh;value_SmallBoxCentre;value_BigChance;value_LowCentre;value_LeadingToGoal;value_RelatedError1Id;value_DrivenCross;value_OtherObstacle;value_VideoCoverageLost;value_CloseLeft;value_Shove/Push;value_RedCard;value_ViolentConduct;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728592177;60;1;1;5;44;cbip96wzs3jc2xadoluhhxotl;1;18,5;34,5;2024-09-30T01:10:27.484Z;2024-09-30T01:10:31Z;[{'id': 5256247459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256247467, 'qualifierId': 213, 'value': '4.85'}, {'id': 5256247463, 'qualifierId': 141, 'value': '4.1'}, {'id': 5256247461, 'qualifierId': 140, 'value': '21.2'}, {'id': 5256247465, 'qualifierId': 212, 'value': '20.9'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,85;;20,9;21,2;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;21,2;4,1;;;;;;;0;0;5;44;Portland Timbers II;344;DL;1,0
2728592213;61;1;1;5;48;cbip96wzs3jc2xadoluhhxotl;1;21,8;4,3;2024-09-30T01:10:31.516Z;2024-10-04T06:05:35Z;[{'id': 5256247617, 'qualifierId': 213, 'value': '0.31'}, {'id': 5263753193, 'qualifierId': 155}, {'id': 5256247601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256247605, 'qualifierId': 140, 'value': '56.5'}, {'id': 5256247621, 'qualifierId': 1}, {'id': 5256247613, 'qualifierId': 212, 'value': '38.3'}, {'id': 5256247609, 'qualifierId': 141, 'value': '21.6'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,31;;38,3;56,5;21,6;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;56,5;21,6;;;;;;;0;0;5;48;Portland Timbers II;348;DR;1,0
2728592207;46;83;1;5;50;5ou8b446l1sl8frblkz3xi17g;0;55,9;81,7;2024-09-30T01:10:34.358Z;2024-09-30T01:10:37Z;[{'id': 5256247665, 'qualifierId': 399, 'value': 'eswp4t4r8ktirsnkodz26gyui'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;imexd1x47p0kt9dpkw6qg9hw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;5;50;Real Monarchs;350;DC;1,0
2728592217;62;3;1;5;51;cbip96wzs3jc2xadoluhhxotl;0;52,3;20,6;2024-09-30T01:10:34.988Z;2024-10-04T06:06:01Z;[{'id': 5263753381, 'qualifierId': 464}, {'id': 5256247671, 'qualifierId': 233, 'value': '47'}, {'id': 5256247631, 'qualifierId': 286}, {'id': 5256247629, 'qualifierId': 56, 'value': 'Right'}];eswp4t4r8ktirsnkodz26gyui;B. Michel;;;imexd1x47p0kt9dpkw6qg9hw;Take On;;;;;;;;;;;;;;;;;;;;;47,0;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;5;51;Portland Timbers II;351;FW;1,0
2728592227;47;7;1;5;51;5ou8b446l1sl8frblkz3xi17g;1;47,7;79,4;2024-09-30T01:10:34.989Z;2024-10-04T06:06:04Z;[{'id': 5263753405, 'qualifierId': 383}, {'id': 5256247655, 'qualifierId': 285}, {'id': 5256247653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256247667, 'qualifierId': 233, 'value': '62'}];36nlk9spjf591wxuzvimi0eay;B. Taghvai-Najib;;;imexd1x47p0kt9dpkw6qg9hw;Tackle;;;;;;;;;;;;;;;;;;;;;62,0;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;5;51;Real Monarchs;351;MC;1,0
2728592245;48;61;1;5;52;5ou8b446l1sl8frblkz3xi17g;0;50,3;76,4;2024-09-30T01:10:35.647Z;2024-09-30T01:12:46Z;[{'id': 5256247727, 'qualifierId': 56, 'value': 'Center'}];36nlk9spjf591wxuzvimi0eay;B. Taghvai-Najib;;;imexd1x47p0kt9dpkw6qg9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;5;52;Real Monarchs;352;MC;1,0
2728592243;63;1;1;5;55;cbip96wzs3jc2xadoluhhxotl;1;54,2;24,4;2024-09-30T01:10:39.099Z;2024-09-30T01:10:40Z;[{'id': 5256247719, 'qualifierId': 212, 'value': '28.3'}, {'id': 5256247717, 'qualifierId': 141, 'value': '57.0'}, {'id': 5256247713, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256247715, 'qualifierId': 140, 'value': '70.9'}, {'id': 5256247721, 'qualifierId': 213, 'value': '0.90'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,9;;28,3;70,9;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,9;57,0;;;;;;;0;0;5;55;Portland Timbers II;355;AMC;1,0
2728592247;64;61;1;5;57;cbip96wzs3jc2xadoluhhxotl;0;67,2;52,2;2024-09-30T01:10:40.636Z;2024-09-30T01:11:02Z;[{'id': 5256247729, 'qualifierId': 56, 'value': 'Center'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;imexd1x47p0kt9dpkw6qg9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;5;57;Portland Timbers II;357;AML;1,0
2728592263;49;1;1;5;57;5ou8b446l1sl8frblkz3xi17g;1;28,1;36,2;2024-09-30T01:10:40.637Z;2024-09-30T01:13:15Z;[{'id': 5256252123, 'qualifierId': 212, 'value': '8.2'}, {'id': 5256252125, 'qualifierId': 213, 'value': '5.10'}, {'id': 5256252121, 'qualifierId': 141, 'value': '25.0'}, {'id': 5256252119, 'qualifierId': 140, 'value': '31.1'}, {'id': 5256247787, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,1;;8,2;31,1;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,1;25,0;;;;;;;0;0;5;57;Real Monarchs;357;DC;1,0
2728592269;50;49;1;6;1;5ou8b446l1sl8frblkz3xi17g;1;38,2;29,5;2024-09-30T01:10:44.742Z;2024-09-30T01:13:20Z;[];a89drfd4adts1cbtqa77l1boq;B. Pope;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;6;1;Real Monarchs;361;DMR;1,0
2728592275;51;1;1;6;1;5ou8b446l1sl8frblkz3xi17g;1;38,2;29,5;2024-09-30T01:10:45.190Z;2024-09-30T01:10:46Z;[{'id': 5256247843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256247849, 'qualifierId': 212, 'value': '3.9'}, {'id': 5256247845, 'qualifierId': 140, 'value': '37.5'}, {'id': 5256247847, 'qualifierId': 141, 'value': '35.2'}, {'id': 5256247851, 'qualifierId': 213, 'value': '1.76'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,76;;3,9;37,5;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;37,5;35,2;;;;;;;0;0;6;1;Real Monarchs;361;DMR;1,0
2728592285;52;1;1;6;2;5ou8b446l1sl8frblkz3xi17g;1;37,2;37,7;2024-09-30T01:10:46.165Z;2024-09-30T01:10:49Z;[{'id': 5256247899, 'qualifierId': 213, 'value': '2.62'}, {'id': 5256247893, 'qualifierId': 140, 'value': '27.1'}, {'id': 5256247891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256247897, 'qualifierId': 212, 'value': '12.2'}, {'id': 5256247895, 'qualifierId': 141, 'value': '46.7'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;2,62;;12,2;27,1;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,1;46,7;;;;;;;0;0;6;2;Real Monarchs;362;MC;1,0
2728592301;53;1;1;6;8;5ou8b446l1sl8frblkz3xi17g;1;28,6;47,8;2024-09-30T01:10:51.861Z;2024-09-30T01:10:53Z;[{'id': 5256247975, 'qualifierId': 212, 'value': '7.0'}, {'id': 5256247973, 'qualifierId': 141, 'value': '45.5'}, {'id': 5256247969, 'qualifierId': 140, 'value': '35.1'}, {'id': 5256247967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256247977, 'qualifierId': 213, 'value': '6.06'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;6,06;;7,0;35,1;45,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,1;45,5;;;;;;;0;0;6;8;Real Monarchs;368;DC;1,0
2728592323;54;1;1;6;10;5ou8b446l1sl8frblkz3xi17g;1;35,3;40,7;2024-09-30T01:10:53.734Z;2024-09-30T01:15:17Z;[{'id': 5256248077, 'qualifierId': 141, 'value': '22.5'}, {'id': 5256248075, 'qualifierId': 140, 'value': '35.9'}, {'id': 5256248081, 'qualifierId': 213, 'value': '4.76'}, {'id': 5256248079, 'qualifierId': 212, 'value': '12.4'}, {'id': 5256248073, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,76;;12,4;35,9;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,9;22,5;;;;;;;0;0;6;10;Real Monarchs;370;MC;1,0
2728592343;55;1;1;6;13;5ou8b446l1sl8frblkz3xi17g;1;35,9;22,5;2024-09-30T01:10:57.254Z;2024-09-30T01:11:01Z;[{'id': 5256248177, 'qualifierId': 212, 'value': '8.6'}, {'id': 5256248171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256248175, 'qualifierId': 141, 'value': '24.7'}, {'id': 5256248173, 'qualifierId': 140, 'value': '44.0'}, {'id': 5256248179, 'qualifierId': 213, 'value': '0.17'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,17;;8,6;44,0;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;44,0;24,7;;;;;;;0;0;6;13;Real Monarchs;373;DC;1,0
2729950165;862;83;1;6;14;cbip96wzs3jc2xadoluhhxotl;1;59,6;79,0;2024-09-30T01:10:58.070Z;2024-10-04T06:07:39Z;[{'id': 5263754079, 'qualifierId': 399, 'value': '8p8xhni028mqjv6kz6fdz850q'}];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;6;14;Portland Timbers II;374;MC;1,0
2728592365;56;1;1;6;18;5ou8b446l1sl8frblkz3xi17g;1;45,6;9,2;2024-09-30T01:11:01.509Z;2024-09-30T01:15:19Z;[{'id': 5256248263, 'qualifierId': 212, 'value': '19.6'}, {'id': 5256248265, 'qualifierId': 213, 'value': '2.96'}, {'id': 5256248261, 'qualifierId': 141, 'value': '14.3'}, {'id': 5256248257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256248259, 'qualifierId': 140, 'value': '27.2'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;2,96;;19,6;27,2;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,2;14,3;;;;;;;0;0;6;18;Real Monarchs;378;FWR;1,0
2728592407;57;1;1;6;20;5ou8b446l1sl8frblkz3xi17g;1;27,1;17,1;2024-09-30T01:11:04.261Z;2024-09-30T01:11:11Z;[{'id': 5256248423, 'qualifierId': 141, 'value': '43.4'}, {'id': 5256248425, 'qualifierId': 212, 'value': '17.9'}, {'id': 5256248421, 'qualifierId': 140, 'value': '27.0'}, {'id': 5256248419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256248427, 'qualifierId': 213, 'value': '1.58'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,58;;17,9;27,0;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,0;43,4;;;;;;;0;0;6;20;Real Monarchs;380;DC;1,0
2728592419;58;1;1;6;27;5ou8b446l1sl8frblkz3xi17g;1;32,1;40,0;2024-09-30T01:11:11.269Z;2024-09-30T01:11:13Z;[{'id': 5256248479, 'qualifierId': 140, 'value': '34.6'}, {'id': 5256248483, 'qualifierId': 212, 'value': '11.6'}, {'id': 5256248477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256248481, 'qualifierId': 141, 'value': '23.4'}, {'id': 5256248485, 'qualifierId': 213, 'value': '4.94'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,94;;11,6;34,6;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;34,6;23,4;;;;;;;0;0;6;27;Real Monarchs;387;DC;1,0
2728592425;59;1;1;6;29;5ou8b446l1sl8frblkz3xi17g;0;34,7;23,7;2024-09-30T01:11:13.189Z;2024-09-30T01:11:14Z;[{'id': 5256248519, 'qualifierId': 213, 'value': '5.96'}, {'id': 5256248513, 'qualifierId': 212, 'value': '23.9'}, {'id': 5256248509, 'qualifierId': 141, 'value': '12.5'}, {'id': 5256248505, 'qualifierId': 140, 'value': '56.3'}, {'id': 5256248501, 'qualifierId': 56, 'value': 'Right'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,96;;23,9;56,3;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,3;12,5;;;;;;;0;0;6;29;Real Monarchs;389;DC;1,0
2728592437;65;8;1;6;31;cbip96wzs3jc2xadoluhhxotl;1;45,0;87,7;2024-09-30T01:11:15.100Z;2024-10-04T06:09:05Z;[{'id': 5256248565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5263754737, 'qualifierId': 384}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;imexd1x47p0kt9dpkw6qg9hw;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;6;31;Portland Timbers II;391;DC;1,0
2728592467;60;1;1;6;33;5ou8b446l1sl8frblkz3xi17g;1;35,0;23,0;2024-09-30T01:11:17.477Z;2024-09-30T01:11:20Z;[{'id': 5256248729, 'qualifierId': 213, 'value': '1.89'}, {'id': 5256248727, 'qualifierId': 212, 'value': '11.6'}, {'id': 5256248723, 'qualifierId': 140, 'value': '31.5'}, {'id': 5256248725, 'qualifierId': 141, 'value': '39.2'}, {'id': 5256248721, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,89;;11,6;31,5;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,5;39,2;;;;;;;0;0;6;33;Real Monarchs;393;DC;1,0
2728592483;61;1;1;6;36;5ou8b446l1sl8frblkz3xi17g;0;34,6;39,7;2024-09-30T01:11:20.182Z;2024-09-30T01:11:22Z;[{'id': 5256248817, 'qualifierId': 141, 'value': '77.8'}, {'id': 5256248819, 'qualifierId': 212, 'value': '43.3'}, {'id': 5256248811, 'qualifierId': 155}, {'id': 5256248821, 'qualifierId': 213, 'value': '0.64'}, {'id': 5256248815, 'qualifierId': 140, 'value': '67.7'}, {'id': 5256248813, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256248823, 'qualifierId': 1}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,64;;43,3;67,7;77,8;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;67,7;77,8;;;;;;;0;0;6;36;Real Monarchs;396;DC;1,0
2728592495;66;1;1;6;38;cbip96wzs3jc2xadoluhhxotl;1;30,5;20,1;2024-09-30T01:11:22.427Z;2024-09-30T01:11:24Z;[{'id': 5256248879, 'qualifierId': 213, 'value': '0.45'}, {'id': 5256248877, 'qualifierId': 212, 'value': '17.6'}, {'id': 5256248869, 'qualifierId': 3}, {'id': 5256248873, 'qualifierId': 140, 'value': '45.6'}, {'id': 5256248875, 'qualifierId': 141, 'value': '31.5'}, {'id': 5256248871, 'qualifierId': 56, 'value': 'Back'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,45;;17,6;45,6;31,5;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;45,6;31,5;;;;;;;0;0;6;38;Portland Timbers II;398;DR;1,0
2728592497;67;49;1;6;40;cbip96wzs3jc2xadoluhhxotl;1;45,7;31,8;2024-09-30T01:11:24.444Z;2024-09-30T01:11:24Z;[];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;6;40;Portland Timbers II;400;AMC;1,0
2728592501;68;1;1;6;41;cbip96wzs3jc2xadoluhhxotl;0;45,7;31,8;2024-09-30T01:11:24.588Z;2024-09-30T01:11:25Z;[{'id': 5256248899, 'qualifierId': 141, 'value': '21.5'}, {'id': 5256248897, 'qualifierId': 140, 'value': '57.6'}, {'id': 5256248895, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256248903, 'qualifierId': 213, 'value': '5.77'}, {'id': 5256248901, 'qualifierId': 212, 'value': '14.3'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,77;;14,3;57,6;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;57,6;21,5;;;;;;;0;0;6;41;Portland Timbers II;401;AMC;1,0
