id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_DeletedEventType;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Chipped;value_GoalmouthZ;value_GkY;value_BlockedX;value_LeftFooted;value_Blocked;value_BoxCentre;value_LowCentre;value_RegularPlay;value_GoalmouthY;value_NotAssisted;value_BlockedY;value_GkX;value_FirstTouch;value_DefBlock;value_Left;value_Cross;value_RightFooted;value_CornerTaken;value_InSwinger;value_Head;value_TouchTypePass;value_High;value_IntendedTackleTarget;value_FlickOn;value_OutSwinger;value_Right;value_TouchTypeControl;value_TakeOnOvertake;value_OutOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_CloseLeft;value_Assisted;value_BigChance;value_LayOff;value_Foul;value_AttemptedTackle;value_Direct;value_OutOfBoxCentre;value_LowRight;value_IndividualPlay;value_OverArm;value_HighGkIntervention;value_Overrun;value_CloseRight;value_SwitchOfPlay;value_LowGkIntervention;value_Handball;value_OutOnSideline;value_NotPastGoalLine;value_35Centre;value_Volley;value_FastBreak;value_Shove/Push;value_HighClaim;value_PullBack;value_TacticalFoul;value_YellowCard;value_LowLeft;value_Collected;value_Diving;value_Hands;value_Minutes;value_Dissent;value_AerialFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_LeadingToGoal;value_ThroughBall;value_Standing;value_ParriedDanger;value_Feet;value_GoalShotTimestamp;value_RelatedError1Id;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_OtherBodyPart;value_GoalShotGameClock;value_EndOfOffside;value_FollowsShotRebound;value_ShirtPull/Holding;value_PersistentInfringement;value_BoxDeepRight;value_Weak;value_SmallBoxLeft;value_FromCorner;value_HighRight;value_Strong;value_ThrowInSetPiece;value_TimeWasting;value_SetPiece;value_SmallBoxCentre;value_MisHit;value_HighLeft;value_BoxRight;value_BlockedClearance;value_BlockedCross;value_RecklessOffence;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663916437;192;12;1;15;40;bd0378yx50xpdcgwkt9p9bmz8;1;13,4;52,5;2024-03-28T22:19:14.090Z;2024-03-29T00:07:56Z;[{'id': 4902800409, 'qualifierId': 213, 'value': '0.29'}, {'id': 4902800405, 'qualifierId': 141, 'value': '58.1'}, {'id': 4902800411, 'qualifierId': 15}, {'id': 4902800407, 'qualifierId': 212, 'value': '13.5'}, {'id': 4902800401, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800403, 'qualifierId': 140, 'value': '25.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bvuekh63a3mz81riid709k9hw;Clearance;;;;;;;;;;0,29;;58,1;13,5;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;25,7;58,1;;;;;;;0;0;15;40;New York RB II;940;DC;1,0
2663916453;193;50;1;15;41;bd0378yx50xpdcgwkt9p9bmz8;1;28,7;60,8;2024-03-28T22:19:14.533Z;2024-03-29T11:10:36Z;[{'id': 4902800473, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902880043, 'qualifierId': 233, 'value': '541'}, {'id': 4902800475, 'qualifierId': 285}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;bvuekh63a3mz81riid709k9hw;Dispossessed;;;;;;;;;;;;;;;;;;;;;541,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;15;41;New York RB II;941;FW;1,0
2663920129;541;7;1;15;41;4g68p0t2f5jzhzfr67i2rj1ex;1;71,3;39,2;2024-03-28T22:19:14.534Z;2024-03-29T11:11:03Z;[{'id': 4902821005, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902880021, 'qualifierId': 233, 'value': '193'}, {'id': 4903245749, 'qualifierId': 383}, {'id': 4902821007, 'qualifierId': 286}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;bvuekh63a3mz81riid709k9hw;Tackle;;;;;;;;;;;;;;;;;;;;;193,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;15;41;Cincinnati II;941;AMR;1,0
2663920171;544;1;1;15;42;4g68p0t2f5jzhzfr67i2rj1ex;0;70,0;35,9;2024-03-28T22:19:15.634Z;2024-03-29T11:12:51Z;[{'id': 4902821241, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902821247, 'qualifierId': 212, 'value': '1.6'}, {'id': 4903246171, 'qualifierId': 286}, {'id': 4902821243, 'qualifierId': 140, 'value': '71.3'}, {'id': 4903246169, 'qualifierId': 236}, {'id': 4902821249, 'qualifierId': 213, 'value': '0.57'}, {'id': 4902821245, 'qualifierId': 141, 'value': '37.2'}, {'id': 4903247749, 'qualifierId': 233, 'value': '978'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,57;;37,2;1,6;71,3;;;;;;;978,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,3;37,2;;;;;;;0;0;15;42;Cincinnati II;942;AMR;1,0
2663999407;978;74;1;15;42;bd0378yx50xpdcgwkt9p9bmz8;1;25,3;66,0;2024-03-28T22:19:15.635Z;2024-03-29T11:12:51Z;[{'id': 4903247667, 'qualifierId': 285}, {'id': 4903246403, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903247755, 'qualifierId': 233, 'value': '544'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;bvuekh63a3mz81riid709k9hw;Blocked Pass;;;;;;;;;;;;;;;;;;;;;544,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;15;42;New York RB II;942;FW;1,0
2663916455;194;1;1;15;42;bd0378yx50xpdcgwkt9p9bmz8;0;27,1;58,8;2024-03-28T22:19:16.433Z;2024-03-29T00:09:15Z;[{'id': 4902821323, 'qualifierId': 236}, {'id': 4902800483, 'qualifierId': 212, 'value': '1.5'}, {'id': 4902800477, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800481, 'qualifierId': 141, 'value': '57.8'}, {'id': 4902800479, 'qualifierId': 140, 'value': '28.4'}, {'id': 4902821329, 'qualifierId': 286}, {'id': 4902821325, 'qualifierId': 233, 'value': '545'}, {'id': 4902800485, 'qualifierId': 213, 'value': '5.82'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;5,82;;57,8;1,5;28,4;;;;;;;545,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,4;57,8;;;;;;;0;0;15;42;New York RB II;942;FW;1,0
2663920189;545;74;1;15;43;4g68p0t2f5jzhzfr67i2rj1ex;1;69,8;35,0;2024-03-28T22:19:16.434Z;2024-03-28T23:01:46Z;[{'id': 4902821319, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902821321, 'qualifierId': 285}, {'id': 4902821331, 'qualifierId': 233, 'value': '194'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;bvuekh63a3mz81riid709k9hw;Blocked Pass;;;;;;;;;;;;;;;;;;;;;194,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;15;43;Cincinnati II;943;AML;1,0
2663916439;195;61;1;15;44;4g68p0t2f5jzhzfr67i2rj1ex;1;71,1;26,2;2024-03-28T22:19:17.744Z;2024-03-29T11:13:02Z;[{'id': 4902821379, 'qualifierId': 56, 'value': 'Center'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;bvuekh63a3mz81riid709k9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;15;44;Cincinnati II;944;AMR;1,0
2663916459;200;1;1;15;47;4g68p0t2f5jzhzfr67i2rj1ex;1;71,8;39,6;2024-03-28T22:19:20.792Z;2024-03-28T22:19:22Z;[{'id': 4902800497, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902800503, 'qualifierId': 212, 'value': '8.7'}, {'id': 4902800505, 'qualifierId': 213, 'value': '4.18'}, {'id': 4902800501, 'qualifierId': 141, 'value': '28.6'}, {'id': 4902800499, 'qualifierId': 140, 'value': '67.6'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;4,18;;28,6;8,7;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;67,6;28,6;;;;;;;0;0;15;47;Cincinnati II;947;MC;1,0
2663916461;201;1;1;15;48;4g68p0t2f5jzhzfr67i2rj1ex;0;67,6;28,6;2024-03-28T22:19:22.233Z;2024-03-29T00:12:05Z;[{'id': 4902800517, 'qualifierId': 213, 'value': '0.62'}, {'id': 4902800511, 'qualifierId': 140, 'value': '80.7'}, {'id': 4902800513, 'qualifierId': 141, 'value': '43.1'}, {'id': 4902800509, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902800515, 'qualifierId': 212, 'value': '16.9'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,62;;43,1;16,9;80,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;80,7;43,1;;;;;;;0;0;15;48;Cincinnati II;948;DR;1,0
2663916463;195;1;1;15;49;bd0378yx50xpdcgwkt9p9bmz8;1;18,1;53,4;2024-03-28T22:19:23.186Z;2024-03-28T22:19:26Z;[{'id': 4902800533, 'qualifierId': 212, 'value': '20.7'}, {'id': 4902800529, 'qualifierId': 140, 'value': '32.4'}, {'id': 4902800537, 'qualifierId': 1}, {'id': 4902800525, 'qualifierId': 157}, {'id': 4902800531, 'qualifierId': 141, 'value': '32.5'}, {'id': 4902800527, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800535, 'qualifierId': 213, 'value': '5.53'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;5,53;;32,5;20,7;32,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,4;32,5;;;;;;;0;0;15;49;New York RB II;949;DC;1,0
2663916465;196;61;1;15;52;bd0378yx50xpdcgwkt9p9bmz8;0;34,4;34,9;2024-03-28T22:19:25.970Z;2024-03-28T22:19:26Z;[{'id': 4902800541, 'qualifierId': 56, 'value': 'Back'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;bvuekh63a3mz81riid709k9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;15;52;New York RB II;952;AMC;1,0
2663916467;202;1;1;15;53;4g68p0t2f5jzhzfr67i2rj1ex;1;68,6;56,1;2024-03-28T22:19:26.855Z;2024-03-28T22:19:30Z;[{'id': 4902800547, 'qualifierId': 140, 'value': '53.0'}, {'id': 4902800551, 'qualifierId': 212, 'value': '18.2'}, {'id': 4902800553, 'qualifierId': 213, 'value': '2.69'}, {'id': 4902800545, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902800549, 'qualifierId': 141, 'value': '67.8'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;2,69;;67,8;18,2;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;53,0;67,8;;;;;;;0;0;15;53;Cincinnati II;953;MC;1,0
2663916473;203;1;1;15;56;4g68p0t2f5jzhzfr67i2rj1ex;1;47,4;67,0;2024-03-28T22:19:30.120Z;2024-03-28T22:19:33Z;[{'id': 4902800579, 'qualifierId': 141, 'value': '43.8'}, {'id': 4902800575, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800581, 'qualifierId': 212, 'value': '16.9'}, {'id': 4902800583, 'qualifierId': 213, 'value': '4.35'}, {'id': 4902800577, 'qualifierId': 140, 'value': '41.7'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;4,35;;43,8;16,9;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;41,7;43,8;;;;;;;0;0;15;56;Cincinnati II;956;DC;1,0
2663916475;204;1;1;15;59;4g68p0t2f5jzhzfr67i2rj1ex;1;40,8;40,4;2024-03-28T22:19:33.082Z;2024-03-28T22:19:36Z;[{'id': 4902800597, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800601, 'qualifierId': 141, 'value': '5.6'}, {'id': 4902800605, 'qualifierId': 213, 'value': '4.92'}, {'id': 4902800603, 'qualifierId': 212, 'value': '24.2'}, {'id': 4902800599, 'qualifierId': 140, 'value': '45.6'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;4,92;;5,6;24,2;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;45,6;5,6;;;;;;;0;0;15;59;Cincinnati II;959;DL;1,0
2663916479;205;1;1;16;2;4g68p0t2f5jzhzfr67i2rj1ex;1;45,6;5,6;2024-03-28T22:19:36.344Z;2024-03-28T22:19:41Z;[{'id': 4902800641, 'qualifierId': 212, 'value': '17.1'}, {'id': 4902800637, 'qualifierId': 140, 'value': '36.5'}, {'id': 4902800643, 'qualifierId': 213, 'value': '2.16'}, {'id': 4902800635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800639, 'qualifierId': 141, 'value': '26.4'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;2,16;;26,4;17,1;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;36,5;26,4;;;;;;;0;0;16;2;Cincinnati II;962;DR;1,0
2663916485;206;1;1;16;7;4g68p0t2f5jzhzfr67i2rj1ex;1;39,1;27,1;2024-03-28T22:19:41.016Z;2024-03-28T22:19:43Z;[{'id': 4902800647, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902800653, 'qualifierId': 212, 'value': '16.2'}, {'id': 4902800655, 'qualifierId': 213, 'value': '0.06'}, {'id': 4902800651, 'qualifierId': 141, 'value': '28.6'}, {'id': 4902800649, 'qualifierId': 140, 'value': '54.5'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,06;;28,6;16,2;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;54,5;28,6;;;;;;;0;0;16;7;Cincinnati II;967;DL;1,0
2663916505;199;83;1;16;9;bd0378yx50xpdcgwkt9p9bmz8;0;56,5;83,0;2024-03-28T22:19:43.083Z;2024-03-29T11:13:21Z;[{'id': 4902873237, 'qualifierId': 399, 'value': 'o3gftw0hatp1r62ynjmlaaui'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;bvuekh63a3mz81riid709k9hw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;16;9;New York RB II;969;DMC;1,0
2663916489;207;1;1;16;10;4g68p0t2f5jzhzfr67i2rj1ex;1;46,9;27,8;2024-03-28T22:19:43.576Z;2024-03-28T22:19:45Z;[{'id': 4902800677, 'qualifierId': 213, 'value': '3.42'}, {'id': 4902800673, 'qualifierId': 141, 'value': '23.6'}, {'id': 4902800669, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800675, 'qualifierId': 212, 'value': '10.4'}, {'id': 4902800671, 'qualifierId': 140, 'value': '37.4'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;3,42;;23,6;10,4;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;37,4;23,6;;;;;;;0;0;16;10;Cincinnati II;970;MC;1,0
2663916495;208;1;1;16;11;4g68p0t2f5jzhzfr67i2rj1ex;0;37,6;24,3;2024-03-28T22:19:45.177Z;2024-03-28T22:19:46Z;[{'id': 4902800695, 'qualifierId': 1}, {'id': 4902800691, 'qualifierId': 212, 'value': '29.7'}, {'id': 4902800689, 'qualifierId': 141, 'value': '21.6'}, {'id': 4902800685, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902800683, 'qualifierId': 157}, {'id': 4902800687, 'qualifierId': 140, 'value': '65.8'}, {'id': 4902800693, 'qualifierId': 213, 'value': '6.22'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;6,22;;21,6;29,7;65,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,8;21,6;;;;;;;0;0;16;11;Cincinnati II;971;DL;1,0
2663916497;197;1;1;16;13;bd0378yx50xpdcgwkt9p9bmz8;0;38,7;83,0;2024-03-28T22:19:46.633Z;2024-03-29T11:13:28Z;[{'id': 4902800711, 'qualifierId': 140, 'value': '47.0'}, {'id': 4902800709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800715, 'qualifierId': 212, 'value': '14.9'}, {'id': 4902800717, 'qualifierId': 213, 'value': '0.94'}, {'id': 4902800713, 'qualifierId': 141, 'value': '100.0'}, {'id': 4902800707, 'qualifierId': 3}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,94;;100,0;14,9;47,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;47,0;100,0;;;;;;;0;0;16;13;New York RB II;973;DC;1,0
2663916499;198;5;1;16;14;bd0378yx50xpdcgwkt9p9bmz8;0;44,4;101,4;2024-03-28T22:19:47.768Z;2024-03-28T23:05:14Z;[{'id': 4902800721, 'qualifierId': 347}, {'id': 4902800719, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902800761, 'qualifierId': 233, 'value': '209'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;bvuekh63a3mz81riid709k9hw;Out;;;;;;;;;;;;;;;;;;;;1,0;209,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;16;14;New York RB II;974;DC;1,0
2663916501;209;5;1;16;14;4g68p0t2f5jzhzfr67i2rj1ex;1;55,6;-1,4;2024-03-28T22:19:47.768Z;2024-03-28T22:19:50Z;[{'id': 4902800725, 'qualifierId': 347}, {'id': 4902800739, 'qualifierId': 233, 'value': '198'}, {'id': 4902800723, 'qualifierId': 56, 'value': 'Right'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;bvuekh63a3mz81riid709k9hw;Out;;;;;;;;;;;;;;;;;;;;1,0;198,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;16;14;Cincinnati II;974;DL;1,0
2663916515;210;1;1;16;20;4g68p0t2f5jzhzfr67i2rj1ex;1;58,3;0,0;2024-03-28T22:19:53.832Z;2024-03-28T22:19:55Z;[{'id': 4902800807, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902800813, 'qualifierId': 212, 'value': '10.7'}, {'id': 4902800815, 'qualifierId': 213, 'value': '1.52'}, {'id': 4902800811, 'qualifierId': 141, 'value': '13.7'}, {'id': 4902800805, 'qualifierId': 107}, {'id': 4902800809, 'qualifierId': 140, 'value': '58.8'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;1,52;;13,7;10,7;58,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;58,8;13,7;;;;;;;0;0;16;20;Cincinnati II;980;DR;1,0
2663916519;211;1;1;16;21;4g68p0t2f5jzhzfr67i2rj1ex;1;59,0;13,8;2024-03-28T22:19:55.016Z;2024-03-28T22:19:56Z;[{'id': 4902800821, 'qualifierId': 140, 'value': '57.0'}, {'id': 4902800819, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902800825, 'qualifierId': 212, 'value': '8.3'}, {'id': 4902800827, 'qualifierId': 213, 'value': '4.46'}, {'id': 4902800823, 'qualifierId': 141, 'value': '2.0'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;4,46;;2,0;8,3;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,0;2,0;;;;;;;0;0;16;21;Cincinnati II;981;MC;1,0
