id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_TouchTypePass;value_Chipped;value_TakeOnSpace;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_OutSwinger;value_Cross;value_RightFooted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_BoxCentre;value_RelatedEventId;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BigChance;value_Head;value_High;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_BlockedPass;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_TakeOnOvertake;value_LowRight;value_BlockedX;value_LeftFooted;value_NotAssisted;value_IndividualPlay;value_BlockedY;value_OutOfBoxCentre;value_Collected;value_LowGkIntervention;value_Hands;value_Diving;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_RecklessOffence;value_YellowCard;value_LowCentre;value_SetPiece;value_Stooping;value_ThroughBall;value_PullBack;value_LayOff;value_Deflection;value_Fumble;value_ParriedDanger;value_MediumGkIntervention;value_HeadPass;value_ShirtPull/Holding;value_ParriedSafe;value_Left;value_Right;value_CornerTaken;value_FlickOn;value_GkStart;value_HighCentre;value_SwerveRight;value_HighGkIntervention;value_Reaching;value_BoxLeft;value_HighRight;value_BlockedCross;value_Minutes;value_FastBreak;value_SoloRun;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_HighClaim;value_EndType;value_Standing;value_KeeperTouched;value_SmallBoxLeft;value_Shove/Push;value_Volley;value_OutOnSideline;value_NotPastGoalLine;value_OverArm;value_Blocked;value_DefBlock;value_GkKickFromHands;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Obstruction;value_Overrun;value_DrivenCross;value_Straight;value_SixYardBlocked;value_BoxRight;value_Feet;value_HighLeft;value_FromCorner;value_OtherObstacle;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732133723;468;1;2;58;19;cbip96wzs3jc2xadoluhhxotl;1;43,4;79,3;2024-10-06T21:22:21.351Z;2024-10-06T21:22:24Z;[{'id': 5275589621, 'qualifierId': 213, 'value': '4.49'}, {'id': 5275589619, 'qualifierId': 212, 'value': '16.0'}, {'id': 5275589617, 'qualifierId': 141, 'value': '56.4'}, {'id': 5275589615, 'qualifierId': 140, 'value': '40.1'}, {'id': 5275589613, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;16,0;40,1;4,49;;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;40,1;56,4;;;;;;;;0;58;19;Ventura County;3499;MC;1,0
2732133833;469;1;2;58;22;cbip96wzs3jc2xadoluhhxotl;1;44,8;53,3;2024-10-06T21:22:24.040Z;2024-10-06T21:22:31Z;[{'id': 5275590211, 'qualifierId': 1}, {'id': 5275590201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275590207, 'qualifierId': 212, 'value': '46.7'}, {'id': 5275590203, 'qualifierId': 140, 'value': '86.6'}, {'id': 5275590205, 'qualifierId': 141, 'value': '29.9'}, {'id': 5275590209, 'qualifierId': 213, 'value': '5.94'}, {'id': 5275590199, 'qualifierId': 155}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;46,7;86,6;5,94;;29,9;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;86,6;29,9;;;;;;;;0;58;22;Ventura County;3502;DL;1,0
2732133881;470;1;2;58;29;cbip96wzs3jc2xadoluhhxotl;1;86,6;30,3;2024-10-06T21:22:30.999Z;2024-10-06T21:22:52Z;[{'id': 5275590361, 'qualifierId': 212, 'value': '4.7'}, {'id': 5275590353, 'qualifierId': 3}, {'id': 5275590359, 'qualifierId': 141, 'value': '25.9'}, {'id': 5275590355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275590363, 'qualifierId': 213, 'value': '5.59'}, {'id': 5275590357, 'qualifierId': 140, 'value': '90.0'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;4,7;90,0;5,59;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;90,0;25,9;;;;;;;;0;58;29;Ventura County;3509;FW;1,0
2732133889;471;3;2;58;30;cbip96wzs3jc2xadoluhhxotl;0;96,2;32,8;2024-10-06T21:22:31.951Z;2024-10-10T10:53:10Z;[{'id': 5275590411, 'qualifierId': 286}, {'id': 5275590827, 'qualifierId': 233, 'value': '497'}, {'id': 5275590409, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279885765, 'qualifierId': 465}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;nnpgb9jt7so13bjapogzqcr8;Take On;;;;;;;;;;;;;;;;;;497,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;58;30;Ventura County;3510;MR;1,0
2732133965;497;7;2;58;30;8ijkk62897so5r3bq0wgwx4bu;0;3,8;67,2;2024-10-06T21:22:31.952Z;2024-10-10T10:53:26Z;[{'id': 5275590755, 'qualifierId': 285}, {'id': 5275590773, 'qualifierId': 233, 'value': '471'}, {'id': 5279885769, 'qualifierId': 385}, {'id': 5275590753, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Tackle;;;;;;;;;;;;;;;;;;471,0;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;58;30;Real Monarchs;3510;DC;1,0
2732133999;474;61;2;58;31;cbip96wzs3jc2xadoluhhxotl;1;97,3;38,0;2024-10-06T21:22:33.088Z;2024-10-10T10:53:15Z;[{'id': 5275590913, 'qualifierId': 56, 'value': 'Center'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;nnpgb9jt7so13bjapogzqcr8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;58;31;Ventura County;3511;MR;1,0
2732133975;473;5;2;58;34;cbip96wzs3jc2xadoluhhxotl;0;101,1;37,2;2024-10-06T21:22:35.879Z;2024-10-06T22:07:14Z;[{'id': 5275774691, 'qualifierId': 233, 'value': '498'}, {'id': 5275590805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275590807, 'qualifierId': 346}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;nnpgb9jt7so13bjapogzqcr8;Out;;;;;;;;;;;;;;;;;;498,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;58;34;Ventura County;3514;MR;1,0
2732134023;498;5;2;58;34;8ijkk62897so5r3bq0wgwx4bu;1;-1,1;62,8;2024-10-06T21:22:35.879Z;2024-10-06T22:12:08Z;[{'id': 5275591069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275774665, 'qualifierId': 233, 'value': '473'}, {'id': 5275774633, 'qualifierId': 346}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Out;;;;;;;;;;;;;;;;;;473,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;58;34;Real Monarchs;3514;DC;1,0
2732134377;499;1;2;58;54;8ijkk62897so5r3bq0wgwx4bu;1;5,4;49,9;2024-10-06T21:22:56.401Z;2024-10-06T22:07:17Z;[{'id': 5275592891, 'qualifierId': 213, 'value': '0.76'}, {'id': 5275774921, 'qualifierId': 237}, {'id': 5275592883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275774919, 'qualifierId': 124}, {'id': 5275592889, 'qualifierId': 212, 'value': '42.9'}, {'id': 5275593861, 'qualifierId': 189}, {'id': 5275592885, 'qualifierId': 140, 'value': '35.1'}, {'id': 5275592893, 'qualifierId': 1}, {'id': 5275592887, 'qualifierId': 141, 'value': '93.2'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;42,9;35,1;0,76;;93,2;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;35,1;93,2;;;;;;;;0;58;54;Real Monarchs;3534;GK;1,0
2732134405;500;1;2;58;58;8ijkk62897so5r3bq0wgwx4bu;1;36,9;91,5;2024-10-06T21:23:00.073Z;2024-10-06T21:23:01Z;[{'id': 5275593011, 'qualifierId': 140, 'value': '35.1'}, {'id': 5275593017, 'qualifierId': 213, 'value': '4.58'}, {'id': 5275593013, 'qualifierId': 141, 'value': '70.2'}, {'id': 5275593009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275593015, 'qualifierId': 212, 'value': '14.6'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;14,6;35,1;4,58;;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;35,1;70,2;;;;;;;;0;58;58;Real Monarchs;3538;DC;1,0
2732134423;501;1;2;58;59;8ijkk62897so5r3bq0wgwx4bu;1;35,2;65,8;2024-10-06T21:23:01.409Z;2024-10-06T21:23:03Z;[{'id': 5275593127, 'qualifierId': 213, 'value': '4.70'}, {'id': 5275593121, 'qualifierId': 140, 'value': '34.9'}, {'id': 5275593119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275593123, 'qualifierId': 141, 'value': '30.1'}, {'id': 5275593125, 'qualifierId': 212, 'value': '24.3'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;24,3;34,9;4,7;;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;34,9;30,1;;;;;;;;0;58;59;Real Monarchs;3539;MC;1,0
2732134499;502;1;2;59;1;8ijkk62897so5r3bq0wgwx4bu;1;35,7;28,6;2024-10-06T21:23:03.016Z;2024-10-06T21:23:08Z;[{'id': 5275593523, 'qualifierId': 212, 'value': '35.2'}, {'id': 5275593517, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275593525, 'qualifierId': 213, 'value': '5.88'}, {'id': 5275593519, 'qualifierId': 140, 'value': '66.6'}, {'id': 5275593521, 'qualifierId': 141, 'value': '8.5'}, {'id': 5275593527, 'qualifierId': 1}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;35,2;66,6;5,88;;8,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;66,6;8,5;;;;;;;;0;59;1;Real Monarchs;3541;MC;1,0
2732134527;503;1;2;59;6;8ijkk62897so5r3bq0wgwx4bu;0;88,2;4,4;2024-10-06T21:23:08.688Z;2024-10-06T21:23:10Z;[{'id': 5275593657, 'qualifierId': 140, 'value': '80.3'}, {'id': 5275593659, 'qualifierId': 141, 'value': '8.5'}, {'id': 5275593655, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275593663, 'qualifierId': 213, 'value': '2.82'}, {'id': 5275593661, 'qualifierId': 212, 'value': '8.8'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;8,8;80,3;2,82;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;80,3;8,5;;;;;;;;0;59;6;Real Monarchs;3546;DR;1,0
2732134541;475;8;2;59;10;cbip96wzs3jc2xadoluhhxotl;1;16,9;89,1;2024-10-06T21:23:11.863Z;2024-10-10T10:54:18Z;[{'id': 5279886419, 'qualifierId': 384}, {'id': 5275593737, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;nnpgb9jt7so13bjapogzqcr8;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;10;Ventura County;3550;MC;1,0
2732134557;476;49;2;59;10;cbip96wzs3jc2xadoluhhxotl;1;14,5;91,3;2024-10-06T21:23:11.972Z;2024-10-06T21:23:26Z;[];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;nnpgb9jt7so13bjapogzqcr8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;10;Ventura County;3550;Sub;1,0
2732134565;477;1;2;59;10;cbip96wzs3jc2xadoluhhxotl;1;14,5;91,3;2024-10-06T21:23:11.999Z;2024-10-06T21:23:27Z;[{'id': 5275593841, 'qualifierId': 141, 'value': '84.4'}, {'id': 5275593839, 'qualifierId': 140, 'value': '17.1'}, {'id': 5275593843, 'qualifierId': 212, 'value': '5.4'}, {'id': 5275593845, 'qualifierId': 213, 'value': '5.24'}, {'id': 5275593837, 'qualifierId': 56, 'value': 'Back'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;5,4;17,1;5,24;;84,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;17,1;84,4;;;;;;;;0;59;10;Ventura County;3550;Sub;1,0
2732134581;478;1;2;59;11;cbip96wzs3jc2xadoluhhxotl;1;16,8;84,6;2024-10-06T21:23:12.783Z;2024-10-06T21:23:28Z;[{'id': 5275593913, 'qualifierId': 141, 'value': '74.9'}, {'id': 5275593905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275593909, 'qualifierId': 140, 'value': '7.8'}, {'id': 5275593919, 'qualifierId': 213, 'value': '3.75'}, {'id': 5275593917, 'qualifierId': 212, 'value': '11.5'}];asy97zdxk0352toy38huzk222;T. Silva;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;11,5;7,8;3,75;;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;7,8;74,9;;;;;;;;0;59;11;Ventura County;3551;Sub;1,0
2732134587;479;61;2;59;12;cbip96wzs3jc2xadoluhhxotl;0;8,0;75,4;2024-10-06T21:23:13.855Z;2024-10-06T21:23:29Z;[{'id': 5275593931, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;nnpgb9jt7so13bjapogzqcr8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;12;Ventura County;3552;DC;1,0
2732134625;480;6;2;59;14;cbip96wzs3jc2xadoluhhxotl;0;13,3;82,6;2024-10-06T21:23:15.728Z;2024-10-10T10:56:41Z;[{'id': 5275594159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275594211, 'qualifierId': 233, 'value': '504'}, {'id': 5275594161, 'qualifierId': 73}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;nnpgb9jt7so13bjapogzqcr8;Corner Awarded;;;;;;;;;;;;;;;;;;504,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;14;Ventura County;3554;DC;1,0
2732134603;504;6;2;59;14;8ijkk62897so5r3bq0wgwx4bu;1;86,7;17,4;2024-10-06T21:23:15.728Z;2024-10-06T22:07:18Z;[{'id': 5275594175, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275594177, 'qualifierId': 75}, {'id': 5275594185, 'qualifierId': 233, 'value': '480'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;nnpgb9jt7so13bjapogzqcr8;Corner Awarded;;;;;;;;;;;;;;;;;;480,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;59;14;Real Monarchs;3554;DR;1,0
2732134915;505;1;2;59;41;8ijkk62897so5r3bq0wgwx4bu;0;99,5;0,5;2024-10-06T21:23:43.137Z;2024-10-10T10:56:46Z;[{'id': 5275595843, 'qualifierId': 140, 'value': '95.0'}, {'id': 5275595845, 'qualifierId': 141, 'value': '49.3'}, {'id': 5275595849, 'qualifierId': 213, 'value': '1.71'}, {'id': 5275595837, 'qualifierId': 223}, {'id': 5275595831, 'qualifierId': 2}, {'id': 5279887477, 'qualifierId': 72}, {'id': 5275595841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275595847, 'qualifierId': 212, 'value': '33.5'}, {'id': 5275595835, 'qualifierId': 155}, {'id': 5275595851, 'qualifierId': 1}, {'id': 5275595833, 'qualifierId': 6}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;33,5;95,0;1,71;;49,3;;1,0;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;95,0;49,3;;;;;;;;0;59;41;Real Monarchs;3581;MC;1,0
2732150679;635;61;2;59;45;cbip96wzs3jc2xadoluhhxotl;1;9,1;39,1;2024-10-06T21:23:47.660Z;2024-10-06T21:43:15Z;[{'id': 5275681447, 'qualifierId': 56, 'value': 'Back'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;nnpgb9jt7so13bjapogzqcr8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;45;Ventura County;3585;FW;1,0
2732135009;482;44;2;59;46;cbip96wzs3jc2xadoluhhxotl;1;12,3;62,4;2024-10-06T21:23:48.703Z;2024-10-10T07:41:53Z;[{'id': 5275596457, 'qualifierId': 233, 'value': '506'}, {'id': 5275596443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275596447, 'qualifierId': 285}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;nnpgb9jt7so13bjapogzqcr8;Aerial;;;;;;;;;;;;;;;;;;506,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;59;46;Ventura County;3586;MC;1,0
2732134941;506;44;2;59;46;8ijkk62897so5r3bq0wgwx4bu;0;87,7;37,6;2024-10-06T21:23:48.704Z;2024-10-10T07:41:54Z;[{'id': 5275596011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275596475, 'qualifierId': 233, 'value': '482'}, {'id': 5275596013, 'qualifierId': 286}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Aerial;;;;;;;;;;;;;;;;;;482,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;59;46;Real Monarchs;3586;DC;1,0
2732134951;481;12;2;59;47;cbip96wzs3jc2xadoluhhxotl;1;9,2;54,7;2024-10-06T21:23:49.127Z;2024-10-06T21:26:53Z;[{'id': 5275596065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275596069, 'qualifierId': 141, 'value': '65.2'}, {'id': 5275596067, 'qualifierId': 140, 'value': '18.8'}, {'id': 5275608971, 'qualifierId': 15}, {'id': 5275596071, 'qualifierId': 212, 'value': '12.4'}, {'id': 5275596073, 'qualifierId': 213, 'value': '0.62'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;nnpgb9jt7so13bjapogzqcr8;Clearance;;;;;;;;;;12,4;18,8;0,62;;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;18,8;65,2;;;;;;;;0;59;47;Ventura County;3587;MC;1,0
2732135017;507;1;2;59;50;8ijkk62897so5r3bq0wgwx4bu;0;79,8;32,5;2024-10-06T21:23:52.657Z;2024-10-06T21:23:57Z;[{'id': 5275596495, 'qualifierId': 141, 'value': '10.6'}, {'id': 5275596499, 'qualifierId': 213, 'value': '5.19'}, {'id': 5275596497, 'qualifierId': 212, 'value': '16.8'}, {'id': 5275596491, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275596493, 'qualifierId': 140, 'value': '87.2'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;16,8;87,2;5,19;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;87,2;10,6;;;;;;;;0;59;50;Real Monarchs;3590;MC;1,0
