id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Captain;value_Resume;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Zone;value_Angle;value_PassEndY;value_LongBall;value_Chipped;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_RegularPlay;value_IndividualPlay;value_GkY;value_35Centre;value_LeftFooted;value_Right;value_NotAssisted;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_MisHit;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Launch;value_HeadPass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_ThroughBall;value_LastLine;value_BlockedPass;value_LeadingToGoal;value_Defensive1V1;value_Assist;value_Assisted;value_RelatedError1Id;value_GkYTimeOfGoal;value_RightFooted;value_GkXTimeOfGoal;value_RelatedEventId;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxRight;value_LowLeft;value_AttemptedTackle;value_High;value_HighCentre;value_BlockedY;value_BoxCentre;value_BlockedX;value_MediumGkIntervention;value_Hands;value_ParriedDanger;value_Standing;value_Cross;value_OutSwinger;value_BlockedCross;value_Left;value_CornerTaken;value_FastBreak;value_IntentionalAssist;value_FirstTouch;value_BigChance;value_SmallBoxCentre;value_LowCentre;value_LayOff;value_HighClaim;value_KeeperThrow;value_TakeOnSpace;value_FlickOn;value_BoxLeft;value_Blocked;value_DefBlock;value_CloseRight;value_SmallBoxRight;value_LowRight;value_LowGkIntervention;value_Diving;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_Argument;value_YellowCard;value_OutOfBoxCentre;value_Caught;value_HitWoodwork;value_HitLeftPost;value_Overrun;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Minutes;value_HighRight;value_EndType;value_SwitchOfPlay;value_Stooping;value_Dissent;value_Handball;value_PullBack;value_NotPastGoalLine;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_OtherObstacle;value_BallHitsReferee;value_CloseLeft;value_Tactical;value_Collected;value_OverArm;value_RecklessOffence;value_ParriedSafe;value_Volley;value_Strong;value_LeadingToAttempt;value_Feet;value_Sliding;value_SetPiece;value_SixYardBlocked;value_BoxDeepLeft;value_InSwinger;value_GkKickFromHands;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2672254485;574;1;2;66;37;c7c4wwva2u1vb3rr7rwava044;1;60,2;19,2;2024-04-13T22:33:02.470Z;2024-04-13T22:33:06Z;[{'id': 4947825755, 'qualifierId': 141, 'value': '5.8'}, {'id': 4947825751, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947825761, 'qualifierId': 213, 'value': '5.47'}, {'id': 4947825759, 'qualifierId': 212, 'value': '12.5'}, {'id': 4947825753, 'qualifierId': 140, 'value': '68.4'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;68,4;12,5;;5,47;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;68,4;5,8;;;;;;;0;0;66;37;Chattanooga;3997;MC;1,0
2672254493;575;1;2;66;40;c7c4wwva2u1vb3rr7rwava044;1;67,1;7,3;2024-04-13T22:33:06.063Z;2024-04-13T22:33:07Z;[{'id': 4947825793, 'qualifierId': 141, 'value': '2.6'}, {'id': 4947825789, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947825791, 'qualifierId': 140, 'value': '75.5'}, {'id': 4947825795, 'qualifierId': 212, 'value': '9.4'}, {'id': 4947825797, 'qualifierId': 213, 'value': '5.94'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;75,5;9,4;;5,94;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;75,5;2,6;;;;;;;0;0;66;40;Chattanooga;4000;DL;1,0
2672254501;576;1;2;66;41;c7c4wwva2u1vb3rr7rwava044;1;75,5;2,6;2024-04-13T22:33:07.214Z;2024-04-13T22:33:08Z;[{'id': 4947825845, 'qualifierId': 141, 'value': '14.9'}, {'id': 4947825841, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947825843, 'qualifierId': 140, 'value': '71.0'}, {'id': 4947825849, 'qualifierId': 213, 'value': '2.09'}, {'id': 4947825847, 'qualifierId': 212, 'value': '9.6'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;71,0;9,6;;2,09;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,0;14,9;;;;;;;0;0;66;41;Chattanooga;4001;DR;1,0
2672254507;577;61;2;66;43;c7c4wwva2u1vb3rr7rwava044;0;70,9;13,3;2024-04-13T22:33:08.510Z;2024-04-17T09:37:35Z;[{'id': 4947825861, 'qualifierId': 56, 'value': 'Right'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;66;43;Chattanooga;4003;DL;1,0
2672254519;728;12;2;66;44;cwnjxlibb02fuh0vwgvac6h45;1;25,8;78,7;2024-04-13T22:33:09.468Z;2024-04-13T23:18:11Z;[{'id': 4947940767, 'qualifierId': 213, 'value': '1.04'}, {'id': 4947940761, 'qualifierId': 140, 'value': '34.5'}, {'id': 4947940765, 'qualifierId': 212, 'value': '18.2'}, {'id': 4947940759, 'qualifierId': 167}, {'id': 4947940763, 'qualifierId': 141, 'value': '100.0'}, {'id': 4947825919, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;c4tg06bt5q3nd8ybr6vr38n4k;Clearance;;;;;;;;;;;34,5;18,2;;1,04;100,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;34,5;100,0;;;;;;;0;0;66;44;Inter Miami II;4004;MC;1,0
2672254585;578;5;2;66;45;c7c4wwva2u1vb3rr7rwava044;1;72,2;-1,2;2024-04-13T22:33:11.426Z;2024-04-17T09:37:41Z;[{'id': 4947826251, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947826261, 'qualifierId': 233, 'value': '729'}, {'id': 4947826253, 'qualifierId': 347}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;729,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;66;45;Chattanooga;4005;DL;1,0
2672254529;729;5;2;66;45;cwnjxlibb02fuh0vwgvac6h45;0;27,8;101,2;2024-04-13T22:33:11.426Z;2024-04-17T09:37:42Z;[{'id': 4947825961, 'qualifierId': 347}, {'id': 4947825959, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947826265, 'qualifierId': 233, 'value': '578'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;578,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;66;45;Inter Miami II;4005;MC;1,0
2672254601;579;1;2;66;53;c7c4wwva2u1vb3rr7rwava044;1;76,7;0,0;2024-04-13T22:33:19.103Z;2024-04-13T22:33:21Z;[{'id': 4947826347, 'qualifierId': 140, 'value': '92.1'}, {'id': 4947826359, 'qualifierId': 213, 'value': '0.94'}, {'id': 4947826363, 'qualifierId': 1}, {'id': 4947826355, 'qualifierId': 212, 'value': '27.4'}, {'id': 4947826351, 'qualifierId': 141, 'value': '31.5'}, {'id': 4947826345, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947826343, 'qualifierId': 107}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;92,1;27,4;;0,94;31,5;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;92,1;31,5;;;;;;;0;0;66;53;Chattanooga;4013;DR;1,0
2672254617;580;1;2;66;56;c7c4wwva2u1vb3rr7rwava044;0;90,5;32,4;2024-04-13T22:33:21.678Z;2024-04-17T09:37:51Z;[{'id': 4947826421, 'qualifierId': 212, 'value': '13.0'}, {'id': 4947826415, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947826423, 'qualifierId': 213, 'value': '3.05'}, {'id': 4947826413, 'qualifierId': 3}, {'id': 4947826419, 'qualifierId': 141, 'value': '34.2'}, {'id': 4947826417, 'qualifierId': 140, 'value': '78.2'}, {'id': 4957430911, 'qualifierId': 156}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;78,2;13,0;;3,05;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;78,2;34,2;;;;;;;0;0;66;56;Chattanooga;4016;FW;1,0
2672254619;730;49;2;66;57;cwnjxlibb02fuh0vwgvac6h45;1;29,7;63,1;2024-04-13T22:33:23.210Z;2024-04-13T22:33:23Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;66;57;Inter Miami II;4017;FWL;1,0
2672254639;731;1;2;66;58;cwnjxlibb02fuh0vwgvac6h45;1;25,4;64,6;2024-04-13T22:33:24.027Z;2024-04-17T09:38:01Z;[{'id': 4947826537, 'qualifierId': 141, 'value': '65.8'}, {'id': 4947826533, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947826539, 'qualifierId': 212, 'value': '17.8'}, {'id': 4947826541, 'qualifierId': 213, 'value': '0.05'}, {'id': 4947826531, 'qualifierId': 155}, {'id': 4947826535, 'qualifierId': 140, 'value': '42.3'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;42,3;17,8;;0,05;65,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;42,3;65,8;;;;;;;0;0;66;58;Inter Miami II;4018;FWL;1,0
2672254697;732;1;2;67;0;cwnjxlibb02fuh0vwgvac6h45;1;42,2;66,0;2024-04-13T22:33:25.786Z;2024-04-17T09:38:07Z;[{'id': 4947827091, 'qualifierId': 210, 'value': '15'}, {'id': 4947826797, 'qualifierId': 141, 'value': '96.1'}, {'id': 4947826793, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947826799, 'qualifierId': 212, 'value': '25.1'}, {'id': 4947826801, 'qualifierId': 213, 'value': '0.95'}, {'id': 4947826795, 'qualifierId': 140, 'value': '56.1'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;1,0;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;56,1;25,1;;0,95;96,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;56,1;96,1;;;;;;;0;0;67;0;Inter Miami II;4020;FW;1,0
2672254701;733;15;2;67;10;cwnjxlibb02fuh0vwgvac6h45;1;77,7;71,8;2024-04-13T22:33:36.170Z;2024-04-17T09:38:25Z;[{'id': 4947826815, 'qualifierId': 18}, {'id': 4947827097, 'qualifierId': 29}, {'id': 4947827099, 'qualifierId': 55, 'value': '732'}, {'id': 4947827103, 'qualifierId': 102, 'value': '51.4'}, {'id': 4947828119, 'qualifierId': 233, 'value': '581'}, {'id': 4947826817, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947827107, 'qualifierId': 215}, {'id': 4957431673, 'qualifierId': 78}, {'id': 4947827109, 'qualifierId': 146, 'value': '98.6'}, {'id': 4947826969, 'qualifierId': 20}, {'id': 4947827093, 'qualifierId': 23}, {'id': 4947827111, 'qualifierId': 147, 'value': '51.8'}, {'id': 4947827105, 'qualifierId': 103, 'value': '13.3'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Attempt Saved;;;;;;;;;;;;;;;;;;;;;581,0;;;;;;;;;;;1,0;;;;;;51,4;;13,3;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;732,0;;;;;;;;51,8;;98,6;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;98,6;51,8;51,4;13.3;732,0;a3eln6gas8765a3pn6ecqjvxm;0;0;67;10;Inter Miami II;4030;FWL;1,0
2672254717;581;10;2;67;10;c7c4wwva2u1vb3rr7rwava044;1;2,4;49,6;2024-04-13T22:33:36.270Z;2024-04-17T09:38:29Z;[{'id': 4957431813, 'qualifierId': 377}, {'id': 4947828125, 'qualifierId': 233, 'value': '733'}, {'id': 4947828115, 'qualifierId': 177}, {'id': 4947826945, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947826941, 'qualifierId': 178}, {'id': 4947826943, 'qualifierId': 182}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;c4tg06bt5q3nd8ybr6vr38n4k;Save;;;;;;;;;;;;;;;;;;;;;733,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;67;10;Chattanooga;4030;GK;1,0
2672254725;582;52;2;67;11;c7c4wwva2u1vb3rr7rwava044;1;2,4;49,6;2024-04-13T22:33:36.535Z;2024-04-17T09:38:32Z;[{'id': 4957431857, 'qualifierId': 377}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;c4tg06bt5q3nd8ybr6vr38n4k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;67;11;Chattanooga;4031;GK;1,0
2672254743;583;1;2;67;15;c7c4wwva2u1vb3rr7rwava044;1;13,6;52,2;2024-04-13T22:33:40.904Z;2024-04-13T22:33:44Z;[{'id': 4947827041, 'qualifierId': 141, 'value': '93.0'}, {'id': 4947827045, 'qualifierId': 213, 'value': '1.15'}, {'id': 4947827035, 'qualifierId': 123}, {'id': 4947827043, 'qualifierId': 212, 'value': '30.3'}, {'id': 4947827039, 'qualifierId': 140, 'value': '25.3'}, {'id': 4947827037, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947827059, 'qualifierId': 287}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;25,3;30,3;;1,15;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;25,3;93,0;;;;;;;0;0;67;15;Chattanooga;4035;GK;1,0
2672254771;584;1;2;67;19;c7c4wwva2u1vb3rr7rwava044;1;25,3;93,0;2024-04-13T22:33:44.622Z;2024-04-13T22:33:47Z;[{'id': 4947827237, 'qualifierId': 141, 'value': '74.5'}, {'id': 4947827241, 'qualifierId': 213, 'value': '4.89'}, {'id': 4947827235, 'qualifierId': 140, 'value': '27.4'}, {'id': 4947827233, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947827239, 'qualifierId': 212, 'value': '12.8'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;27,4;12,8;;4,89;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;27,4;74,5;;;;;;;0;0;67;19;Chattanooga;4039;Sub;1,0
2672254789;585;1;2;67;22;c7c4wwva2u1vb3rr7rwava044;1;33,3;68,1;2024-04-13T22:33:47.598Z;2024-04-13T22:33:50Z;[{'id': 4947827341, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947827345, 'qualifierId': 141, 'value': '56.4'}, {'id': 4947827349, 'qualifierId': 213, 'value': '5.66'}, {'id': 4947827343, 'qualifierId': 140, 'value': '43.8'}, {'id': 4947827347, 'qualifierId': 212, 'value': '13.6'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;43,8;13,6;;5,66;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;43,8;56,4;;;;;;;0;0;67;22;Chattanooga;4042;MC;1,0
2672254799;586;1;2;67;25;c7c4wwva2u1vb3rr7rwava044;1;44,1;55,8;2024-04-13T22:33:50.798Z;2024-04-13T22:33:51Z;[{'id': 4947827387, 'qualifierId': 141, 'value': '59.3'}, {'id': 4947827389, 'qualifierId': 212, 'value': '6.2'}, {'id': 4947827391, 'qualifierId': 213, 'value': '2.75'}, {'id': 4947827377, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947827383, 'qualifierId': 140, 'value': '38.6'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;38,6;6,2;;2,75;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;38,6;59,3;;;;;;;0;0;67;25;Chattanooga;4045;MR;1,0
2672254895;587;1;2;67;26;c7c4wwva2u1vb3rr7rwava044;1;38,6;59,3;2024-04-13T22:33:51.718Z;2024-04-13T22:34:02Z;[{'id': 4947827907, 'qualifierId': 140, 'value': '44.9'}, {'id': 4947827911, 'qualifierId': 212, 'value': '39.1'}, {'id': 4947827915, 'qualifierId': 1}, {'id': 4947827905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947827909, 'qualifierId': 141, 'value': '2.6'}, {'id': 4947827913, 'qualifierId': 213, 'value': '4.88'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;44,9;39,1;;4,88;2,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,9;2,6;;;;;;;0;0;67;26;Chattanooga;4046;FW;1,0
2672254905;588;1;2;67;35;c7c4wwva2u1vb3rr7rwava044;0;78,2;17,6;2024-04-13T22:34:01.231Z;2024-04-17T09:38:56Z;[{'id': 4947827967, 'qualifierId': 140, 'value': '80.3'}, {'id': 4947827969, 'qualifierId': 141, 'value': '100.0'}, {'id': 4947827963, 'qualifierId': 196}, {'id': 4947827973, 'qualifierId': 213, 'value': '1.53'}, {'id': 4947827961, 'qualifierId': 155}, {'id': 4947827965, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947827975, 'qualifierId': 1}, {'id': 4947827971, 'qualifierId': 212, 'value': '56.6'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;80,3;56,6;;1,53;100,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;80,3;100,0;;;;;;;0;0;67;35;Chattanooga;4055;DR;1,0
2672254911;589;5;2;67;39;c7c4wwva2u1vb3rr7rwava044;0;81,3;101,0;2024-04-13T22:34:04.778Z;2024-04-13T22:34:40Z;[{'id': 4947828015, 'qualifierId': 347}, {'id': 4947829565, 'qualifierId': 233, 'value': '738'}, {'id': 4947828013, 'qualifierId': 56, 'value': 'Left'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;738,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;67;39;Chattanooga;4059;DR;1,0
2672255199;738;5;2;67;39;cwnjxlibb02fuh0vwgvac6h45;1;18,7;-1,0;2024-04-13T22:34:04.778Z;2024-04-13T23:23:08Z;[{'id': 4947829539, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947829543, 'qualifierId': 233, 'value': '589'}, {'id': 4947829541, 'qualifierId': 347}];at2xv960peboe9spoag2kn21g;A. McGrath;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;589,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;67;39;Inter Miami II;4059;MC;1,0
