id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_Tap;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_SwitchOfPlay;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_Defensive;value_HeadPass;value_Launch;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_InSwinger;value_RightFooted;value_Cross;value_FlickOn;value_Head;value_OutOfPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_LeftFooted;value_DrivenCross;value_Straight;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LayOff;value_NotVisible;value_TouchTypePass;value_OutSwinger;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_BlockedPass;value_ShirtPull/Holding;value_MediumGkIntervention;value_OverArm;value_TakeOnOvertake;value_OtherObstacle;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotGameClock;value_HitWoodwork;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_RegularPlay;value_FantasyAssistType;value_GkYTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistId;value_BigChance;value_GkX;value_FirstTouch;value_FantasyAssistedBy;value_HighCentre;value_HitBar;value_GoalmouthY;value_FantasyAssistTeam;value_GoalmouthZ;value_NotAssisted;value_GkY;value_IntentionalAssist;value_Assist;value_BoxCentre;value_Assisted;value_Right;value_Left;value_CornerTaken;value_TouchTypeClearance;value_BlockedCross;value_BlockedX;value_Blocked;value_LowCentre;value_BlockedY;value_DefBlock;value_FromCorner;value_OutOfBoxCentre;value_HighLeft;value_Volley;value_IndividualPlay;value_Overrun;value_GkChallenge;value_Deflection;value_HighRight;value_YellowCard;value_ExcessiveCelebration;value_GkKickFromHands;value_HighClaim;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_High;value_SixYardBlocked;value_LowRight;value_CloseHigh;value_CloseLeft;value_BoxRight;value_Hands;value_Diving;value_Collected;value_Shove/Push;value_LowLeft;value_TacticalFoul;value_SetPiece;value_Handball;value_RecklessOffence;value_AdvantagePlayed;value_ParriedDanger;value_ThroughBall;value_PullBack;value_Feet;value_Stooping;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2743233009;329;1;1;33;53;1zgjjyruyufrkh4xjvryqsb1i;1;67,7;32,0;2024-11-02T22:37:48.902Z;2024-11-02T22:37:52Z;[{'id': 5336265603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336265607, 'qualifierId': 141, 'value': '35.6'}, {'id': 5336265611, 'qualifierId': 213, 'value': '2.73'}, {'id': 5336265605, 'qualifierId': 140, 'value': '62.3'}, {'id': 5336265609, 'qualifierId': 212, 'value': '6.2'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;6,2;62,3;;2,73;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;62,3;35,6;;;;;;;0;0;33;53;Columbus Crew II;2033;FW;1,0
2743233039;330;1;1;33;56;1zgjjyruyufrkh4xjvryqsb1i;1;64,0;51,0;2024-11-02T22:37:51.996Z;2024-11-02T22:37:55Z;[{'id': 5336265751, 'qualifierId': 212, 'value': '22.7'}, {'id': 5336265745, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336265747, 'qualifierId': 140, 'value': '66.0'}, {'id': 5336265753, 'qualifierId': 213, 'value': '1.48'}, {'id': 5336265749, 'qualifierId': 141, 'value': '84.2'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;22,7;66,0;;1,48;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,0;84,2;;;;;;;0;0;33;56;Columbus Crew II;2036;MR;1,0
2743233065;331;1;1;33;59;1zgjjyruyufrkh4xjvryqsb1i;1;66,9;84,2;2024-11-02T22:37:55.073Z;2024-11-02T22:37:57Z;[{'id': 5336265845, 'qualifierId': 213, 'value': '3.66'}, {'id': 5336265841, 'qualifierId': 141, 'value': '77.9'}, {'id': 5336265839, 'qualifierId': 140, 'value': '59.7'}, {'id': 5336265837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336265843, 'qualifierId': 212, 'value': '8.7'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;8,7;59,7;;3,66;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,7;77,9;;;;;;;0;0;33;59;Columbus Crew II;2039;DC;1,0
2743233093;332;1;1;34;1;1zgjjyruyufrkh4xjvryqsb1i;1;59,6;77,7;2024-11-02T22:37:57.307Z;2024-11-02T22:37:59Z;[{'id': 5336266027, 'qualifierId': 141, 'value': '92.0'}, {'id': 5336266023, 'qualifierId': 140, 'value': '74.1'}, {'id': 5336266019, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336266031, 'qualifierId': 213, 'value': '0.57'}, {'id': 5336266029, 'qualifierId': 212, 'value': '18.1'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;18,1;74,1;;0,57;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;74,1;92,0;;;;;;;0;0;34;1;Columbus Crew II;2041;ML;1,0
2743233103;333;1;1;34;4;1zgjjyruyufrkh4xjvryqsb1i;0;75,6;92,7;2024-11-02T22:37:59.431Z;2024-11-02T22:38:00Z;[{'id': 5336266073, 'qualifierId': 212, 'value': '6.3'}, {'id': 5336266067, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336266069, 'qualifierId': 140, 'value': '77.0'}, {'id': 5336266071, 'qualifierId': 141, 'value': '83.7'}, {'id': 5336266075, 'qualifierId': 213, 'value': '4.95'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;6,3;77,0;;4,95;83,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;77,0;83,7;;;;;;;0;0;34;4;Columbus Crew II;2044;DC;1,0
2743233133;328;8;1;34;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,1;19,3;2024-11-02T22:38:02.122Z;2024-11-06T07:43:09Z;[{'id': 5336266225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5345214561, 'qualifierId': 384}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5v6i6d81tkksrc3ypvpa37dg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;34;6;Philadelphia Union II;2046;DMR;1,0
2743233143;329;49;1;34;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,0;32,2;2024-11-02T22:38:03.322Z;2024-11-02T22:38:03Z;[];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e5v6i6d81tkksrc3ypvpa37dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;34;7;Philadelphia Union II;2047;MC;1,0
2743233157;330;1;1;34;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,2;32,2;2024-11-02T22:38:03.594Z;2024-11-02T22:38:04Z;[{'id': 5336266325, 'qualifierId': 212, 'value': '6.7'}, {'id': 5336266321, 'qualifierId': 140, 'value': '43.2'}, {'id': 5336266319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336266323, 'qualifierId': 141, 'value': '28.9'}, {'id': 5336266327, 'qualifierId': 213, 'value': '5.94'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;6,7;43,2;;5,94;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,2;28,9;;;;;;;0;0;34;8;Philadelphia Union II;2048;MC;1,0
2743233183;331;1;1;34;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,2;28,9;2024-11-02T22:38:04.714Z;2024-11-02T22:38:06Z;[{'id': 5336266447, 'qualifierId': 141, 'value': '21.2'}, {'id': 5336266443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336266445, 'qualifierId': 140, 'value': '34.5'}, {'id': 5336266451, 'qualifierId': 213, 'value': '3.66'}, {'id': 5336266449, 'qualifierId': 212, 'value': '10.5'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;10,5;34,5;;3,66;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;34,5;21,2;;;;;;;0;0;34;9;Philadelphia Union II;2049;FW;1,0
2743233235;332;1;1;34;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,3;18,7;2024-11-02T22:38:06.090Z;2024-11-03T00:07:04Z;[{'id': 5336266703, 'qualifierId': 141, 'value': '21.7'}, {'id': 5336266707, 'qualifierId': 213, 'value': '2.65'}, {'id': 5336266699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336266701, 'qualifierId': 140, 'value': '29.7'}, {'id': 5336266705, 'qualifierId': 212, 'value': '4.3'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;4,3;29,7;;2,65;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,7;21,7;;;;;;;0;0;34;10;Philadelphia Union II;2050;MC;1,0
2743233253;333;1;1;34;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,7;21,7;2024-11-02T22:38:06.490Z;2024-11-03T00:07:59Z;[{'id': 5336266777, 'qualifierId': 212, 'value': '9.9'}, {'id': 5336266779, 'qualifierId': 213, 'value': '0.76'}, {'id': 5336266773, 'qualifierId': 140, 'value': '36.5'}, {'id': 5336266775, 'qualifierId': 141, 'value': '31.7'}, {'id': 5336266771, 'qualifierId': 56, 'value': 'Back'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,9;36,5;;0,76;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;36,5;31,7;;;;;;;0;0;34;11;Philadelphia Union II;2051;DMR;1,0
2743233259;334;50;1;34;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,9;29,8;2024-11-02T22:38:09.131Z;2024-11-03T00:07:58Z;[{'id': 5336266819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336266821, 'qualifierId': 286}, {'id': 5336266865, 'qualifierId': 233, 'value': '334'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5v6i6d81tkksrc3ypvpa37dg;Dispossessed;;;;;;;;;;;;;;;;;;;;;334,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;34;13;Philadelphia Union II;2053;FWR;1,0
2743233229;334;7;1;34;13;1zgjjyruyufrkh4xjvryqsb1i;1;65,1;70,2;2024-11-02T22:38:09.132Z;2024-11-06T07:44:31Z;[{'id': 5336266857, 'qualifierId': 285}, {'id': 5336266685, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336266853, 'qualifierId': 233, 'value': '334'}, {'id': 5345215373, 'qualifierId': 384}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;e5v6i6d81tkksrc3ypvpa37dg;Tackle;;;;;;;;;;;;;;;;;;;;;334,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;34;13;Columbus Crew II;2053;FW;1,0
2743233233;335;49;1;34;14;1zgjjyruyufrkh4xjvryqsb1i;1;70,4;69,0;2024-11-02T22:38:10.132Z;2024-11-02T22:38:10Z;[];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;e5v6i6d81tkksrc3ypvpa37dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;34;14;Columbus Crew II;2054;AMC;1,0
2743233269;336;1;1;34;15;1zgjjyruyufrkh4xjvryqsb1i;1;73,6;68,4;2024-11-02T22:38:11.210Z;2024-11-02T22:38:13Z;[{'id': 5336266903, 'qualifierId': 141, 'value': '77.0'}, {'id': 5336266907, 'qualifierId': 213, 'value': '0.31'}, {'id': 5336266901, 'qualifierId': 140, 'value': '90.7'}, {'id': 5336266899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336266905, 'qualifierId': 212, 'value': '18.9'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;18,9;90,7;;0,31;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;90,7;77,0;;;;;;;0;0;34;15;Columbus Crew II;2055;AMC;1,0
2743233277;337;1;1;34;17;1zgjjyruyufrkh4xjvryqsb1i;0;91,3;76,1;2024-11-02T22:38:13.241Z;2024-11-02T22:38:14Z;[{'id': 5336266945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336266951, 'qualifierId': 212, 'value': '12.0'}, {'id': 5336266947, 'qualifierId': 140, 'value': '90.8'}, {'id': 5336266949, 'qualifierId': 141, 'value': '58.4'}, {'id': 5336266953, 'qualifierId': 213, 'value': '4.67'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;12,0;90,8;;4,67;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;90,8;58,4;;;;;;;0;0;34;17;Columbus Crew II;2057;MR;1,0
2743233371;335;12;1;34;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,7;40,0;2024-11-02T22:38:16.890Z;2024-11-02T22:38:21Z;[{'id': 5336267401, 'qualifierId': 213, 'value': '5.82'}, {'id': 5336267395, 'qualifierId': 140, 'value': '33.6'}, {'id': 5336267397, 'qualifierId': 141, 'value': '20.6'}, {'id': 5336267399, 'qualifierId': 212, 'value': '29.3'}, {'id': 5336267393, 'qualifierId': 56, 'value': 'Back'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;e5v6i6d81tkksrc3ypvpa37dg;Clearance;;;;;;;;;;;29,3;33,6;;5,82;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,6;20,6;;;;;;;0;0;34;21;Philadelphia Union II;2061;DC;1,0
2743233383;337;1;1;34;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;33,8;20,7;2024-11-02T22:38:19.906Z;2024-11-06T07:45:06Z;[{'id': 5336267467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336267469, 'qualifierId': 140, 'value': '38.6'}, {'id': 5336267463, 'qualifierId': 3}, {'id': 5336267471, 'qualifierId': 141, 'value': '18.4'}, {'id': 5336267475, 'qualifierId': 213, 'value': '5.98'}, {'id': 5336267473, 'qualifierId': 212, 'value': '5.3'}, {'id': 5336267465, 'qualifierId': 168}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;5,3;38,6;;5,98;18,4;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;38,6;18,4;;;;;;;0;0;34;24;Philadelphia Union II;2064;FWR;1,0
2743233379;336;43;1;34;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-11-02T22:38:21.819Z;2024-11-02T22:38:25Z;[{'id': 5336267575, 'qualifierId': 144, 'value': '3'}, {'id': 5336267445, 'qualifierId': 286, 'value': '0'}, {'id': 5336267443, 'qualifierId': 56, 'value': 'Back'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;e5v6i6d81tkksrc3ypvpa37dg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;34;26;Philadelphia Union II;2066;FWL;1,0
2743233419;338;1;1;34;26;1zgjjyruyufrkh4xjvryqsb1i;1;68,4;88,5;2024-11-02T22:38:22.192Z;2024-11-02T22:38:26Z;[{'id': 5336267667, 'qualifierId': 212, 'value': '5.7'}, {'id': 5336267663, 'qualifierId': 140, 'value': '65.1'}, {'id': 5336267661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336267665, 'qualifierId': 141, 'value': '95.1'}, {'id': 5336267669, 'qualifierId': 213, 'value': '2.23'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;5,7;65,1;;2,23;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;65,1;95,1;;;;;;;0;0;34;26;Columbus Crew II;2066;DC;1,0
2743233461;339;1;1;34;31;1zgjjyruyufrkh4xjvryqsb1i;1;66,0;93,3;2024-11-02T22:38:26.566Z;2024-11-02T22:38:29Z;[{'id': 5336267885, 'qualifierId': 213, 'value': '4.07'}, {'id': 5336267877, 'qualifierId': 141, 'value': '76.5'}, {'id': 5336267873, 'qualifierId': 140, 'value': '57.8'}, {'id': 5336267881, 'qualifierId': 212, 'value': '14.3'}, {'id': 5336267869, 'qualifierId': 56, 'value': 'Center'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,3;57,8;;4,07;76,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;57,8;76,5;;;;;;;0;0;34;31;Columbus Crew II;2071;ML;1,0
2743233517;340;1;1;34;33;1zgjjyruyufrkh4xjvryqsb1i;1;57,1;75,8;2024-11-02T22:38:29.269Z;2024-11-02T22:38:33Z;[{'id': 5336268167, 'qualifierId': 212, 'value': '14.9'}, {'id': 5336268163, 'qualifierId': 140, 'value': '66.8'}, {'id': 5336268161, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336268165, 'qualifierId': 141, 'value': '91.8'}, {'id': 5336268169, 'qualifierId': 213, 'value': '0.82'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,9;66,8;;0,82;91,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,8;91,8;;;;;;;0;0;34;33;Columbus Crew II;2073;DC;1,0
2743233557;341;1;1;34;38;1zgjjyruyufrkh4xjvryqsb1i;1;66,4;90,8;2024-11-02T22:38:33.362Z;2024-11-02T22:38:36Z;[{'id': 5336268389, 'qualifierId': 140, 'value': '78.2'}, {'id': 5336268387, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336268393, 'qualifierId': 212, 'value': '12.8'}, {'id': 5336268391, 'qualifierId': 141, 'value': '95.6'}, {'id': 5336268395, 'qualifierId': 213, 'value': '0.26'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;12,8;78,2;;0,26;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;78,2;95,6;;;;;;;0;0;34;38;Columbus Crew II;2078;ML;1,0
2743233593;342;1;1;34;41;1zgjjyruyufrkh4xjvryqsb1i;1;78,9;95,6;2024-11-02T22:38:36.549Z;2024-11-02T22:38:39Z;[{'id': 5336268581, 'qualifierId': 141, 'value': '81.2'}, {'id': 5336268585, 'qualifierId': 213, 'value': '4.68'}, {'id': 5336268579, 'qualifierId': 140, 'value': '78.6'}, {'id': 5336268577, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336268583, 'qualifierId': 212, 'value': '9.8'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,8;78,6;;4,68;81,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;78,6;81,2;;;;;;;0;0;34;41;Columbus Crew II;2081;DC;1,0
