id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Chipped;value_Launch;value_LayOff;value_TouchTypePass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnSpace;value_Defensive;value_DeletedEventType;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeControl;value_TakeOnOvertake;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeClearance;value_BlockedPass;value_Head;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_LowRight;value_RegularPlay;value_GoalmouthY;value_Assisted;value_FirstTouch;value_BoxCentre;value_RelatedEventId;value_BlockedX;value_1On1;value_BlockedY;value_RightFooted;value_BigChance;value_Feet;value_Sliding;value_ParriedDanger;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_OutSwinger;value_Cross;value_Weak;value_OtherBodyPart;value_LowLeft;value_Diving;value_Hands;value_Collected;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_ParriedSafe;value_MediumGkIntervention;value_Left;value_LeftFooted;value_CornerTaken;value_Overrun;value_SwitchOfPlay;value_High;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_InSwinger;value_HighGkIntervention;value_Handball;value_ThroughBall;value_FastBreak;value_BoxLeft;value_HighCentre;value_Volley;value_NotAssisted;value_OutOfBoxDeepLeft;value_GkY;value_GkX;value_CloseHigh;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_FairPlay;value_FlickOn;value_AerialFoul;value_OverArm;value_Blocked;value_FreeKick;value_ByWall;value_DefBlock;value_PullBack;value_CloseLeft;value_Stooping;value_GkKickFromHands;value_BoxRight;value_MisHit;value_Right;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Minutes;value_Dissent;value_YellowCard;value_Unchallenged;value_EndType;value_Tactical;value_BlockedClearance;value_CloseRight;value_Standing;value_BlockByHand;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Scored;value_GkHoof;value_HighRight;value_SwerveLeft;value_ShirtPull/Holding;value_SmallBoxLeft;value_NotPastGoalLine;value_TacticalFoul;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2670732689;70;1;1;6;3;4g68p0t2f5jzhzfr67i2rj1ex;1;79,5;17,9;2024-04-10T23:42:42.359Z;2024-04-10T23:42:44Z;[{'id': 4939618995, 'qualifierId': 141, 'value': '31.5'}, {'id': 4939618999, 'qualifierId': 213, 'value': '2.52'}, {'id': 4939618997, 'qualifierId': 212, 'value': '15.8'}, {'id': 4939618993, 'qualifierId': 140, 'value': '67.3'}, {'id': 4939618991, 'qualifierId': 56, 'value': 'Center'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;2,52;;67,3;31,5;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;67,3;31,5;;;;;;;;0;6;3;New York City II;363;FW;1,0
2670732709;71;1;1;6;5;4g68p0t2f5jzhzfr67i2rj1ex;1;67,3;31,5;2024-04-10T23:42:44.452Z;2024-04-10T23:42:50Z;[{'id': 4939619095, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939619101, 'qualifierId': 212, 'value': '28.2'}, {'id': 4939619097, 'qualifierId': 140, 'value': '90.9'}, {'id': 4939619099, 'qualifierId': 141, 'value': '11.6'}, {'id': 4939619103, 'qualifierId': 213, 'value': '5.78'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,78;;90,9;11,6;;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;90,9;11,6;;;;;;;;0;6;5;New York City II;365;MC;1,0
2670732729;72;1;1;6;11;4g68p0t2f5jzhzfr67i2rj1ex;1;96,2;16,4;2024-04-10T23:42:49.920Z;2024-04-16T15:54:59Z;[{'id': 4939619201, 'qualifierId': 212, 'value': '22.8'}, {'id': 4939619203, 'qualifierId': 213, 'value': '1.73'}, {'id': 4939619199, 'qualifierId': 141, 'value': '49.5'}, {'id': 4939619197, 'qualifierId': 140, 'value': '92.7'}, {'id': 4939623247, 'qualifierId': 154}, {'id': 4956258107, 'qualifierId': 20}, {'id': 4956258105, 'qualifierId': 224}, {'id': 4939619191, 'qualifierId': 2}, {'id': 4939623245, 'qualifierId': 210, 'value': '15'}, {'id': 4939619195, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;1,0;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,73;;92,7;49,5;;22,8;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;92,7;49,5;;;;;;;;0;6;11;New York City II;371;DR;1,0
2670732733;73;15;1;6;13;4g68p0t2f5jzhzfr67i2rj1ex;1;93,3;49,1;2024-04-10T23:42:52.472Z;2024-04-11T00:31:25Z;[{'id': 4939623295, 'qualifierId': 328}, {'id': 4939623293, 'qualifierId': 214}, {'id': 4939623291, 'qualifierId': 103, 'value': '4.4'}, {'id': 4939619223, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939623299, 'qualifierId': 147, 'value': '49.3'}, {'id': 4939622011, 'qualifierId': 22}, {'id': 4939623297, 'qualifierId': 146, 'value': '98.4'}, {'id': 4939622889, 'qualifierId': 17}, {'id': 4939623265, 'qualifierId': 114}, {'id': 4939623273, 'qualifierId': 29}, {'id': 4939623289, 'qualifierId': 102, 'value': '54.0'}, {'id': 4939623283, 'qualifierId': 55, 'value': '72'}, {'id': 4939622885, 'qualifierId': 21}, {'id': 4939623269, 'qualifierId': 76}, {'id': 4939623313, 'qualifierId': 233, 'value': '113'}, {'id': 4939623277, 'qualifierId': 154}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;c3p48vu4u9p0rjcc9bd5rl3x0;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;113,0;;;;;;;;;;;;;;;;;1,0;4,4;;1,0;54,0;1,0;1,0;1,0;72,0;98,4;;49,3;;1,0;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;98,4;49,3;54,0;4.4;72,0;6rgdv71lxh4cpz487ygvy5nv8;;0;6;13;New York City II;373;FW;1,0
2670733271;113;10;1;6;13;6ddsx316t3j0z6nolrky9k4r8;1;4,3;50,7;2024-04-10T23:42:52.572Z;2024-04-16T15:55:36Z;[{'id': 4939624707, 'qualifierId': 179}, {'id': 4939622901, 'qualifierId': 233, 'value': '73'}, {'id': 4956258933, 'qualifierId': 376}, {'id': 4939622289, 'qualifierId': 182}, {'id': 4939622291, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939624705, 'qualifierId': 177}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Save;;;;;;;;;;;;;;;;;;;;;;73,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;6;13;New York RB II;373;GK;1,0
2670732761;88;52;1;6;18;6ddsx316t3j0z6nolrky9k4r8;1;2,5;49,0;2024-04-10T23:42:57.158Z;2024-04-16T15:55:38Z;[{'id': 4956259023, 'qualifierId': 376}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;6;18;New York RB II;378;GK;1,0
2670732833;89;1;1;6;30;6ddsx316t3j0z6nolrky9k4r8;1;2,4;48,4;2024-04-10T23:43:09.225Z;2024-04-10T23:43:12Z;[{'id': 4939619715, 'qualifierId': 123}, {'id': 4939619725, 'qualifierId': 213, 'value': '4.79'}, {'id': 4939619721, 'qualifierId': 141, 'value': '29.2'}, {'id': 4939619723, 'qualifierId': 212, 'value': '13.1'}, {'id': 4939619719, 'qualifierId': 140, 'value': '3.4'}, {'id': 4939619717, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;4,79;;3,4;29,2;;13,1;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;3,4;29,2;;;;;;;;0;6;30;New York RB II;390;GK;1,0
2670732843;90;1;1;6;33;6ddsx316t3j0z6nolrky9k4r8;1;9,7;21,2;2024-04-10T23:43:12.487Z;2024-04-10T23:43:14Z;[{'id': 4939619805, 'qualifierId': 212, 'value': '25.4'}, {'id': 4939619801, 'qualifierId': 140, 'value': '31.0'}, {'id': 4939619803, 'qualifierId': 141, 'value': '3.4'}, {'id': 4939619807, 'qualifierId': 213, 'value': '5.79'}, {'id': 4939619799, 'qualifierId': 56, 'value': 'Back'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,79;;31,0;3,4;;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;31,0;3,4;;;;;;;;0;6;33;New York RB II;393;DL;1,0
2670732857;91;1;1;6;35;6ddsx316t3j0z6nolrky9k4r8;1;33,5;3,4;2024-04-10T23:43:14.551Z;2024-04-10T23:43:17Z;[{'id': 4939619887, 'qualifierId': 213, 'value': '1.04'}, {'id': 4939619881, 'qualifierId': 140, 'value': '41.8'}, {'id': 4939619883, 'qualifierId': 141, 'value': '25.3'}, {'id': 4939619879, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939619885, 'qualifierId': 212, 'value': '17.3'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,04;;41,8;25,3;;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,8;25,3;;;;;;;;0;6;35;New York RB II;395;DR;1,0
2670732877;92;1;1;6;38;6ddsx316t3j0z6nolrky9k4r8;1;47,4;30,9;2024-04-10T23:43:17.207Z;2024-04-10T23:43:21Z;[{'id': 4939619987, 'qualifierId': 140, 'value': '54.1'}, {'id': 4939619993, 'qualifierId': 213, 'value': '1.14'}, {'id': 4939619989, 'qualifierId': 141, 'value': '53.6'}, {'id': 4939619991, 'qualifierId': 212, 'value': '17.0'}, {'id': 4939619985, 'qualifierId': 56, 'value': 'Center'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,14;;54,1;53,6;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,1;53,6;;;;;;;;0;6;38;New York RB II;398;AMC;1,0
2670732873;74;83;1;6;41;4g68p0t2f5jzhzfr67i2rj1ex;0;47,3;44,9;2024-04-10T23:43:20.131Z;2024-04-11T00:36:38Z;[{'id': 4939688001, 'qualifierId': 399, 'value': 'duj699i9620tuf3ii9z06bqsq'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;c3p48vu4u9p0rjcc9bd5rl3x0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;6;41;New York City II;401;MC;1,0
2670732883;93;1;1;6;42;6ddsx316t3j0z6nolrky9k4r8;1;53,3;60,3;2024-04-10T23:43:21.511Z;2024-04-10T23:43:23Z;[{'id': 4939620031, 'qualifierId': 212, 'value': '12.4'}, {'id': 4939620029, 'qualifierId': 141, 'value': '77.9'}, {'id': 4939620027, 'qualifierId': 140, 'value': '50.2'}, {'id': 4939620033, 'qualifierId': 213, 'value': '1.84'}, {'id': 4939620025, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,84;;50,2;77,9;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;50,2;77,9;;;;;;;;0;6;42;New York RB II;402;MC;1,0
2670732897;94;1;1;6;44;6ddsx316t3j0z6nolrky9k4r8;1;51,6;79,3;2024-04-10T23:43:23.255Z;2024-04-10T23:43:25Z;[{'id': 4939620095, 'qualifierId': 213, 'value': '0.73'}, {'id': 4939620091, 'qualifierId': 141, 'value': '96.2'}, {'id': 4939620087, 'qualifierId': 56, 'value': 'Left'}, {'id': 4939620093, 'qualifierId': 212, 'value': '17.2'}, {'id': 4939620089, 'qualifierId': 140, 'value': '63.8'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,73;;63,8;96,2;;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,8;96,2;;;;;;;;0;6;44;New York RB II;404;DC;1,0
2670732905;95;1;1;6;46;6ddsx316t3j0z6nolrky9k4r8;1;67,6;94,2;2024-04-10T23:43:25.543Z;2024-04-10T23:43:27Z;[{'id': 4939620145, 'qualifierId': 56, 'value': 'Left'}, {'id': 4939620153, 'qualifierId': 213, 'value': '3.76'}, {'id': 4939620151, 'qualifierId': 212, 'value': '15.3'}, {'id': 4939620147, 'qualifierId': 140, 'value': '55.7'}, {'id': 4939620149, 'qualifierId': 141, 'value': '81.2'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;3,76;;55,7;81,2;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;55,7;81,2;;;;;;;;0;6;46;New York RB II;406;AML;1,0
2670732911;96;1;1;6;48;6ddsx316t3j0z6nolrky9k4r8;1;57,4;81,2;2024-04-10T23:43:27.575Z;2024-04-10T23:43:29Z;[{'id': 4939620175, 'qualifierId': 212, 'value': '8.0'}, {'id': 4939620171, 'qualifierId': 140, 'value': '61.6'}, {'id': 4939620173, 'qualifierId': 141, 'value': '91.1'}, {'id': 4939620169, 'qualifierId': 56, 'value': 'Left'}, {'id': 4939620177, 'qualifierId': 213, 'value': '0.99'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,99;;61,6;91,1;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;61,6;91,1;;;;;;;;0;6;48;New York RB II;408;DC;1,0
2670732921;97;1;1;6;50;6ddsx316t3j0z6nolrky9k4r8;1;61,6;91,1;2024-04-10T23:43:29.143Z;2024-04-10T23:43:31Z;[{'id': 4939620241, 'qualifierId': 213, 'value': '4.12'}, {'id': 4939620235, 'qualifierId': 140, 'value': '57.8'}, {'id': 4939620239, 'qualifierId': 212, 'value': '7.2'}, {'id': 4939620237, 'qualifierId': 141, 'value': '82.3'}, {'id': 4939620233, 'qualifierId': 56, 'value': 'Left'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;4,12;;57,8;82,3;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;57,8;82,3;;;;;;;;0;6;50;New York RB II;410;AML;1,0
2670732927;98;1;1;6;52;6ddsx316t3j0z6nolrky9k4r8;1;58,5;75,4;2024-04-10T23:43:31.719Z;2024-04-10T23:43:34Z;[{'id': 4939620305, 'qualifierId': 212, 'value': '13.2'}, {'id': 4939620303, 'qualifierId': 141, 'value': '69.7'}, {'id': 4939620301, 'qualifierId': 140, 'value': '46.5'}, {'id': 4939620307, 'qualifierId': 213, 'value': '3.44'}, {'id': 4939620299, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;3,44;;46,5;69,7;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;46,5;69,7;;;;;;;;0;6;52;New York RB II;412;DC;1,0
2670732935;99;1;1;6;55;6ddsx316t3j0z6nolrky9k4r8;1;45,6;71,1;2024-04-10T23:43:34.054Z;2024-04-10T23:43:36Z;[{'id': 4939620369, 'qualifierId': 212, 'value': '22.8'}, {'id': 4939620367, 'qualifierId': 141, 'value': '38.3'}, {'id': 4939620363, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939620371, 'qualifierId': 213, 'value': '4.51'}, {'id': 4939620365, 'qualifierId': 140, 'value': '41.3'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;4,51;;41,3;38,3;;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,3;38,3;;;;;;;;0;6;55;New York RB II;415;DC;1,0
2670732955;100;1;1;6;58;6ddsx316t3j0z6nolrky9k4r8;1;43,6;30,7;2024-04-10T23:43:36.807Z;2024-04-10T23:43:41Z;[{'id': 4939620469, 'qualifierId': 212, 'value': '21.3'}, {'id': 4939620467, 'qualifierId': 141, 'value': '10.4'}, {'id': 4939620463, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939620465, 'qualifierId': 140, 'value': '59.0'}, {'id': 4939620471, 'qualifierId': 213, 'value': '5.58'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,58;;59,0;10,4;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,0;10,4;;;;;;;;0;6;58;New York RB II;418;DL;1,0
2670732965;75;45;1;7;2;4g68p0t2f5jzhzfr67i2rj1ex;0;40,4;89,0;2024-04-10T23:43:41.367Z;2024-04-10T23:43:44Z;[{'id': 4939620505, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939620535, 'qualifierId': 233, 'value': '101'}, {'id': 4939620507, 'qualifierId': 285}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;c3p48vu4u9p0rjcc9bd5rl3x0;Challenge;;;;;;;;;;;;;;;;;;;;;;101,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;7;2;New York City II;422;ML;1,0
2670732967;101;3;1;7;2;6ddsx316t3j0z6nolrky9k4r8;1;59,6;11,0;2024-04-10T23:43:41.367Z;2024-04-16T15:56:30Z;[{'id': 4939620531, 'qualifierId': 233, 'value': '75'}, {'id': 4956260423, 'qualifierId': 465}, {'id': 4939620523, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939620525, 'qualifierId': 286}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;c3p48vu4u9p0rjcc9bd5rl3x0;Take On;;;;;;;;;;;;;;;;;;;;;;75,0;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;7;2;New York RB II;422;AMR;1,0
2670732973;102;1;1;7;4;6ddsx316t3j0z6nolrky9k4r8;1;55,2;25,9;2024-04-10T23:43:43.303Z;2024-04-10T23:43:45Z;[{'id': 4939620581, 'qualifierId': 213, 'value': '2.12'}, {'id': 4939620575, 'qualifierId': 140, 'value': '44.9'}, {'id': 4939620573, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939620579, 'qualifierId': 212, 'value': '20.7'}, {'id': 4939620577, 'qualifierId': 141, 'value': '51.8'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;2,12;;44,9;51,8;;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;44,9;51,8;;;;;;;;0;7;4;New York RB II;424;AMR;1,0
2670732981;103;1;1;7;6;6ddsx316t3j0z6nolrky9k4r8;1;44,9;51,8;2024-04-10T23:43:45.511Z;2024-04-10T23:43:47Z;[{'id': 4939620617, 'qualifierId': 213, 'value': '1.59'}, {'id': 4939620609, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939620613, 'qualifierId': 141, 'value': '81.8'}, {'id': 4939620611, 'qualifierId': 140, 'value': '44.6'}, {'id': 4939620615, 'qualifierId': 212, 'value': '20.4'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,59;;44,6;81,8;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;44,6;81,8;;;;;;;;0;7;6;New York RB II;426;DC;1,0
