id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Length;value_Zone;value_KickOff;value_PassEndY;value_TouchTypeControl;value_IntendedTackleTarget;value_Offensive;value_Foul;value_AttemptedTackle;value_OppositeRelatedEventId;value_Direct;value_Defensive;value_FreeKickTaken;value_Launch;value_LongBall;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_TouchTypeClearance;value_LayOff;value_BlockedPass;value_Cross;value_RightFooted;value_OutSwinger;value_BlockedCross;value_PullBack;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_LeftFooted;value_BlockedY;value_FirstTouch;value_GkX;value_IntentionalAssist;value_Assisted;value_BlockedX;value_GkY;value_GoalmouthZ;value_SmallBoxLeft;value_GoalmouthY;value_NotPastGoalLine;value_RelatedEventId;value_FromCorner;value_BigChance;value_SmallBoxCentre;value_CloseHigh;value_NotAssisted;value_OtherBodyPart;value_High;value_NotVisible;value_OutOfPlay;value_BoxCentre;value_Head;value_SwitchOfPlay;value_Assist;value_CloseRight;value_RegularPlay;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_LowCentre;value_DefBlock;value_HeadPass;value_DrivenCross;value_Straight;value_BoxLeft;value_Volley;value_Stooping;value_ParriedDanger;value_Hands;value_LowGkIntervention;value_OverhitCross;value_KeeperThrow;value_Obstruction;value_Indirect;value_BlockedClearance;value_FlickOn;value_Shove/Push;value_PlayersCaughtOffside;value_Collected;value_Standing;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_IncorrectOutOfPlayDecision;value_Dissent;value_CoachId;value_HighRight;value_Minutes;value_ThroughBall;value_GkKickFromHands;value_EndType;value_35Centre;value_FreeKick;value_MediumGkIntervention;value_OtherObstacle;value_CloseLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_Feet;value_Sliding;value_SmallBoxRight;value_InjuredPlayerId;value_Injury;value_CloseRightAndHigh;value_BoxDeepRight;value_GoalShotTimestamp;value_FantasyAssistId;value_GoalShotGameClock;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_OtherReason;value_VideoCoverageLost;value_ParriedSafe;value_FastBreak;value_BoxRight;value_Strong;value_KeeperTouched;value_RecklessOffence;value_LowLeft;value_TimeWasting;value_Diving;value_GoesToPenalties;value_Saved;value_Penalty;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_Scored;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701116707;319;17;1;38;48;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-15T00:09:40.867Z;2024-07-15T00:14:49Z;[{'id': 5105157343, 'qualifierId': 31}, {'id': 5105162147, 'qualifierId': 184}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;e1102zedtirvq8md6o2sfd15g;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;38;48;Orlando City B;2328;DC;1,0
2701116777;344;43;1;39;9;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-15T00:10:02.278Z;2024-07-15T00:10:27Z;[{'id': 5105157743, 'qualifierId': 140, 'value': '35.2'}, {'id': 5105157739, 'qualifierId': 152, 'value': '0'}, {'id': 5105157749, 'qualifierId': 213, 'value': '1.06'}, {'id': 5105158149, 'qualifierId': 144, 'value': '1'}, {'id': 5105157737, 'qualifierId': 5, 'value': '0'}, {'id': 5105157747, 'qualifierId': 212, 'value': '6.6'}, {'id': 5105157741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105157745, 'qualifierId': 141, 'value': '25.2'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;e1102zedtirvq8md6o2sfd15g;Deleted event;;;;;;;;;;1,06;35,2;6,6;;;25,2;;;;;;;0,0;;0,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,2;25,2;;;;;;;;0;39;9;Inter Miami II;2349;AMR;1,0
2701116785;345;43;1;39;11;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-15T00:10:03.846Z;2024-07-15T00:10:26Z;[{'id': 5105157797, 'qualifierId': 140, 'value': '32.9'}, {'id': 5105157795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158147, 'qualifierId': 144, 'value': '1'}, {'id': 5105157799, 'qualifierId': 141, 'value': '18.0'}, {'id': 5105157803, 'qualifierId': 213, 'value': '4.20'}, {'id': 5105157801, 'qualifierId': 212, 'value': '5.4'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;e1102zedtirvq8md6o2sfd15g;Deleted event;;;;;;;;;;4,2;32,9;5,4;;;18,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;32,9;18,0;;;;;;;;0;39;11;Inter Miami II;2351;FW;1,0
2701116787;346;43;1;39;15;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-15T00:10:07.878Z;2024-07-15T00:10:25Z;[{'id': 5105158123, 'qualifierId': 144, 'value': '4'}, {'id': 5105157827, 'qualifierId': 265, 'value': '0'}, {'id': 5105157823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105157829, 'qualifierId': 285, 'value': '0'}, {'id': 5105157825, 'qualifierId': 152, 'value': '0'}, {'id': 5105157821, 'qualifierId': 13, 'value': '0'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;e1102zedtirvq8md6o2sfd15g;Deleted event;;;;;;;;;;;;;;;;;;;0,0;0,0;;0,0;0,0;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;39;15;Inter Miami II;2355;AMR;1,0
2701116833;320;17;1;39;22;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-15T00:10:15.217Z;2024-07-15T00:10:24Z;[{'id': 5105158067, 'qualifierId': 283, 'value': '7nofrmk5mdx3f42trmq3tkiqd'}, {'id': 5105158061, 'qualifierId': 31}, {'id': 5105158063, 'qualifierId': 184}];;;;;e1102zedtirvq8md6o2sfd15g;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;39;22;Orlando City B;2362;;
2701116865;347;1;1;39;37;479lsfr4cwlzewpbuda3y2xv4;1;30,2;25,8;2024-07-15T00:10:29.382Z;2024-07-15T00:10:33Z;[{'id': 5105158221, 'qualifierId': 152}, {'id': 5105158219, 'qualifierId': 5}, {'id': 5105158225, 'qualifierId': 140, 'value': '24.6'}, {'id': 5105158231, 'qualifierId': 213, 'value': '2.22'}, {'id': 5105158223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158229, 'qualifierId': 212, 'value': '9.8'}, {'id': 5105158227, 'qualifierId': 141, 'value': '37.3'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;2,22;24,6;9,8;;;37,3;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,6;37,3;;;;;;;;0;39;37;Inter Miami II;2377;DL;1,0
2701116883;348;1;1;39;40;479lsfr4cwlzewpbuda3y2xv4;1;25,3;35,7;2024-07-15T00:10:32.901Z;2024-07-15T00:10:37Z;[{'id': 5105158321, 'qualifierId': 212, 'value': '13.3'}, {'id': 5105158323, 'qualifierId': 213, 'value': '5.16'}, {'id': 5105158319, 'qualifierId': 141, 'value': '18.0'}, {'id': 5105158317, 'qualifierId': 140, 'value': '30.8'}, {'id': 5105158315, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;5,16;30,8;13,3;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;30,8;18,0;;;;;;;;0;39;40;Inter Miami II;2380;DC;1,0
2701116887;349;1;1;39;44;479lsfr4cwlzewpbuda3y2xv4;0;37,1;16,2;2024-07-15T00:10:37.110Z;2024-07-15T00:10:38Z;[{'id': 5105158349, 'qualifierId': 213, 'value': '0.40'}, {'id': 5105158351, 'qualifierId': 1}, {'id': 5105158343, 'qualifierId': 140, 'value': '69.7'}, {'id': 5105158341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105158345, 'qualifierId': 141, 'value': '37.4'}, {'id': 5105158347, 'qualifierId': 212, 'value': '37.1'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;0,4;69,7;37,1;;;37,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;69,7;37,4;;;;;;;;0;39;44;Inter Miami II;2384;DL;1,0
2701116895;321;49;1;39;48;c7c4wwva2u1vb3rr7rwava044;1;32,3;58,1;2024-07-15T00:10:41.140Z;2024-07-15T00:10:41Z;[];bo9momaa9orr52cbwpt348t90;R. Sailor;;;e1102zedtirvq8md6o2sfd15g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;39;48;Orlando City B;2388;DL;1,0
2701116903;322;1;1;39;49;c7c4wwva2u1vb3rr7rwava044;1;32,3;58,1;2024-07-15T00:10:41.476Z;2024-07-15T00:10:42Z;[{'id': 5105158443, 'qualifierId': 213, 'value': '5.96'}, {'id': 5105158439, 'qualifierId': 141, 'value': '51.5'}, {'id': 5105158441, 'qualifierId': 212, 'value': '14.2'}, {'id': 5105158437, 'qualifierId': 140, 'value': '45.1'}, {'id': 5105158435, 'qualifierId': 56, 'value': 'Back'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;5,96;45,1;14,2;;;51,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;45,1;51,5;;;;;;;;0;39;49;Orlando City B;2389;DL;1,0
2701116909;323;1;1;39;50;c7c4wwva2u1vb3rr7rwava044;1;46,1;52,0;2024-07-15T00:10:42.500Z;2024-07-15T00:10:44Z;[{'id': 5105158499, 'qualifierId': 141, 'value': '48.8'}, {'id': 5105158503, 'qualifierId': 213, 'value': '3.30'}, {'id': 5105158501, 'qualifierId': 212, 'value': '14.0'}, {'id': 5105158495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158497, 'qualifierId': 140, 'value': '32.9'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;3,3;32,9;14,0;;;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;32,9;48,8;;;;;;;;0;39;50;Orlando City B;2390;MC;1,0
2701116915;324;1;1;39;51;c7c4wwva2u1vb3rr7rwava044;1;31,6;47,3;2024-07-15T00:10:44.180Z;2024-07-15T00:10:46Z;[{'id': 5105158529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158535, 'qualifierId': 212, 'value': '14.5'}, {'id': 5105158537, 'qualifierId': 213, 'value': '0.49'}, {'id': 5105158531, 'qualifierId': 140, 'value': '43.8'}, {'id': 5105158533, 'qualifierId': 141, 'value': '57.3'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;0,49;43,8;14,5;;;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;43,8;57,3;;;;;;;;0;39;51;Orlando City B;2391;DL;1,0
2701116921;325;1;1;39;54;c7c4wwva2u1vb3rr7rwava044;1;44,4;57,9;2024-07-15T00:10:46.708Z;2024-07-15T00:10:50Z;[{'id': 5105158575, 'qualifierId': 141, 'value': '92.7'}, {'id': 5105158571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158577, 'qualifierId': 212, 'value': '23.7'}, {'id': 5105158573, 'qualifierId': 140, 'value': '44.7'}, {'id': 5105158579, 'qualifierId': 213, 'value': '1.56'}];6rf06scmlaprgplvvw0oyb9ck;D. Ruíz;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;1,56;44,7;23,7;;;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,7;92,7;;;;;;;;0;39;54;Orlando City B;2394;MC;1,0
2701116929;326;1;1;39;57;c7c4wwva2u1vb3rr7rwava044;1;44,6;91,5;2024-07-15T00:10:50.308Z;2024-07-15T00:10:52Z;[{'id': 5105158613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158621, 'qualifierId': 213, 'value': '3.43'}, {'id': 5105158619, 'qualifierId': 212, 'value': '13.6'}, {'id': 5105158617, 'qualifierId': 141, 'value': '85.8'}, {'id': 5105158615, 'qualifierId': 140, 'value': '32.2'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;3,43;32,2;13,6;;;85,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;32,2;85,8;;;;;;;;0;39;57;Orlando City B;2397;DC;1,0
2701116951;327;1;1;39;59;c7c4wwva2u1vb3rr7rwava044;1;33,4;83,3;2024-07-15T00:10:52.180Z;2024-07-15T00:10:57Z;[{'id': 5105158731, 'qualifierId': 213, 'value': '4.95'}, {'id': 5105158725, 'qualifierId': 140, 'value': '40.0'}, {'id': 5105158723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158729, 'qualifierId': 212, 'value': '29.6'}, {'id': 5105158727, 'qualifierId': 141, 'value': '41.0'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;4,95;40,0;29,6;;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;40,0;41,0;;;;;;;;0;39;59;Orlando City B;2399;DC;1,0
2701116955;328;1;1;40;4;c7c4wwva2u1vb3rr7rwava044;1;40,1;38,6;2024-07-15T00:10:57.204Z;2024-07-15T00:11:01Z;[{'id': 5105158763, 'qualifierId': 1}, {'id': 5105158755, 'qualifierId': 140, 'value': '68.3'}, {'id': 5105158761, 'qualifierId': 213, 'value': '5.65'}, {'id': 5105158757, 'qualifierId': 141, 'value': '6.5'}, {'id': 5105158753, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105158759, 'qualifierId': 212, 'value': '36.8'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;5,65;68,3;36,8;;;6,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;68,3;6,5;;;;;;;;0;40;4;Orlando City B;2404;MC;1,0
2701116967;329;1;1;40;9;c7c4wwva2u1vb3rr7rwava044;1;79,6;6,6;2024-07-15T00:11:01.493Z;2024-07-20T11:44:29Z;[{'id': 5105158817, 'qualifierId': 213, 'value': '2.67'}, {'id': 5105158815, 'qualifierId': 212, 'value': '9.7'}, {'id': 5105158809, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105158811, 'qualifierId': 140, 'value': '71.4'}, {'id': 5105158813, 'qualifierId': 141, 'value': '13.1'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;2,67;71,4;9,7;;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,4;13,1;;;;;;;;0;40;9;Orlando City B;2409;FWR;1,0
2701116979;330;1;1;40;10;c7c4wwva2u1vb3rr7rwava044;0;70,6;23,1;2024-07-15T00:11:02.884Z;2024-07-15T00:11:05Z;[{'id': 5105158859, 'qualifierId': 213, 'value': '0.05'}, {'id': 5105158853, 'qualifierId': 140, 'value': '100.0'}, {'id': 5105158851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105158857, 'qualifierId': 212, 'value': '31.7'}, {'id': 5105158855, 'qualifierId': 141, 'value': '25.3'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;0,05;100,0;31,7;;;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;100,0;25,3;;;;;;;;0;40;10;Orlando City B;2410;MC;1,0
2701116983;331;5;1;40;12;c7c4wwva2u1vb3rr7rwava044;0;100,8;22,8;2024-07-15T00:11:04.964Z;2024-07-15T00:11:06Z;[{'id': 5105158897, 'qualifierId': 233, 'value': '350'}, {'id': 5105158865, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105158867, 'qualifierId': 346}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;e1102zedtirvq8md6o2sfd15g;Out;;;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;40;12;Orlando City B;2412;MC;1,0
2701116981;350;5;1;40;12;479lsfr4cwlzewpbuda3y2xv4;1;-0,8;77,2;2024-07-15T00:11:04.964Z;2024-07-15T00:18:50Z;[{'id': 5105158861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105158863, 'qualifierId': 346}, {'id': 5105158885, 'qualifierId': 233, 'value': '331'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e1102zedtirvq8md6o2sfd15g;Out;;;;;;;;;;;;;;;;;;;;;331,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;40;12;Inter Miami II;2412;DL;1,0
2701117033;351;1;1;40;34;479lsfr4cwlzewpbuda3y2xv4;1;4,8;54,4;2024-07-15T00:11:26.437Z;2024-07-20T11:44:50Z;[{'id': 5105159193, 'qualifierId': 237}, {'id': 5105159181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105159185, 'qualifierId': 141, 'value': '43.6'}, {'id': 5105159179, 'qualifierId': 124}, {'id': 5105159189, 'qualifierId': 213, 'value': '5.12'}, {'id': 5105159183, 'qualifierId': 140, 'value': '7.8'}, {'id': 5105159187, 'qualifierId': 212, 'value': '8.0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;5,12;7,8;8,0;;;43,6;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;7,8;43,6;;;;;;;;0;40;34;Inter Miami II;2434;DC;1,0
2701117039;352;1;1;40;37;479lsfr4cwlzewpbuda3y2xv4;1;11,5;39,4;2024-07-15T00:11:29.461Z;2024-07-15T00:11:31Z;[{'id': 5105159231, 'qualifierId': 212, 'value': '11.7'}, {'id': 5105159233, 'qualifierId': 213, 'value': '6.27'}, {'id': 5105159227, 'qualifierId': 140, 'value': '22.6'}, {'id': 5105159225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105159229, 'qualifierId': 141, 'value': '39.2'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;6,27;22,6;11,7;;;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;22,6;39,2;;;;;;;;0;40;37;Inter Miami II;2437;DL;1,0
2701117045;353;1;1;40;39;479lsfr4cwlzewpbuda3y2xv4;1;16,9;43,6;2024-07-15T00:11:31.733Z;2024-07-15T00:11:34Z;[{'id': 5105159303, 'qualifierId': 213, 'value': '2.43'}, {'id': 5105159299, 'qualifierId': 141, 'value': '59.7'}, {'id': 5105159297, 'qualifierId': 140, 'value': '4.8'}, {'id': 5105159301, 'qualifierId': 212, 'value': '16.8'}, {'id': 5105159295, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;2,43;4,8;16,8;;;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;4,8;59,7;;;;;;;;0;40;39;Inter Miami II;2439;MC;1,0
