id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndX;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Offensive;value_Defensive;value_TouchTypePass;value_Chipped;value_TouchTypeClearance;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_OutSwinger;value_Cross;value_RightFooted;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_Head;value_BlockedPass;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_TouchTypeControl;value_LeftFooted;value_GoalmouthY;value_NotAssisted;value_FromCorner;value_IndividualPlay;value_FirstTouch;value_BlockedX;value_HighLeft;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_HighGkIntervention;value_Hands;value_ParriedSafe;value_Reaching;value_NextEventGoalKick;value_Low;value_GoalKick;value_LeadingToGoal;value_TakeOnSpace;value_GkXTimeOfGoal;value_KeeperTouched;value_GkY;value_RegularPlay;value_GoalShotTimestamp;value_FollowsADribble;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkX;value_BoxCentre;value_RelatedError1Id;value_FlickOn;value_LayOff;value_Right;value_IntendedTackleTarget;value_SwitchOfPlay;value_Shove/Push;value_IntentionalAssist;value_Assist;value_BigChance;value_Assisted;value_RelatedEventId;value_LowCentre;value_LowRight;value_BoxLeft;value_Overrun;value_OtherObstacle;value_BallHitsReferee;value_LowGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_Diving;value_NotPastGoalLine;value_SixYardBlocked;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_GkKickFromHands;value_FreeKick;value_CloseLeft;value_SwerveLeft;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_BoxRight;value_CloseRightAndHigh;value_Sliding;value_OtherBodyPart;value_Volley;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DrivenCross;value_Straight;value_CloseRight;value_SetPiece;value_CloseHigh;value_High;value_YellowCard;value_RecklessOffence;value_Review;value_ThroughBall;value_BlockedClearance;value_HighCentre;value_TacticalFoul;value_NotVisible;value_TimeWasting;value_HighRight;value_Collected;value_GkHoof;value_SmallBoxLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_OtherReason;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683623545;456;1;2;51;55;6gaq85erpkvbyxvivd96wuw44;1;15,8;56,8;2024-05-06T02:27:19.466Z;2024-05-06T02:27:24Z;[{'id': 5009346211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346219, 'qualifierId': 213, 'value': '5.28'}, {'id': 5009346215, 'qualifierId': 141, 'value': '8.1'}, {'id': 5009346209, 'qualifierId': 155}, {'id': 5009346213, 'qualifierId': 140, 'value': '35.9'}, {'id': 5009346221, 'qualifierId': 1}, {'id': 5009346217, 'qualifierId': 212, 'value': '39.3'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;39,3;;35,9;5,28;8,1;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,9;8,1;;;;;;;0;0;51;55;Real Monarchs;3115;GK;1,0
2683623549;457;1;2;51;59;6gaq85erpkvbyxvivd96wuw44;0;51,3;7,6;2024-05-06T02:27:23.889Z;2024-05-06T02:27:25Z;[{'id': 5009346241, 'qualifierId': 212, 'value': '8.7'}, {'id': 5009346237, 'qualifierId': 140, 'value': '59.5'}, {'id': 5009346243, 'qualifierId': 213, 'value': '0.17'}, {'id': 5009346235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009346239, 'qualifierId': 141, 'value': '9.8'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;8,7;;59,5;0,17;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;59,5;9,8;;;;;;;0;0;51;59;Real Monarchs;3119;DR;1,0
2683623551;529;8;2;52;1;cbip96wzs3jc2xadoluhhxotl;1;31,4;92,7;2024-05-06T02:27:25.797Z;2024-05-11T14:14:22Z;[{'id': 5019816953, 'qualifierId': 385}, {'id': 5009346245, 'qualifierId': 56, 'value': 'Back'}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;co552nhc287spc4l0ch6pphjo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;1;Los Angeles II;3121;Sub;1,0
2683623593;458;5;2;52;1;6gaq85erpkvbyxvivd96wuw44;1;69,4;-1,6;2024-05-06T02:27:26.294Z;2024-05-06T03:14:58Z;[{'id': 5009346413, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009346425, 'qualifierId': 233, 'value': '530'}, {'id': 5009346415, 'qualifierId': 347}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Out;;;;;;;;;;;;;;;;;;;530,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;1;Real Monarchs;3121;DR;1,0
2683623555;530;5;2;52;1;cbip96wzs3jc2xadoluhhxotl;0;30,6;101,6;2024-05-06T02:27:26.294Z;2024-05-06T02:27:40Z;[{'id': 5009346433, 'qualifierId': 233, 'value': '458'}, {'id': 5009346263, 'qualifierId': 347}, {'id': 5009346261, 'qualifierId': 56, 'value': 'Back'}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;co552nhc287spc4l0ch6pphjo;Out;;;;;;;;;;;;;;;;;;;458,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;1;Los Angeles II;3121;Sub;1,0
2683623567;531;43;2;52;6;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-05-06T02:27:31.166Z;2024-05-06T02:38:42Z;[{'id': 5009357795, 'qualifierId': 144, 'value': '40'}, {'id': 5009346317, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5009346313, 'qualifierId': 59, 'value': '95, 53, 37, 34, 42, 32, 47, 92, 77, 27, 45, 12, 39, 41, 44, 54, 70, 81'}, {'id': 5009346315, 'qualifierId': 130, 'value': '2'}, {'id': 5009346309, 'qualifierId': 30, 'value': 'd8jipeh184bc6p9c0uervzytw, 8ftpgljt7qw0wmddiw9gqaot0, 5gl31qop7zlj9mfbtolvj7xuc, 8rq61cgteiomxej2p0nxaw6c4, ahl3kfbfeubf6zfl7x8qrlm38, 5gg2mxmy9ff40oku3s09gavl6, es77zuezg8qvczh819uj6c844, bxnegxnynd1glae8g0vfigfvu, 6kpb5yyfk2ifjgtfkspb8xwd0, aqqbh1ugeh2f8jjiq8fu2qwru, 7ditqci7td8u4wj4dmirr3qzu, 17x0wwjg47boyx7jua6vqf0gk, tw82u87mw6kggtjblt1hhdzo, dzo2odov052991qseshgfruju, 8pl795qg2d886vtq8trzsucfe, 4dytdbcoh08mvuobsc31qvgbu, mm0bv35ngf0sqh2yx2eza4x6, 3wkej06590b61lyqm7vt1kwes'}, {'id': 5009346311, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5009346319, 'qualifierId': 194, 'value': 'ahl3kfbfeubf6zfl7x8qrlm38'}];;;;;co552nhc287spc4l0ch6pphjo;Deleted event;;2,0;;;;;;;;;;;;;;;;;;;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;6;Los Angeles II;3126;;
2683623613;459;1;2;52;14;6gaq85erpkvbyxvivd96wuw44;1;67,4;0,0;2024-05-06T02:27:39.242Z;2024-05-06T02:27:45Z;[{'id': 5009346545, 'qualifierId': 213, 'value': '1.17'}, {'id': 5009346539, 'qualifierId': 140, 'value': '72.1'}, {'id': 5009346535, 'qualifierId': 107}, {'id': 5009346543, 'qualifierId': 212, 'value': '12.5'}, {'id': 5009346541, 'qualifierId': 141, 'value': '16.2'}, {'id': 5009346537, 'qualifierId': 56, 'value': 'Right'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;12,5;;72,1;1,17;16,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;72,1;16,2;;;;;;;0;0;52;14;Real Monarchs;3134;DR;1,0
2683623617;460;1;2;52;20;6gaq85erpkvbyxvivd96wuw44;1;71,7;16,0;2024-05-06T02:27:45.226Z;2024-05-06T02:27:46Z;[{'id': 5009346583, 'qualifierId': 141, 'value': '4.6'}, {'id': 5009346587, 'qualifierId': 213, 'value': '3.68'}, {'id': 5009346581, 'qualifierId': 140, 'value': '59.4'}, {'id': 5009346579, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009346585, 'qualifierId': 212, 'value': '15.1'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;15,1;;59,4;3,68;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;59,4;4,6;;;;;;;0;0;52;20;Real Monarchs;3140;MC;1,0
2683623623;461;1;2;52;22;6gaq85erpkvbyxvivd96wuw44;1;57,7;5,1;2024-05-06T02:27:46.817Z;2024-05-06T02:27:48Z;[{'id': 5009346605, 'qualifierId': 141, 'value': '46.2'}, {'id': 5009346611, 'qualifierId': 1}, {'id': 5009346609, 'qualifierId': 213, 'value': '2.14'}, {'id': 5009346601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346607, 'qualifierId': 212, 'value': '33.2'}, {'id': 5009346603, 'qualifierId': 140, 'value': '40.6'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;33,2;;40,6;2,14;46,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,6;46,2;;;;;;;0;0;52;22;Real Monarchs;3142;DR;1,0
2683623629;462;1;2;52;24;6gaq85erpkvbyxvivd96wuw44;1;37,5;48,6;2024-05-06T02:27:48.769Z;2024-05-06T02:27:50Z;[{'id': 5009346647, 'qualifierId': 141, 'value': '53.7'}, {'id': 5009346645, 'qualifierId': 140, 'value': '9.2'}, {'id': 5009346649, 'qualifierId': 212, 'value': '29.9'}, {'id': 5009346643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346651, 'qualifierId': 213, 'value': '3.03'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;29,9;;9,2;3,03;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;9,2;53,7;;;;;;;0;0;52;24;Real Monarchs;3144;DC;1,0
2683623635;463;1;2;52;26;6gaq85erpkvbyxvivd96wuw44;1;7,8;54,0;2024-05-06T02:27:50.865Z;2024-05-06T02:27:55Z;[{'id': 5009346683, 'qualifierId': 141, 'value': '14.5'}, {'id': 5009346687, 'qualifierId': 213, 'value': '4.84'}, {'id': 5009346681, 'qualifierId': 140, 'value': '11.2'}, {'id': 5009346685, 'qualifierId': 212, 'value': '27.1'}, {'id': 5009346679, 'qualifierId': 56, 'value': 'Back'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;27,1;;11,2;4,84;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;11,2;14,5;;;;;;;0;0;52;26;Real Monarchs;3146;GK;1,0
2683623639;464;1;2;52;30;6gaq85erpkvbyxvivd96wuw44;0;10,5;7,4;2024-05-06T02:27:54.953Z;2024-05-06T02:27:56Z;[{'id': 5009346719, 'qualifierId': 233, 'value': '532'}, {'id': 5009346699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346705, 'qualifierId': 212, 'value': '3.6'}, {'id': 5009346701, 'qualifierId': 140, 'value': '13.8'}, {'id': 5009346723, 'qualifierId': 286}, {'id': 5009346707, 'qualifierId': 213, 'value': '6.05'}, {'id': 5009346703, 'qualifierId': 141, 'value': '6.2'}, {'id': 5009346717, 'qualifierId': 236}];1flsu0b92eflc2wkg9m1wwufo;J. Romero;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;3,6;;13,8;6,05;6,2;;;;532,0;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;13,8;6,2;;;;;;;0;0;52;30;Real Monarchs;3150;DL;1,0
2683623643;532;74;2;52;30;cbip96wzs3jc2xadoluhhxotl;1;89,7;92,9;2024-05-06T02:27:54.954Z;2024-05-06T03:14:52Z;[{'id': 5009346713, 'qualifierId': 56, 'value': 'Left'}, {'id': 5009346729, 'qualifierId': 233, 'value': '464'}, {'id': 5009346715, 'qualifierId': 285}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;co552nhc287spc4l0ch6pphjo;Blocked Pass;;;;;;;;;;;;;;;;;;;464,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;30;Los Angeles II;3150;Sub;1,0
2683623667;465;5;2;52;31;6gaq85erpkvbyxvivd96wuw44;1;9,7;-1,4;2024-05-06T02:27:56.009Z;2024-05-06T02:28:04Z;[{'id': 5009346829, 'qualifierId': 347}, {'id': 5009346835, 'qualifierId': 233, 'value': '533'}, {'id': 5009346827, 'qualifierId': 56, 'value': 'Back'}];1flsu0b92eflc2wkg9m1wwufo;J. Romero;;;co552nhc287spc4l0ch6pphjo;Out;;;;;;;;;;;;;;;;;;;533,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;31;Real Monarchs;3151;DL;1,0
2683623649;533;5;2;52;31;cbip96wzs3jc2xadoluhhxotl;0;90,3;101,4;2024-05-06T02:27:56.009Z;2024-05-06T03:14:58Z;[{'id': 5009346841, 'qualifierId': 233, 'value': '465'}, {'id': 5009346737, 'qualifierId': 56, 'value': 'Left'}, {'id': 5009346739, 'qualifierId': 347}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;co552nhc287spc4l0ch6pphjo;Out;;;;;;;;;;;;;;;;;;;465,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;31;Los Angeles II;3151;Sub;1,0
2683623673;466;1;2;52;39;6gaq85erpkvbyxvivd96wuw44;1;12,2;0,0;2024-05-06T02:28:04.209Z;2024-05-06T02:28:07Z;[{'id': 5009346877, 'qualifierId': 140, 'value': '16.8'}, {'id': 5009346881, 'qualifierId': 212, 'value': '10.1'}, {'id': 5009346875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346883, 'qualifierId': 213, 'value': '1.07'}, {'id': 5009346873, 'qualifierId': 107}, {'id': 5009346879, 'qualifierId': 141, 'value': '11.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;10,1;;16,8;1,07;11,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;16,8;11,1;;;;;;;0;0;52;39;Real Monarchs;3159;DR;1,0
2683623687;467;1;2;52;42;6gaq85erpkvbyxvivd96wuw44;1;16,8;11,1;2024-05-06T02:28:07.113Z;2024-05-06T02:28:10Z;[{'id': 5009346943, 'qualifierId': 212, 'value': '24.7'}, {'id': 5009346937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009346947, 'qualifierId': 1}, {'id': 5009346935, 'qualifierId': 157}, {'id': 5009346941, 'qualifierId': 141, 'value': '15.8'}, {'id': 5009346945, 'qualifierId': 213, 'value': '0.13'}, {'id': 5009346939, 'qualifierId': 140, 'value': '40.1'}];do2o6ka25talswmmillufejqi;D. Rosales;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;24,7;;40,1;0,13;15,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,1;15,8;;;;;;;0;0;52;42;Real Monarchs;3162;DMC;1,0
2683623713;468;1;2;52;46;6gaq85erpkvbyxvivd96wuw44;0;39,2;9,4;2024-05-06T02:28:10.792Z;2024-05-06T02:28:15Z;[{'id': 5009347081, 'qualifierId': 1}, {'id': 5009347075, 'qualifierId': 141, 'value': '23.3'}, {'id': 5009347079, 'qualifierId': 213, 'value': '0.17'}, {'id': 5009347071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009347077, 'qualifierId': 212, 'value': '55.1'}, {'id': 5009347073, 'qualifierId': 140, 'value': '90.9'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;55,1;;90,9;0,17;23,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;90,9;23,3;;;;;;;0;0;52;46;Real Monarchs;3166;FW;1,0
2683623719;534;49;2;52;51;cbip96wzs3jc2xadoluhhxotl;1;10,3;76,5;2024-05-06T02:28:15.751Z;2024-05-06T02:28:15Z;[];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;co552nhc287spc4l0ch6pphjo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;52;51;Los Angeles II;3171;GK;1,0
2683623751;535;1;2;52;58;cbip96wzs3jc2xadoluhhxotl;1;12,1;54,9;2024-05-06T02:28:22.853Z;2024-05-06T02:28:28Z;[{'id': 5009347275, 'qualifierId': 213, 'value': '5.14'}, {'id': 5009347267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009347269, 'qualifierId': 140, 'value': '16.2'}, {'id': 5009347271, 'qualifierId': 141, 'value': '41.0'}, {'id': 5009347273, 'qualifierId': 212, 'value': '10.4'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;10,4;;16,2;5,14;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;16,2;41,0;;;;;;;0;0;52;58;Los Angeles II;3178;GK;1,0
2683623757;536;1;2;53;3;cbip96wzs3jc2xadoluhhxotl;1;22,8;42,2;2024-05-06T02:28:27.956Z;2024-05-06T02:28:32Z;[{'id': 5009347321, 'qualifierId': 140, 'value': '13.4'}, {'id': 5009347325, 'qualifierId': 212, 'value': '14.4'}, {'id': 5009347323, 'qualifierId': 141, 'value': '57.6'}, {'id': 5009347327, 'qualifierId': 213, 'value': '2.33'}, {'id': 5009347319, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;14,4;;13,4;2,33;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;13,4;57,6;;;;;;;0;0;53;3;Los Angeles II;3183;DL;1,0
2683623771;537;1;2;53;7;cbip96wzs3jc2xadoluhhxotl;0;13,3;58,1;2024-05-06T02:28:32.021Z;2024-05-06T02:28:34Z;[{'id': 5009347405, 'qualifierId': 212, 'value': '38.9'}, {'id': 5009347397, 'qualifierId': 155}, {'id': 5009347401, 'qualifierId': 140, 'value': '43.2'}, {'id': 5009347409, 'qualifierId': 1}, {'id': 5009347407, 'qualifierId': 213, 'value': '0.63'}, {'id': 5009347399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009347403, 'qualifierId': 141, 'value': '91.8'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;38,9;;43,2;0,63;91,8;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;43,2;91,8;;;;;;;0;0;53;7;Los Angeles II;3187;GK;1,0
2683623777;469;1;2;53;10;6gaq85erpkvbyxvivd96wuw44;1;58,0;10,4;2024-05-06T02:28:35.337Z;2024-05-06T02:28:36Z;[{'id': 5009347447, 'qualifierId': 213, 'value': '0.32'}, {'id': 5009347443, 'qualifierId': 141, 'value': '18.5'}, {'id': 5009347437, 'qualifierId': 3}, {'id': 5009347439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009347445, 'qualifierId': 212, 'value': '17.3'}, {'id': 5009347441, 'qualifierId': 140, 'value': '73.6'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;co552nhc287spc4l0ch6pphjo;Pass;;;;;;;;;;;17,3;;73,6;0,32;18,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;73,6;18,5;;;;;;;0;0;53;10;Real Monarchs;3190;DR;1,0
