id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Chipped;value_Head;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Cross;value_OutSwinger;value_RightFooted;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_AttemptedTackle;value_BlockedPass;value_IntentionalAssist;value_LeftFooted;value_Assist;value_InSwinger;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_LowCentre;value_BoxCentre;value_FirstTouch;value_BlockedY;value_BlockedX;value_Collected;value_Hands;value_MediumGkIntervention;value_Standing;value_OverArm;value_KeeperThrow;value_HighClaim;value_HighGkIntervention;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GkY;value_GoalShotTimestamp;value_SwerveRight;value_BoxRight;value_GkX;value_LowRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Strong;value_GkXTimeOfGoal;value_BlockedClearance;value_Shove/Push;value_LowGkIntervention;value_SwitchOfPlay;value_BoxDeepLeft;value_IndividualPlay;value_NotAssisted;value_Sliding;value_ParriedSafe;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_GkHoof;value_AerialFoul;value_OutOfBoxCentre;value_Diving;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_Indirect;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_SwerveLeft;value_HighLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_CloseRight;value_BlockedCross;value_Minutes;value_NotPastGoalLine;value_DefBlock;value_EndType;value_BigChance;value_BoxLeft;value_Overrun;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowLeft;value_Blocked;value_Low;value_MisHit;value_Volley;value_Deflection;value_GkKickFromHands;value_HitLeftPost;value_HitWoodwork;value_ThroughBall;value_SetPiece;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_PullBack;value_CloseRightAndHigh;value_TempMissed;value_IncorrectOutOfPlayDecision;value_ThrowInSetPiece;value_FastBreak;value_Dissent;value_OutOnSideline;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694303027;726;43;2;79;11;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-03T00:40:21.801Z;2024-06-07T18:59:17Z;[{'id': 5071503863, 'qualifierId': 144, 'value': '49'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;79;11;Vancouver Whitecaps II;4751;GK;1,0
2694303037;727;1;2;79;11;ew2zirzye0sw1txr2m33nr25y;1;14,5;51,2;2024-06-03T00:40:22.201Z;2024-06-03T00:40:25Z;[{'id': 5067686291, 'qualifierId': 212, 'value': '18.1'}, {'id': 5067686285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067686287, 'qualifierId': 140, 'value': '26.3'}, {'id': 5067686293, 'qualifierId': 213, 'value': '5.47'}, {'id': 5067686289, 'qualifierId': 141, 'value': '31.8'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,1;;;5,47;31,8;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;26,3;31,8;;;;;;;0;0;79;11;Vancouver Whitecaps II;4751;GK;1,0
2694303069;728;1;2;79;14;ew2zirzye0sw1txr2m33nr25y;1;25,4;29,5;2024-06-03T00:40:24.986Z;2024-06-03T00:40:31Z;[{'id': 5067686485, 'qualifierId': 212, 'value': '17.6'}, {'id': 5067686481, 'qualifierId': 141, 'value': '16.8'}, {'id': 5067686489, 'qualifierId': 213, 'value': '5.77'}, {'id': 5067686477, 'qualifierId': 140, 'value': '40.0'}, {'id': 5067686473, 'qualifierId': 56, 'value': 'Back'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;17,6;;;5,77;16,8;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,0;16,8;;;;;;;0;0;79;14;Vancouver Whitecaps II;4754;DL;1,0
2694303107;729;1;2;79;20;ew2zirzye0sw1txr2m33nr25y;1;63,3;14,3;2024-06-03T00:40:30.889Z;2024-06-03T00:40:35Z;[{'id': 5067686637, 'qualifierId': 141, 'value': '14.3'}, {'id': 5067686641, 'qualifierId': 213, 'value': '0.00'}, {'id': 5067686639, 'qualifierId': 212, 'value': '4.6'}, {'id': 5067686635, 'qualifierId': 140, 'value': '67.7'}, {'id': 5067686633, 'qualifierId': 56, 'value': 'Right'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;4,6;;;0,0;14,3;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;67,7;14,3;;;;;;;0;0;79;20;Vancouver Whitecaps II;4760;MC;1,0
2694303127;730;1;2;79;24;ew2zirzye0sw1txr2m33nr25y;1;66,3;13,5;2024-06-03T00:40:35.034Z;2024-06-03T00:40:40Z;[{'id': 5067686767, 'qualifierId': 140, 'value': '70.7'}, {'id': 5067686769, 'qualifierId': 141, 'value': '3.2'}, {'id': 5067686773, 'qualifierId': 213, 'value': '5.30'}, {'id': 5067686765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067686771, 'qualifierId': 212, 'value': '8.4'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;8,4;;;5,3;3,2;70,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;70,7;3,2;;;;;;;0;0;79;24;Vancouver Whitecaps II;4764;FWR;1,0
2694303143;731;1;2;79;29;ew2zirzye0sw1txr2m33nr25y;1;70,7;3,2;2024-06-03T00:40:40.602Z;2024-06-03T00:40:42Z;[{'id': 5067686879, 'qualifierId': 212, 'value': '31.2'}, {'id': 5067686881, 'qualifierId': 213, 'value': '1.05'}, {'id': 5067686871, 'qualifierId': 155}, {'id': 5067686877, 'qualifierId': 141, 'value': '43.0'}, {'id': 5067686875, 'qualifierId': 140, 'value': '85.5'}, {'id': 5067686873, 'qualifierId': 56, 'value': 'Center'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;31,2;;;1,05;43,0;85,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;85,5;43,0;;;;;;;0;0;79;29;Vancouver Whitecaps II;4769;DR;1,0
2694303147;732;61;2;79;32;ew2zirzye0sw1txr2m33nr25y;0;85,6;43,0;2024-06-03T00:40:42.762Z;2024-06-03T00:40:43Z;[{'id': 5067686889, 'qualifierId': 56, 'value': 'Center'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;79;32;Vancouver Whitecaps II;4772;MC;1,0
2694303149;633;52;2;79;32;eo64tqkioegeb09iice2hf8bt;1;3,1;51,9;2024-06-03T00:40:43.560Z;2024-06-07T18:59:36Z;[{'id': 5071504463, 'qualifierId': 376}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;79;32;The Town;4772;GK;1,0
2694303211;634;1;2;79;41;eo64tqkioegeb09iice2hf8bt;0;10,5;53,1;2024-06-03T00:40:52.489Z;2024-06-03T00:40:53Z;[{'id': 5067687229, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067687233, 'qualifierId': 141, 'value': '100.0'}, {'id': 5067687235, 'qualifierId': 212, 'value': '57.1'}, {'id': 5067687227, 'qualifierId': 199}, {'id': 5067687239, 'qualifierId': 1}, {'id': 5067687231, 'qualifierId': 140, 'value': '55.0'}, {'id': 5067687237, 'qualifierId': 213, 'value': '0.61'}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;57,1;;;0,61;100,0;55,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;55,0;100,0;;;;;;;0;0;79;41;The Town;4781;GK;1,0
2694303215;635;5;2;79;42;eo64tqkioegeb09iice2hf8bt;0;51,0;101,5;2024-06-03T00:40:53.739Z;2024-06-03T00:55:34Z;[{'id': 5067687913, 'qualifierId': 233, 'value': '733'}, {'id': 5067687251, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067687253, 'qualifierId': 347}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;733,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;79;42;The Town;4782;GK;1,0
2694303317;733;5;2;79;42;ew2zirzye0sw1txr2m33nr25y;1;49,0;-1,5;2024-06-03T00:40:53.739Z;2024-06-03T00:41:13Z;[{'id': 5067687859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067687861, 'qualifierId': 347}, {'id': 5067687909, 'qualifierId': 233, 'value': '635'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;635,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;79;42;Vancouver Whitecaps II;4782;MC;1,0
2694303523;636;18;2;79;46;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-06-03T00:40:57.024Z;2024-06-07T18:52:10Z;[{'id': 5067689173, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5071487993, 'qualifierId': 41}, {'id': 5067689201, 'qualifierId': 55, 'value': '637'}, {'id': 5067689175, 'qualifierId': 59, 'value': '52'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;d8l5049gro9iusk2dv69ig8pg;Player off;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;637,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;637,0;249t35evpr3aasx0uczjs2j9w;0;0;79;46;The Town;4786;FW;1,0
2694303527;637;19;2;79;46;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-06-03T00:40:57.025Z;2024-06-07T18:52:14Z;[{'id': 5067689187, 'qualifierId': 145, 'value': '10'}, {'id': 5067689193, 'qualifierId': 293, 'value': '2'}, {'id': 5067689189, 'qualifierId': 59, 'value': '54'}, {'id': 5067689195, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5071488211, 'qualifierId': 41}, {'id': 5067689197, 'qualifierId': 55, 'value': '636'}, {'id': 5067689191, 'qualifierId': 292, 'value': '9'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;d8l5049gro9iusk2dv69ig8pg;Player on;;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;636,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;10,0;9,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;636,0;84wint64ygxx3pi5fz3mr12j8;0;0;79;46;The Town;4786;Sub;1,0
2694303319;734;18;2;80;1;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-03T00:41:11.947Z;2024-06-03T00:41:12Z;[{'id': 5067687867, 'qualifierId': 59, 'value': '75'}, {'id': 5067687865, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5067687887, 'qualifierId': 55, 'value': '735'}, {'id': 5067687863, 'qualifierId': 42}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Player off;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;735,0;bpfl7nj8llr3dfadhtju52rro;0;0;80;1;Vancouver Whitecaps II;4801;MC;1,0
2694303321;735;19;2;80;1;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-03T00:41:11.948Z;2024-06-03T00:41:13Z;[{'id': 5067687869, 'qualifierId': 42}, {'id': 5067687875, 'qualifierId': 59, 'value': '54'}, {'id': 5067687879, 'qualifierId': 293, 'value': '5'}, {'id': 5067687881, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5067687877, 'qualifierId': 292, 'value': '5'}, {'id': 5067687873, 'qualifierId': 145, 'value': '7'}, {'id': 5067687883, 'qualifierId': 55, 'value': '734'}];bpfl7nj8llr3dfadhtju52rro;J. Spivey;;;d8l5049gro9iusk2dv69ig8pg;Player on;;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;7,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;734,0;49ag6csupgt40gbs2snq1xs7o;0;0;80;1;Vancouver Whitecaps II;4801;Sub;1,0
2694303671;743;17;2;80;8;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-03T00:41:18.933Z;2024-06-07T19:00:11Z;[{'id': 5067690203, 'qualifierId': 184}, {'id': 5067690201, 'qualifierId': 31}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;d8l5049gro9iusk2dv69ig8pg;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;80;8;Vancouver Whitecaps II;4808;DR;1,0
2694303479;736;1;2;80;30;ew2zirzye0sw1txr2m33nr25y;1;48,9;0,0;2024-06-03T00:41:40.764Z;2024-06-03T00:41:43Z;[{'id': 5067688857, 'qualifierId': 213, 'value': '2.43'}, {'id': 5067688851, 'qualifierId': 140, 'value': '33.4'}, {'id': 5067688859, 'qualifierId': 1}, {'id': 5067688847, 'qualifierId': 107}, {'id': 5067688855, 'qualifierId': 212, 'value': '21.5'}, {'id': 5067688853, 'qualifierId': 141, 'value': '19.8'}, {'id': 5067688849, 'qualifierId': 56, 'value': 'Back'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;21,5;;;2,43;19,8;33,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,4;19,8;;;;;;;0;0;80;30;Vancouver Whitecaps II;4830;DR;1,0
2694303495;737;1;2;80;32;ew2zirzye0sw1txr2m33nr25y;1;33,9;19,5;2024-06-03T00:41:43.484Z;2024-06-03T00:41:48Z;[{'id': 5067688981, 'qualifierId': 140, 'value': '30.1'}, {'id': 5067688979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067688987, 'qualifierId': 213, 'value': '1.70'}, {'id': 5067688985, 'qualifierId': 212, 'value': '29.8'}, {'id': 5067688983, 'qualifierId': 141, 'value': '63.0'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;29,8;;;1,7;63,0;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;30,1;63,0;;;;;;;0;0;80;32;Vancouver Whitecaps II;4832;DL;1,0
2694303507;738;1;2;80;37;ew2zirzye0sw1txr2m33nr25y;1;36,7;70,8;2024-06-03T00:41:48.380Z;2024-06-03T00:41:52Z;[{'id': 5067689071, 'qualifierId': 140, 'value': '33.8'}, {'id': 5067689077, 'qualifierId': 213, 'value': '4.22'}, {'id': 5067689069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067689073, 'qualifierId': 141, 'value': '62.4'}, {'id': 5067689075, 'qualifierId': 212, 'value': '6.5'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;6,5;;;4,22;62,4;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,8;62,4;;;;;;;0;0;80;37;Vancouver Whitecaps II;4837;DC;1,0
2694303511;739;1;2;80;41;ew2zirzye0sw1txr2m33nr25y;1;33,5;60,9;2024-06-03T00:41:52.300Z;2024-06-03T00:41:53Z;[{'id': 5067689105, 'qualifierId': 140, 'value': '32.7'}, {'id': 5067689109, 'qualifierId': 212, 'value': '27.0'}, {'id': 5067689107, 'qualifierId': 141, 'value': '21.2'}, {'id': 5067689103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067689111, 'qualifierId': 213, 'value': '4.68'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;27,0;;;4,68;21,2;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;32,7;21,2;;;;;;;0;0;80;41;Vancouver Whitecaps II;4841;Sub;1,0
2694303539;740;1;2;80;43;ew2zirzye0sw1txr2m33nr25y;1;44,6;18,0;2024-06-03T00:41:53.820Z;2024-06-07T19:00:25Z;[{'id': 5067689261, 'qualifierId': 141, 'value': '3.1'}, {'id': 5067689263, 'qualifierId': 212, 'value': '19.4'}, {'id': 5067689257, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067689259, 'qualifierId': 140, 'value': '60.4'}, {'id': 5067689265, 'qualifierId': 213, 'value': '5.73'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;19,4;;;5,73;3,1;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;60,4;3,1;;;;;;;0;0;80;43;Vancouver Whitecaps II;4843;DL;1,0
2694303547;741;1;2;80;49;ew2zirzye0sw1txr2m33nr25y;0;70,9;29,7;2024-06-03T00:42:00.237Z;2024-06-03T00:42:00Z;[{'id': 5067689289, 'qualifierId': 212, 'value': '15.0'}, {'id': 5067689287, 'qualifierId': 141, 'value': '50.7'}, {'id': 5067689283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067689291, 'qualifierId': 213, 'value': '1.88'}, {'id': 5067689285, 'qualifierId': 140, 'value': '66.5'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;15,0;;;1,88;50,7;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,5;50,7;;;;;;;0;0;80;49;Vancouver Whitecaps II;4849;FWR;1,0
2694303553;638;8;2;80;50;eo64tqkioegeb09iice2hf8bt;1;34,4;55,5;2024-06-03T00:42:01.243Z;2024-06-07T19:00:35Z;[{'id': 5071506851, 'qualifierId': 384}, {'id': 5067689315, 'qualifierId': 56, 'value': 'Back'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;d8l5049gro9iusk2dv69ig8pg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;80;50;The Town;4850;Sub;1,0
2694303557;639;49;2;80;51;eo64tqkioegeb09iice2hf8bt;1;30,1;49,9;2024-06-03T00:42:02.731Z;2024-06-03T00:42:02Z;[];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;80;51;The Town;4851;MC;1,0
2694303595;640;1;2;80;52;eo64tqkioegeb09iice2hf8bt;1;31,0;48,4;2024-06-03T00:42:03.066Z;2024-06-03T00:42:07Z;[{'id': 5067689529, 'qualifierId': 213, 'value': '2.14'}, {'id': 5067689521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067689527, 'qualifierId': 212, 'value': '15.0'}, {'id': 5067689525, 'qualifierId': 141, 'value': '67.0'}, {'id': 5067689523, 'qualifierId': 140, 'value': '23.3'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;15,0;;;2,14;67,0;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;23,3;67,0;;;;;;;0;0;80;52;The Town;4852;MC;1,0
