id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Head;value_LeftFooted;value_Cross;value_OutSwinger;value_OutOfPlay;value_Left;value_Right;value_IntentionalAssist;value_InSwinger;value_Assist;value_CornerTaken;value_GoalmouthZ;value_FirstTouch;value_BlockedX;value_LowRight;value_GkX;value_BlockedY;value_BoxCentre;value_FromCorner;value_RelatedEventId;value_Assisted;value_GkY;value_GoalmouthY;value_SixYardBlocked;value_Blocked;value_DefBlock;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_TakeOnSpace;value_TouchTypePass;value_Launch;value_HeadPass;value_DeletedEventType;value_Shove/Push;value_LowLeft;value_BoxLeft;value_RegularPlay;value_Collected;value_LowGkIntervention;value_Standing;value_Hands;value_OverArm;value_KeeperThrow;value_IntendedTackleTarget;value_BlockedPass;value_SwitchOfPlay;value_DrivenCross;value_RightFooted;value_Straight;value_NextEventGoalKick;value_Low;value_GoalKick;value_ShirtPull/Holding;value_LowCentre;value_IndividualPlay;value_BigChance;value_FastBreak;value_Diving;value_ParriedDanger;value_SmallBoxCentre;value_CloseHigh;value_NotAssisted;value_TouchTypeClearance;value_OutOfBoxCentre;value_BlockedCross;value_Volley;value_FlickOn;value_High;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_LeadingToGoal;value_GoalShotTimestamp;value_FantasyAssistedBy;value_GkYTimeOfGoal;value_RelatedError1Id;value_GoalShotGameClock;value_GkXTimeOfGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_Deflection;value_FantasyAssistId;value_BoxRight;value_RecklessOffence;value_YellowCard;value_Stooping;value_TakeOnOvertake;value_InjuredPlayerId;value_Injury;value_Overrun;value_Handball;value_PullBack;value_ParriedSafe;value_Feet;value_Sliding;value_NotVisible;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_ThroughBall;value_Unchallenged;value_Defensive1V1;value_FollowsADribble;value_IncorrectOutOfPlayDecision;value_Dissent;value_MediumGkIntervention;value_GkHoof;value_OverhitCross;value_HighClaim;value_GkKickFromHands;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719239005;208;15;1;18;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;92,6;69,9;2024-09-12T02:23:44.307Z;2024-09-12T08:57:50Z;[{'id': 5205153199, 'qualifierId': 22}, {'id': 5205153431, 'qualifierId': 147, 'value': '54.7'}, {'id': 5205153201, 'qualifierId': 64}, {'id': 5205153411, 'qualifierId': 29}, {'id': 5205153409, 'qualifierId': 76}, {'id': 5205153417, 'qualifierId': 55, 'value': '207'}, {'id': 5205153429, 'qualifierId': 146, 'value': '98.4'}, {'id': 5205153227, 'qualifierId': 72}, {'id': 5205153425, 'qualifierId': 103, 'value': '3.2'}, {'id': 5205153413, 'qualifierId': 154}, {'id': 5205153203, 'qualifierId': 56, 'value': 'Center'}, {'id': 5205153435, 'qualifierId': 233, 'value': '172'}, {'id': 5205153423, 'qualifierId': 102, 'value': '52.5'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;819ljlamtddc4u89nj9gcnis;Attempt Saved;;;;;;;;;;;;;;;;;;;172,0;;;1,0;;;;;;1,0;;;;3,2;;98,4;;;54,7;;;207,0;1,0;;52,5;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;98,4;54,7;52,5;3.2;207,0;9acojrco6dg2i9otq02gj6904;0;0;18;36;Ventura County;1116;FWL;1,0
2719239001;172;10;1;18;36;8ijkk62897so5r3bq0wgwx4bu;1;1,7;45,2;2024-09-12T02:23:44.407Z;2024-09-12T08:58:12Z;[{'id': 5205153261, 'qualifierId': 233, 'value': '208'}, {'id': 5205153155, 'qualifierId': 182}, {'id': 5205205361, 'qualifierId': 179}, {'id': 5205153157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205205359, 'qualifierId': 376}, {'id': 5205153211, 'qualifierId': 177}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;819ljlamtddc4u89nj9gcnis;Save;;;;;;;;;;;;;;;;;;;208,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;18;36;North Texas;1116;GK;1,0
2719239007;173;52;1;18;36;8ijkk62897so5r3bq0wgwx4bu;1;3,8;47,8;2024-09-12T02:23:44.472Z;2024-09-12T08:58:16Z;[{'id': 5205205363, 'qualifierId': 376}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;819ljlamtddc4u89nj9gcnis;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;18;36;North Texas;1116;GK;1,0
2719239019;174;1;1;18;40;8ijkk62897so5r3bq0wgwx4bu;1;3,9;47,0;2024-09-12T02:23:47.883Z;2024-09-12T02:23:49Z;[{'id': 5205153273, 'qualifierId': 212, 'value': '23.8'}, {'id': 5205153267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153275, 'qualifierId': 213, 'value': '0.34'}, {'id': 5205153269, 'qualifierId': 140, 'value': '25.2'}, {'id': 5205153271, 'qualifierId': 141, 'value': '58.8'}, {'id': 5205153265, 'qualifierId': 123}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;25,2;23,8;;0,34;;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;25,2;58,8;;;;;;;0;0;18;40;North Texas;1120;GK;1,0
2719239043;175;1;1;18;42;8ijkk62897so5r3bq0wgwx4bu;1;27,3;63,6;2024-09-12T02:23:49.789Z;2024-09-12T02:23:56Z;[{'id': 5205153447, 'qualifierId': 213, 'value': '0.51'}, {'id': 5205153443, 'qualifierId': 141, 'value': '76.0'}, {'id': 5205153441, 'qualifierId': 140, 'value': '41.5'}, {'id': 5205153439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153445, 'qualifierId': 212, 'value': '17.1'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;41,5;17,1;;0,51;;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;41,5;76,0;;;;;;;0;0;18;42;North Texas;1122;MC;1,0
2719239045;176;4;1;18;48;8ijkk62897so5r3bq0wgwx4bu;1;43,0;81,0;2024-09-12T02:23:55.898Z;2024-09-12T02:24:01Z;[{'id': 5205153473, 'qualifierId': 286}, {'id': 5205153467, 'qualifierId': 295}, {'id': 5205153469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153497, 'qualifierId': 233, 'value': '209'}, {'id': 5205153465, 'qualifierId': 13}, {'id': 5205153471, 'qualifierId': 152}];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;;819ljlamtddc4u89nj9gcnis;Foul;;;;;;;;;;;;;;;;;;;209,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;18;48;North Texas;1128;ML;1,0
2719239047;209;4;1;18;48;99l7fsj6ykgbyqcb9zqqu9dgq;0;57,0;19,0;2024-09-12T02:23:55.899Z;2024-09-12T02:24:00Z;[{'id': 5205153489, 'qualifierId': 56, 'value': 'Right'}, {'id': 5205153495, 'qualifierId': 285}, {'id': 5205153491, 'qualifierId': 152}, {'id': 5205153487, 'qualifierId': 13}, {'id': 5205153509, 'qualifierId': 233, 'value': '176'}, {'id': 5205153551, 'qualifierId': 295}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;819ljlamtddc4u89nj9gcnis;Foul;;;;;;;;;;;;;;;;;;1,0;176,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;48;Ventura County;1128;DMR;1,0
2719239127;177;1;1;19;4;8ijkk62897so5r3bq0wgwx4bu;1;47,7;80,6;2024-09-12T02:24:11.714Z;2024-09-12T02:24:16Z;[{'id': 5205153819, 'qualifierId': 152}, {'id': 5205153823, 'qualifierId': 140, 'value': '40.8'}, {'id': 5205153817, 'qualifierId': 5}, {'id': 5205153829, 'qualifierId': 213, 'value': '3.88'}, {'id': 5205153821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153825, 'qualifierId': 141, 'value': '70.9'}, {'id': 5205153827, 'qualifierId': 212, 'value': '9.8'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;40,8;9,8;;3,88;;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;40,8;70,9;;;;;;;0;0;19;4;North Texas;1144;DC;1,0
2719239133;178;1;1;19;8;8ijkk62897so5r3bq0wgwx4bu;1;41,7;66,3;2024-09-12T02:24:16.479Z;2024-09-12T02:24:18Z;[{'id': 5205153871, 'qualifierId': 212, 'value': '20.5'}, {'id': 5205153869, 'qualifierId': 141, 'value': '36.6'}, {'id': 5205153865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153873, 'qualifierId': 213, 'value': '4.54'}, {'id': 5205153867, 'qualifierId': 140, 'value': '38.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;38,4;20,5;;4,54;;36,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;38,4;36,6;;;;;;;0;0;19;8;North Texas;1148;DC;1,0
2719239141;179;1;1;19;11;8ijkk62897so5r3bq0wgwx4bu;1;38,6;41,2;2024-09-12T02:24:18.807Z;2024-09-12T02:24:21Z;[{'id': 5205153921, 'qualifierId': 141, 'value': '67.0'}, {'id': 5205153925, 'qualifierId': 213, 'value': '1.97'}, {'id': 5205153919, 'qualifierId': 140, 'value': '31.6'}, {'id': 5205153923, 'qualifierId': 212, 'value': '19.0'}, {'id': 5205153917, 'qualifierId': 56, 'value': 'Back'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;31,6;19,0;;1,97;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,6;67,0;;;;;;;0;0;19;11;North Texas;1151;DL;1,0
2719239151;180;1;1;19;13;8ijkk62897so5r3bq0wgwx4bu;1;32,2;68,2;2024-09-12T02:24:21.244Z;2024-09-12T02:24:24Z;[{'id': 5205153961, 'qualifierId': 140, 'value': '30.9'}, {'id': 5205153965, 'qualifierId': 212, 'value': '16.0'}, {'id': 5205153967, 'qualifierId': 213, 'value': '1.66'}, {'id': 5205153959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205153963, 'qualifierId': 141, 'value': '91.7'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;30,9;16,0;;1,66;;91,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,9;91,7;;;;;;;0;0;19;13;North Texas;1153;DC;1,0
2719239159;181;1;1;19;16;8ijkk62897so5r3bq0wgwx4bu;1;32,3;76,6;2024-09-12T02:24:24.384Z;2024-09-12T02:24:25Z;[{'id': 5205153995, 'qualifierId': 140, 'value': '33.8'}, {'id': 5205153999, 'qualifierId': 212, 'value': '7.1'}, {'id': 5205153997, 'qualifierId': 141, 'value': '66.4'}, {'id': 5205154001, 'qualifierId': 213, 'value': '4.94'}, {'id': 5205153993, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;33,8;7,1;;4,94;;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;33,8;66,4;;;;;;;0;0;19;16;North Texas;1156;DC;1,0
2719239167;182;1;1;19;18;8ijkk62897so5r3bq0wgwx4bu;1;33,8;66,4;2024-09-12T02:24:25.868Z;2024-09-12T02:24:27Z;[{'id': 5205154031, 'qualifierId': 140, 'value': '26.1'}, {'id': 5205154035, 'qualifierId': 212, 'value': '13.9'}, {'id': 5205154029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205154033, 'qualifierId': 141, 'value': '83.0'}, {'id': 5205154037, 'qualifierId': 213, 'value': '2.19'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;26,1;13,9;;2,19;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;26,1;83,0;;;;;;;0;0;19;18;North Texas;1158;MC;1,0
2719239181;183;1;1;19;19;8ijkk62897so5r3bq0wgwx4bu;1;24,3;86,5;2024-09-12T02:24:27.587Z;2024-09-12T02:24:31Z;[{'id': 5205154131, 'qualifierId': 140, 'value': '13.9'}, {'id': 5205154135, 'qualifierId': 212, 'value': '10.9'}, {'id': 5205154129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205154133, 'qualifierId': 141, 'value': '85.6'}, {'id': 5205154137, 'qualifierId': 213, 'value': '3.20'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;13,9;10,9;;3,2;;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;13,9;85,6;;;;;;;0;0;19;19;North Texas;1159;DC;1,0
2719239193;184;1;1;19;24;8ijkk62897so5r3bq0wgwx4bu;1;13,0;89,3;2024-09-12T02:24:31.696Z;2024-09-12T02:24:35Z;[{'id': 5205154207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5205154211, 'qualifierId': 141, 'value': '80.0'}, {'id': 5205154215, 'qualifierId': 213, 'value': '6.15'}, {'id': 5205154205, 'qualifierId': 155}, {'id': 5205154213, 'qualifierId': 212, 'value': '48.0'}, {'id': 5205154217, 'qualifierId': 1}, {'id': 5205154209, 'qualifierId': 140, 'value': '58.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;58,3;48,0;;6,15;;80,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;58,3;80,0;;;;;;;0;0;19;24;North Texas;1164;DC;1,0
2719239195;185;4;1;19;27;8ijkk62897so5r3bq0wgwx4bu;1;57,9;77,5;2024-09-12T02:24:35.008Z;2024-09-12T03:01:12Z;[{'id': 5205154263, 'qualifierId': 233, 'value': '210'}, {'id': 5205154223, 'qualifierId': 294}, {'id': 5205154225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5205154221, 'qualifierId': 13}, {'id': 5205154229, 'qualifierId': 286}, {'id': 5205154227, 'qualifierId': 152}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;819ljlamtddc4u89nj9gcnis;Foul;;;;;;;;;;;;;;;;;;;210,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;19;27;North Texas;1167;FW;1,0
2719239197;210;4;1;19;27;99l7fsj6ykgbyqcb9zqqu9dgq;0;42,1;22,5;2024-09-12T02:24:35.009Z;2024-09-12T03:01:12Z;[{'id': 5205154237, 'qualifierId': 13}, {'id': 5205154243, 'qualifierId': 152}, {'id': 5205154239, 'qualifierId': 294}, {'id': 5205154285, 'qualifierId': 233, 'value': '185'}, {'id': 5205154241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205154245, 'qualifierId': 285}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;819ljlamtddc4u89nj9gcnis;Foul;;;;;;;;;;;;;;;;;;1,0;185,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;19;27;Ventura County;1167;DC;1,0
2719239265;186;1;1;19;57;8ijkk62897so5r3bq0wgwx4bu;1;52,7;81,2;2024-09-12T02:25:05.444Z;2024-09-12T02:25:06Z;[{'id': 5205154653, 'qualifierId': 212, 'value': '8.8'}, {'id': 5205154647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5205154645, 'qualifierId': 152}, {'id': 5205154649, 'qualifierId': 140, 'value': '56.9'}, {'id': 5205154643, 'qualifierId': 5}, {'id': 5205154655, 'qualifierId': 213, 'value': '1.05'}, {'id': 5205154651, 'qualifierId': 141, 'value': '92.4'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;56,9;8,8;;1,05;;92,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,9;92,4;;;;;;;0;0;19;57;North Texas;1197;MC;1,0
2719239273;187;1;1;19;58;8ijkk62897so5r3bq0wgwx4bu;1;56,9;92,4;2024-09-12T02:25:06.600Z;2024-09-12T02:25:08Z;[{'id': 5205154703, 'qualifierId': 212, 'value': '4.6'}, {'id': 5205154697, 'qualifierId': 56, 'value': 'Left'}, {'id': 5205154699, 'qualifierId': 140, 'value': '55.2'}, {'id': 5205154705, 'qualifierId': 213, 'value': '4.31'}, {'id': 5205154701, 'qualifierId': 141, 'value': '86.2'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;55,2;4,6;;4,31;;86,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;55,2;86,2;;;;;;;0;0;19;58;North Texas;1198;DC;1,0
2719239283;188;1;1;20;0;8ijkk62897so5r3bq0wgwx4bu;1;58,8;80,8;2024-09-12T02:25:08.209Z;2024-09-12T02:25:11Z;[{'id': 5205154781, 'qualifierId': 212, 'value': '15.6'}, {'id': 5205154775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5205154779, 'qualifierId': 141, 'value': '58.5'}, {'id': 5205154777, 'qualifierId': 140, 'value': '55.3'}, {'id': 5205154783, 'qualifierId': 213, 'value': '4.47'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;55,3;15,6;;4,47;;58,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;55,3;58,5;;;;;;;0;0;20;0;North Texas;1200;MC;1,0
2719239291;189;1;1;20;3;8ijkk62897so5r3bq0wgwx4bu;1;54,7;61,7;2024-09-12T02:25:11.333Z;2024-09-12T02:25:13Z;[{'id': 5205154849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205154855, 'qualifierId': 212, 'value': '23.0'}, {'id': 5205154851, 'qualifierId': 140, 'value': '41.4'}, {'id': 5205154857, 'qualifierId': 213, 'value': '4.06'}, {'id': 5205154853, 'qualifierId': 141, 'value': '34.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;41,4;23,0;;4,06;;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;41,4;34,8;;;;;;;0;0;20;3;North Texas;1203;MC;1,0
2719239299;190;1;1;20;6;8ijkk62897so5r3bq0wgwx4bu;1;44,8;45,1;2024-09-12T02:25:13.708Z;2024-09-12T02:25:16Z;[{'id': 5205154903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5205154911, 'qualifierId': 213, 'value': '1.50'}, {'id': 5205154907, 'qualifierId': 141, 'value': '74.7'}, {'id': 5205154909, 'qualifierId': 212, 'value': '20.2'}, {'id': 5205154905, 'qualifierId': 140, 'value': '46.1'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;46,1;20,2;;1,5;;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,1;74,7;;;;;;;0;0;20;6;North Texas;1206;DL;1,0
2719239311;191;1;1;20;8;8ijkk62897so5r3bq0wgwx4bu;1;46,1;74,7;2024-09-12T02:25:16.036Z;2024-09-12T02:25:18Z;[{'id': 5205154989, 'qualifierId': 213, 'value': '0.59'}, {'id': 5205154981, 'qualifierId': 56, 'value': 'Left'}, {'id': 5205154985, 'qualifierId': 141, 'value': '90.8'}, {'id': 5205154987, 'qualifierId': 212, 'value': '19.7'}, {'id': 5205154983, 'qualifierId': 140, 'value': '61.7'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;819ljlamtddc4u89nj9gcnis;Pass;;;;;;;;;;61,7;19,7;;0,59;;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;61,7;90,8;;;;;;;0;0;20;8;North Texas;1208;DC;1,0
