id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_DeletedEventType;value_MediumGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_IntendedTackleTarget;value_TouchTypeClearance;value_TakeOnOvertake;value_TouchTypeControl;value_Assist;value_HighRight;value_GkX;value_RightFooted;value_RegularPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_Strong;value_Assisted;value_IndividualPlay;value_GoalmouthY;value_OutOfBoxCentre;value_FirstTouch;value_NextEventGoalKick;value_High;value_GoalKick;value_Chipped;value_TakeOnSpace;value_LeftFooted;value_Cross;value_IntentionalAssist;value_OutSwinger;value_CloseRight;value_BoxCentre;value_Low;value_DrivenCross;value_Straight;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_MisHit;value_Left;value_NotPastGoalLine;value_BlockedY;value_SetPiece;value_BlockedX;value_EndOfOffside;value_Right;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_TouchTypePass;value_OutOfPlay;value_LowRight;value_BigChance;value_SwerveRight;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_CornerTaken;value_HighGkIntervention;value_GkKickFromHands;value_BoxRight;value_Collected;value_LayOff;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FollowsADribble;value_LowLeft;value_NotAssisted;value_35Centre;value_NotVisible;value_Overrun;value_Blocked;value_LowCentre;value_DefBlock;value_DrinksBreak;value_RefereeDelay;value_HighClaim;value_OverArm;value_FloatedCross;value_HighCentre;value_Standing;value_ShirtPull/Holding;value_Shove/Push;value_CloseHigh;value_AerialFoul;value_Minutes;value_PullBack;value_EndType;value_BlockedCross;value_LeadingToGoal;value_SwerveLeft;value_Stooping;value_ThroughBall;value_Reaching;value_FromCorner;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Injury;value_InjuredPlayerId;value_Volley;value_Weak;value_OutOfBoxDeepRight;value_GkHoof;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RelatedError1Id;value_1On1;value_LastLine;value_SavedOffLine;value_HighLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697948729;934;1;1;12;29;7pmw399vh2v44cjle4fkklp1w;0;71,7;6,9;2024-06-24T00:18:34.123Z;2024-06-26T15:10:22Z;[{'id': 5087707967, 'qualifierId': 156}, {'id': 5087707971, 'qualifierId': 140, 'value': '56.4'}, {'id': 5087707975, 'qualifierId': 212, 'value': '16.1'}, {'id': 5087707973, 'qualifierId': 141, 'value': '5.8'}, {'id': 5087707977, 'qualifierId': 213, 'value': '3.19'}, {'id': 5087707969, 'qualifierId': 56, 'value': 'Right'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;16,1;56,4;5,8;;3,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;56,4;5,8;;;;;;;0;0;12;29;Colorado Rapids II;749;MC;1,0
2697646495;95;50;1;12;33;iiolvosiuokkrl5iuoxcjo4p;1;41,0;95,4;2024-06-24T00:18:37.430Z;2024-06-24T01:09:40Z;[{'id': 5086078663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086078665, 'qualifierId': 286}, {'id': 5086130871, 'qualifierId': 233, 'value': '138'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;dl34l6056rkhjf2ssf59nwzdg;Dispossessed;;;;;;;;;;;;;;;;;;138,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;12;33;Houston Dynamo II;753;FW;1,0
2697646515;138;7;1;12;33;7pmw399vh2v44cjle4fkklp1w;1;59,0;4,6;2024-06-24T00:18:37.431Z;2024-06-26T10:57:50Z;[{'id': 5086130853, 'qualifierId': 285}, {'id': 5086130867, 'qualifierId': 233, 'value': '95'}, {'id': 5086078769, 'qualifierId': 56, 'value': 'Right'}, {'id': 5087707987, 'qualifierId': 385}, {'id': 5086130875, 'qualifierId': 167}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dl34l6056rkhjf2ssf59nwzdg;Tackle;;;;;;;;;;;;;;;;;;95,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;33;Colorado Rapids II;753;DL;1,0
2697646549;96;5;1;12;34;iiolvosiuokkrl5iuoxcjo4p;1;39,8;101,6;2024-06-24T00:18:39.048Z;2024-06-24T00:18:50Z;[{'id': 5086078919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086078923, 'qualifierId': 233, 'value': '139'}, {'id': 5086078921, 'qualifierId': 347}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;dl34l6056rkhjf2ssf59nwzdg;Out;;;;;;;;;;;;;;;;;;139,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;12;34;Houston Dynamo II;754;FW;1,0
2697646519;139;5;1;12;34;7pmw399vh2v44cjle4fkklp1w;0;60,2;-1,6;2024-06-24T00:18:39.048Z;2024-06-24T02:06:17Z;[{'id': 5086078783, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086078785, 'qualifierId': 347}, {'id': 5086078929, 'qualifierId': 233, 'value': '96'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dl34l6056rkhjf2ssf59nwzdg;Out;;;;;;;;;;;;;;;;;;96,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;34;Colorado Rapids II;754;DC;1,0
2697646571;97;1;1;12;45;iiolvosiuokkrl5iuoxcjo4p;1;37,3;100,0;2024-06-24T00:18:49.702Z;2024-06-24T00:18:52Z;[{'id': 5086079029, 'qualifierId': 212, 'value': '18.8'}, {'id': 5086079023, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086079027, 'qualifierId': 141, 'value': '92.0'}, {'id': 5086079025, 'qualifierId': 140, 'value': '54.2'}, {'id': 5086079031, 'qualifierId': 213, 'value': '5.95'}, {'id': 5086079021, 'qualifierId': 107}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;18,8;54,2;92,0;;5,95;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;54,2;92,0;;;;;;;0;0;12;45;Houston Dynamo II;765;DC;1,0
2697646579;98;1;1;12;47;iiolvosiuokkrl5iuoxcjo4p;0;51,0;89,4;2024-06-24T00:18:52.182Z;2024-06-24T00:18:54Z;[{'id': 5086079073, 'qualifierId': 140, 'value': '75.1'}, {'id': 5086079069, 'qualifierId': 157}, {'id': 5086079077, 'qualifierId': 212, 'value': '31.8'}, {'id': 5086079071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086079075, 'qualifierId': 141, 'value': '61.1'}, {'id': 5086079079, 'qualifierId': 213, 'value': '5.63'}, {'id': 5086079081, 'qualifierId': 1}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;31,8;75,1;61,1;;5,63;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;75,1;61,1;;;;;;;0;0;12;47;Houston Dynamo II;767;ML;1,0
2697646585;140;44;1;12;50;7pmw399vh2v44cjle4fkklp1w;1;31,6;36,8;2024-06-24T00:18:54.519Z;2024-06-24T00:18:56Z;[{'id': 5086079097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086079145, 'qualifierId': 233, 'value': '99'}, {'id': 5086079099, 'qualifierId': 285}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dl34l6056rkhjf2ssf59nwzdg;Aerial;;;;;;;;;;;;;;;;;;99,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;50;Colorado Rapids II;770;DC;1,0
2697646591;99;44;1;12;50;iiolvosiuokkrl5iuoxcjo4p;0;68,4;63,2;2024-06-24T00:18:54.520Z;2024-06-24T00:18:56Z;[{'id': 5086079149, 'qualifierId': 233, 'value': '140'}, {'id': 5086079115, 'qualifierId': 286}, {'id': 5086079113, 'qualifierId': 56, 'value': 'Center'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;dl34l6056rkhjf2ssf59nwzdg;Aerial;;;;;;;;;;;;;;;;;;140,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;12;50;Houston Dynamo II;770;MR;1,0
2697646597;141;1;1;12;50;7pmw399vh2v44cjle4fkklp1w;1;38,4;34,6;2024-06-24T00:18:54.855Z;2024-06-24T00:18:57Z;[{'id': 5086079163, 'qualifierId': 212, 'value': '14.4'}, {'id': 5086079155, 'qualifierId': 3}, {'id': 5086079165, 'qualifierId': 213, 'value': '0.82'}, {'id': 5086079161, 'qualifierId': 141, 'value': '50.1'}, {'id': 5086079157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086079159, 'qualifierId': 140, 'value': '47.7'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;14,4;47,7;50,1;;0,82;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;47,7;50,1;;;;;;;0;0;12;50;Colorado Rapids II;770;DC;1,0
2697646599;142;49;1;12;52;7pmw399vh2v44cjle4fkklp1w;1;47,7;50,3;2024-06-24T00:18:56.427Z;2024-06-24T00:18:57Z;[];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dl34l6056rkhjf2ssf59nwzdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;52;Colorado Rapids II;772;DC;1,0
2697646607;143;1;1;12;53;7pmw399vh2v44cjle4fkklp1w;1;47,9;53,3;2024-06-24T00:18:57.447Z;2024-06-24T00:18:59Z;[{'id': 5086079199, 'qualifierId': 141, 'value': '62.4'}, {'id': 5086079197, 'qualifierId': 140, 'value': '47.8'}, {'id': 5086079195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086079201, 'qualifierId': 212, 'value': '6.2'}, {'id': 5086079203, 'qualifierId': 213, 'value': '1.59'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;6,2;47,8;62,4;;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;47,8;62,4;;;;;;;0;0;12;53;Colorado Rapids II;773;DC;1,0
2697646633;144;1;1;12;54;7pmw399vh2v44cjle4fkklp1w;1;47,8;62,4;2024-06-24T00:18:59.255Z;2024-06-24T00:19:03Z;[{'id': 5086079319, 'qualifierId': 212, 'value': '25.6'}, {'id': 5086079321, 'qualifierId': 213, 'value': '6.16'}, {'id': 5086079315, 'qualifierId': 140, 'value': '72.0'}, {'id': 5086079317, 'qualifierId': 141, 'value': '57.6'}, {'id': 5086079313, 'qualifierId': 56, 'value': 'Center'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;25,6;72,0;57,6;;6,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;72,0;57,6;;;;;;;0;0;12;54;Colorado Rapids II;774;MC;1,0
2697646649;145;1;1;12;58;7pmw399vh2v44cjle4fkklp1w;1;71,7;54,8;2024-06-24T00:19:03.271Z;2024-06-24T00:19:06Z;[{'id': 5086079403, 'qualifierId': 212, 'value': '29.0'}, {'id': 5086079399, 'qualifierId': 140, 'value': '85.9'}, {'id': 5086079405, 'qualifierId': 213, 'value': '5.25'}, {'id': 5086079401, 'qualifierId': 141, 'value': '18.2'}, {'id': 5086079397, 'qualifierId': 56, 'value': 'Right'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;29,0;85,9;18,2;;5,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;85,9;18,2;;;;;;;0;0;12;58;Colorado Rapids II;778;AML;1,0
2697646665;146;1;1;13;1;7pmw399vh2v44cjle4fkklp1w;1;88,3;31,8;2024-06-24T00:19:06.262Z;2024-06-24T00:20:01Z;[{'id': 5086079473, 'qualifierId': 212, 'value': '7.4'}, {'id': 5086080367, 'qualifierId': 154}, {'id': 5086079469, 'qualifierId': 140, 'value': '87.3'}, {'id': 5086079475, 'qualifierId': 213, 'value': '1.71'}, {'id': 5086079471, 'qualifierId': 141, 'value': '42.5'}, {'id': 5086080365, 'qualifierId': 210, 'value': '16'}, {'id': 5086079467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086080369, 'qualifierId': 22}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;1,0;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;7,4;87,3;42,5;;1,71;;;;;;;;;;;;;;;;;;;16,0;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;87,3;42,5;;;;;;;0;0;13;1;Colorado Rapids II;781;AMR;1,0
2697646701;100;45;1;13;5;iiolvosiuokkrl5iuoxcjo4p;0;13,4;57,1;2024-06-24T00:19:09.478Z;2024-06-24T00:19:13Z;[{'id': 5086079677, 'qualifierId': 233, 'value': '147'}, {'id': 5086079665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086079667, 'qualifierId': 285}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dl34l6056rkhjf2ssf59nwzdg;Challenge;;;;;;;;;;;;;;;;;;147,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;13;5;Houston Dynamo II;785;FW;1,0
2697646693;147;3;1;13;5;7pmw399vh2v44cjle4fkklp1w;1;86,6;42,9;2024-06-24T00:19:09.478Z;2024-06-26T10:58:22Z;[{'id': 5086079671, 'qualifierId': 233, 'value': '100'}, {'id': 5087708023, 'qualifierId': 464}, {'id': 5086079605, 'qualifierId': 286}, {'id': 5086079601, 'qualifierId': 56, 'value': 'Center'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dl34l6056rkhjf2ssf59nwzdg;Take On;;;;;;;;;;;;;;;;;;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;13;5;Colorado Rapids II;785;AML;1,0
2697646697;148;16;1;13;5;7pmw399vh2v44cjle4fkklp1w;1;86,1;45,2;2024-06-24T00:19:10.038Z;2024-06-26T10:58:54Z;[{'id': 5086080049, 'qualifierId': 374, 'value': '2024-06-24 01:19:09.141'}, {'id': 5086080053, 'qualifierId': 375, 'value': '13:04.835'}, {'id': 5087708091, 'qualifierId': 396, 'value': '51.4'}, {'id': 5086080383, 'qualifierId': 55, 'value': '146'}, {'id': 5086079629, 'qualifierId': 22}, {'id': 5086080379, 'qualifierId': 29}, {'id': 5086080387, 'qualifierId': 102, 'value': '54.2'}, {'id': 5086080391, 'qualifierId': 215}, {'id': 5086079631, 'qualifierId': 17}, {'id': 5086080389, 'qualifierId': 103, 'value': '9.5'}, {'id': 5086080393, 'qualifierId': 230, 'value': '98.5'}, {'id': 5086080043, 'qualifierId': 72}, {'id': 5086079633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5087708089, 'qualifierId': 395, 'value': '98.5'}, {'id': 5086080395, 'qualifierId': 231, 'value': '49.8'}, {'id': 5086080381, 'qualifierId': 154}, {'id': 5086079635, 'qualifierId': 254}, {'id': 5086080377, 'qualifierId': 76}, {'id': 5086080375, 'qualifierId': 121}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dl34l6056rkhjf2ssf59nwzdg;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,5;;1,0;49,8;9,5;146,0;;1,0;1,0;54,2;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;51,4;98,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;54,2;9.5;146,0;7yt2ddw0yntv9xq1hrv1jx05w;0;1;13;5;Colorado Rapids II;785;AML;1,0
2697646853;101;1;1;13;56;iiolvosiuokkrl5iuoxcjo4p;1;50,2;50,0;2024-06-24T00:20:00.918Z;2024-06-24T00:20:08Z;[{'id': 5086080553, 'qualifierId': 279, 'value': 'G'}, {'id': 5086080549, 'qualifierId': 212, 'value': '27.1'}, {'id': 5086080551, 'qualifierId': 213, 'value': '3.41'}, {'id': 5086080543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086080547, 'qualifierId': 141, 'value': '39.5'}, {'id': 5086080545, 'qualifierId': 140, 'value': '25.3'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;27,1;25,3;39,5;;3,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;25,3;39,5;;;;;;;0;0;13;56;Houston Dynamo II;836;MR;1,0
2697646861;102;1;1;14;4;iiolvosiuokkrl5iuoxcjo4p;1;32,9;43,6;2024-06-24T00:20:08.614Z;2024-06-24T00:20:12Z;[{'id': 5086080603, 'qualifierId': 213, 'value': '1.60'}, {'id': 5086080601, 'qualifierId': 212, 'value': '15.2'}, {'id': 5086080599, 'qualifierId': 141, 'value': '66.0'}, {'id': 5086080595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086080597, 'qualifierId': 140, 'value': '32.5'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;15,2;32,5;66,0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,5;66,0;;;;;;;0;0;14;4;Houston Dynamo II;844;DL;1,0
2697646873;103;1;1;14;7;iiolvosiuokkrl5iuoxcjo4p;1;32,9;85,4;2024-06-24T00:20:11.958Z;2024-06-24T00:20:13Z;[{'id': 5086080683, 'qualifierId': 212, 'value': '8.6'}, {'id': 5086080681, 'qualifierId': 141, 'value': '93.3'}, {'id': 5086080685, 'qualifierId': 213, 'value': '0.67'}, {'id': 5086080679, 'qualifierId': 140, 'value': '39.3'}, {'id': 5086080677, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;8,6;39,3;93,3;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;39,3;93,3;;;;;;;0;0;14;7;Houston Dynamo II;847;DC;1,0
2697646889;104;1;1;14;9;iiolvosiuokkrl5iuoxcjo4p;1;39,4;93,3;2024-06-24T00:20:13.589Z;2024-06-24T00:20:19Z;[{'id': 5086080781, 'qualifierId': 212, 'value': '11.3'}, {'id': 5086080783, 'qualifierId': 213, 'value': '3.40'}, {'id': 5086080779, 'qualifierId': 141, 'value': '89.0'}, {'id': 5086080775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086080777, 'qualifierId': 140, 'value': '29.0'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;11,3;29,0;89,0;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,0;89,0;;;;;;;0;0;14;9;Houston Dynamo II;849;DC;1,0
2697646891;105;1;1;14;15;iiolvosiuokkrl5iuoxcjo4p;0;25,4;97,8;2024-06-24T00:20:19.398Z;2024-06-24T00:20:20Z;[{'id': 5086080791, 'qualifierId': 141, 'value': '100.0'}, {'id': 5086080795, 'qualifierId': 213, 'value': '0.43'}, {'id': 5086080793, 'qualifierId': 212, 'value': '6.2'}, {'id': 5086080787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086080789, 'qualifierId': 140, 'value': '30.8'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;6,2;30,8;100,0;;0,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,8;100,0;;;;;;;0;0;14;15;Houston Dynamo II;855;DC;1,0
2697646893;106;5;1;14;15;iiolvosiuokkrl5iuoxcjo4p;0;31,2;101,3;2024-06-24T00:20:19.414Z;2024-06-24T02:06:17Z;[{'id': 5086080797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086080833, 'qualifierId': 233, 'value': '149'}, {'id': 5086080799, 'qualifierId': 347}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dl34l6056rkhjf2ssf59nwzdg;Out;;;;;;;;;;;;;;;;;;149,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;14;15;Houston Dynamo II;855;DC;1,0
