id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Involved;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_Length;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_SwitchOfPlay;value_Chipped;value_Head;value_LayOff;value_RegularPlay;value_Assist;value_GkYTimeOfGoal;value_GoalmouthY;value_Assisted;value_IndividualPlay;value_GkXTimeOfGoal;value_GkY;value_GoalmouthZ;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_BoxLeft;value_SwerveLeft;value_RelatedEventId;value_RightFooted;value_GkX;value_SoloRun;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_IntentionalAssist;value_BoxRight;value_BlockedX;value_FirstTouch;value_Volley;value_BlockedY;value_ParriedSafe;value_Hands;value_HighGkIntervention;value_Reaching;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TouchTypeControl;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_Right;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_Cross;value_InSwinger;value_BoxCentre;value_CloseHigh;value_SetPiece;value_TakeOnSpace;value_TakeOnOvertake;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_OutSwinger;value_LowCentre;value_ParriedDanger;value_Stooping;value_Feet;value_FantasyAssistTeam;value_HighLeft;value_FollowsADribble;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_IntendedTackleTarget;value_LeadingToAttempt;value_HitRightPost;value_HitWoodwork;value_BoxDeepLeft;value_RelatedError1Id;value_Standing;value_FloatedCross;value_Straight;value_High;value_BlockedCross;value_Shove/Push;value_FlickOn;value_HighCentre;value_Left;value_CornerTaken;value_CloseRight;value_FromCorner;value_TempPost;value_SmallBoxCentre;value_Handball;value_YellowCard;value_Dissent;value_DrivenCross;value_CloseLeft;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeClearance;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Minutes;value_EndType;value_LowLeft;value_Diving;value_TacticalFoul;value_NotVisible;value_BigChance;value_BlockByHand;value_FreeKick;value_MediumGkIntervention;value_Collected;value_FastBreak;value_NotPastGoalLine;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LeadingToGoal;value_KeeperTouched;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OverArm;value_CaptainChange;value_PullBack;value_Deflection;value_Caught;value_SmallBoxRight;value_CloseRightAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731959129;424;5;2;48;23;bd0378yx50xpdcgwkt9p9bmz8;0;66,3;-1,2;2024-10-06T18:12:45.948Z;2024-10-06T18:34:04Z;[{'id': 5274613419, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274613421, 'qualifierId': 347}, {'id': 5274613833, 'qualifierId': 233, 'value': '479'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;479,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;48;23;Orlando City B;2903;DMR;1,0
2731959187;479;5;2;48;23;479lsfr4cwlzewpbuda3y2xv4;1;33,7;101,2;2024-10-06T18:12:45.948Z;2024-10-06T18:34:04Z;[{'id': 5274613783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274613827, 'qualifierId': 233, 'value': '424'}, {'id': 5274613785, 'qualifierId': 347}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;424,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;48;23;Cincinnati II;2903;AMC;1,0
2731959447;481;1;2;48;39;479lsfr4cwlzewpbuda3y2xv4;0;36,0;100,0;2024-10-06T18:13:02.126Z;2024-10-06T18:13:47Z;[{'id': 5274615295, 'qualifierId': 213, 'value': '6.16'}, {'id': 5274615289, 'qualifierId': 140, 'value': '62.0'}, {'id': 5274615291, 'qualifierId': 141, 'value': '96.3'}, {'id': 5274615287, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274615285, 'qualifierId': 107}, {'id': 5274615657, 'qualifierId': 1}, {'id': 5274615293, 'qualifierId': 212, 'value': '27.5'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;62,0;;6,16;96,3;27,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;62,0;96,3;;;;;;;0;0;48;39;Cincinnati II;2919;DC;1,0
2731959517;425;8;2;48;42;bd0378yx50xpdcgwkt9p9bmz8;1;36,0;7,0;2024-10-06T18:13:05.782Z;2024-10-10T13:16:34Z;[{'id': 5279933777, 'qualifierId': 385}, {'id': 5274615643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274615673, 'qualifierId': 15}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;48;42;Orlando City B;2922;DC;1,0
2731959527;482;43;2;48;43;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-10-06T18:13:05.998Z;2024-10-06T18:13:49Z;[{'id': 5274620739, 'qualifierId': 144, 'value': '61'}, {'id': 5274615675, 'qualifierId': 56, 'value': 'Left'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;laacxwj84odyebfz8uepa4gk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;48;43;Cincinnati II;2923;AMC;1,0
2731959725;426;5;2;48;43;bd0378yx50xpdcgwkt9p9bmz8;0;37,7;-1,4;2024-10-06T18:13:06.654Z;2024-10-06T18:34:04Z;[{'id': 5274616741, 'qualifierId': 347}, {'id': 5274616739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274616807, 'qualifierId': 233, 'value': '483'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;48;43;Orlando City B;2923;DC;1,0
2731959545;483;5;2;48;43;479lsfr4cwlzewpbuda3y2xv4;1;62,3;101,4;2024-10-06T18:13:06.654Z;2024-10-06T18:34:04Z;[{'id': 5274616823, 'qualifierId': 233, 'value': '426'}, {'id': 5274615781, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274615785, 'qualifierId': 347}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;426,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;48;43;Cincinnati II;2923;AMC;1,0
2731959713;484;1;2;48;49;479lsfr4cwlzewpbuda3y2xv4;0;61,5;100,0;2024-10-06T18:13:12.750Z;2024-10-06T18:14:03Z;[{'id': 5274616677, 'qualifierId': 140, 'value': '66.3'}, {'id': 5274616679, 'qualifierId': 141, 'value': '92.4'}, {'id': 5274616683, 'qualifierId': 213, 'value': '5.44'}, {'id': 5274622095, 'qualifierId': 107}, {'id': 5274616675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274616681, 'qualifierId': 212, 'value': '7.6'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;66,3;;5,44;92,4;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;66,3;92,4;;;;;;;0;0;48;49;Cincinnati II;2929;DC;1,0
2731959731;427;45;2;48;52;bd0378yx50xpdcgwkt9p9bmz8;0;33,4;24,4;2024-10-06T18:13:15.773Z;2024-10-06T19:01:35Z;[{'id': 5274616759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274616765, 'qualifierId': 285}, {'id': 5274617255, 'qualifierId': 233, 'value': '485'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;laacxwj84odyebfz8uepa4gk;Challenge;;;;;;;;;;;;;;;;;;1,0;485,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;48;52;Orlando City B;2932;MC;1,0
2731959799;485;3;2;48;52;479lsfr4cwlzewpbuda3y2xv4;1;66,6;75,6;2024-10-06T18:13:15.773Z;2024-10-10T13:16:50Z;[{'id': 5274617175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274617231, 'qualifierId': 233, 'value': '427'}, {'id': 5279933933, 'qualifierId': 465}, {'id': 5274617177, 'qualifierId': 286}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;laacxwj84odyebfz8uepa4gk;Take On;;;;;;;;;;;;;;;;;;;427,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;48;52;Cincinnati II;2932;FW;1,0
2731959807;486;61;2;48;57;479lsfr4cwlzewpbuda3y2xv4;0;73,5;54,2;2024-10-06T18:13:20.398Z;2024-10-06T18:13:20Z;[{'id': 5274617205, 'qualifierId': 56, 'value': 'Center'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;laacxwj84odyebfz8uepa4gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;48;57;Cincinnati II;2937;FW;1,0
2731959819;428;49;2;48;58;bd0378yx50xpdcgwkt9p9bmz8;1;26,2;60,0;2024-10-06T18:13:21.155Z;2024-10-06T18:13:21Z;[];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;48;58;Orlando City B;2938;DC;1,0
2731959859;429;1;2;48;58;bd0378yx50xpdcgwkt9p9bmz8;1;25,1;60,3;2024-10-06T18:13:21.647Z;2024-10-06T18:13:22Z;[{'id': 5274617445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274617453, 'qualifierId': 213, 'value': '3.94'}, {'id': 5274617451, 'qualifierId': 212, 'value': '7.4'}, {'id': 5274617449, 'qualifierId': 141, 'value': '52.5'}, {'id': 5274617447, 'qualifierId': 140, 'value': '20.2'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;20,2;;3,94;52,5;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;20,2;52,5;;;;;;;0;0;48;58;Orlando City B;2938;DC;1,0
2731959893;430;1;2;48;59;bd0378yx50xpdcgwkt9p9bmz8;1;20,2;52,5;2024-10-06T18:13:22.773Z;2024-10-06T18:13:23Z;[{'id': 5274617605, 'qualifierId': 140, 'value': '23.6'}, {'id': 5274617609, 'qualifierId': 141, 'value': '44.0'}, {'id': 5274617603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274617613, 'qualifierId': 213, 'value': '5.27'}, {'id': 5274617611, 'qualifierId': 212, 'value': '6.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;23,6;;5,27;44,0;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;23,6;44,0;;;;;;;0;0;48;59;Orlando City B;2939;DC;1,0
2731959917;431;1;2;49;0;bd0378yx50xpdcgwkt9p9bmz8;1;23,6;44,0;2024-10-06T18:13:23.649Z;2024-10-06T18:13:24Z;[{'id': 5274617737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274617739, 'qualifierId': 140, 'value': '28.4'}, {'id': 5274617743, 'qualifierId': 212, 'value': '12.7'}, {'id': 5274617745, 'qualifierId': 213, 'value': '1.16'}, {'id': 5274617741, 'qualifierId': 141, 'value': '61.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;28,4;;1,16;61,1;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,4;61,1;;;;;;;0;0;49;0;Orlando City B;2940;MC;1,0
2731959951;432;1;2;49;1;bd0378yx50xpdcgwkt9p9bmz8;1;28,4;61,1;2024-10-06T18:13:24.601Z;2024-10-06T18:13:26Z;[{'id': 5274617941, 'qualifierId': 212, 'value': '13.7'}, {'id': 5274617929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274617945, 'qualifierId': 213, 'value': '3.39'}, {'id': 5274617933, 'qualifierId': 140, 'value': '15.8'}, {'id': 5274617937, 'qualifierId': 141, 'value': '56.1'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;15,8;;3,39;56,1;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;15,8;56,1;;;;;;;0;0;49;1;Orlando City B;2941;DC;1,0
2731959987;433;1;2;49;3;bd0378yx50xpdcgwkt9p9bmz8;1;23,0;56,0;2024-10-06T18:13:26.311Z;2024-10-06T18:13:28Z;[{'id': 5274618161, 'qualifierId': 213, 'value': '0.46'}, {'id': 5274618157, 'qualifierId': 141, 'value': '59.7'}, {'id': 5274618155, 'qualifierId': 140, 'value': '27.8'}, {'id': 5274618159, 'qualifierId': 212, 'value': '5.6'}, {'id': 5274618153, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;27,8;;0,46;59,7;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;27,8;59,7;;;;;;;0;0;49;3;Orlando City B;2943;DC;1,0
2731960057;434;1;2;49;5;bd0378yx50xpdcgwkt9p9bmz8;1;30,5;60,8;2024-10-06T18:13:28.345Z;2024-10-06T18:13:31Z;[{'id': 5274618509, 'qualifierId': 140, 'value': '34.2'}, {'id': 5274618511, 'qualifierId': 141, 'value': '92.9'}, {'id': 5274618507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274618515, 'qualifierId': 213, 'value': '1.39'}, {'id': 5274618513, 'qualifierId': 212, 'value': '22.2'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;34,2;;1,39;92,9;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;34,2;92,9;;;;;;;0;0;49;5;Orlando City B;2945;DC;1,0
2731960093;435;1;2;49;8;bd0378yx50xpdcgwkt9p9bmz8;1;32,5;93,9;2024-10-06T18:13:31.051Z;2024-10-06T18:13:33Z;[{'id': 5274618703, 'qualifierId': 212, 'value': '10.4'}, {'id': 5274618701, 'qualifierId': 141, 'value': '91.8'}, {'id': 5274618705, 'qualifierId': 213, 'value': '3.28'}, {'id': 5274618695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274618699, 'qualifierId': 140, 'value': '22.7'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;22,7;;3,28;91,8;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;22,7;91,8;;;;;;;0;0;49;8;Orlando City B;2948;DML;1,0
2731960149;436;1;2;49;10;bd0378yx50xpdcgwkt9p9bmz8;1;22,7;91,8;2024-10-06T18:13:33.132Z;2024-10-06T18:13:36Z;[{'id': 5274619045, 'qualifierId': 140, 'value': '35.9'}, {'id': 5274619049, 'qualifierId': 212, 'value': '15.3'}, {'id': 5274619051, 'qualifierId': 213, 'value': '5.85'}, {'id': 5274619043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274619047, 'qualifierId': 141, 'value': '82.3'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;35,9;;5,85;82,3;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;35,9;82,3;;;;;;;0;0;49;10;Orlando City B;2950;DC;1,0
2731960239;437;1;2;49;13;bd0378yx50xpdcgwkt9p9bmz8;1;34,5;89,3;2024-10-06T18:13:35.942Z;2024-10-06T18:13:40Z;[{'id': 5274619547, 'qualifierId': 212, 'value': '12.4'}, {'id': 5274619543, 'qualifierId': 140, 'value': '22.7'}, {'id': 5274619549, 'qualifierId': 213, 'value': '3.09'}, {'id': 5274619541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274619545, 'qualifierId': 141, 'value': '90.3'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;22,7;;3,09;90,3;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;22,7;90,3;;;;;;;0;0;49;13;Orlando City B;2953;AMC;1,0
2731960345;438;1;2;49;17;bd0378yx50xpdcgwkt9p9bmz8;1;24,3;83,0;2024-10-06T18:13:40.809Z;2024-10-06T18:13:45Z;[{'id': 5274620213, 'qualifierId': 141, 'value': '57.8'}, {'id': 5274620217, 'qualifierId': 213, 'value': '4.05'}, {'id': 5274620205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274620209, 'qualifierId': 140, 'value': '11.6'}, {'id': 5274620215, 'qualifierId': 212, 'value': '21.7'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;11,6;;4,05;57,8;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;11,6;57,8;;;;;;;0;0;49;17;Orlando City B;2957;DC;1,0
2731960415;439;1;2;49;22;bd0378yx50xpdcgwkt9p9bmz8;1;13,4;55,1;2024-10-06T18:13:45.691Z;2024-10-06T18:13:48Z;[{'id': 5274620639, 'qualifierId': 212, 'value': '17.0'}, {'id': 5274620637, 'qualifierId': 141, 'value': '63.6'}, {'id': 5274620633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274620635, 'qualifierId': 140, 'value': '28.6'}, {'id': 5274620641, 'qualifierId': 213, 'value': '0.35'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;28,6;;0,35;63,6;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,6;63,6;;;;;;;0;0;49;22;Orlando City B;2962;GK;1,0
2731960511;440;1;2;49;25;bd0378yx50xpdcgwkt9p9bmz8;1;35,0;68,8;2024-10-06T18:13:48.507Z;2024-10-06T18:13:52Z;[{'id': 5274621139, 'qualifierId': 212, 'value': '6.0'}, {'id': 5274621133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274621137, 'qualifierId': 141, 'value': '73.5'}, {'id': 5274621135, 'qualifierId': 140, 'value': '39.8'}, {'id': 5274621141, 'qualifierId': 213, 'value': '0.57'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;39,8;;0,57;73,5;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;39,8;73,5;;;;;;;0;0;49;25;Orlando City B;2965;AMC;1,0
2731960515;441;4;2;49;29;bd0378yx50xpdcgwkt9p9bmz8;1;37,6;75,2;2024-10-06T18:13:52.217Z;2024-10-06T18:33:25Z;[{'id': 5274621199, 'qualifierId': 152}, {'id': 5274621303, 'qualifierId': 233, 'value': '487'}, {'id': 5274621195, 'qualifierId': 13}, {'id': 5274621203, 'qualifierId': 286}, {'id': 5274621197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274621201, 'qualifierId': 265}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;laacxwj84odyebfz8uepa4gk;Foul;;;;;;;;;;;;;;;;;;;487,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;49;29;Orlando City B;2969;FW;1,0
