id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Length;value_Chipped;value_LongBall;value_TouchTypeClearance;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_High;value_Defensive;value_Offensive;value_HeadPass;value_Launch;value_LowGkIntervention;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_RightFooted;value_Head;value_FlickOn;value_DeletedEventType;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_IntentionalAssist;value_Assist;value_RegularPlay;value_RelatedEventId;value_Assisted;value_BlockedX;value_LeftFooted;value_HighCentre;value_OutOfBoxCentre;value_GoalmouthY;value_GoalmouthZ;value_BlockedY;value_FirstTouch;value_Standing;value_MediumGkIntervention;value_Collected;value_Hands;value_KeeperThrow;value_IndividualPlay;value_GkY;value_Volley;value_GkX;value_LowCentre;value_Blocked;value_DefBlock;value_BoxLeft;value_Right;value_Low;value_Direct;value_AttemptedTackle;value_Foul;value_NotAssisted;value_FreeKick;value_ByWall;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TakeOnOvertake;value_TouchTypePass;value_SwitchOfPlay;value_BlockedPass;value_IntendedTackleTarget;value_BoxRight;value_ParriedSafe;value_Diving;value_InjuredPlayerId;value_Injury;value_Defensive1V1;value_Shove/Push;value_DrivenCross;value_Straight;value_OutSwinger;value_SetPiece;value_BoxCentre;value_CloseHigh;value_LowRight;value_LowLeft;value_FromCorner;value_OverArm;value_HighRight;value_ShirtPull/Holding;value_LayOff;value_BlockedCross;value_LeadingToGoal;value_GkYTimeOfGoal;value_SoloRun;value_GkXTimeOfGoal;value_RelatedError1Id;value_GoalShotGameClock;value_GoalShotTimestamp;value_ParriedDanger;value_HighGkIntervention;value_Deflection;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Minutes;value_DangerousPlay;value_SeriousFoul;value_RedCard;value_EndType;value_TacticalFoul;value_YellowCard;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_IncorrectOutOfPlayDecision;value_SixYardBlocked;value_GkKickFromHands;value_Strong;value_HighLeft;value_SmallBoxCentre;value_FloatedCross;value_Stooping;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CloseLeft;value_FastBreak;value_SwerveLeft;value_CloseRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728474347;308;1;1;33;48;4g68p0t2f5jzhzfr67i2rj1ex;0;73,2;14,8;2024-09-29T21:37:21.166Z;2024-09-29T21:37:26Z;[{'id': 5255624885, 'qualifierId': 140, 'value': '73.9'}, {'id': 5255624887, 'qualifierId': 141, 'value': '0.0'}, {'id': 5255624889, 'qualifierId': 212, 'value': '10.7'}, {'id': 5255624883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255624893, 'qualifierId': 213, 'value': '4.78'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;4,78;0,0;73,9;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,9;0,0;;;;;;;;0;33;48;New England II;2028;FW;1,0
2728474375;309;5;1;33;48;4g68p0t2f5jzhzfr67i2rj1ex;0;74,8;-0,8;2024-09-29T21:37:21.167Z;2024-09-29T22:07:33Z;[{'id': 5255627141, 'qualifierId': 347}, {'id': 5255627281, 'qualifierId': 233, 'value': '344'}, {'id': 5255625039, 'qualifierId': 56, 'value': 'Right'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;344,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;33;48;New England II;2028;FW;1,0
2728474591;344;5;1;33;48;csntc7hucmo21gknxc5y0kc4q;1;25,2;100,8;2024-09-29T21:37:21.167Z;2024-09-29T21:37:50Z;[{'id': 5255627245, 'qualifierId': 233, 'value': '309'}, {'id': 5255626215, 'qualifierId': 347}, {'id': 5255626213, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;309,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;33;48;New York RB II;2028;DC;1,0
2728474633;345;1;1;34;3;csntc7hucmo21gknxc5y0kc4q;0;28,0;100,0;2024-09-29T21:37:36.705Z;2024-09-29T21:37:39Z;[{'id': 5255626425, 'qualifierId': 212, 'value': '38.8'}, {'id': 5255626419, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255626417, 'qualifierId': 107}, {'id': 5255626431, 'qualifierId': 1}, {'id': 5255626421, 'qualifierId': 140, 'value': '64.7'}, {'id': 5255626423, 'qualifierId': 141, 'value': '94.5'}, {'id': 5255626429, 'qualifierId': 213, 'value': '6.17'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;6,17;94,5;64,7;;38,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;64,7;94,5;;;;;;;;0;34;3;New York RB II;2043;DC;1,0
2728474699;310;50;1;34;9;4g68p0t2f5jzhzfr67i2rj1ex;1;30,8;5,4;2024-09-29T21:37:42.623Z;2024-09-29T21:37:45Z;[{'id': 5255626751, 'qualifierId': 285}, {'id': 5255626851, 'qualifierId': 233, 'value': '346'}, {'id': 5255626749, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Dispossessed;;;;;;;;;;;;;;;;;;;;346,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;34;9;New England II;2049;DL;1,0
2728474709;346;7;1;34;9;csntc7hucmo21gknxc5y0kc4q;0;69,2;94,6;2024-09-29T21:37:42.624Z;2024-10-03T09:08:44Z;[{'id': 5262228521, 'qualifierId': 383}, {'id': 5255626807, 'qualifierId': 286}, {'id': 5255626803, 'qualifierId': 233, 'value': '310'}, {'id': 5255627073, 'qualifierId': 189}, {'id': 5255626787, 'qualifierId': 56, 'value': 'Left'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;hi2rnnbv4qjodrk0n8263gus;Tackle;;;;;;;;;;;;;;;;;;;;310,0;;;;1,0;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;9;New York RB II;2049;FWL;1,0
2728474713;311;61;1;34;10;4g68p0t2f5jzhzfr67i2rj1ex;1;28,6;6,4;2024-09-29T21:37:43.355Z;2024-09-29T21:37:43Z;[{'id': 5255626821, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;34;10;New England II;2050;DL;1,0
2728474737;312;5;1;34;10;4g68p0t2f5jzhzfr67i2rj1ex;0;28,0;-0,8;2024-09-29T21:37:43.744Z;2024-09-29T22:07:34Z;[{'id': 5255626941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255627129, 'qualifierId': 233, 'value': '347'}, {'id': 5255626947, 'qualifierId': 347}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;347,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;34;10;New England II;2050;DL;1,0
2728474761;347;5;1;34;10;csntc7hucmo21gknxc5y0kc4q;1;72,0;100,8;2024-09-29T21:37:43.744Z;2024-09-29T22:07:33Z;[{'id': 5255627049, 'qualifierId': 347}, {'id': 5255627047, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255627103, 'qualifierId': 233, 'value': '312'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;312,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;10;New York RB II;2050;FWL;1,0
2728475019;348;1;1;34;27;csntc7hucmo21gknxc5y0kc4q;1;70,6;100,0;2024-09-29T21:38:00.832Z;2024-09-29T21:38:07Z;[{'id': 5255628355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255628359, 'qualifierId': 141, 'value': '89.4'}, {'id': 5255628353, 'qualifierId': 107}, {'id': 5255628357, 'qualifierId': 140, 'value': '74.5'}, {'id': 5255628669, 'qualifierId': 189}, {'id': 5255628361, 'qualifierId': 212, 'value': '8.9'}, {'id': 5255628363, 'qualifierId': 213, 'value': '5.19'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,19;89,4;74,5;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;74,5;89,4;;;;;;;;0;34;27;New York RB II;2067;DC;1,0
2728475021;349;61;1;34;30;csntc7hucmo21gknxc5y0kc4q;1;74,3;90,0;2024-09-29T21:38:03.258Z;2024-09-29T21:38:05Z;[{'id': 5255628375, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255628529, 'qualifierId': 189}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;hi2rnnbv4qjodrk0n8263gus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;30;New York RB II;2070;MC;1,0
2728475107;313;5;1;34;30;4g68p0t2f5jzhzfr67i2rj1ex;1;21,0;-1,2;2024-09-29T21:38:03.487Z;2024-09-29T22:07:34Z;[{'id': 5255628767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255628769, 'qualifierId': 347}, {'id': 5255628777, 'qualifierId': 233, 'value': '350'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;34;30;New England II;2070;DL;1,0
2728475033;350;5;1;34;30;csntc7hucmo21gknxc5y0kc4q;0;79,0;101,2;2024-09-29T21:38:03.487Z;2024-09-29T22:07:34Z;[{'id': 5255628409, 'qualifierId': 347}, {'id': 5255628785, 'qualifierId': 233, 'value': '313'}, {'id': 5255628407, 'qualifierId': 56, 'value': 'Left'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;hi2rnnbv4qjodrk0n8263gus;Out;;;;;;;;;;;;;;;;;;;;313,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;30;New York RB II;2070;MC;1,0
2728475121;314;1;1;34;36;4g68p0t2f5jzhzfr67i2rj1ex;1;18,8;0,0;2024-09-29T21:38:09.647Z;2024-09-29T21:38:11Z;[{'id': 5255628857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255628859, 'qualifierId': 140, 'value': '13.0'}, {'id': 5255628855, 'qualifierId': 107}, {'id': 5255628861, 'qualifierId': 141, 'value': '9.2'}, {'id': 5255628863, 'qualifierId': 212, 'value': '9.1'}, {'id': 5255628865, 'qualifierId': 213, 'value': '2.30'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;2,3;9,2;13,0;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;13,0;9,2;;;;;;;;0;34;36;New England II;2076;DR;1,0
2728475133;315;1;1;34;38;4g68p0t2f5jzhzfr67i2rj1ex;1;13,3;9,1;2024-09-29T21:38:11.360Z;2024-09-29T21:38:12Z;[{'id': 5255628915, 'qualifierId': 213, 'value': '5.70'}, {'id': 5255628909, 'qualifierId': 140, 'value': '16.7'}, {'id': 5255628907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255628913, 'qualifierId': 212, 'value': '4.3'}, {'id': 5255628911, 'qualifierId': 141, 'value': '5.6'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,7;5,6;16,7;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;16,7;5,6;;;;;;;;0;34;38;New England II;2078;DL;1,0
2728475139;316;1;1;34;39;4g68p0t2f5jzhzfr67i2rj1ex;0;17,0;5,6;2024-09-29T21:38:12.416Z;2024-09-29T21:38:13Z;[{'id': 5255628941, 'qualifierId': 212, 'value': '3.5'}, {'id': 5255628943, 'qualifierId': 213, 'value': '0.28'}, {'id': 5255628939, 'qualifierId': 141, 'value': '7.0'}, {'id': 5255628937, 'qualifierId': 140, 'value': '20.2'}, {'id': 5255628975, 'qualifierId': 286}, {'id': 5255628971, 'qualifierId': 233, 'value': '351'}, {'id': 5255628935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255628969, 'qualifierId': 236}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,28;7,0;20,2;;3,5;;;;;351,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;20,2;7,0;;;;;;;;0;34;39;New England II;2079;DR;1,0
2728475145;351;74;1;34;39;csntc7hucmo21gknxc5y0kc4q;1;75,3;94,7;2024-09-29T21:38:12.417Z;2024-09-29T22:56:47Z;[{'id': 5255628965, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255629005, 'qualifierId': 233, 'value': '316'}, {'id': 5255628967, 'qualifierId': 285}];69ypla76c710iv0yegix1maz8;Marcos Dias;;hi2rnnbv4qjodrk0n8263gus;Blocked Pass;;;;;;;;;;;;;;;;;;;;316,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;39;New York RB II;2079;FWL;1,0
2728475177;352;43;1;34;41;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-29T21:38:14.432Z;2024-09-29T21:56:12Z;[{'id': 5255629143, 'qualifierId': 140, 'value': '83.6'}, {'id': 5255629149, 'qualifierId': 213, 'value': '5.64'}, {'id': 5255629141, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255629147, 'qualifierId': 212, 'value': '10.5'}, {'id': 5255629145, 'qualifierId': 141, 'value': '85.1'}, {'id': 5255706227, 'qualifierId': 144, 'value': '1'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;hi2rnnbv4qjodrk0n8263gus;Deleted event;;;;;;;;;;;5,64;85,1;83,6;;10,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;83,6;85,1;;;;;;;;0;34;41;New York RB II;2081;FWL;1,0
2728475183;353;49;1;34;42;csntc7hucmo21gknxc5y0kc4q;1;83,6;85,1;2024-09-29T21:38:15.393Z;2024-09-29T21:38:15Z;[];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;34;42;New York RB II;2082;FW;1,0
2728475201;354;1;1;34;42;csntc7hucmo21gknxc5y0kc4q;1;83,6;85,1;2024-09-29T21:38:15.616Z;2024-09-29T21:56:14Z;[{'id': 5255629295, 'qualifierId': 212, 'value': '10.2'}, {'id': 5255629289, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255629291, 'qualifierId': 140, 'value': '77.0'}, {'id': 5255629293, 'qualifierId': 141, 'value': '74.0'}, {'id': 5255629297, 'qualifierId': 213, 'value': '3.97'}];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;3,97;74,0;77,0;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;77,0;74,0;;;;;;;;0;34;42;New York RB II;2082;FW;1,0
2728475229;355;1;1;34;44;csntc7hucmo21gknxc5y0kc4q;1;77,6;60,5;2024-09-29T21:38:17.903Z;2024-09-29T21:38:19Z;[{'id': 5255629429, 'qualifierId': 213, 'value': '4.77'}, {'id': 5255629421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255629423, 'qualifierId': 140, 'value': '78.2'}, {'id': 5255629427, 'qualifierId': 212, 'value': '10.6'}, {'id': 5255629425, 'qualifierId': 141, 'value': '44.9'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;4,77;44,9;78,2;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;78,2;44,9;;;;;;;;0;34;44;New York RB II;2084;MC;1,0
2728475259;356;1;1;34;46;csntc7hucmo21gknxc5y0kc4q;1;78,2;44,9;2024-09-29T21:38:19.616Z;2024-09-29T21:38:21Z;[{'id': 5255629563, 'qualifierId': 140, 'value': '85.3'}, {'id': 5255629567, 'qualifierId': 141, 'value': '25.6'}, {'id': 5255629571, 'qualifierId': 212, 'value': '15.1'}, {'id': 5255629559, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255629575, 'qualifierId': 213, 'value': '5.23'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,23;25,6;85,3;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;85,3;25,6;;;;;;;;0;34;46;New York RB II;2086;MC;1,0
2728475269;357;1;1;34;47;csntc7hucmo21gknxc5y0kc4q;0;85,3;25,6;2024-09-29T21:38:20.864Z;2024-10-03T09:09:58Z;[{'id': 5255629663, 'qualifierId': 213, 'value': '1.20'}, {'id': 5255629661, 'qualifierId': 212, 'value': '21.1'}, {'id': 5255629657, 'qualifierId': 140, 'value': '92.5'}, {'id': 5255629653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255629659, 'qualifierId': 141, 'value': '54.6'}, {'id': 5255629651, 'qualifierId': 155}, {'id': 5262229337, 'qualifierId': 224}, {'id': 5255629649, 'qualifierId': 2}, {'id': 5262229339, 'qualifierId': 20}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;1,2;54,6;92,5;;21,1;1,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;92,5;54,6;;;;;;;;0;34;47;New York RB II;2087;DR;1,0
2728475307;317;12;1;34;49;4g68p0t2f5jzhzfr67i2rj1ex;1;7,2;44,0;2024-09-29T21:38:22.864Z;2024-09-29T21:38:25Z;[{'id': 5255629847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255629849, 'qualifierId': 140, 'value': '21.3'}, {'id': 5255629869, 'qualifierId': 15}, {'id': 5255629855, 'qualifierId': 213, 'value': '5.85'}, {'id': 5255629853, 'qualifierId': 212, 'value': '16.3'}, {'id': 5255629851, 'qualifierId': 141, 'value': '34.0'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Clearance;;;;;;;;;;;5,85;34,0;21,3;;16,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;21,3;34,0;;;;;;;;0;34;49;New England II;2089;DR;1,0
2728475377;358;1;1;34;54;csntc7hucmo21gknxc5y0kc4q;0;78,1;77,0;2024-09-29T21:38:27.888Z;2024-09-29T21:38:29Z;[{'id': 5255630155, 'qualifierId': 140, 'value': '77.2'}, {'id': 5255630171, 'qualifierId': 233, 'value': '318'}, {'id': 5255630177, 'qualifierId': 286}, {'id': 5255630169, 'qualifierId': 236}, {'id': 5255630161, 'qualifierId': 213, 'value': '1.85'}, {'id': 5255630159, 'qualifierId': 212, 'value': '3.4'}, {'id': 5255630153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255630157, 'qualifierId': 141, 'value': '81.8'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;1,85;81,8;77,2;;3,4;;;;;318,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;77,2;81,8;;;;;;;;0;34;54;New York RB II;2094;MC;1,0
