id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_TouchTypeClearance;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_LongBall;value_HeadPass;value_DeletedEventType;value_LayOff;value_Offensive;value_BlockedPass;value_Defensive;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_Cross;value_IntentionalAssist;value_RegularPlay;value_OutSwinger;value_RightFooted;value_Assist;value_SmallBoxCentre;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkX;value_RelatedEventId;value_GkY;value_LowCentre;value_GoalShotTimestamp;value_Assisted;value_BigChance;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_Launch;value_IntendedTackleTarget;value_NotVisible;value_TouchTypePass;value_SwitchOfPlay;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeControl;value_LeftFooted;value_LowLeft;value_BlockedY;value_BlockedX;value_BoxLeft;value_IndividualPlay;value_1On1;value_NotAssisted;value_Sliding;value_ParriedSafe;value_Feet;value_OutOfBoxCentre;value_Collected;value_Standing;value_MediumGkIntervention;value_Hands;value_BoxCentre;value_MisHit;value_Left;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_OutOfPlay;value_Head;value_AttemptedTackle;value_LastLine;value_BlockedCross;value_CornerTaken;value_InSwinger;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_HighGkIntervention;value_Overrun;value_FlickOn;value_Right;value_CloseLeft;value_Deflection;value_LowRight;value_Diving;value_FromCorner;value_High;value_OtherBodyPart;value_Blocked;value_DefBlock;value_Minutes;value_SixYardBlocked;value_HighRight;value_Volley;value_EndType;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Tactical;value_RecklessOffence;value_YellowCard;value_HighLeft;value_OwnPlayer;value_NotPastGoalLine;value_AerialFoul;value_DrivenCross;value_Straight;value_SwerveLeft;value_GkKickFromHands;value_TakeOnSpace;value_SwerveRight;value_FreeKick;value_BoxRight;value_TacticalFoul;value_HighClaim;value_SetPiece;value_ParriedDanger;value_GoalDisallowed;value_ThrowInSetPiece;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_KeeperTouched;value_HitWoodwork;value_Strong;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695935731;522;1;2;49;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,5;8,3;2024-06-14T00:11:11.804Z;2024-06-14T00:11:13Z;[{'id': 5076661481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076661487, 'qualifierId': 212, 'value': '6.5'}, {'id': 5076661485, 'qualifierId': 141, 'value': '17.4'}, {'id': 5076661483, 'qualifierId': 140, 'value': '40.7'}, {'id': 5076661489, 'qualifierId': 213, 'value': '1.87'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;40,7;6,5;17,4;;1,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,7;17,4;;;;;;;;0;49;10;Inter Miami II;2950;DC;1,0
2695935739;523;1;2;49;12;5b4ccd62yeeqdl2qk6jzsmjv8;0;40,7;17,4;2024-06-14T00:11:13.580Z;2024-06-14T00:11:16Z;[{'id': 5076661555, 'qualifierId': 141, 'value': '36.9'}, {'id': 5076661557, 'qualifierId': 212, 'value': '15.4'}, {'id': 5076661551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076661559, 'qualifierId': 213, 'value': '1.04'}, {'id': 5076661553, 'qualifierId': 140, 'value': '48.1'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;48,1;15,4;36,9;;1,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;48,1;36,9;;;;;;;;0;49;12;Inter Miami II;2952;DC;1,0
2695935751;444;4;2;49;16;c7c4wwva2u1vb3rr7rwava044;1;54,6;67,3;2024-06-14T00:11:17.931Z;2024-06-14T00:11:22Z;[{'id': 5076661625, 'qualifierId': 152}, {'id': 5076661621, 'qualifierId': 294}, {'id': 5076661619, 'qualifierId': 13}, {'id': 5076661627, 'qualifierId': 286}, {'id': 5076661729, 'qualifierId': 233, 'value': '524'}, {'id': 5076661623, 'qualifierId': 56, 'value': 'Center'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;den8ygw0r76sxiy5klyfoat5g;Foul;;;;;;;;;;;;;;;;;524,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;49;16;Columbus Crew II;2956;MC;1,0
2695935747;524;4;2;49;16;5b4ccd62yeeqdl2qk6jzsmjv8;0;45,4;32,7;2024-06-14T00:11:17.932Z;2024-06-14T00:11:22Z;[{'id': 5076661689, 'qualifierId': 285}, {'id': 5076661683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076661687, 'qualifierId': 152}, {'id': 5076661749, 'qualifierId': 233, 'value': '444'}, {'id': 5076661679, 'qualifierId': 13}, {'id': 5076661681, 'qualifierId': 294}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Foul;;;;;;;;;;;;;;;;;444,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;49;16;Inter Miami II;2956;MC;1,0
2695935787;445;1;2;49;24;c7c4wwva2u1vb3rr7rwava044;1;55,3;66,1;2024-06-14T00:11:25.753Z;2024-06-14T00:11:28Z;[{'id': 5076661873, 'qualifierId': 213, 'value': '3.95'}, {'id': 5076661861, 'qualifierId': 5}, {'id': 5076661865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076661863, 'qualifierId': 152}, {'id': 5076661869, 'qualifierId': 141, 'value': '53.4'}, {'id': 5076661871, 'qualifierId': 212, 'value': '11.9'}, {'id': 5076661867, 'qualifierId': 140, 'value': '47.5'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;47,5;11,9;53,4;;3,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;47,5;53,4;;;;;;;;0;49;24;Columbus Crew II;2964;DC;1,0
2695935805;446;1;2;49;27;c7c4wwva2u1vb3rr7rwava044;1;47,9;47,9;2024-06-14T00:11:28.474Z;2024-06-14T00:11:31Z;[{'id': 5076661957, 'qualifierId': 140, 'value': '62.3'}, {'id': 5076661963, 'qualifierId': 213, 'value': '5.18'}, {'id': 5076661959, 'qualifierId': 141, 'value': '4.1'}, {'id': 5076661961, 'qualifierId': 212, 'value': '33.4'}, {'id': 5076661955, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076661965, 'qualifierId': 1}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;62,3;33,4;4,1;;5,18;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;62,3;4,1;;;;;;;;0;49;27;Columbus Crew II;2967;DC;1,0
2695935827;447;1;2;49;30;c7c4wwva2u1vb3rr7rwava044;1;60,9;7,2;2024-06-14T00:11:31.721Z;2024-06-14T00:11:34Z;[{'id': 5076662111, 'qualifierId': 213, 'value': '2.52'}, {'id': 5076662109, 'qualifierId': 212, 'value': '18.5'}, {'id': 5076662099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076662103, 'qualifierId': 140, 'value': '46.6'}, {'id': 5076662107, 'qualifierId': 141, 'value': '23.0'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;46,6;18,5;23,0;;2,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;46,6;23,0;;;;;;;;0;49;30;Columbus Crew II;2970;DMR;1,0
2695935841;448;1;2;49;33;c7c4wwva2u1vb3rr7rwava044;1;46,0;27,6;2024-06-14T00:11:34.730Z;2024-06-14T00:11:37Z;[{'id': 5076662177, 'qualifierId': 140, 'value': '38.2'}, {'id': 5076662183, 'qualifierId': 213, 'value': '2.15'}, {'id': 5076662175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076662181, 'qualifierId': 212, 'value': '15.1'}, {'id': 5076662179, 'qualifierId': 141, 'value': '46.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;38,2;15,1;46,2;;2,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;38,2;46,2;;;;;;;;0;49;33;Columbus Crew II;2973;DC;1,0
2695935851;449;1;2;49;35;c7c4wwva2u1vb3rr7rwava044;1;38,2;49,0;2024-06-14T00:11:36.970Z;2024-06-14T00:11:40Z;[{'id': 5076662237, 'qualifierId': 140, 'value': '43.8'}, {'id': 5076662235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076662243, 'qualifierId': 213, 'value': '1.34'}, {'id': 5076662239, 'qualifierId': 141, 'value': '85.1'}, {'id': 5076662241, 'qualifierId': 212, 'value': '25.2'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;43,8;25,2;85,1;;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;43,8;85,1;;;;;;;;0;49;35;Columbus Crew II;2975;DC;1,0
2695935875;450;1;2;49;38;c7c4wwva2u1vb3rr7rwava044;0;46,9;91,3;2024-06-14T00:11:39.995Z;2024-06-14T00:11:44Z;[{'id': 5076662365, 'qualifierId': 155}, {'id': 5076662375, 'qualifierId': 213, 'value': '0.05'}, {'id': 5076662371, 'qualifierId': 141, 'value': '94.8'}, {'id': 5076662367, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076662377, 'qualifierId': 1}, {'id': 5076662369, 'qualifierId': 140, 'value': '95.7'}, {'id': 5076662373, 'qualifierId': 212, 'value': '51.3'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;95,7;51,3;94,8;;0,05;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;95,7;94,8;;;;;;;;0;49;38;Columbus Crew II;2978;DC;1,0
2695935887;525;4;2;49;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,8;7,9;2024-06-14T00:11:47.002Z;2024-06-14T00:11:52Z;[{'id': 5076662519, 'qualifierId': 285}, {'id': 5076662513, 'qualifierId': 294}, {'id': 5076662509, 'qualifierId': 13}, {'id': 5076662517, 'qualifierId': 152}, {'id': 5076662521, 'qualifierId': 233, 'value': '451'}, {'id': 5076662515, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;den8ygw0r76sxiy5klyfoat5g;Foul;;;;;;;;;;;;;;;;;451,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;49;45;Inter Miami II;2985;DMR;1,0
2695935883;451;4;2;49;45;c7c4wwva2u1vb3rr7rwava044;0;94,2;92,1;2024-06-14T00:11:47.003Z;2024-06-14T00:11:53Z;[{'id': 5076662525, 'qualifierId': 233, 'value': '525'}, {'id': 5076662457, 'qualifierId': 13}, {'id': 5076662459, 'qualifierId': 294}, {'id': 5076662463, 'qualifierId': 152}, {'id': 5076662465, 'qualifierId': 286}, {'id': 5076662461, 'qualifierId': 56, 'value': 'Left'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;den8ygw0r76sxiy5klyfoat5g;Foul;;;;;;;;;;;;;;;;;525,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;49;45;Columbus Crew II;2985;DML;1,0
2695935957;526;1;2;50;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,7;11,9;2024-06-14T00:12:07.392Z;2024-06-14T00:12:09Z;[{'id': 5076662835, 'qualifierId': 152}, {'id': 5076662831, 'qualifierId': 5}, {'id': 5076662841, 'qualifierId': 141, 'value': '26.5'}, {'id': 5076662845, 'qualifierId': 213, 'value': '0.39'}, {'id': 5076662843, 'qualifierId': 212, 'value': '25.9'}, {'id': 5076662837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076662839, 'qualifierId': 140, 'value': '29.5'}, {'id': 5076662833, 'qualifierId': 155}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;29,5;25,9;26,5;;0,39;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,5;26,5;;;;;;;;0;50;6;Inter Miami II;3006;DC;1,0
2695935965;527;1;2;50;7;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,5;26,5;2024-06-14T00:12:08.454Z;2024-06-17T14:32:55Z;[{'id': 5076662883, 'qualifierId': 212, 'value': '22.1'}, {'id': 5076662875, 'qualifierId': 3}, {'id': 5076662877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076662881, 'qualifierId': 141, 'value': '0.0'}, {'id': 5076662879, 'qualifierId': 140, 'value': '40.4'}, {'id': 5076662885, 'qualifierId': 213, 'value': '5.26'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;40,4;22,1;0,0;;5,26;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,4;0,0;;;;;;;;0;50;7;Inter Miami II;3007;MC;1,0
2695935975;452;5;2;50;10;c7c4wwva2u1vb3rr7rwava044;1;54,8;101,0;2024-06-14T00:12:11.893Z;2024-06-14T00:51:09Z;[{'id': 5076662921, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076662939, 'qualifierId': 233, 'value': '528'}, {'id': 5076662923, 'qualifierId': 347}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;528,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;50;10;Columbus Crew II;3010;DML;1,0
2695935967;528;5;2;50;10;5b4ccd62yeeqdl2qk6jzsmjv8;0;45,2;-1,0;2024-06-14T00:12:11.893Z;2024-06-14T00:12:14Z;[{'id': 5076662943, 'qualifierId': 233, 'value': '452'}, {'id': 5076662889, 'qualifierId': 347}, {'id': 5076662887, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;452,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;50;10;Inter Miami II;3010;MC;1,0
2695936019;453;1;2;50;16;c7c4wwva2u1vb3rr7rwava044;1;52,8;100,0;2024-06-14T00:12:17.595Z;2024-06-14T00:12:24Z;[{'id': 5076663229, 'qualifierId': 140, 'value': '29.5'}, {'id': 5076663231, 'qualifierId': 141, 'value': '91.9'}, {'id': 5076663227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076663235, 'qualifierId': 213, 'value': '3.40'}, {'id': 5076663233, 'qualifierId': 212, 'value': '25.3'}, {'id': 5076663225, 'qualifierId': 107}, {'id': 5076663237, 'qualifierId': 1}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;29,5;25,3;91,9;;3,4;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;29,5;91,9;;;;;;;;0;50;16;Columbus Crew II;3016;DC;1,0
2695936035;454;1;2;50;23;c7c4wwva2u1vb3rr7rwava044;1;33,7;76,4;2024-06-14T00:12:24.587Z;2024-06-14T00:12:28Z;[{'id': 5076663313, 'qualifierId': 141, 'value': '53.6'}, {'id': 5076663305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076663319, 'qualifierId': 213, 'value': '4.42'}, {'id': 5076663317, 'qualifierId': 212, 'value': '16.2'}, {'id': 5076663309, 'qualifierId': 140, 'value': '29.2'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;29,2;16,2;53,6;;4,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;29,2;53,6;;;;;;;;0;50;23;Columbus Crew II;3023;DC;1,0
2695936039;455;1;2;50;26;c7c4wwva2u1vb3rr7rwava044;0;29,5;52,7;2024-06-14T00:12:27.916Z;2024-06-14T00:12:39Z;[{'id': 5076663345, 'qualifierId': 141, 'value': '53.6'}, {'id': 5076663341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076663339, 'qualifierId': 157}, {'id': 5076663347, 'qualifierId': 212, 'value': '40.6'}, {'id': 5076663349, 'qualifierId': 213, 'value': '0.02'}, {'id': 5076663343, 'qualifierId': 140, 'value': '68.2'}, {'id': 5076663351, 'qualifierId': 1}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;68,2;40,6;53,6;;0,02;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;68,2;53,6;;;;;;;;0;50;26;Columbus Crew II;3026;GK;1,0
2695936049;529;1;2;50;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,7;48,2;2024-06-14T00:12:29.354Z;2024-06-17T14:33:15Z;[{'id': 5076663401, 'qualifierId': 213, 'value': '0.46'}, {'id': 5076663397, 'qualifierId': 141, 'value': '58.1'}, {'id': 5076663399, 'qualifierId': 212, 'value': '15.1'}, {'id': 5076663393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076663395, 'qualifierId': 140, 'value': '42.6'}, {'id': 5076663391, 'qualifierId': 3}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;42,6;15,1;58,1;;0,46;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,6;58,1;;;;;;;;0;50;28;Inter Miami II;3028;DC;1,0
2695936079;530;1;2;50;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,0;55,8;2024-06-14T00:12:31.604Z;2024-06-17T14:33:19Z;[{'id': 5076663555, 'qualifierId': 141, 'value': '60.5'}, {'id': 5076663551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076663557, 'qualifierId': 212, 'value': '18.2'}, {'id': 5076663559, 'qualifierId': 213, 'value': '0.18'}, {'id': 5076663553, 'qualifierId': 140, 'value': '59.1'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;59,1;18,2;60,5;;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;59,1;60,5;;;;;;;;0;50;30;Inter Miami II;3030;MC;1,0
2695936083;531;49;2;50;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,5;68,2;2024-06-14T00:12:33.152Z;2024-06-17T14:33:30Z;[];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;den8ygw0r76sxiy5klyfoat5g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;50;31;Inter Miami II;3031;FW;1,0
2695936091;532;1;2;50;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,2;69,6;2024-06-14T00:12:36.504Z;2024-06-17T14:33:37Z;[{'id': 5076663641, 'qualifierId': 213, 'value': '1.36'}, {'id': 5076663635, 'qualifierId': 141, 'value': '83.8'}, {'id': 5076663631, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076663633, 'qualifierId': 140, 'value': '60.2'}, {'id': 5076663637, 'qualifierId': 212, 'value': '9.9'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;60,2;9,9;83,8;;1,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;60,2;83,8;;;;;;;;0;50;35;Inter Miami II;3035;FW;1,0
