id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_HeadPass;value_IntendedTackleTarget;value_RightFooted;value_Cross;value_Chipped;value_OutSwinger;value_Offensive;value_BlockedPass;value_BlockedCross;value_TouchTypeClearance;value_Defensive;value_FloatedCross;value_LeftFooted;value_Straight;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_TakeOnOvertake;value_OutOfPlay;value_Head;value_BlockedClearance;value_TakeOnSpace;value_ShirtPull/Holding;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RegularPlay;value_GoalmouthZ;value_LowCentre;value_RelatedEventId;value_Assisted;value_BoxRight;value_BlockedX;value_BlockedY;value_GoalmouthY;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_NotVisible;value_GkStart;value_Shove/Push;value_SetPiece;value_GkY;value_NotAssisted;value_HighRight;value_IndividualPlay;value_BoxCentre;value_GkX;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_CloseLeft;value_SmallBoxCentre;value_FromCorner;value_BigChance;value_FirstTouch;value_MediumGkIntervention;value_GkHoof;value_High;value_CloseHigh;value_RecklessOffence;value_YellowCard;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_KeeperThrow;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_PlayersCaughtOffside;value_Indirect;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Tap;value_OverArm;value_Overrun;value_NotRetreating;value_Weak;value_Volley;value_NotPastGoalLine;value_CloseRight;value_HighGkIntervention;value_KeeperTouched;value_Deflection;value_Blocked;value_DefBlock;value_PullBack;value_Minutes;value_BoxLeft;value_EndType;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_Diving;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_FollowsADribble;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FastBreak;value_35Right;value_Reaching;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2740314251;146;5;1;17;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,2;-0,9;2024-10-27T18:23:54.904Z;2024-10-27T19:03:45Z;[{'id': 5320299851, 'qualifierId': 347}, {'id': 5320299849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320299873, 'qualifierId': 233, 'value': '157'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;157,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;17;43;Chicago Fire II;1063;DMR;1,0
2740314147;157;5;1;17;43;8o8m08he36u0j4w08aj2iodn8;0;41,8;100,9;2024-10-27T18:23:54.904Z;2024-10-27T19:03:45Z;[{'id': 5320299289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320299291, 'qualifierId': 347}, {'id': 5320299923, 'qualifierId': 233, 'value': '146'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;146,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;43;Columbus Crew II;1063;DC;1,0
2740314413;147;1;1;17;55;5b4ccd62yeeqdl2qk6jzsmjv8;0;58,5;0,0;2024-10-27T18:24:06.536Z;2024-10-27T18:24:09Z;[{'id': 5320300673, 'qualifierId': 141, 'value': '7.0'}, {'id': 5320300675, 'qualifierId': 212, 'value': '15.2'}, {'id': 5320300671, 'qualifierId': 140, 'value': '71.9'}, {'id': 5320300677, 'qualifierId': 213, 'value': '0.38'}, {'id': 5320300667, 'qualifierId': 107}, {'id': 5320300669, 'qualifierId': 56, 'value': 'Right'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;7,0;;71,9;;0,38;15,2;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;71,9;7,0;;;;;;;;0;17;55;Chicago Fire II;1075;DMR;1,0
2740314479;158;61;1;17;58;8o8m08he36u0j4w08aj2iodn8;1;32,8;95,0;2024-10-27T18:24:09.341Z;2024-10-27T19:10:38Z;[{'id': 5320301087, 'qualifierId': 56, 'value': 'Back'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;58;Columbus Crew II;1078;MC;1,0
2740314567;148;5;1;17;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;68,2;-1,2;2024-10-27T18:24:11.016Z;2024-10-27T19:03:46Z;[{'id': 5320301595, 'qualifierId': 233, 'value': '159'}, {'id': 5320301561, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320301563, 'qualifierId': 347}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;159,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;17;59;Chicago Fire II;1079;DMR;1,0
2740314513;159;5;1;17;59;8o8m08he36u0j4w08aj2iodn8;0;31,8;101,2;2024-10-27T18:24:11.016Z;2024-10-27T19:03:46Z;[{'id': 5320301239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320301603, 'qualifierId': 233, 'value': '148'}, {'id': 5320301243, 'qualifierId': 347}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;148,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;59;Columbus Crew II;1079;MC;1,0
2740314717;149;1;1;18;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;72,5;0,0;2024-10-27T18:24:22.024Z;2024-10-27T18:24:30Z;[{'id': 5320302381, 'qualifierId': 212, 'value': '14.9'}, {'id': 5320302379, 'qualifierId': 141, 'value': '10.1'}, {'id': 5320302375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320302383, 'qualifierId': 213, 'value': '0.57'}, {'id': 5320302377, 'qualifierId': 140, 'value': '84.5'}, {'id': 5320302373, 'qualifierId': 107}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;10,1;;84,5;;0,57;14,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;84,5;10,1;;;;;;;;0;18;10;Chicago Fire II;1090;DMR;1,0
2740314739;150;3;1;18;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,4;5,5;2024-10-27T18:24:30.122Z;2024-10-31T04:02:09Z;[{'id': 5320302493, 'qualifierId': 286}, {'id': 5320302491, 'qualifierId': 56, 'value': 'Right'}, {'id': 5328886769, 'qualifierId': 464}, {'id': 5320302545, 'qualifierId': 233, 'value': '160'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;chgm2serr432rqnas1dmvwh78;Take On;;;;;;;;;;;;;;;;;;;160,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;18;18;Chicago Fire II;1098;MC;1,0
2740314743;160;45;1;18;18;8o8m08he36u0j4w08aj2iodn8;0;21,6;94,5;2024-10-27T18:24:30.122Z;2024-10-27T19:04:04Z;[{'id': 5320302509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320302587, 'qualifierId': 233, 'value': '150'}, {'id': 5320302511, 'qualifierId': 285}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;chgm2serr432rqnas1dmvwh78;Challenge;;;;;;;;;;;;;;;;;;;150,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;18;18;Columbus Crew II;1098;FWL;1,0
2740314785;151;1;1;18;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,1;11,4;2024-10-27T18:24:31.369Z;2024-10-27T18:24:57Z;[{'id': 5320302729, 'qualifierId': 140, 'value': '82.8'}, {'id': 5320302735, 'qualifierId': 213, 'value': '0.69'}, {'id': 5320302731, 'qualifierId': 141, 'value': '17.4'}, {'id': 5320302733, 'qualifierId': 212, 'value': '6.4'}, {'id': 5320302727, 'qualifierId': 56, 'value': 'Right'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;17,4;;82,8;;0,69;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;82,8;17,4;;;;;;;;0;18;20;Chicago Fire II;1100;MC;1,0
2740314817;161;83;1;18;22;8o8m08he36u0j4w08aj2iodn8;0;20,3;89,4;2024-10-27T18:24:33.715Z;2024-10-27T18:25:09Z;[{'id': 5320305165, 'qualifierId': 399, 'value': 'e0pkyzm6eqzlrxme33k7dwgt0'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;chgm2serr432rqnas1dmvwh78;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;18;22;Columbus Crew II;1102;DR;1,0
2740314801;152;1;1;18;23;5b4ccd62yeeqdl2qk6jzsmjv8;0;87,6;15,0;2024-10-27T18:24:34.520Z;2024-10-31T04:02:20Z;[{'id': 5328886837, 'qualifierId': 20}, {'id': 5320302813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320307275, 'qualifierId': 233, 'value': '162'}, {'id': 5320302819, 'qualifierId': 212, 'value': '3.1'}, {'id': 5320307283, 'qualifierId': 286}, {'id': 5320302811, 'qualifierId': 155}, {'id': 5320302815, 'qualifierId': 140, 'value': '86.9'}, {'id': 5320307273, 'qualifierId': 236}, {'id': 5320302817, 'qualifierId': 141, 'value': '19.5'}, {'id': 5320302821, 'qualifierId': 213, 'value': '1.81'}, {'id': 5320302809, 'qualifierId': 2}, {'id': 5328886835, 'qualifierId': 224}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;19,5;;86,9;;1,81;3,1;;;;162,0;;;;;1,0;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;86,9;19,5;;;;;;;;0;18;23;Chicago Fire II;1103;FWL;1,0
2740314885;162;12;1;18;23;8o8m08he36u0j4w08aj2iodn8;1;7,2;83,3;2024-10-27T18:24:34.620Z;2024-10-27T20:25:17Z;[{'id': 5320303259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320307331, 'qualifierId': 233, 'value': '152'}, {'id': 5320303255, 'qualifierId': 185}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Clearance;;;;;;;;;;;;;;;;;;;152,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;18;23;Columbus Crew II;1103;MC;1,0
2740314883;153;5;1;18;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;91,9;-1,4;2024-10-27T18:24:37.722Z;2024-10-27T19:03:46Z;[{'id': 5320303253, 'qualifierId': 347}, {'id': 5320303251, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320307703, 'qualifierId': 233, 'value': '163'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;163,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;18;26;Chicago Fire II;1106;FWL;1,0
2740314937;163;5;1;18;26;8o8m08he36u0j4w08aj2iodn8;0;8,1;101,4;2024-10-27T18:24:37.722Z;2024-10-27T19:03:46Z;[{'id': 5320307719, 'qualifierId': 233, 'value': '153'}, {'id': 5320303529, 'qualifierId': 347}, {'id': 5320303527, 'qualifierId': 56, 'value': 'Back'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;153,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;18;26;Columbus Crew II;1106;MC;1,0
2740315223;154;1;1;18;55;5b4ccd62yeeqdl2qk6jzsmjv8;0;93,1;0,0;2024-10-27T18:25:06.826Z;2024-10-27T18:25:11Z;[{'id': 5320305143, 'qualifierId': 107}, {'id': 5320305333, 'qualifierId': 1}, {'id': 5320305151, 'qualifierId': 212, 'value': '25.7'}, {'id': 5320305147, 'qualifierId': 140, 'value': '92.1'}, {'id': 5320305145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320305153, 'qualifierId': 213, 'value': '1.61'}, {'id': 5320305149, 'qualifierId': 141, 'value': '36.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;36,7;;92,1;;1,61;25,7;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;92,1;36,7;;;;;;;;0;18;55;Chicago Fire II;1135;MC;1,0
2740315297;164;44;1;18;59;8o8m08he36u0j4w08aj2iodn8;1;8,4;62,5;2024-10-27T18:25:10.625Z;2024-10-27T19:04:07Z;[{'id': 5320305569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320305601, 'qualifierId': 233, 'value': '155'}, {'id': 5320305571, 'qualifierId': 285}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Aerial;;;;;;;;;;;;;;;;;;;155,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;18;59;Columbus Crew II;1139;DL;1,0
2740315263;155;44;1;18;59;5b4ccd62yeeqdl2qk6jzsmjv8;0;91,6;37,5;2024-10-27T18:25:10.626Z;2024-10-27T19:04:07Z;[{'id': 5320305373, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320305375, 'qualifierId': 286}, {'id': 5320305607, 'qualifierId': 233, 'value': '164'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;chgm2serr432rqnas1dmvwh78;Aerial;;;;;;;;;;;;;;;;;;;164,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;18;59;Chicago Fire II;1139;FW;1,0
2740315311;165;12;1;18;59;8o8m08he36u0j4w08aj2iodn8;1;9,4;61,1;2024-10-27T18:25:11.156Z;2024-10-31T08:06:30Z;[{'id': 5320305657, 'qualifierId': 140, 'value': '16.8'}, {'id': 5320305691, 'qualifierId': 15}, {'id': 5320305663, 'qualifierId': 213, 'value': '6.08'}, {'id': 5320305659, 'qualifierId': 141, 'value': '58.8'}, {'id': 5320305661, 'qualifierId': 212, 'value': '7.9'}, {'id': 5320305655, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Clearance;;;;;;;;;;58,8;;16,8;;6,08;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;16,8;58,8;;;;;;;;0;18;59;Columbus Crew II;1139;DL;1,0
2740315307;156;1;1;19;2;5b4ccd62yeeqdl2qk6jzsmjv8;0;90,5;40,3;2024-10-27T18:25:13.338Z;2024-10-27T19:04:47Z;[{'id': 5320305627, 'qualifierId': 141, 'value': '55.1'}, {'id': 5320305631, 'qualifierId': 213, 'value': '2.00'}, {'id': 5320305629, 'qualifierId': 212, 'value': '11.1'}, {'id': 5320305625, 'qualifierId': 140, 'value': '86.1'}, {'id': 5320305623, 'qualifierId': 56, 'value': 'Center'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;55,1;;86,1;;2,0;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;86,1;55,1;;;;;;;;0;19;2;Chicago Fire II;1142;DMR;1,0
2740315357;166;12;1;19;5;8o8m08he36u0j4w08aj2iodn8;1;20,5;41,6;2024-10-27T18:25:16.968Z;2024-10-27T20:25:15Z;[{'id': 5320306003, 'qualifierId': 212, 'value': '32.7'}, {'id': 5320306001, 'qualifierId': 141, 'value': '0.0'}, {'id': 5320306005, 'qualifierId': 213, 'value': '5.17'}, {'id': 5320305999, 'qualifierId': 140, 'value': '34.2'}, {'id': 5320306065, 'qualifierId': 167}, {'id': 5320305997, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;chgm2serr432rqnas1dmvwh78;Clearance;;;;;;;;;;0,0;;34,2;;5,17;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;34,2;0,0;;;;;;;;0;19;5;Columbus Crew II;1145;FWR;1,0
2740315389;157;5;1;19;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,4;101,4;2024-10-27T18:25:17.930Z;2024-10-27T19:03:47Z;[{'id': 5320306163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5320306173, 'qualifierId': 233, 'value': '167'}, {'id': 5320306165, 'qualifierId': 347}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;19;6;Chicago Fire II;1146;DMR;1,0
2740315363;167;5;1;19;6;8o8m08he36u0j4w08aj2iodn8;0;33,6;-1,4;2024-10-27T18:25:17.930Z;2024-10-27T19:03:47Z;[{'id': 5320306037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320306191, 'qualifierId': 233, 'value': '157'}, {'id': 5320306039, 'qualifierId': 347}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;157,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;19;6;Columbus Crew II;1146;FWR;1,0
2740315477;158;1;1;19;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,5;100,0;2024-10-27T18:25:20.331Z;2024-10-27T18:25:27Z;[{'id': 5320306637, 'qualifierId': 140, 'value': '86.1'}, {'id': 5320306645, 'qualifierId': 1}, {'id': 5320306641, 'qualifierId': 212, 'value': '22.2'}, {'id': 5320306633, 'qualifierId': 107}, {'id': 5320306639, 'qualifierId': 141, 'value': '89.7'}, {'id': 5320306643, 'qualifierId': 213, 'value': '5.90'}, {'id': 5320306635, 'qualifierId': 56, 'value': 'Left'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;89,7;;86,1;;5,9;22,2;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;86,1;89,7;;;;;;;;0;19;9;Chicago Fire II;1149;DC;1,0
2740315479;159;50;1;19;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;88,4;87,8;2024-10-27T18:25:27.500Z;2024-10-27T19:05:07Z;[{'id': 5320306649, 'qualifierId': 56, 'value': 'Left'}, {'id': 5320306651, 'qualifierId': 286}, {'id': 5320306947, 'qualifierId': 233, 'value': '168'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;chgm2serr432rqnas1dmvwh78;Dispossessed;;;;;;;;;;;;;;;;;;;168,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;19;16;Chicago Fire II;1156;FWR;1,0
