id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OppositeRelatedEventId;value_Offensive;value_TouchTypePass;value_Defensive;value_Chipped;value_OutSwinger;value_RightFooted;value_Cross;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_HeadPass;value_FlickOn;value_TakeOnOvertake;value_TouchTypeControl;value_LowGkIntervention;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_KeeperThrow;value_Head;value_BlockedPass;value_BlockedCross;value_Assist;value_IntentionalAssist;value_BoxCentre;value_GoalmouthZ;value_FromCorner;value_Blocked;value_FirstTouch;value_BlockedY;value_GkY;value_Assisted;value_LowCentre;value_RelatedEventId;value_SixYardBlocked;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_IntendedTackleTarget;value_TouchTypeClearance;value_SwitchOfPlay;value_Direct;value_Foul;value_ShirtPull/Holding;value_GoalShotTimestamp;value_FantasyAssistType;value_FreeKick;value_OutOfBoxDeepLeft;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_LowLeft;value_FantasyAssistId;value_GkYTimeOfGoal;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_AttemptedTackle;value_RegularPlay;value_OutOfBoxCentre;value_CloseHigh;value_IndividualPlay;value_BigChance;value_Hands;value_Diving;value_ParriedSafe;value_Standing;value_Collected;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_YellowCard;value_NotPastGoalLine;value_NotVisible;value_Shove/Push;value_Minutes;value_EndType;value_DrivenCross;value_Straight;value_AdvantagePlayed;value_RecklessOffence;value_AerialFoul;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowRight;value_OtherBodyPart;value_Sliding;value_OverArm;value_MediumGkIntervention;value_HighClaim;value_HighGkIntervention;value_ThroughBall;value_1On1;value_Handball;value_High;value_BoxRight;value_BoxLeft;value_Dissent;value_GkHoof;value_FastBreak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724898453;101;49;1;11;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,2;42,8;2024-09-23T01:01:37.169Z;2024-09-23T01:01:37Z;[];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c7iozugubetwocgdnoesnswk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;11;40;Austin II;700;FWL;1,0
2724898531;103;1;1;11;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,8;54,2;2024-09-23T01:01:43.665Z;2024-09-23T01:01:50Z;[{'id': 5235992671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235992679, 'qualifierId': 213, 'value': '0.53'}, {'id': 5235992677, 'qualifierId': 212, 'value': '26.1'}, {'id': 5235992675, 'qualifierId': 141, 'value': '73.5'}, {'id': 5235992673, 'qualifierId': 140, 'value': '90.3'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;26,1;90,3;0,53;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;90,3;73,5;;;;;;;0;0;11;47;Austin II;707;FWL;1,0
2724898537;104;1;1;11;51;99l7fsj6ykgbyqcb9zqqu9dgq;0;91,6;73,6;2024-09-23T01:01:47.592Z;2024-09-23T01:43:42Z;[{'id': 5235992711, 'qualifierId': 213, 'value': '4.69'}, {'id': 5235992707, 'qualifierId': 141, 'value': '51.3'}, {'id': 5235992705, 'qualifierId': 140, 'value': '91.3'}, {'id': 5235992709, 'qualifierId': 212, 'value': '15.2'}, {'id': 5235992703, 'qualifierId': 56, 'value': 'Center'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;15,2;91,3;4,69;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;91,3;51,3;;;;;;;0;0;11;51;Austin II;711;FW;1,0
2724898535;103;12;1;11;52;d0c07im4a6oj8qa7f1zlt3pqs;1;7,9;52,7;2024-09-23T01:01:48.451Z;2024-09-23T01:01:51Z;[{'id': 5235992695, 'qualifierId': 140, 'value': '27.8'}, {'id': 5235992699, 'qualifierId': 212, 'value': '42.2'}, {'id': 5235992693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235992701, 'qualifierId': 213, 'value': '5.23'}, {'id': 5235992697, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235992725, 'qualifierId': 167}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Clearance;;;;;;;;;;;42,2;27,8;5,23;0,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,8;0,0;;;;;;;0;0;11;52;North Texas;712;DC;1,0
2724898543;104;5;1;11;54;d0c07im4a6oj8qa7f1zlt3pqs;0;30,0;-1,4;2024-09-23T01:01:51.068Z;2024-09-23T01:38:25Z;[{'id': 5235992939, 'qualifierId': 233, 'value': '105'}, {'id': 5235992719, 'qualifierId': 347}, {'id': 5235992717, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Out;;;;;;;;;;;;;;;;;;;;;105,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;11;54;North Texas;714;DC;1,0
2724898595;105;5;1;11;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,0;101,4;2024-09-23T01:01:51.068Z;2024-09-23T01:38:25Z;[{'id': 5235992917, 'qualifierId': 233, 'value': '104'}, {'id': 5235992911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235992913, 'qualifierId': 347}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Out;;;;;;;;;;;;;;;;;;;;;104,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;11;54;Austin II;714;DML;1,0
2724898619;106;1;1;12;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,6;100,0;2024-09-23T01:01:58.480Z;2024-09-23T01:01:59Z;[{'id': 5235992997, 'qualifierId': 140, 'value': '56.5'}, {'id': 5235993003, 'qualifierId': 213, 'value': '3.69'}, {'id': 5235993001, 'qualifierId': 212, 'value': '10.0'}, {'id': 5235992995, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235992999, 'qualifierId': 141, 'value': '93.5'}, {'id': 5235992993, 'qualifierId': 107}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,0;56,5;3,69;93,5;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;56,5;93,5;;;;;;;0;0;12;2;Austin II;722;DML;1,0
2724898631;107;1;1;12;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,5;93,2;2024-09-23T01:01:59.344Z;2024-09-23T01:02:00Z;[{'id': 5235993037, 'qualifierId': 212, 'value': '10.3'}, {'id': 5235993033, 'qualifierId': 140, 'value': '65.7'}, {'id': 5235993035, 'qualifierId': 141, 'value': '98.3'}, {'id': 5235993031, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235993039, 'qualifierId': 213, 'value': '0.34'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,3;65,7;0,34;98,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;65,7;98,3;;;;;;;0;0;12;3;Austin II;723;DC;1,0
2724898637;108;1;1;12;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,7;98,3;2024-09-23T01:02:00.033Z;2024-09-23T01:02:01Z;[{'id': 5235993053, 'qualifierId': 140, 'value': '60.6'}, {'id': 5235993059, 'qualifierId': 213, 'value': '3.90'}, {'id': 5235993055, 'qualifierId': 141, 'value': '90.9'}, {'id': 5235993051, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235993057, 'qualifierId': 212, 'value': '7.3'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;7,3;60,6;3,9;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;60,6;90,9;;;;;;;0;0;12;3;Austin II;723;DML;1,0
2724898651;109;1;1;12;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,0;89,9;2024-09-23T01:02:01.024Z;2024-09-23T01:02:02Z;[{'id': 5235993103, 'qualifierId': 141, 'value': '57.2'}, {'id': 5235993105, 'qualifierId': 212, 'value': '23.1'}, {'id': 5235993099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235993109, 'qualifierId': 213, 'value': '4.44'}, {'id': 5235993101, 'qualifierId': 140, 'value': '53.0'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;23,1;53,0;4,44;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,0;57,2;;;;;;;0;0;12;4;Austin II;724;DC;1,0
2724898683;110;1;1;12;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,3;54,9;2024-09-23T01:02:02.561Z;2024-09-23T01:02:07Z;[{'id': 5235993265, 'qualifierId': 213, 'value': '5.02'}, {'id': 5235993259, 'qualifierId': 140, 'value': '57.5'}, {'id': 5235993263, 'qualifierId': 212, 'value': '17.9'}, {'id': 5235993261, 'qualifierId': 141, 'value': '29.8'}, {'id': 5235993257, 'qualifierId': 56, 'value': 'Center'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;17,9;57,5;5,02;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;57,5;29,8;;;;;;;0;0;12;6;Austin II;726;DC;1,0
2724898697;111;1;1;12;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,6;30,7;2024-09-23T01:02:08.512Z;2024-09-23T01:02:09Z;[{'id': 5235993325, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235993333, 'qualifierId': 213, 'value': '0.16'}, {'id': 5235993329, 'qualifierId': 141, 'value': '33.1'}, {'id': 5235993331, 'qualifierId': 212, 'value': '10.0'}, {'id': 5235993327, 'qualifierId': 140, 'value': '67.0'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,0;67,0;0,16;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,0;33,1;;;;;;;0;0;12;12;Austin II;732;DC;1,0
2724898719;112;1;1;12;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,0;33,1;2024-09-23T01:02:09.537Z;2024-09-23T01:02:13Z;[{'id': 5235993427, 'qualifierId': 212, 'value': '19.4'}, {'id': 5235993421, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235993429, 'qualifierId': 213, 'value': '4.51'}, {'id': 5235993425, 'qualifierId': 141, 'value': '5.2'}, {'id': 5235993423, 'qualifierId': 140, 'value': '63.3'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;19,4;63,3;4,51;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,3;5,2;;;;;;;0;0;12;13;Austin II;733;MC;1,0
2724898727;113;1;1;12;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,1;8,0;2024-09-23T01:02:13.489Z;2024-09-23T01:02:15Z;[{'id': 5235993471, 'qualifierId': 213, 'value': '2.77'}, {'id': 5235993469, 'qualifierId': 212, 'value': '8.1'}, {'id': 5235993467, 'qualifierId': 141, 'value': '12.3'}, {'id': 5235993463, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235993465, 'qualifierId': 140, 'value': '55.9'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;8,1;55,9;2,77;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,9;12,3;;;;;;;0;0;12;17;Austin II;737;FWR;1,0
2724898737;114;1;1;12;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,9;12,3;2024-09-23T01:02:15.440Z;2024-09-23T01:02:16Z;[{'id': 5235993525, 'qualifierId': 212, 'value': '25.3'}, {'id': 5235993523, 'qualifierId': 141, 'value': '45.4'}, {'id': 5235993527, 'qualifierId': 213, 'value': '2.04'}, {'id': 5235993519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235993521, 'qualifierId': 140, 'value': '45.0'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;25,3;45,0;2,04;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;45,0;45,4;;;;;;;0;0;12;19;Austin II;739;DC;1,0
2724898747;115;1;1;12;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,1;45,2;2024-09-23T01:02:16.736Z;2024-09-23T01:02:18Z;[{'id': 5235993561, 'qualifierId': 140, 'value': '46.9'}, {'id': 5235993567, 'qualifierId': 213, 'value': '1.45'}, {'id': 5235993559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235993563, 'qualifierId': 141, 'value': '68.7'}, {'id': 5235993565, 'qualifierId': 212, 'value': '16.1'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;16,1;46,9;1,45;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,9;68,7;;;;;;;0;0;12;20;Austin II;740;DC;1,0
2724898763;116;1;1;12;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,3;68,4;2024-09-23T01:02:18.400Z;2024-09-23T01:02:21Z;[{'id': 5235993651, 'qualifierId': 213, 'value': '1.05'}, {'id': 5235993647, 'qualifierId': 141, 'value': '96.8'}, {'id': 5235993643, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235993649, 'qualifierId': 212, 'value': '22.2'}, {'id': 5235993645, 'qualifierId': 140, 'value': '65.8'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;22,2;65,8;1,05;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;65,8;96,8;;;;;;;0;0;12;22;Austin II;742;DC;1,0
2724898791;117;1;1;12;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,8;98,1;2024-09-23T01:02:21.488Z;2024-09-23T01:02:29Z;[{'id': 5235993801, 'qualifierId': 213, 'value': '4.75'}, {'id': 5235993797, 'qualifierId': 141, 'value': '72.0'}, {'id': 5235993793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235993795, 'qualifierId': 140, 'value': '60.4'}, {'id': 5235993799, 'qualifierId': 212, 'value': '17.8'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;17,8;60,4;4,75;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;60,4;72,0;;;;;;;0;0;12;25;Austin II;745;DML;1,0
2724898799;118;1;1;12;33;99l7fsj6ykgbyqcb9zqqu9dgq;0;94,0;93,9;2024-09-23T01:02:29.665Z;2024-09-26T18:17:51Z;[{'id': 5235993857, 'qualifierId': 212, 'value': '2.5'}, {'id': 5235993851, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235993847, 'qualifierId': 2}, {'id': 5235993877, 'qualifierId': 236}, {'id': 5242849813, 'qualifierId': 224}, {'id': 5242849815, 'qualifierId': 72}, {'id': 5235993879, 'qualifierId': 233, 'value': '105'}, {'id': 5235993855, 'qualifierId': 141, 'value': '90.3'}, {'id': 5235993853, 'qualifierId': 140, 'value': '93.7'}, {'id': 5235993883, 'qualifierId': 286}, {'id': 5235993859, 'qualifierId': 213, 'value': '4.58'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;2,5;93,7;4,58;90,3;;;;;;;105,0;1,0;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;93,7;90,3;;;;;;;0;0;12;33;Austin II;753;MC;1,0
2724898801;105;12;1;12;33;d0c07im4a6oj8qa7f1zlt3pqs;1;5,2;16,1;2024-09-23T01:02:29.765Z;2024-09-23T01:02:47Z;[{'id': 5235993897, 'qualifierId': 233, 'value': '118'}, {'id': 5235993861, 'qualifierId': 185}, {'id': 5235993863, 'qualifierId': 56, 'value': 'Back'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;c7iozugubetwocgdnoesnswk;Clearance;;;;;;;;;;;;;;;;;;;;;118,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;12;33;North Texas;753;MC;1,0
2724898815;106;6;1;12;35;d0c07im4a6oj8qa7f1zlt3pqs;0;1,8;13,8;2024-09-23T01:02:31.969Z;2024-09-26T18:18:32Z;[{'id': 5235993931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235993953, 'qualifierId': 233, 'value': '119'}, {'id': 5235993933, 'qualifierId': 73}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;c7iozugubetwocgdnoesnswk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;119,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;12;35;North Texas;755;MC;1,0
2724898809;119;6;1;12;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;98,2;86,2;2024-09-23T01:02:31.969Z;2024-09-23T01:38:34Z;[{'id': 5235993921, 'qualifierId': 73}, {'id': 5235993919, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235993939, 'qualifierId': 233, 'value': '106'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c7iozugubetwocgdnoesnswk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;106,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;12;35;Austin II;755;MC;1,0
2724898995;120;1;1;13;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;99,5;99,5;2024-09-23T01:03:08.416Z;2024-09-26T18:19:26Z;[{'id': 5242855077, 'qualifierId': 20}, {'id': 5235994799, 'qualifierId': 1}, {'id': 5235994779, 'qualifierId': 6}, {'id': 5235994793, 'qualifierId': 141, 'value': '47.2'}, {'id': 5235994795, 'qualifierId': 212, 'value': '36.4'}, {'id': 5235994783, 'qualifierId': 223}, {'id': 5235994781, 'qualifierId': 155}, {'id': 5235995123, 'qualifierId': 210, 'value': '15'}, {'id': 5235995125, 'qualifierId': 154}, {'id': 5235994791, 'qualifierId': 140, 'value': '92.3'}, {'id': 5235994777, 'qualifierId': 2}, {'id': 5235994787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235994797, 'qualifierId': 213, 'value': '4.50'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;1,0;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;36,4;92,3;4,5;47,2;;1,0;;;;;;;;;1,0;;1,0;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;92,3;47,2;;;;;;;0;0;13;12;Austin II;792;FW;1,0
2724899001;121;15;1;13;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;92,3;47,2;2024-09-23T01:03:10.081Z;2024-09-23T01:49:20Z;[{'id': 5235994825, 'qualifierId': 17}, {'id': 5235995151, 'qualifierId': 103, 'value': '19'}, {'id': 5235994925, 'qualifierId': 25}, {'id': 5236000401, 'qualifierId': 82}, {'id': 5235994931, 'qualifierId': 328}, {'id': 5235994927, 'qualifierId': 15}, {'id': 5236000405, 'qualifierId': 147, 'value': '47.8'}, {'id': 5235995143, 'qualifierId': 154}, {'id': 5235994827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235995155, 'qualifierId': 231, 'value': '48.7'}, {'id': 5235995141, 'qualifierId': 29}, {'id': 5236000397, 'qualifierId': 78}, {'id': 5236048383, 'qualifierId': 233, 'value': '378'}, {'id': 5235995145, 'qualifierId': 55, 'value': '120'}, {'id': 5236000399, 'qualifierId': 100}, {'id': 5236000403, 'qualifierId': 146, 'value': '95.9'}, {'id': 5235995149, 'qualifierId': 102, 'value': '48.6'}, {'id': 5235995153, 'qualifierId': 230, 'value': '99.4'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Attempt Saved;;;;;;;;;;;;;;;;;;;;;378,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;19,0;1,0;1,0;1,0;47,8;48,7;1,0;1,0;120,0;1,0;95,9;48,6;99,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;95,9;47,8;48,6;19;120,0;6ggqe5gi2w2jjclmbjev6dd78;0;0;13;13;Austin II;793;DC;1,0
