id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_Resume;value_Involved;value_JerseyNumber;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Foul;value_Defensive;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_FreeKickTaken;value_TouchTypePass;value_HeadPass;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Overrun;value_BlockedPass;value_OutSwinger;value_Chipped;value_Cross;value_LeftFooted;value_Head;value_IntendedTackleTarget;value_TouchTypeControl;value_ShirtPull/Holding;value_AttemptedTackle;value_LayOff;value_SwitchOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_PlayersCaughtOffside;value_RightFooted;value_BlockedY;value_BoxCentre;value_GoalmouthY;value_Assisted;value_FromCorner;value_BlockedX;value_GoalmouthZ;value_IntentionalAssist;value_RelatedEventId;value_FirstTouch;value_LowCentre;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_Assist;value_GkY;value_CloseRightAndHigh;value_RegularPlay;value_GkX;value_Low;value_GoalKick;value_YellowCard;value_RecklessOffence;value_HighClaim;value_MediumGkIntervention;value_High;value_IndividualPlay;value_OutOfBoxCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighLeft;value_BoxDeepLeft;value_GoalShotTimestamp;value_BlockedCross;value_NotVisible;value_Indirect;value_HighRight;value_Deflection;value_SwerveLeft;value_Standing;value_Caught;value_Hands;value_FlickOn;value_AerialFoul;value_Dissent;value_HighCentre;value_Reaching;value_Collected;value_GkHoof;value_TacticalFoul;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxLeft;value_LowLeft;value_ParriedDanger;value_Fumble;value_LeadingToGoal;value_FantasyAssistId;value_NotAssisted;value_FantasyAssistType;value_FantasyAssistedBy;value_SmallBoxCentre;value_FantasyAssistTeam;value_RelatedError1Id;value_BigChance;value_CloseRight;value_BoxRight;value_Blocked;value_LowRight;value_DefBlock;value_OwnPlayer;value_Minutes;value_TakeOnOvertake;value_EndType;value_1On1;value_CoachId;value_NotRetreating;value_OverArm;value_SetPiece;value_SwerveRight;value_Volley;value_MisHit;value_Defensive1V1;value_FreeKick;value_CloseHigh;value_35Centre;value_CornerNotTaken;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676641291;341;1;1;33;28;erwnez7ksfkns4dqmyr1fhbe;1;25,9;33,9;2024-04-21T19:37:48.700Z;2024-04-21T19:37:58Z;[{'id': 4971475523, 'qualifierId': 213, 'value': '5.55'}, {'id': 4971475517, 'qualifierId': 140, 'value': '38.9'}, {'id': 4971475519, 'qualifierId': 141, 'value': '15.9'}, {'id': 4971475521, 'qualifierId': 212, 'value': '18.3'}, {'id': 4971475515, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;15,9;;5,55;38,9;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;38,9;15,9;;;;;;;0;0;33;28;Cincinnati II;2008;DL;1,0
2676641295;342;4;1;33;38;erwnez7ksfkns4dqmyr1fhbe;1;36,6;6,2;2024-04-21T19:37:58.747Z;2024-04-21T19:38:58Z;[{'id': 4971479943, 'qualifierId': 233, 'value': '256'}, {'id': 4971475917, 'qualifierId': 286}, {'id': 4971479915, 'qualifierId': 295}, {'id': 4971479913, 'qualifierId': 13}, {'id': 4971479917, 'qualifierId': 152}, {'id': 4971475531, 'qualifierId': 56, 'value': 'Back'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;ccppu92nikl9uyrhagtvba39w;Foul;;;;;;;;;;;;;;;;;;1,0;;1,0;;256,0;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;33;38;Cincinnati II;2018;FW;1,0
2676641393;256;4;1;33;38;bd0378yx50xpdcgwkt9p9bmz8;0;63,4;93,8;2024-04-21T19:37:58.748Z;2024-04-21T19:38:59Z;[{'id': 4971477535, 'qualifierId': 13}, {'id': 4971479977, 'qualifierId': 233, 'value': '342'}, {'id': 4971476049, 'qualifierId': 285}, {'id': 4971477537, 'qualifierId': 152}, {'id': 4971476047, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971479473, 'qualifierId': 295}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;ccppu92nikl9uyrhagtvba39w;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;342,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;33;38;Atlanta United II;2018;FW;1,0
2676641337;255;43;1;33;39;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-21T19:37:59.203Z;2024-04-21T19:38:22Z;[{'id': 4971475721, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971475813, 'qualifierId': 233, 'value': '343'}, {'id': 4971477273, 'qualifierId': 144, 'value': '5'}, {'id': 4971475723, 'qualifierId': 347, 'value': '0'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;ccppu92nikl9uyrhagtvba39w;Deleted event;;;;;;;;;;;;;;;;;;;;;;343,0;;;;;;;;0,0;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;33;39;Atlanta United II;2019;FW;1,0
2676641305;343;43;1;33;39;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-04-21T19:37:59.498Z;2024-04-21T19:39:00Z;[{'id': 4971480113, 'qualifierId': 144, 'value': '5'}, {'id': 4971475569, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971475571, 'qualifierId': 347, 'value': '0'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;ccppu92nikl9uyrhagtvba39w;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;33;39;Cincinnati II;2019;FW;1,0
2676641479;347;1;1;33;48;erwnez7ksfkns4dqmyr1fhbe;1;38,0;21,3;2024-04-21T19:38:08.204Z;2024-04-21T19:38:35Z;[{'id': 4971476519, 'qualifierId': 212, 'value': '23.9'}, {'id': 4971476511, 'qualifierId': 155}, {'id': 4971476515, 'qualifierId': 140, 'value': '28.5'}, {'id': 4971478315, 'qualifierId': 5}, {'id': 4971476521, 'qualifierId': 213, 'value': '2.00'}, {'id': 4971478317, 'qualifierId': 152}, {'id': 4971476513, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971476517, 'qualifierId': 141, 'value': '53.2'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;53,2;;2,0;28,5;23,9;;;;;1,0;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;28,5;53,2;;;;;;;0;0;33;48;Cincinnati II;2028;MC;1,0
2676641503;348;1;1;33;52;erwnez7ksfkns4dqmyr1fhbe;0;29,1;58,1;2024-04-21T19:38:11.916Z;2024-04-21T19:38:13Z;[{'id': 4971476647, 'qualifierId': 141, 'value': '82.5'}, {'id': 4971476643, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971476653, 'qualifierId': 1}, {'id': 4971476645, 'qualifierId': 140, 'value': '73.5'}, {'id': 4971476649, 'qualifierId': 212, 'value': '49.5'}, {'id': 4971476651, 'qualifierId': 213, 'value': '0.34'}, {'id': 4971476641, 'qualifierId': 155}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;82,5;;0,34;73,5;49,5;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;73,5;82,5;;;;;;;0;0;33;52;Cincinnati II;2032;DC;1,0
2676641547;257;1;1;33;54;bd0378yx50xpdcgwkt9p9bmz8;1;29,4;11,4;2024-04-21T19:38:14.652Z;2024-04-21T19:38:17Z;[{'id': 4971476885, 'qualifierId': 212, 'value': '8.7'}, {'id': 4971476879, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971476881, 'qualifierId': 140, 'value': '37.5'}, {'id': 4971476887, 'qualifierId': 213, 'value': '0.19'}, {'id': 4971476877, 'qualifierId': 3}, {'id': 4971476883, 'qualifierId': 141, 'value': '13.8'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;13,8;;0,19;37,5;8,7;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,5;13,8;;;;;;;0;0;33;54;Atlanta United II;2034;DMR;1,0
2676641553;258;61;1;33;57;bd0378yx50xpdcgwkt9p9bmz8;0;37,4;14,4;2024-04-21T19:38:17.084Z;2024-04-21T19:38:17Z;[{'id': 4971476895, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ccppu92nikl9uyrhagtvba39w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;33;57;Atlanta United II;2037;MC;1,0
2676641593;349;1;1;33;57;erwnez7ksfkns4dqmyr1fhbe;1;65,3;78,4;2024-04-21T19:38:17.563Z;2024-04-21T19:38:20Z;[{'id': 4971477097, 'qualifierId': 140, 'value': '61.7'}, {'id': 4971477101, 'qualifierId': 212, 'value': '10.3'}, {'id': 4971477095, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971477099, 'qualifierId': 141, 'value': '92.5'}, {'id': 4971477103, 'qualifierId': 213, 'value': '1.95'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;92,5;;1,95;61,7;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;61,7;92,5;;;;;;;0;0;33;57;Cincinnati II;2037;DC;1,0
2676641663;350;1;1;34;0;erwnez7ksfkns4dqmyr1fhbe;1;48,4;88,2;2024-04-21T19:38:20.412Z;2024-04-21T19:38:24Z;[{'id': 4971477493, 'qualifierId': 213, 'value': '3.50'}, {'id': 4971477477, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971477485, 'qualifierId': 141, 'value': '75.2'}, {'id': 4971477491, 'qualifierId': 212, 'value': '25.2'}, {'id': 4971477481, 'qualifierId': 140, 'value': '25.9'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;75,2;;3,5;25,9;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,9;75,2;;;;;;;0;0;34;0;Cincinnati II;2040;AMC;1,0
2676641697;351;1;1;34;4;erwnez7ksfkns4dqmyr1fhbe;1;25,9;75,1;2024-04-21T19:38:24.652Z;2024-04-21T19:38:27Z;[{'id': 4971477701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971477709, 'qualifierId': 213, 'value': '0.76'}, {'id': 4971477705, 'qualifierId': 141, 'value': '86.4'}, {'id': 4971477703, 'qualifierId': 140, 'value': '33.6'}, {'id': 4971477707, 'qualifierId': 212, 'value': '11.2'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;86,4;;0,76;33,6;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;33,6;86,4;;;;;;;0;0;34;4;Cincinnati II;2044;DC;1,0
2676641721;352;1;1;34;7;erwnez7ksfkns4dqmyr1fhbe;1;36,6;78,3;2024-04-21T19:38:27.467Z;2024-04-21T19:38:29Z;[{'id': 4971477875, 'qualifierId': 213, 'value': '4.61'}, {'id': 4971477869, 'qualifierId': 140, 'value': '35.8'}, {'id': 4971477871, 'qualifierId': 141, 'value': '65.9'}, {'id': 4971477873, 'qualifierId': 212, 'value': '8.5'}, {'id': 4971477867, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;65,9;;4,61;35,8;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;35,8;65,9;;;;;;;0;0;34;7;Cincinnati II;2047;MC;1,0
2676641789;353;1;1;34;9;erwnez7ksfkns4dqmyr1fhbe;1;30,8;64,0;2024-04-21T19:38:29.322Z;2024-04-21T19:38:35Z;[{'id': 4971478301, 'qualifierId': 213, 'value': '4.60'}, {'id': 4971478297, 'qualifierId': 141, 'value': '29.3'}, {'id': 4971478293, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971478295, 'qualifierId': 140, 'value': '28.3'}, {'id': 4971478299, 'qualifierId': 212, 'value': '23.7'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;29,3;;4,6;28,3;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;28,3;29,3;;;;;;;0;0;34;9;Cincinnati II;2049;MC;1,0
2676641837;354;1;1;34;17;erwnez7ksfkns4dqmyr1fhbe;1;29,8;31,1;2024-04-21T19:38:36.924Z;2024-04-21T19:38:40Z;[{'id': 4971478643, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971478653, 'qualifierId': 212, 'value': '27.2'}, {'id': 4971478645, 'qualifierId': 140, 'value': '27.8'}, {'id': 4971478659, 'qualifierId': 213, 'value': '1.65'}, {'id': 4971478649, 'qualifierId': 141, 'value': '71.0'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;71,0;;1,65;27,8;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,8;71,0;;;;;;;0;0;34;17;Cincinnati II;2057;DL;1,0
2676641895;355;1;1;34;20;erwnez7ksfkns4dqmyr1fhbe;1;29,8;72,8;2024-04-21T19:38:40.747Z;2024-04-21T19:38:44Z;[{'id': 4971479011, 'qualifierId': 140, 'value': '34.1'}, {'id': 4971479009, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971479015, 'qualifierId': 212, 'value': '14.1'}, {'id': 4971479013, 'qualifierId': 141, 'value': '92.4'}, {'id': 4971479017, 'qualifierId': 213, 'value': '1.24'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;92,4;;1,24;34,1;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,1;92,4;;;;;;;0;0;34;20;Cincinnati II;2060;DC;1,0
2676641937;356;1;1;34;24;erwnez7ksfkns4dqmyr1fhbe;1;37,9;94,3;2024-04-21T19:38:44.252Z;2024-04-21T19:38:47Z;[{'id': 4971479221, 'qualifierId': 141, 'value': '82.2'}, {'id': 4971479219, 'qualifierId': 140, 'value': '23.3'}, {'id': 4971479225, 'qualifierId': 213, 'value': '3.63'}, {'id': 4971479223, 'qualifierId': 212, 'value': '17.4'}, {'id': 4971479217, 'qualifierId': 56, 'value': 'Back'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;82,2;;3,63;23,3;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;23,3;82,2;;;;;;;0;0;34;24;Cincinnati II;2064;DC;1,0
2676641979;357;1;1;34;27;erwnez7ksfkns4dqmyr1fhbe;1;23,3;82,0;2024-04-21T19:38:47.227Z;2024-04-21T19:38:52Z;[{'id': 4971479507, 'qualifierId': 212, 'value': '19.4'}, {'id': 4971479503, 'qualifierId': 140, 'value': '24.7'}, {'id': 4971479505, 'qualifierId': 141, 'value': '53.5'}, {'id': 4971479501, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971479509, 'qualifierId': 213, 'value': '4.79'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;53,5;;4,79;24,7;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;24,7;53,5;;;;;;;0;0;34;27;Cincinnati II;2067;DC;1,0
2676641991;358;1;1;34;32;erwnez7ksfkns4dqmyr1fhbe;0;25,6;53,6;2024-04-21T19:38:52.380Z;2024-04-21T19:38:53Z;[{'id': 4971479599, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971479603, 'qualifierId': 141, 'value': '100.0'}, {'id': 4971479607, 'qualifierId': 212, 'value': '67.3'}, {'id': 4971479601, 'qualifierId': 140, 'value': '81.5'}, {'id': 4971479609, 'qualifierId': 213, 'value': '0.51'}, {'id': 4971479611, 'qualifierId': 1}, {'id': 4971479597, 'qualifierId': 155}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;100,0;;0,51;81,5;67,3;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;81,5;100,0;;;;;;;0;0;34;32;Cincinnati II;2072;DL;1,0
2676642309;259;5;1;34;33;bd0378yx50xpdcgwkt9p9bmz8;1;22,2;-1,5;2024-04-21T19:38:53.722Z;2024-04-21T20:04:13Z;[{'id': 4971481463, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971481511, 'qualifierId': 233, 'value': '359'}, {'id': 4971481465, 'qualifierId': 347}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;359,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;34;33;Atlanta United II;2073;MC;1,0
2676641993;359;5;1;34;33;erwnez7ksfkns4dqmyr1fhbe;0;77,8;101,5;2024-04-21T19:38:53.722Z;2024-04-21T19:39:19Z;[{'id': 4971479615, 'qualifierId': 347}, {'id': 4971479613, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971481521, 'qualifierId': 233, 'value': '259'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;259,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;34;33;Cincinnati II;2073;DL;1,0
2676642359;260;1;1;34;58;bd0378yx50xpdcgwkt9p9bmz8;1;26,2;0,0;2024-04-21T19:39:18.652Z;2024-04-21T19:39:23Z;[{'id': 4971481799, 'qualifierId': 213, 'value': '0.20'}, {'id': 4971481791, 'qualifierId': 141, 'value': '9.4'}, {'id': 4971481795, 'qualifierId': 212, 'value': '35.4'}, {'id': 4971481781, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971481779, 'qualifierId': 107}, {'id': 4971481787, 'qualifierId': 140, 'value': '59.3'}, {'id': 4971481805, 'qualifierId': 1}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;9,4;;0,2;59,3;35,4;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;59,3;9,4;;;;;;;0;0;34;58;Atlanta United II;2098;DMR;1,0
2676642383;261;4;1;35;3;bd0378yx50xpdcgwkt9p9bmz8;1;63,2;12,2;2024-04-21T19:39:23.171Z;2024-04-21T20:12:58Z;[{'id': 4971577879, 'qualifierId': 233, 'value': '361'}, {'id': 4971482529, 'qualifierId': 265}, {'id': 4971482525, 'qualifierId': 13}, {'id': 4971481919, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971577861, 'qualifierId': 286}, {'id': 4971482527, 'qualifierId': 152}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;ccppu92nikl9uyrhagtvba39w;Foul;;;;;;;;;;;;;;;;;;1,0;;1,0;;361,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;35;3;Atlanta United II;2103;FW;1,0
2676642423;361;4;1;35;3;erwnez7ksfkns4dqmyr1fhbe;0;36,8;87,8;2024-04-21T19:39:23.172Z;2024-04-21T20:12:58Z;[{'id': 4971482201, 'qualifierId': 265}, {'id': 4971482199, 'qualifierId': 152}, {'id': 4971577883, 'qualifierId': 233, 'value': '261'}, {'id': 4971482195, 'qualifierId': 13}, {'id': 4971482203, 'qualifierId': 285}, {'id': 4971482197, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;261,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;35;3;Cincinnati II;2103;DL;1,0
