id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Shove/Push;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Chipped;value_TouchTypeClearance;value_FlickOn;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_Left;value_Right;value_Assist;value_FromCorner;value_CornerTaken;value_Cross;value_LeftFooted;value_InSwinger;value_IntentionalAssist;value_GoalShotTimestamp;value_GkY;value_GoalShotGameClock;value_FirstTouch;value_Assisted;value_LowCentre;value_SmallBoxLeft;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_Head;value_GkX;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_IndividualPlay;value_HighRight;value_OutOfBoxCentre;value_SwitchOfPlay;value_RegularPlay;value_FollowsADribble;value_GkYTimeOfGoal;value_BoxLeft;value_LowRight;value_GkXTimeOfGoal;value_NotAssisted;value_SwerveLeft;value_CloseHigh;value_Overrun;value_BlockedCross;value_ThroughBall;value_BlockedX;value_BigChance;value_BoxRight;value_BlockedY;value_Feet;value_Sliding;value_ParriedSafe;value_BoxCentre;value_Blocked;value_DefBlock;value_PullBack;value_Unchallenged;value_HighGkIntervention;value_HighLeft;value_NotVisible;value_NotPastGoalLine;value_SmallBoxCentre;value_CloseLeft;value_High;value_SetPiece;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_1On1;value_Standing;value_GkKickFromHands;value_OverhitCross;value_FollowsShotRebound;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_LeadingToAttempt;value_IncorrectOutOfPlayDecision;value_ShirtPull/Holding;value_Minutes;value_LayOff;value_LowLeft;value_Collected;value_Hands;value_Diving;value_EndType;value_Penalty;value_PenaltyTakerId;value_Argument;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Volley;value_MisHit;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_FastBreak;value_CloseRightAndHigh;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_BoxDeepRight;value_Stooping;value_CaptainChange;value_LastLine;value_Handball;value_SixYardBlocked;value_DrivenCross;value_Straight;value_VideoCoverageLost;value_FreeKick;value_Reaching;value_TimeWasting;value_RedCard;value_ProfessionalFoulLastMan;value_ByWall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665216951;220;1;1;25;32;4gymgvqmve0m2vh89v84tt3x0;1;49,6;37,7;2024-03-31T00:29:10.693Z;2024-03-31T00:29:16Z;[{'id': 4909911967, 'qualifierId': 141, 'value': '43.4'}, {'id': 4909911965, 'qualifierId': 140, 'value': '55.3'}, {'id': 4909911969, 'qualifierId': 212, 'value': '7.1'}, {'id': 4909911963, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909911971, 'qualifierId': 213, 'value': '0.57'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,57;7,1;;55,3;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;55,3;43,4;;;;;;;;0;25;32;Columbus Crew II;1532;DL;1,0
2665217005;221;1;1;25;37;4gymgvqmve0m2vh89v84tt3x0;1;51,9;59,1;2024-03-31T00:29:16.229Z;2024-03-31T00:29:23Z;[{'id': 4909912301, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909912305, 'qualifierId': 141, 'value': '61.2'}, {'id': 4909912307, 'qualifierId': 212, 'value': '17.1'}, {'id': 4909912303, 'qualifierId': 140, 'value': '68.1'}, {'id': 4909912309, 'qualifierId': 213, 'value': '0.08'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,08;17,1;;68,1;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;68,1;61,2;;;;;;;;0;25;37;Columbus Crew II;1537;MC;1,0
2665217009;222;1;1;25;44;4gymgvqmve0m2vh89v84tt3x0;1;69,0;61,4;2024-03-31T00:29:23.045Z;2024-03-31T01:02:00Z;[{'id': 4909912331, 'qualifierId': 140, 'value': '71.1'}, {'id': 4909912335, 'qualifierId': 212, 'value': '4.9'}, {'id': 4909912329, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909912337, 'qualifierId': 213, 'value': '1.10'}, {'id': 4909912333, 'qualifierId': 141, 'value': '67.8'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,1;4,9;;71,1;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;71,1;67,8;;;;;;;;0;25;44;Columbus Crew II;1544;FWL;1,0
2665217043;223;1;1;25;45;4gymgvqmve0m2vh89v84tt3x0;1;73,6;69,4;2024-03-31T00:29:23.828Z;2024-03-31T00:29:27Z;[{'id': 4909912501, 'qualifierId': 141, 'value': '88.7'}, {'id': 4909912505, 'qualifierId': 213, 'value': '0.58'}, {'id': 4909912497, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909912503, 'qualifierId': 212, 'value': '23.9'}, {'id': 4909912499, 'qualifierId': 140, 'value': '92.6'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,58;23,9;;92,6;88,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;92,6;88,7;;;;;;;;0;25;45;Columbus Crew II;1545;MC;1,0
2665217087;224;1;1;25;48;4gymgvqmve0m2vh89v84tt3x0;1;93,3;89,0;2024-03-31T00:29:27.093Z;2024-03-31T00:29:32Z;[{'id': 4909912729, 'qualifierId': 212, 'value': '10.6'}, {'id': 4909912731, 'qualifierId': 213, 'value': '2.72'}, {'id': 4909912723, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909912727, 'qualifierId': 141, 'value': '95.3'}, {'id': 4909912725, 'qualifierId': 140, 'value': '84.1'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;2,72;10,6;;84,1;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;84,1;95,3;;;;;;;;0;25;48;Columbus Crew II;1548;DC;1,0
2665217065;240;43;1;25;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-03-31T00:29:29.967Z;2024-03-31T00:29:36Z;[{'id': 4909912913, 'qualifierId': 144, 'value': '83'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;51;Huntsville City;1551;AMC;1,0
2665217095;225;43;1;25;53;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-03-31T00:29:31.982Z;2024-03-31T00:29:35Z;[{'id': 4909912767, 'qualifierId': 286, 'value': '0'}, {'id': 4909912895, 'qualifierId': 144, 'value': '3'}, {'id': 4909912763, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909912875, 'qualifierId': 233, 'value': '241'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;;;;;;;;;;241,0;0,0;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;25;53;Columbus Crew II;1553;MC;1,0
2665217097;241;43;1;25;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-03-31T00:29:31.983Z;2024-03-31T00:29:36Z;[{'id': 4909912911, 'qualifierId': 144, 'value': '7'}, {'id': 4909912781, 'qualifierId': 285, 'value': '0'}, {'id': 4909912779, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;53;Huntsville City;1553;AMC;1,0
2665217187;226;4;1;25;55;4gymgvqmve0m2vh89v84tt3x0;1;89,8;90,0;2024-03-31T00:29:33.575Z;2024-03-31T00:29:52Z;[{'id': 4909913263, 'qualifierId': 13}, {'id': 4909913269, 'qualifierId': 265}, {'id': 4909913265, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909913267, 'qualifierId': 152}, {'id': 4909913271, 'qualifierId': 286}, {'id': 4909913527, 'qualifierId': 233, 'value': '242'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;;242,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;25;55;Columbus Crew II;1555;MC;1,0
2665217101;242;4;1;25;55;5b4ccd62yeeqdl2qk6jzsmjv8;0;10,2;10,0;2024-03-31T00:29:33.576Z;2024-03-31T00:29:52Z;[{'id': 4909912885, 'qualifierId': 265}, {'id': 4909912881, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909912887, 'qualifierId': 285}, {'id': 4909912879, 'qualifierId': 13}, {'id': 4909912883, 'qualifierId': 152}, {'id': 4909913531, 'qualifierId': 233, 'value': '226'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;1,0;226,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;55;Huntsville City;1555;AMC;1,0
2665217513;227;1;1;26;44;4gymgvqmve0m2vh89v84tt3x0;0;93,5;92,8;2024-03-31T00:30:22.567Z;2024-04-05T15:53:01Z;[{'id': 4909914969, 'qualifierId': 2}, {'id': 4923137461, 'qualifierId': 20}, {'id': 4909914975, 'qualifierId': 152}, {'id': 4909914971, 'qualifierId': 5}, {'id': 4909914983, 'qualifierId': 212, 'value': '27.0'}, {'id': 4923137459, 'qualifierId': 223}, {'id': 4909914977, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909914985, 'qualifierId': 213, 'value': '4.71'}, {'id': 4909914981, 'qualifierId': 141, 'value': '53.1'}, {'id': 4909914973, 'qualifierId': 155}, {'id': 4909914979, 'qualifierId': 140, 'value': '93.4'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;4,71;27,0;;93,4;53,1;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;93,4;53,1;;;;;;;;0;26;44;Columbus Crew II;1604;MC;1,0
2665218631;255;61;1;26;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,8;45,6;2024-03-31T00:30:28.620Z;2024-04-05T15:53:36Z;[{'id': 4909921143, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;bxnt8whbk4dag6gjclgqy232s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;26;50;Huntsville City;1610;DC;1,0
2665217731;228;14;1;26;56;4gymgvqmve0m2vh89v84tt3x0;1;93,4;45,6;2024-03-31T00:30:34.311Z;2024-04-05T15:54:13Z;[{'id': 4909922469, 'qualifierId': 103, 'value': '5.1'}, {'id': 4909916083, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909922467, 'qualifierId': 102, 'value': '44.8'}, {'id': 4910029605, 'qualifierId': 328}, {'id': 4909916081, 'qualifierId': 17}, {'id': 4909922471, 'qualifierId': 458}, {'id': 4910029599, 'qualifierId': 75}, {'id': 4909922477, 'qualifierId': 230, 'value': '99.5'}, {'id': 4910029597, 'qualifierId': 15}, {'id': 4909922479, 'qualifierId': 231, 'value': '48.4'}, {'id': 4910029595, 'qualifierId': 24}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;bxnt8whbk4dag6gjclgqy232s;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;48,4;;1,0;;;;44,8;;5,1;1,0;99,5;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;44,8;5.1;;;;0;26;56;Columbus Crew II;1616;DL;1,0
2665217769;229;2;1;26;57;4gymgvqmve0m2vh89v84tt3x0;1;91,1;47,5;2024-03-31T00:30:35.392Z;2024-03-31T01:04:34Z;[{'id': 4909916311, 'qualifierId': 141, 'value': '40.5'}, {'id': 4909916307, 'qualifierId': 56, 'value': 'Center'}, {'id': 4910029965, 'qualifierId': 7, 'value': 'bmax1bmduvrpp0lfh4do0yj9w'}, {'id': 4909916309, 'qualifierId': 140, 'value': '98.3'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;bxnt8whbk4dag6gjclgqy232s;Offside Pass;;;;;;;;;;;;;98,3;40,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;98,3;40,5;;;;;;;;0;26;57;Columbus Crew II;1617;DL;1,0
2665217627;243;55;1;26;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;9,7;51,1;2024-03-31T00:30:35.393Z;2024-03-31T00:59:45Z;[];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;bxnt8whbk4dag6gjclgqy232s;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;26;57;Huntsville City;1617;FW;1,0
2665217721;244;1;1;27;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;2,9;48,4;2024-03-31T00:30:48.033Z;2024-03-31T00:30:50Z;[{'id': 4909916047, 'qualifierId': 212, 'value': '11.6'}, {'id': 4909916037, 'qualifierId': 241}, {'id': 4909916041, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909916045, 'qualifierId': 141, 'value': '64.8'}, {'id': 4909916033, 'qualifierId': 5}, {'id': 4909916049, 'qualifierId': 213, 'value': '1.30'}, {'id': 4909916043, 'qualifierId': 140, 'value': '5.8'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,3;11,6;;5,8;64,8;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;5,8;64,8;;;;;;;;0;27;9;Huntsville City;1629;GK;1,0
2665217735;245;1;1;27;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,4;65,6;2024-03-31T00:30:50.097Z;2024-04-05T15:54:51Z;[{'id': 4909916109, 'qualifierId': 140, 'value': '33.0'}, {'id': 4909916107, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923138777, 'qualifierId': 155}, {'id': 4909916113, 'qualifierId': 212, 'value': '31.6'}, {'id': 4909916111, 'qualifierId': 141, 'value': '84.0'}, {'id': 4909916115, 'qualifierId': 213, 'value': '0.41'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,41;31,6;;33,0;84,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,0;84,0;;;;;;;;0;27;11;Huntsville City;1631;DC;1,0
2665217755;246;1;1;27;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,9;82,7;2024-03-31T00:30:51.298Z;2024-03-31T00:59:59Z;[{'id': 4909916247, 'qualifierId': 212, 'value': '8.9'}, {'id': 4909916237, 'qualifierId': 140, 'value': '30.9'}, {'id': 4909916241, 'qualifierId': 141, 'value': '95.4'}, {'id': 4910018471, 'qualifierId': 3}, {'id': 4909916233, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909916251, 'qualifierId': 213, 'value': '1.81'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,81;8,9;;30,9;95,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,9;95,4;;;;;;;;0;27;12;Huntsville City;1632;FW;1,0
2667666785;816;43;1;27;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-03-31T00:30:52.578Z;2024-04-05T15:55:30Z;[{'id': 4923139159, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923139161, 'qualifierId': 285, 'value': '0'}, {'id': 4923139179, 'qualifierId': 144, 'value': '45'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;bxnt8whbk4dag6gjclgqy232s;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;27;14;Huntsville City;1634;DML;1,0
2667666801;890;83;1;27;14;4gymgvqmve0m2vh89v84tt3x0;1;65,3;5,8;2024-03-31T00:30:52.578Z;2024-04-05T15:55:36Z;[{'id': 4923139249, 'qualifierId': 399, 'value': 'a12t1zv0y8gzzf6p3jrotkoic'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bxnt8whbk4dag6gjclgqy232s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;27;14;Columbus Crew II;1634;FWR;1,0
2665217777;247;1;1;27;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,4;90,9;2024-03-31T00:30:53.281Z;2024-03-31T01:00:18Z;[{'id': 4909916359, 'qualifierId': 140, 'value': '34.3'}, {'id': 4909916363, 'qualifierId': 212, 'value': '5.7'}, {'id': 4909916357, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909916365, 'qualifierId': 213, 'value': '0.44'}, {'id': 4909916361, 'qualifierId': 141, 'value': '94.5'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,44;5,7;;34,3;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;34,3;94,5;;;;;;;;0;27;14;Huntsville City;1634;DML;1,0
2665235661;424;61;1;27;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;34,1;89,6;2024-03-31T00:30:53.302Z;2024-03-31T01:00:17Z;[{'id': 4910019467, 'qualifierId': 56, 'value': 'Back'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;bxnt8whbk4dag6gjclgqy232s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;27;15;Huntsville City;1635;FW;1,0
2665217799;230;49;1;27;21;4gymgvqmve0m2vh89v84tt3x0;1;53,6;4,4;2024-03-31T00:30:59.816Z;2024-03-31T00:30:59Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bxnt8whbk4dag6gjclgqy232s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;27;21;Columbus Crew II;1641;FWR;1,0
