id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Captain;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Angle;value_NotVisible;value_Zone;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_Defensive;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TakeOnSpace;value_TouchTypeControl;value_Launch;value_Assist;value_IntentionalAssist;value_Assisted;value_BlockedY;value_GoalmouthY;value_BoxRight;value_BlockedX;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_LowLeft;value_RightFooted;value_Diving;value_Hands;value_Collected;value_LowGkIntervention;value_SwitchOfPlay;value_TakeOnOvertake;value_BoxCentre;value_LowRight;value_KeeperThrow;value_TouchTypePass;value_IntendedTackleTarget;value_Straight;value_Cross;value_DrivenCross;value_OverArm;value_DeletedEventType;value_LayOff;value_BlockedPass;value_GkX;value_GkY;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LeftFooted;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_1On1;value_NextEventGoalKick;value_GoalKick;value_High;value_TouchTypeClearance;value_OutOfPlay;value_OutSwinger;value_OverhitCross;value_HighGkIntervention;value_VideoCoverageLost;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_FromCorner;value_FirstTouch;value_Low;value_ShirtPull/Holding;value_NotAssisted;value_MediumGkIntervention;value_ParriedSafe;value_AttemptedTackle;value_IndividualPlay;value_LowCentre;value_BoxDeepRight;value_Feet;value_Standing;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BlockedCross;value_CloseLeft;value_BoxLeft;value_Volley;value_PullBack;value_PlayersCaughtOffside;value_Indirect;value_OutOfBoxCentre;value_CloseRightAndHigh;value_KeeperTouched;value_YellowCard;value_NotRetreating;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_Overrun;value_LeadingToGoal;value_FollowsADribble;value_TacticalFoul;value_HighClaim;value_HighRight;value_SetPiece;value_TimeWasting;value_CloseHigh;value_NotPastGoalLine;value_GkKickFromHands;value_AerialFoul;value_RecklessOffence;value_SwerveLeft;value_SoloRun;value_FreeKick;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718550455;197;6;1;19;40;dqx48fglv1l96cyrmjdod0xec;1;91,4;18,8;2024-09-08T21:23:54.825Z;2024-09-08T21:50:48Z;[{'id': 5201372037, 'qualifierId': 233, 'value': '165'}, {'id': 5201372093, 'qualifierId': 189}, {'id': 5201372029, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201372031, 'qualifierId': 75}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;f45wsvefqdvkrkafrq8fn3sic;Corner Awarded;;;;;;;;;;;1,0;;;;;;;;165,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;19;40;Colorado Rapids II;1180;DC;1,0
2718550521;198;1;1;19;58;dqx48fglv1l96cyrmjdod0xec;1;99,5;0,5;2024-09-08T21:24:12.901Z;2024-09-11T08:51:46Z;[{'id': 5201372323, 'qualifierId': 6}, {'id': 5201372329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201372737, 'qualifierId': 210, 'value': '13'}, {'id': 5201372337, 'qualifierId': 213, 'value': '1.73'}, {'id': 5201372335, 'qualifierId': 212, 'value': '41.6'}, {'id': 5201372321, 'qualifierId': 2}, {'id': 5201372331, 'qualifierId': 140, 'value': '93.3'}, {'id': 5201372327, 'qualifierId': 223}, {'id': 5201372325, 'qualifierId': 155}, {'id': 5201372333, 'qualifierId': 141, 'value': '60.9'}, {'id': 5201372739, 'qualifierId': 154}, {'id': 5201372339, 'qualifierId': 1}, {'id': 5204552623, 'qualifierId': 72}];9gswafduy82n4o6f0uk0khhck;M. Joyner;1,0;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;1,73;;;93,3;;41,6;60,9;1,0;1,0;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;93,3;60,9;;;;;;;0;0;19;58;Colorado Rapids II;1198;AML;1,0
2718550523;199;13;1;20;3;dqx48fglv1l96cyrmjdod0xec;1;89,6;62,4;2024-09-08T21:24:17.893Z;2024-09-11T08:53:38Z;[{'id': 5201372347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201372345, 'qualifierId': 17}, {'id': 5201372755, 'qualifierId': 29}, {'id': 5201372757, 'qualifierId': 154}, {'id': 5201372765, 'qualifierId': 103, 'value': '1.4'}, {'id': 5201372767, 'qualifierId': 230, 'value': '99.3'}, {'id': 5201372541, 'qualifierId': 15}, {'id': 5201372769, 'qualifierId': 231, 'value': '50.5'}, {'id': 5201372763, 'qualifierId': 102, 'value': '64.0'}, {'id': 5201372539, 'qualifierId': 25}, {'id': 5201372545, 'qualifierId': 328}, {'id': 5201372753, 'qualifierId': 73}, {'id': 5201372759, 'qualifierId': 55, 'value': '198'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;f45wsvefqdvkrkafrq8fn3sic;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;64,0;;;1,4;;198,0;;;;;;;;;1,0;;;;;;;;;;;;99,3;50,5;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;64,0;1.4;198,0;at9jab3qv8j4azup6qd5ggui2;0;0;20;3;Colorado Rapids II;1203;DC;1,0
2718550517;166;5;1;20;3;iiolvosiuokkrl5iuoxcjo4p;1;-1,4;39,6;2024-09-08T21:24:18.361Z;2024-09-09T00:14:45Z;[{'id': 5201577625, 'qualifierId': 233, 'value': '200'}, {'id': 5201576871, 'qualifierId': 346}, {'id': 5201418047, 'qualifierId': 56, 'value': 'Back'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;f45wsvefqdvkrkafrq8fn3sic;Out;;;;;;;;;;;;;;;;;;;200,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;20;3;St. Louis City II;1203;GK;1,0
2718550527;200;5;1;20;3;dqx48fglv1l96cyrmjdod0xec;0;101,4;60,4;2024-09-08T21:24:18.361Z;2024-09-08T21:50:41Z;[{'id': 5201372393, 'qualifierId': 233, 'value': '166'}, {'id': 5201372359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201372361, 'qualifierId': 346}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;f45wsvefqdvkrkafrq8fn3sic;Out;;;;;;;;;;;;;;;;;;;166,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;20;3;Colorado Rapids II;1203;DC;1,0
2718550609;167;1;1;20;24;iiolvosiuokkrl5iuoxcjo4p;1;4,5;38,7;2024-09-08T21:24:39.465Z;2024-09-08T21:40:30Z;[{'id': 5201372895, 'qualifierId': 212, 'value': '4.8'}, {'id': 5201372897, 'qualifierId': 213, 'value': '1.57'}, {'id': 5201372901, 'qualifierId': 237}, {'id': 5201372887, 'qualifierId': 124}, {'id': 5201372891, 'qualifierId': 140, 'value': '4.5'}, {'id': 5201372893, 'qualifierId': 141, 'value': '45.7'}, {'id': 5201372889, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;1,57;;;4,5;;4,8;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;4,5;45,7;;;;;;;0;0;20;24;St. Louis City II;1224;Sub;1,0
2718550621;168;1;1;20;28;iiolvosiuokkrl5iuoxcjo4p;1;7,1;49,5;2024-09-08T21:24:43.257Z;2024-09-08T21:24:46Z;[{'id': 5201372961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201372969, 'qualifierId': 213, 'value': '5.00'}, {'id': 5201372967, 'qualifierId': 212, 'value': '15.1'}, {'id': 5201372965, 'qualifierId': 141, 'value': '28.2'}, {'id': 5201372963, 'qualifierId': 140, 'value': '11.2'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,0;;;11,2;;15,1;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;11,2;28,2;;;;;;;0;0;20;28;St. Louis City II;1228;GK;1,0
2718550641;169;1;1;20;31;iiolvosiuokkrl5iuoxcjo4p;1;16,2;20,3;2024-09-08T21:24:46.425Z;2024-09-08T21:50:03Z;[{'id': 5201373093, 'qualifierId': 141, 'value': '10.6'}, {'id': 5201373089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201373095, 'qualifierId': 212, 'value': '13.4'}, {'id': 5201373097, 'qualifierId': 213, 'value': '5.77'}, {'id': 5201373091, 'qualifierId': 140, 'value': '27.3'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,77;;;27,3;;13,4;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;27,3;10,6;;;;;;;0;0;20;31;St. Louis City II;1231;Sub;1,0
2718550643;170;4;1;20;37;iiolvosiuokkrl5iuoxcjo4p;1;48,2;14,5;2024-09-08T21:24:51.893Z;2024-09-08T21:46:43Z;[{'id': 5201373129, 'qualifierId': 286}, {'id': 5201373173, 'qualifierId': 233, 'value': '201'}, {'id': 5201373123, 'qualifierId': 295}, {'id': 5201373127, 'qualifierId': 152}, {'id': 5201373125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201373121, 'qualifierId': 13}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;;f45wsvefqdvkrkafrq8fn3sic;Foul;;;;;;;;;;;;;;;;;;;201,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;20;37;St. Louis City II;1237;AMC;1,0
2718550637;201;4;1;20;37;dqx48fglv1l96cyrmjdod0xec;0;51,8;85,5;2024-09-08T21:24:51.894Z;2024-09-08T21:46:44Z;[{'id': 5201373159, 'qualifierId': 285}, {'id': 5201373153, 'qualifierId': 295}, {'id': 5201373177, 'qualifierId': 233, 'value': '170'}, {'id': 5201373157, 'qualifierId': 152}, {'id': 5201373155, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201373151, 'qualifierId': 13}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;f45wsvefqdvkrkafrq8fn3sic;Foul;;;;;;;;;;;;;;;;;;;170,0;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;20;37;Colorado Rapids II;1237;MC;1,0
2718550695;171;1;1;20;52;iiolvosiuokkrl5iuoxcjo4p;1;56,8;9,3;2024-09-08T21:25:07.145Z;2024-09-08T21:25:09Z;[{'id': 5201373461, 'qualifierId': 212, 'value': '23.2'}, {'id': 5201373459, 'qualifierId': 141, 'value': '19.0'}, {'id': 5201373453, 'qualifierId': 152}, {'id': 5201373463, 'qualifierId': 213, 'value': '2.85'}, {'id': 5201373451, 'qualifierId': 5}, {'id': 5201373455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201373457, 'qualifierId': 140, 'value': '35.6'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,85;;;35,6;;23,2;19,0;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;35,6;19,0;;;;;;;0;0;20;52;St. Louis City II;1252;DR;1,0
2718550699;172;1;1;20;55;iiolvosiuokkrl5iuoxcjo4p;1;35,6;19,0;2024-09-08T21:25:09.833Z;2024-09-08T21:39:13Z;[{'id': 5201373493, 'qualifierId': 212, 'value': '8.2'}, {'id': 5201373495, 'qualifierId': 213, 'value': '6.15'}, {'id': 5201373491, 'qualifierId': 141, 'value': '17.4'}, {'id': 5201373489, 'qualifierId': 140, 'value': '43.3'}, {'id': 5201373487, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;6,15;;;43,3;;8,2;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;43,3;17,4;;;;;;;0;0;20;55;St. Louis City II;1255;Sub;1,0
2718550707;173;1;1;20;57;iiolvosiuokkrl5iuoxcjo4p;0;43,8;27,4;2024-09-08T21:25:12.553Z;2024-09-08T21:25:14Z;[{'id': 5201373543, 'qualifierId': 212, 'value': '43.8'}, {'id': 5201373539, 'qualifierId': 140, 'value': '75.7'}, {'id': 5201373547, 'qualifierId': 1}, {'id': 5201373537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201373535, 'qualifierId': 155}, {'id': 5201373545, 'qualifierId': 213, 'value': '0.70'}, {'id': 5201373541, 'qualifierId': 141, 'value': '68.8'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,7;;;75,7;;43,8;68,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,7;68,8;;;;;;;0;0;20;57;St. Louis City II;1257;MC;1,0
2718550713;202;49;1;21;1;dqx48fglv1l96cyrmjdod0xec;1;27,6;35,2;2024-09-08T21:25:15.989Z;2024-09-08T21:25:16Z;[];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;21;1;Colorado Rapids II;1261;DR;1,0
2718550723;203;1;1;21;1;dqx48fglv1l96cyrmjdod0xec;1;27,2;35,6;2024-09-08T21:25:16.229Z;2024-09-08T21:25:18Z;[{'id': 5201373641, 'qualifierId': 140, 'value': '8.8'}, {'id': 5201373645, 'qualifierId': 212, 'value': '19.9'}, {'id': 5201373647, 'qualifierId': 213, 'value': '2.90'}, {'id': 5201373643, 'qualifierId': 141, 'value': '42.7'}, {'id': 5201373639, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,9;;;8,8;;19,9;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;8,8;42,7;;;;;;;0;0;21;1;Colorado Rapids II;1261;DR;1,0
2718550743;204;1;1;21;3;dqx48fglv1l96cyrmjdod0xec;1;6,2;43,0;2024-09-08T21:25:18.757Z;2024-09-08T21:25:24Z;[{'id': 5201373759, 'qualifierId': 213, 'value': '5.83'}, {'id': 5201373749, 'qualifierId': 157}, {'id': 5201373761, 'qualifierId': 1}, {'id': 5201373753, 'qualifierId': 140, 'value': '38.8'}, {'id': 5201373751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201373757, 'qualifierId': 212, 'value': '38.2'}, {'id': 5201373755, 'qualifierId': 141, 'value': '18.2'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,83;;;38,8;;38,2;18,2;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,8;18,2;;;;;;;0;0;21;3;Colorado Rapids II;1263;GK;1,0
2718550761;205;1;1;21;9;dqx48fglv1l96cyrmjdod0xec;1;36,8;20,2;2024-09-08T21:25:23.925Z;2024-09-08T21:25:27Z;[{'id': 5201373875, 'qualifierId': 140, 'value': '24.8'}, {'id': 5201373877, 'qualifierId': 141, 'value': '28.0'}, {'id': 5201373873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201373879, 'qualifierId': 212, 'value': '13.7'}, {'id': 5201373881, 'qualifierId': 213, 'value': '2.74'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,74;;;24,8;;13,7;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;24,8;28,0;;;;;;;0;0;21;9;Colorado Rapids II;1269;AMR;1,0
2718550781;206;1;1;21;12;dqx48fglv1l96cyrmjdod0xec;1;24,4;28,0;2024-09-08T21:25:27.333Z;2024-09-08T21:25:32Z;[{'id': 5201373985, 'qualifierId': 140, 'value': '37.5'}, {'id': 5201373987, 'qualifierId': 141, 'value': '8.2'}, {'id': 5201373989, 'qualifierId': 212, 'value': '19.2'}, {'id': 5201373991, 'qualifierId': 213, 'value': '5.51'}, {'id': 5201373983, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,51;;;37,5;;19,2;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;37,5;8,2;;;;;;;0;0;21;12;Colorado Rapids II;1272;DL;1,0
2718550789;207;1;1;21;17;dqx48fglv1l96cyrmjdod0xec;1;37,5;8,0;2024-09-08T21:25:32.260Z;2024-09-08T21:25:33Z;[{'id': 5201374025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201374029, 'qualifierId': 141, 'value': '5.9'}, {'id': 5201374027, 'qualifierId': 140, 'value': '23.7'}, {'id': 5201374031, 'qualifierId': 212, 'value': '14.6'}, {'id': 5201374033, 'qualifierId': 213, 'value': '3.24'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;3,24;;;23,7;;14,6;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;23,7;5,9;;;;;;;0;0;21;17;Colorado Rapids II;1277;FW;1,0
2718550795;208;1;1;21;18;dqx48fglv1l96cyrmjdod0xec;1;23,2;5,5;2024-09-08T21:25:33.444Z;2024-09-08T21:25:34Z;[{'id': 5201374053, 'qualifierId': 141, 'value': '30.7'}, {'id': 5201374049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201374055, 'qualifierId': 212, 'value': '21.0'}, {'id': 5201374057, 'qualifierId': 213, 'value': '2.18'}, {'id': 5201374051, 'qualifierId': 140, 'value': '11.7'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,18;;;11,7;;21,0;30,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;11,7;30,7;;;;;;;0;0;21;18;Colorado Rapids II;1278;DR;1,0
2718550817;209;1;1;21;19;dqx48fglv1l96cyrmjdod0xec;1;11,3;30,4;2024-09-08T21:25:34.805Z;2024-09-08T21:25:36Z;[{'id': 5201374141, 'qualifierId': 140, 'value': '53.9'}, {'id': 5201374145, 'qualifierId': 212, 'value': '44.8'}, {'id': 5201374137, 'qualifierId': 157}, {'id': 5201374147, 'qualifierId': 213, 'value': '0.04'}, {'id': 5201374139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201374149, 'qualifierId': 1}, {'id': 5201374143, 'qualifierId': 141, 'value': '32.9'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,04;;;53,9;;44,8;32,9;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;53,9;32,9;;;;;;;0;0;21;19;Colorado Rapids II;1279;GK;1,0
2718550821;210;61;1;21;21;dqx48fglv1l96cyrmjdod0xec;0;53,9;32,6;2024-09-08T21:25:36.468Z;2024-09-08T21:25:36Z;[{'id': 5201374157, 'qualifierId': 56, 'value': 'Center'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;f45wsvefqdvkrkafrq8fn3sic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;21;21;Colorado Rapids II;1281;AMR;1,0
2718550823;174;49;1;21;22;iiolvosiuokkrl5iuoxcjo4p;1;40,6;87,5;2024-09-08T21:25:36.889Z;2024-09-08T21:25:36Z;[];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;f45wsvefqdvkrkafrq8fn3sic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;21;22;St. Louis City II;1282;DC;1,0
2718550853;175;1;1;21;22;iiolvosiuokkrl5iuoxcjo4p;1;40,6;87,5;2024-09-08T21:25:37.129Z;2024-09-08T21:25:47Z;[{'id': 5201374389, 'qualifierId': 212, 'value': '24.7'}, {'id': 5201374387, 'qualifierId': 141, 'value': '59.7'}, {'id': 5201374385, 'qualifierId': 140, 'value': '25.5'}, {'id': 5201374383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201374391, 'qualifierId': 213, 'value': '4.01'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;4,01;;;25,5;;24,7;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;25,5;59,7;;;;;;;0;0;21;22;St. Louis City II;1282;DC;1,0
