id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Launch;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_FlickOn;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_IndividualPlay;value_GoalmouthZ;value_RegularPlay;value_BoxRight;value_BlockedX;value_BlockedY;value_HighCentre;value_GoalmouthY;value_RightFooted;value_Standing;value_MediumGkIntervention;value_Hands;value_ParriedSafe;value_OverArm;value_KeeperThrow;value_Cross;value_InSwinger;value_Left;value_CornerTaken;value_Right;value_IntentionalAssist;value_Assist;value_OutSwinger;value_Volley;value_MisHit;value_FirstTouch;value_GkY;value_NotPastGoalLine;value_FromCorner;value_Head;value_GkX;value_RelatedEventId;value_Assisted;value_BoxCentre;value_LowGkIntervention;value_TakeOnSpace;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_NotVisible;value_TouchTypePass;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LeftFooted;value_Shove/Push;value_High;value_FastBreak;value_Blocked;value_BigChance;value_LowCentre;value_DefBlock;value_SwitchOfPlay;value_Overrun;value_BoxLeft;value_SwerveLeft;value_TakeOnOvertake;value_LayOff;value_LowLeft;value_Diving;value_Collected;value_ShirtPull/Holding;value_OutOfBoxCentre;value_HighLeft;value_HighGkIntervention;value_Caught;value_Reaching;value_HighClaim;value_CloseRight;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_YellowCard;value_FreeKick;value_Fingertip;value_LowRight;value_OwnPlayer;value_SixYardBlocked;value_OwnShotBlocked;value_IncorrectOutOfPlayDecision;value_SmallBoxRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_SetPiece;value_SwerveRight;value_EndType;value_PullBack;value_RecklessOffence;value_ThroughBall;value_Deflection;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BlockedCross;value_Unchallenged;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_TacticalFoul;value_LeadingToGoal;value_HighRight;value_KeeperTouched;value_Dissent;value_CoachId;value_LastLine;value_BoxDeepLeft;value_Stooping;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2688761801;844;83;1;30;16;7fbej4xwoq4imaf5l39304m37;1;63,1;45,8;2024-05-12T19:33:34.718Z;2024-05-18T13:23:36Z;[{'id': 5037349113, 'qualifierId': 399, 'value': '28kg6zbpgbb8zrnhidogpxi0a'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;csa4z7z8fak8aqtdsug4siej8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;30;16;Colorado Rapids II;1816;FW;1,0
2686749679;311;43;1;30;19;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-05-12T19:33:37.245Z;2024-05-12T19:33:41Z;[{'id': 5026380881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026380883, 'qualifierId': 285, 'value': '0'}, {'id': 5026381207, 'qualifierId': 144, 'value': '50'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;30;19;Sporting KC II;1819;FW;1,0
2686749727;312;4;1;30;19;iiolvosiuokkrl5iuoxcjo4p;1;33,4;56,9;2024-05-12T19:33:37.859Z;2024-05-12T19:33:43Z;[{'id': 5026381151, 'qualifierId': 13}, {'id': 5026381153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026381349, 'qualifierId': 286}, {'id': 5026381159, 'qualifierId': 265}, {'id': 5026381345, 'qualifierId': 233, 'value': '297'}, {'id': 5026381155, 'qualifierId': 152}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Foul;;;;;;;;;;;;;;;;;;297,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;30;19;Sporting KC II;1819;FW;1,0
2686749755;297;4;1;30;19;7fbej4xwoq4imaf5l39304m37;0;66,6;43,1;2024-05-12T19:33:37.860Z;2024-05-12T19:33:43Z;[{'id': 5026381297, 'qualifierId': 152}, {'id': 5026381359, 'qualifierId': 233, 'value': '312'}, {'id': 5026381293, 'qualifierId': 13}, {'id': 5026381299, 'qualifierId': 265}, {'id': 5026381301, 'qualifierId': 285}, {'id': 5026381295, 'qualifierId': 56, 'value': 'Center'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;csa4z7z8fak8aqtdsug4siej8;Foul;;;;;;;;;;;;;;;;;;312,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;30;19;Colorado Rapids II;1819;FW;1,0
2686750075;313;1;1;30;44;iiolvosiuokkrl5iuoxcjo4p;1;30,3;63,9;2024-05-12T19:34:02.485Z;2024-05-12T19:34:06Z;[{'id': 5026383115, 'qualifierId': 152}, {'id': 5026383119, 'qualifierId': 140, 'value': '29.3'}, {'id': 5026383125, 'qualifierId': 213, 'value': '4.66'}, {'id': 5026383113, 'qualifierId': 5}, {'id': 5026383123, 'qualifierId': 212, 'value': '18.7'}, {'id': 5026383121, 'qualifierId': 141, 'value': '36.4'}, {'id': 5026383117, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;36,4;;4,66;18,7;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,3;36,4;;;;;;;0;0;30;44;Sporting KC II;1844;DC;1,0
2686750085;314;1;1;30;48;iiolvosiuokkrl5iuoxcjo4p;1;27,8;34,9;2024-05-12T19:34:06.261Z;2024-05-12T19:34:07Z;[{'id': 5026383237, 'qualifierId': 213, 'value': '0.78'}, {'id': 5026383229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026383235, 'qualifierId': 212, 'value': '11.9'}, {'id': 5026383231, 'qualifierId': 140, 'value': '35.8'}, {'id': 5026383233, 'qualifierId': 141, 'value': '47.2'}];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;47,2;;0,78;11,9;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;35,8;47,2;;;;;;;0;0;30;48;Sporting KC II;1848;DL;1,0
2686750099;315;1;1;30;49;iiolvosiuokkrl5iuoxcjo4p;1;35,9;47,3;2024-05-12T19:34:07.349Z;2024-05-12T19:34:08Z;[{'id': 5026383341, 'qualifierId': 156}, {'id': 5026383327, 'qualifierId': 140, 'value': '27.0'}, {'id': 5026383325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026383329, 'qualifierId': 141, 'value': '36.0'}, {'id': 5026383333, 'qualifierId': 213, 'value': '3.83'}, {'id': 5026383331, 'qualifierId': 212, 'value': '12.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;36,0;;3,83;12,1;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;27,0;36,0;;;;;;;0;0;30;49;Sporting KC II;1849;MC;1,0
2686750267;316;1;1;30;52;iiolvosiuokkrl5iuoxcjo4p;1;23,1;34,6;2024-05-12T19:34:10.197Z;2024-05-12T19:34:19Z;[{'id': 5026384155, 'qualifierId': 141, 'value': '67.3'}, {'id': 5026384159, 'qualifierId': 213, 'value': '1.52'}, {'id': 5026384151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026384153, 'qualifierId': 140, 'value': '24.1'}, {'id': 5026384157, 'qualifierId': 212, 'value': '22.3'}];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;67,3;;1,52;22,3;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;24,1;67,3;;;;;;;0;0;30;52;Sporting KC II;1852;DL;1,0
2686750339;317;1;1;31;1;iiolvosiuokkrl5iuoxcjo4p;1;36,2;73,6;2024-05-12T19:34:19.045Z;2024-05-12T19:34:23Z;[{'id': 5026384555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026384563, 'qualifierId': 213, 'value': '4.43'}, {'id': 5026384561, 'qualifierId': 212, 'value': '9.9'}, {'id': 5026384559, 'qualifierId': 141, 'value': '59.6'}, {'id': 5026384557, 'qualifierId': 140, 'value': '33.6'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;59,6;;4,43;9,9;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;33,6;59,6;;;;;;;0;0;31;1;Sporting KC II;1861;DC;1,0
2686750371;318;1;1;31;5;iiolvosiuokkrl5iuoxcjo4p;0;33,5;55,7;2024-05-12T19:34:23.781Z;2024-05-12T19:34:24Z;[{'id': 5026384727, 'qualifierId': 213, 'value': '5.63'}, {'id': 5026384729, 'qualifierId': 1}, {'id': 5026384725, 'qualifierId': 212, 'value': '44.9'}, {'id': 5026384721, 'qualifierId': 140, 'value': '67.4'}, {'id': 5026384723, 'qualifierId': 141, 'value': '15.5'}, {'id': 5026384717, 'qualifierId': 56, 'value': 'Right'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;15,5;;5,63;44,9;67,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;67,4;15,5;;;;;;;0;0;31;5;Sporting KC II;1865;MC;1,0
2686750377;298;49;1;31;6;7fbej4xwoq4imaf5l39304m37;1;34,3;77,6;2024-05-12T19:34:24.996Z;2024-05-12T19:34:25Z;[];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;31;6;Colorado Rapids II;1866;DC;1,0
2686750497;299;1;1;31;7;7fbej4xwoq4imaf5l39304m37;1;34,3;77,6;2024-05-12T19:34:25.203Z;2024-05-12T19:34:32Z;[{'id': 5026385395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026385399, 'qualifierId': 141, 'value': '64.8'}, {'id': 5026385403, 'qualifierId': 213, 'value': '5.47'}, {'id': 5026385401, 'qualifierId': 212, 'value': '12.0'}, {'id': 5026385397, 'qualifierId': 140, 'value': '42.2'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;64,8;;5,47;12,0;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;42,2;64,8;;;;;;;0;0;31;7;Colorado Rapids II;1867;DC;1,0
2686750561;300;1;1;31;14;7fbej4xwoq4imaf5l39304m37;1;42,5;55,7;2024-05-12T19:34:32.644Z;2024-05-12T19:34:37Z;[{'id': 5026385803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026385811, 'qualifierId': 213, 'value': '4.33'}, {'id': 5026385807, 'qualifierId': 141, 'value': '29.5'}, {'id': 5026385805, 'qualifierId': 140, 'value': '35.6'}, {'id': 5026385809, 'qualifierId': 212, 'value': '19.2'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;29,5;;4,33;19,2;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;35,6;29,5;;;;;;;0;0;31;14;Colorado Rapids II;1874;MC;1,0
2686750599;301;1;1;31;19;7fbej4xwoq4imaf5l39304m37;1;42,4;30,0;2024-05-12T19:34:37.556Z;2024-05-12T19:34:39Z;[{'id': 5026386025, 'qualifierId': 140, 'value': '46.0'}, {'id': 5026386021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026386037, 'qualifierId': 213, 'value': '1.40'}, {'id': 5026386033, 'qualifierId': 212, 'value': '22.2'}, {'id': 5026386029, 'qualifierId': 141, 'value': '62.1'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;62,1;;1,4;22,2;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;46,0;62,1;;;;;;;0;0;31;19;Colorado Rapids II;1879;DL;1,0
2686750679;302;1;1;31;21;7fbej4xwoq4imaf5l39304m37;1;45,9;63,1;2024-05-12T19:34:39.844Z;2024-05-12T19:34:43Z;[{'id': 5026386475, 'qualifierId': 140, 'value': '67.2'}, {'id': 5026386479, 'qualifierId': 212, 'value': '25.8'}, {'id': 5026386473, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026386481, 'qualifierId': 213, 'value': '0.52'}, {'id': 5026386477, 'qualifierId': 141, 'value': '82.0'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;82,0;;0,52;25,8;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;67,2;82,0;;;;;;;0;0;31;21;Colorado Rapids II;1881;DC;1,0
2686750687;303;1;1;31;25;7fbej4xwoq4imaf5l39304m37;0;65,4;75,7;2024-05-12T19:34:43.572Z;2024-05-12T19:34:44Z;[{'id': 5026386561, 'qualifierId': 140, 'value': '63.8'}, {'id': 5026386565, 'qualifierId': 212, 'value': '8.3'}, {'id': 5026386563, 'qualifierId': 141, 'value': '63.7'}, {'id': 5026386559, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026386569, 'qualifierId': 213, 'value': '4.51'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;63,7;;4,51;8,3;63,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,8;63,7;;;;;;;0;0;31;25;Colorado Rapids II;1885;DC;1,0
2686750705;319;8;1;31;27;iiolvosiuokkrl5iuoxcjo4p;1;33,2;32,4;2024-05-12T19:34:45.044Z;2024-05-18T13:24:11Z;[{'id': 5037351321, 'qualifierId': 384}, {'id': 5026386657, 'qualifierId': 56, 'value': 'Back'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;csa4z7z8fak8aqtdsug4siej8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;31;27;Sporting KC II;1887;MC;1,0
2686750763;320;1;1;31;29;iiolvosiuokkrl5iuoxcjo4p;1;41,3;26,7;2024-05-12T19:34:47.093Z;2024-05-12T19:34:50Z;[{'id': 5026387001, 'qualifierId': 141, 'value': '20.7'}, {'id': 5026387005, 'qualifierId': 213, 'value': '3.79'}, {'id': 5026387003, 'qualifierId': 212, 'value': '6.7'}, {'id': 5026386997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026386999, 'qualifierId': 140, 'value': '36.2'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;20,7;;3,79;6,7;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,2;20,7;;;;;;;0;0;31;29;Sporting KC II;1889;FW;1,0
2686750773;321;49;1;31;30;iiolvosiuokkrl5iuoxcjo4p;1;36,5;20,4;2024-05-12T19:34:48.029Z;2024-05-18T13:24:24Z;[];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;31;30;Sporting KC II;1890;MC;1,0
2686750785;322;1;1;31;30;iiolvosiuokkrl5iuoxcjo4p;1;41,2;19,7;2024-05-12T19:34:48.165Z;2024-05-18T13:24:26Z;[{'id': 5026387119, 'qualifierId': 213, 'value': '5.86'}, {'id': 5026387117, 'qualifierId': 212, 'value': '14.9'}, {'id': 5026387115, 'qualifierId': 141, 'value': '10.7'}, {'id': 5026387107, 'qualifierId': 56, 'value': 'Right'}, {'id': 5026387111, 'qualifierId': 140, 'value': '54.1'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;10,7;;5,86;14,9;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;54,1;10,7;;;;;;;0;0;31;30;Sporting KC II;1890;MC;1,0
2686750807;323;2;1;31;31;iiolvosiuokkrl5iuoxcjo4p;1;53,6;10,9;2024-05-12T19:34:49.245Z;2024-05-18T13:24:30Z;[{'id': 5026387243, 'qualifierId': 7, 'value': '7pegcq6kh8s6naujxky714ys4'}, {'id': 5026387245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026387225, 'qualifierId': 141, 'value': '25.2'}, {'id': 5026387223, 'qualifierId': 140, 'value': '65.0'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Offside Pass;;;;;;;;;;25,2;;;;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;65,0;25,2;;;;;;;0;0;31;31;Sporting KC II;1891;FW;1,0
2686750811;304;55;1;31;31;7fbej4xwoq4imaf5l39304m37;1;37,6;65,6;2024-05-12T19:34:49.246Z;2024-05-18T13:24:36Z;[];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;csa4z7z8fak8aqtdsug4siej8;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;31;31;Colorado Rapids II;1891;DL;1,0
2686750933;305;1;1;31;42;7fbej4xwoq4imaf5l39304m37;1;34,2;74,8;2024-05-12T19:35:00.107Z;2024-05-18T13:24:46Z;[{'id': 5026387903, 'qualifierId': 5}, {'id': 5026387917, 'qualifierId': 213, 'value': '4.51'}, {'id': 5026387911, 'qualifierId': 141, 'value': '43.2'}, {'id': 5026387907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026387913, 'qualifierId': 212, 'value': '22.0'}, {'id': 5026387905, 'qualifierId': 241}, {'id': 5026387909, 'qualifierId': 140, 'value': '29.9'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;43,2;;4,51;22,0;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;29,9;43,2;;;;;;;0;0;31;42;Colorado Rapids II;1902;DC;1,0
2686751061;306;1;1;31;46;7fbej4xwoq4imaf5l39304m37;1;34,6;37,1;2024-05-12T19:35:04.701Z;2024-05-12T19:35:08Z;[{'id': 5026388577, 'qualifierId': 140, 'value': '40.9'}, {'id': 5026388583, 'qualifierId': 213, 'value': '0.05'}, {'id': 5026388581, 'qualifierId': 212, 'value': '6.6'}, {'id': 5026388579, 'qualifierId': 141, 'value': '37.6'}, {'id': 5026388575, 'qualifierId': 56, 'value': 'Back'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;37,6;;0,05;6,6;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;40,9;37,6;;;;;;;0;0;31;46;Colorado Rapids II;1906;DL;1,0
