id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Captain;value_Involved;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_LayOff;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_DeletedEventType;value_Launch;value_TouchTypeClearance;value_LeftFooted;value_OutSwinger;value_Cross;value_Head;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_InSwinger;value_Assist;value_IntentionalAssist;value_BoxCentre;value_BlockedX;value_LowLeft;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_FirstTouch;value_Assisted;value_RegularPlay;value_BlockedY;value_Collected;value_MediumGkIntervention;value_Hands;value_Diving;value_KeeperThrow;value_Defensive1V1;value_TakeOnSpace;value_NotVisible;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_OutOfPlay;value_Left;value_CornerTaken;value_RightFooted;value_HighGkIntervention;value_HighClaim;value_IntendedTackleTarget;value_TakeOnOvertake;value_PullBack;value_TouchTypeControl;value_DrivenCross;value_Straight;value_BlockedPass;value_BlockedCross;value_Right;value_LowCentre;value_GkX;value_Blocked;value_GkY;value_FromCorner;value_DefBlock;value_SixYardBlocked;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_Shove/Push;value_NotAssisted;value_LowRight;value_SmallBoxCentre;value_SavedOffLine;value_LastLine;value_SwitchOfPlay;value_CloseHigh;value_High;value_OutOfBoxCentre;value_ShirtPull/Holding;value_IndividualPlay;value_Unchallenged;value_LowGkIntervention;value_OverArm;value_CloseLeftAndHigh;value_GoalDisallowed;value_SetPiece;value_SmallBoxLeft;value_CloseRight;value_BigChance;value_ParriedDanger;value_Minutes;value_EndType;value_GkKickFromHands;value_HighLeft;value_ParriedSafe;value_Reaching;value_FastBreak;value_ThroughBall;value_Handball;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_OverhitCross;value_Stooping;value_Feet;value_Standing;value_AerialFoul;value_NotPastGoalLine;value_MisHit;value_OutOnSideline;value_BoxRight;value_BlockedClearance;value_Injury;value_InjuredPlayerId;value_GkHoof;value_OtherBodyPart;value_HitWoodwork;value_HitBar;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_BoxLeft;value_YellowCard;value_Argument;value_PersistentInfringement;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736878447;134;1;1;15;48;1zgjjyruyufrkh4xjvryqsb1i;1;53,3;55,9;2024-10-20T21:19:24.588Z;2024-10-20T21:19:26Z;[{'id': 5301496475, 'qualifierId': 141, 'value': '78.4'}, {'id': 5301496477, 'qualifierId': 212, 'value': '15.7'}, {'id': 5301496469, 'qualifierId': 3}, {'id': 5301496479, 'qualifierId': 213, 'value': '1.34'}, {'id': 5301496473, 'qualifierId': 140, 'value': '56.7'}, {'id': 5301496471, 'qualifierId': 56, 'value': 'Center'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;56,7;;1,34;78,4;15,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;56,7;78,4;;;;;;;0;0;15;48;New York City II;948;DMC;1,0
2736878495;135;1;1;15;50;1zgjjyruyufrkh4xjvryqsb1i;1;56,7;78,4;2024-10-20T21:19:26.364Z;2024-10-20T21:19:30Z;[{'id': 5301496769, 'qualifierId': 213, 'value': '0.06'}, {'id': 5301496761, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301496763, 'qualifierId': 140, 'value': '67.0'}, {'id': 5301496765, 'qualifierId': 141, 'value': '79.4'}, {'id': 5301496767, 'qualifierId': 212, 'value': '10.8'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;67,0;;0,06;79,4;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;67,0;79,4;;;;;;;0;0;15;50;New York City II;950;DC;1,0
2736878517;136;1;1;15;54;1zgjjyruyufrkh4xjvryqsb1i;1;74,3;80,8;2024-10-20T21:19:30.396Z;2024-10-20T21:19:33Z;[{'id': 5301496935, 'qualifierId': 140, 'value': '70.0'}, {'id': 5301496941, 'qualifierId': 213, 'value': '4.16'}, {'id': 5301496937, 'qualifierId': 141, 'value': '70.1'}, {'id': 5301496939, 'qualifierId': 212, 'value': '8.6'}, {'id': 5301496933, 'qualifierId': 56, 'value': 'Center'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;70,0;;4,16;70,1;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;70,0;70,1;;;;;;;0;0;15;54;New York City II;954;ML;1,0
2736878551;137;1;1;15;57;1zgjjyruyufrkh4xjvryqsb1i;1;88,9;71,3;2024-10-20T21:19:33.611Z;2024-10-20T21:19:46Z;[{'id': 5301497115, 'qualifierId': 140, 'value': '84.3'}, {'id': 5301497595, 'qualifierId': 154}, {'id': 5301497117, 'qualifierId': 141, 'value': '44.5'}, {'id': 5301497593, 'qualifierId': 210, 'value': '13'}, {'id': 5301497119, 'qualifierId': 212, 'value': '18.9'}, {'id': 5301497113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301497121, 'qualifierId': 213, 'value': '4.45'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;1,0;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;84,3;;4,45;44,5;18,9;;;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;84,3;44,5;;;;;;;0;0;15;57;New York City II;957;AMC;1,0
2736878555;138;13;1;15;59;1zgjjyruyufrkh4xjvryqsb1i;1;84,9;51,3;2024-10-20T21:19:35.596Z;2024-10-24T07:06:29Z;[{'id': 5301497631, 'qualifierId': 230, 'value': '97.7'}, {'id': 5301497627, 'qualifierId': 102, 'value': '46.9'}, {'id': 5301497141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301497137, 'qualifierId': 22}, {'id': 5308538497, 'qualifierId': 85}, {'id': 5301497139, 'qualifierId': 17}, {'id': 5301497623, 'qualifierId': 55, 'value': '137'}, {'id': 5301497629, 'qualifierId': 103, 'value': '52.8'}, {'id': 5301497633, 'qualifierId': 231, 'value': '48.9'}, {'id': 5301497403, 'qualifierId': 72}, {'id': 5301497621, 'qualifierId': 154}, {'id': 5301497619, 'qualifierId': 29}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;crkzghs9x4ef053v50smmie50;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;;;46,9;137,0;52,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,7;;48,9;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;46,9;52.8;137,0;20wmdzih6b1t0ekt1v2qd4b2s;0;0;15;59;New York City II;959;MR;1,0
2736878589;139;5;1;16;0;1zgjjyruyufrkh4xjvryqsb1i;0;100,8;50,0;2024-10-20T21:19:36.391Z;2024-10-20T21:29:37Z;[{'id': 5301497305, 'qualifierId': 346}, {'id': 5301497963, 'qualifierId': 233, 'value': '170'}, {'id': 5301497303, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;crkzghs9x4ef053v50smmie50;Out;;;;;;;;;;;;;;;;;;;170,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;16;0;New York City II;960;MR;1,0
2736878673;170;5;1;16;0;6ddsx316t3j0z6nolrky9k4r8;1;-0,8;50,0;2024-10-20T21:19:36.391Z;2024-10-20T21:29:37Z;[{'id': 5301497873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301497875, 'qualifierId': 346}, {'id': 5301497933, 'qualifierId': 233, 'value': '139'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;crkzghs9x4ef053v50smmie50;Out;;;;;;;;;;;;;;;;;;;139,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;16;0;Philadelphia Union II;960;DC;1,0
2736878801;171;1;1;16;27;6ddsx316t3j0z6nolrky9k4r8;0;4,5;51,6;2024-10-20T21:20:04.006Z;2024-10-20T22:03:28Z;[{'id': 5301498747, 'qualifierId': 1}, {'id': 5301498751, 'qualifierId': 74}, {'id': 5301498739, 'qualifierId': 140, 'value': '36.9'}, {'id': 5301498745, 'qualifierId': 213, 'value': '5.85'}, {'id': 5301498741, 'qualifierId': 141, 'value': '28.4'}, {'id': 5301498743, 'qualifierId': 212, 'value': '37.5'}, {'id': 5301498735, 'qualifierId': 124}, {'id': 5301498757, 'qualifierId': 189}, {'id': 5301498737, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;36,9;;5,85;28,4;37,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;36,9;28,4;;;;;;;0;0;16;27;Philadelphia Union II;987;GK;1,0
2736878823;140;49;1;16;28;1zgjjyruyufrkh4xjvryqsb1i;1;57,2;74,1;2024-10-20T21:20:05.204Z;2024-10-24T12:20:30Z;[];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;crkzghs9x4ef053v50smmie50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;16;28;New York City II;988;ML;1,0
2736878827;141;1;1;16;29;1zgjjyruyufrkh4xjvryqsb1i;1;57,2;74,1;2024-10-20T21:20:05.379Z;2024-10-24T07:08:18Z;[{'id': 5301498905, 'qualifierId': 213, 'value': '3.43'}, {'id': 5301498897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301498901, 'qualifierId': 141, 'value': '66.5'}, {'id': 5301498903, 'qualifierId': 212, 'value': '18.3'}, {'id': 5301498899, 'qualifierId': 140, 'value': '40.5'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;40,5;;3,43;66,5;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,5;66,5;;;;;;;0;0;16;29;New York City II;989;ML;1,0
2736878853;142;1;1;16;30;1zgjjyruyufrkh4xjvryqsb1i;1;40,5;66,5;2024-10-20T21:20:07.243Z;2024-10-24T07:08:20Z;[{'id': 5301499029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301499035, 'qualifierId': 212, 'value': '23.3'}, {'id': 5301499037, 'qualifierId': 213, 'value': '4.69'}, {'id': 5301499031, 'qualifierId': 140, 'value': '39.9'}, {'id': 5301499033, 'qualifierId': 141, 'value': '32.3'}];5aszabja459117mqykvfpajh0;C. Rojas;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;39,9;;4,69;32,3;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;39,9;32,3;;;;;;;0;0;16;30;New York City II;990;DC;1,0
2736878889;143;1;1;16;35;1zgjjyruyufrkh4xjvryqsb1i;1;41,7;35,7;2024-10-20T21:20:12.059Z;2024-10-20T21:20:15Z;[{'id': 5301499275, 'qualifierId': 212, 'value': '18.2'}, {'id': 5301499263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301499271, 'qualifierId': 141, 'value': '30.7'}, {'id': 5301499269, 'qualifierId': 140, 'value': '58.7'}, {'id': 5301499279, 'qualifierId': 213, 'value': '6.09'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;58,7;;6,09;30,7;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;58,7;30,7;;;;;;;0;0;16;35;New York City II;995;DL;1,0
2736878891;172;83;1;16;38;6ddsx316t3j0z6nolrky9k4r8;0;39,0;63,9;2024-10-20T21:20:14.527Z;2024-10-24T07:08:53Z;[{'id': 5301499509, 'qualifierId': 399, 'value': '45v94x6b8g7n4xa3lsfdp6pzo'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;crkzghs9x4ef053v50smmie50;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;16;38;Philadelphia Union II;998;MC;1,0
2736878925;144;1;1;16;38;1zgjjyruyufrkh4xjvryqsb1i;1;56,4;33,8;2024-10-20T21:20:15.323Z;2024-10-20T21:20:17Z;[{'id': 5301499449, 'qualifierId': 213, 'value': '3.01'}, {'id': 5301499447, 'qualifierId': 212, 'value': '16.9'}, {'id': 5301499441, 'qualifierId': 140, 'value': '40.4'}, {'id': 5301499443, 'qualifierId': 141, 'value': '37.0'}, {'id': 5301499439, 'qualifierId': 56, 'value': 'Back'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;40,4;;3,01;37,0;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,4;37,0;;;;;;;0;0;16;38;New York City II;998;MR;1,0
2736878929;145;1;1;16;41;1zgjjyruyufrkh4xjvryqsb1i;1;40,9;37,3;2024-10-20T21:20:17.419Z;2024-10-20T21:20:20Z;[{'id': 5301499469, 'qualifierId': 141, 'value': '66.5'}, {'id': 5301499473, 'qualifierId': 213, 'value': '1.50'}, {'id': 5301499471, 'qualifierId': 212, 'value': '19.9'}, {'id': 5301499465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301499467, 'qualifierId': 140, 'value': '42.2'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;42,2;;1,5;66,5;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;42,2;66,5;;;;;;;0;0;16;41;New York City II;1001;DL;1,0
2736878987;146;1;1;16;43;1zgjjyruyufrkh4xjvryqsb1i;1;43,2;66,7;2024-10-20T21:20:20.076Z;2024-10-20T21:20:22Z;[{'id': 5301499833, 'qualifierId': 140, 'value': '57.1'}, {'id': 5301499831, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301499837, 'qualifierId': 212, 'value': '23.6'}, {'id': 5301499841, 'qualifierId': 213, 'value': '0.90'}, {'id': 5301499835, 'qualifierId': 141, 'value': '94.0'}];5aszabja459117mqykvfpajh0;C. Rojas;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;57,1;;0,9;94,0;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;57,1;94,0;;;;;;;0;0;16;43;New York City II;1003;DC;1,0
2736879039;147;1;1;16;45;1zgjjyruyufrkh4xjvryqsb1i;1;56,9;93,8;2024-10-20T21:20:22.315Z;2024-10-20T21:20:26Z;[{'id': 5301500059, 'qualifierId': 141, 'value': '74.9'}, {'id': 5301500055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301500057, 'qualifierId': 140, 'value': '44.1'}, {'id': 5301500061, 'qualifierId': 212, 'value': '18.6'}, {'id': 5301500063, 'qualifierId': 213, 'value': '3.90'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;44,1;;3,9;74,9;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;44,1;74,9;;;;;;;0;0;16;45;New York City II;1005;ML;1,0
2736879059;148;1;1;16;50;1zgjjyruyufrkh4xjvryqsb1i;1;45,1;67,8;2024-10-20T21:20:26.779Z;2024-10-20T21:20:31Z;[{'id': 5301500203, 'qualifierId': 213, 'value': '4.76'}, {'id': 5301500201, 'qualifierId': 212, 'value': '28.0'}, {'id': 5301500195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301500199, 'qualifierId': 141, 'value': '26.7'}, {'id': 5301500197, 'qualifierId': 140, 'value': '46.4'}];5aszabja459117mqykvfpajh0;C. Rojas;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;46,4;;4,76;26,7;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;46,4;26,7;;;;;;;0;0;16;50;New York City II;1010;DC;1,0
2736879083;149;1;1;16;54;1zgjjyruyufrkh4xjvryqsb1i;1;46,8;34,0;2024-10-20T21:20:31.259Z;2024-10-20T21:20:34Z;[{'id': 5301500405, 'qualifierId': 213, 'value': '1.64'}, {'id': 5301500399, 'qualifierId': 140, 'value': '45.2'}, {'id': 5301500397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301500401, 'qualifierId': 141, 'value': '69.9'}, {'id': 5301500403, 'qualifierId': 212, 'value': '24.5'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;45,2;;1,64;69,9;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;45,2;69,9;;;;;;;0;0;16;54;New York City II;1014;DL;1,0
2736879113;150;1;1;16;58;1zgjjyruyufrkh4xjvryqsb1i;1;45,5;72,5;2024-10-20T21:20:34.364Z;2024-10-20T21:20:36Z;[{'id': 5301500541, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301500547, 'qualifierId': 212, 'value': '20.4'}, {'id': 5301500543, 'qualifierId': 140, 'value': '59.5'}, {'id': 5301500549, 'qualifierId': 213, 'value': '0.77'}, {'id': 5301500545, 'qualifierId': 141, 'value': '93.3'}];5aszabja459117mqykvfpajh0;C. Rojas;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;59,5;;0,77;93,3;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,5;93,3;;;;;;;0;0;16;58;New York City II;1018;DC;1,0
2736879133;151;1;1;17;0;1zgjjyruyufrkh4xjvryqsb1i;1;62,3;93,3;2024-10-20T21:20:36.652Z;2024-10-20T21:20:39Z;[{'id': 5301500659, 'qualifierId': 141, 'value': '66.9'}, {'id': 5301500655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301500657, 'qualifierId': 140, 'value': '75.6'}, {'id': 5301500661, 'qualifierId': 212, 'value': '22.7'}, {'id': 5301500663, 'qualifierId': 213, 'value': '5.37'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;75,6;;5,37;66,9;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;75,6;66,9;;;;;;;0;0;17;0;New York City II;1020;ML;1,0
2736879145;152;2;1;17;2;1zgjjyruyufrkh4xjvryqsb1i;1;75,7;66,9;2024-10-20T21:20:39.260Z;2024-10-20T21:20:50Z;[{'id': 5301501249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301500761, 'qualifierId': 140, 'value': '83.6'}, {'id': 5301500763, 'qualifierId': 141, 'value': '65.1'}, {'id': 5301501247, 'qualifierId': 7, 'value': '2qz3ojbfedl8psp1tvq0183ro'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;crkzghs9x4ef053v50smmie50;Offside Pass;;;;;;;;;;83,6;;;65,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;83,6;65,1;;;;;;;0;0;17;2;New York City II;1022;AMC;1,0
2736879201;173;55;1;17;2;6ddsx316t3j0z6nolrky9k4r8;1;19,9;39,7;2024-10-20T21:20:39.261Z;2024-10-20T21:40:15Z;[];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;crkzghs9x4ef053v50smmie50;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;17;2;Philadelphia Union II;1022;DC;1,0
2736879403;174;1;1;17;27;6ddsx316t3j0z6nolrky9k4r8;1;20,5;33,6;2024-10-20T21:21:04.038Z;2024-10-20T21:21:06Z;[{'id': 5301502281, 'qualifierId': 189}, {'id': 5301502233, 'qualifierId': 5}, {'id': 5301502245, 'qualifierId': 213, 'value': '1.44'}, {'id': 5301502239, 'qualifierId': 140, 'value': '24.8'}, {'id': 5301502247, 'qualifierId': 1}, {'id': 5301502237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301502235, 'qualifierId': 241}, {'id': 5301502241, 'qualifierId': 141, 'value': '85.0'}, {'id': 5301502243, 'qualifierId': 212, 'value': '35.2'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;crkzghs9x4ef053v50smmie50;Pass;;;;;;;;;;24,8;;1,44;85,0;35,2;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;24,8;85,0;;;;;;;0;0;17;27;Philadelphia Union II;1047;DC;1,0
