id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_OutOfPlay;value_TouchTypeControl;value_FirstTouch;value_RelatedEventId;value_RegularPlay;value_Assisted;value_BigChance;value_BoxCentre;value_GkX;value_LeftFooted;value_GoalmouthZ;value_GkY;value_Right;value_GoalmouthY;value_DeletedEventType;value_IndividualPlay;value_LowCentre;value_RightFooted;value_NotAssisted;value_BlockedY;value_Blocked;value_BlockedX;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_OutSwinger;value_MediumGkIntervention;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowGkIntervention;value_TakeOnSpace;value_NotPastGoalLine;value_ThrowInSetPiece;value_HighGkIntervention;value_LayOff;value_TouchTypePass;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_BlockedPass;value_Shove/Push;value_SwitchOfPlay;value_Overrun;value_NotVisible;value_Assist;value_IntentionalAssist;value_Volley;value_Weak;value_SwerveRight;value_ShirtPull/Holding;value_SmallBoxCentre;value_SetPiece;value_ParriedDanger;value_Diving;value_Hands;value_CloseHigh;value_FromCorner;value_Collected;value_Stooping;value_KeeperThrow;value_BoxRight;value_LowLeft;value_Deflection;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_BoxLeft;value_Standing;value_ParriedSafe;value_TacticalFoul;value_YellowCard;value_FairPlay;value_OverArm;value_HighClaim;value_AerialFoul;value_FlickOn;value_Defensive1V1;value_GkKickFromHands;value_CloseLeftAndHigh;value_High;value_LowRight;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_SixYardBlocked;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_CaptainChange;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697662927;125;1;1;14;26;ew2zirzye0sw1txr2m33nr25y;1;32,6;38,9;2024-06-24T02:18:13.318Z;2024-06-27T10:36:47Z;[{'id': 5086172809, 'qualifierId': 213, 'value': '4.14'}, {'id': 5086172801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086172803, 'qualifierId': 140, 'value': '21.8'}, {'id': 5086172807, 'qualifierId': 212, 'value': '20.9'}, {'id': 5086172805, 'qualifierId': 141, 'value': '13.1'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;21,8;;13,1;4,14;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,8;13,1;;;;;;;0;0;14;26;Los Angeles II;866;MC;1,0
2697662929;126;1;1;14;29;ew2zirzye0sw1txr2m33nr25y;1;20,2;18,4;2024-06-24T02:18:16.830Z;2024-06-24T02:18:25Z;[{'id': 5086172827, 'qualifierId': 213, 'value': '0.83'}, {'id': 5086172825, 'qualifierId': 212, 'value': '43.2'}, {'id': 5086172819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086172829, 'qualifierId': 1}, {'id': 5086172821, 'qualifierId': 140, 'value': '47.9'}, {'id': 5086172823, 'qualifierId': 141, 'value': '65.4'}, {'id': 5086172817, 'qualifierId': 155}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;47,9;;65,4;0,83;43,2;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;47,9;65,4;;;;;;;0;0;14;29;Los Angeles II;869;DL;1,0
2698126681;874;45;1;14;35;6gaq85erpkvbyxvivd96wuw44;0;31,9;34,0;2024-06-24T02:18:22.646Z;2024-06-27T10:38:14Z;[{'id': 5088703389, 'qualifierId': 285}, {'id': 5088703391, 'qualifierId': 233, 'value': '930'}, {'id': 5088703385, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Challenge;;;;;;;;;;;;;;;;;;930,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;14;35;The Town;875;MC;1,0
2698126679;930;3;1;14;35;ew2zirzye0sw1txr2m33nr25y;1;68,1;66,0;2024-06-24T02:18:22.646Z;2024-06-27T10:38:16Z;[{'id': 5088703381, 'qualifierId': 286}, {'id': 5088703383, 'qualifierId': 464}, {'id': 5088703377, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088703399, 'qualifierId': 233, 'value': '874'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Take On;;;;;;;;;;;;;;;;;;874,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;14;35;Los Angeles II;875;MC;1,0
2697662931;121;43;1;14;35;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-24T02:18:23.075Z;2024-06-27T10:37:57Z;[{'id': 5088703353, 'qualifierId': 144, 'value': '83'}, {'id': 5086176105, 'qualifierId': 399, 'value': '1bmbt6h6bsiimpzxt07cqwfvu'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;dlua1j6w6lpufcxm3ed0hawwk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;14;35;The Town;875;MC;1,0
2697662933;127;1;1;14;37;ew2zirzye0sw1txr2m33nr25y;0;65,6;54,1;2024-06-24T02:18:24.894Z;2024-06-27T10:38:26Z;[{'id': 5086172845, 'qualifierId': 141, 'value': '45.9'}, {'id': 5086172861, 'qualifierId': 233, 'value': '122'}, {'id': 5086172847, 'qualifierId': 212, 'value': '8.0'}, {'id': 5086172843, 'qualifierId': 140, 'value': '71.0'}, {'id': 5086172849, 'qualifierId': 213, 'value': '5.51'}, {'id': 5086172841, 'qualifierId': 56, 'value': 'Center'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;71,0;;45,9;5,51;8,0;;;;122,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;71,0;45,9;;;;;;;0;0;14;37;Los Angeles II;877;MC;1,0
2697662935;122;8;1;14;38;6gaq85erpkvbyxvivd96wuw44;1;28,5;54,6;2024-06-24T02:18:25.895Z;2024-06-27T10:38:39Z;[{'id': 5088703413, 'qualifierId': 384}, {'id': 5086172855, 'qualifierId': 56, 'value': 'Back'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dlua1j6w6lpufcxm3ed0hawwk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;14;38;The Town;878;DC;1,0
2697662937;123;1;1;14;39;6gaq85erpkvbyxvivd96wuw44;0;16,1;31,7;2024-06-24T02:18:26.491Z;2024-06-27T10:38:57Z;[{'id': 5086172871, 'qualifierId': 3}, {'id': 5086172879, 'qualifierId': 212, 'value': '13.1'}, {'id': 5086172881, 'qualifierId': 213, 'value': '0.57'}, {'id': 5086172873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086172877, 'qualifierId': 141, 'value': '42.0'}, {'id': 5086172875, 'qualifierId': 140, 'value': '26.6'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;26,6;;42,0;0,57;13,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;26,6;42,0;;;;;;;0;0;14;39;The Town;879;DL;1,0
2697662939;128;4;1;14;44;ew2zirzye0sw1txr2m33nr25y;1;72,3;63,0;2024-06-24T02:18:31.262Z;2024-06-24T02:18:34Z;[{'id': 5086172889, 'qualifierId': 152}, {'id': 5086172907, 'qualifierId': 233, 'value': '124'}, {'id': 5086172887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086172893, 'qualifierId': 286}, {'id': 5086172891, 'qualifierId': 265}, {'id': 5086172885, 'qualifierId': 13}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;dlua1j6w6lpufcxm3ed0hawwk;Foul;;;;;;;;;;;;;;;;;;124,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;14;44;Los Angeles II;884;FWR;1,0
2697662941;124;4;1;14;44;6gaq85erpkvbyxvivd96wuw44;0;27,7;37,0;2024-06-24T02:18:31.263Z;2024-06-24T02:18:34Z;[{'id': 5086172905, 'qualifierId': 285}, {'id': 5086172897, 'qualifierId': 13}, {'id': 5086172911, 'qualifierId': 233, 'value': '128'}, {'id': 5086172903, 'qualifierId': 265}, {'id': 5086172901, 'qualifierId': 152}, {'id': 5086172899, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Foul;;;;;;;;;;;;;;;;;;128,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;14;44;The Town;884;MC;1,0
2697663007;129;15;1;15;42;ew2zirzye0sw1txr2m33nr25y;1;72,3;70,1;2024-06-24T02:19:29.854Z;2024-06-27T10:39:55Z;[{'id': 5086173299, 'qualifierId': 26}, {'id': 5086174659, 'qualifierId': 230, 'value': '99.3'}, {'id': 5086173303, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086174651, 'qualifierId': 103, 'value': '19'}, {'id': 5086174607, 'qualifierId': 82}, {'id': 5086174661, 'qualifierId': 231, 'value': '50.5'}, {'id': 5086174657, 'qualifierId': 147, 'value': '61.2'}, {'id': 5086174663, 'qualifierId': 233, 'value': '125'}, {'id': 5086174653, 'qualifierId': 458}, {'id': 5086174647, 'qualifierId': 78}, {'id': 5086173301, 'qualifierId': 18}, {'id': 5086174655, 'qualifierId': 146, 'value': '85.6'}, {'id': 5086174649, 'qualifierId': 102, 'value': '51.6'}, {'id': 5086174603, 'qualifierId': 20}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Attempt Saved;;;;;;;;;;;;;;;;;;125,0;;;;;;;;;;;;;;;;;99,3;;19,0;50,5;;51,6;;;1,0;1,0;1,0;61,2;1,0;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;85,6;61,2;51,6;19;;;0;0;15;42;Los Angeles II;942;MC;1,0
2697663009;125;10;1;15;42;6gaq85erpkvbyxvivd96wuw44;1;12,8;39,5;2024-06-24T02:19:29.954Z;2024-06-27T10:41:03Z;[{'id': 5086173315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088703543, 'qualifierId': 239}, {'id': 5086173313, 'qualifierId': 94}, {'id': 5086174667, 'qualifierId': 233, 'value': '129'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;dlua1j6w6lpufcxm3ed0hawwk;Save;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;15;42;The Town;942;FWL;1,0
2697663011;130;1;1;15;44;ew2zirzye0sw1txr2m33nr25y;1;72,3;70,1;2024-06-24T02:19:32.078Z;2024-06-24T02:19:33Z;[{'id': 5086173321, 'qualifierId': 141, 'value': '77.1'}, {'id': 5086173323, 'qualifierId': 212, 'value': '13.6'}, {'id': 5086173317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086173325, 'qualifierId': 213, 'value': '0.36'}, {'id': 5086173319, 'qualifierId': 140, 'value': '84.4'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;84,4;;77,1;0,36;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;84,4;77,1;;;;;;;0;0;15;44;Los Angeles II;944;MC;1,0
2697663013;131;1;1;15;46;ew2zirzye0sw1txr2m33nr25y;0;84,9;77,7;2024-06-24T02:19:33.646Z;2024-06-27T10:41:23Z;[{'id': 5086173331, 'qualifierId': 140, 'value': '86.5'}, {'id': 5086173333, 'qualifierId': 141, 'value': '72.8'}, {'id': 5086173349, 'qualifierId': 233, 'value': '126'}, {'id': 5086173329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086173337, 'qualifierId': 213, 'value': '5.18'}, {'id': 5086173347, 'qualifierId': 236}, {'id': 5086173353, 'qualifierId': 286}, {'id': 5086173335, 'qualifierId': 212, 'value': '3.7'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;86,5;;72,8;5,18;3,7;;;;126,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,5;72,8;;;;;;;0;0;15;46;Los Angeles II;946;FWL;1,0
2697663015;126;74;1;15;46;6gaq85erpkvbyxvivd96wuw44;1;11,7;31,9;2024-06-24T02:19:33.647Z;2024-06-24T03:02:10Z;[{'id': 5086173343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086173345, 'qualifierId': 285}, {'id': 5086173355, 'qualifierId': 233, 'value': '131'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dlua1j6w6lpufcxm3ed0hawwk;Blocked Pass;;;;;;;;;;;;;;;;;;131,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;15;46;The Town;946;DL;1,0
2697663017;132;1;1;15;48;ew2zirzye0sw1txr2m33nr25y;1;77,8;52,3;2024-06-24T02:19:35.205Z;2024-06-27T10:41:35Z;[{'id': 5086173363, 'qualifierId': 140, 'value': '86.2'}, {'id': 5086173359, 'qualifierId': 155}, {'id': 5086173369, 'qualifierId': 213, 'value': '0.73'}, {'id': 5086173361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086173365, 'qualifierId': 141, 'value': '63.8'}, {'id': 5086173367, 'qualifierId': 212, 'value': '11.8'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;86,2;;63,8;0,73;11,8;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,2;63,8;;;;;;;0;0;15;48;Los Angeles II;948;MC;1,0
2697663019;133;1;1;15;49;ew2zirzye0sw1txr2m33nr25y;0;86,2;64,2;2024-06-24T02:19:36.270Z;2024-06-27T10:41:43Z;[{'id': 5086173385, 'qualifierId': 213, 'value': '4.60'}, {'id': 5086173377, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086173383, 'qualifierId': 212, 'value': '12.6'}, {'id': 5086173379, 'qualifierId': 140, 'value': '84.8'}, {'id': 5086173381, 'qualifierId': 141, 'value': '45.8'}, {'id': 5086173375, 'qualifierId': 3}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;84,8;;45,8;4,6;12,6;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;84,8;45,8;;;;;;;0;0;15;49;Los Angeles II;949;MC;1,0
2697663041;127;12;1;15;50;6gaq85erpkvbyxvivd96wuw44;1;15,5;53,0;2024-06-24T02:19:37.523Z;2024-06-27T10:41:48Z;[{'id': 5086173481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086173489, 'qualifierId': 213, 'value': '0.44'}, {'id': 5086173487, 'qualifierId': 212, 'value': '23.5'}, {'id': 5086173485, 'qualifierId': 141, 'value': '67.7'}, {'id': 5086173483, 'qualifierId': 140, 'value': '35.8'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;dlua1j6w6lpufcxm3ed0hawwk;Clearance;;;;;;;;;;35,8;;67,7;0,44;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;35,8;67,7;;;;;;;0;0;15;50;The Town;950;MC;1,0
2697663025;134;44;1;15;52;ew2zirzye0sw1txr2m33nr25y;1;67,8;27,8;2024-06-24T02:19:39.538Z;2024-06-27T10:42:18Z;[{'id': 5086173423, 'qualifierId': 286}, {'id': 5086173421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086173737, 'qualifierId': 233, 'value': '130'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;dlua1j6w6lpufcxm3ed0hawwk;Aerial;;;;;;;;;;;;;;;;;;130,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;15;52;Los Angeles II;952;DR;1,0
2697663071;130;44;1;15;52;6gaq85erpkvbyxvivd96wuw44;0;32,2;72,2;2024-06-24T02:19:39.539Z;2024-06-27T10:42:21Z;[{'id': 5086173741, 'qualifierId': 233, 'value': '134'}, {'id': 5086173671, 'qualifierId': 285}, {'id': 5086173669, 'qualifierId': 56, 'value': 'Back'}];5xdvsfx9nuars278c5g9grnys;T. Ángel;;;dlua1j6w6lpufcxm3ed0hawwk;Aerial;;;;;;;;;;;;;;;;;;134,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;15;52;The Town;952;FW;1,0
2697663027;135;61;1;15;52;ew2zirzye0sw1txr2m33nr25y;1;69,4;32,1;2024-06-24T02:19:39.966Z;2024-06-27T10:42:27Z;[{'id': 5086173425, 'qualifierId': 56, 'value': 'Center'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;dlua1j6w6lpufcxm3ed0hawwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;15;52;Los Angeles II;952;DR;1,0
2697663035;136;1;1;15;58;ew2zirzye0sw1txr2m33nr25y;0;68,0;3,9;2024-06-24T02:19:45.462Z;2024-06-27T10:43:06Z;[{'id': 5088703753, 'qualifierId': 140, 'value': '66.0'}, {'id': 5086173453, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088703755, 'qualifierId': 141, 'value': '5.6'}, {'id': 5088703757, 'qualifierId': 212, 'value': '2.4'}, {'id': 5088703759, 'qualifierId': 213, 'value': '2.64'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;66,0;;5,6;2,64;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,0;5,6;;;;;;;0;0;15;58;Los Angeles II;958;FWR;1,0
2698126697;931;83;1;15;59;ew2zirzye0sw1txr2m33nr25y;1;67,7;3,8;2024-06-24T02:19:46.144Z;2024-06-27T10:43:26Z;[{'id': 5088703781, 'qualifierId': 399, 'value': '5xdvsfx9nuars278c5g9grnys'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;dlua1j6w6lpufcxm3ed0hawwk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;15;59;Los Angeles II;959;FWR;1,0
2697663043;128;1;1;16;0;6gaq85erpkvbyxvivd96wuw44;0;36,0;88,1;2024-06-24T02:19:47.122Z;2024-06-24T02:19:47Z;[{'id': 5086173495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086173503, 'qualifierId': 213, 'value': '4.89'}, {'id': 5086173499, 'qualifierId': 141, 'value': '81.2'}, {'id': 5086173501, 'qualifierId': 212, 'value': '4.8'}, {'id': 5086173497, 'qualifierId': 140, 'value': '36.8'}];5xdvsfx9nuars278c5g9grnys;T. Ángel;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;36,8;;81,2;4,89;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;36,8;81,2;;;;;;;0;0;16;0;The Town;960;FW;1,0
2697663045;137;8;1;16;1;ew2zirzye0sw1txr2m33nr25y;1;63,3;21,7;2024-06-24T02:19:48.853Z;2024-06-27T10:43:41Z;[{'id': 5088703795, 'qualifierId': 385}, {'id': 5086173513, 'qualifierId': 56, 'value': 'Center'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;dlua1j6w6lpufcxm3ed0hawwk;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;16;1;Los Angeles II;961;MC;1,0
