id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_Length;value_LongBall;value_Chipped;value_FlickOn;value_HeadPass;value_IntendedTackleTarget;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnSpace;value_TouchTypeControl;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_BlockedPass;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_TouchTypeClearance;value_LayOff;value_DeletedEventType;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_GkX;value_LowCentre;value_BlockedX;value_NotAssisted;value_GkY;value_FreeKick;value_RightFooted;value_GoalmouthZ;value_BlockedY;value_GoalmouthY;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_ByWall;value_Left;value_Right;value_Cross;value_OutSwinger;value_CornerTaken;value_TakeOnOvertake;value_SwitchOfPlay;value_LeftFooted;value_InSwinger;value_BlockedCross;value_High;value_Overrun;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_BallHitsReferee;value_Launch;value_FloatedCross;value_Straight;value_ShirtPull/Holding;value_LowGkIntervention;value_BoxCentre;value_SetPiece;value_FirstTouch;value_ThroughBall;value_Assist;value_Assisted;value_BoxDeepLeft;value_IndividualPlay;value_CloseLeft;value_RegularPlay;value_IntentionalAssist;value_NotPastGoalLine;value_FromCorner;value_BlockedClearance;value_Defensive1V1;value_PlayersCaughtOffside;value_YellowCard;value_NotRetreating;value_Dissent;value_SecondYellow;value_Indirect;value_KeeperThrow;value_RecklessOffence;value_OutOfBoxDeepLeft;value_CloseHigh;value_Minutes;value_35Centre;value_LowRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_GkKickFromHands;value_OverArm;value_Volley;value_LowLeft;value_ParriedDanger;value_Hands;value_Diving;value_NotVisible;value_OverhitCross;value_HighLeft;value_TimeWasting;value_BoxLeft;value_MediumGkIntervention;value_GoalDisallowed;value_CloseRight;value_ProfessionalFoulLastMan;value_RedCard;value_BoxRight;value_PenaltyTakerId;value_Penalty;value_Scored;value_GkYTimeOfGoal;value_BigChance;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_FantasyAssistId;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_GoalShotGameClock;value_Tap;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2726617083;134;61;1;10;42;1pc6sx2h4rp113ldkbp5d2xas;0;58,7;30,4;2024-09-28T00:14:52.475Z;2024-09-28T00:50:34Z;[{'id': 5245566763, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;e4qbvstkhmtqqa5ir1mqak2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;10;42;Colorado Rapids II;642;FWR;1,0
2726617073;94;49;1;10;45;iiolvosiuokkrl5iuoxcjo4p;1;41,5;66,9;2024-09-28T00:14:55.394Z;2024-09-28T00:15:04Z;[];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;e4qbvstkhmtqqa5ir1mqak2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;10;45;Minnesota United II;645;MC;1,0
2726617107;95;1;1;10;47;iiolvosiuokkrl5iuoxcjo4p;1;41,4;64,8;2024-09-28T00:14:57.313Z;2024-09-28T00:15:02Z;[{'id': 5245566877, 'qualifierId': 140, 'value': '52.0'}, {'id': 5245566883, 'qualifierId': 213, 'value': '5.36'}, {'id': 5245566879, 'qualifierId': 141, 'value': '43.1'}, {'id': 5245566881, 'qualifierId': 212, 'value': '18.5'}, {'id': 5245566875, 'qualifierId': 56, 'value': 'Center'}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;5,36;52,0;43,1;;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;52,0;43,1;;;;;;;;0;10;47;Minnesota United II;647;MC;1,0
2726617113;96;1;1;10;52;iiolvosiuokkrl5iuoxcjo4p;0;51,6;43,4;2024-09-28T00:15:02.113Z;2024-09-28T01:03:19Z;[{'id': 5245566901, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245566905, 'qualifierId': 141, 'value': '50.6'}, {'id': 5245566909, 'qualifierId': 213, 'value': '0.35'}, {'id': 5245566907, 'qualifierId': 212, 'value': '14.1'}, {'id': 5245566903, 'qualifierId': 140, 'value': '64.2'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,35;64,2;50,6;;;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;64,2;50,6;;;;;;;;0;10;52;Minnesota United II;652;DR;1,0
2726617111;135;49;1;10;52;1pc6sx2h4rp113ldkbp5d2xas;1;44,0;56,1;2024-09-28T00:15:02.330Z;2024-09-28T00:15:02Z;[];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;e4qbvstkhmtqqa5ir1mqak2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;10;52;Colorado Rapids II;652;DC;1,0
2726617141;136;1;1;10;54;1pc6sx2h4rp113ldkbp5d2xas;1;46,7;54,5;2024-09-28T00:15:04.474Z;2024-09-28T00:15:06Z;[{'id': 5245567081, 'qualifierId': 140, 'value': '46.7'}, {'id': 5245567085, 'qualifierId': 212, 'value': '8.4'}, {'id': 5245567087, 'qualifierId': 213, 'value': '4.71'}, {'id': 5245567079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245567083, 'qualifierId': 141, 'value': '42.1'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;4,71;46,7;42,1;;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;46,7;42,1;;;;;;;;0;10;54;Colorado Rapids II;654;DC;1,0
2726617161;137;1;1;10;56;1pc6sx2h4rp113ldkbp5d2xas;1;44,6;34,5;2024-09-28T00:15:06.379Z;2024-09-28T00:15:11Z;[{'id': 5245567245, 'qualifierId': 140, 'value': '41.8'}, {'id': 5245567251, 'qualifierId': 213, 'value': '4.13'}, {'id': 5245567247, 'qualifierId': 141, 'value': '28.0'}, {'id': 5245567249, 'qualifierId': 212, 'value': '5.3'}, {'id': 5245567243, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;4,13;41,8;28,0;;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,8;28,0;;;;;;;;0;10;56;Colorado Rapids II;656;MC;1,0
2726617169;138;1;1;11;1;1pc6sx2h4rp113ldkbp5d2xas;1;43,9;26,1;2024-09-28T00:15:11.162Z;2024-09-28T00:15:12Z;[{'id': 5245567271, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245567275, 'qualifierId': 141, 'value': '32.5'}, {'id': 5245567279, 'qualifierId': 213, 'value': '0.35'}, {'id': 5245567277, 'qualifierId': 212, 'value': '12.5'}, {'id': 5245567273, 'qualifierId': 140, 'value': '55.1'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,35;55,1;32,5;;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;55,1;32,5;;;;;;;;0;11;1;Colorado Rapids II;661;DR;1,0
2726617185;139;1;1;11;2;1pc6sx2h4rp113ldkbp5d2xas;1;55,1;32,5;2024-09-28T00:15:12.154Z;2024-09-28T00:15:15Z;[{'id': 5245567375, 'qualifierId': 140, 'value': '42.1'}, {'id': 5245567381, 'qualifierId': 213, 'value': '3.52'}, {'id': 5245567377, 'qualifierId': 141, 'value': '24.6'}, {'id': 5245567379, 'qualifierId': 212, 'value': '14.7'}, {'id': 5245567373, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;3,52;42,1;24,6;;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,1;24,6;;;;;;;;0;11;2;Colorado Rapids II;662;MC;1,0
2726617197;140;1;1;11;5;1pc6sx2h4rp113ldkbp5d2xas;1;52,1;31,6;2024-09-28T00:15:15.498Z;2024-09-28T00:15:18Z;[{'id': 5245567465, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245567461, 'qualifierId': 155}, {'id': 5245567473, 'qualifierId': 213, 'value': '1.22'}, {'id': 5245567469, 'qualifierId': 141, 'value': '93.2'}, {'id': 5245567467, 'qualifierId': 140, 'value': '66.7'}, {'id': 5245567463, 'qualifierId': 196}, {'id': 5245567471, 'qualifierId': 212, 'value': '44.6'}, {'id': 5245567475, 'qualifierId': 1}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;1,22;66,7;93,2;;;44,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,7;93,2;;;;;;;;0;11;5;Colorado Rapids II;665;DR;1,0
2726617207;141;1;1;11;8;1pc6sx2h4rp113ldkbp5d2xas;1;67,0;91,5;2024-09-28T00:15:18.746Z;2024-09-28T00:15:22Z;[{'id': 5245567531, 'qualifierId': 212, 'value': '15.1'}, {'id': 5245567525, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245567527, 'qualifierId': 140, 'value': '58.3'}, {'id': 5245567529, 'qualifierId': 141, 'value': '73.9'}, {'id': 5245567533, 'qualifierId': 213, 'value': '4.06'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;4,06;58,3;73,9;;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,3;73,9;;;;;;;;0;11;8;Colorado Rapids II;668;DC;1,0
2726617221;142;1;1;11;12;1pc6sx2h4rp113ldkbp5d2xas;1;58,7;75,1;2024-09-28T00:15:22.650Z;2024-09-28T00:15:25Z;[{'id': 5245567585, 'qualifierId': 140, 'value': '66.6'}, {'id': 5245567583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245567589, 'qualifierId': 212, 'value': '8.3'}, {'id': 5245567587, 'qualifierId': 141, 'value': '75.9'}, {'id': 5245567591, 'qualifierId': 213, 'value': '0.07'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,07;66,6;75,9;;;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,6;75,9;;;;;;;;0;11;12;Colorado Rapids II;672;MC;1,0
2726617223;143;1;1;11;15;1pc6sx2h4rp113ldkbp5d2xas;1;67,7;91,8;2024-09-28T00:15:25.258Z;2024-09-28T00:15:26Z;[{'id': 5245567603, 'qualifierId': 140, 'value': '74.7'}, {'id': 5245567607, 'qualifierId': 212, 'value': '8.0'}, {'id': 5245567609, 'qualifierId': 213, 'value': '0.41'}, {'id': 5245567601, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245567605, 'qualifierId': 141, 'value': '96.5'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,41;74,7;96,5;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;74,7;96,5;;;;;;;;0;11;15;Colorado Rapids II;675;FWL;1,0
2726617237;144;1;1;11;16;1pc6sx2h4rp113ldkbp5d2xas;1;74,7;96,5;2024-09-28T00:15:26.347Z;2024-09-28T00:15:29Z;[{'id': 5245567653, 'qualifierId': 212, 'value': '9.1'}, {'id': 5245567651, 'qualifierId': 141, 'value': '94.8'}, {'id': 5245567647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245567655, 'qualifierId': 213, 'value': '3.27'}, {'id': 5245567649, 'qualifierId': 140, 'value': '66.1'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;3,27;66,1;94,8;;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,1;94,8;;;;;;;;0;11;16;Colorado Rapids II;676;DC;1,0
2726617255;145;1;1;11;19;1pc6sx2h4rp113ldkbp5d2xas;1;57,8;90,0;2024-09-28T00:15:28.906Z;2024-09-28T00:15:33Z;[{'id': 5245567745, 'qualifierId': 213, 'value': '3.68'}, {'id': 5245567741, 'qualifierId': 141, 'value': '75.4'}, {'id': 5245567737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245567739, 'qualifierId': 140, 'value': '41.9'}, {'id': 5245567743, 'qualifierId': 212, 'value': '19.4'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;3,68;41,9;75,4;;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,9;75,4;;;;;;;;0;11;19;Colorado Rapids II;679;FWL;1,0
2726617273;146;1;1;11;23;1pc6sx2h4rp113ldkbp5d2xas;1;41,2;68,8;2024-09-28T00:15:33.162Z;2024-09-28T00:15:37Z;[{'id': 5245567859, 'qualifierId': 212, 'value': '26.5'}, {'id': 5245567851, 'qualifierId': 140, 'value': '37.0'}, {'id': 5245567863, 'qualifierId': 213, 'value': '4.55'}, {'id': 5245567855, 'qualifierId': 141, 'value': '30.3'}, {'id': 5245567847, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;4,55;37,0;30,3;;;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;37,0;30,3;;;;;;;;0;11;23;Colorado Rapids II;683;DC;1,0
2726617291;147;1;1;11;27;1pc6sx2h4rp113ldkbp5d2xas;1;43,5;33,1;2024-09-28T00:15:37.418Z;2024-09-28T00:15:40Z;[{'id': 5245567929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245567937, 'qualifierId': 213, 'value': '1.65'}, {'id': 5245567933, 'qualifierId': 141, 'value': '64.2'}, {'id': 5245567931, 'qualifierId': 140, 'value': '41.9'}, {'id': 5245567935, 'qualifierId': 212, 'value': '21.2'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;1,65;41,9;64,2;;;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,9;64,2;;;;;;;;0;11;27;Colorado Rapids II;687;DL;1,0
2726617337;148;1;1;11;30;1pc6sx2h4rp113ldkbp5d2xas;1;46,7;69,6;2024-09-28T00:15:40.762Z;2024-09-28T00:15:45Z;[{'id': 5245568201, 'qualifierId': 140, 'value': '65.3'}, {'id': 5245568205, 'qualifierId': 212, 'value': '25.2'}, {'id': 5245568207, 'qualifierId': 213, 'value': '0.68'}, {'id': 5245568203, 'qualifierId': 141, 'value': '93.0'}, {'id': 5245568199, 'qualifierId': 56, 'value': 'Left'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,68;65,3;93,0;;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;65,3;93,0;;;;;;;;0;11;30;Colorado Rapids II;690;DC;1,0
2726617351;149;1;1;11;35;1pc6sx2h4rp113ldkbp5d2xas;1;57,1;74,7;2024-09-28T00:15:45.722Z;2024-09-28T00:15:47Z;[{'id': 5245568271, 'qualifierId': 140, 'value': '40.5'}, {'id': 5245568275, 'qualifierId': 212, 'value': '17.6'}, {'id': 5245568269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245568277, 'qualifierId': 213, 'value': '3.02'}, {'id': 5245568273, 'qualifierId': 141, 'value': '77.9'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;3,02;40,5;77,9;;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;40,5;77,9;;;;;;;;0;11;35;Colorado Rapids II;695;DC;1,0
2726617379;150;1;1;11;37;1pc6sx2h4rp113ldkbp5d2xas;1;40,6;76,9;2024-09-28T00:15:47.674Z;2024-09-28T00:15:52Z;[{'id': 5245568419, 'qualifierId': 213, 'value': '0.45'}, {'id': 5245568417, 'qualifierId': 212, 'value': '26.7'}, {'id': 5245568413, 'qualifierId': 140, 'value': '63.5'}, {'id': 5245568415, 'qualifierId': 141, 'value': '94.1'}, {'id': 5245568411, 'qualifierId': 56, 'value': 'Left'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,45;63,5;94,1;;;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;63,5;94,1;;;;;;;;0;11;37;Colorado Rapids II;697;DC;1,0
2726617401;151;1;1;11;42;1pc6sx2h4rp113ldkbp5d2xas;1;71,4;86,6;2024-09-28T00:15:52.315Z;2024-09-28T00:15:57Z;[{'id': 5245568533, 'qualifierId': 141, 'value': '94.2'}, {'id': 5245568537, 'qualifierId': 213, 'value': '0.64'}, {'id': 5245568531, 'qualifierId': 140, 'value': '78.0'}, {'id': 5245568535, 'qualifierId': 212, 'value': '8.6'}, {'id': 5245568529, 'qualifierId': 56, 'value': 'Left'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;e4qbvstkhmtqqa5ir1mqak2c;Pass;;;;;;;;;;0,64;78,0;94,2;;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;78,0;94,2;;;;;;;;0;11;42;Colorado Rapids II;702;FWL;1,0
2726617405;152;61;1;11;45;1pc6sx2h4rp113ldkbp5d2xas;0;89,0;85,6;2024-09-28T00:15:55.018Z;2024-10-02T06:59:15Z;[{'id': 5245568559, 'qualifierId': 56, 'value': 'Left'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;e4qbvstkhmtqqa5ir1mqak2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;11;45;Colorado Rapids II;705;FW;1,0
2726617429;101;49;1;11;46;iiolvosiuokkrl5iuoxcjo4p;1;11,1;9,8;2024-09-28T00:15:56.401Z;2024-10-02T06:59:18Z;[];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;e4qbvstkhmtqqa5ir1mqak2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;11;46;Minnesota United II;706;FWR;1,0
2726617415;99;50;1;11;47;iiolvosiuokkrl5iuoxcjo4p;1;9,5;16,6;2024-09-28T00:15:57.737Z;2024-09-28T01:06:06Z;[{'id': 5245571063, 'qualifierId': 233, 'value': '153'}, {'id': 5245568583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245568585, 'qualifierId': 285}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;e4qbvstkhmtqqa5ir1mqak2c;Dispossessed;;;;;;;;;;;;;;;;;;;;;1,0;153,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;11;47;Minnesota United II;707;FWR;1,0
2726617411;153;7;1;11;47;1pc6sx2h4rp113ldkbp5d2xas;0;90,5;83,4;2024-09-28T00:15:57.738Z;2024-10-02T06:59:01Z;[{'id': 5245568575, 'qualifierId': 286}, {'id': 5260619929, 'qualifierId': 384}, {'id': 5245571037, 'qualifierId': 233, 'value': '99'}, {'id': 5245568573, 'qualifierId': 56, 'value': 'Left'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;e4qbvstkhmtqqa5ir1mqak2c;Tackle;;;;;;;;;;;;;;;;;;;;;;99,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;11;47;Colorado Rapids II;707;FW;1,0
