id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_PassEndX;value_KickOff;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_FlickOn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_CornerTaken;value_Chipped;value_InSwinger;value_Cross;value_RightFooted;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_NextEventGoalKick;value_GoalKick;value_High;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Defensive1V1;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_Assist;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_Assisted;value_BoxCentre;value_Blocked;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_GkX;value_RegularPlay;value_LowCentre;value_BlockedY;value_DefBlock;value_TouchTypePass;value_ShirtPull/Holding;value_Low;value_AttemptedTackle;value_LowGkIntervention;value_LeftFooted;value_OutSwinger;value_BoxRight;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_Head;value_HighRight;value_OutOfBoxCentre;value_Handball;value_IncorrectOutOfPlayDecision;value_FloatedCross;value_Straight;value_HighGkIntervention;value_IntentionalAssist;value_SmallBoxRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_FirstTouch;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_FairPlay;value_InjuredPlayerId;value_Injury;value_SwerveMoving;value_HighCentre;value_Hands;value_ParriedSafe;value_Standing;value_CloseLeft;value_Weak;value_NotPastGoalLine;value_NotAssisted;value_GkHoof;value_YellowCard;value_TimeWasting;value_BlockedCross;value_HighClaim;value_GkChallenge;value_TacticalFoul;value_DrivenCross;value_BoxLeft;value_FastBreak;value_LowLeft;value_Deflection;value_Collected;value_Stooping;value_CloseHigh;value_SwerveRight;value_BlockedClearance;value_Right;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_Reaching;value_ThroughBall;value_HighLeft;value_Minutes;value_ViolentConduct;value_RedCard;value_Argument;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkKickFromHands;value_NotVisible;value_Overrun;value_RecklessOffence;value_SwerveLeft;value_Diving;value_VideoCoverageLost;value_ParriedDanger;value_PullBack;value_OffTheBallFoul;value_SecondYellow;value_AerialFoul;value_OverhitCross;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705761211;450;1;2;46;48;2nnef9tr9g7m2s6n873qif95g;1;43,9;89,0;2024-08-04T00:45:07.415Z;2024-08-04T00:45:09Z;[{'id': 5130886763, 'qualifierId': 140, 'value': '21.7'}, {'id': 5130886771, 'qualifierId': 1}, {'id': 5130886761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130886769, 'qualifierId': 213, 'value': '3.92'}, {'id': 5130886765, 'qualifierId': 141, 'value': '55.2'}, {'id': 5130886767, 'qualifierId': 212, 'value': '32.7'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;21,7;;32,7;3,92;55,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;21,7;55,2;;;;;;;0;0;46;48;Orlando City B;2808;DC;1,0
2705761217;451;49;2;46;49;2nnef9tr9g7m2s6n873qif95g;1;23,2;50,4;2024-08-04T00:45:09.191Z;2024-08-04T00:45:24Z;[];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;efwl0zc90s8ofm03y3xss0kyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;46;49;Orlando City B;2809;GK;1,0
2705761297;452;1;2;46;55;2nnef9tr9g7m2s6n873qif95g;1;20,3;40,6;2024-08-04T00:45:14.295Z;2024-08-04T00:45:25Z;[{'id': 5130887181, 'qualifierId': 140, 'value': '24.7'}, {'id': 5130887189, 'qualifierId': 212, 'value': '24.9'}, {'id': 5130887185, 'qualifierId': 141, 'value': '76.6'}, {'id': 5130887193, 'qualifierId': 213, 'value': '1.38'}, {'id': 5130887179, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;24,7;;24,9;1,38;76,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,7;76,6;;;;;;;0;0;46;55;Orlando City B;2815;GK;1,0
2705761317;453;1;2;46;57;2nnef9tr9g7m2s6n873qif95g;1;26,4;77,5;2024-08-04T00:45:16.967Z;2024-08-04T00:45:18Z;[{'id': 5130887279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130887283, 'qualifierId': 141, 'value': '95.7'}, {'id': 5130887281, 'qualifierId': 140, 'value': '38.7'}, {'id': 5130887285, 'qualifierId': 212, 'value': '17.9'}, {'id': 5130887287, 'qualifierId': 213, 'value': '0.76'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;38,7;;17,9;0,76;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;38,7;95,7;;;;;;;0;0;46;57;Orlando City B;2817;DC;1,0
2705761333;454;1;2;46;59;2nnef9tr9g7m2s6n873qif95g;1;38,7;95,7;2024-08-04T00:45:18.743Z;2024-08-04T00:45:21Z;[{'id': 5130887369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130887371, 'qualifierId': 140, 'value': '41.1'}, {'id': 5130887377, 'qualifierId': 213, 'value': '4.88'}, {'id': 5130887375, 'qualifierId': 212, 'value': '14.8'}, {'id': 5130887373, 'qualifierId': 141, 'value': '74.2'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;41,1;;14,8;4,88;74,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;41,1;74,2;;;;;;;0;0;46;59;Orlando City B;2819;DC;1,0
2705761353;455;1;2;47;2;2nnef9tr9g7m2s6n873qif95g;1;43,4;73,6;2024-08-04T00:45:21.640Z;2024-08-04T00:45:23Z;[{'id': 5130887509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130887513, 'qualifierId': 141, 'value': '47.9'}, {'id': 5130887519, 'qualifierId': 212, 'value': '18.0'}, {'id': 5130887511, 'qualifierId': 140, 'value': '39.2'}, {'id': 5130887523, 'qualifierId': 213, 'value': '4.47'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;39,2;;18,0;4,47;47,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,2;47,9;;;;;;;0;0;47;2;Orlando City B;2822;DMC;1,0
2705761413;456;1;2;47;6;2nnef9tr9g7m2s6n873qif95g;1;41,9;42,1;2024-08-04T00:45:26.168Z;2024-08-04T00:45:29Z;[{'id': 5130887929, 'qualifierId': 140, 'value': '75.2'}, {'id': 5130887933, 'qualifierId': 212, 'value': '42.4'}, {'id': 5130887927, 'qualifierId': 56, 'value': 'Right'}, {'id': 5130887941, 'qualifierId': 1}, {'id': 5130887937, 'qualifierId': 213, 'value': '5.68'}, {'id': 5130887931, 'qualifierId': 141, 'value': '6.8'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;75,2;;42,4;5,68;6,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;75,2;6,8;;;;;;;0;0;47;6;Orlando City B;2826;DMC;1,0
2705761487;457;1;2;47;10;2nnef9tr9g7m2s6n873qif95g;1;82,7;9,2;2024-08-04T00:45:29.640Z;2024-08-04T00:45:33Z;[{'id': 5130888313, 'qualifierId': 140, 'value': '81.7'}, {'id': 5130888311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130888317, 'qualifierId': 212, 'value': '12.6'}, {'id': 5130888319, 'qualifierId': 213, 'value': '1.65'}, {'id': 5130888315, 'qualifierId': 141, 'value': '27.6'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;81,7;;12,6;1,65;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;81,7;27,6;;;;;;;0;0;47;10;Orlando City B;2830;Sub;1,0
2705761517;458;1;2;47;14;2nnef9tr9g7m2s6n873qif95g;0;89,7;19,5;2024-08-04T00:45:33.400Z;2024-08-06T10:16:01Z;[{'id': 5130888437, 'qualifierId': 155}, {'id': 5130888441, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130888449, 'qualifierId': 213, 'value': '1.27'}, {'id': 5130888447, 'qualifierId': 212, 'value': '27.7'}, {'id': 5130888445, 'qualifierId': 141, 'value': '58.4'}, {'id': 5130888443, 'qualifierId': 140, 'value': '97.5'}, {'id': 5130888433, 'qualifierId': 2}, {'id': 5134914851, 'qualifierId': 20}, {'id': 5134914849, 'qualifierId': 224}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;97,5;;27,7;1,27;58,4;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;97,5;58,4;;;;;;;0;0;47;14;Orlando City B;2834;AMC;1,0
2705761533;411;12;2;47;17;479lsfr4cwlzewpbuda3y2xv4;1;3,0;39,8;2024-08-04T00:45:36.596Z;2024-08-04T00:45:39Z;[{'id': 5130888509, 'qualifierId': 140, 'value': '0.0'}, {'id': 5130888551, 'qualifierId': 15}, {'id': 5130888507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130888683, 'qualifierId': 167}, {'id': 5130888513, 'qualifierId': 212, 'value': '12.7'}, {'id': 5130888515, 'qualifierId': 213, 'value': '4.38'}, {'id': 5130888511, 'qualifierId': 141, 'value': '22.1'}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;efwl0zc90s8ofm03y3xss0kyc;Clearance;;;;;;;;;;;0,0;;12,7;4,38;22,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;0,0;22,1;;;;;;;0;0;47;17;Carolina Core;2837;DR;1,0
2705761565;412;6;2;47;17;479lsfr4cwlzewpbuda3y2xv4;0;0,8;31,8;2024-08-04T00:45:37.128Z;2024-08-06T10:16:57Z;[{'id': 5130888779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130888781, 'qualifierId': 73}, {'id': 5130888825, 'qualifierId': 233, 'value': '459'}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;efwl0zc90s8ofm03y3xss0kyc;Corner Awarded;;;;;;;;;;;;;;;;;;;459,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;47;17;Carolina Core;2837;DR;1,0
2705761541;459;6;2;47;17;2nnef9tr9g7m2s6n873qif95g;1;99,2;68,2;2024-08-04T00:45:37.128Z;2024-08-04T00:45:40Z;[{'id': 5130888639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130888641, 'qualifierId': 73}, {'id': 5130888801, 'qualifierId': 233, 'value': '412'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;efwl0zc90s8ofm03y3xss0kyc;Corner Awarded;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;17;Orlando City B;2837;AMC;1,0
2705761693;460;1;2;47;25;2nnef9tr9g7m2s6n873qif95g;1;99,5;99,5;2024-08-04T00:45:44.424Z;2024-08-04T00:45:49Z;[{'id': 5130889301, 'qualifierId': 140, 'value': '94.9'}, {'id': 5130889305, 'qualifierId': 141, 'value': '89.7'}, {'id': 5130889309, 'qualifierId': 212, 'value': '8.2'}, {'id': 5130889295, 'qualifierId': 6}, {'id': 5130889297, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130889311, 'qualifierId': 213, 'value': '4.09'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;94,9;;8,2;4,09;89,7;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;94,9;89,7;;;;;;;0;0;47;25;Orlando City B;2845;DML;1,0
2705761697;461;1;2;47;27;2nnef9tr9g7m2s6n873qif95g;0;94,9;89,7;2024-08-04T00:45:46.296Z;2024-08-06T10:31:25Z;[{'id': 5134918339, 'qualifierId': 20}, {'id': 5130889335, 'qualifierId': 141, 'value': '48.4'}, {'id': 5134918337, 'qualifierId': 223}, {'id': 5130889339, 'qualifierId': 213, 'value': '4.65'}, {'id': 5130889337, 'qualifierId': 212, 'value': '28.1'}, {'id': 5130889333, 'qualifierId': 140, 'value': '93.1'}, {'id': 5130889325, 'qualifierId': 155}, {'id': 5130889329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130889321, 'qualifierId': 2}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;93,1;;28,1;4,65;48,4;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;93,1;48,4;;;;;;;0;0;47;27;Orlando City B;2847;FW;1,0
2705761739;413;44;2;47;29;479lsfr4cwlzewpbuda3y2xv4;1;7,0;50,4;2024-08-04T00:45:48.887Z;2024-08-04T00:45:50Z;[{'id': 5130889551, 'qualifierId': 285}, {'id': 5130889617, 'qualifierId': 233, 'value': '462'}, {'id': 5130889547, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;efwl0zc90s8ofm03y3xss0kyc;Aerial;;;;;;;;;;;;;;;;;;1,0;462,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;47;29;Carolina Core;2849;DC;1,0
2705761733;462;44;2;47;29;2nnef9tr9g7m2s6n873qif95g;0;93,0;49,6;2024-08-04T00:45:48.888Z;2024-08-04T00:45:50Z;[{'id': 5130889639, 'qualifierId': 233, 'value': '413'}, {'id': 5130889537, 'qualifierId': 286}, {'id': 5130889535, 'qualifierId': 56, 'value': 'Center'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;efwl0zc90s8ofm03y3xss0kyc;Aerial;;;;;;;;;;;;;;;;;;;413,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;29;Orlando City B;2849;AMC;1,0
2705761745;414;12;2;47;30;479lsfr4cwlzewpbuda3y2xv4;1;7,0;49,1;2024-08-04T00:45:49.477Z;2024-08-04T00:45:52Z;[{'id': 5130889587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130889589, 'qualifierId': 140, 'value': '15.8'}, {'id': 5130889593, 'qualifierId': 212, 'value': '13.7'}, {'id': 5130889591, 'qualifierId': 141, 'value': '64.0'}, {'id': 5130889599, 'qualifierId': 15}, {'id': 5130889595, 'qualifierId': 213, 'value': '0.83'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;efwl0zc90s8ofm03y3xss0kyc;Clearance;;;;;;;;;;;15,8;;13,7;0,83;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;15,8;64,0;;;;;;;0;0;47;30;Carolina Core;2850;DC;1,0
2705761769;463;61;2;47;31;2nnef9tr9g7m2s6n873qif95g;1;92,1;29,4;2024-08-04T00:45:51.032Z;2024-08-04T00:46:05Z;[{'id': 5130889731, 'qualifierId': 56, 'value': 'Center'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;1,0;;efwl0zc90s8ofm03y3xss0kyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;31;Orlando City B;2851;Sub;1,0
2705761777;464;15;2;47;32;2nnef9tr9g7m2s6n873qif95g;1;86,0;35,1;2024-08-04T00:45:52.225Z;2024-08-07T13:43:04Z;[{'id': 5130896699, 'qualifierId': 25}, {'id': 5130896701, 'qualifierId': 20}, {'id': 5130889811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130889809, 'qualifierId': 63}, {'id': 5130897563, 'qualifierId': 146, 'value': '98.1'}, {'id': 5130897561, 'qualifierId': 103, 'value': '27.2'}, {'id': 5130897565, 'qualifierId': 147, 'value': '47.8'}, {'id': 5130897553, 'qualifierId': 29}, {'id': 5130897551, 'qualifierId': 77}, {'id': 5130897559, 'qualifierId': 102, 'value': '51.9'}, {'id': 5130897631, 'qualifierId': 233, 'value': '415'}, {'id': 5130897555, 'qualifierId': 55, 'value': '463'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;efwl0zc90s8ofm03y3xss0kyc;Attempt Saved;;;;;;;;;;;;;;;;;;;415,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;463,0;98,1;1,0;;;51,9;27,2;;;;;47,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;98,1;47,8;51,9;27.2;463,0;1j1ybmazykfh5nqs7egkcdxck;0;0;47;32;Orlando City B;2852;DC;1,0
2705761773;415;10;2;47;33;479lsfr4cwlzewpbuda3y2xv4;1;3,8;51,0;2024-08-04T00:45:52.325Z;2024-08-06T10:38:52Z;[{'id': 5130889771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130889765, 'qualifierId': 173}, {'id': 5130889767, 'qualifierId': 178}, {'id': 5130889769, 'qualifierId': 182}, {'id': 5130896749, 'qualifierId': 233, 'value': '464'}, {'id': 5134923371, 'qualifierId': 378}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;efwl0zc90s8ofm03y3xss0kyc;Save;;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;47;33;Carolina Core;2853;GK;1,0
2705762021;416;1;2;47;46;479lsfr4cwlzewpbuda3y2xv4;0;12,9;52,7;2024-08-04T00:46:05.509Z;2024-08-04T01:49:23Z;[{'id': 5130891249, 'qualifierId': 213, 'value': '0.01'}, {'id': 5130891247, 'qualifierId': 212, 'value': '77.6'}, {'id': 5130891245, 'qualifierId': 141, 'value': '53.7'}, {'id': 5130891235, 'qualifierId': 199}, {'id': 5130891239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130891251, 'qualifierId': 1}, {'id': 5130891243, 'qualifierId': 140, 'value': '86.8'}, {'id': 5130891271, 'qualifierId': 189}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;86,8;;77,6;0,01;53,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;86,8;53,7;;;;;;;0;0;47;46;Carolina Core;2866;GK;1,0
2705762005;465;52;2;47;48;2nnef9tr9g7m2s6n873qif95g;1;14,2;27,9;2024-08-04T00:46:08.121Z;2024-08-06T10:39:03Z;[{'id': 5130891333, 'qualifierId': 189}, {'id': 5134923517, 'qualifierId': 376}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;efwl0zc90s8ofm03y3xss0kyc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;48;Orlando City B;2868;GK;1,0
2705762045;466;1;2;47;50;2nnef9tr9g7m2s6n873qif95g;1;15,2;28,9;2024-08-04T00:46:09.433Z;2024-08-04T00:50:27Z;[{'id': 5130891411, 'qualifierId': 140, 'value': '23.1'}, {'id': 5130891417, 'qualifierId': 213, 'value': '1.32'}, {'id': 5130891415, 'qualifierId': 212, 'value': '33.4'}, {'id': 5130891425, 'qualifierId': 287}, {'id': 5130891413, 'qualifierId': 141, 'value': '76.5'}, {'id': 5130891409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130891653, 'qualifierId': 1}, {'id': 5130891407, 'qualifierId': 123}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;23,1;;33,4;1,32;76,5;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,1;76,5;;;;;;;0;0;47;50;Orlando City B;2870;GK;1,0
