id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_SwitchOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_Launch;value_Defensive;value_TouchTypeControl;value_Offensive;value_TakeOnSpace;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TakeOnOvertake;value_Overrun;value_LayOff;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_FlickOn;value_LeftFooted;value_Cross;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_Shove/Push;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Head;value_Right;value_HighGkIntervention;value_Deflection;value_GkX;value_FromCorner;value_NotAssisted;value_GoalShotGameClock;value_IndividualPlay;value_GkXTimeOfGoal;value_GoalmouthZ;value_OutOfBoxCentre;value_LowLeft;value_FirstTouch;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Volley;value_GoalmouthY;value_ThroughBall;value_Assist;value_RegularPlay;value_Assisted;value_1On1;value_BigChance;value_LowCentre;value_FollowsADribble;value_BoxCentre;value_NotVisible;value_IntentionalAssist;value_HighRight;value_BlockedPass;value_ShirtPull/Holding;value_Review;value_BlockedY;value_BlockedX;value_Blocked;value_DefBlock;value_HighCentre;value_FreeKick;value_Collected;value_Standing;value_Hands;value_DrinksBreak;value_RefereeDelay;value_BoxLeft;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_Tap;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_Minutes;value_EndType;value_RecklessOffence;value_FloatedCross;value_Straight;value_SetPiece;value_High;value_HighLeft;value_BlockedClearance;value_HighClaim;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Injury;value_InjuredPlayerId;value_CloseRight;value_NotPastGoalLine;value_SmallBoxCentre;value_Handball;value_TempMissed;value_OwnGoal;value_GkHoof;value_35Centre;value_AerialFoul;value_GoesToPenalties;value_Penalty;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697398489;364;1;2;45;23;99l7fsj6ykgbyqcb9zqqu9dgq;0;98,4;71,1;2024-06-23T01:56:57.916Z;2024-06-25T09:54:15Z;[{'id': 5084720299, 'qualifierId': 141, 'value': '53.3'}, {'id': 5084720303, 'qualifierId': 212, 'value': '13.6'}, {'id': 5084720295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084720297, 'qualifierId': 140, 'value': '92.5'}, {'id': 5084720307, 'qualifierId': 213, 'value': '4.24'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;53,3;13,6;;92,5;4,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;92,5;53,3;;;;;;;;0;45;23;Austin II;2723;FWL;1,0
2697398515;443;12;2;45;24;d0c07im4a6oj8qa7f1zlt3pqs;1;7,1;49,1;2024-06-23T01:56:59.146Z;2024-06-25T09:54:18Z;[{'id': 5084720405, 'qualifierId': 140, 'value': '11.5'}, {'id': 5084720407, 'qualifierId': 141, 'value': '22.3'}, {'id': 5084720409, 'qualifierId': 212, 'value': '18.8'}, {'id': 5084720403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084720411, 'qualifierId': 213, 'value': '4.96'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Clearance;;;;;;;;;;;22,3;18,8;;11,5;4,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;11,5;22,3;;;;;;;;0;45;24;North Texas;2724;DC;1,0
2697398519;444;61;2;45;27;d0c07im4a6oj8qa7f1zlt3pqs;0;12,2;21,8;2024-06-23T01:57:01.810Z;2024-06-25T09:54:25Z;[{'id': 5084720417, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;djkwx4vdx0sd7suxod5vbivbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;27;North Texas;2727;FWR;1,0
2697398535;365;1;2;45;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;85,9;76,9;2024-06-23T01:57:03.436Z;2024-06-25T09:54:34Z;[{'id': 5084720501, 'qualifierId': 140, 'value': '95.3'}, {'id': 5084720507, 'qualifierId': 213, 'value': '0.00'}, {'id': 5084720505, 'qualifierId': 212, 'value': '9.9'}, {'id': 5084720503, 'qualifierId': 141, 'value': '76.9'}, {'id': 5084720499, 'qualifierId': 56, 'value': 'Center'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;76,9;9,9;;95,3;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;95,3;76,9;;;;;;;;0;45;28;Austin II;2728;DML;1,0
2697810539;864;49;2;45;30;d0c07im4a6oj8qa7f1zlt3pqs;1;7,0;13,0;2024-06-23T01:57:05.305Z;2024-06-25T09:54:44Z;[];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;30;North Texas;2730;DR;1,0
2697398545;445;1;2;45;32;d0c07im4a6oj8qa7f1zlt3pqs;0;6,0;13,0;2024-06-23T01:57:07.091Z;2024-06-25T09:54:46Z;[{'id': 5084720563, 'qualifierId': 140, 'value': '39.1'}, {'id': 5084720559, 'qualifierId': 157}, {'id': 5084720569, 'qualifierId': 213, 'value': '0.11'}, {'id': 5084720571, 'qualifierId': 1}, {'id': 5084720567, 'qualifierId': 212, 'value': '35.0'}, {'id': 5084720561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084720565, 'qualifierId': 141, 'value': '18.5'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;18,5;35,0;;39,1;0,11;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,1;18,5;;;;;;;;0;45;32;North Texas;2732;DR;1,0
2697421747;843;83;2;45;35;d0c07im4a6oj8qa7f1zlt3pqs;0;41,0;17,2;2024-06-23T01:57:09.594Z;2024-06-25T09:55:12Z;[{'id': 5084881855, 'qualifierId': 399, 'value': '7al9w77ailhli8g487tkl32tw'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;djkwx4vdx0sd7suxod5vbivbo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;35;North Texas;2735;FW;1,0
2697810599;774;49;2;45;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,6;70,6;2024-06-23T01:57:11.305Z;2024-06-25T09:55:24Z;[];7al9w77ailhli8g487tkl32tw;M. Westergren;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;45;36;Austin II;2736;DC;1,0
2697398563;366;50;2;45;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,8;60,3;2024-06-23T01:57:14.250Z;2024-06-23T01:57:18Z;[{'id': 5084720653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084720759, 'qualifierId': 233, 'value': '446'}, {'id': 5084720655, 'qualifierId': 286}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;djkwx4vdx0sd7suxod5vbivbo;Dispossessed;;;;;;;;;;;;;;;;;;446,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;45;39;Austin II;2739;DC;1,0
2697398577;446;7;2;45;39;d0c07im4a6oj8qa7f1zlt3pqs;1;44,2;39,7;2024-06-23T01:57:14.251Z;2024-06-25T09:55:34Z;[{'id': 5084720755, 'qualifierId': 233, 'value': '366'}, {'id': 5086968113, 'qualifierId': 384}, {'id': 5084720737, 'qualifierId': 285}, {'id': 5084720735, 'qualifierId': 56, 'value': 'Back'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;djkwx4vdx0sd7suxod5vbivbo;Tackle;;;;;;;;;;;;;;;;;;366,0;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;39;North Texas;2739;FW;1,0
2697398587;448;3;2;45;41;d0c07im4a6oj8qa7f1zlt3pqs;0;42,0;48,0;2024-06-23T01:57:16.155Z;2024-06-25T09:55:39Z;[{'id': 5084720805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086968195, 'qualifierId': 465}, {'id': 5084720807, 'qualifierId': 286}, {'id': 5084720813, 'qualifierId': 233, 'value': '367'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;djkwx4vdx0sd7suxod5vbivbo;Take On;;;;;;;;;;;;;;;;;;367,0;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;41;North Texas;2741;FWL;1,0
2697398575;367;7;2;45;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;58,0;52,0;2024-06-23T01:57:16.156Z;2024-06-25T09:55:43Z;[{'id': 5084720727, 'qualifierId': 285}, {'id': 5084720721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086968267, 'qualifierId': 385}, {'id': 5084720809, 'qualifierId': 233, 'value': '448'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;djkwx4vdx0sd7suxod5vbivbo;Tackle;;;;;;;;;;;;;;;;;;448,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;45;41;Austin II;2741;DC;1,0
2697421855;844;61;2;45;42;d0c07im4a6oj8qa7f1zlt3pqs;1;41,1;46,0;2024-06-23T01:57:16.594Z;2024-06-23T03:06:48Z;[{'id': 5084855229, 'qualifierId': 56, 'value': 'Back'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;djkwx4vdx0sd7suxod5vbivbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;42;North Texas;2742;FWL;1,0
2697398579;447;49;2;45;43;d0c07im4a6oj8qa7f1zlt3pqs;1;43,4;43,7;2024-06-23T01:57:18.162Z;2024-06-25T09:55:47Z;[];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;43;North Texas;2743;FW;1,0
2697398599;449;1;2;45;44;d0c07im4a6oj8qa7f1zlt3pqs;1;43,2;41,0;2024-06-23T01:57:18.763Z;2024-06-25T09:55:52Z;[{'id': 5084720881, 'qualifierId': 213, 'value': '3.87'}, {'id': 5084720879, 'qualifierId': 212, 'value': '9.2'}, {'id': 5084720873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084720875, 'qualifierId': 140, 'value': '36.7'}, {'id': 5084720877, 'qualifierId': 141, 'value': '32.0'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;32,0;9,2;;36,7;3,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,7;32,0;;;;;;;;0;45;44;North Texas;2744;FW;1,0
2697398605;450;1;2;45;45;d0c07im4a6oj8qa7f1zlt3pqs;1;35,9;31,6;2024-06-23T01:57:20.315Z;2024-06-25T09:55:56Z;[{'id': 5084720921, 'qualifierId': 213, 'value': '5.60'}, {'id': 5084720915, 'qualifierId': 140, 'value': '44.5'}, {'id': 5084720913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084720919, 'qualifierId': 212, 'value': '11.6'}, {'id': 5084720917, 'qualifierId': 141, 'value': '20.9'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;20,9;11,6;;44,5;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;44,5;20,9;;;;;;;;0;45;45;North Texas;2745;MC;1,0
2697398611;451;1;2;45;47;d0c07im4a6oj8qa7f1zlt3pqs;1;44,6;20,8;2024-06-23T01:57:22.507Z;2024-06-25T09:56:01Z;[{'id': 5084720943, 'qualifierId': 140, 'value': '39.3'}, {'id': 5084720949, 'qualifierId': 213, 'value': '2.40'}, {'id': 5084720947, 'qualifierId': 212, 'value': '7.5'}, {'id': 5084720941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084720945, 'qualifierId': 141, 'value': '28.3'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;28,3;7,5;;39,3;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,3;28,3;;;;;;;;0;45;47;North Texas;2747;FWR;1,0
2697398623;452;1;2;45;50;d0c07im4a6oj8qa7f1zlt3pqs;1;39,3;28,4;2024-06-23T01:57:25.370Z;2024-06-23T03:07:11Z;[{'id': 5084721009, 'qualifierId': 140, 'value': '29.4'}, {'id': 5084721015, 'qualifierId': 213, 'value': '3.49'}, {'id': 5084721011, 'qualifierId': 141, 'value': '22.9'}, {'id': 5084721007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721013, 'qualifierId': 212, 'value': '11.0'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;22,9;11,0;;29,4;3,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,4;22,9;;;;;;;;0;45;50;North Texas;2750;MC;1,0
2697398633;453;1;2;45;53;d0c07im4a6oj8qa7f1zlt3pqs;1;28,7;23,8;2024-06-23T01:57:27.659Z;2024-06-23T01:57:29Z;[{'id': 5084721061, 'qualifierId': 212, 'value': '15.0'}, {'id': 5084721055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721063, 'qualifierId': 213, 'value': '1.99'}, {'id': 5084721059, 'qualifierId': 141, 'value': '43.9'}, {'id': 5084721057, 'qualifierId': 140, 'value': '22.9'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;43,9;15,0;;22,9;1,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;22,9;43,9;;;;;;;;0;45;53;North Texas;2753;DR;1,0
2697398645;454;1;2;45;54;d0c07im4a6oj8qa7f1zlt3pqs;1;23,0;44,3;2024-06-23T01:57:29.451Z;2024-06-23T01:57:31Z;[{'id': 5084721137, 'qualifierId': 140, 'value': '23.7'}, {'id': 5084721143, 'qualifierId': 213, 'value': '1.50'}, {'id': 5084721135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721139, 'qualifierId': 141, 'value': '59.9'}, {'id': 5084721141, 'qualifierId': 212, 'value': '10.6'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;59,9;10,6;;23,7;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,7;59,9;;;;;;;;0;45;54;North Texas;2754;DL;1,0
2697398655;455;1;2;45;57;d0c07im4a6oj8qa7f1zlt3pqs;1;23,8;60,3;2024-06-23T01:57:31.643Z;2024-06-23T01:57:33Z;[{'id': 5084721195, 'qualifierId': 213, 'value': '1.38'}, {'id': 5084721191, 'qualifierId': 141, 'value': '92.4'}, {'id': 5084721189, 'qualifierId': 140, 'value': '27.9'}, {'id': 5084721187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721193, 'qualifierId': 212, 'value': '22.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;92,4;22,2;;27,9;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,9;92,4;;;;;;;;0;45;57;North Texas;2757;DC;1,0
2697398669;456;1;2;45;58;d0c07im4a6oj8qa7f1zlt3pqs;1;28,2;92,3;2024-06-23T01:57:33.227Z;2024-06-23T01:57:36Z;[{'id': 5084721269, 'qualifierId': 212, 'value': '15.8'}, {'id': 5084721263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721265, 'qualifierId': 140, 'value': '34.8'}, {'id': 5084721267, 'qualifierId': 141, 'value': '71.4'}, {'id': 5084721271, 'qualifierId': 213, 'value': '5.17'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;71,4;15,8;;34,8;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;34,8;71,4;;;;;;;;0;45;58;North Texas;2758;DC;1,0
2697398681;457;1;2;46;1;d0c07im4a6oj8qa7f1zlt3pqs;1;36,3;72,0;2024-06-23T01:57:36.187Z;2024-06-23T01:57:38Z;[{'id': 5084721327, 'qualifierId': 140, 'value': '60.0'}, {'id': 5084721331, 'qualifierId': 212, 'value': '27.2'}, {'id': 5084721329, 'qualifierId': 141, 'value': '88.1'}, {'id': 5084721325, 'qualifierId': 56, 'value': 'Left'}, {'id': 5084721333, 'qualifierId': 213, 'value': '0.41'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;88,1;27,2;;60,0;0,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,0;88,1;;;;;;;;0;46;1;North Texas;2761;MC;1,0
2697398687;458;61;2;46;2;d0c07im4a6oj8qa7f1zlt3pqs;0;60,0;88,1;2024-06-23T01:57:36.699Z;2024-06-25T09:56:34Z;[{'id': 5084721343, 'qualifierId': 56, 'value': 'Left'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;46;2;North Texas;2762;DC;1,0
2697810741;775;49;2;46;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,9;18,5;2024-06-23T01:57:38.554Z;2024-06-25T09:56:46Z;[];rtca480n5ehey5ffvt8nudck;H. Endeley;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;46;3;Austin II;2763;DMR;1,0
2697398711;368;1;2;46;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,9;15,5;2024-06-23T01:57:39.021Z;2024-06-25T09:56:49Z;[{'id': 5084721529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084721533, 'qualifierId': 141, 'value': '35.5'}, {'id': 5084721535, 'qualifierId': 212, 'value': '22.3'}, {'id': 5084721537, 'qualifierId': 213, 'value': '2.48'}, {'id': 5084721531, 'qualifierId': 140, 'value': '15.1'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;35,5;22,3;;15,1;2,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;15,1;35,5;;;;;;;;0;46;4;Austin II;2764;DMR;1,0
