id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_HeadPass;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_Assist;value_SwitchOfPlay;value_Chipped;value_TakeOnSpace;value_LeftFooted;value_BlockedY;value_BlockedX;value_GkX;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RegularPlay;value_LowCentre;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TouchTypeClearance;value_DeletedEventType;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Shove/Push;value_Foul;value_AttemptedTackle;value_Straight;value_Cross;value_DrivenCross;value_RightFooted;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_Head;value_TakeOnOvertake;value_LastLine;value_Defensive1V1;value_NotVisible;value_NotAssisted;value_BoxLeft;value_High;value_FlickOn;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_OverhitCross;value_OutOfPlay;value_FromCorner;value_Deflection;value_Hands;value_Collected;value_Stooping;value_GkKickFromHands;value_MediumGkIntervention;value_IntendedTackleTarget;value_ShirtPull/Holding;value_InSwinger;value_FloatedCross;value_Overrun;value_PullBack;value_BoxRight;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_Standing;value_LowLeft;value_Diving;value_Minutes;value_EndType;value_Dissent;value_SecondYellow;value_Tactical;value_LowRight;value_OutOfBoxDeepRight;value_Unchallenged;value_ParriedSafe;value_TacticalFoul;value_Volley;value_HighCentre;value_HighGkIntervention;value_Caught;value_BigChance;value_FastBreak;value_CloseLeft;value_BoxDeepLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PersistentInfringement;value_ThroughBall;value_HighClaim;value_CloseHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2703990379;446;5;2;51;36;2nnef9tr9g7m2s6n873qif95g;0;100,4;47,5;2024-07-28T00:46:16.046Z;2024-07-28T01:27:53Z;[{'id': 5121159607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121159687, 'qualifierId': 233, 'value': '483'}, {'id': 5121159609, 'qualifierId': 346}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;e9v6lx5magjnyabh4vma5e6ms;Out;;;;;;;;;;;;;;;;;;;;;;;;;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;51;36;New York City II;3096;FW;1,0
2703990371;483;5;2;51;36;6ddsx316t3j0z6nolrky9k4r8;1;-0,4;52,5;2024-07-28T00:46:16.046Z;2024-07-28T00:46:16Z;[{'id': 5121159651, 'qualifierId': 233, 'value': '446'}, {'id': 5121159571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121159573, 'qualifierId': 346}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;e9v6lx5magjnyabh4vma5e6ms;Out;;;;;;;;;;;;;;;;;;;;;;;;;446,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;51;36;Carolina Core;3096;DL;1,0
2703990787;484;1;2;51;55;6ddsx316t3j0z6nolrky9k4r8;1;5,2;51,3;2024-07-28T00:46:35.469Z;2024-07-28T00:46:36Z;[{'id': 5121161903, 'qualifierId': 124}, {'id': 5121161905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121161913, 'qualifierId': 141, 'value': '66.3'}, {'id': 5121161931, 'qualifierId': 237}, {'id': 5121161909, 'qualifierId': 140, 'value': '9.3'}, {'id': 5121161921, 'qualifierId': 213, 'value': '1.17'}, {'id': 5121161917, 'qualifierId': 212, 'value': '11.1'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;11,1;;1,17;;9,3;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;9,3;66,3;;;;;;;0;0;51;55;Carolina Core;3115;GK;1,0
2703990879;485;1;2;51;56;6ddsx316t3j0z6nolrky9k4r8;1;9,3;66,3;2024-07-28T00:46:36.734Z;2024-07-28T00:46:40Z;[{'id': 5121162361, 'qualifierId': 140, 'value': '25.0'}, {'id': 5121162363, 'qualifierId': 141, 'value': '65.1'}, {'id': 5121162359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121162365, 'qualifierId': 212, 'value': '16.5'}, {'id': 5121162367, 'qualifierId': 213, 'value': '6.23'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;16,5;;6,23;;25,0;65,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;25,0;65,1;;;;;;;0;0;51;56;Carolina Core;3116;Sub;1,0
2703991001;486;1;2;52;0;6ddsx316t3j0z6nolrky9k4r8;1;26,8;51,3;2024-07-28T00:46:40.557Z;2024-07-28T00:46:46Z;[{'id': 5121163069, 'qualifierId': 140, 'value': '48.5'}, {'id': 5121163071, 'qualifierId': 141, 'value': '6.4'}, {'id': 5121163073, 'qualifierId': 212, 'value': '38.1'}, {'id': 5121163077, 'qualifierId': 1}, {'id': 5121163075, 'qualifierId': 213, 'value': '5.35'}, {'id': 5121163067, 'qualifierId': 56, 'value': 'Back'}];2676930j149yvanqev61emh62;J. Rozhansky;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;38,1;;5,35;;48,5;6,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;48,5;6,4;;;;;;;0;0;52;0;Carolina Core;3120;MC;1,0
2703991057;487;1;2;52;6;6ddsx316t3j0z6nolrky9k4r8;1;58,1;5,2;2024-07-28T00:46:46.734Z;2024-07-28T00:46:50Z;[{'id': 5121163375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121163377, 'qualifierId': 140, 'value': '41.7'}, {'id': 5121163379, 'qualifierId': 141, 'value': '15.2'}, {'id': 5121163381, 'qualifierId': 212, 'value': '18.5'}, {'id': 5121163383, 'qualifierId': 213, 'value': '2.77'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;18,5;;2,77;;41,7;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,7;15,2;;;;;;;0;0;52;6;Carolina Core;3126;DR;1,0
2703991083;488;1;2;52;10;6ddsx316t3j0z6nolrky9k4r8;1;42,3;17,4;2024-07-28T00:46:50.590Z;2024-07-28T00:46:52Z;[{'id': 5121163539, 'qualifierId': 213, 'value': '1.47'}, {'id': 5121163533, 'qualifierId': 140, 'value': '43.4'}, {'id': 5121163531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121163535, 'qualifierId': 141, 'value': '34.2'}, {'id': 5121163537, 'qualifierId': 212, 'value': '11.5'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;11,5;;1,47;;43,4;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;43,4;34,2;;;;;;;0;0;52;10;Carolina Core;3130;DL;1,0
2703991119;489;1;2;52;12;6ddsx316t3j0z6nolrky9k4r8;1;44,3;35,8;2024-07-28T00:46:52.573Z;2024-07-28T00:46:56Z;[{'id': 5121163805, 'qualifierId': 212, 'value': '24.3'}, {'id': 5121163807, 'qualifierId': 213, 'value': '1.60'}, {'id': 5121163801, 'qualifierId': 140, 'value': '43.6'}, {'id': 5121163803, 'qualifierId': 141, 'value': '71.5'}, {'id': 5121163799, 'qualifierId': 56, 'value': 'Back'}];2676930j149yvanqev61emh62;J. Rozhansky;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;24,3;;1,6;;43,6;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;43,6;71,5;;;;;;;0;0;52;12;Carolina Core;3132;MC;1,0
2703991203;490;1;2;52;15;6ddsx316t3j0z6nolrky9k4r8;1;46,1;71,5;2024-07-28T00:46:55.933Z;2024-07-28T00:47:01Z;[{'id': 5121164293, 'qualifierId': 212, 'value': '27.6'}, {'id': 5121164291, 'qualifierId': 141, 'value': '96.8'}, {'id': 5121164289, 'qualifierId': 140, 'value': '66.6'}, {'id': 5121164295, 'qualifierId': 213, 'value': '0.67'}, {'id': 5121164287, 'qualifierId': 56, 'value': 'Left'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;27,6;;0,67;;66,6;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;66,6;96,8;;;;;;;0;0;52;15;Carolina Core;3135;Sub;1,0
2703991227;491;1;2;52;21;6ddsx316t3j0z6nolrky9k4r8;1;75,7;90,3;2024-07-28T00:47:01.311Z;2024-07-28T00:47:03Z;[{'id': 5121164437, 'qualifierId': 212, 'value': '12.4'}, {'id': 5121164435, 'qualifierId': 141, 'value': '72.1'}, {'id': 5121164439, 'qualifierId': 213, 'value': '4.69'}, {'id': 5121164431, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121164433, 'qualifierId': 140, 'value': '75.4'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;12,4;;4,69;;75,4;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;75,4;72,1;;;;;;;0;0;52;21;Carolina Core;3141;FWL;1,0
2703991253;492;1;2;52;22;6ddsx316t3j0z6nolrky9k4r8;1;75,0;72,3;2024-07-28T00:47:02.877Z;2024-07-28T00:47:04Z;[{'id': 5121164583, 'qualifierId': 212, 'value': '4.3'}, {'id': 5121164581, 'qualifierId': 141, 'value': '72.0'}, {'id': 5121164579, 'qualifierId': 140, 'value': '70.9'}, {'id': 5121164585, 'qualifierId': 213, 'value': '3.19'}, {'id': 5121164577, 'qualifierId': 56, 'value': 'Center'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;4,3;;3,19;;70,9;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;70,9;72,0;;;;;;;0;0;52;22;Carolina Core;3142;FW;1,0
2703991239;447;43;2;52;23;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-07-28T00:47:03.646Z;2024-07-30T09:10:45Z;[{'id': 5125000885, 'qualifierId': 144, 'value': '83'}, {'id': 5121174915, 'qualifierId': 399, 'value': '3ei1s8oyub83owfxxbsygmsmi'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;e9v6lx5magjnyabh4vma5e6ms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;52;23;New York City II;3143;MC;1,0
2703991257;493;61;2;52;24;6ddsx316t3j0z6nolrky9k4r8;0;72,1;73,3;2024-07-28T00:47:04.349Z;2024-07-28T00:47:04Z;[{'id': 5121164603, 'qualifierId': 56, 'value': 'Center'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e9v6lx5magjnyabh4vma5e6ms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;24;Carolina Core;3144;FWL;1,0
2703991265;448;49;2;52;25;2nnef9tr9g7m2s6n873qif95g;1;30,8;37,0;2024-07-28T00:47:05.181Z;2024-07-28T00:47:05Z;[];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;e9v6lx5magjnyabh4vma5e6ms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;52;25;New York City II;3145;FWL;1,0
2703991331;449;1;2;52;25;2nnef9tr9g7m2s6n873qif95g;1;30,8;38,2;2024-07-28T00:47:05.406Z;2024-07-28T00:47:09Z;[{'id': 5121165029, 'qualifierId': 141, 'value': '27.2'}, {'id': 5121165033, 'qualifierId': 213, 'value': '4.96'}, {'id': 5121165031, 'qualifierId': 212, 'value': '7.7'}, {'id': 5121165025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121165027, 'qualifierId': 140, 'value': '32.6'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;7,7;;4,96;;32,6;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;32,6;27,2;;;;;;;0;0;52;25;New York City II;3145;FWL;1,0
2703991311;494;83;2;52;27;6ddsx316t3j0z6nolrky9k4r8;0;60,0;73,2;2024-07-28T00:47:07.773Z;2024-07-28T00:49:01Z;[{'id': 5121174897, 'qualifierId': 399, 'value': '1nbbgew67td8zayaffvr1zcb8'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e9v6lx5magjnyabh4vma5e6ms;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;27;Carolina Core;3147;MC;1,0
2703991377;450;1;2;52;29;2nnef9tr9g7m2s6n873qif95g;1;43,9;24,8;2024-07-28T00:47:09.038Z;2024-07-28T00:47:11Z;[{'id': 5121165247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121165255, 'qualifierId': 213, 'value': '5.01'}, {'id': 5121165249, 'qualifierId': 140, 'value': '47.3'}, {'id': 5121165251, 'qualifierId': 141, 'value': '7.6'}, {'id': 5121165253, 'qualifierId': 212, 'value': '12.2'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;12,2;;5,01;;47,3;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,3;7,6;;;;;;;0;0;52;29;New York City II;3149;FW;1,0
2703991385;451;1;2;52;31;2nnef9tr9g7m2s6n873qif95g;0;63,0;6,2;2024-07-28T00:47:11.806Z;2024-07-28T00:47:13Z;[{'id': 5121165289, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121165297, 'qualifierId': 213, 'value': '1.42'}, {'id': 5121165451, 'qualifierId': 286}, {'id': 5121165295, 'qualifierId': 212, 'value': '2.9'}, {'id': 5121165447, 'qualifierId': 233, 'value': '495'}, {'id': 5121165291, 'qualifierId': 140, 'value': '63.4'}, {'id': 5121165293, 'qualifierId': 141, 'value': '10.4'}, {'id': 5121165445, 'qualifierId': 236}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;2,9;;1,42;;63,4;10,4;;;;;;;;;1,0;495,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;63,4;10,4;;;;;;;0;0;52;31;New York City II;3151;FWL;1,0
2703991401;495;74;2;52;31;6ddsx316t3j0z6nolrky9k4r8;1;41,5;93,8;2024-07-28T00:47:11.807Z;2024-07-28T01:40:37Z;[{'id': 5121165369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121165479, 'qualifierId': 233, 'value': '451'}, {'id': 5121165371, 'qualifierId': 285}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e9v6lx5magjnyabh4vma5e6ms;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;451,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;31;Carolina Core;3151;MC;1,0
2703991451;497;43;2;52;33;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-28T00:47:13.610Z;2024-07-30T09:11:24Z;[{'id': 5125001185, 'qualifierId': 144, 'value': '61'}, {'id': 5121165633, 'qualifierId': 56, 'value': 'Back'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;33;Carolina Core;3153;FW;1,0
2703991521;452;5;2;52;33;2nnef9tr9g7m2s6n873qif95g;1;60,0;-1,5;2024-07-28T00:47:13.919Z;2024-07-28T01:27:53Z;[{'id': 5121174257, 'qualifierId': 233, 'value': '496'}, {'id': 5121166113, 'qualifierId': 347}, {'id': 5121166109, 'qualifierId': 56, 'value': 'Right'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;e9v6lx5magjnyabh4vma5e6ms;Out;;;;;;;;;;;;;;;;;;;;;;;;;496,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;52;33;New York City II;3153;FWL;1,0
2703991449;496;5;2;52;33;6ddsx316t3j0z6nolrky9k4r8;0;40,0;101,5;2024-07-28T00:47:13.919Z;2024-07-28T00:48:56Z;[{'id': 5121174289, 'qualifierId': 233, 'value': '452'}, {'id': 5121165625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121165627, 'qualifierId': 347}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e9v6lx5magjnyabh4vma5e6ms;Out;;;;;;;;;;;;;;;;;;;;;;;;;452,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;33;Carolina Core;3153;MC;1,0
2703991559;453;1;2;52;40;2nnef9tr9g7m2s6n873qif95g;1;46,4;0,0;2024-07-28T00:47:20.382Z;2024-07-28T00:47:24Z;[{'id': 5121166309, 'qualifierId': 1}, {'id': 5121166299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121166297, 'qualifierId': 107}, {'id': 5121166303, 'qualifierId': 141, 'value': '23.5'}, {'id': 5121166301, 'qualifierId': 140, 'value': '33.1'}, {'id': 5121166305, 'qualifierId': 212, 'value': '21.9'}, {'id': 5121166307, 'qualifierId': 213, 'value': '2.26'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;21,9;;2,26;;33,1;23,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;33,1;23,5;;;;;;;0;0;52;40;New York City II;3160;DC;1,0
2703991591;454;1;2;52;44;2nnef9tr9g7m2s6n873qif95g;1;30,5;22,3;2024-07-28T00:47:24.046Z;2024-07-28T00:47:27Z;[{'id': 5121166481, 'qualifierId': 140, 'value': '34.8'}, {'id': 5121166483, 'qualifierId': 141, 'value': '6.1'}, {'id': 5121166485, 'qualifierId': 212, 'value': '11.9'}, {'id': 5121166487, 'qualifierId': 213, 'value': '5.10'}, {'id': 5121166475, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;11,9;;5,1;;34,8;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;34,8;6,1;;;;;;;0;0;52;44;New York City II;3164;DC;1,0
2703991607;455;1;2;52;47;2nnef9tr9g7m2s6n873qif95g;1;34,1;5,8;2024-07-28T00:47:27.279Z;2024-07-28T00:47:28Z;[{'id': 5121166543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121166551, 'qualifierId': 213, 'value': '0.04'}, {'id': 5121166547, 'qualifierId': 141, 'value': '6.4'}, {'id': 5121166545, 'qualifierId': 140, 'value': '42.9'}, {'id': 5121166549, 'qualifierId': 212, 'value': '9.2'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;9,2;;0,04;;42,9;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;42,9;6,4;;;;;;;0;0;52;47;New York City II;3167;DC;1,0
2703991619;456;1;2;52;48;2nnef9tr9g7m2s6n873qif95g;1;42,4;6,4;2024-07-28T00:47:28.298Z;2024-07-28T00:47:29Z;[{'id': 5121166619, 'qualifierId': 140, 'value': '39.3'}, {'id': 5121166623, 'qualifierId': 212, 'value': '5.2'}, {'id': 5121166621, 'qualifierId': 141, 'value': '12.4'}, {'id': 5121166617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121166625, 'qualifierId': 213, 'value': '2.24'}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;5,2;;2,24;;39,3;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,3;12,4;;;;;;;0;0;52;48;New York City II;3168;Sub;1,0
