id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_Right;value_CornerTaken;value_OutSwinger;value_Cross;value_Chipped;value_IntentionalAssist;value_RightFooted;value_Assist;value_Offensive;value_Defensive;value_RelatedEventId;value_FromCorner;value_GoalmouthZ;value_BoxCentre;value_HighLeft;value_GkY;value_FirstTouch;value_Head;value_Assisted;value_GkX;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_LeftFooted;value_InSwinger;value_HighGkIntervention;value_NotAssisted;value_Diving;value_Hands;value_ParriedSafe;value_IncorrectOutOfPlayDecision;value_TouchTypePass;value_TakeOnSpace;value_IndividualPlay;value_LowLeft;value_RegularPlay;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_PullBack;value_LayOff;value_BlockedCross;value_HighClaim;value_BoxLeft;value_MediumGkIntervention;value_High;value_NotVisible;value_CloseRight;value_Volley;value_SwitchOfPlay;value_HighCentre;value_Standing;value_LastLine;value_Blocked;value_LowCentre;value_BoxRight;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_OwnShotBlocked;value_OverArm;value_AerialFoul;value_CloseLeft;value_FastBreak;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_BigChance;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Defensive1V1;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_SmallBoxRight;value_SetPiece;value_ParriedDanger;value_Handball;value_ThroughBall;value_KeeperTouched;value_Feet;value_SwerveRight;value_CloseHigh;value_CaptainChange;value_GoalDisallowed;value_HighRight;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708424839;233;1;1;26;26;6gaq85erpkvbyxvivd96wuw44;0;12,7;23,3;2024-08-12T02:30:55.373Z;2024-08-12T02:30:55Z;[{'id': 5145568177, 'qualifierId': 3}, {'id': 5145568181, 'qualifierId': 140, 'value': '21.4'}, {'id': 5145568183, 'qualifierId': 141, 'value': '23.9'}, {'id': 5145568185, 'qualifierId': 212, 'value': '9.1'}, {'id': 5145568179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568187, 'qualifierId': 213, 'value': '0.04'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;23,9;;21,4;9,1;0,04;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;21,4;23,9;;;;;;;0;0;26;26;Ventura County;1586;DR;1,0
2708424843;302;50;1;26;27;8ijkk62897so5r3bq0wgwx4bu;1;77,1;72,0;2024-08-12T02:30:56.372Z;2024-08-12T04:06:50Z;[{'id': 5145568229, 'qualifierId': 233, 'value': '234'}, {'id': 5145568193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145568195, 'qualifierId': 286}];5zawuirp825t4brhaj90k9duy;S. Karani;;;enf828qtoce7ha2pttf0qa5uc;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;234,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;27;Los Angeles II;1587;AML;1,0
2708424851;234;7;1;26;27;6gaq85erpkvbyxvivd96wuw44;1;22,9;28,0;2024-08-12T02:30:56.373Z;2024-08-14T08:46:21Z;[{'id': 5145568215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568217, 'qualifierId': 285}, {'id': 5145568219, 'qualifierId': 233, 'value': '302'}, {'id': 5148257549, 'qualifierId': 384}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;enf828qtoce7ha2pttf0qa5uc;Tackle;;;;;;;;;;;;;;;;;;;;;;;302,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;27;Ventura County;1587;DR;1,0
2708424847;303;43;1;26;28;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-08-12T02:30:57.814Z;2024-08-12T02:56:54Z;[{'id': 5145568223, 'qualifierId': 399, 'value': '18b4rpeia26xq688ieqaw2z2s'}, {'id': 5145586987, 'qualifierId': 144, 'value': '83'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;enf828qtoce7ha2pttf0qa5uc;Deleted event;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;28;Los Angeles II;1588;AML;1,0
2708424853;235;49;1;26;29;6gaq85erpkvbyxvivd96wuw44;1;31,5;25,8;2024-08-12T02:30:59.021Z;2024-08-12T02:30:59Z;[];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;29;Ventura County;1589;FWR;1,0
2708424859;236;1;1;26;30;6gaq85erpkvbyxvivd96wuw44;0;26,3;26,8;2024-08-12T02:30:59.260Z;2024-08-14T13:29:17Z;[{'id': 5145568239, 'qualifierId': 140, 'value': '31.9'}, {'id': 5145568245, 'qualifierId': 213, 'value': '0.87'}, {'id': 5145568243, 'qualifierId': 212, 'value': '9.1'}, {'id': 5145568241, 'qualifierId': 141, 'value': '37.1'}, {'id': 5145568237, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;37,1;;31,9;9,1;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;31,9;37,1;;;;;;;0;0;26;30;Ventura County;1590;FWR;1,0
2708429317;503;61;1;26;30;8ijkk62897so5r3bq0wgwx4bu;1;68,3;64,2;2024-08-12T02:30:59.299Z;2024-08-14T08:47:36Z;[{'id': 5145586979, 'qualifierId': 56, 'value': 'Center'}];5zawuirp825t4brhaj90k9duy;S. Karani;1,0;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;30;Los Angeles II;1590;AML;1,0
2708424861;304;49;1;26;31;8ijkk62897so5r3bq0wgwx4bu;1;73,3;64,6;2024-08-12T02:31:00.564Z;2024-08-12T02:31:00Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;31;Los Angeles II;1591;MC;1,0
2708424867;305;15;1;26;33;8ijkk62897so5r3bq0wgwx4bu;1;72,3;53,8;2024-08-12T02:31:02.470Z;2024-08-19T13:40:38Z;[{'id': 5145570653, 'qualifierId': 231, 'value': '50.2'}, {'id': 5145570651, 'qualifierId': 230, 'value': '99.5'}, {'id': 5145587083, 'qualifierId': 29}, {'id': 5145570639, 'qualifierId': 78}, {'id': 5145570643, 'qualifierId': 103, 'value': '19'}, {'id': 5145570641, 'qualifierId': 102, 'value': '50.0'}, {'id': 5159918339, 'qualifierId': 215}, {'id': 5145587085, 'qualifierId': 55, 'value': '503'}, {'id': 5145568265, 'qualifierId': 22}, {'id': 5145570647, 'qualifierId': 146, 'value': '79.0'}, {'id': 5145570655, 'qualifierId': 233, 'value': '237'}, {'id': 5145570649, 'qualifierId': 147, 'value': '52.9'}, {'id': 5145570591, 'qualifierId': 82}, {'id': 5145568267, 'qualifierId': 18}, {'id': 5145568269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145570587, 'qualifierId': 20}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;237,0;;;;;;;1,0;;;;503,0;;19,0;;;50,2;;;1,0;99,5;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;79,0;52,9;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;79,0;52,9;50,0;19;503,0;5zawuirp825t4brhaj90k9duy;0;0;26;33;Los Angeles II;1593;MC;1,0
2708424869;237;10;1;26;33;6gaq85erpkvbyxvivd96wuw44;1;17,6;46,0;2024-08-12T02:31:02.570Z;2024-08-12T02:33:31Z;[{'id': 5145570659, 'qualifierId': 233, 'value': '305'}, {'id': 5145568277, 'qualifierId': 94}, {'id': 5145568279, 'qualifierId': 56, 'value': 'Back'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;enf828qtoce7ha2pttf0qa5uc;Save;;;;;;;;;;;;;;;;;;;;;;;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;33;Ventura County;1593;MC;1,0
2708424887;306;44;1;26;35;8ijkk62897so5r3bq0wgwx4bu;1;69,5;89,2;2024-08-12T02:31:05.095Z;2024-08-19T14:35:22Z;[{'id': 5145568355, 'qualifierId': 286}, {'id': 5145568397, 'qualifierId': 233, 'value': '238'}, {'id': 5145568353, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Aerial;;;;;;;;;;;;;;;;;;;;;;;238,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;35;Los Angeles II;1595;DC;1,0
2708424893;238;44;1;26;35;6gaq85erpkvbyxvivd96wuw44;0;30,5;10,8;2024-08-12T02:31:05.096Z;2024-08-12T03:01:55Z;[{'id': 5145568405, 'qualifierId': 233, 'value': '306'}, {'id': 5145568377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568379, 'qualifierId': 285}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Aerial;;;;;;;;;;;;;;;;;;;;;;;306,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;35;Ventura County;1595;FWR;1,0
2708424895;307;1;1;26;36;8ijkk62897so5r3bq0wgwx4bu;0;67,2;88,4;2024-08-12T02:31:05.548Z;2024-08-19T14:35:22Z;[{'id': 5145568393, 'qualifierId': 212, 'value': '7.4'}, {'id': 5145568391, 'qualifierId': 141, 'value': '82.3'}, {'id': 5145568385, 'qualifierId': 3}, {'id': 5145568387, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145568389, 'qualifierId': 140, 'value': '73.0'}, {'id': 5145568395, 'qualifierId': 213, 'value': '5.69'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;82,3;;73,0;7,4;5,69;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;73,0;82,3;;;;;;;0;0;26;36;Los Angeles II;1596;DC;1,0
2708424909;239;1;1;26;38;6gaq85erpkvbyxvivd96wuw44;1;28,7;12,8;2024-08-12T02:31:07.970Z;2024-08-12T02:31:09Z;[{'id': 5145568449, 'qualifierId': 213, 'value': '3.26'}, {'id': 5145568441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568443, 'qualifierId': 140, 'value': '22.1'}, {'id': 5145568445, 'qualifierId': 141, 'value': '11.6'}, {'id': 5145568439, 'qualifierId': 3}, {'id': 5145568447, 'qualifierId': 212, 'value': '7.0'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;11,6;;22,1;7,0;3,26;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;22,1;11,6;;;;;;;0;0;26;38;Ventura County;1598;FWR;1,0
2708424915;240;1;1;26;40;6gaq85erpkvbyxvivd96wuw44;0;21,6;10,6;2024-08-12T02:31:09.598Z;2024-08-12T02:31:11Z;[{'id': 5145568467, 'qualifierId': 140, 'value': '41.5'}, {'id': 5145568473, 'qualifierId': 213, 'value': '0.41'}, {'id': 5145568471, 'qualifierId': 212, 'value': '22.8'}, {'id': 5145568475, 'qualifierId': 1}, {'id': 5145568469, 'qualifierId': 141, 'value': '23.9'}, {'id': 5145568465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568463, 'qualifierId': 157}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;23,9;;41,5;22,8;0,41;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;41,5;23,9;;;;;;;0;0;26;40;Ventura County;1600;DR;1,0
2708424919;308;61;1;26;43;8ijkk62897so5r3bq0wgwx4bu;0;60,8;74,0;2024-08-12T02:31:12.376Z;2024-08-12T02:54:42Z;[{'id': 5145568489, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;43;Los Angeles II;1603;DC;1,0
2708424931;241;1;1;26;44;6gaq85erpkvbyxvivd96wuw44;0;36,7;22,8;2024-08-12T02:31:13.133Z;2024-08-12T03:06:12Z;[{'id': 5145568535, 'qualifierId': 212, 'value': '6.1'}, {'id': 5145568529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145568537, 'qualifierId': 213, 'value': '5.45'}, {'id': 5145568527, 'qualifierId': 3}, {'id': 5145568531, 'qualifierId': 140, 'value': '40.6'}, {'id': 5145568533, 'qualifierId': 141, 'value': '16.2'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;16,2;;40,6;6,1;5,45;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,6;16,2;;;;;;;0;0;26;44;Ventura County;1604;FW;1,0
2708906613;986;43;1;26;44;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-08-12T02:31:13.146Z;2024-08-14T08:53:24Z;[{'id': 5148260205, 'qualifierId': 144, 'value': '61'}, {'id': 5148260025, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Deleted event;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;44;Los Angeles II;1604;DC;1,0
2708429177;502;8;1;26;45;8ijkk62897so5r3bq0wgwx4bu;1;61,7;75,3;2024-08-12T02:31:14.099Z;2024-08-14T10:08:19Z;[{'id': 5148260491, 'qualifierId': 384}, {'id': 5145586319, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;45;Los Angeles II;1605;DC;1,0
2708424933;309;83;1;26;45;8ijkk62897so5r3bq0wgwx4bu;0;62,3;76,0;2024-08-12T02:31:14.767Z;2024-08-12T02:31:20Z;[{'id': 5145568627, 'qualifierId': 399, 'value': '3v3b0z3d5czty8zcxrhy5uyac'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;45;Los Angeles II;1605;DC;1,0
2708424935;242;49;1;26;46;6gaq85erpkvbyxvivd96wuw44;1;44,2;8,5;2024-08-12T02:31:15.613Z;2024-08-12T03:06:10Z;[];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;46;Ventura County;1606;FW;1,0
2708424939;243;1;1;26;46;6gaq85erpkvbyxvivd96wuw44;0;44,2;8,5;2024-08-12T02:31:16.029Z;2024-08-12T03:06:09Z;[{'id': 5145568555, 'qualifierId': 140, 'value': '51.5'}, {'id': 5145568557, 'qualifierId': 141, 'value': '18.3'}, {'id': 5145568559, 'qualifierId': 212, 'value': '10.2'}, {'id': 5145568553, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145568561, 'qualifierId': 213, 'value': '0.72'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;18,3;;51,5;10,2;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;51,5;18,3;;;;;;;0;0;26;46;Ventura County;1606;FW;1,0
2708424941;310;61;1;26;47;8ijkk62897so5r3bq0wgwx4bu;1;45,9;83,9;2024-08-12T02:31:17.095Z;2024-08-12T02:55:13Z;[{'id': 5145568563, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;47;Los Angeles II;1607;DC;1,0
2708424949;311;61;1;26;49;8ijkk62897so5r3bq0wgwx4bu;1;42,8;83,6;2024-08-12T02:31:18.407Z;2024-08-12T02:55:15Z;[{'id': 5145568593, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;49;Los Angeles II;1609;DC;1,0
2708424951;244;43;1;26;49;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-12T02:31:18.843Z;2024-08-12T03:06:07Z;[{'id': 5145589407, 'qualifierId': 144, 'value': '61'}, {'id': 5145568599, 'qualifierId': 56, 'value': 'Right'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Deleted event;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;49;Ventura County;1609;FW;1,0
2708429553;381;50;1;26;50;6gaq85erpkvbyxvivd96wuw44;1;60,0;8,0;2024-08-12T02:31:19.099Z;2024-08-12T03:01:17Z;[{'id': 5145588481, 'qualifierId': 286}, {'id': 5145588487, 'qualifierId': 233, 'value': '312'}, {'id': 5145588479, 'qualifierId': 56, 'value': 'Right'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;312,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;26;50;Ventura County;1610;FW;1,0
2708424957;312;7;1;26;50;8ijkk62897so5r3bq0wgwx4bu;0;40,0;92,0;2024-08-12T02:31:19.100Z;2024-08-14T08:55:07Z;[{'id': 5145568623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145588483, 'qualifierId': 233, 'value': '381'}, {'id': 5148260979, 'qualifierId': 384}, {'id': 5145568625, 'qualifierId': 285}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Tackle;;;;;;;;;;;;;;;;;;;;;;;381,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;26;50;Los Angeles II;1610;DC;1,0
