id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_KeeperThrow;value_FreeKickTaken;value_IntendedTackleTarget;value_Left;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_Head;value_Handball;value_Assist;value_GoalmouthZ;value_RightFooted;value_RegularPlay;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Assisted;value_BlockedY;value_Collected;value_Hands;value_Diving;value_LayOff;value_GkX;value_GkY;value_LowRight;value_BoxRight;value_Blocked;value_DefBlock;value_GkKickFromHands;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_SoloRun;value_LeftFooted;value_OutOfPlay;value_OverArm;value_BlockedPass;value_Right;value_OutSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_HighClaim;value_FlickOn;value_ThroughBall;value_IntentionalAssist;value_FirstTouch;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_OtherReason;value_RefereeDelay;value_DrinksBreak;value_YellowCard;value_Argument;value_GkStart;value_NotAssisted;value_SwitchOfPlay;value_HighLeft;value_TempMissed;value_Shove/Push;value_BigChance;value_Feet;value_Sliding;value_ParriedDanger;value_CloseRight;value_BoxLeft;value_SwerveLeft;value_TimeWasting;value_Minutes;value_ParriedSafe;value_EndType;value_LowLeft;value_Stooping;value_HitWoodwork;value_HitLeftPost;value_ShirtPull/Holding;value_Dissent;value_RecklessOffence;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BallHitsReferee;value_HighCentre;value_Standing;value_Fumble;value_SetPiece;value_LeadingToGoal;value_KeeperTouched;value_HighRight;value_RelatedError1Id;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Viral;value_CloseLeft;value_BoxDeepRight;value_SecondYellow;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_NotRetreating;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710245227;490;61;2;47;27;7pmw399vh2v44cjle4fkklp1w;0;36,5;5,5;2024-08-18T01:58:00.249Z;2024-08-18T02:54:53Z;[{'id': 5155694643, 'qualifierId': 56, 'value': 'Back'}];bk0ik8kr1gpu372ibbbv87ndg;J. Burbano;;;epcid6clkolknkqllclmm4yl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;27;North Texas;2847;DMR;1,0
2710245245;400;5;2;47;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,6;101,2;2024-08-18T01:58:00.964Z;2024-08-18T01:58:04Z;[{'id': 5155694715, 'qualifierId': 347}, {'id': 5155694713, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155694721, 'qualifierId': 233, 'value': '491'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;epcid6clkolknkqllclmm4yl0;Out;;;;;;;;;;;;;;;;;;491,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;47;28;Houston Dynamo II;2848;FW;1,0
2710245231;491;5;2;47;28;7pmw399vh2v44cjle4fkklp1w;0;38,4;-1,2;2024-08-18T01:58:00.964Z;2024-08-18T02:53:51Z;[{'id': 5155694665, 'qualifierId': 347}, {'id': 5155694743, 'qualifierId': 233, 'value': '400'}, {'id': 5155694663, 'qualifierId': 56, 'value': 'Back'}];bk0ik8kr1gpu372ibbbv87ndg;J. Burbano;;;epcid6clkolknkqllclmm4yl0;Out;;;;;;;;;;;;;;;;;;400,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;28;North Texas;2848;DMR;1,0
2710245315;401;1;2;47;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,4;100,0;2024-08-18T01:58:08.436Z;2024-08-18T01:58:11Z;[{'id': 5155695099, 'qualifierId': 213, 'value': '4.92'}, {'id': 5155695091, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155695095, 'qualifierId': 141, 'value': '88.5'}, {'id': 5155695089, 'qualifierId': 107}, {'id': 5155695097, 'qualifierId': 212, 'value': '9.2'}, {'id': 5155695093, 'qualifierId': 140, 'value': '56.2'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;9,2;4,92;;56,2;88,5;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;56,2;88,5;;;;;;;0;0;47;36;Houston Dynamo II;2856;DL;1,0
2710245321;402;61;2;47;39;99l7fsj6ykgbyqcb9zqqu9dgq;0;56,1;88,5;2024-08-18T01:58:11.742Z;2024-08-18T01:58:12Z;[{'id': 5155695135, 'qualifierId': 56, 'value': 'Left'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;epcid6clkolknkqllclmm4yl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;47;39;Houston Dynamo II;2859;MC;1,0
2710245335;403;50;2;47;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,0;67,5;2024-08-18T01:58:12.144Z;2024-08-18T02:51:56Z;[{'id': 5155695189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155695191, 'qualifierId': 286}, {'id': 5155695201, 'qualifierId': 233, 'value': '492'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;epcid6clkolknkqllclmm4yl0;Dispossessed;;;;;;;;;;;;;;;;;;492,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;47;39;Houston Dynamo II;2859;FW;1,0
2710245333;492;7;2;47;39;7pmw399vh2v44cjle4fkklp1w;0;47,0;32,5;2024-08-18T01:58:12.145Z;2024-08-18T02:51:56Z;[{'id': 5155695179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155695197, 'qualifierId': 233, 'value': '403'}, {'id': 5155695181, 'qualifierId': 285}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;epcid6clkolknkqllclmm4yl0;Tackle;;;;;;;;;;;;;;;;;;403,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;47;39;North Texas;2859;MC;1,0
2710245351;404;1;2;47;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,9;63,7;2024-08-18T01:58:14.907Z;2024-08-18T01:58:17Z;[{'id': 5155695271, 'qualifierId': 212, 'value': '27.0'}, {'id': 5155695273, 'qualifierId': 213, 'value': '4.76'}, {'id': 5155695265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155695267, 'qualifierId': 140, 'value': '45.2'}, {'id': 5155695269, 'qualifierId': 141, 'value': '24.0'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;27,0;4,76;;45,2;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;45,2;24,0;;;;;;;0;0;47;42;Houston Dynamo II;2862;MC;1,0
2710245363;405;1;2;47;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,9;23,8;2024-08-18T01:58:17.662Z;2024-08-18T01:58:20Z;[{'id': 5155695339, 'qualifierId': 212, 'value': '10.8'}, {'id': 5155695341, 'qualifierId': 213, 'value': '2.92'}, {'id': 5155695333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155695337, 'qualifierId': 141, 'value': '27.2'}, {'id': 5155695335, 'qualifierId': 140, 'value': '34.9'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;10,8;2,92;;34,9;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,9;27,2;;;;;;;0;0;47;45;Houston Dynamo II;2865;DR;1,0
2710245387;406;1;2;47;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,1;25,8;2024-08-18T01:58:20.787Z;2024-08-18T01:58:24Z;[{'id': 5155695455, 'qualifierId': 213, 'value': '5.21'}, {'id': 5155695453, 'qualifierId': 212, 'value': '14.0'}, {'id': 5155695447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155695451, 'qualifierId': 141, 'value': '7.7'}, {'id': 5155695449, 'qualifierId': 140, 'value': '41.4'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;14,0;5,21;;41,4;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;41,4;7,7;;;;;;;0;0;47;48;Houston Dynamo II;2868;DC;1,0
2710245415;407;1;2;47;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;37,4;14,5;2024-08-18T01:58:24.430Z;2024-08-18T01:58:29Z;[{'id': 5155695571, 'qualifierId': 140, 'value': '23.4'}, {'id': 5155695575, 'qualifierId': 212, 'value': '20.4'}, {'id': 5155695577, 'qualifierId': 213, 'value': '2.38'}, {'id': 5155695573, 'qualifierId': 141, 'value': '35.2'}, {'id': 5155695569, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;20,4;2,38;;23,4;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;23,4;35,2;;;;;;;0;0;47;52;Houston Dynamo II;2872;DR;1,0
2710245421;408;1;2;47;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,4;35,2;2024-08-18T01:58:29.012Z;2024-08-18T01:58:30Z;[{'id': 5155695615, 'qualifierId': 141, 'value': '43.1'}, {'id': 5155695613, 'qualifierId': 140, 'value': '9.1'}, {'id': 5155695617, 'qualifierId': 212, 'value': '15.9'}, {'id': 5155695619, 'qualifierId': 213, 'value': '2.80'}, {'id': 5155695611, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;15,9;2,8;;9,1;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;9,1;43,1;;;;;;;0;0;47;56;Houston Dynamo II;2876;DC;1,0
2710245425;409;1;2;47;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,1;43,1;2024-08-18T01:58:30.156Z;2024-08-18T01:58:31Z;[{'id': 5155695639, 'qualifierId': 140, 'value': '29.2'}, {'id': 5155695649, 'qualifierId': 213, 'value': '0.71'}, {'id': 5155695647, 'qualifierId': 212, 'value': '27.8'}, {'id': 5155695643, 'qualifierId': 141, 'value': '69.8'}, {'id': 5155695637, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;27,8;0,71;;29,2;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,2;69,8;;;;;;;0;0;47;57;Houston Dynamo II;2877;GK;1,0
2710245451;410;1;2;47;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,0;71,8;2024-08-18T01:58:31.884Z;2024-08-18T01:58:36Z;[{'id': 5155695769, 'qualifierId': 140, 'value': '56.4'}, {'id': 5155695771, 'qualifierId': 141, 'value': '95.2'}, {'id': 5155695767, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155695775, 'qualifierId': 213, 'value': '0.51'}, {'id': 5155695777, 'qualifierId': 1}, {'id': 5155695773, 'qualifierId': 212, 'value': '32.9'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;32,9;0,51;;56,4;95,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;56,4;95,2;;;;;;;0;0;47;59;Houston Dynamo II;2879;DC;1,0
2710245497;411;1;2;48;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,6;94,3;2024-08-18T01:58:36.382Z;2024-08-18T01:58:44Z;[{'id': 5155696029, 'qualifierId': 141, 'value': '92.9'}, {'id': 5155696031, 'qualifierId': 212, 'value': '7.9'}, {'id': 5155696025, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155696033, 'qualifierId': 213, 'value': '6.16'}, {'id': 5155696027, 'qualifierId': 140, 'value': '71.1'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;7,9;6,16;;71,1;92,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;71,1;92,9;;;;;;;0;0;48;4;Houston Dynamo II;2884;MC;1,0
2710245503;412;1;2;48;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;87,0;83,3;2024-08-18T01:58:44.304Z;2024-08-18T01:58:45Z;[{'id': 5155696083, 'qualifierId': 141, 'value': '37.5'}, {'id': 5155696087, 'qualifierId': 213, 'value': '4.41'}, {'id': 5155696085, 'qualifierId': 212, 'value': '32.6'}, {'id': 5155696077, 'qualifierId': 155}, {'id': 5155696081, 'qualifierId': 140, 'value': '77.7'}, {'id': 5155696079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155696089, 'qualifierId': 1}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;32,6;4,41;;77,7;37,5;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;77,7;37,5;;;;;;;0;0;48;12;Houston Dynamo II;2892;DL;1,0
2710245533;413;1;2;48;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;77,7;37,5;2024-08-18T01:58:45.662Z;2024-08-18T02:00:01Z;[{'id': 5155696231, 'qualifierId': 140, 'value': '89.6'}, {'id': 5155696229, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155696237, 'qualifierId': 213, 'value': '6.05'}, {'id': 5155696233, 'qualifierId': 141, 'value': '33.2'}, {'id': 5155696235, 'qualifierId': 212, 'value': '12.8'}, {'id': 5155698607, 'qualifierId': 22}, {'id': 5155698603, 'qualifierId': 210, 'value': '16'}, {'id': 5155698605, 'qualifierId': 154}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;1,0;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;12,8;6,05;;89,6;33,2;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;89,6;33,2;;;;;;;0;0;48;13;Houston Dynamo II;2893;FW;1,0
2710245539;414;16;2;48;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;89,6;33,2;2024-08-18T01:58:48.308Z;2024-08-18T02:00:02Z;[{'id': 5155696273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155698639, 'qualifierId': 76}, {'id': 5155697237, 'qualifierId': 20}, {'id': 5155698653, 'qualifierId': 214}, {'id': 5155698661, 'qualifierId': 138}, {'id': 5155698643, 'qualifierId': 154}, {'id': 5155698651, 'qualifierId': 103, 'value': '10.8'}, {'id': 5155698663, 'qualifierId': 274}, {'id': 5155698641, 'qualifierId': 29}, {'id': 5155698655, 'qualifierId': 328}, {'id': 5155698645, 'qualifierId': 55, 'value': '413'}, {'id': 5155696271, 'qualifierId': 63}, {'id': 5155698659, 'qualifierId': 231, 'value': '46.0'}, {'id': 5155697245, 'qualifierId': 375, 'value': '48:15.085'}, {'id': 5155698649, 'qualifierId': 102, 'value': '54.4'}, {'id': 5155696269, 'qualifierId': 22}, {'id': 5155697241, 'qualifierId': 374, 'value': '2024-08-18 02:58:47.360'}, {'id': 5155698657, 'qualifierId': 230, 'value': '98.4'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;epcid6clkolknkqllclmm4yl0;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,8;1,0;1,0;54,4;413,0;;;;;1,0;;;;;;98,4;46,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;54,4;10.8;413,0;8vnnownnzz2ksuuitbw3ax5yi;0;1;48;16;Houston Dynamo II;2896;MC;1,0
2710246043;493;1;2;49;28;7pmw399vh2v44cjle4fkklp1w;1;49,9;50,0;2024-08-18T02:00:00.450Z;2024-08-18T02:00:03Z;[{'id': 5155698711, 'qualifierId': 141, 'value': '44.0'}, {'id': 5155698719, 'qualifierId': 213, 'value': '3.45'}, {'id': 5155698701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155698721, 'qualifierId': 279, 'value': 'G'}, {'id': 5155698715, 'qualifierId': 212, 'value': '13.3'}, {'id': 5155698705, 'qualifierId': 140, 'value': '37.8'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;13,3;3,45;;37,8;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;37,8;44,0;;;;;;;0;0;49;28;North Texas;2968;FW;1,0
2710246053;494;1;2;49;31;7pmw399vh2v44cjle4fkklp1w;1;37,8;44,0;2024-08-18T02:00:03.297Z;2024-08-18T02:00:04Z;[{'id': 5155698771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155698779, 'qualifierId': 213, 'value': '1.45'}, {'id': 5155698777, 'qualifierId': 212, 'value': '5.4'}, {'id': 5155698773, 'qualifierId': 140, 'value': '38.4'}, {'id': 5155698775, 'qualifierId': 141, 'value': '51.9'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;5,4;1,45;;38,4;51,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,4;51,9;;;;;;;0;0;49;31;North Texas;2971;MC;1,0
2710246057;495;1;2;49;32;7pmw399vh2v44cjle4fkklp1w;1;38,4;51,9;2024-08-18T02:00:04.785Z;2024-08-18T02:00:06Z;[{'id': 5155698799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155698805, 'qualifierId': 212, 'value': '8.2'}, {'id': 5155698803, 'qualifierId': 141, 'value': '45.8'}, {'id': 5155698807, 'qualifierId': 213, 'value': '5.75'}, {'id': 5155698801, 'qualifierId': 140, 'value': '45.1'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;8,2;5,75;;45,1;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,1;45,8;;;;;;;0;0;49;32;North Texas;2972;MC;1,0
2710246091;496;1;2;49;33;7pmw399vh2v44cjle4fkklp1w;1;45,1;46,0;2024-08-18T02:00:05.905Z;2024-08-18T02:00:10Z;[{'id': 5155699023, 'qualifierId': 212, 'value': '17.2'}, {'id': 5155699025, 'qualifierId': 213, 'value': '4.13'}, {'id': 5155699019, 'qualifierId': 140, 'value': '36.1'}, {'id': 5155699017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155699021, 'qualifierId': 141, 'value': '24.9'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;17,2;4,13;;36,1;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,1;24,9;;;;;;;0;0;49;33;North Texas;2973;MC;1,0
2710246099;497;1;2;49;38;7pmw399vh2v44cjle4fkklp1w;1;36,6;25,2;2024-08-18T02:00:10.498Z;2024-08-18T02:00:12Z;[{'id': 5155699099, 'qualifierId': 213, 'value': '1.86'}, {'id': 5155699091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155699095, 'qualifierId': 141, 'value': '40.9'}, {'id': 5155699093, 'qualifierId': 140, 'value': '33.6'}, {'id': 5155699097, 'qualifierId': 212, 'value': '11.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;11,1;1,86;;33,6;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;33,6;40,9;;;;;;;0;0;49;38;North Texas;2978;DC;1,0
2710246111;498;1;2;49;39;7pmw399vh2v44cjle4fkklp1w;1;34,3;40,7;2024-08-18T02:00:12.081Z;2024-08-18T02:00:14Z;[{'id': 5155699157, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155699159, 'qualifierId': 140, 'value': '53.1'}, {'id': 5155699167, 'qualifierId': 213, 'value': '0.08'}, {'id': 5155699163, 'qualifierId': 141, 'value': '43.0'}, {'id': 5155699165, 'qualifierId': 212, 'value': '19.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;19,8;0,08;;53,1;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;53,1;43,0;;;;;;;0;0;49;39;North Texas;2979;DC;1,0
