id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_BlockedPass;value_KeeperThrow;value_OutOfPlay;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_Chipped;value_HeadPass;value_LayOff;value_Head;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AttemptedTackle;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_GoalmouthY;value_Left;value_FreeKick;value_RightFooted;value_GkY;value_OutOfBoxCentre;value_GoalmouthZ;value_GkX;value_NotAssisted;value_SwitchOfPlay;value_FlickOn;value_NotVisible;value_ShirtPull/Holding;value_DeletedEventType;value_OverArm;value_Cross;value_IntentionalAssist;value_Assist;value_LeftFooted;value_BigChance;value_BoxCentre;value_FirstTouch;value_Assisted;value_RegularPlay;value_CloseLeft;value_LowCentre;value_BlockedY;value_IndividualPlay;value_Deflection;value_BlockedX;value_Hands;value_Stooping;value_Collected;value_BoxLeft;value_Blocked;value_LowRight;value_DefBlock;value_Right;value_InSwinger;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_Handball;value_RecklessOffence;value_High;value_Volley;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_BlockedCross;value_FromCorner;value_SwerveLeft;value_ByWall;value_OutSwinger;value_HighLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_LowLeft;value_FantasyAssistId;value_Minutes;value_GkHoof;value_EndType;value_OutOnSideline;value_NotPastGoalLine;value_BoxDeepRight;value_AdvantagePlayed;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_MisHit;value_HighRight;value_SmallBoxCentre;value_ThroughBall;value_Strong;value_35Centre;value_PlayersCaughtOffside;value_Indirect;value_Argument;value_AerialFoul;value_OtherReason;value_SetPiece;value_ThrowInSetPiece;value_Overrun;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Diving;value_HitWoodwork;value_Scored;value_HighCentre;value_KeeperTouched;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708412561;434;83;2;51;11;dqx48fglv1l96cyrmjdod0xec;0;29,2;70,0;2024-08-12T01:18:44.878Z;2024-08-12T01:19:08Z;[{'id': 5145496313, 'qualifierId': 399, 'value': '7yt2ddw0yntv9xq1hrv1jx05w'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;en1shva47w2xa3xslyid67384;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;11;Houston Dynamo II;3071;MC;1,0
2708412587;510;1;2;51;12;7pmw399vh2v44cjle4fkklp1w;1;79,7;35,6;2024-08-12T01:18:45.855Z;2024-08-12T01:19:21Z;[{'id': 5145496087, 'qualifierId': 141, 'value': '26.9'}, {'id': 5145496091, 'qualifierId': 213, 'value': '5.82'}, {'id': 5145496765, 'qualifierId': 210, 'value': '13'}, {'id': 5145496089, 'qualifierId': 212, 'value': '13.2'}, {'id': 5145496085, 'qualifierId': 140, 'value': '90.9'}, {'id': 5145496083, 'qualifierId': 56, 'value': 'Center'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;1,0;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;13,2;5,82;26,9;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;90,9;26,9;;;;;;;;0;51;12;St. Louis City II;3072;FWR;1,0
2708412591;511;13;2;51;17;7pmw399vh2v44cjle4fkklp1w;1;97,2;31,6;2024-08-12T01:18:50.782Z;2024-08-12T02:05:08Z;[{'id': 5145496787, 'qualifierId': 276}, {'id': 5145496243, 'qualifierId': 20}, {'id': 5145496789, 'qualifierId': 230, 'value': '99.3'}, {'id': 5145496791, 'qualifierId': 231, 'value': '44.8'}, {'id': 5145496781, 'qualifierId': 153}, {'id': 5145496107, 'qualifierId': 22}, {'id': 5145496109, 'qualifierId': 62}, {'id': 5145496783, 'qualifierId': 146, 'value': '97.1'}, {'id': 5145496777, 'qualifierId': 102, 'value': '99.2'}, {'id': 5145496785, 'qualifierId': 147, 'value': '100'}, {'id': 5145496779, 'qualifierId': 103, 'value': '2.8'}, {'id': 5145496111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145496769, 'qualifierId': 73}, {'id': 5145496771, 'qualifierId': 29}, {'id': 5145496773, 'qualifierId': 55, 'value': '510'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;510,0;;;99,2;1,0;;1,0;44,8;;2,8;99,3;;;;;;;;;;;;;;;1,0;1,0;;;100,0;;;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;97,1;100,0;99,2;2.8;510,0;7yt2ddw0yntv9xq1hrv1jx05w;;0;51;17;St. Louis City II;3077;MC;1,0
2708412651;435;5;2;51;19;dqx48fglv1l96cyrmjdod0xec;1;9,4;-1,2;2024-08-12T01:18:53.079Z;2024-08-12T01:19:17Z;[{'id': 5145496453, 'qualifierId': 233, 'value': '512'}, {'id': 5145496653, 'qualifierId': 347}, {'id': 5145496433, 'qualifierId': 56, 'value': 'Back'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;512,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;19;Houston Dynamo II;3079;MC;1,0
2708412599;512;5;2;51;19;7pmw399vh2v44cjle4fkklp1w;0;90,6;101,2;2024-08-12T01:18:53.079Z;2024-08-12T02:13:12Z;[{'id': 5145496655, 'qualifierId': 347}, {'id': 5145496465, 'qualifierId': 233, 'value': '435'}, {'id': 5145496143, 'qualifierId': 56, 'value': 'Left'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;435,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;51;19;St. Louis City II;3079;MC;1,0
2708412737;436;1;2;51;54;dqx48fglv1l96cyrmjdod0xec;1;5,4;0,0;2024-08-12T01:19:27.462Z;2024-08-12T01:19:32Z;[{'id': 5145496949, 'qualifierId': 1}, {'id': 5145496939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145496945, 'qualifierId': 212, 'value': '38.8'}, {'id': 5145496937, 'qualifierId': 107}, {'id': 5145496941, 'qualifierId': 140, 'value': '41.9'}, {'id': 5145496947, 'qualifierId': 213, 'value': '0.16'}, {'id': 5145496943, 'qualifierId': 141, 'value': '8.2'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;38,8;0,16;8,2;41,9;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;41,9;8,2;;;;;;;;0;51;54;Houston Dynamo II;3114;DR;1,0
2708412745;437;61;2;51;58;dqx48fglv1l96cyrmjdod0xec;0;41,5;9,7;2024-08-12T01:19:31.911Z;2024-08-12T01:19:32Z;[{'id': 5145496963, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;en1shva47w2xa3xslyid67384;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;58;Houston Dynamo II;3118;FWR;1,0
2708412741;513;49;2;51;58;7pmw399vh2v44cjle4fkklp1w;1;54,9;86,1;2024-08-12T01:19:32.047Z;2024-08-12T01:19:32Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;51;58;St. Louis City II;3118;DL;1,0
2708412753;514;1;2;51;59;7pmw399vh2v44cjle4fkklp1w;1;54,9;86,1;2024-08-12T01:19:32.288Z;2024-08-12T01:19:35Z;[{'id': 5145497013, 'qualifierId': 141, 'value': '76.7'}, {'id': 5145497015, 'qualifierId': 212, 'value': '7.3'}, {'id': 5145497017, 'qualifierId': 213, 'value': '4.20'}, {'id': 5145497011, 'qualifierId': 140, 'value': '51.5'}, {'id': 5145497009, 'qualifierId': 56, 'value': 'Center'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;7,3;4,2;76,7;51,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;51,5;76,7;;;;;;;;0;51;59;St. Louis City II;3119;DL;1,0
2708412767;515;1;2;52;1;7pmw399vh2v44cjle4fkklp1w;1;57,2;73,8;2024-08-12T01:19:35.071Z;2024-08-12T01:19:38Z;[{'id': 5145497115, 'qualifierId': 213, 'value': '6.09'}, {'id': 5145497111, 'qualifierId': 141, 'value': '69.3'}, {'id': 5145497113, 'qualifierId': 212, 'value': '16.1'}, {'id': 5145497107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145497109, 'qualifierId': 140, 'value': '72.3'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;16,1;6,09;69,3;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;72,3;69,3;;;;;;;;0;52;1;St. Louis City II;3121;DR;1,0
2708412775;516;1;2;52;5;7pmw399vh2v44cjle4fkklp1w;1;72,4;70,4;2024-08-12T01:19:38.303Z;2024-08-12T01:20:05Z;[{'id': 5145497153, 'qualifierId': 141, 'value': '82.7'}, {'id': 5145497533, 'qualifierId': 210, 'value': '15'}, {'id': 5145497155, 'qualifierId': 212, 'value': '11.1'}, {'id': 5145497149, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145497151, 'qualifierId': 140, 'value': '79.3'}, {'id': 5145497157, 'qualifierId': 213, 'value': '0.86'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;1,0;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;11,1;0,86;82,7;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,3;82,7;;;;;;;;0;52;5;St. Louis City II;3125;MC;1,0
2708412771;438;45;2;52;6;dqx48fglv1l96cyrmjdod0xec;0;17,9;21,9;2024-08-12T01:19:40.134Z;2024-08-12T02:13:32Z;[{'id': 5145497143, 'qualifierId': 285}, {'id': 5145497141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145497275, 'qualifierId': 233, 'value': '517'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;en1shva47w2xa3xslyid67384;Challenge;;;;;;;;;;;;;;;;1,0;517,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;6;Houston Dynamo II;3126;MC;1,0
2708412795;517;3;2;52;6;7pmw399vh2v44cjle4fkklp1w;1;82,1;78,1;2024-08-12T01:19:40.134Z;2024-08-12T02:13:32Z;[{'id': 5145497255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145497257, 'qualifierId': 286}, {'id': 5145497271, 'qualifierId': 233, 'value': '438'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;en1shva47w2xa3xslyid67384;Take On;;;;;;;;;;;;;;;;;438,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;52;6;St. Louis City II;3126;FWL;1,0
2708412797;518;15;2;52;11;7pmw399vh2v44cjle4fkklp1w;1;86,7;52,8;2024-08-12T01:19:44.929Z;2024-08-12T02:05:29Z;[{'id': 5145497543, 'qualifierId': 55, 'value': '516'}, {'id': 5145497263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145497499, 'qualifierId': 20}, {'id': 5145497557, 'qualifierId': 230, 'value': '96.7'}, {'id': 5145497539, 'qualifierId': 78}, {'id': 5145497261, 'qualifierId': 17}, {'id': 5145497555, 'qualifierId': 147, 'value': '52.5'}, {'id': 5145497559, 'qualifierId': 231, 'value': '51.8'}, {'id': 5145497541, 'qualifierId': 29}, {'id': 5145497259, 'qualifierId': 22}, {'id': 5145497577, 'qualifierId': 233, 'value': '439'}, {'id': 5145497553, 'qualifierId': 146, 'value': '88.8'}, {'id': 5145497551, 'qualifierId': 215}, {'id': 5145497549, 'qualifierId': 103, 'value': '19'}, {'id': 5145497547, 'qualifierId': 102, 'value': '51.0'}, {'id': 5145497505, 'qualifierId': 82}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;en1shva47w2xa3xslyid67384;Attempt Saved;;;;;;;;;;;;;;;;;439,0;;;;;;;;;;;;;;;;;;;;;;;;516,0;;;51,0;;;1,0;51,8;;19,0;96,7;;;;;;;;;;;;;1,0;;1,0;1,0;;1,0;52,5;1,0;;88,8;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;88,8;52,5;51,0;19;516,0;4uuq2zuhmlbg7kh85v5l8723u;;0;52;11;St. Louis City II;3131;FWL;1,0
2708412791;439;10;2;52;11;dqx48fglv1l96cyrmjdod0xec;1;10,3;43,7;2024-08-12T01:19:45.029Z;2024-08-12T01:20:06Z;[{'id': 5145497583, 'qualifierId': 233, 'value': '518'}, {'id': 5145497225, 'qualifierId': 94}, {'id': 5145497227, 'qualifierId': 56, 'value': 'Back'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;en1shva47w2xa3xslyid67384;Save;;;;;;;;;;;;;;;;;518,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;11;Houston Dynamo II;3131;DC;1,0
2708412799;440;49;2;52;14;dqx48fglv1l96cyrmjdod0xec;1;4,0;35,8;2024-08-12T01:19:48.007Z;2024-08-12T01:19:48Z;[];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;en1shva47w2xa3xslyid67384;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;14;Houston Dynamo II;3134;MC;1,0
2708412807;441;1;2;52;15;dqx48fglv1l96cyrmjdod0xec;0;3,6;27,6;2024-08-12T01:19:49.191Z;2024-08-12T01:19:51Z;[{'id': 5145497325, 'qualifierId': 1}, {'id': 5145497317, 'qualifierId': 140, 'value': '66.4'}, {'id': 5145497319, 'qualifierId': 141, 'value': '22.6'}, {'id': 5145497315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145497321, 'qualifierId': 212, 'value': '66.0'}, {'id': 5145497323, 'qualifierId': 213, 'value': '6.23'}, {'id': 5145497313, 'qualifierId': 157}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;66,0;6,23;22,6;66,4;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,4;22,6;;;;;;;;0;52;15;Houston Dynamo II;3135;MC;1,0
2708412811;519;12;2;52;19;7pmw399vh2v44cjle4fkklp1w;1;37,4;72,5;2024-08-12T01:19:52.640Z;2024-08-12T01:19:53Z;[{'id': 5145497365, 'qualifierId': 15}, {'id': 5145497355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145497359, 'qualifierId': 141, 'value': '81.5'}, {'id': 5145497361, 'qualifierId': 212, 'value': '9.3'}, {'id': 5145497357, 'qualifierId': 140, 'value': '44.1'}, {'id': 5145497363, 'qualifierId': 213, 'value': '0.72'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Clearance;;;;;;;;;;;;9,3;0,72;81,5;44,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;44,1;81,5;;;;;;;;0;52;19;St. Louis City II;3139;DL;1,0
2708412833;442;1;2;52;22;dqx48fglv1l96cyrmjdod0xec;1;67,0;13,3;2024-08-12T01:19:55.575Z;2024-08-12T01:19:58Z;[{'id': 5145497453, 'qualifierId': 140, 'value': '73.1'}, {'id': 5145497455, 'qualifierId': 141, 'value': '50.5'}, {'id': 5145497459, 'qualifierId': 213, 'value': '1.32'}, {'id': 5145497457, 'qualifierId': 212, 'value': '26.1'}, {'id': 5145497449, 'qualifierId': 155}, {'id': 5145497451, 'qualifierId': 56, 'value': 'Center'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;26,1;1,32;50,5;73,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;73,1;50,5;;;;;;;;0;52;22;Houston Dynamo II;3142;FW;1,0
2708412835;443;61;2;52;25;dqx48fglv1l96cyrmjdod0xec;0;72,8;50,4;2024-08-12T01:19:58.310Z;2024-08-12T01:19:58Z;[{'id': 5145497463, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;en1shva47w2xa3xslyid67384;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;25;Houston Dynamo II;3145;FWL;1,0
2708412839;520;52;2;52;25;7pmw399vh2v44cjle4fkklp1w;1;8,7;48,5;2024-08-12T01:19:59.168Z;2024-08-12T01:19:59Z;[];e81zc97bmfjgwo978gplrx46i;X. Valdez;;en1shva47w2xa3xslyid67384;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;52;25;St. Louis City II;3145;GK;1,0
2708413101;445;27;2;52;34;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-08-12T01:20:07.367Z;2024-08-12T02:17:12Z;[{'id': 5145554991, 'qualifierId': 233, 'value': '705'}];;;;en1shva47w2xa3xslyid67384;Start delay;;;;;;;;;;;;;;;;;705,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;34;Houston Dynamo II;3154;;
2708412857;444;17;2;52;35;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-08-12T01:20:08.903Z;2024-08-12T01:20:57Z;[{'id': 5145498789, 'qualifierId': 485}, {'id': 5145498785, 'qualifierId': 392}, {'id': 5145498783, 'qualifierId': 31}, {'id': 5145498787, 'qualifierId': 13, 'value': '243'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;en1shva47w2xa3xslyid67384;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;52;35;Houston Dynamo II;3155;DL;1,0
2708417597;705;27;2;53;47;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-08-12T01:21:20.367Z;2024-08-12T02:14:42Z;[{'id': 5145524833, 'qualifierId': 246}, {'id': 5145524695, 'qualifierId': 233, 'value': '445'}, {'id': 5145524831, 'qualifierId': 201}];;;;en1shva47w2xa3xslyid67384;Start delay;;;;;;;;;;;;;;;;;445,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;53;47;St. Louis City II;3227;;
2708413119;446;28;2;53;51;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-08-12T01:21:24.398Z;2024-08-12T02:14:43Z;[{'id': 5145554999, 'qualifierId': 233, 'value': '706'}, {'id': 5145499313, 'qualifierId': 55, 'value': '445'}];;;;en1shva47w2xa3xslyid67384;End delay;;;;;;;;;;;;;;;;;706,0;;;;;;;;;;;;;;;;;;;;;;;;445,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;445,0;;;0;53;51;Houston Dynamo II;3231;;
2708417715;706;28;2;53;51;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-08-12T01:21:24.398Z;2024-08-12T02:14:43Z;[{'id': 5145525383, 'qualifierId': 233, 'value': '446'}, {'id': 5145525379, 'qualifierId': 55, 'value': '705'}];;;;en1shva47w2xa3xslyid67384;End delay;;;;;;;;;;;;;;;;;446,0;;;;;;;;;;;;;;;;;;;;;;;;705,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;705,0;;;0;53;51;St. Louis City II;3231;;
