id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_ThroughBall;value_LowGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_KeeperThrow;value_LayOff;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_Overrun;value_TakeOnOvertake;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_IntentionalAssist;value_Assist;value_Head;value_BoxCentre;value_Assisted;value_GoalmouthZ;value_GoalmouthY;value_GkX;value_GkY;value_FirstTouch;value_RegularPlay;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_MediumGkIntervention;value_OutOfPlay;value_TakeOnSpace;value_Left;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_HighGkIntervention;value_BlockedY;value_LowCentre;value_BoxDeepLeft;value_BlockedX;value_Standing;value_ParriedDanger;value_Hands;value_Blocked;value_DefBlock;value_LastLine;value_NotVisible;value_GkKickFromHands;value_OutSwinger;value_HighLeft;value_BoxLeft;value_LeftFooted;value_ShirtPull/Holding;value_Right;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_Volley;value_SwitchOfPlay;value_CloseLeft;value_Shove/Push;value_OverArm;value_2NdAssist;value_2NdAssisted;value_LowRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BigChance;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GoalShotTimestamp;value_NotAssisted;value_HighCentre;value_Collected;value_GkHoof;value_Minutes;value_NotPastGoalLine;value_HighClaim;value_SavedOffLine;value_SixYardBlocked;value_EndType;value_TacticalFoul;value_YellowCard;value_Diving;value_ParriedSafe;value_Feet;value_LeadingToGoal;value_RelatedError1Id;value_HitRightPost;value_HitWoodwork;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BlockedCross;value_Tactical;value_LowLeft;value_Straight;value_DrivenCross;value_FloatedCross;value_LeadingToAttempt;value_OtherBodyPart;value_Stooping;value_Penalty;value_PenaltyTakerId;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_Scored;value_SetPiece;value_Weak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682519701;514;8;2;55;6;csntc7hucmo21gknxc5y0kc4q;1;11,5;11,1;2024-05-04T18:23:08.576Z;2024-05-10T17:16:31Z;[{'id': 5016876451, 'qualifierId': 383}, {'id': 5003364833, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;6;Chicago Fire II;3306;MC;1,0
2682519717;515;49;2;55;7;csntc7hucmo21gknxc5y0kc4q;1;21,4;12,9;2024-05-04T18:23:09.231Z;2024-05-04T18:23:09Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;7;Chicago Fire II;3307;MC;1,0
2682519753;516;1;2;55;8;csntc7hucmo21gknxc5y0kc4q;1;24,1;13,1;2024-05-04T18:23:09.780Z;2024-05-04T18:23:25Z;[{'id': 5003365071, 'qualifierId': 140, 'value': '35.0'}, {'id': 5003365083, 'qualifierId': 213, 'value': '6.00'}, {'id': 5003365075, 'qualifierId': 141, 'value': '8.2'}, {'id': 5003365079, 'qualifierId': 212, 'value': '11.9'}, {'id': 5003365067, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;8,2;6,0;35,0;;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,0;8,2;;;;;;;;0;55;8;Chicago Fire II;3308;MC;1,0
2682519759;517;1;2;55;12;csntc7hucmo21gknxc5y0kc4q;0;42,6;24,9;2024-05-04T18:23:14.096Z;2024-05-04T18:23:15Z;[{'id': 5003365103, 'qualifierId': 212, 'value': '7.2'}, {'id': 5003365099, 'qualifierId': 140, 'value': '46.8'}, {'id': 5003365097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003365105, 'qualifierId': 213, 'value': '0.91'}, {'id': 5003365101, 'qualifierId': 141, 'value': '33.3'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;33,3;0,91;46,8;;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;46,8;33,3;;;;;;;;0;55;12;Chicago Fire II;3312;AMR;1,0
2682519803;520;61;2;55;17;8o8m08he36u0j4w08aj2iodn8;1;48,2;53,1;2024-05-04T18:23:19.400Z;2024-05-04T18:23:19Z;[{'id': 5003365311, 'qualifierId': 56, 'value': 'Back'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;clg9vyhhpcf0dgjf8ea69cufo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;17;New England II;3317;MC;1,0
2682519837;521;1;2;55;18;8o8m08he36u0j4w08aj2iodn8;1;40,7;62,1;2024-05-04T18:23:20.359Z;2024-05-10T17:16:52Z;[{'id': 5016877439, 'qualifierId': 155}, {'id': 5003365477, 'qualifierId': 213, 'value': '3.24'}, {'id': 5003365471, 'qualifierId': 140, 'value': '21.5'}, {'id': 5003365469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003365475, 'qualifierId': 212, 'value': '20.2'}, {'id': 5003365473, 'qualifierId': 141, 'value': '59.3'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;59,3;3,24;21,5;;;20,2;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;21,5;59,3;;;;;;;;0;55;18;New England II;3318;MC;1,0
2682519851;522;1;2;55;20;8o8m08he36u0j4w08aj2iodn8;1;21,5;59,3;2024-05-04T18:23:22.439Z;2024-05-10T17:16:59Z;[{'id': 5003365621, 'qualifierId': 212, 'value': '20.1'}, {'id': 5003365619, 'qualifierId': 141, 'value': '32.6'}, {'id': 5003365615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003365617, 'qualifierId': 140, 'value': '29.7'}, {'id': 5016877839, 'qualifierId': 155}, {'id': 5003365623, 'qualifierId': 213, 'value': '5.16'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;32,6;5,16;29,7;;;20,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;29,7;32,6;;;;;;;;0;55;20;New England II;3320;DC;1,0
2682519857;523;49;2;55;22;8o8m08he36u0j4w08aj2iodn8;1;30,2;32,0;2024-05-04T18:23:24.664Z;2024-05-04T18:23:25Z;[];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;clg9vyhhpcf0dgjf8ea69cufo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;22;New England II;3322;Sub;1,0
2682519867;524;1;2;55;23;8o8m08he36u0j4w08aj2iodn8;0;32,2;31,9;2024-05-04T18:23:25.271Z;2024-05-04T18:23:26Z;[{'id': 5003365691, 'qualifierId': 155}, {'id': 5003365695, 'qualifierId': 140, 'value': '72.0'}, {'id': 5003365701, 'qualifierId': 213, 'value': '0.41'}, {'id': 5003365697, 'qualifierId': 141, 'value': '58.4'}, {'id': 5003365699, 'qualifierId': 212, 'value': '45.5'}, {'id': 5003365693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003365703, 'qualifierId': 1}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;58,4;0,41;72,0;;;45,5;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;72,0;58,4;;;;;;;;0;55;23;New England II;3323;Sub;1,0
2682519891;518;1;2;55;25;csntc7hucmo21gknxc5y0kc4q;1;31,2;42,2;2024-05-04T18:23:27.264Z;2024-05-04T18:23:28Z;[{'id': 5003365803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003365811, 'qualifierId': 213, 'value': '0.69'}, {'id': 5003365805, 'qualifierId': 140, 'value': '40.0'}, {'id': 5003365801, 'qualifierId': 3}, {'id': 5003365807, 'qualifierId': 141, 'value': '53.4'}, {'id': 5003365809, 'qualifierId': 212, 'value': '12.0'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;53,4;0,69;40,0;;;12,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,0;53,4;;;;;;;;0;55;25;Chicago Fire II;3325;DL;1,0
2682519895;519;49;2;55;26;csntc7hucmo21gknxc5y0kc4q;1;38,8;51,8;2024-05-04T18:23:28.705Z;2024-05-04T18:23:29Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;26;Chicago Fire II;3326;MC;1,0
2682519927;520;1;2;55;27;csntc7hucmo21gknxc5y0kc4q;1;39,7;48,9;2024-05-04T18:23:29.230Z;2024-05-04T18:23:39Z;[{'id': 5003365991, 'qualifierId': 212, 'value': '17.4'}, {'id': 5003365985, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003365989, 'qualifierId': 141, 'value': '32.3'}, {'id': 5003365993, 'qualifierId': 213, 'value': '5.58'}, {'id': 5003365987, 'qualifierId': 140, 'value': '52.3'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;32,3;5,58;52,3;;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;52,3;32,3;;;;;;;;0;55;27;Chicago Fire II;3327;MC;1,0
2682519931;521;43;2;55;31;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-04T18:23:32.976Z;2024-05-04T18:23:36Z;[{'id': 5003366137, 'qualifierId': 144, 'value': '50'}, {'id': 5003366019, 'qualifierId': 286, 'value': '0'}, {'id': 5003366017, 'qualifierId': 56, 'value': 'Center'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;31;Chicago Fire II;3331;MC;1,0
2682519939;522;4;2;55;32;csntc7hucmo21gknxc5y0kc4q;1;52,8;30,8;2024-05-04T18:23:33.872Z;2024-05-04T18:23:39Z;[{'id': 5003366111, 'qualifierId': 13}, {'id': 5003366115, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003366119, 'qualifierId': 286}, {'id': 5003366117, 'qualifierId': 152}, {'id': 5003366113, 'qualifierId': 295}, {'id': 5003366213, 'qualifierId': 233, 'value': '525'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Foul;;;;;;;;;;;;;;;;;;;1,0;525,0;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;32;Chicago Fire II;3332;MC;1,0
2682519949;525;4;2;55;32;8o8m08he36u0j4w08aj2iodn8;0;47,2;69,2;2024-05-04T18:23:33.873Z;2024-05-04T18:23:39Z;[{'id': 5003366197, 'qualifierId': 13}, {'id': 5003366199, 'qualifierId': 295}, {'id': 5003366203, 'qualifierId': 152}, {'id': 5003366235, 'qualifierId': 233, 'value': '522'}, {'id': 5003366201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003366205, 'qualifierId': 285}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;clg9vyhhpcf0dgjf8ea69cufo;Foul;;;;;;;;;;;;;;;;;;;;522,0;;1,0;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;32;New England II;3332;FWL;1,0
2682519977;523;1;2;55;36;csntc7hucmo21gknxc5y0kc4q;1;51,9;31,6;2024-05-04T18:23:38.289Z;2024-05-10T17:17:58Z;[{'id': 5003366333, 'qualifierId': 212, 'value': '14.8'}, {'id': 5003366335, 'qualifierId': 213, 'value': '5.18'}, {'id': 5003366327, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003366323, 'qualifierId': 5}, {'id': 5003366331, 'qualifierId': 141, 'value': '12.2'}, {'id': 5003366329, 'qualifierId': 140, 'value': '58.3'}, {'id': 5003366325, 'qualifierId': 152}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;12,2;5,18;58,3;;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;58,3;12,2;;;;;;;;0;55;36;Chicago Fire II;3336;MC;1,0
2682519985;524;1;2;55;37;csntc7hucmo21gknxc5y0kc4q;1;58,3;12,2;2024-05-04T18:23:39.217Z;2024-05-10T17:17:59Z;[{'id': 5003366395, 'qualifierId': 213, 'value': '0.38'}, {'id': 5003366383, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003366393, 'qualifierId': 212, 'value': '5.8'}, {'id': 5003366389, 'qualifierId': 141, 'value': '15.3'}, {'id': 5003366385, 'qualifierId': 140, 'value': '63.4'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;15,3;0,38;63,4;;;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,4;15,3;;;;;;;;0;55;37;Chicago Fire II;3337;DR;1,0
2682520011;525;1;2;55;40;csntc7hucmo21gknxc5y0kc4q;0;63,4;15,3;2024-05-04T18:23:41.904Z;2024-05-10T17:17:50Z;[{'id': 5003366547, 'qualifierId': 212, 'value': '7.3'}, {'id': 5003366549, 'qualifierId': 213, 'value': '3.04'}, {'id': 5003366541, 'qualifierId': 56, 'value': 'Right'}, {'id': 5003366545, 'qualifierId': 141, 'value': '16.4'}, {'id': 5003366543, 'qualifierId': 140, 'value': '56.5'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;16,4;3,04;56,5;;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;56,5;16,4;;;;;;;;0;55;40;Chicago Fire II;3340;AMR;1,0
2685003081;933;8;2;55;40;8o8m08he36u0j4w08aj2iodn8;1;45,2;78,4;2024-05-04T18:23:42.194Z;2024-05-10T17:18:32Z;[{'id': 5016881439, 'qualifierId': 383}, {'id': 5016880777, 'qualifierId': 56, 'value': 'Back'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;clg9vyhhpcf0dgjf8ea69cufo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;40;New England II;3340;Sub;1,0
2685003137;934;49;2;55;40;8o8m08he36u0j4w08aj2iodn8;1;45,0;78,1;2024-05-04T18:23:42.745Z;2024-05-10T17:18:22Z;[];4agnpztnedb7ql14bo477vspg;P. Soudan;;;clg9vyhhpcf0dgjf8ea69cufo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;40;New England II;3340;Sub;1,0
2685003201;935;1;2;55;40;8o8m08he36u0j4w08aj2iodn8;1;45,6;80,1;2024-05-04T18:23:42.745Z;2024-05-10T17:18:30Z;[{'id': 5016881363, 'qualifierId': 56, 'value': 'Left'}, {'id': 5016881371, 'qualifierId': 213, 'value': '0.49'}, {'id': 5016881365, 'qualifierId': 140, 'value': '50.8'}, {'id': 5016881369, 'qualifierId': 212, 'value': '6.2'}, {'id': 5016881367, 'qualifierId': 141, 'value': '84.4'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;84,4;0,49;50,8;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;50,8;84,4;;;;;;;;0;55;40;New England II;3340;Sub;1,0
2682520013;526;43;2;55;41;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-04T18:23:43.360Z;2024-05-10T17:17:52Z;[{'id': 5016879931, 'qualifierId': 144, 'value': '61'}, {'id': 5003366555, 'qualifierId': 56, 'value': 'Right'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;55;41;Chicago Fire II;3341;MC;1,0
2682520015;526;43;2;55;44;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-05-04T18:23:45.831Z;2024-05-10T17:18:34Z;[{'id': 5016881527, 'qualifierId': 144, 'value': '49'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;clg9vyhhpcf0dgjf8ea69cufo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;55;44;New England II;3344;DC;1,0
2682520055;527;1;2;55;47;8o8m08he36u0j4w08aj2iodn8;1;56,8;73,7;2024-05-04T18:23:49.479Z;2024-05-04T19:09:31Z;[{'id': 5003366765, 'qualifierId': 212, 'value': '26.9'}, {'id': 5003366763, 'qualifierId': 141, 'value': '34.3'}, {'id': 5003366761, 'qualifierId': 140, 'value': '55.0'}, {'id': 5003366759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003366767, 'qualifierId': 213, 'value': '4.64'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;34,3;4,64;55,0;;;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;55,0;34,3;;;;;;;;0;55;47;New England II;3347;DC;1,0
2682520081;528;43;2;55;49;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-05-04T18:23:51.144Z;2024-05-10T17:18:52Z;[{'id': 5003366895, 'qualifierId': 141, 'value': '40.1'}, {'id': 5003366899, 'qualifierId': 213, 'value': '1.00'}, {'id': 5016882093, 'qualifierId': 144, 'value': '1'}, {'id': 5003366893, 'qualifierId': 140, 'value': '57.4'}, {'id': 5003366891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003366897, 'qualifierId': 212, 'value': '4.7'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;clg9vyhhpcf0dgjf8ea69cufo;Deleted event;;;;;;;;;;40,1;1,0;57,4;;;4,7;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;57,4;40,1;;;;;;;;0;55;49;New England II;3349;FWR;1,0
