id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndX;value_PassEndY;value_DeletedEventType;value_Chipped;value_LongBall;value_HeadPass;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TouchTypePass;value_TouchTypeControl;value_InSwinger;value_RightFooted;value_Cross;value_OutOfPlay;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_GkY;value_FirstTouch;value_GkX;value_Volley;value_BigChance;value_RelatedEventId;value_RegularPlay;value_BoxCentre;value_GoalmouthY;value_GoalmouthZ;value_Assisted;value_Right;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_CornerTaken;value_FromCorner;value_Head;value_BlockedX;value_BlockedY;value_LowCentre;value_Blocked;value_DefBlock;value_TakeOnSpace;value_TouchTypeClearance;value_LeftFooted;value_SwitchOfPlay;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Shove/Push;value_Foul;value_Direct;value_Injury;value_InjuredPlayerId;value_IntendedTackleTarget;value_FlickOn;value_AttemptedTackle;value_NotPastGoalLine;value_GkKickFromHands;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_BoxRight;value_LowRight;value_IndividualPlay;value_SixYardBlocked;value_FastBreak;value_SmallBoxLeft;value_High;value_LowGkIntervention;value_OtherObstacle;value_NotAssisted;value_Stooping;value_Hands;value_Collected;value_HighGkIntervention;value_GkHoof;value_RefereeStop;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_ParriedSafe;value_OtherBodyPart;value_RecklessOffence;value_SecondYellow;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OverhitCross;value_GkXTimeOfGoal;value_LowLeft;value_SoloRun;value_GkYTimeOfGoal;value_GoalShotGameClock;value_OutOfBoxCentre;value_GoalShotTimestamp;value_KeeperTouched;value_Straight;value_DrivenCross;value_CloseRight;value_ParriedDanger;value_Diving;value_PullBack;value_SetPiece;value_SmallBoxRight;value_HighRight;value_CloseHigh;value_BlockedCross;value_Overrun;value_BlockedClearance;value_1On1;value_Feet;value_HighClaim;value_HighCentre;value_Tap;value_LeadingToGoal;value_RelatedError1Id;value_Deflection;value_Unchallenged;value_35Centre;value_Standing;value_FollowsADribble;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718615459;452;12;2;50;33;5ou8b446l1sl8frblkz3xi17g;1;2,9;55,4;2024-09-09T03:12:18.529Z;2024-09-09T04:01:06Z;[{'id': 5201729527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201729535, 'qualifierId': 213, 'value': '2.68'}, {'id': 5201729541, 'qualifierId': 167}, {'id': 5201729531, 'qualifierId': 141, 'value': '58.7'}, {'id': 5201729533, 'qualifierId': 212, 'value': '5.0'}, {'id': 5201729529, 'qualifierId': 140, 'value': '0.0'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;2ozmjy5udf26psx6oqgybyms;Clearance;;;;;;;;;;;2,68;5,0;;0,0;58,7;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;0,0;58,7;;;;;;;0;0;50;33;Tacoma Defiance;3033;DC;1,0
2718615461;453;6;2;50;34;5ou8b446l1sl8frblkz3xi17g;0;0,4;59,8;2024-09-09T03:12:19.282Z;2024-09-11T10:31:36Z;[{'id': 5201729577, 'qualifierId': 233, 'value': '479'}, {'id': 5201729569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201729571, 'qualifierId': 73}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;2ozmjy5udf26psx6oqgybyms;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;479,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;50;34;Tacoma Defiance;3034;DC;1,0
2718615455;479;6;2;50;34;5icuo8utnztpsd9l03gdd68dl;1;99,6;40,2;2024-09-09T03:12:19.282Z;2024-09-09T03:25:01Z;[{'id': 5201729539, 'qualifierId': 75}, {'id': 5201729573, 'qualifierId': 233, 'value': '453'}, {'id': 5201729537, 'qualifierId': 56, 'value': 'Center'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;2ozmjy5udf26psx6oqgybyms;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;453,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;34;Portland Timbers II;3034;FWR;1,0
2718615505;482;1;2;50;59;5icuo8utnztpsd9l03gdd68dl;0;99,4;0,1;2024-09-09T03:12:44.731Z;2024-09-11T10:32:44Z;[{'id': 5201729729, 'qualifierId': 140, 'value': '92.6'}, {'id': 5201729727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201729725, 'qualifierId': 223}, {'id': 5201729731, 'qualifierId': 141, 'value': '57.0'}, {'id': 5201729733, 'qualifierId': 212, 'value': '39.3'}, {'id': 5201729751, 'qualifierId': 233, 'value': '455'}, {'id': 5201729735, 'qualifierId': 213, 'value': '1.75'}, {'id': 5201729719, 'qualifierId': 2}, {'id': 5201729721, 'qualifierId': 6}, {'id': 5201729723, 'qualifierId': 155}, {'id': 5201729737, 'qualifierId': 1}, {'id': 5204588337, 'qualifierId': 72}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,75;39,3;;92,6;57,0;;1,0;1,0;;;;455,0;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,6;57,0;;;;;;;0;0;50;59;Portland Timbers II;3059;MC;1,0
2719136217;764;44;2;50;59;5ou8b446l1sl8frblkz3xi17g;1;3,8;50,4;2024-09-09T03:12:44.886Z;2024-09-11T14:03:46Z;[{'id': 5204588459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204686577, 'qualifierId': 233, 'value': '925'}, {'id': 5204588463, 'qualifierId': 285}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;2ozmjy5udf26psx6oqgybyms;Aerial;;;;;;;;;;;;;;;;;;;;;;925,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;50;59;Tacoma Defiance;3059;GK;1,0
2719136219;925;44;2;50;59;5icuo8utnztpsd9l03gdd68dl;0;96,2;49,6;2024-09-09T03:12:44.887Z;2024-09-11T10:33:09Z;[{'id': 5204588465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204588469, 'qualifierId': 286}, {'id': 5204588471, 'qualifierId': 233, 'value': '764'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;2ozmjy5udf26psx6oqgybyms;Aerial;;;;;;;;;;;;;;;;;;;;;;764,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;50;59;Portland Timbers II;3059;DC;1,0
2718615509;455;41;2;51;0;5ou8b446l1sl8frblkz3xi17g;0;3,3;50,9;2024-09-09T03:12:45.577Z;2024-09-11T10:33:14Z;[{'id': 5201729747, 'qualifierId': 212, 'value': '18.2'}, {'id': 5201729743, 'qualifierId': 140, 'value': '19.8'}, {'id': 5201729749, 'qualifierId': 213, 'value': '5.98'}, {'id': 5201729755, 'qualifierId': 233, 'value': '482'}, {'id': 5204588479, 'qualifierId': 378}, {'id': 5201729745, 'qualifierId': 141, 'value': '42.8'}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;2ozmjy5udf26psx6oqgybyms;Punch;;;;;;;;;;;5,98;18,2;;19,8;42,8;;;;;;;482,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;19,8;42,8;;;;;;;0;0;51;0;Tacoma Defiance;3060;GK;1,0
2718615511;483;15;2;51;2;5icuo8utnztpsd9l03gdd68dl;1;81,6;53,4;2024-09-09T03:12:47.586Z;2024-09-11T10:34:10Z;[{'id': 5201729905, 'qualifierId': 147, 'value': '52.9'}, {'id': 5201729907, 'qualifierId': 230, 'value': '96.3'}, {'id': 5201729899, 'qualifierId': 328}, {'id': 5204588713, 'qualifierId': 78}, {'id': 5204588711, 'qualifierId': 72}, {'id': 5201729909, 'qualifierId': 231, 'value': '49.6'}, {'id': 5201729897, 'qualifierId': 108}, {'id': 5201729761, 'qualifierId': 18}, {'id': 5201729763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201729895, 'qualifierId': 215}, {'id': 5201729855, 'qualifierId': 82}, {'id': 5201729903, 'qualifierId': 146, 'value': '85.1'}, {'id': 5201729887, 'qualifierId': 25}, {'id': 5201729901, 'qualifierId': 458}, {'id': 5201729893, 'qualifierId': 103, 'value': '19'}, {'id': 5201729891, 'qualifierId': 102, 'value': '50.7'}, {'id': 5201729923, 'qualifierId': 233, 'value': '456'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;2ozmjy5udf26psx6oqgybyms;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;456,0;;;;;;;;;;;;;;;49,6;1,0;96,3;1,0;;;;;50,7;19,0;;;;;;;;1,0;;85,1;52,9;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;85,1;52,9;50,7;19;;;0;0;51;2;Portland Timbers II;3062;DC;1,0
2718615515;456;10;2;51;2;5ou8b446l1sl8frblkz3xi17g;1;17,9;45,7;2024-09-09T03:12:47.686Z;2024-09-09T03:13:08Z;[{'id': 5201729927, 'qualifierId': 233, 'value': '483'}, {'id': 5201729781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201729779, 'qualifierId': 94}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;2ozmjy5udf26psx6oqgybyms;Save;;;;;;;;;;;;;;;;;;;;;;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;51;2;Tacoma Defiance;3062;Sub;1,0
2718615525;484;1;2;51;7;5icuo8utnztpsd9l03gdd68dl;1;63,1;51,9;2024-09-09T03:12:52.787Z;2024-09-09T03:12:55Z;[{'id': 5201729817, 'qualifierId': 141, 'value': '81.0'}, {'id': 5201729811, 'qualifierId': 155}, {'id': 5201729813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201729815, 'qualifierId': 140, 'value': '91.6'}, {'id': 5201729821, 'qualifierId': 213, 'value': '0.58'}, {'id': 5201729823, 'qualifierId': 1}, {'id': 5201729819, 'qualifierId': 212, 'value': '35.9'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;0,58;35,9;;91,6;81,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;91,6;81,0;;;;;;;0;0;51;7;Portland Timbers II;3067;MC;1,0
2718615529;485;1;2;51;10;5icuo8utnztpsd9l03gdd68dl;0;91,7;81,0;2024-09-09T03:12:55.811Z;2024-09-09T03:12:56Z;[{'id': 5201729833, 'qualifierId': 140, 'value': '89.0'}, {'id': 5201729837, 'qualifierId': 212, 'value': '13.6'}, {'id': 5201729831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201729835, 'qualifierId': 141, 'value': '61.4'}, {'id': 5201729839, 'qualifierId': 213, 'value': '4.50'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;4,5;13,6;;89,0;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;89,0;61,4;;;;;;;0;0;51;10;Portland Timbers II;3070;FWL;1,0
2718615533;457;12;2;51;11;5ou8b446l1sl8frblkz3xi17g;1;6,4;35,4;2024-09-09T03:12:56.369Z;2024-09-09T04:01:12Z;[{'id': 5201729875, 'qualifierId': 140, 'value': '5.3'}, {'id': 5201729841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201729879, 'qualifierId': 212, 'value': '25.1'}, {'id': 5201729881, 'qualifierId': 213, 'value': '4.67'}, {'id': 5201729877, 'qualifierId': 141, 'value': '0.0'}, {'id': 5201729873, 'qualifierId': 167}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;2ozmjy5udf26psx6oqgybyms;Clearance;;;;;;;;;;;4,67;25,1;;5,3;0,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;5,3;0,0;;;;;;;0;0;51;11;Tacoma Defiance;3071;DC;1,0
2718615551;458;5;2;51;12;5ou8b446l1sl8frblkz3xi17g;0;7,1;-1,2;2024-09-09T03:12:57.316Z;2024-09-09T03:24:55Z;[{'id': 5201729937, 'qualifierId': 347}, {'id': 5201735253, 'qualifierId': 233, 'value': '486'}, {'id': 5201729935, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;486,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;51;12;Tacoma Defiance;3072;DC;1,0
2718615531;486;5;2;51;12;5icuo8utnztpsd9l03gdd68dl;1;92,9;101,2;2024-09-09T03:12:57.316Z;2024-09-09T03:24:54Z;[{'id': 5201729847, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201735249, 'qualifierId': 233, 'value': '458'}, {'id': 5201730043, 'qualifierId': 347}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;458,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;51;12;Portland Timbers II;3072;FWL;1,0
2718615559;487;1;2;51;26;5icuo8utnztpsd9l03gdd68dl;1;91,2;100,0;2024-09-09T03:13:11.539Z;2024-09-09T03:13:26Z;[{'id': 5201730053, 'qualifierId': 107}, {'id': 5201729965, 'qualifierId': 212, 'value': '4.2'}, {'id': 5201729959, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201729967, 'qualifierId': 213, 'value': '4.54'}, {'id': 5201729963, 'qualifierId': 141, 'value': '94.3'}, {'id': 5201729961, 'qualifierId': 140, 'value': '90.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;4,54;4,2;;90,5;94,3;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;90,5;94,3;;;;;;;0;0;51;26;Portland Timbers II;3086;DC;1,0
2718615561;488;1;2;51;27;5icuo8utnztpsd9l03gdd68dl;1;90,5;94,0;2024-09-09T03:13:12.851Z;2024-09-09T03:13:14Z;[{'id': 5201729979, 'qualifierId': 213, 'value': '1.72'}, {'id': 5201729975, 'qualifierId': 141, 'value': '95.0'}, {'id': 5201729971, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201729977, 'qualifierId': 212, 'value': '0.7'}, {'id': 5201729973, 'qualifierId': 140, 'value': '90.4'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,72;0,7;;90,4;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;90,4;95,0;;;;;;;0;0;51;27;Portland Timbers II;3087;FWL;1,0
2718615563;489;1;2;51;29;5icuo8utnztpsd9l03gdd68dl;1;90,3;96,4;2024-09-09T03:13:14.099Z;2024-09-09T03:13:17Z;[{'id': 5201729983, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201729987, 'qualifierId': 141, 'value': '89.4'}, {'id': 5201729985, 'qualifierId': 140, 'value': '87.1'}, {'id': 5201729989, 'qualifierId': 212, 'value': '5.8'}, {'id': 5201729991, 'qualifierId': 213, 'value': '4.10'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;4,1;5,8;;87,1;89,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;87,1;89,4;;;;;;;0;0;51;29;Portland Timbers II;3089;DC;1,0
2718615565;490;1;2;51;31;5icuo8utnztpsd9l03gdd68dl;0;79,9;67,3;2024-09-09T03:13:16.932Z;2024-09-09T03:13:17Z;[{'id': 5201730003, 'qualifierId': 213, 'value': '5.66'}, {'id': 5201730001, 'qualifierId': 212, 'value': '12.8'}, {'id': 5201729997, 'qualifierId': 140, 'value': '89.8'}, {'id': 5201729995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201729999, 'qualifierId': 141, 'value': '56.4'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;5,66;12,8;;89,8;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;89,8;56,4;;;;;;;0;0;51;31;Portland Timbers II;3091;FWL;1,0
2718615571;459;12;2;51;33;5ou8b446l1sl8frblkz3xi17g;1;11,8;46,4;2024-09-09T03:13:18.362Z;2024-09-09T03:13:23Z;[{'id': 5201730037, 'qualifierId': 167}, {'id': 5201730031, 'qualifierId': 213, 'value': '0.95'}, {'id': 5201730025, 'qualifierId': 140, 'value': '37.8'}, {'id': 5201730023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201730027, 'qualifierId': 141, 'value': '100.0'}, {'id': 5201730029, 'qualifierId': 212, 'value': '46.6'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;2ozmjy5udf26psx6oqgybyms;Clearance;;;;;;;;;;;0,95;46,6;;37,8;100,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;37,8;100,0;;;;;;;0;0;51;33;Tacoma Defiance;3093;DC;1,0
2718615573;460;5;2;51;37;5ou8b446l1sl8frblkz3xi17g;0;36,0;102,0;2024-09-09T03:13:22.505Z;2024-09-09T03:24:55Z;[{'id': 5201730035, 'qualifierId': 347}, {'id': 5201730049, 'qualifierId': 233, 'value': '491'}, {'id': 5201730033, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;491,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;51;37;Tacoma Defiance;3097;DC;1,0
2718615575;491;5;2;51;37;5icuo8utnztpsd9l03gdd68dl;1;64,0;-2,0;2024-09-09T03:13:22.505Z;2024-09-09T03:24:55Z;[{'id': 5201730039, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201730041, 'qualifierId': 347}, {'id': 5201730045, 'qualifierId': 233, 'value': '460'}];lrkkhk8u32krmb0n4wtg1las;E. Veillard;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;460,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;51;37;Portland Timbers II;3097;Sub;1,0
2718615583;492;1;2;51;43;5icuo8utnztpsd9l03gdd68dl;1;64,1;0,0;2024-09-09T03:13:28.500Z;2024-09-09T03:13:29Z;[{'id': 5201730083, 'qualifierId': 107}, {'id': 5201730087, 'qualifierId': 140, 'value': '44.6'}, {'id': 5201730085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201730095, 'qualifierId': 1}, {'id': 5201730089, 'qualifierId': 141, 'value': '19.6'}, {'id': 5201730093, 'qualifierId': 213, 'value': '2.52'}, {'id': 5201730091, 'qualifierId': 212, 'value': '25.2'}];lrkkhk8u32krmb0n4wtg1las;E. Veillard;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;2,52;25,2;;44,6;19,6;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;44,6;19,6;;;;;;;0;0;51;43;Portland Timbers II;3103;Sub;1,0
2718615589;493;1;2;51;46;5icuo8utnztpsd9l03gdd68dl;1;42,0;21,7;2024-09-09T03:13:31.332Z;2024-09-09T03:13:32Z;[{'id': 5201730109, 'qualifierId': 140, 'value': '63.2'}, {'id': 5201730115, 'qualifierId': 213, 'value': '0.10'}, {'id': 5201730107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201730113, 'qualifierId': 212, 'value': '22.4'}, {'id': 5201730111, 'qualifierId': 141, 'value': '24.9'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;0,1;22,4;;63,2;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;63,2;24,9;;;;;;;0;0;51;46;Portland Timbers II;3106;DL;1,0
