id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Captain;value_Involved;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_Angle;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Foul;value_AttemptedTackle;value_Defensive;value_OppositeRelatedEventId;value_Direct;value_Offensive;value_FreeKickTaken;value_TouchTypeControl;value_Chipped;value_TakeOnOvertake;value_Defensive1V1;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NotVisible;value_InSwinger;value_Cross;value_RightFooted;value_Head;value_Overrun;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutSwinger;value_BlockedCross;value_Right;value_Left;value_Assist;value_IntentionalAssist;value_CornerTaken;value_Volley;value_Assisted;value_HighLeft;value_BoxCentre;value_GkX;value_MisHit;value_GoalmouthZ;value_GoalmouthY;value_FromCorner;value_FirstTouch;value_GkY;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_OutOfBoxCentre;value_LeftFooted;value_IndividualPlay;value_Deflection;value_BlockedX;value_LowCentre;value_BlockedY;value_LowGkIntervention;value_Collected;value_Diving;value_Hands;value_GkKickFromHands;value_TouchTypeClearance;value_TakeOnSpace;value_BigChance;value_IncorrectOutOfPlayDecision;value_MediumGkIntervention;value_KeeperThrow;value_LowRight;value_SmallBoxCentre;value_TouchTypePass;value_ThroughBall;value_BoxRight;value_Stooping;value_ParriedDanger;value_Blocked;value_DefBlock;value_OutOfPlay;value_NotAssisted;value_HighRight;value_ThrowInSetPiece;value_ParriedSafe;value_HighGkIntervention;value_NotPastGoalLine;value_HighClaim;value_SwitchOfPlay;value_FlickOn;value_SwerveLeft;value_FromShotOffTarget;value_RefereeDelay;value_DrinksBreak;value_ShirtPull/Holding;value_Strong;value_AerialFoul;value_Minutes;value_High;value_PlayersCaughtOffside;value_Indirect;value_CloseLeft;value_Argument;value_EndType;value_SetPiece;value_BoxDeepRight;value_VideoCoverageLost;value_Handball;value_PullBack;value_OtherBodyPart;value_Sliding;value_CloseRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Straight;value_FloatedCross;value_CaptainChange;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FollowsADribble;value_FantasyAssistType;value_FantasyAssistId;value_RecklessOffence;value_BoxLeft;value_Fumble;value_Standing;value_OverArm;value_LeadingToAttempt;value_SixYardBlocked;value_RelatedError1Id;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_GkHoof;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_HighCentre;value_Saved;value_Feet;value_CloseHigh;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698807569;361;3;1;46;53;ew2zirzye0sw1txr2m33nr25y;0;49,2;86,6;2024-07-01T00:52:01.451Z;2024-07-06T14:42:59Z;[{'id': 5096104733, 'qualifierId': 465}, {'id': 5092505939, 'qualifierId': 233, 'value': '396'}, {'id': 5092505837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092505839, 'qualifierId': 286}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;dsob1lhxjasessak8pdirjy1g;Take On;;;;;;;;;;;;;;;;;;;;;;;;;396,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;46;53;Ventura County;2813;ML;1,0
2698807583;396;7;1;46;53;8ijkk62897so5r3bq0wgwx4bu;1;50,8;13,4;2024-07-01T00:52:01.452Z;2024-07-06T14:43:01Z;[{'id': 5092505917, 'qualifierId': 285}, {'id': 5096104787, 'qualifierId': 385}, {'id': 5092505915, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092505919, 'qualifierId': 233, 'value': '361'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Tackle;;;;;;;;;;;;;;;;;;;;;;;;1,0;361,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;46;53;The Town;2813;MC;1,0
2698807577;362;1;1;46;55;ew2zirzye0sw1txr2m33nr25y;0;41,9;94,8;2024-07-01T00:52:03.196Z;2024-07-01T00:52:04Z;[{'id': 5092505881, 'qualifierId': 141, 'value': '92.6'}, {'id': 5092505877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092505885, 'qualifierId': 213, 'value': '3.35'}, {'id': 5092505883, 'qualifierId': 212, 'value': '7.1'}, {'id': 5092505879, 'qualifierId': 140, 'value': '35.3'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;92,6;35,3;7,1;3,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,3;92,6;;;;;;;;0;46;55;Ventura County;2815;ML;1,0
2698807585;397;43;1;46;58;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-01T00:52:06.226Z;2024-07-06T14:43:28Z;[{'id': 5096105531, 'qualifierId': 144, 'value': '49'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Deleted event;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;46;58;The Town;2818;AMR;1,0
2698807595;398;1;1;46;58;8ijkk62897so5r3bq0wgwx4bu;1;62,6;8,7;2024-07-01T00:52:06.467Z;2024-07-01T00:52:08Z;[{'id': 5092505967, 'qualifierId': 141, 'value': '8.3'}, {'id': 5092505965, 'qualifierId': 140, 'value': '56.4'}, {'id': 5092505963, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092505969, 'qualifierId': 212, 'value': '6.5'}, {'id': 5092505971, 'qualifierId': 213, 'value': '3.18'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;8,3;56,4;6,5;3,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;56,4;8,3;;;;;;;;0;46;58;The Town;2818;AMR;1,0
2698807593;363;45;1;47;0;ew2zirzye0sw1txr2m33nr25y;0;46,0;91,8;2024-07-01T00:52:07.804Z;2024-07-01T00:52:11Z;[{'id': 5092505959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092505961, 'qualifierId': 285}, {'id': 5092506075, 'qualifierId': 233, 'value': '399'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;dsob1lhxjasessak8pdirjy1g;Challenge;;;;;;;;;;;;;;;;;;;;;;;;1,0;399,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;47;0;Ventura County;2820;DMC;1,0
2698807609;399;3;1;47;0;8ijkk62897so5r3bq0wgwx4bu;1;54,0;8,2;2024-07-01T00:52:07.804Z;2024-07-06T14:43:33Z;[{'id': 5092506025, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092506027, 'qualifierId': 286}, {'id': 5096105667, 'qualifierId': 464}, {'id': 5092506051, 'qualifierId': 233, 'value': '363'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Take On;;;;;;;;;;;;;;;;;;;;;;;;;363,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;47;0;The Town;2820;MC;1,0
2699463321;867;49;1;47;0;8ijkk62897so5r3bq0wgwx4bu;1;44,2;10,1;2024-07-01T00:52:07.893Z;2024-07-06T14:43:37Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;47;0;The Town;2820;MC;1,0
2698807621;400;1;1;47;3;8ijkk62897so5r3bq0wgwx4bu;1;41,3;28,0;2024-07-01T00:52:10.946Z;2024-07-01T00:52:13Z;[{'id': 5092506115, 'qualifierId': 213, 'value': '2.60'}, {'id': 5092506113, 'qualifierId': 212, 'value': '11.7'}, {'id': 5092506107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092506111, 'qualifierId': 141, 'value': '36.9'}, {'id': 5092506109, 'qualifierId': 140, 'value': '31.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;36,9;31,8;11,7;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,8;36,9;;;;;;;;0;47;3;The Town;2823;MC;1,0
2698807639;401;1;1;47;5;8ijkk62897so5r3bq0wgwx4bu;1;32,1;37,9;2024-07-01T00:52:13.090Z;2024-07-01T00:52:17Z;[{'id': 5092506199, 'qualifierId': 212, 'value': '15.5'}, {'id': 5092506201, 'qualifierId': 213, 'value': '1.63'}, {'id': 5092506195, 'qualifierId': 140, 'value': '31.2'}, {'id': 5092506193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092506197, 'qualifierId': 141, 'value': '60.7'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;60,7;31,2;15,5;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,2;60,7;;;;;;;;0;47;5;The Town;2825;DL;1,0
2698807655;402;1;1;47;9;8ijkk62897so5r3bq0wgwx4bu;1;32,6;61,9;2024-07-01T00:52:17.521Z;2024-07-01T00:52:20Z;[{'id': 5092506267, 'qualifierId': 141, 'value': '35.3'}, {'id': 5092506265, 'qualifierId': 140, 'value': '30.9'}, {'id': 5092506263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092506269, 'qualifierId': 212, 'value': '18.2'}, {'id': 5092506271, 'qualifierId': 213, 'value': '4.61'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;35,3;30,9;18,2;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;30,9;35,3;;;;;;;;0;47;9;The Town;2829;DC;1,0
2698807661;403;1;1;47;12;8ijkk62897so5r3bq0wgwx4bu;1;30,5;37,1;2024-07-01T00:52:20.562Z;2024-07-01T00:52:23Z;[{'id': 5092506309, 'qualifierId': 140, 'value': '20.1'}, {'id': 5092506311, 'qualifierId': 141, 'value': '53.4'}, {'id': 5092506315, 'qualifierId': 213, 'value': '2.35'}, {'id': 5092506307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092506313, 'qualifierId': 212, 'value': '15.6'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;53,4;20,1;15,6;2,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;20,1;53,4;;;;;;;;0;47;12;The Town;2832;DL;1,0
2698807669;404;1;1;47;15;8ijkk62897so5r3bq0wgwx4bu;1;21,1;54,2;2024-07-01T00:52:22.929Z;2024-07-01T00:52:35Z;[{'id': 5092506355, 'qualifierId': 213, 'value': '5.20'}, {'id': 5092506351, 'qualifierId': 141, 'value': '24.2'}, {'id': 5092506349, 'qualifierId': 140, 'value': '31.4'}, {'id': 5092506353, 'qualifierId': 212, 'value': '23.1'}, {'id': 5092506347, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;24,2;31,4;23,1;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,4;24,2;;;;;;;;0;47;15;The Town;2835;GK;1,0
2698807695;405;1;1;47;19;8ijkk62897so5r3bq0wgwx4bu;1;40,8;16,5;2024-07-01T00:52:27.601Z;2024-07-01T00:52:32Z;[{'id': 5092506489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092506491, 'qualifierId': 140, 'value': '52.9'}, {'id': 5092506493, 'qualifierId': 141, 'value': '32.3'}, {'id': 5092506495, 'qualifierId': 212, 'value': '16.6'}, {'id': 5092506497, 'qualifierId': 213, 'value': '0.70'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;32,3;52,9;16,6;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;52,9;32,3;;;;;;;;0;47;19;The Town;2839;DL;1,0
2698807699;406;4;1;47;21;8ijkk62897so5r3bq0wgwx4bu;1;51,0;35,5;2024-07-01T00:52:29.066Z;2024-07-06T14:44:32Z;[{'id': 5092506531, 'qualifierId': 286}, {'id': 5092506593, 'qualifierId': 233, 'value': '364'}, {'id': 5092506527, 'qualifierId': 152}, {'id': 5092506525, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096106983, 'qualifierId': 265}, {'id': 5092506523, 'qualifierId': 13}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dsob1lhxjasessak8pdirjy1g;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;364,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;47;21;The Town;2841;FW;1,0
2698807703;364;4;1;47;21;ew2zirzye0sw1txr2m33nr25y;0;49,0;64,5;2024-07-01T00:52:29.067Z;2024-07-06T14:44:30Z;[{'id': 5092506565, 'qualifierId': 285}, {'id': 5092506561, 'qualifierId': 152}, {'id': 5092506557, 'qualifierId': 13}, {'id': 5092506601, 'qualifierId': 233, 'value': '406'}, {'id': 5092506559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096106925, 'qualifierId': 265}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;dsob1lhxjasessak8pdirjy1g;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;406,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;47;21;Ventura County;2841;DC;1,0
2698807779;407;1;1;47;41;8ijkk62897so5r3bq0wgwx4bu;0;52,6;32,9;2024-07-01T00:52:49.281Z;2024-07-06T14:44:50Z;[{'id': 5092506969, 'qualifierId': 155}, {'id': 5092506973, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092506987, 'qualifierId': 1}, {'id': 5092506979, 'qualifierId': 212, 'value': '38.2'}, {'id': 5092506971, 'qualifierId': 152}, {'id': 5092506983, 'qualifierId': 213, 'value': '0.40'}, {'id': 5092506975, 'qualifierId': 140, 'value': '86.0'}, {'id': 5092506977, 'qualifierId': 141, 'value': '55.0'}, {'id': 5092506967, 'qualifierId': 5}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;55,0;86,0;38,2;0,4;;1,0;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;86,0;55,0;;;;;;;;0;47;41;The Town;2861;DL;1,0
2699463757;859;12;1;47;44;ew2zirzye0sw1txr2m33nr25y;1;15,9;36,0;2024-07-01T00:52:52.295Z;2024-07-06T14:45:16Z;[{'id': 5096108365, 'qualifierId': 140, 'value': '25.3'}, {'id': 5096108367, 'qualifierId': 141, 'value': '49.0'}, {'id': 5096108361, 'qualifierId': 15}, {'id': 5096108371, 'qualifierId': 213, 'value': '0.73'}, {'id': 5096108363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096108369, 'qualifierId': 212, 'value': '13.2'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;dsob1lhxjasessak8pdirjy1g;Clearance;;;;;;;;;;;49,0;25,3;13,2;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,3;49,0;;;;;;;;0;47;44;Ventura County;2864;DL;1,0
2698807799;408;13;1;47;45;8ijkk62897so5r3bq0wgwx4bu;1;80,5;50,3;2024-07-01T00:52:53.177Z;2024-07-06T14:45:44Z;[{'id': 5092507179, 'qualifierId': 102, 'value': '58.0'}, {'id': 5092507185, 'qualifierId': 458}, {'id': 5092507187, 'qualifierId': 230, 'value': '98.5'}, {'id': 5096109283, 'qualifierId': 83}, {'id': 5092507181, 'qualifierId': 103, 'value': '2.8'}, {'id': 5092507189, 'qualifierId': 231, 'value': '47.8'}, {'id': 5092507115, 'qualifierId': 20}, {'id': 5092507061, 'qualifierId': 22}, {'id': 5092507065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092507063, 'qualifierId': 18}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dsob1lhxjasessak8pdirjy1g;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;98,5;;2,8;58,0;;;47,8;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;58,0;2.8;;;;0;47;45;The Town;2865;FW;1,0
2698807801;365;5;1;47;46;ew2zirzye0sw1txr2m33nr25y;1;-1,2;41,9;2024-07-01T00:52:54.181Z;2024-07-06T14:45:25Z;[{'id': 5092507073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092507075, 'qualifierId': 346}, {'id': 5092507081, 'qualifierId': 233, 'value': '409'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;dsob1lhxjasessak8pdirjy1g;Out;;;;;;;;;;;;;;;;;;;;;;;;;409,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;47;46;Ventura County;2866;MC;1,0
2698807803;409;5;1;47;46;8ijkk62897so5r3bq0wgwx4bu;0;101,2;58,1;2024-07-01T00:52:54.181Z;2024-07-06T14:45:23Z;[{'id': 5092507077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092507095, 'qualifierId': 233, 'value': '365'}, {'id': 5092507079, 'qualifierId': 346}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dsob1lhxjasessak8pdirjy1g;Out;;;;;;;;;;;;;;;;;;;;;;;;;365,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;47;46;The Town;2866;FW;1,0
2698807959;366;1;1;48;17;ew2zirzye0sw1txr2m33nr25y;1;4,3;58,1;2024-07-01T00:53:25.436Z;2024-07-01T00:53:33Z;[{'id': 5092507859, 'qualifierId': 213, 'value': '0.10'}, {'id': 5092507853, 'qualifierId': 140, 'value': '48.3'}, {'id': 5092507849, 'qualifierId': 124}, {'id': 5092507855, 'qualifierId': 141, 'value': '65.0'}, {'id': 5092507857, 'qualifierId': 212, 'value': '46.4'}, {'id': 5092507861, 'qualifierId': 1}, {'id': 5092507865, 'qualifierId': 74}, {'id': 5092507851, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;65,0;48,3;46,4;0,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;48,3;65,0;;;;;;;;0;48;17;Ventura County;2897;GK;1,0
2698807963;367;4;1;48;24;ew2zirzye0sw1txr2m33nr25y;1;48,4;66,4;2024-07-01T00:53:32.368Z;2024-07-01T00:53:34Z;[{'id': 5092507901, 'qualifierId': 286}, {'id': 5092507897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092507895, 'qualifierId': 294}, {'id': 5092507903, 'qualifierId': 233, 'value': '410'}, {'id': 5092507899, 'qualifierId': 152}, {'id': 5092507893, 'qualifierId': 13}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;dsob1lhxjasessak8pdirjy1g;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;;;410,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;48;24;Ventura County;2904;FW;1,0
