id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_Angle;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_DeletedEventType;value_TakeOnOvertake;value_LayOff;value_Chipped;value_Head;value_TouchTypePass;value_LongBall;value_IntendedTackleTarget;value_IntentionalAssist;value_LeftFooted;value_OutSwinger;value_Assist;value_Cross;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_BigChance;value_RegularPlay;value_FirstTouch;value_LowCentre;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_Hands;value_MediumGkIntervention;value_Standing;value_Collected;value_KeeperThrow;value_OverArm;value_PullBack;value_Blocked;value_GkX;value_GkY;value_NotAssisted;value_DefBlock;value_OtherObstacle;value_BallHitsReferee;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_HeadPass;value_TakeOnSpace;value_BoxRight;value_RightFooted;value_IndividualPlay;value_LowRight;value_Diving;value_BlockedPass;value_Launch;value_SwerveRight;value_CloseHigh;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_Volley;value_1On1;value_NotVisible;value_LowGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_Defensive1V1;value_FastBreak;value_ParriedSafe;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_Shove/Push;value_OutOfBoxCentre;value_SmallBoxCentre;value_High;value_SwerveMoving;value_PersistentInfringement;value_Overrun;value_LastLine;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FlickOn;value_TacticalFoul;value_HitBar;value_HitWoodwork;value_HighLeft;value_ParriedDanger;value_FromCorner;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxLeft;value_2NdAssisted;value_CoachId;value_Dissent;value_CloseRight;value_BoxLeft;value_Stooping;value_Feet;value_LowLeft;value_Caught;value_Injury;value_InjuredPlayerId;value_CaptainChange;value_Straight;value_DrivenCross;value_Deflection;value_OverhitCross;value_IncorrectOutOfPlayDecision;value_GkKickFromHands;value_AerialFoul;value_DangerousPlay;value_HighRight;value_TimeWasting;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665979917;650;74;2;56;57;8ijkk62897so5r3bq0wgwx4bu;1;42,5;80,0;2024-04-01T01:20:54.966Z;2024-04-01T02:08:59Z;[{'id': 4913986133, 'qualifierId': 233, 'value': '556'}, {'id': 4913986077, 'qualifierId': 285}, {'id': 4913986075, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Blocked Pass;;;;;;;;;;;;;;;;;556,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;56;57;Tacoma Defiance;3417;DC;1,0
2665979951;557;1;2;56;59;5icuo8utnztpsd9l03gdd68dl;1;51,4;3,1;2024-04-01T01:20:57.141Z;2024-04-01T01:21:00Z;[{'id': 4913986239, 'qualifierId': 140, 'value': '66.1'}, {'id': 4913986245, 'qualifierId': 213, 'value': '0.14'}, {'id': 4913986243, 'qualifierId': 212, 'value': '15.6'}, {'id': 4913986241, 'qualifierId': 141, 'value': '6.4'}, {'id': 4913986237, 'qualifierId': 56, 'value': 'Right'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;6,4;;15,6;0,14;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;66,1;6,4;;;;;;;0;0;56;59;Ventura County;3419;AMR;1,0
2665979967;558;1;2;57;2;5icuo8utnztpsd9l03gdd68dl;1;66,1;15,1;2024-04-01T01:20:59.926Z;2024-04-01T01:21:02Z;[{'id': 4913986303, 'qualifierId': 213, 'value': '0.89'}, {'id': 4913986297, 'qualifierId': 140, 'value': '80.4'}, {'id': 4913986295, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913986301, 'qualifierId': 212, 'value': '23.9'}, {'id': 4913986299, 'qualifierId': 141, 'value': '42.5'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;42,5;;23,9;0,89;80,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;80,4;42,5;;;;;;;0;0;57;2;Ventura County;3422;AMC;1,0
2665979957;651;83;2;57;2;8ijkk62897so5r3bq0wgwx4bu;0;38,7;72,9;2024-04-01T01:21:00.602Z;2024-04-01T01:48:38Z;[{'id': 4914029177, 'qualifierId': 399, 'value': 'b0xuwec3m6rvxwx7gygv34o6i'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;bz6mhqvaqwbfrycmf8navzq50;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;2;Tacoma Defiance;3422;MC;1,0
2665979971;559;1;2;57;4;5icuo8utnztpsd9l03gdd68dl;0;80,6;42,5;2024-04-01T01:21:01.915Z;2024-04-01T01:21:02Z;[{'id': 4913986317, 'qualifierId': 3}, {'id': 4913986329, 'qualifierId': 213, 'value': '0.85'}, {'id': 4913986323, 'qualifierId': 140, 'value': '89.0'}, {'id': 4913986325, 'qualifierId': 141, 'value': '57.3'}, {'id': 4913986319, 'qualifierId': 168}, {'id': 4913986327, 'qualifierId': 212, 'value': '13.4'}, {'id': 4913986321, 'qualifierId': 56, 'value': 'Center'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;57,3;;13,4;0,85;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;89,0;57,3;;;;;;;0;0;57;4;Ventura County;3424;Sub;1,0
2665979993;652;8;2;57;5;8ijkk62897so5r3bq0wgwx4bu;1;12,3;40,9;2024-04-01T01:21:02.858Z;2024-04-05T16:18:53Z;[{'id': 4923176249, 'qualifierId': 15}, {'id': 4923176349, 'qualifierId': 384}, {'id': 4913986399, 'qualifierId': 56, 'value': 'Back'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;bz6mhqvaqwbfrycmf8navzq50;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;5;Tacoma Defiance;3425;MR;1,0
2665979995;653;52;2;57;7;8ijkk62897so5r3bq0wgwx4bu;1;3,3;57,6;2024-04-01T01:21:05.082Z;2024-04-05T16:18:56Z;[{'id': 4923176449, 'qualifierId': 378}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;7;Tacoma Defiance;3427;GK;1,0
2665980085;654;80;2;57;16;8ijkk62897so5r3bq0wgwx4bu;1;10,7;46,3;2024-04-01T01:21:14.171Z;2024-04-01T01:22:35Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;16;Tacoma Defiance;3436;GK;1,0
2665980495;664;1;2;57;17;8ijkk62897so5r3bq0wgwx4bu;1;11,5;41,2;2024-04-01T01:21:15.212Z;2024-04-01T01:22:16Z;[{'id': 4913988661, 'qualifierId': 213, 'value': '5.43'}, {'id': 4913988657, 'qualifierId': 141, 'value': '21.8'}, {'id': 4913988653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913988655, 'qualifierId': 140, 'value': '22.4'}, {'id': 4913988659, 'qualifierId': 212, 'value': '17.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;21,8;;17,5;5,43;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;22,4;21,8;;;;;;;0;0;57;17;Tacoma Defiance;3437;GK;1,0
2665980101;655;1;2;57;22;8ijkk62897so5r3bq0wgwx4bu;1;24,4;14,3;2024-04-01T01:21:20.491Z;2024-04-01T01:21:21Z;[{'id': 4913986923, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913986925, 'qualifierId': 140, 'value': '12.2'}, {'id': 4913986927, 'qualifierId': 141, 'value': '23.4'}, {'id': 4913986931, 'qualifierId': 213, 'value': '2.69'}, {'id': 4913986929, 'qualifierId': 212, 'value': '14.2'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;23,4;;14,2;2,69;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;12,2;23,4;;;;;;;0;0;57;22;Tacoma Defiance;3442;DR;1,0
2665980139;656;1;2;57;23;8ijkk62897so5r3bq0wgwx4bu;1;12,2;23,4;2024-04-01T01:21:21.579Z;2024-04-01T01:21:26Z;[{'id': 4913987081, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913987087, 'qualifierId': 212, 'value': '21.2'}, {'id': 4913987083, 'qualifierId': 140, 'value': '4.1'}, {'id': 4913987085, 'qualifierId': 141, 'value': '51.9'}, {'id': 4913987089, 'qualifierId': 213, 'value': '1.98'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;51,9;;21,2;1,98;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;4,1;51,9;;;;;;;0;0;57;23;Tacoma Defiance;3443;DL;1,0
2665980141;657;1;2;57;28;8ijkk62897so5r3bq0wgwx4bu;0;2,7;53,1;2024-04-01T01:21:25.851Z;2024-04-01T01:21:27Z;[{'id': 4913987099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913987107, 'qualifierId': 141, 'value': '91.4'}, {'id': 4913987095, 'qualifierId': 155}, {'id': 4913987111, 'qualifierId': 212, 'value': '41.9'}, {'id': 4913987115, 'qualifierId': 213, 'value': '0.67'}, {'id': 4913987103, 'qualifierId': 140, 'value': '34.0'}, {'id': 4913987119, 'qualifierId': 1}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;91,4;;41,9;0,67;34,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;34,0;91,4;;;;;;;0;0;57;28;Tacoma Defiance;3448;GK;1,0
2665980147;560;49;2;57;29;5icuo8utnztpsd9l03gdd68dl;1;66,2;7,2;2024-04-01T01:21:27.222Z;2024-04-01T01:21:27Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;57;29;Ventura County;3449;AMR;1,0
2665980173;561;1;2;57;29;5icuo8utnztpsd9l03gdd68dl;1;66,2;7,2;2024-04-01T01:21:27.318Z;2024-04-01T01:21:29Z;[{'id': 4913987235, 'qualifierId': 212, 'value': '11.2'}, {'id': 4913987225, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913987239, 'qualifierId': 213, 'value': '1.90'}, {'id': 4913987227, 'qualifierId': 140, 'value': '62.7'}, {'id': 4913987231, 'qualifierId': 141, 'value': '22.8'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;22,8;;11,2;1,9;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;62,7;22,8;;;;;;;0;0;57;29;Ventura County;3449;AMR;1,0
2665980187;562;1;2;57;32;5icuo8utnztpsd9l03gdd68dl;1;64,5;21,1;2024-04-01T01:21:29.798Z;2024-04-01T01:21:33Z;[{'id': 4913987319, 'qualifierId': 213, 'value': '4.83'}, {'id': 4913987317, 'qualifierId': 212, 'value': '8.3'}, {'id': 4913987311, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913987315, 'qualifierId': 141, 'value': '9.0'}, {'id': 4913987313, 'qualifierId': 140, 'value': '65.4'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;9,0;;8,3;4,83;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;65,4;9,0;;;;;;;0;0;57;32;Ventura County;3452;DL;1,0
2665980199;563;1;2;57;35;5icuo8utnztpsd9l03gdd68dl;1;65,4;9,0;2024-04-01T01:21:33.494Z;2024-04-01T01:21:36Z;[{'id': 4913987395, 'qualifierId': 213, 'value': '0.73'}, {'id': 4913987393, 'qualifierId': 212, 'value': '11.2'}, {'id': 4913987389, 'qualifierId': 140, 'value': '73.3'}, {'id': 4913987391, 'qualifierId': 141, 'value': '20.0'}, {'id': 4913987387, 'qualifierId': 56, 'value': 'Right'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;20,0;;11,2;0,73;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;73,3;20,0;;;;;;;0;0;57;35;Ventura County;3455;AMR;1,0
2665980219;564;1;2;57;38;5icuo8utnztpsd9l03gdd68dl;1;66,9;24,9;2024-04-01T01:21:36.024Z;2024-04-01T01:21:39Z;[{'id': 4913987473, 'qualifierId': 140, 'value': '79.9'}, {'id': 4913987475, 'qualifierId': 141, 'value': '78.1'}, {'id': 4913987479, 'qualifierId': 213, 'value': '1.21'}, {'id': 4913987469, 'qualifierId': 155}, {'id': 4913987477, 'qualifierId': 212, 'value': '38.7'}, {'id': 4913987481, 'qualifierId': 1}, {'id': 4913987471, 'qualifierId': 56, 'value': 'Center'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;78,1;;38,7;1,21;79,9;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;79,9;78,1;;;;;;;0;0;57;38;Ventura County;3458;AMC;1,0
2665980235;565;1;2;57;41;5icuo8utnztpsd9l03gdd68dl;1;81,4;72,5;2024-04-01T01:21:39.750Z;2024-04-01T01:21:41Z;[{'id': 4913987555, 'qualifierId': 141, 'value': '64.4'}, {'id': 4913987553, 'qualifierId': 140, 'value': '84.3'}, {'id': 4913987559, 'qualifierId': 213, 'value': '5.22'}, {'id': 4913987557, 'qualifierId': 212, 'value': '6.3'}, {'id': 4913987551, 'qualifierId': 56, 'value': 'Center'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;64,4;;6,3;5,22;84,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;84,3;64,4;;;;;;;0;0;57;41;Ventura County;3461;DC;1,0
2665980241;566;1;2;57;43;5icuo8utnztpsd9l03gdd68dl;0;84,3;64,4;2024-04-01T01:21:41.462Z;2024-04-05T16:20:31Z;[{'id': 4913987581, 'qualifierId': 212, 'value': '6.6'}, {'id': 4913987577, 'qualifierId': 140, 'value': '87.4'}, {'id': 4923179673, 'qualifierId': 168}, {'id': 4913987579, 'qualifierId': 141, 'value': '55.9'}, {'id': 4913987575, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913987583, 'qualifierId': 213, 'value': '5.23'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;55,9;;6,6;5,23;87,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;87,4;55,9;;;;;;;0;0;57;43;Ventura County;3463;FW;1,0
2665980239;658;43;2;57;43;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-01T01:21:41.532Z;2024-04-05T16:20:26Z;[{'id': 4923179555, 'qualifierId': 144, 'value': '49'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;bz6mhqvaqwbfrycmf8navzq50;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;43;Tacoma Defiance;3463;MC;1,0
2665980255;659;1;2;57;44;8ijkk62897so5r3bq0wgwx4bu;1;13,1;37,7;2024-04-01T01:21:41.819Z;2024-04-01T01:21:43Z;[{'id': 4913987625, 'qualifierId': 212, 'value': '12.0'}, {'id': 4913987623, 'qualifierId': 141, 'value': '47.3'}, {'id': 4913987627, 'qualifierId': 213, 'value': '2.57'}, {'id': 4913987619, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913987621, 'qualifierId': 140, 'value': '3.5'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;47,3;;12,0;2,57;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;3,5;47,3;;;;;;;0;0;57;44;Tacoma Defiance;3464;MC;1,0
2667673921;990;49;2;57;44;8ijkk62897so5r3bq0wgwx4bu;1;4,8;45,2;2024-04-01T01:21:41.975Z;2024-04-05T16:20:48Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;44;Tacoma Defiance;3464;GK;1,0
2665980271;660;1;2;57;45;8ijkk62897so5r3bq0wgwx4bu;0;3,5;47,3;2024-04-01T01:21:43.212Z;2024-04-01T01:21:45Z;[{'id': 4913987695, 'qualifierId': 141, 'value': '19.7'}, {'id': 4913987693, 'qualifierId': 140, 'value': '34.4'}, {'id': 4913987701, 'qualifierId': 1}, {'id': 4913987699, 'qualifierId': 213, 'value': '5.76'}, {'id': 4913987697, 'qualifierId': 212, 'value': '37.5'}, {'id': 4913987691, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913987689, 'qualifierId': 157}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;19,7;;37,5;5,76;34,4;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;34,4;19,7;;;;;;;0;0;57;45;Tacoma Defiance;3465;GK;1,0
2665980285;567;1;2;57;48;5icuo8utnztpsd9l03gdd68dl;1;66,0;80,4;2024-04-01T01:21:46.216Z;2024-04-01T01:21:47Z;[{'id': 4913987761, 'qualifierId': 213, 'value': '6.21'}, {'id': 4913987757, 'qualifierId': 141, 'value': '79.6'}, {'id': 4913987751, 'qualifierId': 3}, {'id': 4913987753, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913987755, 'qualifierId': 140, 'value': '73.2'}, {'id': 4913987759, 'qualifierId': 212, 'value': '7.6'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;79,6;;7,6;6,21;73,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;73,2;79,6;;;;;;;0;0;57;48;Ventura County;3468;DC;1,0
2665980289;568;49;2;57;49;5icuo8utnztpsd9l03gdd68dl;1;73,6;79,2;2024-04-01T01:21:47.689Z;2024-04-01T01:21:48Z;[];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;57;49;Ventura County;3469;FW;1,0
