id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LongBall;value_FlickOn;value_HeadPass;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_LayOff;value_OutOfPlay;value_TouchTypePass;value_FloatedCross;value_Cross;value_Straight;value_RightFooted;value_BlockedCross;value_IntendedTackleTarget;value_Assist;value_OutOfBoxCentre;value_Assisted;value_GoalmouthY;value_LowCentre;value_IndividualPlay;value_FirstTouch;value_GoalmouthZ;value_BlockedY;value_BlockedX;value_LeftFooted;value_RelatedEventId;value_RegularPlay;value_ParriedSafe;value_Hands;value_Standing;value_MediumGkIntervention;value_NotVisible;value_Head;value_BoxRight;value_Diving;value_IntentionalAssist;value_ThroughBall;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_BoxCentre;value_BigChance;value_Weak;value_GoalShotGameClock;value_GkY;value_GkYTimeOfGoal;value_LowLeft;value_1On1;value_OutSwinger;value_TakeOnOvertake;value_Overrun;value_FreeKick;value_CloseRight;value_NotAssisted;value_TacticalFoul;value_YellowCard;value_SwitchOfPlay;value_Indirect;value_DangerousPlay;value_InSwinger;value_Shove/Push;value_Injury;value_InjuredPlayerId;value_TouchTypeClearance;value_PlayersCaughtOffside;value_SetPiece;value_ParriedDanger;value_Sliding;value_BoxDeepLeft;value_Blocked;value_SixYardBlocked;value_DefBlock;value_DrinksBreak;value_RefereeDelay;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_HighCentre;value_Collected;value_HighGkIntervention;value_DrivenCross;value_LowRight;value_BoxDeepRight;value_Stooping;value_Feet;value_SmallBoxRight;value_Minutes;value_VideoCoverageLost;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_OtherBodyPart;value_SmallBoxCentre;value_Caught;value_OtherObstacle;value_BallHitsReferee;value_RecklessOffence;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Unchallenged;value_IncorrectOutOfPlayDecision;value_High;value_SecondYellow;value_PullBack;value_HighClaim;value_CloseLeft;value_HighLeft;value_GkKickFromHands;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722669397;807;1;1;50;51;bd0378yx50xpdcgwkt9p9bmz8;1;36,5;19,9;2024-09-15T23:55:29.992Z;2024-09-20T06:07:14Z;[{'id': 5223938143, 'qualifierId': 141, 'value': '51.3'}, {'id': 5223938139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223938145, 'qualifierId': 212, 'value': '31.2'}, {'id': 5223938147, 'qualifierId': 213, 'value': '2.39'}, {'id': 5223938141, 'qualifierId': 140, 'value': '14.8'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;2,39;14,8;31,2;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;14,8;51,3;;;;;;;0;0;50;51;Columbus Crew II;3051;DC;1,0
2722669411;808;1;1;50;55;bd0378yx50xpdcgwkt9p9bmz8;1;22,2;49,9;2024-09-15T23:55:33.895Z;2024-09-20T06:07:22Z;[{'id': 5223938223, 'qualifierId': 213, 'value': '1.20'}, {'id': 5223938215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223938217, 'qualifierId': 140, 'value': '33.3'}, {'id': 5223938219, 'qualifierId': 141, 'value': '93.4'}, {'id': 5223938221, 'qualifierId': 212, 'value': '31.8'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,2;33,3;31,8;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;33,3;93,4;;;;;;;0;0;50;55;Columbus Crew II;3055;GK;1,0
2722669435;809;1;1;50;59;bd0378yx50xpdcgwkt9p9bmz8;0;32,0;94,4;2024-09-15T23:55:37.893Z;2024-09-20T06:07:43Z;[{'id': 5223938327, 'qualifierId': 155}, {'id': 5223938335, 'qualifierId': 212, 'value': '44.1'}, {'id': 5223938329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223938333, 'qualifierId': 141, 'value': '64.8'}, {'id': 5223938331, 'qualifierId': 140, 'value': '69.4'}, {'id': 5223938337, 'qualifierId': 213, 'value': '5.81'}, {'id': 5223938339, 'qualifierId': 1}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,81;69,4;44,1;64,8;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,4;64,8;;;;;;;0;0;50;59;Columbus Crew II;3059;DC;1,0
2722669459;937;1;1;51;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,2;36,2;2024-09-15T23:55:41.443Z;2024-09-20T06:08:00Z;[{'id': 5223938469, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223938467, 'qualifierId': 157}, {'id': 5223938471, 'qualifierId': 140, 'value': '54.7'}, {'id': 5223938477, 'qualifierId': 213, 'value': '0.27'}, {'id': 5223938479, 'qualifierId': 1}, {'id': 5223938475, 'qualifierId': 212, 'value': '25.6'}, {'id': 5223938473, 'qualifierId': 141, 'value': '46.2'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;0,27;54,7;25,6;46,2;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;54,7;46,2;;;;;;;0;0;51;3;Cincinnati II;3063;DC;1,0
2722669491;938;61;1;51;6;5b4ccd62yeeqdl2qk6jzsmjv8;0;55,1;46,6;2024-09-15T23:55:44.193Z;2024-09-20T06:08:14Z;[{'id': 5223938605, 'qualifierId': 56, 'value': 'Center'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;6jbs7rg8r32v6c1fdctpg45w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;6;Cincinnati II;3066;FW;1,0
2722669511;939;49;1;51;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,7;44,2;2024-09-15T23:55:45.942Z;2024-09-20T06:08:31Z;[];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;6jbs7rg8r32v6c1fdctpg45w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;7;Cincinnati II;3067;FW;1,0
2722669523;940;1;1;51;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,8;42,5;2024-09-15T23:55:46.942Z;2024-09-20T06:08:36Z;[{'id': 5223938765, 'qualifierId': 140, 'value': '57.3'}, {'id': 5223938769, 'qualifierId': 212, 'value': '8.3'}, {'id': 5223938763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223938767, 'qualifierId': 141, 'value': '31.5'}, {'id': 5223938771, 'qualifierId': 213, 'value': '5.17'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,17;57,3;8,3;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;57,3;31,5;;;;;;;0;0;51;8;Cincinnati II;3068;FW;1,0
2722669535;941;1;1;51;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,4;26,0;2024-09-15T23:55:47.943Z;2024-09-20T06:08:50Z;[{'id': 5223938845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223938853, 'qualifierId': 213, 'value': '0.98'}, {'id': 5223938849, 'qualifierId': 141, 'value': '34.2'}, {'id': 5223938847, 'qualifierId': 140, 'value': '62.0'}, {'id': 5223938851, 'qualifierId': 212, 'value': '6.7'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;0,98;62,0;6,7;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;62,0;34,2;;;;;;;0;0;51;9;Cincinnati II;3069;FWR;1,0
2722669571;942;1;1;51;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,8;27,8;2024-09-15T23:55:48.592Z;2024-09-20T06:09:03Z;[{'id': 5223939013, 'qualifierId': 140, 'value': '61.4'}, {'id': 5223939019, 'qualifierId': 213, 'value': '1.87'}, {'id': 5223939017, 'qualifierId': 212, 'value': '5.0'}, {'id': 5223939015, 'qualifierId': 141, 'value': '34.8'}, {'id': 5223939011, 'qualifierId': 56, 'value': 'Center'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,87;61,4;5,0;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,4;34,8;;;;;;;0;0;51;10;Cincinnati II;3070;MC;1,0
2722669601;943;1;1;51;11;5b4ccd62yeeqdl2qk6jzsmjv8;0;62,4;34,2;2024-09-15T23:55:49.593Z;2024-09-20T06:17:00Z;[{'id': 5223939115, 'qualifierId': 141, 'value': '21.1'}, {'id': 5223939111, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939113, 'qualifierId': 140, 'value': '71.9'}, {'id': 5223939119, 'qualifierId': 213, 'value': '5.55'}, {'id': 5223939117, 'qualifierId': 212, 'value': '13.4'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,55;71,9;13,4;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;71,9;21,1;;;;;;;0;0;51;11;Cincinnati II;3071;FW;1,0
2722669621;810;12;1;51;16;bd0378yx50xpdcgwkt9p9bmz8;1;12,7;86,7;2024-09-15T23:55:54.093Z;2024-09-20T06:09:29Z;[{'id': 5223939193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223939195, 'qualifierId': 140, 'value': '24.2'}, {'id': 5223939197, 'qualifierId': 141, 'value': '100.0'}, {'id': 5223939199, 'qualifierId': 212, 'value': '15.4'}, {'id': 5223939201, 'qualifierId': 213, 'value': '0.67'}, {'id': 5223939243, 'qualifierId': 167}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;6jbs7rg8r32v6c1fdctpg45w;Clearance;;;;;;;;;;;0,67;24,2;15,4;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;24,2;100,0;;;;;;;0;0;51;16;Columbus Crew II;3076;DC;1,0
2722669663;811;5;1;51;17;bd0378yx50xpdcgwkt9p9bmz8;0;20,4;100,8;2024-09-15T23:55:55.593Z;2024-09-20T06:09:52Z;[{'id': 5223939357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223939417, 'qualifierId': 233, 'value': '944'}, {'id': 5223939361, 'qualifierId': 347}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;6jbs7rg8r32v6c1fdctpg45w;Out;;;;;;;;;;;;;;;;;944,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;51;17;Columbus Crew II;3077;DC;1,0
2722669665;944;5;1;51;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;79,6;-0,8;2024-09-15T23:55:55.593Z;2024-09-20T06:09:52Z;[{'id': 5223939363, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939369, 'qualifierId': 233, 'value': '811'}, {'id': 5223939367, 'qualifierId': 347}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;6jbs7rg8r32v6c1fdctpg45w;Out;;;;;;;;;;;;;;;;;811,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;17;Cincinnati II;3077;GK;1,0
2722669709;945;1;1;51;23;5b4ccd62yeeqdl2qk6jzsmjv8;0;81,2;0,0;2024-09-15T23:56:02.043Z;2024-09-20T06:10:13Z;[{'id': 5223939635, 'qualifierId': 140, 'value': '72.1'}, {'id': 5223939633, 'qualifierId': 107}, {'id': 5223939641, 'qualifierId': 213, 'value': '2.78'}, {'id': 5223939539, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939639, 'qualifierId': 212, 'value': '10.2'}, {'id': 5223939637, 'qualifierId': 141, 'value': '4.9'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;2,78;72,1;10,2;4,9;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,1;4,9;;;;;;;0;0;51;23;Cincinnati II;3083;DMR;1,0
2722669765;946;1;1;51;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,2;7,8;2024-09-15T23:56:04.042Z;2024-09-20T06:10:26Z;[{'id': 5223939745, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939753, 'qualifierId': 213, 'value': '6.20'}, {'id': 5223939749, 'qualifierId': 141, 'value': '6.6'}, {'id': 5223939747, 'qualifierId': 140, 'value': '75.8'}, {'id': 5223939751, 'qualifierId': 212, 'value': '10.1'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,2;75,8;10,1;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;75,8;6,6;;;;;;;0;0;51;25;Cincinnati II;3085;DC;1,0
2722669785;947;1;1;51;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;75,9;5,4;2024-09-15T23:56:05.293Z;2024-09-20T06:10:32Z;[{'id': 5223939831, 'qualifierId': 141, 'value': '6.8'}, {'id': 5223939835, 'qualifierId': 213, 'value': '3.06'}, {'id': 5223939829, 'qualifierId': 140, 'value': '65.1'}, {'id': 5223939827, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939833, 'qualifierId': 212, 'value': '11.4'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;3,06;65,1;11,4;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;65,1;6,8;;;;;;;0;0;51;27;Cincinnati II;3087;DMR;1,0
2722669805;948;1;1;51;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;76,4;7,8;2024-09-15T23:56:08.942Z;2024-09-20T06:10:39Z;[{'id': 5223939893, 'qualifierId': 140, 'value': '63.8'}, {'id': 5223939895, 'qualifierId': 141, 'value': '21.5'}, {'id': 5223939897, 'qualifierId': 212, 'value': '16.2'}, {'id': 5223939899, 'qualifierId': 213, 'value': '2.53'}, {'id': 5223939891, 'qualifierId': 56, 'value': 'Center'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;2,53;63,8;16,2;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,8;21,5;;;;;;;0;0;51;30;Cincinnati II;3090;DC;1,0
2722669827;949;1;1;51;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,0;16,0;2024-09-15T23:56:13.092Z;2024-09-20T06:11:17Z;[{'id': 5223939993, 'qualifierId': 213, 'value': '6.19'}, {'id': 5223939981, 'qualifierId': 155}, {'id': 5223939985, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223939989, 'qualifierId': 141, 'value': '11.5'}, {'id': 5223939991, 'qualifierId': 212, 'value': '32.0'}, {'id': 5223939987, 'qualifierId': 140, 'value': '92.3'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,19;92,3;32,0;11,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;92,3;11,5;;;;;;;0;0;51;35;Cincinnati II;3095;DC;1,0
2722669913;812;45;1;51;38;bd0378yx50xpdcgwkt9p9bmz8;0;5,3;85,2;2024-09-15T23:56:16.843Z;2024-09-20T06:11:33Z;[{'id': 5223940365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223940369, 'qualifierId': 285}, {'id': 5223940371, 'qualifierId': 233, 'value': '950'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;6jbs7rg8r32v6c1fdctpg45w;Challenge;;;;;;;;;;;;;;;;;950,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;51;38;Columbus Crew II;3098;DML;1,0
2722669909;950;3;1;51;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;94,7;14,8;2024-09-15T23:56:16.843Z;2024-09-20T06:11:34Z;[{'id': 5223940353, 'qualifierId': 286}, {'id': 5223940393, 'qualifierId': 233, 'value': '812'}, {'id': 5223940355, 'qualifierId': 464}, {'id': 5223940349, 'qualifierId': 56, 'value': 'Right'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;6jbs7rg8r32v6c1fdctpg45w;Take On;;;;;;;;;;;;;;;;1,0;812,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;38;Cincinnati II;3098;DMR;1,0
2722669953;951;1;1;51;40;5b4ccd62yeeqdl2qk6jzsmjv8;0;96,9;22,1;2024-09-15T23:56:18.744Z;2024-09-20T06:11:49Z;[{'id': 5223940515, 'qualifierId': 212, 'value': '6.6'}, {'id': 5223940511, 'qualifierId': 140, 'value': '95.0'}, {'id': 5223940509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223940513, 'qualifierId': 141, 'value': '31.3'}, {'id': 5223940517, 'qualifierId': 213, 'value': '1.88'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,88;95,0;6,6;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;95,0;31,3;;;;;;;0;0;51;40;Cincinnati II;3100;DMR;1,0
2722669979;813;12;1;51;42;bd0378yx50xpdcgwkt9p9bmz8;1;6,5;73,4;2024-09-15T23:56:20.993Z;2024-09-20T06:12:04Z;[{'id': 5223940617, 'qualifierId': 141, 'value': '67.1'}, {'id': 5223940619, 'qualifierId': 212, 'value': '29.1'}, {'id': 5223940613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223940615, 'qualifierId': 140, 'value': '33.9'}, {'id': 5223940621, 'qualifierId': 213, 'value': '6.14'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;6jbs7rg8r32v6c1fdctpg45w;Clearance;;;;;;;;;;;6,14;33,9;29,1;67,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;33,9;67,1;;;;;;;0;0;51;42;Columbus Crew II;3102;DC;1,0
2722670001;952;1;1;51;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,2;41,9;2024-09-15T23:56:25.743Z;2024-09-20T06:12:17Z;[{'id': 5223940697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223940699, 'qualifierId': 140, 'value': '19.4'}, {'id': 5223940703, 'qualifierId': 212, 'value': '26.2'}, {'id': 5223940705, 'qualifierId': 213, 'value': '3.02'}, {'id': 5223940701, 'qualifierId': 141, 'value': '46.6'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;3,02;19,4;26,2;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;19,4;46,6;;;;;;;0;0;51;47;Cincinnati II;3107;DC;1,0
2722670017;953;1;1;51;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;20,5;31,7;2024-09-15T23:56:33.943Z;2024-09-20T06:12:29Z;[{'id': 5223940785, 'qualifierId': 140, 'value': '20.9'}, {'id': 5223940787, 'qualifierId': 141, 'value': '55.0'}, {'id': 5223940791, 'qualifierId': 213, 'value': '1.54'}, {'id': 5223940783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223940789, 'qualifierId': 212, 'value': '15.8'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,54;20,9;15,8;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;20,9;55,0;;;;;;;0;0;51;55;Cincinnati II;3115;GK;1,0
