id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_BlockedPass;value_TouchTypeControl;value_Overrun;value_TakeOnOvertake;value_DeletedEventType;value_LayOff;value_LeadingToAttempt;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_Blocked;value_RelatedEventId;value_BlockedY;value_GkX;value_LeftFooted;value_LowLeft;value_GkY;value_Assisted;value_BigChance;value_BlockedX;value_FirstTouch;value_BoxCentre;value_RegularPlay;value_DefBlock;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Cross;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_MediumGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfPlay;value_TouchTypeClearance;value_LowGkIntervention;value_SwitchOfPlay;value_IntendedTackleTarget;value_TakeOnSpace;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutSwinger;value_Head;value_TouchTypePass;value_OtherObstacle;value_Right;value_OwnPlayer;value_Diving;value_HitBar;value_Hands;value_ParriedSafe;value_ThroughBall;value_NextEventGoalKick;value_Low;value_GoalKick;value_HighGkIntervention;value_DangerousPlay;value_LastLine;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_SetPiece;value_IndividualPlay;value_OutOfBoxCentre;value_LowCentre;value_NotAssisted;value_Collected;value_Standing;value_OverArm;value_CloseLeft;value_SwerveLeft;value_High;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedCross;value_FastBreak;value_NotPastGoalLine;value_SmallBoxLeft;value_Minutes;value_EndType;value_Tactical;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_AerialFoul;value_OverhitCross;value_Dissent;value_Volley;value_FantasyAssistId;value_HighRight;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_GkHoof;value_SmallBoxCentre;value_CloseHigh;value_BoxRight;value_FromCorner;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxRight;value_CaptainChange;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689882947;439;1;2;49;17;1zgjjyruyufrkh4xjvryqsb1i;1;55,1;16,2;2024-05-19T20:09:48.592Z;2024-05-25T21:23:26Z;[{'id': 5043427851, 'qualifierId': 140, 'value': '52.0'}, {'id': 5043427853, 'qualifierId': 141, 'value': '27.6'}, {'id': 5043427849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043427857, 'qualifierId': 213, 'value': '1.97'}, {'id': 5043427855, 'qualifierId': 212, 'value': '8.4'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;8,4;1,97;;;27,6;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;52,0;27,6;;;;;;;0;0;49;17;New England II;2957;Sub;1,0
2689882969;440;1;2;49;22;1zgjjyruyufrkh4xjvryqsb1i;1;47,4;45,2;2024-05-19T20:09:53.743Z;2024-05-25T21:23:36Z;[{'id': 5043428009, 'qualifierId': 212, 'value': '21.1'}, {'id': 5043428007, 'qualifierId': 141, 'value': '76.0'}, {'id': 5043428005, 'qualifierId': 140, 'value': '44.8'}, {'id': 5043428003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043428011, 'qualifierId': 213, 'value': '1.70'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;21,1;1,7;;;76,0;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;44,8;76,0;;;;;;;0;0;49;22;New England II;2962;DMC;1,0
2689883021;441;1;2;49;23;1zgjjyruyufrkh4xjvryqsb1i;1;44,8;76,1;2024-05-19T20:09:55.327Z;2024-05-19T20:10:00Z;[{'id': 5043428315, 'qualifierId': 212, 'value': '19.4'}, {'id': 5043428309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043428317, 'qualifierId': 213, 'value': '3.89'}, {'id': 5043428313, 'qualifierId': 141, 'value': '56.6'}, {'id': 5043428311, 'qualifierId': 140, 'value': '31.3'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;19,4;3,89;;;56,6;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;31,3;56,6;;;;;;;0;0;49;23;New England II;2963;DC;1,0
2689883065;442;1;2;49;28;1zgjjyruyufrkh4xjvryqsb1i;0;30,3;50,6;2024-05-19T20:09:59.920Z;2024-05-19T20:10:02Z;[{'id': 5043428511, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043428513, 'qualifierId': 140, 'value': '65.1'}, {'id': 5043428519, 'qualifierId': 213, 'value': '5.56'}, {'id': 5043428515, 'qualifierId': 141, 'value': '3.2'}, {'id': 5043428521, 'qualifierId': 1}, {'id': 5043428517, 'qualifierId': 212, 'value': '48.7'}, {'id': 5043428509, 'qualifierId': 155}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;48,7;5,56;;;3,2;65,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;65,1;3,2;;;;;;;0;0;49;28;New England II;2968;DC;1,0
2689883075;508;1;2;49;30;csntc7hucmo21gknxc5y0kc4q;0;33,2;96,9;2024-05-19T20:10:01.571Z;2024-05-25T21:23:43Z;[{'id': 5043428603, 'qualifierId': 1}, {'id': 5043428599, 'qualifierId': 212, 'value': '14.0'}, {'id': 5043428601, 'qualifierId': 213, 'value': '0.01'}, {'id': 5043428591, 'qualifierId': 157}, {'id': 5043428593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043428597, 'qualifierId': 141, 'value': '97.1'}, {'id': 5043428595, 'qualifierId': 140, 'value': '46.5'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;14,0;0,01;;;97,1;46,5;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;46,5;97,1;;;;;;;0;0;49;30;Philadelphia Union II;2970;DC;1,0
2689883125;443;1;2;49;33;1zgjjyruyufrkh4xjvryqsb1i;0;58,8;5,0;2024-05-19T20:10:04.567Z;2024-05-25T21:23:46Z;[{'id': 5043428901, 'qualifierId': 212, 'value': '23.7'}, {'id': 5043428903, 'qualifierId': 213, 'value': '0.55'}, {'id': 5043428893, 'qualifierId': 155}, {'id': 5043428899, 'qualifierId': 141, 'value': '23.3'}, {'id': 5043428897, 'qualifierId': 140, 'value': '78.0'}, {'id': 5043428895, 'qualifierId': 56, 'value': 'Center'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;23,7;0,55;;;23,3;78,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;78,0;23,3;;;;;;;0;0;49;33;New England II;2973;DR;1,0
2689883161;509;12;2;49;37;csntc7hucmo21gknxc5y0kc4q;1;22,0;73,5;2024-05-19T20:10:08.715Z;2024-05-25T21:23:51Z;[{'id': 5043429111, 'qualifierId': 212, 'value': '20.4'}, {'id': 5043429113, 'qualifierId': 213, 'value': '1.26'}, {'id': 5043429147, 'qualifierId': 167}, {'id': 5043429105, 'qualifierId': 140, 'value': '28.0'}, {'id': 5043429103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043429109, 'qualifierId': 141, 'value': '100.0'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cwtjovsbm897258o77przjvo4;Clearance;;;;;;;;;;20,4;1,26;;;100,0;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;28,0;100,0;;;;;;;0;0;49;37;Philadelphia Union II;2977;DL;1,0
2689883281;444;5;2;49;38;1zgjjyruyufrkh4xjvryqsb1i;1;68,7;-2,0;2024-05-19T20:10:09.989Z;2024-05-19T20:25:10Z;[{'id': 5043429863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043429865, 'qualifierId': 347}, {'id': 5043496277, 'qualifierId': 233, 'value': '510'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Out;;;;;;;;;;;;;;;;;;;510,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;49;38;New England II;2978;DR;1,0
2689883163;510;5;2;49;38;csntc7hucmo21gknxc5y0kc4q;0;31,3;102,0;2024-05-19T20:10:09.989Z;2024-05-19T20:25:10Z;[{'id': 5043429117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043429119, 'qualifierId': 347}, {'id': 5043496317, 'qualifierId': 233, 'value': '444'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cwtjovsbm897258o77przjvo4;Out;;;;;;;;;;;;;;;;;;;444,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;49;38;Philadelphia Union II;2978;DL;1,0
2689883359;445;1;2;49;48;1zgjjyruyufrkh4xjvryqsb1i;1;65,4;0,0;2024-05-19T20:10:20.097Z;2024-05-19T20:10:25Z;[{'id': 5043430305, 'qualifierId': 1}, {'id': 5043430299, 'qualifierId': 141, 'value': '6.7'}, {'id': 5043430297, 'qualifierId': 140, 'value': '42.9'}, {'id': 5043430295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043430301, 'qualifierId': 212, 'value': '24.4'}, {'id': 5043430303, 'qualifierId': 213, 'value': '2.90'}, {'id': 5043430293, 'qualifierId': 107}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;24,4;2,9;;;6,7;42,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;42,9;6,7;;;;;;;0;0;49;48;New England II;2988;DR;1,0
2689883417;446;1;2;49;53;1zgjjyruyufrkh4xjvryqsb1i;1;39,4;7,6;2024-05-19T20:10:24.927Z;2024-05-19T20:10:30Z;[{'id': 5043430635, 'qualifierId': 1}, {'id': 5043430627, 'qualifierId': 140, 'value': '35.2'}, {'id': 5043430629, 'qualifierId': 141, 'value': '56.6'}, {'id': 5043430633, 'qualifierId': 213, 'value': '1.70'}, {'id': 5043430631, 'qualifierId': 212, 'value': '33.6'}, {'id': 5043430625, 'qualifierId': 56, 'value': 'Back'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;33,6;1,7;;;56,6;35,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;35,2;56,6;;;;;;;0;0;49;53;New England II;2993;DL;1,0
2689883473;447;1;2;49;58;1zgjjyruyufrkh4xjvryqsb1i;1;35,4;45,4;2024-05-19T20:10:30.193Z;2024-05-19T20:10:36Z;[{'id': 5043430981, 'qualifierId': 212, 'value': '52.9'}, {'id': 5043430979, 'qualifierId': 141, 'value': '12.3'}, {'id': 5043430977, 'qualifierId': 140, 'value': '81.0'}, {'id': 5043430983, 'qualifierId': 213, 'value': '5.84'}, {'id': 5043430973, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043430985, 'qualifierId': 1}, {'id': 5043430969, 'qualifierId': 155}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;52,9;5,84;;;12,3;81,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;81,0;12,3;;;;;;;0;0;49;58;New England II;2998;DC;1,0
2689883481;448;61;2;50;3;1zgjjyruyufrkh4xjvryqsb1i;0;81,0;12,3;2024-05-19T20:10:34.656Z;2024-05-25T21:24:11Z;[{'id': 5043431021, 'qualifierId': 56, 'value': 'Right'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;cwtjovsbm897258o77przjvo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;50;3;New England II;3003;Sub;1,0
2689883467;511;49;2;50;4;csntc7hucmo21gknxc5y0kc4q;1;21,3;90,0;2024-05-19T20:10:35.402Z;2024-05-25T21:24:10Z;[];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;50;4;Philadelphia Union II;3004;DC;1,0
2689883539;512;1;2;50;6;csntc7hucmo21gknxc5y0kc4q;0;21,6;92,6;2024-05-19T20:10:37.809Z;2024-05-25T21:24:15Z;[{'id': 5043431373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043431375, 'qualifierId': 140, 'value': '31.8'}, {'id': 5043431381, 'qualifierId': 213, 'value': '0.16'}, {'id': 5043431379, 'qualifierId': 212, 'value': '10.8'}, {'id': 5043431377, 'qualifierId': 141, 'value': '95.1'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;10,8;0,16;;;95,1;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,8;95,1;;;;;;;0;0;50;6;Philadelphia Union II;3006;DC;1,0
2689884569;455;8;2;50;7;1zgjjyruyufrkh4xjvryqsb1i;1;61,5;5,3;2024-05-19T20:10:38.785Z;2024-05-25T21:24:17Z;[{'id': 5043437905, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054509697, 'qualifierId': 385}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;50;7;New England II;3007;DR;1,0
2689883593;449;43;2;50;10;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-05-19T20:10:42.272Z;2024-05-19T20:12:10Z;[{'id': 5043438867, 'qualifierId': 144, 'value': '1'}, {'id': 5043431703, 'qualifierId': 141, 'value': '0.0'}, {'id': 5043431699, 'qualifierId': 140, 'value': '64.9'}, {'id': 5043431715, 'qualifierId': 1, 'value': '0'}, {'id': 5043431695, 'qualifierId': 157, 'value': '0'}, {'id': 5043431711, 'qualifierId': 213, 'value': '6.14'}, {'id': 5043431697, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043431707, 'qualifierId': 212, 'value': '13.8'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cwtjovsbm897258o77przjvo4;Deleted event;;;;;;;;;;13,8;6,14;;;0,0;64,9;0,0;;;;;;0,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;64,9;0,0;;;;;;;0;0;50;10;New England II;3010;DL;1,0
2689883603;450;5;2;50;11;1zgjjyruyufrkh4xjvryqsb1i;0;66,3;-1,8;2024-05-19T20:10:42.437Z;2024-05-25T21:24:18Z;[{'id': 5043431767, 'qualifierId': 347}, {'id': 5043431765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043432443, 'qualifierId': 233, 'value': '513'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cwtjovsbm897258o77przjvo4;Out;;;;;;;;;;;;;;;;;;;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;50;11;New England II;3011;DL;1,0
2689883691;513;5;2;50;11;csntc7hucmo21gknxc5y0kc4q;1;33,7;101,8;2024-05-19T20:10:42.437Z;2024-05-25T22:02:26Z;[{'id': 5043432429, 'qualifierId': 233, 'value': '450'}, {'id': 5043432393, 'qualifierId': 347}, {'id': 5043432391, 'qualifierId': 56, 'value': 'Back'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Out;;;;;;;;;;;;;;;;;;;450,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;50;11;Philadelphia Union II;3011;DC;1,0
2689883719;514;1;2;50;22;csntc7hucmo21gknxc5y0kc4q;1;32,2;100,0;2024-05-19T20:10:53.793Z;2024-05-19T20:10:56Z;[{'id': 5043432601, 'qualifierId': 140, 'value': '31.4'}, {'id': 5043432603, 'qualifierId': 141, 'value': '93.0'}, {'id': 5043432599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043432607, 'qualifierId': 213, 'value': '4.58'}, {'id': 5043432605, 'qualifierId': 212, 'value': '6.2'}, {'id': 5043432597, 'qualifierId': 107}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;6,2;4,58;;;93,0;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,4;93,0;;;;;;;0;0;50;22;Philadelphia Union II;3022;DC;1,0
2689883809;515;1;2;50;25;csntc7hucmo21gknxc5y0kc4q;1;27,9;88,7;2024-05-19T20:10:56.785Z;2024-05-19T20:11:02Z;[{'id': 5043433139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043433147, 'qualifierId': 213, 'value': '0.79'}, {'id': 5043433145, 'qualifierId': 212, 'value': '10.0'}, {'id': 5043433141, 'qualifierId': 140, 'value': '34.6'}, {'id': 5043433143, 'qualifierId': 141, 'value': '99.2'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;10,0;0,79;;;99,2;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;34,6;99,2;;;;;;;0;0;50;25;Philadelphia Union II;3025;MC;1,0
2689883843;516;1;2;50;30;csntc7hucmo21gknxc5y0kc4q;1;55,7;93,0;2024-05-19T20:11:02.033Z;2024-05-19T20:11:04Z;[{'id': 5043433355, 'qualifierId': 140, 'value': '52.7'}, {'id': 5043433361, 'qualifierId': 213, 'value': '4.46'}, {'id': 5043433357, 'qualifierId': 141, 'value': '75.0'}, {'id': 5043433353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043433359, 'qualifierId': 212, 'value': '12.6'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;12,6;4,46;;;75,0;52,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;52,7;75,0;;;;;;;0;0;50;30;Philadelphia Union II;3030;DC;1,0
2689883899;517;1;2;50;33;csntc7hucmo21gknxc5y0kc4q;1;53,7;64,0;2024-05-19T20:11:04.650Z;2024-05-19T20:11:09Z;[{'id': 5043433735, 'qualifierId': 213, 'value': '4.86'}, {'id': 5043433731, 'qualifierId': 141, 'value': '36.7'}, {'id': 5043433733, 'qualifierId': 212, 'value': '18.8'}, {'id': 5043433727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043433729, 'qualifierId': 140, 'value': '56.4'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;18,8;4,86;;;36,7;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;56,4;36,7;;;;;;;0;0;50;33;Philadelphia Union II;3033;FWR;1,0
2689883953;518;1;2;50;38;csntc7hucmo21gknxc5y0kc4q;0;66,1;24,1;2024-05-19T20:11:09.641Z;2024-05-19T20:11:14Z;[{'id': 5043434091, 'qualifierId': 212, 'value': '36.9'}, {'id': 5043434087, 'qualifierId': 141, 'value': '19.5'}, {'id': 5043434079, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043434095, 'qualifierId': 213, 'value': '6.20'}, {'id': 5043434083, 'qualifierId': 140, 'value': '100.0'}, {'id': 5043434097, 'qualifierId': 1}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;36,9;6,2;;;19,5;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;100,0;19,5;;;;;;;0;0;50;38;Philadelphia Union II;3038;MC;1,0
2689883955;451;56;2;50;41;1zgjjyruyufrkh4xjvryqsb1i;1;4,9;80,8;2024-05-19T20:11:12.416Z;2024-05-25T21:24:43Z;[{'id': 5043434105, 'qualifierId': 56, 'value': 'Back'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cwtjovsbm897258o77przjvo4;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;50;41;New England II;3041;DC;1,0
