id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_DeletedEventType;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Cross;value_High;value_NotAssisted;value_OutOfBoxCentre;value_GoalmouthZ;value_GkX;value_GkY;value_RegularPlay;value_RightFooted;value_IndividualPlay;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_HeadPass;value_LayOff;value_Chipped;value_Head;value_Shove/Push;value_Assist;value_IntentionalAssist;value_Assisted;value_SetPiece;value_FirstTouch;value_SmallBoxCentre;value_RelatedEventId;value_Tap;value_CloseRight;value_FreeKick;value_Low;value_IntendedTackleTarget;value_KeeperThrow;value_BlockedPass;value_Launch;value_SwitchOfPlay;value_BlockedY;value_BoxCentre;value_BlockedX;value_LowCentre;value_Diving;value_Hands;value_Collected;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GoalShotGameClock;value_LeftFooted;value_FantasyAssistType;value_KeeperTouched;value_FantasyAssistId;value_FantasyAssistTeam;value_OutOfPlay;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Left;value_InSwinger;value_CornerTaken;value_Overrun;value_Injury;value_InjuredPlayerId;value_DrinksBreak;value_RefereeDelay;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_TacticalFoul;value_Argument;value_GkHoof;value_LeadingToAttempt;value_RelatedError1Id;value_BoxLeft;value_BigChance;value_LowRight;value_ParriedSafe;value_Right;value_Minutes;value_Blocked;value_FromCorner;value_DefBlock;value_MisHit;value_HighCentre;value_FlickOn;value_EndType;value_35Right;value_FollowsADribble;value_HighClaim;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SavedOffLine;value_SixYardBlocked;value_LowLeft;value_LastLine;value_GkKickFromHands;value_HighRight;value_OtherReason;value_OtherObstacle;value_BallHitsReferee;value_OwnPlayer;value_OwnShotBlocked;value_Standing;value_CloseHigh;value_PullBack;value_SmallBoxLeft;value_Stooping;value_NotVisible;value_OutOfBoxDeepLeft;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713746571;103;1;1;13;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,4;48,4;2024-08-25T23:17:27.205Z;2024-08-25T23:17:28Z;[{'id': 5174956791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174956797, 'qualifierId': 212, 'value': '11.0'}, {'id': 5174956793, 'qualifierId': 140, 'value': '23.6'}, {'id': 5174956795, 'qualifierId': 141, 'value': '59.1'}, {'id': 5174956799, 'qualifierId': 213, 'value': '2.42'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;23,6;2,42;;11,0;;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;23,6;59,1;;;;;;;0;0;13;44;St. Louis City II;824;FW;1,0
2713746613;104;1;1;13;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,1;62,7;2024-08-25T23:17:28.389Z;2024-08-25T23:17:31Z;[{'id': 5174956987, 'qualifierId': 213, 'value': '0.82'}, {'id': 5174956983, 'qualifierId': 212, 'value': '23.5'}, {'id': 5174956979, 'qualifierId': 141, 'value': '88.0'}, {'id': 5174956977, 'qualifierId': 140, 'value': '38.3'}, {'id': 5174956973, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;38,3;0,82;;23,5;;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;38,3;88,0;;;;;;;0;0;13;46;St. Louis City II;826;DC;1,0
2713746639;105;1;1;13;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,2;90,9;2024-08-25T23:17:31.813Z;2024-08-25T23:17:33Z;[{'id': 5174957099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174957103, 'qualifierId': 140, 'value': '30.5'}, {'id': 5174957109, 'qualifierId': 212, 'value': '8.9'}, {'id': 5174957111, 'qualifierId': 213, 'value': '3.57'}, {'id': 5174957107, 'qualifierId': 141, 'value': '85.4'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;30,5;3,57;;8,9;;85,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;30,5;85,4;;;;;;;0;0;13;49;St. Louis City II;829;DL;1,0
2713746663;106;1;1;13;51;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,6;83,0;2024-08-25T23:17:33.349Z;2024-08-25T23:17:36Z;[{'id': 5174957237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174957243, 'qualifierId': 212, 'value': '15.7'}, {'id': 5174957239, 'qualifierId': 140, 'value': '22.5'}, {'id': 5174957241, 'qualifierId': 141, 'value': '63.6'}, {'id': 5174957245, 'qualifierId': 213, 'value': '4.14'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;22,5;4,14;;15,7;;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;22,5;63,6;;;;;;;0;0;13;51;St. Louis City II;831;FW;1,0
2713746707;107;1;1;13;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,5;62,6;2024-08-25T23:17:36.437Z;2024-08-25T23:17:39Z;[{'id': 5174957423, 'qualifierId': 140, 'value': '35.2'}, {'id': 5174957427, 'qualifierId': 212, 'value': '11.7'}, {'id': 5174957421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174957429, 'qualifierId': 213, 'value': '0.52'}, {'id': 5174957425, 'qualifierId': 141, 'value': '71.1'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;35,2;0,52;;11,7;;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;35,2;71,1;;;;;;;0;0;13;54;St. Louis City II;834;DC;1,0
2713746751;108;3;1;13;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;37,2;68,4;2024-08-25T23:17:38.705Z;2024-08-25T23:26:58Z;[{'id': 5174957635, 'qualifierId': 286}, {'id': 5174957659, 'qualifierId': 233, 'value': '137'}, {'id': 5174957629, 'qualifierId': 56, 'value': 'Back'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Take On;;;;;;;;;;;;;;;;;137,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;13;56;St. Louis City II;836;FW;1,0
2713746697;137;45;1;13;56;dqx48fglv1l96cyrmjdod0xec;0;62,8;31,6;2024-08-25T23:17:38.705Z;2024-08-25T23:26:59Z;[{'id': 5174957385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174957707, 'qualifierId': 233, 'value': '108'}, {'id': 5174957387, 'qualifierId': 285}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;ew7c4u9c52m7xcn4wy8dae9lg;Challenge;;;;;;;;;;;;;;;;;108,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;13;56;North Texas;836;MR;1,0
2713746755;109;4;1;13;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,2;61,2;2024-08-25T23:17:40.960Z;2024-08-25T23:17:49Z;[{'id': 5174957833, 'qualifierId': 233, 'value': '138'}, {'id': 5174957797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174957793, 'qualifierId': 13}, {'id': 5174957803, 'qualifierId': 286}, {'id': 5174957801, 'qualifierId': 265}, {'id': 5174957799, 'qualifierId': 152}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Foul;;;;;;;;;;;;;;;;;138,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;13;58;St. Louis City II;838;FW;1,0
2713746735;138;4;1;13;58;dqx48fglv1l96cyrmjdod0xec;0;56,8;38,8;2024-08-25T23:17:40.961Z;2024-08-25T23:17:49Z;[{'id': 5174957619, 'qualifierId': 265}, {'id': 5174957621, 'qualifierId': 285}, {'id': 5174957615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174957613, 'qualifierId': 13}, {'id': 5174957617, 'qualifierId': 152}, {'id': 5174957887, 'qualifierId': 233, 'value': '109'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;ew7c4u9c52m7xcn4wy8dae9lg;Foul;;;;;;;;;;;;;;;;;109,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;13;58;North Texas;838;FW;1,0
2713746977;110;1;1;14;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,8;59,9;2024-08-25T23:17:54.902Z;2024-08-25T23:18:01Z;[{'id': 5174958807, 'qualifierId': 152}, {'id': 5174958811, 'qualifierId': 140, 'value': '41.9'}, {'id': 5174958817, 'qualifierId': 213, 'value': '4.59'}, {'id': 5174958813, 'qualifierId': 141, 'value': '23.9'}, {'id': 5174958815, 'qualifierId': 212, 'value': '24.7'}, {'id': 5174958809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174958805, 'qualifierId': 5}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;41,9;4,59;;24,7;;23,9;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;41,9;23,9;;;;;;;0;0;14;12;St. Louis City II;852;DC;1,0
2713746989;111;1;1;14;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,6;22,4;2024-08-25T23:17:59.990Z;2024-08-25T23:18:02Z;[{'id': 5174958857, 'qualifierId': 140, 'value': '51.5'}, {'id': 5174958855, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174958863, 'qualifierId': 213, 'value': '0.35'}, {'id': 5174958859, 'qualifierId': 141, 'value': '29.1'}, {'id': 5174958861, 'qualifierId': 212, 'value': '13.3'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;51,5;0,35;;13,3;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;51,5;29,1;;;;;;;0;0;14;17;St. Louis City II;857;DC;1,0
2713747015;112;1;1;14;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;48,1;32,4;2024-08-25T23:18:02.743Z;2024-08-25T23:18:04Z;[{'id': 5174958989, 'qualifierId': 213, 'value': '2.03'}, {'id': 5174958985, 'qualifierId': 141, 'value': '75.4'}, {'id': 5174958987, 'qualifierId': 212, 'value': '32.5'}, {'id': 5174958991, 'qualifierId': 1}, {'id': 5174958983, 'qualifierId': 140, 'value': '34.5'}, {'id': 5174958981, 'qualifierId': 56, 'value': 'Back'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;34,5;2,03;;32,5;;75,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;34,5;75,4;;;;;;;0;0;14;20;St. Louis City II;860;MC;1,0
2713747033;113;1;1;14;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,8;73,8;2024-08-25T23:18:04.709Z;2024-08-25T23:18:07Z;[{'id': 5174959083, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174959089, 'qualifierId': 141, 'value': '96.9'}, {'id': 5174959093, 'qualifierId': 212, 'value': '28.9'}, {'id': 5174959097, 'qualifierId': 213, 'value': '0.57'}, {'id': 5174959085, 'qualifierId': 140, 'value': '56.9'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;56,9;0,57;;28,9;;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;56,9;96,9;;;;;;;0;0;14;22;St. Louis City II;862;DC;1,0
2713747061;114;1;1;14;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,6;93,5;2024-08-25T23:18:07.813Z;2024-08-25T23:18:09Z;[{'id': 5174959215, 'qualifierId': 140, 'value': '48.6'}, {'id': 5174959221, 'qualifierId': 213, 'value': '4.08'}, {'id': 5174959219, 'qualifierId': 212, 'value': '14.2'}, {'id': 5174959217, 'qualifierId': 141, 'value': '76.6'}, {'id': 5174959213, 'qualifierId': 56, 'value': 'Back'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;48,6;4,08;;14,2;;76,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;48,6;76,6;;;;;;;0;0;14;25;St. Louis City II;865;MC;1,0
2713747087;115;1;1;14;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;47,5;76,4;2024-08-25T23:18:09.445Z;2024-08-25T23:18:12Z;[{'id': 5174959319, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174959327, 'qualifierId': 213, 'value': '0.56'}, {'id': 5174959323, 'qualifierId': 141, 'value': '95.7'}, {'id': 5174959321, 'qualifierId': 140, 'value': '67.6'}, {'id': 5174959325, 'qualifierId': 212, 'value': '24.9'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;67,6;0,56;;24,9;;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;67,6;95,7;;;;;;;0;0;14;27;St. Louis City II;867;FW;1,0
2713747107;116;1;1;14;29;99l7fsj6ykgbyqcb9zqqu9dgq;0;66,2;95,0;2024-08-25T23:18:12.117Z;2024-08-25T23:18:14Z;[{'id': 5174959419, 'qualifierId': 213, 'value': '5.93'}, {'id': 5174959413, 'qualifierId': 140, 'value': '79.7'}, {'id': 5174959417, 'qualifierId': 212, 'value': '15.1'}, {'id': 5174959411, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174959415, 'qualifierId': 141, 'value': '87.4'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;79,7;5,93;;15,1;;87,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;79,7;87,4;;;;;;;0;0;14;29;St. Louis City II;869;DL;1,0
2713747113;139;8;1;14;32;dqx48fglv1l96cyrmjdod0xec;1;23,0;15,8;2024-08-25T23:18:14.321Z;2024-08-25T23:18:14Z;[{'id': 5174959433, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ew7c4u9c52m7xcn4wy8dae9lg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;14;32;North Texas;872;DL;1,0
2713747157;117;5;1;14;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,2;101,6;2024-08-25T23:18:14.997Z;2024-08-25T23:27:05Z;[{'id': 5174959649, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174959675, 'qualifierId': 233, 'value': '140'}, {'id': 5174959653, 'qualifierId': 347}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;140,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;14;32;St. Louis City II;872;DL;1,0
2713747135;140;5;1;14;32;dqx48fglv1l96cyrmjdod0xec;0;27,8;-1,6;2024-08-25T23:18:14.997Z;2024-08-25T23:27:05Z;[{'id': 5174959695, 'qualifierId': 233, 'value': '117'}, {'id': 5174959535, 'qualifierId': 347}, {'id': 5174959531, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;117,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;14;32;North Texas;872;DL;1,0
2713747207;118;1;1;14;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;73,2;100,0;2024-08-25T23:18:17.125Z;2024-08-25T23:18:22Z;[{'id': 5174959959, 'qualifierId': 141, 'value': '95.4'}, {'id': 5174959961, 'qualifierId': 212, 'value': '10.6'}, {'id': 5174959955, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174959963, 'qualifierId': 213, 'value': '3.57'}, {'id': 5174959953, 'qualifierId': 107}, {'id': 5174959957, 'qualifierId': 140, 'value': '64.0'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;64,0;3,57;;10,6;;95,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;64,0;95,4;;;;;;;0;0;14;34;St. Louis City II;874;DL;1,0
2713747237;119;1;1;14;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,4;80,0;2024-08-25T23:18:22.469Z;2024-08-25T23:18:25Z;[{'id': 5174960115, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174960121, 'qualifierId': 212, 'value': '12.5'}, {'id': 5174960123, 'qualifierId': 213, 'value': '4.20'}, {'id': 5174960119, 'qualifierId': 141, 'value': '63.9'}, {'id': 5174960117, 'qualifierId': 140, 'value': '55.6'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;55,6;4,2;;12,5;;63,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;55,6;63,9;;;;;;;0;0;14;40;St. Louis City II;880;FW;1,0
2713747273;120;1;1;14;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,9;63,3;2024-08-25T23:18:28.342Z;2024-08-25T23:18:30Z;[{'id': 5174960353, 'qualifierId': 1}, {'id': 5174960343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174960351, 'qualifierId': 213, 'value': '5.15'}, {'id': 5174960347, 'qualifierId': 141, 'value': '18.8'}, {'id': 5174960345, 'qualifierId': 140, 'value': '71.3'}, {'id': 5174960349, 'qualifierId': 212, 'value': '33.4'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;71,3;5,15;;33,4;;18,8;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;71,3;18,8;;;;;;;0;0;14;46;St. Louis City II;886;MC;1,0
2713747295;121;1;1;14;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;71,1;21,6;2024-08-25T23:18:29.957Z;2024-08-25T23:18:31Z;[{'id': 5174960425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174960429, 'qualifierId': 141, 'value': '26.4'}, {'id': 5174960433, 'qualifierId': 213, 'value': '2.91'}, {'id': 5174960431, 'qualifierId': 212, 'value': '14.2'}, {'id': 5174960427, 'qualifierId': 140, 'value': '57.9'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;57,9;2,91;;14,2;;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;57,9;26,4;;;;;;;0;0;14;47;St. Louis City II;887;DR;1,0
2713747333;122;1;1;14;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,0;26,8;2024-08-25T23:18:31.813Z;2024-08-25T23:18:34Z;[{'id': 5174960605, 'qualifierId': 140, 'value': '66.8'}, {'id': 5174960609, 'qualifierId': 212, 'value': '16.1'}, {'id': 5174960603, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174960607, 'qualifierId': 141, 'value': '6.5'}, {'id': 5174960611, 'qualifierId': 213, 'value': '5.25'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;66,8;5,25;;16,1;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;66,8;6,5;;;;;;;0;0;14;49;St. Louis City II;889;DC;1,0
2713747349;123;1;1;14;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,7;8,3;2024-08-25T23:18:34.325Z;2024-08-25T23:18:36Z;[{'id': 5174960711, 'qualifierId': 140, 'value': '74.3'}, {'id': 5174960715, 'qualifierId': 212, 'value': '12.1'}, {'id': 5174960709, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174960717, 'qualifierId': 213, 'value': '0.40'}, {'id': 5174960713, 'qualifierId': 141, 'value': '15.3'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;74,3;0,4;;12,1;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;74,3;15,3;;;;;;;0;0;14;52;St. Louis City II;892;DR;1,0
