id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_PlayersCaughtOffside;value_HeadPass;value_DeletedEventType;value_Indirect;value_FreeKickTaken;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeControl;value_Chipped;value_Offensive;value_Defensive;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_IntendedTackleTarget;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_GoalmouthZ;value_LeftFooted;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_RegularPlay;value_Collected;value_Diving;value_Hands;value_Launch;value_GkHoof;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_TouchTypePass;value_GkY;value_Blocked;value_FreeKick;value_GkX;value_NotAssisted;value_DefBlock;value_FirstTouch;value_HighLeft;value_Volley;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_InSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_LayOff;value_Assist;value_IntentionalAssist;value_BigChance;value_LowLeft;value_BoxCentre;value_ParriedSafe;value_Standing;value_Stooping;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_OutSwinger;value_Shove/Push;value_FromCorner;value_High;value_CloseRight;value_Right;value_HighGkIntervention;value_NotVisible;value_FlickOn;value_SwitchOfPlay;value_MediumGkIntervention;value_SmallBoxCentre;value_CloseLeft;value_BoxLeft;value_BoxDeepLeft;value_Feet;value_Sliding;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Handball;value_CloseHigh;value_MisHit;value_Dissent;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_LowRight;value_FastBreak;value_OverArm;value_Injury;value_HighClaim;value_GkKickFromHands;value_Overrun;value_TakeOnOvertake;value_ThroughBall;value_1On1;value_GkChallenge;value_HighRight;value_RedCard;value_SeriousFoul;value_Deflection;value_RecklessOffence;value_ViolentConduct;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728608387;70;1;1;7;53;dqx48fglv1l96cyrmjdod0xec;1;70,6;45,2;2024-09-30T02:15:49.462Z;2024-09-30T02:16:23Z;[{'id': 5256332029, 'qualifierId': 212, 'value': '12.9'}, {'id': 5256332031, 'qualifierId': 213, 'value': '5.84'}, {'id': 5256332027, 'qualifierId': 141, 'value': '37.0'}, {'id': 5256332023, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256332025, 'qualifierId': 140, 'value': '81.7'}, {'id': 5256332591, 'qualifierId': 210, 'value': '15'}, {'id': 5256332593, 'qualifierId': 154}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;1,0;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;81,7;12,9;5,84;;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;81,7;37,0;;;;;;;0;0;7;53;Ventura County;473;MR;1,0
2728608389;71;15;1;7;57;dqx48fglv1l96cyrmjdod0xec;1;85,0;41,3;2024-09-30T02:15:53.330Z;2024-10-03T06:16:38Z;[{'id': 5256332615, 'qualifierId': 215}, {'id': 5256332609, 'qualifierId': 102, 'value': '52.0'}, {'id': 5256332613, 'qualifierId': 214}, {'id': 5256332611, 'qualifierId': 103, 'value': '3.2'}, {'id': 5256332599, 'qualifierId': 76}, {'id': 5256332605, 'qualifierId': 55, 'value': '70'}, {'id': 5256332603, 'qualifierId': 154}, {'id': 5256332619, 'qualifierId': 147, 'value': '47.7'}, {'id': 5256332601, 'qualifierId': 29}, {'id': 5256332617, 'qualifierId': 146, 'value': '97.5'}, {'id': 5256332627, 'qualifierId': 233, 'value': '83'}, {'id': 5256332039, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256332429, 'qualifierId': 72}, {'id': 5256332037, 'qualifierId': 17}, {'id': 5256332035, 'qualifierId': 22}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;i8vk8y0611mmh1sz7o7li0wk;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;52,0;;1,0;;3,2;1,0;97,5;47,7;1,0;70,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;97,5;47,7;52,0;3.2;70,0;1extjwx4b7nlpu8fm6526dsrt;0;0;7;57;Ventura County;477;DC;1,0
2728608365;83;10;1;7;57;8ijkk62897so5r3bq0wgwx4bu;1;3,5;49,3;2024-09-30T02:15:53.430Z;2024-10-03T06:16:43Z;[{'id': 5256331957, 'qualifierId': 182}, {'id': 5256332469, 'qualifierId': 233, 'value': '71'}, {'id': 5256331999, 'qualifierId': 179}, {'id': 5256331953, 'qualifierId': 173}, {'id': 5256331959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262166211, 'qualifierId': 376}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Save;;;;;;;;;;;;;;;;;;;;;;;71,0;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;7;57;St. Louis City II;477;GK;1,0
2728608393;72;6;1;8;1;dqx48fglv1l96cyrmjdod0xec;1;92,6;46,6;2024-09-30T02:15:57.078Z;2024-09-30T02:40:25Z;[{'id': 5256332051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256335081, 'qualifierId': 233, 'value': '108'}, {'id': 5256332053, 'qualifierId': 73}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;i8vk8y0611mmh1sz7o7li0wk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;108,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;8;1;Ventura County;481;DC;1,0
2728608937;108;6;1;8;1;8ijkk62897so5r3bq0wgwx4bu;0;7,4;53,4;2024-09-30T02:15:57.078Z;2024-10-03T06:17:11Z;[{'id': 5256334981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256335087, 'qualifierId': 233, 'value': '72'}, {'id': 5256334983, 'qualifierId': 73}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;1;St. Louis City II;481;GK;1,0
2728608553;73;1;1;8;38;dqx48fglv1l96cyrmjdod0xec;0;99,5;99,5;2024-09-30T02:16:34.006Z;2024-10-03T06:17:14Z;[{'id': 5256332869, 'qualifierId': 140, 'value': '91.2'}, {'id': 5256332867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256332859, 'qualifierId': 2}, {'id': 5256332865, 'qualifierId': 223}, {'id': 5256332873, 'qualifierId': 212, 'value': '29.1'}, {'id': 5256332875, 'qualifierId': 213, 'value': '4.41'}, {'id': 5256332863, 'qualifierId': 155}, {'id': 5256332861, 'qualifierId': 6}, {'id': 5256332871, 'qualifierId': 141, 'value': '58.7'}, {'id': 5262166383, 'qualifierId': 20}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;91,2;29,1;4,41;;58,7;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;91,2;58,7;;;;;;;0;0;8;38;Ventura County;518;MR;1,0
2728608561;84;12;1;8;42;8ijkk62897so5r3bq0wgwx4bu;1;7,4;44,6;2024-09-30T02:16:38.741Z;2024-09-30T02:16:39Z;[{'id': 5256332935, 'qualifierId': 213, 'value': '6.09'}, {'id': 5256332927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256332933, 'qualifierId': 212, 'value': '43.1'}, {'id': 5256332931, 'qualifierId': 141, 'value': '32.4'}, {'id': 5256332929, 'qualifierId': 140, 'value': '47.7'}, {'id': 5256332937, 'qualifierId': 15}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;i8vk8y0611mmh1sz7o7li0wk;Clearance;;;;;;;;;;;47,7;43,1;6,09;;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;47,7;32,4;;;;;;;0;0;8;42;St. Louis City II;522;FW;1,0
2728608571;74;1;1;8;43;dqx48fglv1l96cyrmjdod0xec;1;56,2;68,1;2024-09-30T02:16:39.383Z;2024-09-30T02:16:42Z;[{'id': 5256332961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256332967, 'qualifierId': 212, 'value': '24.9'}, {'id': 5256332965, 'qualifierId': 141, 'value': '45.2'}, {'id': 5256332969, 'qualifierId': 213, 'value': '3.82'}, {'id': 5256332963, 'qualifierId': 140, 'value': '37.7'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;37,7;24,9;3,82;;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;37,7;45,2;;;;;;;0;0;8;43;Ventura County;523;MC;1,0
2728608593;75;1;1;8;46;dqx48fglv1l96cyrmjdod0xec;0;36,5;47,3;2024-09-30T02:16:42.358Z;2024-09-30T02:16:45Z;[{'id': 5256333065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256333073, 'qualifierId': 213, 'value': '6.28'}, {'id': 5256333075, 'qualifierId': 1}, {'id': 5256333069, 'qualifierId': 141, 'value': '47.0'}, {'id': 5256333063, 'qualifierId': 157}, {'id': 5256333071, 'qualifierId': 212, 'value': '43.7'}, {'id': 5256333067, 'qualifierId': 140, 'value': '78.1'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;78,1;43,7;6,28;;47,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;78,1;47,0;;;;;;;0;0;8;46;Ventura County;526;GK;1,0
2728608613;85;1;1;8;50;8ijkk62897so5r3bq0wgwx4bu;1;18,2;53,3;2024-09-30T02:16:46.180Z;2024-09-30T02:16:48Z;[{'id': 5256333151, 'qualifierId': 212, 'value': '21.1'}, {'id': 5256333147, 'qualifierId': 140, 'value': '31.9'}, {'id': 5256333153, 'qualifierId': 213, 'value': '0.82'}, {'id': 5256333149, 'qualifierId': 141, 'value': '76.1'}, {'id': 5256333145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333143, 'qualifierId': 3}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;31,9;21,1;0,82;;76,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,9;76,1;;;;;;;0;0;8;50;St. Louis City II;530;DC;1,0
2728608615;86;49;1;8;52;8ijkk62897so5r3bq0wgwx4bu;1;33,6;76,7;2024-09-30T02:16:48.326Z;2024-09-30T02:16:48Z;[];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;8;52;St. Louis City II;532;DC;1,0
2728608639;87;1;1;8;53;8ijkk62897so5r3bq0wgwx4bu;1;33,7;77,0;2024-09-30T02:16:48.981Z;2024-09-30T02:16:54Z;[{'id': 5256333261, 'qualifierId': 212, 'value': '27.4'}, {'id': 5256333249, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256333253, 'qualifierId': 140, 'value': '56.7'}, {'id': 5256333263, 'qualifierId': 213, 'value': '0.49'}, {'id': 5256333257, 'qualifierId': 141, 'value': '95.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;56,7;27,4;0,49;;95,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,7;95,9;;;;;;;0;0;8;53;St. Louis City II;533;DC;1,0
2728608651;88;1;1;8;58;8ijkk62897so5r3bq0wgwx4bu;1;58,8;85,7;2024-09-30T02:16:54.565Z;2024-09-30T02:16:55Z;[{'id': 5256333327, 'qualifierId': 141, 'value': '76.1'}, {'id': 5256333323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256333329, 'qualifierId': 212, 'value': '6.5'}, {'id': 5256333331, 'qualifierId': 213, 'value': '4.68'}, {'id': 5256333325, 'qualifierId': 140, 'value': '58.6'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;58,6;6,5;4,68;;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;58,6;76,1;;;;;;;0;0;8;58;St. Louis City II;538;FW;1,0
2728608667;89;1;1;8;59;8ijkk62897so5r3bq0wgwx4bu;1;58,6;75,7;2024-09-30T02:16:55.380Z;2024-09-30T02:16:58Z;[{'id': 5256333375, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256333383, 'qualifierId': 213, 'value': '1.29'}, {'id': 5256333379, 'qualifierId': 141, 'value': '95.7'}, {'id': 5256333381, 'qualifierId': 212, 'value': '14.1'}, {'id': 5256333377, 'qualifierId': 140, 'value': '62.3'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;62,3;14,1;1,29;;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,3;95,7;;;;;;;0;0;8;59;St. Louis City II;539;MC;1,0
2728608671;90;1;1;9;2;8ijkk62897so5r3bq0wgwx4bu;1;60,8;95,4;2024-09-30T02:16:57.893Z;2024-09-30T02:16:59Z;[{'id': 5256333395, 'qualifierId': 141, 'value': '80.3'}, {'id': 5256333399, 'qualifierId': 213, 'value': '3.64'}, {'id': 5256333393, 'qualifierId': 140, 'value': '42.9'}, {'id': 5256333391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333397, 'qualifierId': 212, 'value': '21.4'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;42,9;21,4;3,64;;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;42,9;80,3;;;;;;;0;0;9;2;St. Louis City II;542;DC;1,0
2728608723;91;1;1;9;3;8ijkk62897so5r3bq0wgwx4bu;1;41,4;77,3;2024-09-30T02:16:59.157Z;2024-09-30T02:17:09Z;[{'id': 5256333657, 'qualifierId': 213, 'value': '3.54'}, {'id': 5256333655, 'qualifierId': 212, 'value': '22.5'}, {'id': 5256333649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333653, 'qualifierId': 141, 'value': '64.5'}, {'id': 5256333651, 'qualifierId': 140, 'value': '21.6'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;21,6;22,5;3,54;;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;21,6;64,5;;;;;;;0;0;9;3;St. Louis City II;543;DC;1,0
2728608731;92;1;1;9;13;8ijkk62897so5r3bq0wgwx4bu;1;22,4;49,1;2024-09-30T02:17:09.269Z;2024-09-30T02:17:11Z;[{'id': 5256333705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333713, 'qualifierId': 213, 'value': '1.35'}, {'id': 5256333709, 'qualifierId': 141, 'value': '75.7'}, {'id': 5256333707, 'qualifierId': 140, 'value': '26.3'}, {'id': 5256333711, 'qualifierId': 212, 'value': '18.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;26,3;18,5;1,35;;75,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;26,3;75,7;;;;;;;0;0;9;13;St. Louis City II;553;GK;1,0
2728608743;93;1;1;9;15;8ijkk62897so5r3bq0wgwx4bu;1;26,2;76,1;2024-09-30T02:17:11.666Z;2024-09-30T02:17:14Z;[{'id': 5256333773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333779, 'qualifierId': 212, 'value': '19.2'}, {'id': 5256333775, 'qualifierId': 140, 'value': '39.2'}, {'id': 5256333777, 'qualifierId': 141, 'value': '96.0'}, {'id': 5256333781, 'qualifierId': 213, 'value': '0.78'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;39,2;19,2;0,78;;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;39,2;96,0;;;;;;;0;0;9;15;St. Louis City II;555;DC;1,0
2728608747;94;1;1;9;18;8ijkk62897so5r3bq0wgwx4bu;1;36,3;93,8;2024-09-30T02:17:14.165Z;2024-09-30T02:17:15Z;[{'id': 5256333811, 'qualifierId': 141, 'value': '78.7'}, {'id': 5256333807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333815, 'qualifierId': 213, 'value': '4.38'}, {'id': 5256333813, 'qualifierId': 212, 'value': '10.9'}, {'id': 5256333809, 'qualifierId': 140, 'value': '32.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;32,9;10,9;4,38;;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,9;78,7;;;;;;;0;0;9;18;St. Louis City II;558;DC;1,0
2728608759;95;1;1;9;19;8ijkk62897so5r3bq0wgwx4bu;1;31,7;76,3;2024-09-30T02:17:15.381Z;2024-09-30T02:17:18Z;[{'id': 5256333859, 'qualifierId': 212, 'value': '24.8'}, {'id': 5256333857, 'qualifierId': 141, 'value': '54.8'}, {'id': 5256333853, 'qualifierId': 140, 'value': '12.6'}, {'id': 5256333861, 'qualifierId': 213, 'value': '3.77'}, {'id': 5256333851, 'qualifierId': 56, 'value': 'Back'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;12,6;24,8;3,77;;54,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;12,6;54,8;;;;;;;0;0;9;19;St. Louis City II;559;MC;1,0
2728608763;96;1;1;9;22;8ijkk62897so5r3bq0wgwx4bu;1;15,3;51,2;2024-09-30T02:17:18.821Z;2024-09-30T02:17:20Z;[{'id': 5256333875, 'qualifierId': 140, 'value': '24.7'}, {'id': 5256333873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256333879, 'qualifierId': 212, 'value': '11.4'}, {'id': 5256333881, 'qualifierId': 213, 'value': '5.76'}, {'id': 5256333877, 'qualifierId': 141, 'value': '42.8'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;24,7;11,4;5,76;;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;24,7;42,8;;;;;;;0;0;9;22;St. Louis City II;562;GK;1,0
2728608767;97;1;1;9;24;8ijkk62897so5r3bq0wgwx4bu;1;24,0;42,2;2024-09-30T02:17:20.277Z;2024-09-30T02:17:23Z;[{'id': 5256333927, 'qualifierId': 213, 'value': '4.53'}, {'id': 5256333925, 'qualifierId': 212, 'value': '13.6'}, {'id': 5256333923, 'qualifierId': 141, 'value': '22.5'}, {'id': 5256333921, 'qualifierId': 140, 'value': '21.6'}, {'id': 5256333919, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;21,6;13,6;4,53;;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;21,6;22,5;;;;;;;0;0;9;24;St. Louis City II;564;MC;1,0
2728608781;98;1;1;9;27;8ijkk62897so5r3bq0wgwx4bu;1;19,2;25,2;2024-09-30T02:17:22.933Z;2024-09-30T02:17:26Z;[{'id': 5256334011, 'qualifierId': 141, 'value': '35.5'}, {'id': 5256334007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256334015, 'qualifierId': 213, 'value': '1.20'}, {'id': 5256334013, 'qualifierId': 212, 'value': '7.5'}, {'id': 5256334009, 'qualifierId': 140, 'value': '21.8'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;21,8;7,5;1,2;;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;21,8;35,5;;;;;;;0;0;9;27;St. Louis City II;567;DL;1,0
