id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Length;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_KeeperThrow;value_BlockedPass;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_Chipped;value_Cross;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Head;value_Shove/Push;value_GkKickFromHands;value_IntendedTackleTarget;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_LayOff;value_NextEventGoalKick;value_GoalKick;value_High;value_Overrun;value_FlickOn;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_ShirtPull/Holding;value_IntentionalAssist;value_Assist;value_IndividualPlay;value_RegularPlay;value_OutOfBoxCentre;value_LowCentre;value_GoalmouthY;value_BlockedX;value_GoalmouthZ;value_Weak;value_Assisted;value_BlockedY;value_LeftFooted;value_Stooping;value_Hands;value_Collected;value_OverArm;value_NotVisible;value_InjuredPlayerId;value_Injury;value_GkHoof;value_GkX;value_RightFooted;value_BoxCentre;value_GkY;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_PullBack;value_Low;value_LowLeft;value_Standing;value_Minutes;value_Handball;value_EndType;value_VideoCoverageLost;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FirstTouch;value_Volley;value_BigChance;value_ParriedDanger;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_InSwinger;value_FromCorner;value_NotPastGoalLine;value_SetPiece;value_CloseRightAndHigh;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_NotAssisted;value_Blocked;value_FastBreak;value_DefBlock;value_Obstruction;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2709396763;174;4;1;22;13;bd0378yx50xpdcgwkt9p9bmz8;1;5,2;15,2;2024-08-16T22:27:18.464Z;2024-08-16T23:03:33Z;[{'id': 5151010417, 'qualifierId': 233, 'value': '219'}, {'id': 5151010409, 'qualifierId': 294}, {'id': 5151010413, 'qualifierId': 285}, {'id': 5151010311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151010411, 'qualifierId': 152}, {'id': 5151010407, 'qualifierId': 13}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;eo6mpb38f0sos3myy92b0642c;Foul;;;;;;;;;;;;;;;;;;;219,0;1,0;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;22;13;Carolina Core;1333;DC;1,0
2709396775;219;4;1;22;13;2nnef9tr9g7m2s6n873qif95g;0;94,8;84,8;2024-08-16T22:27:18.465Z;2024-08-16T23:03:33Z;[{'id': 5151010451, 'qualifierId': 294}, {'id': 5151010399, 'qualifierId': 152}, {'id': 5151010403, 'qualifierId': 286}, {'id': 5151010351, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151010421, 'qualifierId': 233, 'value': '174'}, {'id': 5151010397, 'qualifierId': 13}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;eo6mpb38f0sos3myy92b0642c;Foul;;;;;;;;;;;;;;;;;;1,0;174,0;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;22;13;Cincinnati II;1333;DML;1,0
2709396771;175;43;1;22;14;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-16T22:27:19.558Z;2024-08-16T22:27:34Z;[{'id': 5151010373, 'qualifierId': 233, 'value': '218'}, {'id': 5151010335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151010339, 'qualifierId': 347, 'value': '0'}, {'id': 5151010395, 'qualifierId': 144, 'value': '5'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;eo6mpb38f0sos3myy92b0642c;Deleted event;;;;;;;;;;;;;;;;;;;218,0;;;;;5,0;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;22;14;Carolina Core;1334;DC;1,0
2709396773;218;43;1;22;14;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-16T22:27:20.162Z;2024-08-16T22:27:39Z;[{'id': 5151010405, 'qualifierId': 144, 'value': '5'}, {'id': 5151010347, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151010349, 'qualifierId': 347, 'value': '0'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;eo6mpb38f0sos3myy92b0642c;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;22;14;Cincinnati II;1334;DML;1,0
2709396807;176;1;1;22;53;bd0378yx50xpdcgwkt9p9bmz8;0;5,4;14,3;2024-08-16T22:27:58.712Z;2024-08-16T22:28:01Z;[{'id': 5151010577, 'qualifierId': 140, 'value': '58.2'}, {'id': 5151010573, 'qualifierId': 152}, {'id': 5151010583, 'qualifierId': 213, 'value': '0.05'}, {'id': 5151010571, 'qualifierId': 157}, {'id': 5151010585, 'qualifierId': 1}, {'id': 5151010569, 'qualifierId': 5}, {'id': 5151010581, 'qualifierId': 212, 'value': '55.5'}, {'id': 5151010575, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151010579, 'qualifierId': 141, 'value': '18.5'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;18,5;0,05;58,2;;55,5;1,0;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;58,2;18,5;;;;;;;0;0;22;53;Carolina Core;1373;GK;1,0
2709396809;220;1;1;22;56;2nnef9tr9g7m2s6n873qif95g;1;47,2;68,5;2024-08-16T22:28:02.178Z;2024-08-16T22:28:04Z;[{'id': 5151010627, 'qualifierId': 212, 'value': '7.2'}, {'id': 5151010625, 'qualifierId': 141, 'value': '63.6'}, {'id': 5151010629, 'qualifierId': 213, 'value': '5.80'}, {'id': 5151010621, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151010623, 'qualifierId': 140, 'value': '53.3'}, {'id': 5151010619, 'qualifierId': 3}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;63,6;5,8;53,3;;7,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;53,3;63,6;;;;;;;0;0;22;56;Cincinnati II;1376;DMC;1,0
2709396811;221;49;1;22;59;2nnef9tr9g7m2s6n873qif95g;1;55,6;66,9;2024-08-16T22:28:04.562Z;2024-08-16T22:28:04Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;22;59;Cincinnati II;1379;AMC;1,0
2709396813;222;1;1;22;59;2nnef9tr9g7m2s6n873qif95g;1;55,6;66,9;2024-08-16T22:28:04.738Z;2024-08-16T22:28:07Z;[{'id': 5151010641, 'qualifierId': 213, 'value': '1.08'}, {'id': 5151010633, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151010637, 'qualifierId': 141, 'value': '92.0'}, {'id': 5151010639, 'qualifierId': 212, 'value': '19.4'}, {'id': 5151010635, 'qualifierId': 140, 'value': '64.3'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;92,0;1,08;64,3;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;64,3;92,0;;;;;;;0;0;22;59;Cincinnati II;1379;AMC;1,0
2709396819;223;1;1;23;1;2nnef9tr9g7m2s6n873qif95g;0;71,1;93,2;2024-08-16T22:28:07.074Z;2024-08-16T22:28:12Z;[{'id': 5151010651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151010655, 'qualifierId': 141, 'value': '76.6'}, {'id': 5151010659, 'qualifierId': 213, 'value': '5.94'}, {'id': 5151010661, 'qualifierId': 1}, {'id': 5151010653, 'qualifierId': 140, 'value': '100.0'}, {'id': 5151010657, 'qualifierId': 212, 'value': '33.8'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;76,6;5,94;100,0;;33,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;100,0;76,6;;;;;;;0;0;23;1;Cincinnati II;1381;FW;1,0
2709396879;177;5;1;23;7;bd0378yx50xpdcgwkt9p9bmz8;1;-1,2;24,0;2024-08-16T22:28:12.628Z;2024-08-16T23:03:25Z;[{'id': 5151010929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151010931, 'qualifierId': 346}, {'id': 5151010933, 'qualifierId': 233, 'value': '224'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;eo6mpb38f0sos3myy92b0642c;Out;;;;;;;;;;;;;;;;;;;224,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;23;7;Carolina Core;1387;DC;1,0
2709396821;224;5;1;23;7;2nnef9tr9g7m2s6n873qif95g;0;101,2;76,0;2024-08-16T22:28:12.628Z;2024-08-16T23:03:26Z;[{'id': 5151010665, 'qualifierId': 346}, {'id': 5151010663, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151010937, 'qualifierId': 233, 'value': '177'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;eo6mpb38f0sos3myy92b0642c;Out;;;;;;;;;;;;;;;;;;;177,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;7;Cincinnati II;1387;FW;1,0
2709396883;178;1;1;23;28;bd0378yx50xpdcgwkt9p9bmz8;0;4,9;42,4;2024-08-16T22:28:33.348Z;2024-08-16T22:28:34Z;[{'id': 5151010981, 'qualifierId': 140, 'value': '55.2'}, {'id': 5151010979, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151010985, 'qualifierId': 212, 'value': '54.7'}, {'id': 5151010989, 'qualifierId': 1}, {'id': 5151010991, 'qualifierId': 74}, {'id': 5151010983, 'qualifierId': 141, 'value': '21.2'}, {'id': 5151010977, 'qualifierId': 124}, {'id': 5151010987, 'qualifierId': 213, 'value': '6.02'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;21,2;6,02;55,2;;54,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,2;21,2;;;;;;;0;0;23;28;Carolina Core;1408;GK;1,0
2709396885;226;1;1;23;29;2nnef9tr9g7m2s6n873qif95g;1;46,2;69,0;2024-08-16T22:28:34.626Z;2024-08-16T22:28:36Z;[{'id': 5151011005, 'qualifierId': 140, 'value': '61.7'}, {'id': 5151011009, 'qualifierId': 212, 'value': '20.4'}, {'id': 5151011001, 'qualifierId': 3}, {'id': 5151011003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151011007, 'qualifierId': 141, 'value': '51.0'}, {'id': 5151011011, 'qualifierId': 213, 'value': '5.64'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;51,0;5,64;61,7;;20,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;61,7;51,0;;;;;;;0;0;23;29;Cincinnati II;1409;DC;1,0
2709396889;227;1;1;23;30;2nnef9tr9g7m2s6n873qif95g;0;61,7;51,0;2024-08-16T22:28:36.227Z;2024-08-16T22:28:37Z;[{'id': 5151011021, 'qualifierId': 155}, {'id': 5151011023, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151011025, 'qualifierId': 140, 'value': '73.9'}, {'id': 5151011029, 'qualifierId': 212, 'value': '12.9'}, {'id': 5151011031, 'qualifierId': 213, 'value': '6.17'}, {'id': 5151011027, 'qualifierId': 141, 'value': '48.8'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;48,8;6,17;73,9;;12,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;73,9;48,8;;;;;;;0;0;23;30;Cincinnati II;1410;DMC;1,0
2709396895;179;1;1;23;32;bd0378yx50xpdcgwkt9p9bmz8;0;30,1;34,8;2024-08-16T22:28:37.926Z;2024-08-16T22:28:39Z;[{'id': 5151011065, 'qualifierId': 212, 'value': '5.0'}, {'id': 5151011059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151011061, 'qualifierId': 140, 'value': '34.5'}, {'id': 5151011063, 'qualifierId': 141, 'value': '37.7'}, {'id': 5151011067, 'qualifierId': 213, 'value': '0.40'}, {'id': 5151011057, 'qualifierId': 3}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;37,7;0,4;34,5;;5,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;34,5;37,7;;;;;;;0;0;23;32;Carolina Core;1412;DC;1,0
2709396903;228;1;1;23;33;2nnef9tr9g7m2s6n873qif95g;1;69,1;50,6;2024-08-16T22:28:38.594Z;2024-08-16T22:28:40Z;[{'id': 5151011103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151011101, 'qualifierId': 3}, {'id': 5151011109, 'qualifierId': 212, 'value': '11.9'}, {'id': 5151011105, 'qualifierId': 140, 'value': '74.3'}, {'id': 5151011111, 'qualifierId': 213, 'value': '5.19'}, {'id': 5151011107, 'qualifierId': 141, 'value': '35.1'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;35,1;5,19;74,3;;11,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;74,3;35,1;;;;;;;0;0;23;33;Cincinnati II;1413;DMC;1,0
2709396905;229;49;1;23;35;2nnef9tr9g7m2s6n873qif95g;1;74,4;35,2;2024-08-16T22:28:40.708Z;2024-08-16T22:28:41Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;23;35;Cincinnati II;1415;AMC;1,0
2709396909;230;1;1;23;35;2nnef9tr9g7m2s6n873qif95g;0;74,4;35,2;2024-08-16T22:28:40.866Z;2024-08-16T22:28:43Z;[{'id': 5151011127, 'qualifierId': 155}, {'id': 5151011133, 'qualifierId': 141, 'value': '50.0'}, {'id': 5151011137, 'qualifierId': 213, 'value': '0.54'}, {'id': 5151011135, 'qualifierId': 212, 'value': '19.6'}, {'id': 5151011131, 'qualifierId': 140, 'value': '90.4'}, {'id': 5151011129, 'qualifierId': 56, 'value': 'Center'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;50,0;0,54;90,4;;19,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;90,4;50,0;;;;;;;0;0;23;35;Cincinnati II;1415;AMC;1,0
2709396913;180;52;1;23;38;bd0378yx50xpdcgwkt9p9bmz8;1;10,0;50,6;2024-08-16T22:28:44.026Z;2024-08-16T22:28:44Z;[];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;23;38;Carolina Core;1418;GK;1,0
2709396941;181;80;1;24;0;bd0378yx50xpdcgwkt9p9bmz8;0;13,2;37,4;2024-08-16T22:29:05.928Z;2024-08-16T22:29:06Z;[];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;24;0;Carolina Core;1440;GK;1,0
2709396957;182;1;1;24;2;bd0378yx50xpdcgwkt9p9bmz8;0;15,4;30,0;2024-08-16T22:29:07.912Z;2024-08-16T22:29:17Z;[{'id': 5151011413, 'qualifierId': 212, 'value': '56.6'}, {'id': 5151011417, 'qualifierId': 1}, {'id': 5151011409, 'qualifierId': 140, 'value': '69.1'}, {'id': 5151011405, 'qualifierId': 198}, {'id': 5151011415, 'qualifierId': 213, 'value': '6.19'}, {'id': 5151011407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151011411, 'qualifierId': 141, 'value': '22.4'}, {'id': 5151011403, 'qualifierId': 157}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;22,4;6,19;69,1;;56,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,1;22,4;;;;;;;0;0;24;2;Carolina Core;1442;GK;1,0
2709396961;231;49;1;24;10;2nnef9tr9g7m2s6n873qif95g;1;38,2;68,4;2024-08-16T22:29:16.204Z;2024-08-16T22:29:17Z;[{'id': 5151011437, 'qualifierId': 189}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;10;Cincinnati II;1450;DMC;1,0
2709396973;232;1;1;24;12;2nnef9tr9g7m2s6n873qif95g;1;37,2;67,9;2024-08-16T22:29:17.730Z;2024-08-16T22:29:22Z;[{'id': 5151011511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151011515, 'qualifierId': 141, 'value': '50.6'}, {'id': 5151011519, 'qualifierId': 213, 'value': '3.57'}, {'id': 5151011513, 'qualifierId': 140, 'value': '12.5'}, {'id': 5151011517, 'qualifierId': 212, 'value': '28.5'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;50,6;3,57;12,5;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;12,5;50,6;;;;;;;0;0;24;12;Cincinnati II;1452;DMC;1,0
2709396983;233;1;1;24;17;2nnef9tr9g7m2s6n873qif95g;0;19,2;35,5;2024-08-16T22:29:22.386Z;2024-08-16T22:29:25Z;[{'id': 5151011577, 'qualifierId': 213, 'value': '5.98'}, {'id': 5151011567, 'qualifierId': 157}, {'id': 5151011575, 'qualifierId': 212, 'value': '47.4'}, {'id': 5151011579, 'qualifierId': 1}, {'id': 5151011571, 'qualifierId': 140, 'value': '62.3'}, {'id': 5151011569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151011573, 'qualifierId': 141, 'value': '14.7'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;14,7;5,98;62,3;;47,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;62,3;14,7;;;;;;;0;0;24;17;Cincinnati II;1457;GK;1,0
2709396989;183;1;1;24;19;bd0378yx50xpdcgwkt9p9bmz8;1;25,2;91,2;2024-08-16T22:29:24.655Z;2024-08-16T22:29:27Z;[{'id': 5151011615, 'qualifierId': 141, 'value': '97.1'}, {'id': 5151011619, 'qualifierId': 213, 'value': '0.32'}, {'id': 5151011611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151011613, 'qualifierId': 140, 'value': '36.9'}, {'id': 5151011609, 'qualifierId': 3}, {'id': 5151011617, 'qualifierId': 212, 'value': '12.9'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;97,1;0,32;36,9;;12,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;36,9;97,1;;;;;;;0;0;24;19;Carolina Core;1459;DC;1,0
2709396991;184;49;1;24;21;bd0378yx50xpdcgwkt9p9bmz8;1;36,9;97,1;2024-08-16T22:29:27.029Z;2024-08-16T22:29:27Z;[];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;24;21;Carolina Core;1461;DML;1,0
2709396995;185;1;1;24;22;bd0378yx50xpdcgwkt9p9bmz8;0;36,2;96,8;2024-08-16T22:29:28.138Z;2024-08-16T22:29:30Z;[{'id': 5151011637, 'qualifierId': 213, 'value': '4.03'}, {'id': 5151011629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151011635, 'qualifierId': 212, 'value': '15.6'}, {'id': 5151011633, 'qualifierId': 141, 'value': '79.0'}, {'id': 5151011631, 'qualifierId': 140, 'value': '26.9'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;79,0;4,03;26,9;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;26,9;79,0;;;;;;;0;0;24;22;Carolina Core;1462;DML;1,0
2709396999;234;49;1;24;25;2nnef9tr9g7m2s6n873qif95g;1;67,6;24,0;2024-08-16T22:29:30.450Z;2024-08-16T22:29:30Z;[];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;24;25;Cincinnati II;1465;AMC;1,0
