id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Left;value_InSwinger;value_Cross;value_Chipped;value_CornerTaken;value_RightFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_NotVisible;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_FirstTouch;value_GkY;value_GoalmouthY;value_RelatedEventId;value_High;value_Assisted;value_SmallBoxRight;value_FromCorner;value_GkX;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedCross;value_SwitchOfPlay;value_Straight;value_DrivenCross;value_LowCentre;value_Blocked;value_IndividualPlay;value_BlockedY;value_BlockedX;value_RegularPlay;value_OutOfBoxCentre;value_DefBlock;value_Shove/Push;value_MediumGkIntervention;value_TakeOnOvertake;value_BoxLeft;value_CloseLeft;value_ThroughBall;value_BoxCentre;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_OtherBodyPart;value_GoalShotTimestamp;value_BigChance;value_SmallBoxCentre;value_Right;value_NotPastGoalLine;value_HighRight;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighClaim;value_OverArm;value_Hands;value_ParriedDanger;value_Diving;value_Handball;value_CloseRight;value_Minutes;value_HighCentre;value_Standing;value_Collected;value_EndType;value_RecklessOffence;value_OverhitCross;value_FastBreak;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotAssisted;value_BoxRight;value_TimeWasting;value_LowRight;value_Tap;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713818003;220;1;1;20;35;cbip96wzs3jc2xadoluhhxotl;1;8,4;54,0;2024-08-26T02:26:59.399Z;2024-08-26T02:27:01Z;[{'id': 5175341333, 'qualifierId': 213, 'value': '1.71'}, {'id': 5175341327, 'qualifierId': 140, 'value': '6.1'}, {'id': 5175341325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341329, 'qualifierId': 141, 'value': '79.9'}, {'id': 5175341331, 'qualifierId': 212, 'value': '17.8'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;17,8;79,9;;;1,71;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;6,1;79,9;;;;;;;;0;20;35;Ventura County;1235;GK;1,0
2713818015;221;1;1;20;37;cbip96wzs3jc2xadoluhhxotl;1;6,1;83,5;2024-08-26T02:27:01.687Z;2024-08-26T02:27:03Z;[{'id': 5175341391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341397, 'qualifierId': 212, 'value': '9.2'}, {'id': 5175341395, 'qualifierId': 141, 'value': '95.8'}, {'id': 5175341393, 'qualifierId': 140, 'value': '9.8'}, {'id': 5175341399, 'qualifierId': 213, 'value': '1.14'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;9,2;95,8;;;1,14;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;9,8;95,8;;;;;;;;0;20;37;Ventura County;1237;DC;1,0
2713818027;222;1;1;20;39;cbip96wzs3jc2xadoluhhxotl;0;9,8;95,8;2024-08-26T02:27:03.719Z;2024-08-26T02:27:06Z;[{'id': 5175341459, 'qualifierId': 140, 'value': '16.9'}, {'id': 5175341463, 'qualifierId': 212, 'value': '7.5'}, {'id': 5175341461, 'qualifierId': 141, 'value': '95.5'}, {'id': 5175341465, 'qualifierId': 213, 'value': '6.26'}, {'id': 5175341457, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;7,5;95,5;;;6,26;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;16,9;95,5;;;;;;;;0;20;39;Ventura County;1239;DC;1,0
2713818051;186;61;1;20;42;8ijkk62897so5r3bq0wgwx4bu;0;68,2;3,5;2024-08-26T02:27:06.745Z;2024-08-26T02:33:33Z;[{'id': 5175350167, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;exbuhllv7rqad3umlj94s8u1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;20;42;Real Monarchs;1242;DR;1,0
2713818049;223;50;1;20;46;cbip96wzs3jc2xadoluhhxotl;1;35,2;84,5;2024-08-26T02:27:10.623Z;2024-08-30T13:16:24Z;[{'id': 5175373597, 'qualifierId': 233, 'value': '187'}, {'id': 5175341581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341583, 'qualifierId': 286}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;exbuhllv7rqad3umlj94s8u1g;Dispossessed;;;;;;;;;;;;;;;;;;;;1,0;187,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;20;46;Ventura County;1246;ML;1,0
2713818055;187;7;1;20;46;8ijkk62897so5r3bq0wgwx4bu;0;64,8;15,5;2024-08-26T02:27:10.624Z;2024-08-30T13:16:23Z;[{'id': 5175373593, 'qualifierId': 233, 'value': '223'}, {'id': 5175373589, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175373591, 'qualifierId': 285}, {'id': 5181408257, 'qualifierId': 384}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;exbuhllv7rqad3umlj94s8u1g;Tackle;;;;;;;;;;;;;;;;;;;;;223,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;20;46;Real Monarchs;1246;DR;1,0
2713818085;224;1;1;20;46;cbip96wzs3jc2xadoluhhxotl;1;38,5;57,9;2024-08-26T02:27:10.625Z;2024-08-30T13:16:51Z;[{'id': 5175341687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175341691, 'qualifierId': 141, 'value': '46.9'}, {'id': 5175341695, 'qualifierId': 213, 'value': '5.90'}, {'id': 5175341689, 'qualifierId': 140, 'value': '56.3'}, {'id': 5175341693, 'qualifierId': 212, 'value': '20.1'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;20,1;46,9;;;5,9;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,3;46,9;;;;;;;;0;20;46;Ventura County;1246;MC;1,0
2713837569;839;1;1;20;47;cbip96wzs3jc2xadoluhhxotl;0;56,0;46,6;2024-08-26T02:27:10.805Z;2024-08-30T13:17:14Z;[{'id': 5181408337, 'qualifierId': 141, 'value': '43.0'}, {'id': 5175434505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5181408341, 'qualifierId': 213, 'value': '4.71'}, {'id': 5181408365, 'qualifierId': 286}, {'id': 5181408335, 'qualifierId': 140, 'value': '56.0'}, {'id': 5181408339, 'qualifierId': 212, 'value': '2.4'}, {'id': 5181408363, 'qualifierId': 236}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;2,4;43,0;;;4,71;56,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,0;43,0;;;;;;;;0;20;47;Ventura County;1247;FW;1,0
2713818057;188;74;1;20;47;8ijkk62897so5r3bq0wgwx4bu;1;38,4;69,4;2024-08-26T02:27:10.806Z;2024-08-30T13:17:11Z;[{'id': 5175373667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175373669, 'qualifierId': 285}];5zawuirp825t4brhaj90k9duy;S. Karani;;;exbuhllv7rqad3umlj94s8u1g;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;20;47;Real Monarchs;1247;AML;1,0
2713818089;225;43;1;20;52;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-26T02:27:16.247Z;2024-08-30T13:17:42Z;[{'id': 5175341709, 'qualifierId': 140, 'value': '57.6'}, {'id': 5175341711, 'qualifierId': 141, 'value': '43.0'}, {'id': 5175341715, 'qualifierId': 213, 'value': '5.13'}, {'id': 5175341707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175341713, 'qualifierId': 212, 'value': '2.1'}, {'id': 5181408429, 'qualifierId': 144, 'value': '1'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;exbuhllv7rqad3umlj94s8u1g;Deleted event;;;;;;;;;;2,1;43,0;;;5,13;57,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;57,6;43,0;;;;;;;;0;20;52;Ventura County;1252;FW;1,0
2713818087;189;49;1;20;52;8ijkk62897so5r3bq0wgwx4bu;1;26,0;78,1;2024-08-26T02:27:16.680Z;2024-08-26T02:27:16Z;[];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;exbuhllv7rqad3umlj94s8u1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;20;52;Real Monarchs;1252;DC;1,0
2713818117;190;1;1;20;53;8ijkk62897so5r3bq0wgwx4bu;1;26,0;78,1;2024-08-26T02:27:16.808Z;2024-08-26T02:27:20Z;[{'id': 5175341839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341847, 'qualifierId': 213, 'value': '5.30'}, {'id': 5175341841, 'qualifierId': 140, 'value': '30.9'}, {'id': 5175341845, 'qualifierId': 212, 'value': '9.2'}, {'id': 5175341843, 'qualifierId': 141, 'value': '66.8'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;9,2;66,8;;;5,3;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,9;66,8;;;;;;;;0;20;53;Real Monarchs;1253;DC;1,0
2713818129;191;1;1;20;56;8ijkk62897so5r3bq0wgwx4bu;1;32,4;65,2;2024-08-26T02:27:20.040Z;2024-08-26T02:27:21Z;[{'id': 5175341911, 'qualifierId': 141, 'value': '21.1'}, {'id': 5175341907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341909, 'qualifierId': 140, 'value': '31.7'}, {'id': 5175341915, 'qualifierId': 213, 'value': '4.69'}, {'id': 5175341913, 'qualifierId': 212, 'value': '30.0'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;30,0;21,1;;;4,69;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,7;21,1;;;;;;;;0;20;56;Real Monarchs;1256;MC;1,0
2713818137;192;1;1;20;57;8ijkk62897so5r3bq0wgwx4bu;1;31,7;21,1;2024-08-26T02:27:21.687Z;2024-08-26T02:27:23Z;[{'id': 5175341961, 'qualifierId': 141, 'value': '35.0'}, {'id': 5175341955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175341959, 'qualifierId': 140, 'value': '31.5'}, {'id': 5175341965, 'qualifierId': 213, 'value': '1.59'}, {'id': 5175341963, 'qualifierId': 212, 'value': '9.5'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;9,5;35,0;;;1,59;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,5;35,0;;;;;;;;0;20;57;Real Monarchs;1257;DR;1,0
2713818161;193;1;1;20;59;8ijkk62897so5r3bq0wgwx4bu;1;31,5;35,3;2024-08-26T02:27:23.192Z;2024-08-26T02:27:28Z;[{'id': 5175342083, 'qualifierId': 212, 'value': '25.0'}, {'id': 5175342085, 'qualifierId': 213, 'value': '1.65'}, {'id': 5175342079, 'qualifierId': 140, 'value': '29.7'}, {'id': 5175342077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175342081, 'qualifierId': 141, 'value': '71.9'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;25,0;71,9;;;1,65;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;29,7;71,9;;;;;;;;0;20;59;Real Monarchs;1259;MC;1,0
2713818181;194;1;1;21;4;8ijkk62897so5r3bq0wgwx4bu;1;33,6;74,6;2024-08-26T02:27:28.456Z;2024-08-26T02:27:33Z;[{'id': 5175342193, 'qualifierId': 140, 'value': '32.7'}, {'id': 5175342199, 'qualifierId': 213, 'value': '4.68'}, {'id': 5175342191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175342197, 'qualifierId': 212, 'value': '27.8'}, {'id': 5175342195, 'qualifierId': 141, 'value': '33.8'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;27,8;33,8;;;4,68;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,7;33,8;;;;;;;;0;21;4;Real Monarchs;1264;DC;1,0
2713818195;195;1;1;21;9;8ijkk62897so5r3bq0wgwx4bu;1;38,2;28,7;2024-08-26T02:27:33.401Z;2024-08-26T02:27:36Z;[{'id': 5175342269, 'qualifierId': 141, 'value': '26.9'}, {'id': 5175342271, 'qualifierId': 212, 'value': '22.5'}, {'id': 5175342265, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175342267, 'qualifierId': 140, 'value': '59.6'}, {'id': 5175342273, 'qualifierId': 213, 'value': '6.23'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;22,5;26,9;;;6,23;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;59,6;26,9;;;;;;;;0;21;9;Real Monarchs;1269;MC;1,0
2713818199;196;1;1;21;12;8ijkk62897so5r3bq0wgwx4bu;1;59,6;26,9;2024-08-26T02:27:36.520Z;2024-08-26T02:27:37Z;[{'id': 5175342301, 'qualifierId': 140, 'value': '78.7'}, {'id': 5175342307, 'qualifierId': 213, 'value': '5.69'}, {'id': 5175342305, 'qualifierId': 212, 'value': '24.2'}, {'id': 5175342299, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175342303, 'qualifierId': 141, 'value': '7.0'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;24,2;7,0;;;5,69;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;78,7;7,0;;;;;;;;0;21;12;Real Monarchs;1272;AMC;1,0
2713818209;197;1;1;21;13;8ijkk62897so5r3bq0wgwx4bu;1;78,8;6,6;2024-08-26T02:27:37.560Z;2024-08-26T02:27:39Z;[{'id': 5175342333, 'qualifierId': 140, 'value': '77.7'}, {'id': 5175342339, 'qualifierId': 213, 'value': '1.68'}, {'id': 5175342337, 'qualifierId': 212, 'value': '10.3'}, {'id': 5175342331, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175342335, 'qualifierId': 141, 'value': '21.6'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;10,3;21,6;;;1,68;77,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;77,7;21,6;;;;;;;;0;21;13;Real Monarchs;1273;DR;1,0
2713818239;198;1;1;21;15;8ijkk62897so5r3bq0wgwx4bu;1;77,8;21,6;2024-08-26T02:27:39.495Z;2024-08-26T02:27:48Z;[{'id': 5175342527, 'qualifierId': 141, 'value': '26.0'}, {'id': 5175342525, 'qualifierId': 140, 'value': '92.5'}, {'id': 5175342523, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175342529, 'qualifierId': 212, 'value': '15.7'}, {'id': 5175342531, 'qualifierId': 213, 'value': '0.19'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;15,7;26,0;;;0,19;92,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;92,5;26,0;;;;;;;;0;21;15;Real Monarchs;1275;AMR;1,0
2713818273;200;1;1;21;16;8ijkk62897so5r3bq0wgwx4bu;1;96,4;25,0;2024-08-26T02:27:40.207Z;2024-08-30T13:19:22Z;[{'id': 5181408527, 'qualifierId': 224}, {'id': 5175344265, 'qualifierId': 210, 'value': '16'}, {'id': 5175344269, 'qualifierId': 22}, {'id': 5175342961, 'qualifierId': 2}, {'id': 5175342963, 'qualifierId': 155}, {'id': 5175342969, 'qualifierId': 141, 'value': '51.5'}, {'id': 5175342965, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175342973, 'qualifierId': 213, 'value': '1.52'}, {'id': 5175342967, 'qualifierId': 140, 'value': '97.3'}, {'id': 5175344267, 'qualifierId': 154}, {'id': 5175342971, 'qualifierId': 212, 'value': '18.0'}, {'id': 5181408529, 'qualifierId': 20}];70e7dozhms3xdkr0n6kas00es;H. Miller;;1,0;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;18,0;51,5;;;1,52;97,3;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;1,0;;;;;;;1,0;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;97,3;51,5;;;;;;;;0;21;16;Real Monarchs;1276;DR;1,0
2713818241;199;16;1;21;17;8ijkk62897so5r3bq0wgwx4bu;1;97,7;52,6;2024-08-26T02:27:41.712Z;2024-08-30T13:19:25Z;[{'id': 5175344307, 'qualifierId': 55, 'value': '200'}, {'id': 5181408567, 'qualifierId': 395, 'value': '97.8'}, {'id': 5175342535, 'qualifierId': 22}, {'id': 5175344317, 'qualifierId': 328}, {'id': 5175344321, 'qualifierId': 231, 'value': '46.0'}, {'id': 5175344301, 'qualifierId': 76}, {'id': 5175344311, 'qualifierId': 102, 'value': '53.1'}, {'id': 5175343629, 'qualifierId': 375, 'value': '21:17.727'}, {'id': 5181408569, 'qualifierId': 396, 'value': '48.6'}, {'id': 5175344313, 'qualifierId': 103, 'value': '12.0'}, {'id': 5175344319, 'qualifierId': 230, 'value': '98.6'}, {'id': 5175343621, 'qualifierId': 21}, {'id': 5175344303, 'qualifierId': 29}, {'id': 5175342539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175343625, 'qualifierId': 374, 'value': '2024-08-26 03:27:41.532'}, {'id': 5175344305, 'qualifierId': 154}, {'id': 5175344315, 'qualifierId': 214}, {'id': 5175342537, 'qualifierId': 16}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;exbuhllv7rqad3umlj94s8u1g;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;12,0;1,0;46,0;53,1;200,0;;1,0;;;98,6;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;97,8;1,0;;48,6;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;53,1;12.0;200,0;70e7dozhms3xdkr0n6kas00es;;1;21;17;Real Monarchs;1277;FW;1,0
2713818473;226;1;1;22;11;cbip96wzs3jc2xadoluhhxotl;1;50,0;50,1;2024-08-26T02:28:35.670Z;2024-08-26T04:15:43Z;[{'id': 5175343659, 'qualifierId': 212, 'value': '14.1'}, {'id': 5175343653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175343657, 'qualifierId': 141, 'value': '49.3'}, {'id': 5175343655, 'qualifierId': 140, 'value': '36.6'}, {'id': 5175343661, 'qualifierId': 213, 'value': '3.18'}, {'id': 5175435523, 'qualifierId': 279, 'value': 'G'}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;14,1;49,3;;;3,18;36,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,6;49,3;;;;;;;;0;22;11;Ventura County;1331;FW;1,0
2713818483;227;1;1;22;16;cbip96wzs3jc2xadoluhhxotl;1;40,3;36,1;2024-08-26T02:28:40.151Z;2024-08-26T02:28:42Z;[{'id': 5175343697, 'qualifierId': 212, 'value': '11.2'}, {'id': 5175343691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175343695, 'qualifierId': 141, 'value': '24.3'}, {'id': 5175343699, 'qualifierId': 213, 'value': '3.94'}, {'id': 5175343693, 'qualifierId': 140, 'value': '32.8'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;11,2;24,3;;;3,94;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;32,8;24,3;;;;;;;;0;22;16;Ventura County;1336;MC;1,0
