id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_SwitchOfPlay;value_LongBall;value_Chipped;value_LayOff;value_NotVisible;value_OppositeRelatedEventId;value_Offensive;value_Shove/Push;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_Overrun;value_TakeOnOvertake;value_GoalmouthY;value_BlockedX;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_LeftFooted;value_NotAssisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_Standing;value_LowGkIntervention;value_ParriedSafe;value_Feet;value_BlockedPass;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_DeletedEventType;value_TouchTypePass;value_OutOfPlay;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_LeadingToGoal;value_GkYTimeOfGoal;value_LowRight;value_GkX;value_RelatedEventId;value_GoalShotTimestamp;value_SmallBoxLeft;value_GkY;value_Assisted;value_RightFooted;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HeadPass;value_OutSwinger;value_Cross;value_TouchTypeClearance;value_Head;value_LowLeft;value_Diving;value_ParriedDanger;value_Hands;value_Fumble;value_AttemptedTackle;value_NextEventGoalKick;value_MediumGkIntervention;value_KeeperThrow;value_High;value_Low;value_GoalKick;value_Right;value_Left;value_CornerTaken;value_FlickOn;value_HighLeft;value_BigChance;value_BoxRight;value_Blocked;value_DefBlock;value_Volley;value_FirstTouch;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_Stooping;value_OtherBodyPart;value_Straight;value_DrivenCross;value_NotPastGoalLine;value_BoxDeepRight;value_FastBreak;value_CloseLeft;value_SmallBoxCentre;value_DrinksBreak;value_RefereeDelay;value_Dissent;value_YellowCard;value_InSwinger;value_Penalty;value_PenaltyTakerId;value_BoxCentre;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_TakeOnSpace;value_PlayersCaughtOffside;value_Minutes;value_Indirect;value_HitWoodwork;value_HitBar;value_FromCorner;value_Argument;value_EndType;value_ByWall;value_ShirtPull/Holding;value_TacticalFoul;value_GkKickFromHands;value_BlockedCross;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Sliding;value_CloseHigh;value_HighGkIntervention;value_HighCentre;value_Collected;value_HighRight;value_Reaching;value_Fingertip;value_SetPiece;value_2NdAssist;value_SmallBoxRight;value_2NdRelatedEventId;value_2NdAssisted;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732072443;56;1;1;4;21;d0c07im4a6oj8qa7f1zlt3pqs;1;48,9;28,6;2024-10-06T20:08:48.701Z;2024-10-06T20:08:53Z;[{'id': 5275242135, 'qualifierId': 140, 'value': '47.8'}, {'id': 5275242137, 'qualifierId': 141, 'value': '69.4'}, {'id': 5275242133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275242139, 'qualifierId': 212, 'value': '27.8'}, {'id': 5275242141, 'qualifierId': 213, 'value': '1.61'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;69,4;;27,8;1,61;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;47,8;69,4;;;;;;;;0;4;21;The Town;261;DL;1,0
2732072509;57;1;1;4;26;d0c07im4a6oj8qa7f1zlt3pqs;1;50,6;69,0;2024-10-06T20:08:53.779Z;2024-10-06T20:08:58Z;[{'id': 5275242477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275242483, 'qualifierId': 212, 'value': '21.9'}, {'id': 5275242481, 'qualifierId': 141, 'value': '37.0'}, {'id': 5275242479, 'qualifierId': 140, 'value': '48.3'}, {'id': 5275242485, 'qualifierId': 213, 'value': '4.60'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;37,0;;21,9;4,6;48,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;48,3;37,0;;;;;;;;0;4;26;The Town;266;DC;1,0
2732072533;58;1;1;4;30;d0c07im4a6oj8qa7f1zlt3pqs;1;58,8;33,4;2024-10-06T20:08:58.200Z;2024-10-06T20:08:59Z;[{'id': 5275242611, 'qualifierId': 213, 'value': '5.72'}, {'id': 5275242597, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275242609, 'qualifierId': 212, 'value': '14.7'}, {'id': 5275242601, 'qualifierId': 140, 'value': '70.6'}, {'id': 5275242607, 'qualifierId': 141, 'value': '21.8'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;21,8;;14,7;5,72;70,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;70,6;21,8;;;;;;;;0;4;30;The Town;270;DL;1,0
2732072583;59;1;1;4;32;d0c07im4a6oj8qa7f1zlt3pqs;1;71,4;21,3;2024-10-06T20:08:59.653Z;2024-10-06T20:09:03Z;[{'id': 5275242899, 'qualifierId': 213, 'value': '5.68'}, {'id': 5275242893, 'qualifierId': 141, 'value': '7.9'}, {'id': 5275242891, 'qualifierId': 140, 'value': '84.0'}, {'id': 5275242889, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275242895, 'qualifierId': 212, 'value': '16.1'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;7,9;;16,1;5,68;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;84,0;7,9;;;;;;;;0;4;32;The Town;272;MC;1,0
2732072651;60;1;1;4;35;d0c07im4a6oj8qa7f1zlt3pqs;1;77,4;6,5;2024-10-06T20:09:03.013Z;2024-10-06T20:09:07Z;[{'id': 5275243257, 'qualifierId': 213, 'value': '3.13'}, {'id': 5275243249, 'qualifierId': 140, 'value': '63.4'}, {'id': 5275243245, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275243253, 'qualifierId': 141, 'value': '6.7'}, {'id': 5275243255, 'qualifierId': 212, 'value': '14.7'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;6,7;;14,7;3,13;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;63,4;6,7;;;;;;;;0;4;35;The Town;275;FWR;1,0
2732072713;61;1;1;4;39;d0c07im4a6oj8qa7f1zlt3pqs;1;60,9;11,6;2024-10-06T20:09:07.091Z;2024-10-06T20:09:10Z;[{'id': 5275243597, 'qualifierId': 141, 'value': '54.2'}, {'id': 5275243595, 'qualifierId': 140, 'value': '50.6'}, {'id': 5275243599, 'qualifierId': 212, 'value': '30.9'}, {'id': 5275243601, 'qualifierId': 213, 'value': '1.93'}, {'id': 5275243593, 'qualifierId': 56, 'value': 'Center'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;54,2;;30,9;1,93;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;50,6;54,2;;;;;;;;0;4;39;The Town;279;DR;1,0
2732072851;62;1;1;4;43;d0c07im4a6oj8qa7f1zlt3pqs;1;49,7;57,3;2024-10-06T20:09:10.794Z;2024-10-06T20:09:17Z;[{'id': 5275244319, 'qualifierId': 212, 'value': '31.5'}, {'id': 5275244317, 'qualifierId': 141, 'value': '92.1'}, {'id': 5275244315, 'qualifierId': 140, 'value': '69.5'}, {'id': 5275244313, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275244321, 'qualifierId': 213, 'value': '0.85'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;92,1;;31,5;0,85;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;69,5;92,1;;;;;;;;0;4;43;The Town;283;DC;1,0
2732072861;63;3;1;4;50;d0c07im4a6oj8qa7f1zlt3pqs;0;65,4;94,4;2024-10-06T20:09:17.746Z;2024-10-10T06:44:12Z;[{'id': 5275244785, 'qualifierId': 233, 'value': '23'}, {'id': 5275244367, 'qualifierId': 56, 'value': 'Left'}, {'id': 5279793025, 'qualifierId': 465}, {'id': 5275244371, 'qualifierId': 286}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;mebinvz4t34d99ognrve3r4k;Take On;;;;;;;;;;;;;;;;;;;;;23,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;4;50;The Town;290;FWL;1,0
2732072925;23;7;1;4;50;ew2zirzye0sw1txr2m33nr25y;1;34,6;5,6;2024-10-06T20:09:17.747Z;2024-10-10T06:44:20Z;[{'id': 5275244743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275244745, 'qualifierId': 285}, {'id': 5279793049, 'qualifierId': 384}, {'id': 5275244741, 'qualifierId': 167}, {'id': 5275244769, 'qualifierId': 233, 'value': '63'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;mebinvz4t34d99ognrve3r4k;Tackle;;;;;;;;;;;;;;;;;;;;;63,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;4;50;Austin II;290;DR;1,0
2732072973;24;5;1;4;52;ew2zirzye0sw1txr2m33nr25y;0;34,8;-1,7;2024-10-06T20:09:19.734Z;2024-10-06T21:01:54Z;[{'id': 5275244997, 'qualifierId': 347}, {'id': 5275245057, 'qualifierId': 233, 'value': '64'}, {'id': 5275244995, 'qualifierId': 56, 'value': 'Back'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;4;52;Austin II;292;DR;1,0
2732072943;64;5;1;4;52;d0c07im4a6oj8qa7f1zlt3pqs;1;65,2;101,7;2024-10-06T20:09:19.734Z;2024-10-06T21:01:54Z;[{'id': 5275244853, 'qualifierId': 347}, {'id': 5275245027, 'qualifierId': 233, 'value': '24'}, {'id': 5275244851, 'qualifierId': 56, 'value': 'Left'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;4;52;The Town;292;FWL;1,0
2732073123;65;1;1;4;55;d0c07im4a6oj8qa7f1zlt3pqs;1;65,4;100,0;2024-10-06T20:09:22.999Z;2024-10-06T20:09:33Z;[{'id': 5275245967, 'qualifierId': 140, 'value': '51.0'}, {'id': 5275245973, 'qualifierId': 213, 'value': '3.65'}, {'id': 5275245965, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275245969, 'qualifierId': 141, 'value': '89.7'}, {'id': 5275245971, 'qualifierId': 212, 'value': '17.3'}, {'id': 5275245963, 'qualifierId': 107}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;89,7;;17,3;3,65;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;51,0;89,7;;;;;;;;0;4;55;The Town;295;FWL;1,0
2732073139;66;1;1;5;5;d0c07im4a6oj8qa7f1zlt3pqs;1;52,9;93,6;2024-10-06T20:09:33.171Z;2024-10-06T20:09:34Z;[{'id': 5275246059, 'qualifierId': 212, 'value': '9.6'}, {'id': 5275246053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275246057, 'qualifierId': 141, 'value': '83.5'}, {'id': 5275246061, 'qualifierId': 213, 'value': '3.94'}, {'id': 5275246087, 'qualifierId': 189}, {'id': 5275246055, 'qualifierId': 140, 'value': '46.5'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;83,5;;9,6;3,94;46,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;46,5;83,5;;;;;;;;0;5;5;The Town;305;DC;1,0
2732073191;67;1;1;5;9;d0c07im4a6oj8qa7f1zlt3pqs;1;46,6;82,6;2024-10-06T20:09:36.764Z;2024-10-06T20:09:37Z;[{'id': 5275246329, 'qualifierId': 140, 'value': '42.1'}, {'id': 5275246333, 'qualifierId': 212, 'value': '29.5'}, {'id': 5275246331, 'qualifierId': 141, 'value': '39.8'}, {'id': 5275246327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275246335, 'qualifierId': 213, 'value': '4.55'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;39,8;;29,5;4,55;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;42,1;39,8;;;;;;;;0;5;9;The Town;309;DC;1,0
2732073231;68;1;1;5;10;d0c07im4a6oj8qa7f1zlt3pqs;1;42,1;39,8;2024-10-06T20:09:37.858Z;2024-10-06T20:09:40Z;[{'id': 5275246603, 'qualifierId': 141, 'value': '73.8'}, {'id': 5275246605, 'qualifierId': 212, 'value': '23.2'}, {'id': 5275246599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275246601, 'qualifierId': 140, 'value': '43.8'}, {'id': 5275246607, 'qualifierId': 213, 'value': '1.49'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;73,8;;23,2;1,49;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;43,8;73,8;;;;;;;;0;5;10;The Town;310;DL;1,0
2732073311;69;1;1;5;13;d0c07im4a6oj8qa7f1zlt3pqs;0;55,5;77,5;2024-10-06T20:09:40.327Z;2024-10-06T20:09:46Z;[{'id': 5275247069, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275247075, 'qualifierId': 212, 'value': '53.7'}, {'id': 5275247071, 'qualifierId': 140, 'value': '84.0'}, {'id': 5275247077, 'qualifierId': 213, 'value': '5.30'}, {'id': 5275247067, 'qualifierId': 196}, {'id': 5275247073, 'qualifierId': 141, 'value': '11.9'}, {'id': 5275247065, 'qualifierId': 155}, {'id': 5275247079, 'qualifierId': 1}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;11,9;;53,7;5,3;84,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;84,0;11,9;;;;;;;;0;5;13;The Town;313;DC;1,0
2732073355;25;61;1;5;19;ew2zirzye0sw1txr2m33nr25y;1;25,2;91,2;2024-10-06T20:09:46.642Z;2024-10-10T06:48:19Z;[{'id': 5275247305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275247381, 'qualifierId': 189}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;mebinvz4t34d99ognrve3r4k;Ball touch;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;5;19;Austin II;319;DC;1,0
2732073395;26;5;1;5;20;ew2zirzye0sw1txr2m33nr25y;0;23,1;102,0;2024-10-06T20:09:47.530Z;2024-10-06T21:01:55Z;[{'id': 5275247511, 'qualifierId': 347}, {'id': 5275247553, 'qualifierId': 233, 'value': '70'}, {'id': 5275247509, 'qualifierId': 56, 'value': 'Back'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;70,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;5;20;Austin II;320;FWL;1,0
2732073373;70;5;1;5;20;d0c07im4a6oj8qa7f1zlt3pqs;1;76,9;-2,0;2024-10-06T20:09:47.530Z;2024-10-06T20:09:56Z;[{'id': 5275247401, 'qualifierId': 347}, {'id': 5275247397, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275247523, 'qualifierId': 233, 'value': '26'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;5;20;The Town;320;DC;1,0
2732073461;71;1;1;5;22;d0c07im4a6oj8qa7f1zlt3pqs;1;82,1;0,0;2024-10-06T20:09:49.592Z;2024-10-06T20:09:54Z;[{'id': 5275247865, 'qualifierId': 140, 'value': '59.0'}, {'id': 5275247879, 'qualifierId': 1}, {'id': 5275247861, 'qualifierId': 107}, {'id': 5275247867, 'qualifierId': 141, 'value': '9.1'}, {'id': 5275247873, 'qualifierId': 213, 'value': '2.84'}, {'id': 5275247863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275247869, 'qualifierId': 212, 'value': '25.4'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;9,1;;25,4;2,84;59,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;59,0;9,1;;;;;;;;0;5;22;The Town;322;DR;1,0
2732073495;72;1;1;5;27;d0c07im4a6oj8qa7f1zlt3pqs;1;57,2;17,1;2024-10-06T20:09:54.420Z;2024-10-06T20:09:56Z;[{'id': 5275248067, 'qualifierId': 141, 'value': '43.1'}, {'id': 5275248047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275248065, 'qualifierId': 140, 'value': '41.4'}, {'id': 5275248069, 'qualifierId': 212, 'value': '24.2'}, {'id': 5275248071, 'qualifierId': 213, 'value': '2.32'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;43,1;;24,2;2,32;41,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;41,4;43,1;;;;;;;;0;5;27;The Town;327;MC;1,0
2732073535;73;1;1;5;29;d0c07im4a6oj8qa7f1zlt3pqs;1;44,2;37,4;2024-10-06T20:09:56.373Z;2024-10-06T20:09:58Z;[{'id': 5275248315, 'qualifierId': 212, 'value': '24.4'}, {'id': 5275248313, 'qualifierId': 141, 'value': '73.3'}, {'id': 5275248307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275248311, 'qualifierId': 140, 'value': '45.3'}, {'id': 5275248317, 'qualifierId': 213, 'value': '1.52'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;73,3;;24,4;1,52;45,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,3;73,3;;;;;;;;0;5;29;The Town;329;DL;1,0
2732073565;74;1;1;5;31;d0c07im4a6oj8qa7f1zlt3pqs;1;47,4;71,5;2024-10-06T20:09:58.732Z;2024-10-06T20:10:00Z;[{'id': 5275248503, 'qualifierId': 140, 'value': '60.8'}, {'id': 5275248505, 'qualifierId': 141, 'value': '62.4'}, {'id': 5275248507, 'qualifierId': 212, 'value': '15.4'}, {'id': 5275248501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275248509, 'qualifierId': 213, 'value': '5.87'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;62,4;;15,4;5,87;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;60,8;62,4;;;;;;;;0;5;31;The Town;331;DC;1,0
2732073627;75;1;1;5;33;d0c07im4a6oj8qa7f1zlt3pqs;1;60,8;62,4;2024-10-06T20:10:00.482Z;2024-10-06T20:10:04Z;[{'id': 5275248855, 'qualifierId': 140, 'value': '31.5'}, {'id': 5275248861, 'qualifierId': 213, 'value': '3.52'}, {'id': 5275248857, 'qualifierId': 141, 'value': '44.2'}, {'id': 5275248853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275248863, 'qualifierId': 1}, {'id': 5275248859, 'qualifierId': 212, 'value': '33.2'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;44,2;;33,2;3,52;31,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;31,5;44,2;;;;;;;;0;5;33;The Town;333;MC;1,0
