id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Chipped;value_DeletedEventType;value_TouchTypeControl;value_HeadPass;value_Overrun;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_Assisted;value_RegularPlay;value_LowCentre;value_BlockedY;value_GoalmouthZ;value_RelatedEventId;value_BlockedX;value_RightFooted;value_GoalmouthY;value_BoxLeft;value_Blocked;value_GkX;value_GkY;value_IndividualPlay;value_DefBlock;value_Right;value_NotAssisted;value_FirstTouch;value_OutOfBoxCentre;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_Shove/Push;value_SwitchOfPlay;value_TakeOnSpace;value_RecklessOffence;value_YellowCard;value_BlockedPass;value_FlickOn;value_IntentionalAssist;value_LeftFooted;value_OutSwinger;value_Cross;value_BigChance;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_LowLeft;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TouchTypePass;value_LowRight;value_Hands;value_Diving;value_Collected;value_MediumGkIntervention;value_Defensive1V1;value_ThroughBall;value_Left;value_CornerTaken;value_Volley;value_FromCorner;value_BoxCentre;value_HighCentre;value_Standing;value_ParriedDanger;value_HighGkIntervention;value_MisHit;value_BlockedClearance;value_OwnPlayer;value_SixYardBlocked;value_Straight;value_FloatedCross;value_HighClaim;value_GkKickFromHands;value_InSwinger;value_Minutes;value_EndType;value_BoxRight;value_FreeKick;value_CloseRight;value_High;value_ShirtPull/Holding;value_PullBack;value_FastBreak;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistTeam;value_OwnGoal;value_Weak;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxDeepRight;value_Feet;value_Sliding;value_HighRight;value_Handball;value_TimeWasting;value_TacticalFoul;value_Stooping;value_SetPiece;value_Deflection;value_NotRetreating;value_AerialFoul;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_ParriedSafe;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680384097;452;5;2;50;45;7pmw399vh2v44cjle4fkklp1w;1;12,4;101,5;2024-04-29T01:41:41.986Z;2024-04-29T01:48:57Z;[{'id': 4991752393, 'qualifierId': 233, 'value': '475'}, {'id': 4991752367, 'qualifierId': 347}, {'id': 4991752365, 'qualifierId': 56, 'value': 'Back'}];en1t9w6orptzi3v7odnawg8b8;D. Ndong Nguema;;;citr4oaeer37znyi1sjnemjh0;Out;;;;;;;;;;;;;;;;;;;475,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;50;45;North Texas;3045;DR;1,0
2680384093;475;5;2;50;45;99l7fsj6ykgbyqcb9zqqu9dgq;0;87,6;-1,5;2024-04-29T01:41:41.986Z;2024-04-29T01:41:44Z;[{'id': 4991752345, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991752401, 'qualifierId': 233, 'value': '452'}, {'id': 4991752347, 'qualifierId': 347}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;citr4oaeer37znyi1sjnemjh0;Out;;;;;;;;;;;;;;;;;;;452,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;50;45;Houston Dynamo II;3045;;1,0
2680384121;453;1;2;50;50;7pmw399vh2v44cjle4fkklp1w;1;15,6;100,0;2024-04-29T01:41:47.797Z;2024-05-03T11:57:08Z;[{'id': 4991752503, 'qualifierId': 213, 'value': '4.72'}, {'id': 4991752493, 'qualifierId': 107}, {'id': 4991752495, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752497, 'qualifierId': 140, 'value': '15.7'}, {'id': 4991752501, 'qualifierId': 212, 'value': '17.7'}, {'id': 4991752499, 'qualifierId': 141, 'value': '75.7'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;15,7;17,7;4,72;75,7;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;15,7;75,7;;;;;;;;0;50;50;North Texas;3050;DC;1,0
2680384135;454;1;2;50;55;7pmw399vh2v44cjle4fkklp1w;1;23,2;67,8;2024-04-29T01:41:52.636Z;2024-04-29T01:41:56Z;[{'id': 4991752557, 'qualifierId': 140, 'value': '20.3'}, {'id': 4991752555, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752563, 'qualifierId': 213, 'value': '4.56'}, {'id': 4991752559, 'qualifierId': 141, 'value': '38.6'}, {'id': 4991752561, 'qualifierId': 212, 'value': '20.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;20,3;20,1;4,56;38,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,3;38,6;;;;;;;;0;50;55;North Texas;3055;DC;1,0
2680384165;455;1;2;50;59;7pmw399vh2v44cjle4fkklp1w;1;25,2;37,7;2024-04-29T01:41:56.476Z;2024-04-29T01:42:02Z;[{'id': 4991752719, 'qualifierId': 213, 'value': '1.02'}, {'id': 4991752711, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752717, 'qualifierId': 212, 'value': '19.2'}, {'id': 4991752713, 'qualifierId': 140, 'value': '34.8'}, {'id': 4991752715, 'qualifierId': 141, 'value': '61.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;34,8;19,2;1,02;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,8;61,8;;;;;;;;0;50;59;North Texas;3059;DL;1,0
2680384179;456;1;2;51;5;7pmw399vh2v44cjle4fkklp1w;1;38,5;34,6;2024-04-29T01:42:02.348Z;2024-04-29T01:42:04Z;[{'id': 4991752777, 'qualifierId': 213, 'value': '4.72'}, {'id': 4991752769, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752773, 'qualifierId': 141, 'value': '9.4'}, {'id': 4991752775, 'qualifierId': 212, 'value': '17.1'}, {'id': 4991752771, 'qualifierId': 140, 'value': '38.7'}];77kab5634937x4txa891wg2s4;B. Raines;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;38,7;17,1;4,72;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,7;9,4;;;;;;;;0;51;5;North Texas;3065;MC;1,0
2680384197;457;1;2;51;7;7pmw399vh2v44cjle4fkklp1w;1;38,7;9,4;2024-04-29T01:42:04.604Z;2024-04-29T01:42:07Z;[{'id': 4991752869, 'qualifierId': 213, 'value': '1.98'}, {'id': 4991752867, 'qualifierId': 212, 'value': '9.0'}, {'id': 4991752861, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752865, 'qualifierId': 141, 'value': '21.5'}, {'id': 4991752863, 'qualifierId': 140, 'value': '35.3'}];en1t9w6orptzi3v7odnawg8b8;D. Ndong Nguema;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;35,3;9,0;1,98;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;35,3;21,5;;;;;;;;0;51;7;North Texas;3067;DR;1,0
2680384209;458;1;2;51;10;7pmw399vh2v44cjle4fkklp1w;1;35,0;22,8;2024-04-29T01:42:07.420Z;2024-04-29T01:42:09Z;[{'id': 4991752929, 'qualifierId': 140, 'value': '28.4'}, {'id': 4991752933, 'qualifierId': 212, 'value': '8.6'}, {'id': 4991752935, 'qualifierId': 213, 'value': '2.50'}, {'id': 4991752927, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991752931, 'qualifierId': 141, 'value': '30.4'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;28,4;8,6;2,5;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;28,4;30,4;;;;;;;;0;51;10;North Texas;3070;MC;1,0
2680384223;459;1;2;51;12;7pmw399vh2v44cjle4fkklp1w;1;28,3;33,6;2024-04-29T01:42:09.644Z;2024-04-29T01:42:12Z;[{'id': 4991752995, 'qualifierId': 213, 'value': '0.59'}, {'id': 4991752993, 'qualifierId': 212, 'value': '12.4'}, {'id': 4991752989, 'qualifierId': 140, 'value': '38.1'}, {'id': 4991752991, 'qualifierId': 141, 'value': '43.7'}, {'id': 4991752987, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;38,1;12,4;0,59;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,1;43,7;;;;;;;;0;51;12;North Texas;3072;DL;1,0
2680384243;460;1;2;51;15;7pmw399vh2v44cjle4fkklp1w;1;35,8;57,9;2024-04-29T01:42:11.900Z;2024-04-29T01:42:15Z;[{'id': 4991753107, 'qualifierId': 212, 'value': '28.6'}, {'id': 4991753105, 'qualifierId': 141, 'value': '96.3'}, {'id': 4991753103, 'qualifierId': 140, 'value': '46.9'}, {'id': 4991753109, 'qualifierId': 213, 'value': '1.15'}, {'id': 4991753101, 'qualifierId': 56, 'value': 'Back'}];77kab5634937x4txa891wg2s4;B. Raines;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;46,9;28,6;1,15;96,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;46,9;96,3;;;;;;;;0;51;15;North Texas;3075;MC;1,0
2680384265;461;1;2;51;18;7pmw399vh2v44cjle4fkklp1w;1;46,9;96,3;2024-04-29T01:42:15.260Z;2024-04-29T01:42:19Z;[{'id': 4991753187, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991753197, 'qualifierId': 213, 'value': '0.01'}, {'id': 4991753199, 'qualifierId': 1}, {'id': 4991753193, 'qualifierId': 141, 'value': '97.1'}, {'id': 4991753195, 'qualifierId': 212, 'value': '48.4'}, {'id': 4991753191, 'qualifierId': 140, 'value': '93.0'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;93,0;48,4;0,01;97,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;93,0;97,1;;;;;;;;0;51;18;North Texas;3078;ML;1,0
2680384277;462;1;2;51;22;7pmw399vh2v44cjle4fkklp1w;0;93,9;97,1;2024-04-29T01:42:19.628Z;2024-05-03T11:57:39Z;[{'id': 4998543851, 'qualifierId': 72}, {'id': 4991753271, 'qualifierId': 212, 'value': '43.2'}, {'id': 4991753261, 'qualifierId': 2}, {'id': 4991753269, 'qualifierId': 141, 'value': '34.0'}, {'id': 4991753273, 'qualifierId': 213, 'value': '4.59'}, {'id': 4991753275, 'qualifierId': 1}, {'id': 4991753265, 'qualifierId': 56, 'value': 'Center'}, {'id': 4998543849, 'qualifierId': 224}, {'id': 4991753263, 'qualifierId': 155}, {'id': 4991753267, 'qualifierId': 140, 'value': '89.0'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;89,0;43,2;4,59;34,0;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;89,0;34,0;;;;;;;;0;51;22;North Texas;3082;DC;1,0
2680384275;476;49;2;51;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,9;71,4;2024-04-29T01:42:22.998Z;2024-04-29T01:42:23Z;[];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;citr4oaeer37znyi1sjnemjh0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;51;26;Houston Dynamo II;3086;;1,0
2680384291;477;4;2;51;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;18,9;92,2;2024-04-29T01:42:27.670Z;2024-05-03T11:58:03Z;[{'id': 4998544123, 'qualifierId': 294}, {'id': 4991753367, 'qualifierId': 13}, {'id': 4991753375, 'qualifierId': 285}, {'id': 4991753369, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991753371, 'qualifierId': 152}, {'id': 4991753465, 'qualifierId': 233, 'value': '463'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;citr4oaeer37znyi1sjnemjh0;Foul;;;;;;;;;;;;;;;;;;;463,0;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;51;30;Houston Dynamo II;3090;;1,0
2680384295;463;4;2;51;30;7pmw399vh2v44cjle4fkklp1w;0;81,1;7,8;2024-04-29T01:42:27.671Z;2024-05-03T11:58:00Z;[{'id': 4991753429, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991753431, 'qualifierId': 152}, {'id': 4998544081, 'qualifierId': 294}, {'id': 4991753435, 'qualifierId': 286}, {'id': 4991753427, 'qualifierId': 13}, {'id': 4991753469, 'qualifierId': 233, 'value': '477'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;citr4oaeer37znyi1sjnemjh0;Foul;;;;;;;;;;;;;;;;;;1,0;477,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;51;30;North Texas;3090;MR;1,0
2680384373;478;1;2;51;51;99l7fsj6ykgbyqcb9zqqu9dgq;1;16,3;91,5;2024-04-29T01:42:48.726Z;2024-04-29T01:42:51Z;[{'id': 4991753853, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991753855, 'qualifierId': 140, 'value': '26.9'}, {'id': 4991753861, 'qualifierId': 213, 'value': '5.97'}, {'id': 4991753851, 'qualifierId': 152}, {'id': 4991753849, 'qualifierId': 5}, {'id': 4991753857, 'qualifierId': 141, 'value': '86.2'}, {'id': 4991753859, 'qualifierId': 212, 'value': '11.7'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;26,9;11,7;5,97;86,2;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,9;86,2;;;;;;;;0;51;51;Houston Dynamo II;3111;;1,0
2680384385;479;1;2;51;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,2;83,5;2024-04-29T01:42:48.997Z;2024-05-03T11:58:21Z;[{'id': 4991753917, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991753919, 'qualifierId': 140, 'value': '17.6'}, {'id': 4991753921, 'qualifierId': 141, 'value': '88.1'}, {'id': 4991753925, 'qualifierId': 213, 'value': '2.84'}, {'id': 4991753923, 'qualifierId': 212, 'value': '10.6'}, {'id': 4998544233, 'qualifierId': 156}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;17,6;10,6;2,84;88,1;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;17,6;88,1;;;;;;;;0;51;52;Houston Dynamo II;3112;;1,0
2680384395;480;1;2;51;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;19,0;85,9;2024-04-29T01:42:51.835Z;2024-05-03T11:58:27Z;[{'id': 4991753999, 'qualifierId': 213, 'value': '5.66'}, {'id': 4991753991, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991753997, 'qualifierId': 212, 'value': '20.5'}, {'id': 4991753989, 'qualifierId': 155}, {'id': 4991753993, 'qualifierId': 140, 'value': '34.8'}, {'id': 4991753995, 'qualifierId': 141, 'value': '68.2'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;34,8;20,5;5,66;68,2;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,8;68,2;;;;;;;;0;51;55;Houston Dynamo II;3115;;1,0
2680384399;481;50;2;51;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,6;66,8;2024-04-29T01:42:55.613Z;2024-05-03T11:59:06Z;[{'id': 4991754013, 'qualifierId': 285}, {'id': 4991754011, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991754051, 'qualifierId': 233, 'value': '464'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;citr4oaeer37znyi1sjnemjh0;Dispossessed;;;;;;;;;;;;;;;;;;;464,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;51;58;Houston Dynamo II;3118;;1,0
2680384403;464;7;2;51;58;7pmw399vh2v44cjle4fkklp1w;0;72,4;33,2;2024-04-29T01:42:55.614Z;2024-05-03T11:59:13Z;[{'id': 4991754029, 'qualifierId': 286}, {'id': 4991754031, 'qualifierId': 233, 'value': '481'}, {'id': 4991754027, 'qualifierId': 56, 'value': 'Center'}, {'id': 4998544869, 'qualifierId': 385}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;citr4oaeer37znyi1sjnemjh0;Tackle;;;;;;;;;;;;;;;;;;1,0;481,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;51;58;North Texas;3118;DL;1,0
2681632327;820;50;2;52;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,1;67,7;2024-04-29T01:42:56.854Z;2024-05-03T11:59:27Z;[{'id': 4998545017, 'qualifierId': 233, 'value': '832'}, {'id': 4998545015, 'qualifierId': 285}, {'id': 4998545011, 'qualifierId': 56, 'value': 'Back'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;citr4oaeer37znyi1sjnemjh0;Dispossessed;;;;;;;;;;;;;;;;;;;832,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;52;0;Houston Dynamo II;3120;;1,0
2681632325;832;7;2;52;0;7pmw399vh2v44cjle4fkklp1w;0;71,9;32,3;2024-04-29T01:42:56.855Z;2024-05-03T11:59:29Z;[{'id': 4998545009, 'qualifierId': 385}, {'id': 4998545007, 'qualifierId': 286}, {'id': 4998545035, 'qualifierId': 233, 'value': '820'}, {'id': 4998545005, 'qualifierId': 56, 'value': 'Center'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;citr4oaeer37znyi1sjnemjh0;Tackle;;;;;;;;;;;;;;;;;;1,0;820,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;52;0;North Texas;3120;DL;1,0
2680384413;482;1;2;52;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;18,3;49,6;2024-04-29T01:42:58.566Z;2024-04-29T01:43:00Z;[{'id': 4991754091, 'qualifierId': 141, 'value': '50.7'}, {'id': 4991754093, 'qualifierId': 212, 'value': '15.1'}, {'id': 4991754095, 'qualifierId': 213, 'value': '3.09'}, {'id': 4991754085, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991754089, 'qualifierId': 140, 'value': '3.9'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;3,9;15,1;3,09;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;3,9;50,7;;;;;;;;0;52;1;Houston Dynamo II;3121;;1,0
2680384425;483;1;2;52;3;99l7fsj6ykgbyqcb9zqqu9dgq;0;4,1;50,4;2024-04-29T01:42:59.941Z;2024-04-29T01:43:03Z;[{'id': 4991754157, 'qualifierId': 213, 'value': '6.08'}, {'id': 4991754159, 'qualifierId': 1}, {'id': 4991754153, 'qualifierId': 141, 'value': '38.5'}, {'id': 4991754155, 'qualifierId': 212, 'value': '39.7'}, {'id': 4991754147, 'qualifierId': 157}, {'id': 4991754151, 'qualifierId': 140, 'value': '41.1'}, {'id': 4991754149, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;41,1;39,7;6,08;38,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;41,1;38,5;;;;;;;;0;52;3;Houston Dynamo II;3123;;1,0
