id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Chipped;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RightFooted;value_LowLeft;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_GoalmouthZ;value_BoxRight;value_BlockedY;value_BlockedX;value_RegularPlay;value_Diving;value_Hands;value_ParriedDanger;value_LowGkIntervention;value_SmallBoxLeft;value_CloseLeft;value_GkX;value_GkY;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_BoxCentre;value_LeftFooted;value_BigChance;value_LowCentre;value_ParriedSafe;value_Feet;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_Head;value_FlickOn;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_Straight;value_FloatedCross;value_High;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_GoalDisallowed;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_SwitchOfPlay;value_BlockedPass;value_Foul;value_Direct;value_Shove/Push;value_AttemptedTackle;value_LayOff;value_OutSwinger;value_ShirtPull/Holding;value_DrivenCross;value_NotVisible;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_FastBreak;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OverhitCross;value_OverArm;value_RecklessOffence;value_YellowCard;value_SetPiece;value_HighCentre;value_HighGkIntervention;value_FromCorner;value_DangerousPlay;value_InjuredPlayerId;value_Injury;value_SwerveRight;value_NotPastGoalLine;value_BoxLeft;value_Volley;value_Reaching;value_HighClaim;value_TouchTypePass;value_BlockedCross;value_LowRight;value_Stooping;value_Minutes;value_EndType;value_CloseRight;value_CloseRightAndHigh;value_SmallBoxRight;value_OtherBodyPart;value_SmallBoxCentre;value_CloseHigh;value_TacticalFoul;value_HighLeft;value_PersistentInfringement;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tactical;value_OwnPlayer;value_OwnShotBlocked;value_Weak;value_GoesToPenalties;value_Penalty;value_Scored;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722643511;425;1;2;56;5;6ubc4y1v6hr63mca7ica4hp90;1;75,6;20,6;2024-09-20T00:47:18.007Z;2024-09-24T09:47:03Z;[{'id': 5223800571, 'qualifierId': 141, 'value': '17.0'}, {'id': 5223800577, 'qualifierId': 213, 'value': '5.86'}, {'id': 5223800575, 'qualifierId': 212, 'value': '6.0'}, {'id': 5223800569, 'qualifierId': 140, 'value': '80.8'}, {'id': 5223800567, 'qualifierId': 56, 'value': 'Right'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;80,8;5,86;6,0;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;80,8;17,0;;;;;;;;0;56;5;Atlanta United II;3365;DC;1,0
2722643513;426;61;2;56;8;6ubc4y1v6hr63mca7ica4hp90;0;80,5;15,7;2024-09-20T00:47:20.879Z;2024-09-20T00:47:21Z;[{'id': 5223800581, 'qualifierId': 56, 'value': 'Right'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;bwkm55i1riyf0eyg7ly7u5ono;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;56;8;Atlanta United II;3368;AMC;1,0
2722643515;495;49;2;56;8;erwnez7ksfkns4dqmyr1fhbe;1;19,7;82,7;2024-09-20T00:47:21.575Z;2024-09-20T00:47:21Z;[];astn4ytzoaav30ifi17s4dn8;A. Carleton;;bwkm55i1riyf0eyg7ly7u5ono;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;56;8;Crown Legacy;3368;AML;1,0
2722643541;496;1;2;56;11;erwnez7ksfkns4dqmyr1fhbe;1;27,6;77,9;2024-09-20T00:47:24.550Z;2024-09-20T00:47:27Z;[{'id': 5223800759, 'qualifierId': 212, 'value': '13.1'}, {'id': 5223800753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223800757, 'qualifierId': 141, 'value': '58.8'}, {'id': 5223800755, 'qualifierId': 140, 'value': '29.4'}, {'id': 5223800761, 'qualifierId': 213, 'value': '4.86'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;29,4;4,86;13,1;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,4;58,8;;;;;;;;0;56;11;Crown Legacy;3371;AML;1,0
2722643567;497;1;2;56;14;erwnez7ksfkns4dqmyr1fhbe;1;32,2;53,9;2024-09-20T00:47:27.014Z;2024-09-20T00:47:32Z;[{'id': 5223800901, 'qualifierId': 212, 'value': '25.0'}, {'id': 5223800895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223800903, 'qualifierId': 213, 'value': '4.92'}, {'id': 5223800897, 'qualifierId': 140, 'value': '37.2'}, {'id': 5223800899, 'qualifierId': 141, 'value': '18.0'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;37,2;4,92;25,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;37,2;18,0;;;;;;;;0;56;14;Crown Legacy;3374;FW;1,0
2722643577;498;1;2;56;19;erwnez7ksfkns4dqmyr1fhbe;1;59,3;22,5;2024-09-20T00:47:32.286Z;2024-09-20T00:47:35Z;[{'id': 5223800959, 'qualifierId': 213, 'value': '0.85'}, {'id': 5223800953, 'qualifierId': 140, 'value': '68.6'}, {'id': 5223800957, 'qualifierId': 212, 'value': '14.8'}, {'id': 5223800951, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223800955, 'qualifierId': 141, 'value': '38.8'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;68,6;0,85;14,8;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;68,6;38,8;;;;;;;;0;56;19;Crown Legacy;3379;DR;1,0
2722643593;499;1;2;56;22;erwnez7ksfkns4dqmyr1fhbe;1;68,8;33,9;2024-09-20T00:47:35.022Z;2024-09-20T00:47:39Z;[{'id': 5223801035, 'qualifierId': 213, 'value': '6.01'}, {'id': 5223801033, 'qualifierId': 212, 'value': '20.9'}, {'id': 5223801027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223801029, 'qualifierId': 140, 'value': '88.0'}, {'id': 5223801031, 'qualifierId': 141, 'value': '25.6'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;88,0;6,01;20,9;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;88,0;25,6;;;;;;;;0;56;22;Crown Legacy;3382;FW;1,0
2722643595;500;1;2;56;27;erwnez7ksfkns4dqmyr1fhbe;0;91,5;26,2;2024-09-20T00:47:39.829Z;2024-09-24T09:48:27Z;[{'id': 5238375825, 'qualifierId': 20}, {'id': 5223801055, 'qualifierId': 213, 'value': '1.39'}, {'id': 5223801045, 'qualifierId': 155}, {'id': 5223801043, 'qualifierId': 2}, {'id': 5238375821, 'qualifierId': 225}, {'id': 5223801051, 'qualifierId': 141, 'value': '38.0'}, {'id': 5223801049, 'qualifierId': 140, 'value': '92.9'}, {'id': 5223801053, 'qualifierId': 212, 'value': '8.2'}, {'id': 5238375823, 'qualifierId': 386}, {'id': 5223801047, 'qualifierId': 56, 'value': 'Center'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;92,9;1,39;8,2;38,0;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;92,9;38,0;;;;;;;;0;56;27;Crown Legacy;3387;DR;1,0
2722643597;427;61;2;56;27;6ubc4y1v6hr63mca7ica4hp90;1;5,5;66,6;2024-09-20T00:47:40.312Z;2024-09-24T09:48:19Z;[{'id': 5223801065, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;56;27;Atlanta United II;3387;DC;1,0
2722643651;504;15;2;56;28;erwnez7ksfkns4dqmyr1fhbe;1;96,7;40,3;2024-09-20T00:47:41.053Z;2024-09-24T09:49:01Z;[{'id': 5223802129, 'qualifierId': 458}, {'id': 5238376005, 'qualifierId': 80}, {'id': 5223801503, 'qualifierId': 20}, {'id': 5223802125, 'qualifierId': 103, 'value': '11.4'}, {'id': 5223801371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223802131, 'qualifierId': 146, 'value': '98.1'}, {'id': 5223802137, 'qualifierId': 233, 'value': '429'}, {'id': 5223802123, 'qualifierId': 102, 'value': '47.3'}, {'id': 5223802127, 'qualifierId': 328}, {'id': 5223802133, 'qualifierId': 147, 'value': '43.5'}, {'id': 5223801365, 'qualifierId': 22}, {'id': 5238376003, 'qualifierId': 60}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;bwkm55i1riyf0eyg7ly7u5ono;Attempt Saved;;;;;;;;;;;;;;;;;;;;429,0;;;;;;1,0;;47,3;;;11,4;;43,5;98,1;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;98,1;43,5;47,3;11.4;;;;0;56;28;Crown Legacy;3388;AMC;1,0
2722643645;429;10;2;56;28;6ubc4y1v6hr63mca7ica4hp90;1;1,5;54,4;2024-09-20T00:47:41.153Z;2024-09-24T09:49:19Z;[{'id': 5238376101, 'qualifierId': 180}, {'id': 5238376103, 'qualifierId': 21}, {'id': 5238376105, 'qualifierId': 376}, {'id': 5238376099, 'qualifierId': 174}, {'id': 5223801307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801563, 'qualifierId': 233, 'value': '504'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;bwkm55i1riyf0eyg7ly7u5ono;Save;;;;;;;;;;;;;;;;;;;;504,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;56;28;Atlanta United II;3388;GK;1,0
2722643619;501;1;2;56;29;erwnez7ksfkns4dqmyr1fhbe;1;97,1;33,9;2024-09-20T00:47:41.718Z;2024-09-20T00:49:08Z;[{'id': 5223801167, 'qualifierId': 140, 'value': '95.1'}, {'id': 5223802673, 'qualifierId': 154}, {'id': 5223802671, 'qualifierId': 210, 'value': '13'}, {'id': 5223801169, 'qualifierId': 141, 'value': '49.1'}, {'id': 5223801163, 'qualifierId': 155}, {'id': 5223801173, 'qualifierId': 213, 'value': '1.77'}, {'id': 5223801165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223801171, 'qualifierId': 212, 'value': '10.5'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;1,0;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;95,1;1,77;10,5;49,1;;;;;;;1,0;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;95,1;49,1;;;;;;;;0;56;29;Crown Legacy;3389;AMC;1,0
2722643621;502;13;2;56;31;erwnez7ksfkns4dqmyr1fhbe;1;95,1;49,1;2024-09-20T00:47:44.262Z;2024-09-20T00:49:08Z;[{'id': 5223802697, 'qualifierId': 230, 'value': '99.3'}, {'id': 5223802691, 'qualifierId': 214}, {'id': 5223802683, 'qualifierId': 55, 'value': '501'}, {'id': 5223802681, 'qualifierId': 154}, {'id': 5223802687, 'qualifierId': 102, 'value': '50.9'}, {'id': 5223802693, 'qualifierId': 108}, {'id': 5223802679, 'qualifierId': 29}, {'id': 5223802695, 'qualifierId': 328}, {'id': 5223801183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223802469, 'qualifierId': 20}, {'id': 5223801179, 'qualifierId': 22}, {'id': 5223801181, 'qualifierId': 16}, {'id': 5223802689, 'qualifierId': 103, 'value': '55.6'}, {'id': 5223802677, 'qualifierId': 85}, {'id': 5223802699, 'qualifierId': 231, 'value': '49.1'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;bwkm55i1riyf0eyg7ly7u5ono;Miss;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;50,9;1,0;501,0;55,6;;;;1,0;;;;;;;99,3;49,1;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;50,9;55.6;501,0;1b9b97pxox77ia41cilqqm4iy;;0;56;31;Crown Legacy;3391;AMR;1,0
2722643643;428;5;2;56;35;6ubc4y1v6hr63mca7ica4hp90;1;-0,6;46,8;2024-09-20T00:47:48.161Z;2024-09-20T01:50:22Z;[{'id': 5223801299, 'qualifierId': 346}, {'id': 5223801297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801309, 'qualifierId': 233, 'value': '503'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;503,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;56;35;Atlanta United II;3395;DC;1,0
2722643623;503;5;2;56;35;erwnez7ksfkns4dqmyr1fhbe;0;100,6;53,2;2024-09-20T00:47:48.161Z;2024-09-20T01:50:22Z;[{'id': 5223801191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223801313, 'qualifierId': 233, 'value': '428'}, {'id': 5223801193, 'qualifierId': 346}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;428,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;56;35;Crown Legacy;3395;AMR;1,0
2722643683;430;1;2;56;56;6ubc4y1v6hr63mca7ica4hp90;1;5,4;47,6;2024-09-20T00:48:08.895Z;2024-09-24T09:50:22Z;[{'id': 5223801543, 'qualifierId': 237}, {'id': 5223801535, 'qualifierId': 212, 'value': '14.9'}, {'id': 5223801533, 'qualifierId': 141, 'value': '32.9'}, {'id': 5223801527, 'qualifierId': 124}, {'id': 5238376353, 'qualifierId': 189}, {'id': 5223801529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801537, 'qualifierId': 213, 'value': '5.55'}, {'id': 5223801531, 'qualifierId': 140, 'value': '15.9'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;15,9;5,55;14,9;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;15,9;32,9;;;;;;;;0;56;56;Atlanta United II;3416;GK;1,0
2722643693;431;1;2;56;57;6ubc4y1v6hr63mca7ica4hp90;1;15,9;32,9;2024-09-20T00:48:10.351Z;2024-09-20T00:48:11Z;[{'id': 5223801595, 'qualifierId': 213, 'value': '1.77'}, {'id': 5223801593, 'qualifierId': 212, 'value': '20.2'}, {'id': 5223801587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801591, 'qualifierId': 141, 'value': '62.0'}, {'id': 5223801589, 'qualifierId': 140, 'value': '12.0'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;12,0;1,77;20,2;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;12,0;62,0;;;;;;;;0;56;57;Atlanta United II;3417;DL;1,0
2722643701;432;1;2;56;58;6ubc4y1v6hr63mca7ica4hp90;1;11,8;62,0;2024-09-20T00:48:11.487Z;2024-09-20T00:48:15Z;[{'id': 5223801635, 'qualifierId': 140, 'value': '3.4'}, {'id': 5223801637, 'qualifierId': 141, 'value': '45.7'}, {'id': 5223801641, 'qualifierId': 213, 'value': '4.04'}, {'id': 5223801639, 'qualifierId': 212, 'value': '14.2'}, {'id': 5223801633, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;3,4;4,04;14,2;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;3,4;45,7;;;;;;;;0;56;58;Atlanta United II;3418;DC;1,0
2722643711;433;1;2;57;3;6ubc4y1v6hr63mca7ica4hp90;1;5,0;45,4;2024-09-20T00:48:15.775Z;2024-09-20T00:48:17Z;[{'id': 5223801685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801689, 'qualifierId': 141, 'value': '34.0'}, {'id': 5223801691, 'qualifierId': 212, 'value': '13.7'}, {'id': 5223801693, 'qualifierId': 213, 'value': '5.68'}, {'id': 5223801687, 'qualifierId': 140, 'value': '15.8'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;15,8;5,68;13,7;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;15,8;34,0;;;;;;;;0;57;3;Atlanta United II;3423;GK;1,0
2722643735;434;1;2;57;5;6ubc4y1v6hr63mca7ica4hp90;1;20,5;34,0;2024-09-20T00:48:17.855Z;2024-09-20T00:48:22Z;[{'id': 5223801805, 'qualifierId': 141, 'value': '71.1'}, {'id': 5223801803, 'qualifierId': 140, 'value': '20.9'}, {'id': 5223801809, 'qualifierId': 213, 'value': '1.55'}, {'id': 5223801801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801807, 'qualifierId': 212, 'value': '25.2'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;20,9;1,55;25,2;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;20,9;71,1;;;;;;;;0;57;5;Atlanta United II;3425;DL;1,0
2722643747;435;1;2;57;9;6ubc4y1v6hr63mca7ica4hp90;1;22,4;68,9;2024-09-20T00:48:22.111Z;2024-09-20T00:48:24Z;[{'id': 5223801865, 'qualifierId': 140, 'value': '26.8'}, {'id': 5223801871, 'qualifierId': 213, 'value': '1.32'}, {'id': 5223801867, 'qualifierId': 141, 'value': '95.3'}, {'id': 5223801869, 'qualifierId': 212, 'value': '18.5'}, {'id': 5223801863, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;26,8;1,32;18,5;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,8;95,3;;;;;;;;0;57;9;Atlanta United II;3429;DC;1,0
2722643755;436;1;2;57;12;6ubc4y1v6hr63mca7ica4hp90;1;25,9;94,7;2024-09-20T00:48:24.687Z;2024-09-20T00:48:27Z;[{'id': 5223801903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223801909, 'qualifierId': 212, 'value': '13.0'}, {'id': 5223801911, 'qualifierId': 213, 'value': '4.33'}, {'id': 5223801905, 'qualifierId': 140, 'value': '21.3'}, {'id': 5223801907, 'qualifierId': 141, 'value': '77.0'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;21,3;4,33;13,0;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,3;77,0;;;;;;;;0;57;12;Atlanta United II;3432;AMC;1,0
2722643777;437;1;2;57;14;6ubc4y1v6hr63mca7ica4hp90;1;22,0;72,8;2024-09-20T00:48:27.471Z;2024-09-20T00:48:33Z;[{'id': 5223802077, 'qualifierId': 141, 'value': '26.8'}, {'id': 5223802081, 'qualifierId': 213, 'value': '4.85'}, {'id': 5223802073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223802079, 'qualifierId': 212, 'value': '31.6'}, {'id': 5223802075, 'qualifierId': 140, 'value': '26.1'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;26,1;4,85;31,6;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,1;26,8;;;;;;;;0;57;14;Atlanta United II;3434;DC;1,0
