id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_Tap;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_DeletedEventType;value_HeadPass;value_LayOff;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_Cross;value_OutSwinger;value_LeftFooted;value_IntentionalAssist;value_Assist;value_BlockedY;value_LowRight;value_Blocked;value_GkY;value_GkX;value_GoalmouthY;value_RegularPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_Assisted;value_RelatedEventId;value_DefBlock;value_DrivenCross;value_Straight;value_BoxCentre;value_GkXTimeOfGoal;value_NotAssisted;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Deflection;value_HighRight;value_Head;value_Left;value_InSwinger;value_CornerTaken;value_BoxDeepRight;value_High;value_FromCorner;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_LowCentre;value_BoxLeft;value_Stooping;value_LowGkIntervention;value_Hands;value_Collected;value_NotVisible;value_BlockedCross;value_Right;value_FlickOn;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_Standing;value_ThrowInSetPiece;value_SixYardBlocked;value_BoxRight;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_ThroughBall;value_BigChance;value_Shove/Push;value_LowLeft;value_IndividualPlay;value_CloseHigh;value_SmallBoxCentre;value_Minutes;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_EndType;value_NotPastGoalLine;value_OverhitCross;value_Diving;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FairPlay;value_Injury;value_FreeKick;value_HighLeft;value_SwerveRight;value_SmallBoxLeft;value_Feet;value_ParriedDanger;value_Dissent;value_Handball;value_PullBack;value_HighCentre;value_OwnPlayer;value_OwnShotBlocked;value_BlockedClearance;value_InjuredPlayerId;value_ParriedSafe;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736997705;690;1;2;66;12;8ijkk62897so5r3bq0wgwx4bu;1;58,1;80,6;2024-10-21T03:31:05.095Z;2024-10-21T03:31:09Z;[{'id': 5302134381, 'qualifierId': 140, 'value': '70.1'}, {'id': 5302134379, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302134385, 'qualifierId': 212, 'value': '12.7'}, {'id': 5302134383, 'qualifierId': 141, 'value': '83.3'}, {'id': 5302134387, 'qualifierId': 213, 'value': '0.14'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,14;;70,1;12,7;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,1;83,3;;;;;;;0;0;66;12;Tacoma Defiance;3972;DC;1,0
2736997717;691;1;2;66;16;8ijkk62897so5r3bq0wgwx4bu;1;73,4;81,6;2024-10-21T03:31:08.952Z;2024-10-21T03:31:13Z;[{'id': 5302134439, 'qualifierId': 140, 'value': '91.7'}, {'id': 5302134441, 'qualifierId': 141, 'value': '92.3'}, {'id': 5302134437, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302134445, 'qualifierId': 213, 'value': '0.36'}, {'id': 5302134443, 'qualifierId': 212, 'value': '20.5'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,36;;91,7;20,5;;92,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;91,7;92,3;;;;;;;0;0;66;16;Tacoma Defiance;3976;FW;1,0
2736997737;692;1;2;66;20;8ijkk62897so5r3bq0wgwx4bu;1;96,7;92,3;2024-10-21T03:31:12.952Z;2024-10-21T03:31:19Z;[{'id': 5302134519, 'qualifierId': 213, 'value': '3.02'}, {'id': 5302134513, 'qualifierId': 140, 'value': '81.1'}, {'id': 5302134517, 'qualifierId': 212, 'value': '16.5'}, {'id': 5302134515, 'qualifierId': 141, 'value': '95.3'}, {'id': 5302134511, 'qualifierId': 56, 'value': 'Left'}];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;3,02;;81,1;16,5;;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;81,1;95,3;;;;;;;0;0;66;20;Tacoma Defiance;3980;ML;1,0
2736997741;693;1;2;66;26;8ijkk62897so5r3bq0wgwx4bu;1;76,9;96,0;2024-10-21T03:31:19.160Z;2024-10-21T03:31:20Z;[{'id': 5302134529, 'qualifierId': 140, 'value': '81.0'}, {'id': 5302134531, 'qualifierId': 141, 'value': '93.6'}, {'id': 5302134533, 'qualifierId': 212, 'value': '4.6'}, {'id': 5302134535, 'qualifierId': 213, 'value': '5.92'}, {'id': 5302134527, 'qualifierId': 56, 'value': 'Left'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;5,92;;81,0;4,6;;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;81,0;93,6;;;;;;;0;0;66;26;Tacoma Defiance;3986;DC;1,0
2736997755;694;1;2;66;27;8ijkk62897so5r3bq0wgwx4bu;0;81,0;93,6;2024-10-21T03:31:20.120Z;2024-10-21T04:13:09Z;[{'id': 5302134585, 'qualifierId': 141, 'value': '69.3'}, {'id': 5302134589, 'qualifierId': 213, 'value': '4.71'}, {'id': 5302134587, 'qualifierId': 212, 'value': '16.5'}, {'id': 5302134583, 'qualifierId': 140, 'value': '80.9'}, {'id': 5302134581, 'qualifierId': 56, 'value': 'Center'}];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,71;;80,9;16,5;;69,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;80,9;69,3;;;;;;;0;0;66;27;Tacoma Defiance;3987;ML;1,0
2736997757;590;61;2;66;31;5icuo8utnztpsd9l03gdd68dl;0;19,1;34,2;2024-10-21T03:31:24.055Z;2024-10-25T13:36:40Z;[{'id': 5302134591, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;31;Ventura County;3991;MC;1,0
2736997761;695;15;2;66;32;8ijkk62897so5r3bq0wgwx4bu;1;85,9;67,5;2024-10-21T03:31:25.464Z;2024-10-25T17:01:25Z;[{'id': 5302134883, 'qualifierId': 20}, {'id': 5302134987, 'qualifierId': 231, 'value': '52.5'}, {'id': 5302134605, 'qualifierId': 22}, {'id': 5302134989, 'qualifierId': 233, 'value': '591'}, {'id': 5302134979, 'qualifierId': 458}, {'id': 5302134609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302134887, 'qualifierId': 82}, {'id': 5310459655, 'qualifierId': 78}, {'id': 5302134985, 'qualifierId': 230, 'value': '99.3'}, {'id': 5302134983, 'qualifierId': 147, 'value': '62.1'}, {'id': 5302134975, 'qualifierId': 103, 'value': '19'}, {'id': 5302134973, 'qualifierId': 102, 'value': '50.3'}, {'id': 5302134981, 'qualifierId': 146, 'value': '90.3'}, {'id': 5302134607, 'qualifierId': 64}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Attempt Saved;;;;;;;;;;;;;;;;;;;;591,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;62,1;;1,0;52,5;99,3;50,3;1,0;;19,0;90,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;90,3;62,1;50,3;19;;;0;0;66;32;Tacoma Defiance;3992;MC;1,0
2736997771;591;10;2;66;32;5icuo8utnztpsd9l03gdd68dl;1;10,3;33,4;2024-10-21T03:31:25.564Z;2024-10-21T03:31:53Z;[{'id': 5302134641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302134639, 'qualifierId': 94}, {'id': 5302135001, 'qualifierId': 233, 'value': '695'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;4nfcytxp4agwk4lizfxw5d78;Save;;;;;;;;;;;;;;;;;;;;695,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;32;Ventura County;3992;DL;1,0
2738496311;933;61;2;66;33;8ijkk62897so5r3bq0wgwx4bu;0;76,7;62,2;2024-10-21T03:31:26.058Z;2024-10-25T13:39:19Z;[{'id': 5310460119, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;4nfcytxp4agwk4lizfxw5d78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;66;33;Tacoma Defiance;3993;FW;1,0
2737002355;751;1;2;66;33;5icuo8utnztpsd9l03gdd68dl;1;16,9;31,3;2024-10-21T03:31:26.314Z;2024-10-25T13:40:45Z;[{'id': 5302165897, 'qualifierId': 213, 'value': '0.54'}, {'id': 5302165889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302165893, 'qualifierId': 141, 'value': '37.8'}, {'id': 5302165895, 'qualifierId': 212, 'value': '8.6'}, {'id': 5302165891, 'qualifierId': 140, 'value': '23.9'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,54;;23,9;8,6;;37,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,9;37,8;;;;;;;0;0;66;33;Ventura County;3993;MC;1,0
2738496463;811;49;2;66;34;5icuo8utnztpsd9l03gdd68dl;1;27,7;20,5;2024-10-21T03:31:26.905Z;2024-10-25T13:41:07Z;[];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;4nfcytxp4agwk4lizfxw5d78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;34;Ventura County;3994;FW;1,0
2738496481;812;1;2;66;34;5icuo8utnztpsd9l03gdd68dl;1;27,7;20,5;2024-10-21T03:31:26.905Z;2024-10-25T13:41:09Z;[{'id': 5310461163, 'qualifierId': 140, 'value': '31.9'}, {'id': 5310461169, 'qualifierId': 213, 'value': '1.25'}, {'id': 5310461167, 'qualifierId': 212, 'value': '14.0'}, {'id': 5310461165, 'qualifierId': 141, 'value': '40.1'}, {'id': 5310461161, 'qualifierId': 56, 'value': 'Back'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;1,25;;31,9;14,0;;40,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;31,9;40,1;;;;;;;0;0;66;34;Ventura County;3994;FW;1,0
2736997785;593;61;2;66;35;5icuo8utnztpsd9l03gdd68dl;0;35,4;43,4;2024-10-21T03:31:28.080Z;2024-10-25T13:41:41Z;[{'id': 5302134665, 'qualifierId': 56, 'value': 'Back'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;4nfcytxp4agwk4lizfxw5d78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;35;Ventura County;3995;Sub;1,0
2738496531;813;45;2;66;37;5icuo8utnztpsd9l03gdd68dl;0;33,1;37,2;2024-10-21T03:31:30.308Z;2024-10-25T13:41:37Z;[{'id': 5310461481, 'qualifierId': 285}, {'id': 5310461477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5310461483, 'qualifierId': 233, 'value': '934'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;4nfcytxp4agwk4lizfxw5d78;Challenge;;;;;;;;;;;;;;;;;;;;934,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;37;Ventura County;3997;Sub;1,0
2738496529;934;3;2;66;37;8ijkk62897so5r3bq0wgwx4bu;1;66,9;62,8;2024-10-21T03:31:30.308Z;2024-10-25T14:24:26Z;[{'id': 5310461473, 'qualifierId': 464}, {'id': 5310461467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5310489987, 'qualifierId': 233, 'value': '813'}, {'id': 5310461471, 'qualifierId': 286}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Take On;;;;;;;;;;;;;;;;;;;;813,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;66;37;Tacoma Defiance;3997;FW;1,0
2736997779;592;43;2;66;37;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T03:31:30.487Z;2024-10-25T13:40:39Z;[{'id': 5310460913, 'qualifierId': 144, 'value': '49'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;4nfcytxp4agwk4lizfxw5d78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;66;37;Ventura County;3997;Sub;1,0
2738496563;935;49;2;66;38;8ijkk62897so5r3bq0wgwx4bu;1;63,3;50,7;2024-10-21T03:31:31.306Z;2024-10-25T13:42:02Z;[];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;66;38;Tacoma Defiance;3998;FW;1,0
2736997803;696;1;2;66;39;8ijkk62897so5r3bq0wgwx4bu;1;65,9;56,4;2024-10-21T03:31:32.312Z;2024-10-21T03:31:36Z;[{'id': 5302134723, 'qualifierId': 140, 'value': '79.5'}, {'id': 5302134729, 'qualifierId': 213, 'value': '5.52'}, {'id': 5302134727, 'qualifierId': 212, 'value': '19.8'}, {'id': 5302134725, 'qualifierId': 141, 'value': '36.2'}, {'id': 5302134721, 'qualifierId': 56, 'value': 'Center'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;5,52;;79,5;19,8;;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;79,5;36,2;;;;;;;0;0;66;39;Tacoma Defiance;3999;FW;1,0
2736997807;697;4;2;66;43;8ijkk62897so5r3bq0wgwx4bu;1;80,2;32,8;2024-10-21T03:31:36.776Z;2024-10-25T13:42:21Z;[{'id': 5302134811, 'qualifierId': 286}, {'id': 5302134805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5310461851, 'qualifierId': 295}, {'id': 5302134803, 'qualifierId': 13}, {'id': 5302134817, 'qualifierId': 233, 'value': '594'}, {'id': 5302134807, 'qualifierId': 152}];5zawuirp825t4brhaj90k9duy;S. Karani;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;594,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;66;43;Tacoma Defiance;4003;MR;1,0
2736997813;594;4;2;66;43;5icuo8utnztpsd9l03gdd68dl;0;19,8;67,2;2024-10-21T03:31:36.777Z;2024-10-25T13:42:26Z;[{'id': 5310461887, 'qualifierId': 295}, {'id': 5302134781, 'qualifierId': 13}, {'id': 5302134789, 'qualifierId': 285}, {'id': 5302134783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302134785, 'qualifierId': 152}, {'id': 5302134921, 'qualifierId': 55, 'value': '595'}, {'id': 5302134827, 'qualifierId': 233, 'value': '697'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;697,0;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;595,0;7zr3gif60ntltgt3s5yi6qjca;0;0;66;43;Ventura County;4003;Sub;1,0
2736997827;595;17;2;66;45;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T03:31:37.945Z;2024-10-25T13:42:38Z;[{'id': 5302134901, 'qualifierId': 31}, {'id': 5302134909, 'qualifierId': 55, 'value': '594'}, {'id': 5302134903, 'qualifierId': 393}, {'id': 5302134905, 'qualifierId': 13, 'value': '243'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;4nfcytxp4agwk4lizfxw5d78;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;594,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;594,0;7zr3gif60ntltgt3s5yi6qjca;0;0;66;45;Ventura County;4005;Sub;1,0
2736997971;597;18;2;67;13;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T03:32:05.998Z;2024-10-25T13:43:05Z;[{'id': 5302135355, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5302135353, 'qualifierId': 42}, {'id': 5302135357, 'qualifierId': 59, 'value': '77'}, {'id': 5302135381, 'qualifierId': 55, 'value': '598'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Player off;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;598,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;598,0;9fbj8njpn0q6j87le4rnafjf8;0;0;67;13;Ventura County;4033;MC;1,0
2736997973;598;19;2;67;13;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T03:32:05.999Z;2024-10-25T16:52:29Z;[{'id': 5302135371, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5302135373, 'qualifierId': 55, 'value': '597'}, {'id': 5302135367, 'qualifierId': 292, 'value': '7'}, {'id': 5302135359, 'qualifierId': 42}, {'id': 5302135365, 'qualifierId': 59, 'value': '36'}, {'id': 5302135369, 'qualifierId': 293, 'value': '4'}, {'id': 5302135363, 'qualifierId': 145, 'value': '8'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;4nfcytxp4agwk4lizfxw5d78;Player on;;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;597,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;7,0;8,0;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;597,0;8khtu1w0lp1f5d5t4zmfxiei;0;0;67;13;Ventura County;4033;Sub;1,0
2736998025;698;15;2;68;1;8ijkk62897so5r3bq0wgwx4bu;1;79,5;36,2;2024-10-21T03:32:54.588Z;2024-10-21T03:33:04Z;[{'id': 5302135559, 'qualifierId': 26}, {'id': 5302135705, 'qualifierId': 458}, {'id': 5302135621, 'qualifierId': 72}, {'id': 5302135703, 'qualifierId': 103, 'value': '25.3'}, {'id': 5302135701, 'qualifierId': 102, 'value': '52.8'}, {'id': 5302135707, 'qualifierId': 146, 'value': '99.7'}, {'id': 5302135699, 'qualifierId': 77}, {'id': 5302135561, 'qualifierId': 18}, {'id': 5302135713, 'qualifierId': 233, 'value': '599'}, {'id': 5302135709, 'qualifierId': 147, 'value': '50.2'}, {'id': 5302135697, 'qualifierId': 121}, {'id': 5302135563, 'qualifierId': 56, 'value': 'Center'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Attempt Saved;;;;;;;;;;;;;;;;;;;;599,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;50,2;;;;;52,8;;1,0;25,3;99,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;99,7;50,2;52,8;25.3;;;0;0;68;1;Tacoma Defiance;4081;MC;1,0
2736998037;599;10;2;68;1;5icuo8utnztpsd9l03gdd68dl;1;1,4;46,9;2024-10-21T03:32:54.688Z;2024-10-25T13:44:03Z;[{'id': 5302135595, 'qualifierId': 178}, {'id': 5302135599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302135651, 'qualifierId': 233, 'value': '698'}, {'id': 5302135597, 'qualifierId': 182}, {'id': 5310462615, 'qualifierId': 378}, {'id': 5302135641, 'qualifierId': 177}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;4nfcytxp4agwk4lizfxw5d78;Save;;;;;;;;;;;;;;;;;;;;698,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;68;1;Ventura County;4081;GK;1,0
