id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Chipped;value_TouchTypeClearance;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_Left;value_Assist;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_RightFooted;value_Cross;value_SmallBoxLeft;value_Volley;value_FirstTouch;value_BlockedX;value_FromCorner;value_BlockedY;value_SixYardBlocked;value_RelatedEventId;value_Assisted;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_LowLeft;value_Blocked;value_DefBlock;value_RegularPlay;value_BoxCentre;value_LowRight;value_LongBall;value_Head;value_OutSwinger;value_TakeOnOvertake;value_Launch;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_TakeOnSpace;value_Overrun;value_PullBack;value_FantasyAssistType;value_GkXTimeOfGoal;value_IndividualPlay;value_GkYTimeOfGoal;value_FantasyAssistId;value_GoalShotTimestamp;value_NotAssisted;value_GoalShotGameClock;value_FantasyAssistedBy;value_FantasyAssistTeam;value_AttemptedTackle;value_Foul;value_Direct;value_ThroughBall;value_LowCentre;value_BigChance;value_Straight;value_DrivenCross;value_Right;value_NotPastGoalLine;value_FlickOn;value_ParriedDanger;value_Diving;value_LowGkIntervention;value_Feet;value_HighLeft;value_MisHit;value_BoxLeft;value_ParriedSafe;value_BoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_CloseLeft;value_High;value_OutOfBoxCentre;value_RefereeDelay;value_DrinksBreak;value_SwitchOfPlay;value_FastBreak;value_MediumGkIntervention;value_Hands;value_Caught;value_Standing;value_NotVisible;value_GkKickFromHands;value_BlockedCross;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_ThrowInSetPiece;value_SmallBoxCentre;value_Minutes;value_VideoCoverageLost;value_KeeperThrow;value_EndType;value_HighClaim;value_AerialFoul;value_CloseHigh;value_CloseRight;value_Handball;value_Tap;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_RecklessOffence;value_AdvantagePlayed;value_OverArm;value_GoalDisallowed;value_NotRetreating;value_Injury;value_InjuredPlayerId;value_FreeKick;value_HighRight;value_Deflection;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Stooping;value_FoulAndAbusiveLanguage;value_RedCard;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716811265;530;1;2;54;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,7;100,0;2024-09-01T23:19:09.600Z;2024-09-05T10:44:53Z;[{'id': 5191755063, 'qualifierId': 140, 'value': '69.7'}, {'id': 5191755059, 'qualifierId': 107}, {'id': 5191755065, 'qualifierId': 141, 'value': '89.4'}, {'id': 5191755069, 'qualifierId': 213, 'value': '5.95'}, {'id': 5191755061, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191755071, 'qualifierId': 1}, {'id': 5191755067, 'qualifierId': 212, 'value': '25.6'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;89,4;;69,7;5,95;;25,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;69,7;89,4;;;;;;;;0;54;2;New York City II;3242;DC;1,0
2716811283;531;1;2;54;5;5b4ccd62yeeqdl2qk6jzsmjv8;0;69,7;89,4;2024-09-01T23:19:12.785Z;2024-09-05T10:44:53Z;[{'id': 5191755157, 'qualifierId': 212, 'value': '5.3'}, {'id': 5191755153, 'qualifierId': 141, 'value': '90.0'}, {'id': 5191755149, 'qualifierId': 140, 'value': '74.7'}, {'id': 5191755161, 'qualifierId': 213, 'value': '0.08'}, {'id': 5191755145, 'qualifierId': 56, 'value': 'Left'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;90,0;;74,7;0,08;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;74,7;90,0;;;;;;;;0;54;5;New York City II;3245;FW;1,0
2716811285;532;49;2;54;6;6ddsx316t3j0z6nolrky9k4r8;1;31,8;24,9;2024-09-01T23:19:13.387Z;2024-09-05T10:41:58Z;[];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;6;Columbus Crew II;3246;DL;1,0
2716811305;533;1;2;54;6;6ddsx316t3j0z6nolrky9k4r8;1;31,8;24,9;2024-09-01T23:19:13.611Z;2024-09-05T10:41:57Z;[{'id': 5191755279, 'qualifierId': 213, 'value': '1.14'}, {'id': 5191755275, 'qualifierId': 141, 'value': '36.1'}, {'id': 5191755277, 'qualifierId': 212, 'value': '8.4'}, {'id': 5191755271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191755273, 'qualifierId': 140, 'value': '35.1'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;36,1;;35,1;1,14;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;35,1;36,1;;;;;;;;0;54;6;Columbus Crew II;3246;DL;1,0
2716811325;534;1;2;54;7;6ddsx316t3j0z6nolrky9k4r8;1;35,1;36,1;2024-09-01T23:19:14.346Z;2024-09-05T10:41:57Z;[{'id': 5191755351, 'qualifierId': 213, 'value': '4.70'}, {'id': 5191755343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191755347, 'qualifierId': 141, 'value': '25.1'}, {'id': 5191755345, 'qualifierId': 140, 'value': '35.0'}, {'id': 5191755349, 'qualifierId': 212, 'value': '7.5'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;25,1;;35,0;4,7;;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;35,0;25,1;;;;;;;;0;54;7;Columbus Crew II;3247;MC;1,0
2716811339;535;1;2;54;7;6ddsx316t3j0z6nolrky9k4r8;1;35,0;25,1;2024-09-01T23:19:15.115Z;2024-09-05T10:41:57Z;[{'id': 5191755455, 'qualifierId': 212, 'value': '15.6'}, {'id': 5191755457, 'qualifierId': 213, 'value': '2.27'}, {'id': 5191755453, 'qualifierId': 141, 'value': '42.6'}, {'id': 5191755447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191755451, 'qualifierId': 140, 'value': '25.4'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;42,6;;25,4;2,27;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;25,4;42,6;;;;;;;;0;54;7;Columbus Crew II;3247;MC;1,0
2716811359;536;1;2;54;9;6ddsx316t3j0z6nolrky9k4r8;0;25,4;40,6;2024-09-01T23:19:16.826Z;2024-09-05T10:41:56Z;[{'id': 5191755537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191755543, 'qualifierId': 212, 'value': '32.6'}, {'id': 5191755547, 'qualifierId': 1}, {'id': 5191755541, 'qualifierId': 141, 'value': '0.0'}, {'id': 5191755539, 'qualifierId': 140, 'value': '41.7'}, {'id': 5191755545, 'qualifierId': 213, 'value': '5.27'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;0,0;;41,7;5,27;;32,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,7;0,0;;;;;;;;0;54;9;Columbus Crew II;3249;DC;1,0
2716811469;532;5;2;54;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,9;100,6;2024-09-01T23:19:18.622Z;2024-09-05T10:44:52Z;[{'id': 5191756261, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191756263, 'qualifierId': 347}, {'id': 5191756285, 'qualifierId': 233, 'value': '537'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Out;;;;;;;;;;;;;;;;;;;1,0;537,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;11;New York City II;3251;FW;1,0
2716811365;537;5;2;54;11;6ddsx316t3j0z6nolrky9k4r8;0;42,1;-0,6;2024-09-01T23:19:18.622Z;2024-09-05T10:41:56Z;[{'id': 5191755575, 'qualifierId': 347}, {'id': 5191756305, 'qualifierId': 233, 'value': '532'}, {'id': 5191755573, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f1hzu1b378wwqohud207tkftg;Out;;;;;;;;;;;;;;;;;;;1,0;532,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;11;Columbus Crew II;3251;DC;1,0
2716811527;533;1;2;54;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;52,3;100,0;2024-09-01T23:19:30.833Z;2024-09-05T10:44:52Z;[{'id': 5191756541, 'qualifierId': 107}, {'id': 5191756553, 'qualifierId': 1}, {'id': 5191756547, 'qualifierId': 141, 'value': '95.1'}, {'id': 5191756549, 'qualifierId': 212, 'value': '24.2'}, {'id': 5191756545, 'qualifierId': 140, 'value': '75.0'}, {'id': 5191756543, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191756551, 'qualifierId': 213, 'value': '6.11'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;95,1;;75,0;6,11;;24,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;75,0;95,1;;;;;;;;0;54;23;New York City II;3263;DML;1,0
2716811531;534;50;2;54;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;76,0;88,6;2024-09-01T23:19:35.937Z;2024-09-05T10:44:52Z;[{'id': 5191756581, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191756583, 'qualifierId': 286}, {'id': 5191756751, 'qualifierId': 233, 'value': '538'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;f1hzu1b378wwqohud207tkftg;Dispossessed;;;;;;;;;;;;;;;;;;;;538,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;28;New York City II;3268;FWL;1,0
2716811563;538;7;2;54;28;6ddsx316t3j0z6nolrky9k4r8;1;24,0;11,4;2024-09-01T23:19:35.938Z;2024-09-05T11:08:29Z;[{'id': 5191756737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196281929, 'qualifierId': 384}, {'id': 5191756777, 'qualifierId': 233, 'value': '534'}, {'id': 5191756739, 'qualifierId': 285}];2676930j149yvanqev61emh62;J. Rozhansky;;;f1hzu1b378wwqohud207tkftg;Tackle;;;;;;;;;;;;;;;;;;;;534,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;28;Columbus Crew II;3268;MC;1,0
2716811543;535;3;2;54;29;5b4ccd62yeeqdl2qk6jzsmjv8;0;80,6;97,6;2024-09-01T23:19:37.154Z;2024-09-05T11:08:29Z;[{'id': 5196281931, 'qualifierId': 464}, {'id': 5191756661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191756931, 'qualifierId': 233, 'value': '539'}, {'id': 5191756663, 'qualifierId': 286}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;f1hzu1b378wwqohud207tkftg;Take On;;;;;;;;;;;;;;;;;;;;539,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;29;New York City II;3269;FWL;1,0
2716811579;539;7;2;54;29;6ddsx316t3j0z6nolrky9k4r8;1;19,4;2,4;2024-09-01T23:19:37.155Z;2024-09-05T11:08:29Z;[{'id': 5196281957, 'qualifierId': 383}, {'id': 5191756847, 'qualifierId': 285}, {'id': 5191756913, 'qualifierId': 233, 'value': '535'}, {'id': 5191756845, 'qualifierId': 56, 'value': 'Back'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Tackle;;;;;;;;;;;;;;;;;;;;535,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;29;Columbus Crew II;3269;DL;1,0
2716811583;540;49;2;54;33;6ddsx316t3j0z6nolrky9k4r8;1;24,5;11,2;2024-09-01T23:19:41.196Z;2024-09-05T10:41:55Z;[];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;f1hzu1b378wwqohud207tkftg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;33;Columbus Crew II;3273;DR;1,0
2716811615;541;1;2;54;33;6ddsx316t3j0z6nolrky9k4r8;1;24,5;11,2;2024-09-01T23:19:41.307Z;2024-09-05T10:41:55Z;[{'id': 5191757019, 'qualifierId': 140, 'value': '12.4'}, {'id': 5191757025, 'qualifierId': 213, 'value': '2.55'}, {'id': 5191757021, 'qualifierId': 141, 'value': '23.7'}, {'id': 5191757017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191757023, 'qualifierId': 212, 'value': '15.3'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;23,7;;12,4;2,55;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;12,4;23,7;;;;;;;;0;54;33;Columbus Crew II;3273;DR;1,0
2716811629;542;1;2;54;38;6ddsx316t3j0z6nolrky9k4r8;0;14,9;1,5;2024-09-01T23:19:45.899Z;2024-09-05T10:41:54Z;[{'id': 5191757125, 'qualifierId': 213, 'value': '0.18'}, {'id': 5191757115, 'qualifierId': 157}, {'id': 5191757119, 'qualifierId': 140, 'value': '35.0'}, {'id': 5191757123, 'qualifierId': 212, 'value': '21.4'}, {'id': 5191757127, 'qualifierId': 1}, {'id': 5191757121, 'qualifierId': 141, 'value': '7.0'}, {'id': 5191757117, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;7,0;;35,0;0,18;;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;35,0;7,0;;;;;;;;0;54;38;Columbus Crew II;3278;DC;1,0
2716811641;536;1;2;54;40;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,3;90,9;2024-09-01T23:19:48.145Z;2024-09-05T10:44:51Z;[{'id': 5191757175, 'qualifierId': 212, 'value': '12.7'}, {'id': 5191757169, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191757177, 'qualifierId': 213, 'value': '5.91'}, {'id': 5191757173, 'qualifierId': 141, 'value': '84.1'}, {'id': 5191757171, 'qualifierId': 140, 'value': '76.6'}, {'id': 5191757167, 'qualifierId': 3}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;84,1;;76,6;5,91;;12,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;76,6;84,1;;;;;;;;0;54;40;New York City II;3280;DC;1,0
2716811653;537;44;2;54;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;71,4;81,5;2024-09-01T23:19:50.145Z;2024-09-05T10:44:51Z;[{'id': 5191757235, 'qualifierId': 233, 'value': '543'}, {'id': 5191757225, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191757227, 'qualifierId': 286}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Aerial;;;;;;;;;;;;;;;;;;;;543,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;42;New York City II;3282;FW;1,0
2716811655;543;44;2;54;42;6ddsx316t3j0z6nolrky9k4r8;0;28,6;18,5;2024-09-01T23:19:50.146Z;2024-09-05T10:41:54Z;[{'id': 5191757233, 'qualifierId': 285}, {'id': 5191757241, 'qualifierId': 233, 'value': '537'}, {'id': 5191757231, 'qualifierId': 56, 'value': 'Back'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f1hzu1b378wwqohud207tkftg;Aerial;;;;;;;;;;;;;;;;;;;;537,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;42;Columbus Crew II;3282;MC;1,0
2716811669;538;1;2;54;43;5b4ccd62yeeqdl2qk6jzsmjv8;0;76,6;84,1;2024-09-01T23:19:50.834Z;2024-09-05T10:44:50Z;[{'id': 5191757283, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191757291, 'qualifierId': 213, 'value': '5.41'}, {'id': 5191757281, 'qualifierId': 3}, {'id': 5191757287, 'qualifierId': 141, 'value': '79.7'}, {'id': 5191757285, 'qualifierId': 140, 'value': '79.0'}, {'id': 5191757289, 'qualifierId': 212, 'value': '3.9'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;79,7;;79,0;5,41;;3,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;79,0;79,7;;;;;;;;0;54;43;New York City II;3283;FW;1,0
2716811683;544;1;2;54;45;6ddsx316t3j0z6nolrky9k4r8;1;24,0;32,6;2024-09-01T23:19:52.348Z;2024-09-05T10:41:53Z;[{'id': 5191757361, 'qualifierId': 141, 'value': '37.3'}, {'id': 5191757365, 'qualifierId': 213, 'value': '2.33'}, {'id': 5191757363, 'qualifierId': 212, 'value': '4.4'}, {'id': 5191757355, 'qualifierId': 3}, {'id': 5191757359, 'qualifierId': 140, 'value': '21.1'}, {'id': 5191757357, 'qualifierId': 56, 'value': 'Back'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;37,3;;21,1;2,33;;4,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;21,1;37,3;;;;;;;;0;54;45;Columbus Crew II;3285;DL;1,0
2716811693;545;1;2;54;46;6ddsx316t3j0z6nolrky9k4r8;1;20,8;38,3;2024-09-01T23:19:53.724Z;2024-09-05T10:41:53Z;[{'id': 5191757399, 'qualifierId': 212, 'value': '5.1'}, {'id': 5191757395, 'qualifierId': 140, 'value': '25.5'}, {'id': 5191757397, 'qualifierId': 141, 'value': '40.0'}, {'id': 5191757401, 'qualifierId': 213, 'value': '0.23'}, {'id': 5191757393, 'qualifierId': 56, 'value': 'Back'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;f1hzu1b378wwqohud207tkftg;Pass;;;;;;;;;;40,0;;25,5;0,23;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;25,5;40,0;;;;;;;;0;54;46;Columbus Crew II;3286;DR;1,0
2716811699;546;49;2;54;47;6ddsx316t3j0z6nolrky9k4r8;1;25,5;40,0;2024-09-01T23:19:54.651Z;2024-09-05T10:41:53Z;[];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f1hzu1b378wwqohud207tkftg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;47;Columbus Crew II;3287;DL;1,0
