id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_TakeOnOvertake;value_Chipped;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_BallHitsReferee;value_LongBall;value_DeletedEventType;value_Direct;value_Foul;value_AttemptedTackle;value_Cross;value_Assist;value_IntentionalAssist;value_FreeKickTaken;value_RightFooted;value_InSwinger;value_GoalmouthZ;value_FirstTouch;value_GoalmouthY;value_SetPiece;value_CloseLeftAndHigh;value_Head;value_GkY;value_GkX;value_BoxCentre;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypeControl;value_LayOff;value_BlockedPass;value_TouchTypePass;value_LeftFooted;value_Defensive1V1;value_TakeOnSpace;value_OutOfBoxCentre;value_FreeKick;value_LowRight;value_BlockedY;value_NotAssisted;value_BlockedX;value_Diving;value_Hands;value_ParriedSafe;value_LowCentre;value_Blocked;value_ByWall;value_DefBlock;value_OutSwinger;value_BlockedClearance;value_RegularPlay;value_GkXTimeOfGoal;value_BoxLeft;value_LowLeft;value_KeeperTouched;value_GkYTimeOfGoal;value_Deflection;value_GoalShotGameClock;value_Volley;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Launch;value_ShirtPull/Holding;value_HighGkIntervention;value_Left;value_CornerTaken;value_IndividualPlay;value_Stooping;value_Collected;value_NotVisible;value_HighRight;value_BoxRight;value_MediumGkIntervention;value_Standing;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_HighLeft;value_SwerveRight;value_35Left;value_Caught;value_Right;value_DrinksBreak;value_GoalDisallowed;value_Minutes;value_BigChance;value_NotPastGoalLine;value_MisHit;value_SmallBoxLeft;value_PullBack;value_TacticalFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_LeadingToGoal;value_RelatedError1Id;value_FollowsADribble;value_Overrun;value_SmallBoxCentre;value_FromCorner;value_ThroughBall;value_Unchallenged;value_SixYardBlocked;value_HighCentre;value_SmallBoxRight;value_High;value_BoxDeepRight;value_InjuredPlayerId;value_Injury;value_GkHoof;value_TimeWasting;value_HitWoodwork;value_OutOfBoxDeepRight;value_HitLeftPost;value_SwerveLeft;value_CloseRight;value_HighClaim;value_GkKickFromHands;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2685228717;67;1;1;5;33;cwnjxlibb02fuh0vwgvac6h45;1;79,1;93,1;2024-05-10T21:09:38.674Z;2024-05-10T21:09:44Z;[{'id': 5018135247, 'qualifierId': 213, 'value': '3.78'}, {'id': 5018135243, 'qualifierId': 141, 'value': '74.5'}, {'id': 5018135241, 'qualifierId': 140, 'value': '63.0'}, {'id': 5018135239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135245, 'qualifierId': 212, 'value': '21.1'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;74,5;3,78;;63,0;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;63,0;74,5;;;;;;;0;0;5;33;Inter Miami II;333;DC;1,0
2685228719;68;1;1;5;38;cwnjxlibb02fuh0vwgvac6h45;0;62,0;71,7;2024-05-10T21:09:44.002Z;2024-05-10T21:09:44Z;[{'id': 5018135275, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135281, 'qualifierId': 212, 'value': '7.6'}, {'id': 5018135277, 'qualifierId': 140, 'value': '69.2'}, {'id': 5018135279, 'qualifierId': 141, 'value': '73.3'}, {'id': 5018135283, 'qualifierId': 213, 'value': '0.14'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;73,3;0,14;;69,2;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;69,2;73,3;;;;;;;0;0;5;38;Inter Miami II;338;MC;1,0
2685228723;52;8;1;5;40;c7c4wwva2u1vb3rr7rwava044;1;30,0;22,4;2024-05-10T21:09:45.800Z;2024-05-13T20:22:49Z;[{'id': 5028790865, 'qualifierId': 383}, {'id': 5018135289, 'qualifierId': 56, 'value': 'Back'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;cqeb70hcxy7kbuo8twbr765uc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;5;40;Chattanooga;340;DMC;1,0
2685228725;53;49;1;5;41;c7c4wwva2u1vb3rr7rwava044;1;30,0;21,3;2024-05-10T21:09:46.345Z;2024-05-10T21:09:46Z;[];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;cqeb70hcxy7kbuo8twbr765uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;5;41;Chattanooga;341;DMC;1,0
2685228729;54;1;1;5;41;c7c4wwva2u1vb3rr7rwava044;1;30,0;21,3;2024-05-10T21:09:46.489Z;2024-05-10T21:09:48Z;[{'id': 5018135301, 'qualifierId': 212, 'value': '8.5'}, {'id': 5018135297, 'qualifierId': 140, 'value': '38.1'}, {'id': 5018135303, 'qualifierId': 213, 'value': '6.25'}, {'id': 5018135299, 'qualifierId': 141, 'value': '20.9'}, {'id': 5018135295, 'qualifierId': 56, 'value': 'Back'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;20,9;6,25;;38,1;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;38,1;20,9;;;;;;;0;0;5;41;Chattanooga;341;DMC;1,0
2685228727;69;83;1;5;43;cwnjxlibb02fuh0vwgvac6h45;0;60,6;70,8;2024-05-10T21:09:48.580Z;2024-05-10T21:44:24Z;[{'id': 5018158661, 'qualifierId': 399, 'value': '55y26r9mz105vrqmnq739l62'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cqeb70hcxy7kbuo8twbr765uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;5;43;Inter Miami II;343;MC;1,0
2685228731;55;3;1;5;43;c7c4wwva2u1vb3rr7rwava044;0;36,3;25,4;2024-05-10T21:09:48.633Z;2024-05-13T20:22:55Z;[{'id': 5018135307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018135309, 'qualifierId': 286}, {'id': 5018135343, 'qualifierId': 233, 'value': '70'}, {'id': 5028791163, 'qualifierId': 465}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cqeb70hcxy7kbuo8twbr765uc;Take On;;;;;;;;;;;;;;;;1,0;70,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;5;43;Chattanooga;343;AMC;1,0
2685228735;70;7;1;5;43;cwnjxlibb02fuh0vwgvac6h45;1;63,7;74,6;2024-05-10T21:09:48.634Z;2024-05-13T20:22:58Z;[{'id': 5018135327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135335, 'qualifierId': 233, 'value': '55'}, {'id': 5018135329, 'qualifierId': 285}, {'id': 5028791313, 'qualifierId': 383}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Tackle;;;;;;;;;;;;;;;;;55,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;5;43;Inter Miami II;343;MC;1,0
2685228739;71;49;1;5;45;cwnjxlibb02fuh0vwgvac6h45;1;64,4;85,0;2024-05-10T21:09:50.455Z;2024-05-10T21:09:50Z;[];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;5;45;Inter Miami II;345;MC;1,0
2685228741;72;1;1;5;45;cwnjxlibb02fuh0vwgvac6h45;1;64,4;84,9;2024-05-10T21:09:50.798Z;2024-05-10T21:09:52Z;[{'id': 5018135357, 'qualifierId': 212, 'value': '9.1'}, {'id': 5018135359, 'qualifierId': 213, 'value': '0.33'}, {'id': 5018135353, 'qualifierId': 140, 'value': '72.6'}, {'id': 5018135355, 'qualifierId': 141, 'value': '89.2'}, {'id': 5018135351, 'qualifierId': 56, 'value': 'Left'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;89,2;0,33;;72,6;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,6;89,2;;;;;;;0;0;5;45;Inter Miami II;345;MC;1,0
2685228743;73;1;1;5;47;cwnjxlibb02fuh0vwgvac6h45;0;71,8;93,8;2024-05-10T21:09:52.720Z;2024-05-13T20:23:05Z;[{'id': 5018135365, 'qualifierId': 140, 'value': '72.7'}, {'id': 5018135371, 'qualifierId': 213, 'value': '0.00'}, {'id': 5018135381, 'qualifierId': 233, 'value': '56'}, {'id': 5018135369, 'qualifierId': 212, 'value': '0.9'}, {'id': 5018135379, 'qualifierId': 236}, {'id': 5018135367, 'qualifierId': 141, 'value': '93.8'}, {'id': 5018135363, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018135385, 'qualifierId': 286}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;93,8;0,0;;72,7;0,9;1,0;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,7;93,8;;;;;;;0;0;5;47;Inter Miami II;347;AML;1,0
2685228745;56;74;1;5;47;c7c4wwva2u1vb3rr7rwava044;1;27,6;6,4;2024-05-10T21:09:52.721Z;2024-05-13T20:23:07Z;[{'id': 5018135375, 'qualifierId': 285}, {'id': 5018135391, 'qualifierId': 233, 'value': '73'}, {'id': 5018135373, 'qualifierId': 56, 'value': 'Back'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cqeb70hcxy7kbuo8twbr765uc;Blocked Pass;;;;;;;;;;;;;;;;;73,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;5;47;Chattanooga;347;DMR;1,0
2685228753;74;1;1;5;49;cwnjxlibb02fuh0vwgvac6h45;1;69,2;90,9;2024-05-10T21:09:54.611Z;2024-05-10T21:09:56Z;[{'id': 5018135443, 'qualifierId': 212, 'value': '8.4'}, {'id': 5018135439, 'qualifierId': 140, 'value': '61.2'}, {'id': 5018135445, 'qualifierId': 213, 'value': '3.04'}, {'id': 5018135441, 'qualifierId': 141, 'value': '92.2'}, {'id': 5018135437, 'qualifierId': 56, 'value': 'Left'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;92,2;3,04;;61,2;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,2;92,2;;;;;;;0;0;5;49;Inter Miami II;349;AML;1,0
2685228763;75;1;1;5;51;cwnjxlibb02fuh0vwgvac6h45;1;58,4;92,2;2024-05-10T21:09:56.204Z;2024-05-10T21:09:59Z;[{'id': 5018135491, 'qualifierId': 141, 'value': '82.6'}, {'id': 5018135489, 'qualifierId': 140, 'value': '29.9'}, {'id': 5018135493, 'qualifierId': 212, 'value': '30.6'}, {'id': 5018135495, 'qualifierId': 213, 'value': '3.36'}, {'id': 5018135487, 'qualifierId': 56, 'value': 'Back'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;82,6;3,36;;29,9;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;29,9;82,6;;;;;;;0;0;5;51;Inter Miami II;351;DC;1,0
2685228767;76;1;1;5;54;cwnjxlibb02fuh0vwgvac6h45;1;38,3;78,4;2024-05-10T21:09:59.657Z;2024-05-10T21:10:01Z;[{'id': 5018135515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018135523, 'qualifierId': 213, 'value': '5.01'}, {'id': 5018135517, 'qualifierId': 140, 'value': '42.8'}, {'id': 5018135521, 'qualifierId': 212, 'value': '16.3'}, {'id': 5018135519, 'qualifierId': 141, 'value': '55.5'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;55,5;5,01;;42,8;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,8;55,5;;;;;;;0;0;5;54;Inter Miami II;354;DC;1,0
2685228773;77;1;1;5;56;cwnjxlibb02fuh0vwgvac6h45;1;43,1;54,3;2024-05-10T21:10:01.329Z;2024-05-10T21:10:02Z;[{'id': 5018135557, 'qualifierId': 212, 'value': '14.1'}, {'id': 5018135559, 'qualifierId': 213, 'value': '0.37'}, {'id': 5018135553, 'qualifierId': 140, 'value': '55.6'}, {'id': 5018135555, 'qualifierId': 141, 'value': '61.8'}, {'id': 5018135551, 'qualifierId': 56, 'value': 'Center'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;61,8;0,37;;55,6;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;55,6;61,8;;;;;;;0;0;5;56;Inter Miami II;356;DL;1,0
2685228779;78;1;1;5;57;cwnjxlibb02fuh0vwgvac6h45;1;57,3;63,0;2024-05-10T21:10:02.485Z;2024-05-10T21:10:04Z;[{'id': 5018135601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018135603, 'qualifierId': 140, 'value': '36.1'}, {'id': 5018135607, 'qualifierId': 212, 'value': '22.6'}, {'id': 5018135605, 'qualifierId': 141, 'value': '69.1'}, {'id': 5018135609, 'qualifierId': 213, 'value': '2.96'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;69,1;2,96;;36,1;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,1;69,1;;;;;;;0;0;5;57;Inter Miami II;357;MC;1,0
2685228785;79;1;1;5;59;cwnjxlibb02fuh0vwgvac6h45;1;36,1;69,3;2024-05-10T21:10:04.298Z;2024-05-10T21:10:06Z;[{'id': 5018135651, 'qualifierId': 141, 'value': '65.7'}, {'id': 5018135655, 'qualifierId': 212, 'value': '14.0'}, {'id': 5018135659, 'qualifierId': 213, 'value': '6.11'}, {'id': 5018135647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018135649, 'qualifierId': 140, 'value': '49.2'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;65,7;6,11;;49,2;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;49,2;65,7;;;;;;;0;0;5;59;Inter Miami II;359;DC;1,0
2685228793;80;1;1;6;1;cwnjxlibb02fuh0vwgvac6h45;1;52,3;71,1;2024-05-10T21:10:06.392Z;2024-05-10T21:10:08Z;[{'id': 5018135697, 'qualifierId': 140, 'value': '56.2'}, {'id': 5018135699, 'qualifierId': 141, 'value': '94.8'}, {'id': 5018135703, 'qualifierId': 213, 'value': '1.32'}, {'id': 5018135695, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018135701, 'qualifierId': 212, 'value': '16.6'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;94,8;1,32;;56,2;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,2;94,8;;;;;;;0;0;6;1;Inter Miami II;361;MC;1,0
2685228801;81;1;1;6;3;cwnjxlibb02fuh0vwgvac6h45;1;56,8;93,9;2024-05-10T21:10:08.845Z;2024-05-10T21:10:11Z;[{'id': 5018135755, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018135763, 'qualifierId': 213, 'value': '5.55'}, {'id': 5018135761, 'qualifierId': 212, 'value': '12.4'}, {'id': 5018135759, 'qualifierId': 141, 'value': '81.7'}, {'id': 5018135757, 'qualifierId': 140, 'value': '65.6'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;81,7;5,55;;65,6;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;65,6;81,7;;;;;;;0;0;6;3;Inter Miami II;363;DC;1,0
2685228807;82;1;1;6;6;cwnjxlibb02fuh0vwgvac6h45;1;68,6;76,8;2024-05-10T21:10:11.610Z;2024-05-10T21:10:14Z;[{'id': 5018135799, 'qualifierId': 213, 'value': '3.86'}, {'id': 5018135793, 'qualifierId': 140, 'value': '60.4'}, {'id': 5018135797, 'qualifierId': 212, 'value': '11.4'}, {'id': 5018135791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135795, 'qualifierId': 141, 'value': '65.8'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;65,8;3,86;;60,4;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;60,4;65,8;;;;;;;0;0;6;6;Inter Miami II;366;AML;1,0
2685228809;83;1;1;6;9;cwnjxlibb02fuh0vwgvac6h45;1;60,0;65,5;2024-05-10T21:10:14.501Z;2024-05-10T21:10:15Z;[{'id': 5018135827, 'qualifierId': 140, 'value': '70.9'}, {'id': 5018135829, 'qualifierId': 141, 'value': '68.8'}, {'id': 5018135831, 'qualifierId': 212, 'value': '11.7'}, {'id': 5018135825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135833, 'qualifierId': 213, 'value': '0.19'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;68,8;0,19;;70,9;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;70,9;68,8;;;;;;;0;0;6;9;Inter Miami II;369;MC;1,0
2685228815;84;1;1;6;10;cwnjxlibb02fuh0vwgvac6h45;1;71,6;68,8;2024-05-10T21:10:15.438Z;2024-05-10T21:10:19Z;[{'id': 5018135863, 'qualifierId': 213, 'value': '3.89'}, {'id': 5018135855, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135861, 'qualifierId': 212, 'value': '26.5'}, {'id': 5018135859, 'qualifierId': 141, 'value': '42.4'}, {'id': 5018135857, 'qualifierId': 140, 'value': '53.1'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;42,4;3,89;;53,1;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;53,1;42,4;;;;;;;0;0;6;10;Inter Miami II;370;FW;1,0
2685228825;85;1;1;6;13;cwnjxlibb02fuh0vwgvac6h45;1;53,1;42,0;2024-05-10T21:10:18.954Z;2024-05-10T21:10:20Z;[{'id': 5018135905, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018135911, 'qualifierId': 212, 'value': '14.5'}, {'id': 5018135913, 'qualifierId': 213, 'value': '5.70'}, {'id': 5018135909, 'qualifierId': 141, 'value': '30.3'}, {'id': 5018135907, 'qualifierId': 140, 'value': '64.6'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;30,3;5,7;;64,6;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;64,6;30,3;;;;;;;0;0;6;13;Inter Miami II;373;DL;1,0
