id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_Launch;value_OutOfPlay;value_Defensive;value_Offensive;value_Head;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LeftFooted;value_FromCorner;value_IntentionalAssist;value_Blocked;value_GoalmouthZ;value_GkY;value_Assisted;value_GkX;value_SmallBoxRight;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_SixYardBlocked;value_LowRight;value_FirstTouch;value_BlockedY;value_DefBlock;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_OutSwinger;value_OverhitCross;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Assist;value_RegularPlay;value_LowCentre;value_BoxCentre;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_IndividualPlay;value_NotAssisted;value_OutOfBoxCentre;value_LowLeft;value_RightFooted;value_High;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_HighLeft;value_GkYTimeOfGoal;value_FlickOn;value_Injury;value_InjuredPlayerId;value_YellowCard;value_RecklessOffence;value_GkKickFromHands;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_Dissent;value_ShirtPull/Holding;value_TacticalFoul;value_Volley;value_SetPiece;value_GkHoof;value_HighGkIntervention;value_HighClaim;value_OverArm;value_BoxRight;value_CloseHigh;value_FastBreak;value_Minutes;value_HighRight;value_Collected;value_Standing;value_EndType;value_Tap;value_OtherObstacle;value_RefereeDelay;value_RefereeInjury;value_Defensive1V1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OtherReason;value_SwerveLeft;value_CloseRight;value_BoxLeft;value_ThroughBall;value_BoxDeepRight;value_Feet;value_ParriedSafe;value_Sliding;value_HitRightPost;value_HitWoodwork;value_BlockedClearance;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731925323;354;1;1;40;11;8o8m08he36u0j4w08aj2iodn8;1;32,6;67,4;2024-10-06T17:44:32.795Z;2024-10-06T17:44:38Z;[{'id': 5274424985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274424991, 'qualifierId': 212, 'value': '22.2'}, {'id': 5274424995, 'qualifierId': 213, 'value': '0.94'}, {'id': 5274424987, 'qualifierId': 140, 'value': '45.0'}, {'id': 5274424989, 'qualifierId': 141, 'value': '93.8'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;93,8;;0,94;45,0;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;45,0;93,8;;;;;;;0;0;40;11;Philadelphia Union II;2411;DC;1,0
2731925357;355;1;1;40;16;8o8m08he36u0j4w08aj2iodn8;1;57,9;89,1;2024-10-06T17:44:37.931Z;2024-10-06T17:44:39Z;[{'id': 5274425229, 'qualifierId': 141, 'value': '69.0'}, {'id': 5274425227, 'qualifierId': 140, 'value': '57.3'}, {'id': 5274425225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274425233, 'qualifierId': 213, 'value': '4.67'}, {'id': 5274425231, 'qualifierId': 212, 'value': '13.7'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;69,0;;4,67;57,3;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;57,3;69,0;;;;;;;0;0;40;16;Philadelphia Union II;2416;DC;1,0
2731925449;356;1;1;40;18;8o8m08he36u0j4w08aj2iodn8;1;57,3;69,0;2024-10-06T17:44:39.723Z;2024-10-06T17:44:43Z;[{'id': 5274425723, 'qualifierId': 140, 'value': '53.8'}, {'id': 5274425721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274425729, 'qualifierId': 213, 'value': '2.18'}, {'id': 5274425725, 'qualifierId': 141, 'value': '76.8'}, {'id': 5274425727, 'qualifierId': 212, 'value': '6.5'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;76,8;;2,18;53,8;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;53,8;76,8;;;;;;;0;0;40;18;Philadelphia Union II;2418;FW;1,0
2731925539;357;1;1;40;21;8o8m08he36u0j4w08aj2iodn8;1;53,8;76,8;2024-10-06T17:44:43.100Z;2024-10-06T17:44:46Z;[{'id': 5274426231, 'qualifierId': 213, 'value': '0.21'}, {'id': 5274426223, 'qualifierId': 141, 'value': '79.0'}, {'id': 5274426219, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274426221, 'qualifierId': 140, 'value': '60.5'}, {'id': 5274426227, 'qualifierId': 212, 'value': '7.2'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;79,0;;0,21;60,5;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;60,5;79,0;;;;;;;0;0;40;21;Philadelphia Union II;2421;MC;1,0
2731925561;358;1;1;40;24;8o8m08he36u0j4w08aj2iodn8;1;60,3;78,9;2024-10-06T17:44:46.459Z;2024-10-06T17:44:47Z;[{'id': 5274426373, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274426375, 'qualifierId': 140, 'value': '52.0'}, {'id': 5274426381, 'qualifierId': 213, 'value': '3.10'}, {'id': 5274426379, 'qualifierId': 212, 'value': '8.7'}, {'id': 5274426377, 'qualifierId': 141, 'value': '79.4'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;79,4;;3,1;52,0;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;52,0;79,4;;;;;;;0;0;40;24;Philadelphia Union II;2424;MC;1,0
2731925613;359;1;1;40;25;8o8m08he36u0j4w08aj2iodn8;1;51,7;79,4;2024-10-06T17:44:47.384Z;2024-10-06T17:44:50Z;[{'id': 5274426677, 'qualifierId': 213, 'value': '3.47'}, {'id': 5274426675, 'qualifierId': 212, 'value': '21.4'}, {'id': 5274426669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274426673, 'qualifierId': 141, 'value': '69.2'}, {'id': 5274426671, 'qualifierId': 140, 'value': '32.4'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;69,2;;3,47;32,4;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,4;69,2;;;;;;;0;0;40;25;Philadelphia Union II;2425;MC;1,0
2731925741;360;1;1;40;28;8o8m08he36u0j4w08aj2iodn8;1;29,8;62,5;2024-10-06T17:44:49.878Z;2024-10-10T09:21:30Z;[{'id': 5274427319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274427329, 'qualifierId': 1}, {'id': 5274427327, 'qualifierId': 213, 'value': '5.14'}, {'id': 5274427325, 'qualifierId': 212, 'value': '42.4'}, {'id': 5279830681, 'qualifierId': 155}, {'id': 5274427323, 'qualifierId': 141, 'value': '5.8'}, {'id': 5274427321, 'qualifierId': 140, 'value': '46.7'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;5,8;;5,14;46,7;42,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;46,7;5,8;;;;;;;0;0;40;28;Philadelphia Union II;2428;DC;1,0
2731925803;361;1;1;40;34;8o8m08he36u0j4w08aj2iodn8;1;58,6;6,7;2024-10-06T17:44:56.020Z;2024-10-06T17:44:58Z;[{'id': 5274427719, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274427725, 'qualifierId': 212, 'value': '8.7'}, {'id': 5274427727, 'qualifierId': 213, 'value': '1.20'}, {'id': 5274427721, 'qualifierId': 140, 'value': '61.6'}, {'id': 5274427723, 'qualifierId': 141, 'value': '18.7'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;18,7;;1,2;61,6;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;61,6;18,7;;;;;;;0;0;40;34;Philadelphia Union II;2434;DR;1,0
2731925957;362;1;1;40;36;8o8m08he36u0j4w08aj2iodn8;1;61,6;18,7;2024-10-06T17:44:58.491Z;2024-10-06T17:45:03Z;[{'id': 5274428401, 'qualifierId': 213, 'value': '3.96'}, {'id': 5274428391, 'qualifierId': 141, 'value': '7.1'}, {'id': 5274428389, 'qualifierId': 140, 'value': '54.5'}, {'id': 5274428387, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274428395, 'qualifierId': 212, 'value': '10.9'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;7,1;;3,96;54,5;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;54,5;7,1;;;;;;;0;0;40;36;Philadelphia Union II;2436;FW;1,0
2731925965;363;4;1;40;41;8o8m08he36u0j4w08aj2iodn8;1;57,5;12,4;2024-10-06T17:45:03.340Z;2024-10-06T18:45:39Z;[{'id': 5274428477, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274428481, 'qualifierId': 265}, {'id': 5274428479, 'qualifierId': 152}, {'id': 5274428475, 'qualifierId': 13}, {'id': 5274428483, 'qualifierId': 286}, {'id': 5274428615, 'qualifierId': 233, 'value': '288'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;288,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;40;41;Philadelphia Union II;2441;DR;1,0
2731925967;288;4;1;40;41;1zgjjyruyufrkh4xjvryqsb1i;0;42,5;87,6;2024-10-06T17:45:03.341Z;2024-10-06T18:45:39Z;[{'id': 5274428581, 'qualifierId': 265}, {'id': 5274428579, 'qualifierId': 152}, {'id': 5274428577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274428583, 'qualifierId': 285}, {'id': 5274428685, 'qualifierId': 233, 'value': '363'}, {'id': 5274428575, 'qualifierId': 13}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;363,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;41;Chicago Fire II;2441;FW;1,0
2731926731;364;1;1;41;3;8o8m08he36u0j4w08aj2iodn8;1;57,7;14,5;2024-10-06T17:45:24.999Z;2024-10-06T17:45:32Z;[{'id': 5274432661, 'qualifierId': 212, 'value': '7.9'}, {'id': 5274432653, 'qualifierId': 152}, {'id': 5274432655, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274432663, 'qualifierId': 213, 'value': '4.95'}, {'id': 5274432651, 'qualifierId': 5}, {'id': 5274432659, 'qualifierId': 141, 'value': '3.2'}, {'id': 5274432657, 'qualifierId': 140, 'value': '59.5'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;3,2;;4,95;59,5;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;59,5;3,2;;;;;;;0;0;41;3;Philadelphia Union II;2463;MC;1,0
2731926769;365;1;1;41;10;8o8m08he36u0j4w08aj2iodn8;0;59,5;3,2;2024-10-06T17:45:32.389Z;2024-10-10T09:22:14Z;[{'id': 5274432881, 'qualifierId': 140, 'value': '98.3'}, {'id': 5274432893, 'qualifierId': 213, 'value': '0.24'}, {'id': 5274432877, 'qualifierId': 56, 'value': 'Right'}, {'id': 5279831239, 'qualifierId': 155}, {'id': 5274432889, 'qualifierId': 212, 'value': '41.9'}, {'id': 5274432885, 'qualifierId': 141, 'value': '17.7'}, {'id': 5274432895, 'qualifierId': 1}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;17,7;;0,24;98,3;41,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;98,3;17,7;;;;;;;0;0;41;10;Philadelphia Union II;2470;DR;1,0
2731926795;289;52;1;41;12;1zgjjyruyufrkh4xjvryqsb1i;1;1,7;75,2;2024-10-06T17:45:34.070Z;2024-10-10T09:22:34Z;[{'id': 5279831447, 'qualifierId': 376}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;kj4sqgaxfrpsqdpn3hmwjaxg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;41;12;Chicago Fire II;2472;GK;1,0
2731927149;290;80;1;41;25;1zgjjyruyufrkh4xjvryqsb1i;0;15,3;65,4;2024-10-06T17:45:46.799Z;2024-10-06T17:45:46Z;[];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;kj4sqgaxfrpsqdpn3hmwjaxg;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;41;25;Chicago Fire II;2485;GK;1,0
2731927407;291;1;1;41;28;1zgjjyruyufrkh4xjvryqsb1i;1;25,6;65,5;2024-10-06T17:45:50.534Z;2024-10-06T17:45:56Z;[{'id': 5274436393, 'qualifierId': 141, 'value': '91.8'}, {'id': 5274436387, 'qualifierId': 198}, {'id': 5274436395, 'qualifierId': 212, 'value': '42.2'}, {'id': 5274436389, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274436391, 'qualifierId': 140, 'value': '62.0'}, {'id': 5274436385, 'qualifierId': 157}, {'id': 5274436397, 'qualifierId': 213, 'value': '0.44'}, {'id': 5274436399, 'qualifierId': 1}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;91,8;;0,44;62,0;42,2;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;62,0;91,8;;;;;;;0;0;41;28;Chicago Fire II;2488;GK;1,0
2731927423;292;44;1;41;32;1zgjjyruyufrkh4xjvryqsb1i;1;64,8;88,6;2024-10-06T17:45:53.787Z;2024-10-10T09:53:47Z;[{'id': 5274436579, 'qualifierId': 233, 'value': '366'}, {'id': 5274436473, 'qualifierId': 286}, {'id': 5274436467, 'qualifierId': 56, 'value': 'Left'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;kj4sqgaxfrpsqdpn3hmwjaxg;Aerial;;;;;;;;;;;;;;;;;;;366,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;41;32;Chicago Fire II;2492;DC;1,0
2731927341;366;44;1;41;32;8o8m08he36u0j4w08aj2iodn8;0;35,2;11,4;2024-10-06T17:45:53.788Z;2024-10-10T09:53:47Z;[{'id': 5274436015, 'qualifierId': 285}, {'id': 5274436619, 'qualifierId': 233, 'value': '292'}, {'id': 5274436013, 'qualifierId': 56, 'value': 'Back'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Aerial;;;;;;;;;;;;;;;;;;;292,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;41;32;Philadelphia Union II;2492;DR;1,0
2731927523;293;1;1;41;32;1zgjjyruyufrkh4xjvryqsb1i;1;62,0;91,8;2024-10-06T17:45:54.101Z;2024-10-10T09:54:34Z;[{'id': 5274436993, 'qualifierId': 213, 'value': '5.37'}, {'id': 5274436987, 'qualifierId': 140, 'value': '69.8'}, {'id': 5274436989, 'qualifierId': 141, 'value': '76.1'}, {'id': 5274436983, 'qualifierId': 3}, {'id': 5274436991, 'qualifierId': 212, 'value': '13.5'}, {'id': 5274436985, 'qualifierId': 56, 'value': 'Center'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;76,1;;5,37;69,8;13,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;69,8;76,1;;;;;;;0;0;41;32;Chicago Fire II;2492;DC;1,0
2732904077;843;83;1;41;37;8o8m08he36u0j4w08aj2iodn8;1;22,5;77,5;2024-10-06T17:45:59.427Z;2024-10-10T09:24:01Z;[{'id': 5279832501, 'qualifierId': 399, 'value': '45v94x6b8g7n4xa3lsfdp6pzo'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;41;37;Philadelphia Union II;2497;DC;1,0
2731927625;294;43;1;41;38;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T17:46:00.069Z;2024-10-10T09:23:38Z;[{'id': 5279832195, 'qualifierId': 144, 'value': '1'}, {'id': 5274437501, 'qualifierId': 141, 'value': '88.9'}, {'id': 5274437497, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274437499, 'qualifierId': 140, 'value': '86.4'}, {'id': 5274437503, 'qualifierId': 212, 'value': '16.5'}, {'id': 5274437505, 'qualifierId': 213, 'value': '0.53'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;kj4sqgaxfrpsqdpn3hmwjaxg;Deleted event;;;;;;;;;;;88,9;;0,53;86,4;16,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;86,4;88,9;;;;;;;0;0;41;38;Chicago Fire II;2498;FW;1,0
2731927651;295;1;1;41;39;1zgjjyruyufrkh4xjvryqsb1i;0;93,4;87,5;2024-10-06T17:46:01.422Z;2024-10-10T09:23:36Z;[{'id': 5274437635, 'qualifierId': 141, 'value': '49.1'}, {'id': 5279832135, 'qualifierId': 224}, {'id': 5274437629, 'qualifierId': 155}, {'id': 5274437633, 'qualifierId': 140, 'value': '94.8'}, {'id': 5274437637, 'qualifierId': 212, 'value': '26.2'}, {'id': 5274437625, 'qualifierId': 2}, {'id': 5279832137, 'qualifierId': 72}, {'id': 5274437639, 'qualifierId': 213, 'value': '4.77'}, {'id': 5274437631, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;49,1;;4,77;94,8;26,2;;1,0;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;94,8;49,1;;;;;;;0;0;41;39;Chicago Fire II;2499;MR;1,0
2731927631;367;12;1;41;40;8o8m08he36u0j4w08aj2iodn8;1;4,5;52,8;2024-10-06T17:46:02.142Z;2024-10-06T17:58:42Z;[{'id': 5274437527, 'qualifierId': 140, 'value': '0.0'}, {'id': 5274437535, 'qualifierId': 212, 'value': '16.6'}, {'id': 5274437537, 'qualifierId': 213, 'value': '4.35'}, {'id': 5274437523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274437531, 'qualifierId': 141, 'value': '30.0'}, {'id': 5274437589, 'qualifierId': 167}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Clearance;;;;;;;;;;;30,0;;4,35;0,0;16,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;0,0;30,0;;;;;;;0;0;41;40;Philadelphia Union II;2500;DC;1,0
