id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Length;value_PassEndY;value_KickOff;value_Angle;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypePass;value_DeletedEventType;value_BlockedPass;value_Chipped;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_TouchTypeClearance;value_TakeOnOvertake;value_Overrun;value_Foul;value_Direct;value_ShirtPull/Holding;value_AttemptedTackle;value_RelatedEventId;value_RegularPlay;value_BoxCentre;value_TempShotOn;value_ProfessionalFoulLastMan;value_RedCard;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_FreeKick;value_NotAssisted;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_High;value_IntendedTackleTarget;value_Shove/Push;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypeControl;value_ThroughBall;value_Assist;value_Assisted;value_IndividualPlay;value_CloseHigh;value_RightFooted;value_IntentionalAssist;value_BigChance;value_FirstTouch;value_LowCentre;value_BlockedY;value_BlockedX;value_ParriedDanger;value_OtherBodyPart;value_Stooping;value_YellowCard;value_TacticalFoul;value_InSwinger;value_Cross;value_Head;value_OutSwinger;value_BlockedCross;value_OtherObstacle;value_BallHitsReferee;value_NotVisible;value_LowLeft;value_FollowsADribble;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxRight;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Blocked;value_DefBlock;value_LowRight;value_FastBreak;value_Hands;value_Collected;value_Left;value_CornerTaken;value_HighGkIntervention;value_CloseRight;value_SwitchOfPlay;value_MediumGkIntervention;value_GkKickFromHands;value_LayOff;value_ParriedSafe;value_Standing;value_Right;value_FromCorner;value_HighRight;value_OverArm;value_Diving;value_KeeperTouched;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_HighCentre;value_TimeWasting;value_Minutes;value_RecklessOffence;value_EndType;value_CloseLeft;value_35Centre;value_NotPastGoalLine;value_Volley;value_BoxDeepRight;value_Injury;value_InjuredPlayerId;value_Dissent;value_SetPiece;value_Defensive1V1;value_PullBack;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CoachId;value_SecondYellow;value_BoxLeft;value_Caught;value_MisHit;value_BlockedClearance;value_SmallBoxRight;value_Handball;value_NotRetreating;value_Reaching;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663812991;435;1;2;56;21;1pc6sx2h4rp113ldkbp5d2xas;0;9,6;95,0;2024-03-28T02:20:54.063Z;2024-03-28T02:33:04Z;[{'id': 4902243433, 'qualifierId': 213, 'value': '6.04'}, {'id': 4902243419, 'qualifierId': 5}, {'id': 4902243423, 'qualifierId': 152}, {'id': 4902243431, 'qualifierId': 212, 'value': '67.3'}, {'id': 4902243435, 'qualifierId': 1}, {'id': 4902243429, 'qualifierId': 141, 'value': '71.5'}, {'id': 4902243425, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902243427, 'qualifierId': 140, 'value': '71.9'}, {'id': 4902243421, 'qualifierId': 157}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;71,9;;67,3;71,5;;6,04;;;;;;;;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;71,9;71,5;;;;;;;0;0;56;21;Real Monarchs;3381;GK;1,0
2663812993;603;8;2;56;21;cbip96wzs3jc2xadoluhhxotl;1;27,4;18,0;2024-03-28T02:20:54.499Z;2024-03-29T21:29:23Z;[{'id': 4905081659, 'qualifierId': 15}, {'id': 4905081783, 'qualifierId': 384}, {'id': 4902243463, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;bvhdkg2dwnj9oac0tne18pyc4;Interception;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;21;Minnesota United II;3381;DL;1,0
2663812995;604;43;2;56;22;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-03-28T02:20:55.427Z;2024-03-28T03:15:04Z;[{'id': 4902261197, 'qualifierId': 144, 'value': '44'}, {'id': 4902243481, 'qualifierId': 285, 'value': '0'}, {'id': 4902243479, 'qualifierId': 56, 'value': 'Back'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;bvhdkg2dwnj9oac0tne18pyc4;Deleted event;;;;;;;;;;;;;;;;;;0,0;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;22;Minnesota United II;3382;DC;1,0
2663813005;436;43;2;56;22;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-03-28T02:20:55.428Z;2024-03-28T02:33:02Z;[{'id': 4902243527, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902243529, 'qualifierId': 286, 'value': '0'}, {'id': 4902247675, 'qualifierId': 144, 'value': '44'}, {'id': 4902243539, 'qualifierId': 233, 'value': '604'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;bvhdkg2dwnj9oac0tne18pyc4;Deleted event;;;;;;;;;;;;;;;;604,0;0,0;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;56;22;Real Monarchs;3382;MC;1,0
2663812999;605;1;2;56;23;cbip96wzs3jc2xadoluhhxotl;0;20,3;25,6;2024-03-28T02:20:55.812Z;2024-03-28T02:20:56Z;[{'id': 4902243505, 'qualifierId': 141, 'value': '19.1'}, {'id': 4902243509, 'qualifierId': 213, 'value': '5.33'}, {'id': 4902243503, 'qualifierId': 140, 'value': '23.3'}, {'id': 4902243507, 'qualifierId': 212, 'value': '5.4'}, {'id': 4902243499, 'qualifierId': 3}, {'id': 4902243501, 'qualifierId': 56, 'value': 'Back'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;23,3;;5,4;19,1;;5,33;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;23,3;19,1;;;;;;;0;0;56;23;Minnesota United II;3383;DC;1,0
2663813007;606;83;2;56;25;cbip96wzs3jc2xadoluhhxotl;0;26,0;15,0;2024-03-28T02:20:57.731Z;2024-03-28T02:46:26Z;[{'id': 4902252377, 'qualifierId': 399, 'value': 'tc5nl1hz1w06jobp5ckktr3e'}];929ogu77f1e7edncwll3wv4t0;I. Amparo;;;bvhdkg2dwnj9oac0tne18pyc4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;25;Minnesota United II;3385;MC;1,0
2663813013;437;3;2;56;26;1pc6sx2h4rp113ldkbp5d2xas;0;78,2;91,2;2024-03-28T02:20:59.234Z;2024-03-29T21:29:33Z;[{'id': 4902243553, 'qualifierId': 56, 'value': 'Left'}, {'id': 4905082089, 'qualifierId': 465}, {'id': 4902243561, 'qualifierId': 233, 'value': '607'}, {'id': 4902243555, 'qualifierId': 286}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bvhdkg2dwnj9oac0tne18pyc4;Take On;;;;;;;;;;;;;;;;607,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;56;26;Real Monarchs;3386;FW;1,0
2663813009;607;7;2;56;26;cbip96wzs3jc2xadoluhhxotl;1;21,8;8,8;2024-03-28T02:20:59.235Z;2024-03-29T21:29:34Z;[{'id': 4902243547, 'qualifierId': 285}, {'id': 4902243543, 'qualifierId': 167}, {'id': 4902243545, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243557, 'qualifierId': 233, 'value': '437'}, {'id': 4905082151, 'qualifierId': 385}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Tackle;;;;;;;;;;;;;;;;437,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;26;Minnesota United II;3386;DR;1,0
2663813019;438;5;2;56;27;1pc6sx2h4rp113ldkbp5d2xas;1;81,0;101,0;2024-03-28T02:21:00.083Z;2024-03-28T02:28:47Z;[{'id': 4902243595, 'qualifierId': 233, 'value': '608'}, {'id': 4902243587, 'qualifierId': 347}, {'id': 4902243585, 'qualifierId': 56, 'value': 'Left'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bvhdkg2dwnj9oac0tne18pyc4;Out;;;;;;;;;;;;;;;;608,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;56;27;Real Monarchs;3387;FW;1,0
2663813011;608;5;2;56;27;cbip96wzs3jc2xadoluhhxotl;0;19,0;-1,0;2024-03-28T02:21:00.083Z;2024-03-28T02:21:06Z;[{'id': 4902243607, 'qualifierId': 233, 'value': '438'}, {'id': 4902243549, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243551, 'qualifierId': 347}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Out;;;;;;;;;;;;;;;;438,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;27;Minnesota United II;3387;DR;1,0
2663813029;439;1;2;56;38;1pc6sx2h4rp113ldkbp5d2xas;1;78,9;100,0;2024-03-28T02:21:11.423Z;2024-03-28T02:21:12Z;[{'id': 4902243651, 'qualifierId': 212, 'value': '10.6'}, {'id': 4902243645, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902243649, 'qualifierId': 141, 'value': '86.6'}, {'id': 4902243647, 'qualifierId': 140, 'value': '82.6'}, {'id': 4902243653, 'qualifierId': 213, 'value': '5.09'}, {'id': 4902243643, 'qualifierId': 107}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;82,6;;10,6;86,6;;5,09;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;82,6;86,6;;;;;;;0;0;56;38;Real Monarchs;3398;FWL;1,0
2663813031;440;1;2;56;39;1pc6sx2h4rp113ldkbp5d2xas;0;82,6;86,6;2024-03-28T02:21:12.350Z;2024-03-29T21:29:43Z;[{'id': 4902243663, 'qualifierId': 212, 'value': '11.0'}, {'id': 4905082545, 'qualifierId': 156}, {'id': 4902243665, 'qualifierId': 213, 'value': '1.15'}, {'id': 4902243657, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902243661, 'qualifierId': 141, 'value': '100.0'}, {'id': 4902243659, 'qualifierId': 140, 'value': '86.9'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;86,9;;11,0;100,0;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;86,9;100,0;;;;;;;0;0;56;39;Real Monarchs;3399;MC;1,0
2663813033;441;5;2;56;40;1pc6sx2h4rp113ldkbp5d2xas;0;84,6;101,6;2024-03-28T02:21:13.224Z;2024-03-28T02:21:25Z;[{'id': 4902243681, 'qualifierId': 233, 'value': '609'}, {'id': 4902243667, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902243669, 'qualifierId': 347}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;bvhdkg2dwnj9oac0tne18pyc4;Out;;;;;;;;;;;;;;;;609,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;56;40;Real Monarchs;3400;MC;1,0
2663813035;609;5;2;56;40;cbip96wzs3jc2xadoluhhxotl;1;15,4;-1,6;2024-03-28T02:21:13.224Z;2024-03-28T02:28:47Z;[{'id': 4902243671, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243673, 'qualifierId': 347}, {'id': 4902243675, 'qualifierId': 233, 'value': '441'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Out;;;;;;;;;;;;;;;;441,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;56;40;Minnesota United II;3400;DR;1,0
2663813037;610;1;2;56;50;cbip96wzs3jc2xadoluhhxotl;1;17,7;0,0;2024-03-28T02:21:23.444Z;2024-03-28T02:21:26Z;[{'id': 4902243687, 'qualifierId': 140, 'value': '27.5'}, {'id': 4902243689, 'qualifierId': 141, 'value': '6.7'}, {'id': 4902243691, 'qualifierId': 212, 'value': '11.8'}, {'id': 4902243685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243683, 'qualifierId': 107}, {'id': 4902243693, 'qualifierId': 213, 'value': '0.52'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;27,5;;11,8;6,7;;0,52;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,5;6,7;;;;;;;0;0;56;50;Minnesota United II;3410;DR;1,0
2663813039;611;1;2;56;52;cbip96wzs3jc2xadoluhhxotl;1;27,5;6,7;2024-03-28T02:21:24.819Z;2024-03-28T02:21:27Z;[{'id': 4902243701, 'qualifierId': 141, 'value': '3.4'}, {'id': 4902243705, 'qualifierId': 213, 'value': '3.32'}, {'id': 4902243703, 'qualifierId': 212, 'value': '12.8'}, {'id': 4902243697, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243699, 'qualifierId': 140, 'value': '15.5'}];es77zuezg8qvczh819uj6c844;D. Barker John;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;15,5;;12,8;3,4;;3,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;15,5;3,4;;;;;;;0;0;56;52;Minnesota United II;3412;FWR;1,0
2663813043;612;1;2;56;54;cbip96wzs3jc2xadoluhhxotl;0;15,5;4,9;2024-03-28T02:21:27.140Z;2024-03-28T02:21:29Z;[{'id': 4902243719, 'qualifierId': 213, 'value': '0.70'}, {'id': 4902243715, 'qualifierId': 141, 'value': '47.9'}, {'id': 4902243721, 'qualifierId': 1}, {'id': 4902243711, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243717, 'qualifierId': 212, 'value': '45.5'}, {'id': 4902243713, 'qualifierId': 140, 'value': '48.7'}, {'id': 4902243709, 'qualifierId': 157}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;48,7;;45,5;47,9;;0,7;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;48,7;47,9;;;;;;;0;0;56;54;Minnesota United II;3414;DR;1,0
2663813045;442;49;2;56;55;1pc6sx2h4rp113ldkbp5d2xas;1;50,4;56,1;2024-03-28T02:21:28.624Z;2024-03-28T02:21:29Z;[];2ye36bmajaqbiwf8713uocob8;J. Gasho;;;bvhdkg2dwnj9oac0tne18pyc4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;56;55;Real Monarchs;3415;DC;1,0
2663813047;443;1;2;56;56;1pc6sx2h4rp113ldkbp5d2xas;0;48,5;54,6;2024-03-28T02:21:29.503Z;2024-03-28T02:21:33Z;[{'id': 4902243731, 'qualifierId': 212, 'value': '27.3'}, {'id': 4902243735, 'qualifierId': 1}, {'id': 4902243725, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902243729, 'qualifierId': 141, 'value': '26.5'}, {'id': 4902243727, 'qualifierId': 140, 'value': '67.1'}, {'id': 4902243733, 'qualifierId': 213, 'value': '5.51'}, {'id': 4902243723, 'qualifierId': 157}];2ye36bmajaqbiwf8713uocob8;J. Gasho;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;67,1;;27,3;26,5;;5,51;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,1;26,5;;;;;;;0;0;56;56;Real Monarchs;3416;DC;1,0
2663813049;613;1;2;57;1;cbip96wzs3jc2xadoluhhxotl;0;28,9;75,4;2024-03-28T02:21:34.355Z;2024-03-28T02:21:35Z;[{'id': 4902243747, 'qualifierId': 212, 'value': '7.7'}, {'id': 4902243741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243743, 'qualifierId': 140, 'value': '34.2'}, {'id': 4902243745, 'qualifierId': 141, 'value': '67.5'}, {'id': 4902243749, 'qualifierId': 213, 'value': '5.52'}, {'id': 4902243739, 'qualifierId': 3}];asy97zdxk0352toy38huzk222;T. Silva;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;34,2;;7,7;67,5;;5,52;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;34,2;67,5;;;;;;;0;0;57;1;Minnesota United II;3421;DC;1,0
2663813053;444;1;2;57;4;1pc6sx2h4rp113ldkbp5d2xas;1;47,1;34,5;2024-03-28T02:21:37.055Z;2024-03-28T02:21:39Z;[{'id': 4902243763, 'qualifierId': 140, 'value': '38.0'}, {'id': 4902243767, 'qualifierId': 212, 'value': '9.6'}, {'id': 4902243761, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243765, 'qualifierId': 141, 'value': '34.9'}, {'id': 4902243769, 'qualifierId': 213, 'value': '3.11'}];3ybnbzd94ggt62wtqhtnbb1be;C. Harvey;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;38,0;;9,6;34,9;;3,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;38,0;34,9;;;;;;;0;0;57;4;Real Monarchs;3424;MC;1,0
2663813055;445;1;2;57;7;1pc6sx2h4rp113ldkbp5d2xas;1;41,0;30,9;2024-03-28T02:21:39.790Z;2024-03-28T02:21:42Z;[{'id': 4902243777, 'qualifierId': 140, 'value': '45.4'}, {'id': 4902243775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902243781, 'qualifierId': 212, 'value': '14.5'}, {'id': 4902243783, 'qualifierId': 213, 'value': '5.04'}, {'id': 4902243779, 'qualifierId': 141, 'value': '10.7'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;45,4;;14,5;10,7;;5,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,4;10,7;;;;;;;0;0;57;7;Real Monarchs;3427;DL;1,0
2663813057;446;1;2;57;9;1pc6sx2h4rp113ldkbp5d2xas;1;46,7;5,0;2024-03-28T02:21:42.401Z;2024-03-28T02:21:47Z;[{'id': 4902243793, 'qualifierId': 140, 'value': '77.2'}, {'id': 4902243791, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902243797, 'qualifierId': 212, 'value': '40.4'}, {'id': 4902243789, 'qualifierId': 155}, {'id': 4902243795, 'qualifierId': 141, 'value': '41.2'}, {'id': 4902243799, 'qualifierId': 213, 'value': '0.66'}, {'id': 4902243801, 'qualifierId': 1}];2ye36bmajaqbiwf8713uocob8;J. Gasho;;;bvhdkg2dwnj9oac0tne18pyc4;Pass;;;;;;;;;;77,2;;40,4;41,2;;0,66;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;77,2;41,2;;;;;;;0;0;57;9;Real Monarchs;3429;DC;1,0
2663813059;447;61;2;57;14;1pc6sx2h4rp113ldkbp5d2xas;1;77,1;42,2;2024-03-28T02:21:46.703Z;2024-03-28T02:21:47Z;[{'id': 4902243805, 'qualifierId': 56, 'value': 'Center'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bvhdkg2dwnj9oac0tne18pyc4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;57;14;Real Monarchs;3434;FW;1,0
