id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Cross;value_OutOfPlay;value_Left;value_CornerTaken;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_DeletedEventType;value_InSwinger;value_Head;value_KeeperThrow;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_BlockedPass;value_SwitchOfPlay;value_Assist;value_LowCentre;value_OutOfBoxCentre;value_RelatedEventId;value_BlockedY;value_RightFooted;value_IndividualPlay;value_GoalmouthY;value_Assisted;value_RegularPlay;value_BlockedX;value_GoalmouthZ;value_Standing;value_ParriedDanger;value_Hands;value_Overrun;value_IntentionalAssist;value_GkX;value_CloseHigh;value_BoxCentre;value_BigChance;value_GkY;value_GoalKick;value_Low;value_HighRight;value_ParriedSafe;value_Diving;value_Blocked;value_SetPiece;value_35Centre;value_FirstTouch;value_DefBlock;value_Shove/Push;value_Volley;value_Right;value_NotPastGoalLine;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_FromCorner;value_SmallBoxRight;value_CloseRight;value_InjuredPlayerId;value_Injury;value_Minutes;value_EndType;value_RecklessOffence;value_YellowCard;value_LeftFooted;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TacticalFoul;value_OutSwinger;value_NotAssisted;value_LowRight;value_HighLeft;value_BoxRight;value_GkHoof;value_CoachId;value_Dissent;value_SixYardBlocked;value_OverhitCross;value_GoesToPenalties;value_Saved;value_Penalty;value_HighCentre;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_Scored;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675972339;541;43;2;56;33;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-21T03:17:41.725Z;2024-04-21T03:17:54Z;[{'id': 4967934719, 'qualifierId': 144, 'value': '50'}, {'id': 4967934329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967934331, 'qualifierId': 286, 'value': '0'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;cb7xe7uydyom3ldsllhg5wefo;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;56;33;The Town;3393;FWR;1,0
2675972359;392;43;2;56;33;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-04-21T03:17:41.726Z;2024-04-21T03:17:48Z;[{'id': 4967934429, 'qualifierId': 285, 'value': '0'}, {'id': 4967934461, 'qualifierId': 233, 'value': '541'}, {'id': 4967934569, 'qualifierId': 144, 'value': '7'}, {'id': 4967934427, 'qualifierId': 56, 'value': 'Center'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;cb7xe7uydyom3ldsllhg5wefo;Deleted event;;;;;;;;;;;;;;;;;;541,0;;0,0;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;56;33;Austin II;3393;AMC;1,0
2675972357;542;4;2;56;35;d0c07im4a6oj8qa7f1zlt3pqs;1;42,8;73,4;2024-04-21T03:17:43.885Z;2024-04-21T03:17:46Z;[{'id': 4967934433, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967934435, 'qualifierId': 152}, {'id': 4967934431, 'qualifierId': 13}, {'id': 4967934513, 'qualifierId': 233, 'value': '393'}, {'id': 4967934441, 'qualifierId': 265}, {'id': 4967934443, 'qualifierId': 286}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;cb7xe7uydyom3ldsllhg5wefo;Foul;;;;;;;;;;;;;;;;;;393,0;1,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;56;35;The Town;3395;FWR;1,0
2675972361;393;4;2;56;35;ew2zirzye0sw1txr2m33nr25y;0;57,2;26,6;2024-04-21T03:17:43.886Z;2024-04-21T03:26:26Z;[{'id': 4967952073, 'qualifierId': 55, 'value': '408'}, {'id': 4967934521, 'qualifierId': 233, 'value': '542'}, {'id': 4967934481, 'qualifierId': 13}, {'id': 4967934485, 'qualifierId': 152}, {'id': 4967934483, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967934489, 'qualifierId': 285}, {'id': 4967934487, 'qualifierId': 265}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;cb7xe7uydyom3ldsllhg5wefo;Foul;;;;;;;;;;;;;;;;;;542,0;;1,0;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;408,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;408,0;3etb72wtwcrim97dyp9g2px5g;;0;56;35;Austin II;3395;DR;1,0
2675973209;408;17;2;56;40;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-04-21T03:17:48.149Z;2024-04-21T03:26:25Z;[{'id': 4967939709, 'qualifierId': 13, 'value': '243'}, {'id': 4967952043, 'qualifierId': 55, 'value': '393'}, {'id': 4967939707, 'qualifierId': 392}, {'id': 4967939705, 'qualifierId': 31}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;cb7xe7uydyom3ldsllhg5wefo;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;393,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;393,0;3etb72wtwcrim97dyp9g2px5g;;0;56;40;Austin II;3400;DR;1,0
2675972625;543;1;2;57;17;d0c07im4a6oj8qa7f1zlt3pqs;1;52,8;82,1;2024-04-21T03:18:25.998Z;2024-04-21T03:18:26Z;[{'id': 4967935937, 'qualifierId': 152}, {'id': 4967935943, 'qualifierId': 141, 'value': '61.8'}, {'id': 4967935945, 'qualifierId': 212, 'value': '24.6'}, {'id': 4967935941, 'qualifierId': 140, 'value': '33.4'}, {'id': 4967935939, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967935933, 'qualifierId': 5}, {'id': 4967935947, 'qualifierId': 213, 'value': '3.74'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;3,74;24,6;;61,8;33,4;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,4;61,8;;;;;;;;0;57;17;The Town;3437;DC;1,0
2675972635;544;1;2;57;18;d0c07im4a6oj8qa7f1zlt3pqs;1;33,4;61,8;2024-04-21T03:18:26.613Z;2024-04-21T03:18:27Z;[{'id': 4967935997, 'qualifierId': 212, 'value': '19.9'}, {'id': 4967935995, 'qualifierId': 141, 'value': '33.9'}, {'id': 4967935993, 'qualifierId': 140, 'value': '39.0'}, {'id': 4967935989, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967935999, 'qualifierId': 213, 'value': '5.01'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,01;19,9;;33,9;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,0;33,9;;;;;;;;0;57;18;The Town;3438;DC;1,0
2675972655;545;1;2;57;19;d0c07im4a6oj8qa7f1zlt3pqs;1;39,0;33,9;2024-04-21T03:18:27.805Z;2024-04-21T03:18:31Z;[{'id': 4967936107, 'qualifierId': 212, 'value': '48.3'}, {'id': 4967936109, 'qualifierId': 213, 'value': '0.95'}, {'id': 4967936111, 'qualifierId': 1}, {'id': 4967936103, 'qualifierId': 140, 'value': '65.9'}, {'id': 4967936105, 'qualifierId': 141, 'value': '91.5'}, {'id': 4967936099, 'qualifierId': 155}, {'id': 4967936101, 'qualifierId': 56, 'value': 'Left'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,95;48,3;;91,5;65,9;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,9;91,5;;;;;;;;0;57;19;The Town;3439;DL;1,0
2675972707;546;1;2;57;23;d0c07im4a6oj8qa7f1zlt3pqs;1;65,9;91,5;2024-04-21T03:18:31.493Z;2024-04-21T03:18:39Z;[{'id': 4967936375, 'qualifierId': 213, 'value': '6.14'}, {'id': 4967936373, 'qualifierId': 212, 'value': '30.7'}, {'id': 4967936371, 'qualifierId': 141, 'value': '85.0'}, {'id': 4967936361, 'qualifierId': 3}, {'id': 4967936369, 'qualifierId': 140, 'value': '94.8'}, {'id': 4967936367, 'qualifierId': 56, 'value': 'Left'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;6,14;30,7;;85,0;94,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;94,8;85,0;;;;;;;;0;57;23;The Town;3443;FWR;1,0
2675972711;547;50;2;57;27;d0c07im4a6oj8qa7f1zlt3pqs;1;92,0;87,7;2024-04-21T03:18:36.043Z;2024-04-21T03:18:40Z;[{'id': 4967936393, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967936395, 'qualifierId': 286}, {'id': 4967936417, 'qualifierId': 233, 'value': '394'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Dispossessed;;;;;;;;;;;;;;;;;;394,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;57;27;The Town;3447;DC;1,0
2675972689;394;7;2;57;27;ew2zirzye0sw1txr2m33nr25y;0;8,0;12,3;2024-04-21T03:18:36.044Z;2024-04-21T03:18:39Z;[{'id': 4967936409, 'qualifierId': 233, 'value': '547'}, {'id': 4967936269, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967936271, 'qualifierId': 285}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cb7xe7uydyom3ldsllhg5wefo;Tackle;;;;;;;;;;;;;;;;;;547,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;57;27;Austin II;3447;DL;1,0
2675972713;548;61;2;57;29;d0c07im4a6oj8qa7f1zlt3pqs;1;93,6;89,4;2024-04-21T03:18:37.623Z;2024-04-21T03:56:10Z;[{'id': 4967936403, 'qualifierId': 56, 'value': 'Left'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;57;29;The Town;3449;DC;1,0
2675972871;395;5;2;57;30;ew2zirzye0sw1txr2m33nr25y;1;10,9;-1,6;2024-04-21T03:18:38.366Z;2024-04-21T03:19:06Z;[{'id': 4967937333, 'qualifierId': 233, 'value': '549'}, {'id': 4967937301, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967937303, 'qualifierId': 347}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cb7xe7uydyom3ldsllhg5wefo;Out;;;;;;;;;;;;;;;;;;549,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;57;30;Austin II;3450;DL;1,0
2675972719;549;5;2;57;30;d0c07im4a6oj8qa7f1zlt3pqs;0;89,1;101,6;2024-04-21T03:18:38.366Z;2024-04-21T04:00:24Z;[{'id': 4967936447, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967937351, 'qualifierId': 233, 'value': '395'}, {'id': 4967936449, 'qualifierId': 347}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Out;;;;;;;;;;;;;;;;;;395,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;57;30;The Town;3450;DC;1,0
2675972893;396;1;2;57;57;ew2zirzye0sw1txr2m33nr25y;1;6,8;0,0;2024-04-21T03:19:05.469Z;2024-04-21T03:19:08Z;[{'id': 4967937439, 'qualifierId': 213, 'value': '1.00'}, {'id': 4967937437, 'qualifierId': 212, 'value': '16.8'}, {'id': 4967937429, 'qualifierId': 107}, {'id': 4967937435, 'qualifierId': 141, 'value': '19.1'}, {'id': 4967937433, 'qualifierId': 140, 'value': '15.5'}, {'id': 4967937431, 'qualifierId': 56, 'value': 'Back'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;1,0;16,8;;19,1;15,5;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,5;19,1;;;;;;;;0;57;57;Austin II;3477;AMR;1,0
2675972907;397;1;2;58;0;ew2zirzye0sw1txr2m33nr25y;1;15,5;20,0;2024-04-21T03:19:08.573Z;2024-04-21T03:19:10Z;[{'id': 4967937489, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967937495, 'qualifierId': 212, 'value': '16.3'}, {'id': 4967937493, 'qualifierId': 141, 'value': '43.3'}, {'id': 4967937491, 'qualifierId': 140, 'value': '12.0'}, {'id': 4967937497, 'qualifierId': 213, 'value': '1.80'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;1,8;16,3;;43,3;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;12,0;43,3;;;;;;;;0;58;0;Austin II;3480;DL;1,0
2675972935;398;1;2;58;1;ew2zirzye0sw1txr2m33nr25y;1;12,0;43,3;2024-04-21T03:19:09.966Z;2024-04-21T03:19:15Z;[{'id': 4967937661, 'qualifierId': 213, 'value': '0.69'}, {'id': 4967937663, 'qualifierId': 1}, {'id': 4967937657, 'qualifierId': 141, 'value': '75.3'}, {'id': 4967937659, 'qualifierId': 212, 'value': '34.3'}, {'id': 4967937655, 'qualifierId': 140, 'value': '37.3'}, {'id': 4967937653, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,69;34,3;;75,3;37,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;37,3;75,3;;;;;;;;0;58;1;Austin II;3481;GK;1,0
2675972953;399;1;2;58;7;ew2zirzye0sw1txr2m33nr25y;1;37,3;75,3;2024-04-21T03:19:15.149Z;2024-04-21T03:19:17Z;[{'id': 4967937789, 'qualifierId': 140, 'value': '34.6'}, {'id': 4967937787, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967937793, 'qualifierId': 212, 'value': '11.2'}, {'id': 4967937795, 'qualifierId': 213, 'value': '4.46'}, {'id': 4967937791, 'qualifierId': 141, 'value': '59.3'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;4,46;11,2;;59,3;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,6;59,3;;;;;;;;0;58;7;Austin II;3487;DC;1,0
2675972961;400;1;2;58;9;ew2zirzye0sw1txr2m33nr25y;1;34,4;58,5;2024-04-21T03:19:17.373Z;2024-04-21T03:19:19Z;[{'id': 4967937831, 'qualifierId': 140, 'value': '28.0'}, {'id': 4967937833, 'qualifierId': 141, 'value': '25.6'}, {'id': 4967937837, 'qualifierId': 212, 'value': '23.4'}, {'id': 4967937841, 'qualifierId': 213, 'value': '4.42'}, {'id': 4967937827, 'qualifierId': 56, 'value': 'Back'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;4,42;23,4;;25,6;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;28,0;25,6;;;;;;;;0;58;9;Austin II;3489;MC;1,0
2675972965;401;1;2;58;11;ew2zirzye0sw1txr2m33nr25y;1;28,0;25,6;2024-04-21T03:19:19.212Z;2024-04-21T03:19:20Z;[{'id': 4967937873, 'qualifierId': 212, 'value': '9.6'}, {'id': 4967937859, 'qualifierId': 140, 'value': '30.9'}, {'id': 4967937879, 'qualifierId': 213, 'value': '5.03'}, {'id': 4967937855, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967937863, 'qualifierId': 141, 'value': '12.2'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,03;9,6;;12,2;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;30,9;12,2;;;;;;;;0;58;11;Austin II;3491;DL;1,0
2675972977;402;1;2;58;12;ew2zirzye0sw1txr2m33nr25y;0;31,5;11,6;2024-04-21T03:19:20.716Z;2024-04-21T03:19:21Z;[{'id': 4967937949, 'qualifierId': 212, 'value': '24.1'}, {'id': 4967937951, 'qualifierId': 213, 'value': '0.33'}, {'id': 4967937947, 'qualifierId': 141, 'value': '23.1'}, {'id': 4967937945, 'qualifierId': 140, 'value': '53.2'}, {'id': 4967937943, 'qualifierId': 56, 'value': 'Center'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,33;24,1;;23,1;53,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;53,2;23,1;;;;;;;;0;58;12;Austin II;3492;DR;1,0
2675973013;403;4;2;58;17;ew2zirzye0sw1txr2m33nr25y;1;41,0;16,0;2024-04-21T03:19:25.533Z;2024-04-21T03:56:16Z;[{'id': 4968002603, 'qualifierId': 233, 'value': '550'}, {'id': 4967938587, 'qualifierId': 265}, {'id': 4967938119, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967938589, 'qualifierId': 286}, {'id': 4967938583, 'qualifierId': 13}, {'id': 4967938585, 'qualifierId': 152}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cb7xe7uydyom3ldsllhg5wefo;Foul;;;;;;;;;;;;;;;;;;550,0;1,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;58;17;Austin II;3497;AMR;1,0
2675973035;550;4;2;58;17;d0c07im4a6oj8qa7f1zlt3pqs;0;59,0;84,0;2024-04-21T03:19:25.534Z;2024-04-21T03:56:48Z;[{'id': 4967938249, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967938251, 'qualifierId': 152}, {'id': 4967938253, 'qualifierId': 265}, {'id': 4968002623, 'qualifierId': 233, 'value': '403'}, {'id': 4967938247, 'qualifierId': 13}, {'id': 4968002267, 'qualifierId': 285}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;cb7xe7uydyom3ldsllhg5wefo;Foul;;;;;;;;;;;;;;;;;;403,0;;1,0;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;58;17;The Town;3497;FWR;1,0
2675973123;404;1;2;58;35;ew2zirzye0sw1txr2m33nr25y;1;38,1;23,1;2024-04-21T03:19:43.868Z;2024-04-21T03:19:45Z;[{'id': 4967938759, 'qualifierId': 213, 'value': '1.80'}, {'id': 4967938757, 'qualifierId': 212, 'value': '12.6'}, {'id': 4967938747, 'qualifierId': 5}, {'id': 4967938749, 'qualifierId': 152}, {'id': 4967938755, 'qualifierId': 141, 'value': '41.2'}, {'id': 4967938751, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967938753, 'qualifierId': 140, 'value': '35.4'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;1,8;12,6;;41,2;35,4;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,4;41,2;;;;;;;;0;58;35;Austin II;3515;AMR;1,0
2675973143;405;1;2;58;37;ew2zirzye0sw1txr2m33nr25y;1;35,2;41,6;2024-04-21T03:19:45.564Z;2024-04-21T03:19:47Z;[{'id': 4967938849, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967938851, 'qualifierId': 140, 'value': '51.6'}, {'id': 4967938853, 'qualifierId': 141, 'value': '5.9'}, {'id': 4967938861, 'qualifierId': 213, 'value': '5.33'}, {'id': 4967938857, 'qualifierId': 212, 'value': '29.8'}];2jwbnsl7zicnbgutmpop29d61;M. Baldisimo;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,33;29,8;;5,9;51,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;51,6;5,9;;;;;;;;0;58;37;Austin II;3517;MC;1,0
2675973179;406;1;2;58;38;ew2zirzye0sw1txr2m33nr25y;1;51,4;5,9;2024-04-21T03:19:47.004Z;2024-04-21T03:19:51Z;[{'id': 4967939079, 'qualifierId': 213, 'value': '2.92'}, {'id': 4967939073, 'qualifierId': 140, 'value': '32.7'}, {'id': 4967939075, 'qualifierId': 141, 'value': '12.3'}, {'id': 4967939071, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967939077, 'qualifierId': 212, 'value': '20.1'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;2,92;20,1;;12,3;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;32,7;12,3;;;;;;;;0;58;38;Austin II;3518;DR;1,0
