id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_Chipped;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_TakeOnSpace;value_Offensive;value_Defensive;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_GkXTimeOfGoal;value_LowCentre;value_GoalShotTimestamp;value_FantasyAssistType;value_FreeKick;value_GkX;value_GoalmouthZ;value_GoalShotGameClock;value_GkY;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_RightFooted;value_KeeperTouched;value_OutOfBoxCentre;value_FantasyAssistId;value_FantasyAssistedBy;value_GoalmouthY;value_NotAssisted;value_Tap;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_LongBall;value_BlockedPass;value_Launch;value_FlickOn;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Volley;value_BoxRight;value_SetPiece;value_FirstTouch;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_LowGkIntervention;value_GkHoof;value_NextEventGoalKick;value_Low;value_GoalKick;value_Head;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_SwitchOfPlay;value_TouchTypePass;value_OutSwinger;value_Cross;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_HighGkIntervention;value_GkKickFromHands;value_NotVisible;value_FreeKickTaken;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_TacticalFoul;value_Assist;value_Assisted;value_RegularPlay;value_IndividualPlay;value_Shove/Push;value_HighCentre;value_ParriedSafe;value_Diving;value_Hands;value_IntentionalAssist;value_FromCorner;value_BoxCentre;value_NotPastGoalLine;value_InSwinger;value_HighClaim;value_LeftFooted;value_BoxLeft;value_Collected;value_Standing;value_LowLeft;value_OwnPlayer;value_OwnShotBlocked;value_CloseHigh;value_CloseRight;value_High;value_BigChance;value_HighRight;value_Stooping;value_OtherBodyPart;value_CloseLeft;value_FloatedCross;value_Straight;value_Defensive1V1;value_LastLine;value_IncorrectOutOfPlayDecision;value_Minutes;value_EndType;value_SwerveLeft;value_ParriedDanger;value_MisHit;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_ThroughBall;value_1On1;value_2NdAssist;value_PullBack;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxRight;value_InjuredPlayerId;value_Injury;value_Unchallenged;value_SixYardBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680259923;74;1;1;8;41;1pc6sx2h4rp113ldkbp5d2xas;1;65,5;10,3;2024-04-28T21:12:14.314Z;2024-04-28T21:12:17Z;[{'id': 4991073487, 'qualifierId': 140, 'value': '58.6'}, {'id': 4991073491, 'qualifierId': 212, 'value': '7.3'}, {'id': 4991073489, 'qualifierId': 141, 'value': '8.6'}, {'id': 4991073485, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991073493, 'qualifierId': 213, 'value': '3.30'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;7,3;8,6;3,3;58,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;58,6;8,6;;;;;;;0;0;8;41;Sporting KC II;521;DMR;1,0
2680259959;75;1;1;8;44;1pc6sx2h4rp113ldkbp5d2xas;1;58,5;8,8;2024-04-28T21:12:16.922Z;2024-04-28T21:12:19Z;[{'id': 4991073607, 'qualifierId': 212, 'value': '18.0'}, {'id': 4991073605, 'qualifierId': 141, 'value': '26.0'}, {'id': 4991073603, 'qualifierId': 140, 'value': '45.5'}, {'id': 4991073609, 'qualifierId': 213, 'value': '2.43'}, {'id': 4991073599, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;18,0;26,0;2,43;45,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,5;26,0;;;;;;;0;0;8;44;Sporting KC II;524;DC;1,0
2680260039;76;1;1;8;46;1pc6sx2h4rp113ldkbp5d2xas;1;45,7;27,2;2024-04-28T21:12:18.987Z;2024-04-28T21:12:25Z;[{'id': 4991074023, 'qualifierId': 141, 'value': '56.1'}, {'id': 4991074025, 'qualifierId': 212, 'value': '19.7'}, {'id': 4991074021, 'qualifierId': 140, 'value': '45.9'}, {'id': 4991074027, 'qualifierId': 213, 'value': '1.56'}, {'id': 4991074019, 'qualifierId': 56, 'value': 'Back'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;19,7;56,1;1,56;45,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,9;56,1;;;;;;;0;0;8;46;Sporting KC II;526;DC;1,0
2680260075;77;1;1;8;52;1pc6sx2h4rp113ldkbp5d2xas;0;52,6;61,7;2024-04-28T21:12:25.146Z;2024-04-28T21:12:27Z;[{'id': 4991074229, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991074239, 'qualifierId': 1}, {'id': 4991074235, 'qualifierId': 212, 'value': '57.5'}, {'id': 4991074227, 'qualifierId': 196}, {'id': 4991074233, 'qualifierId': 141, 'value': '0.0'}, {'id': 4991074231, 'qualifierId': 140, 'value': '89.3'}, {'id': 4991074237, 'qualifierId': 213, 'value': '5.45'}, {'id': 4991074225, 'qualifierId': 155}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;57,5;0,0;5,45;89,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;89,3;0,0;;;;;;;0;0;8;52;Sporting KC II;532;DC;1,0
2680260079;78;5;1;8;54;1pc6sx2h4rp113ldkbp5d2xas;0;89,5;-1,5;2024-04-28T21:12:27.213Z;2024-04-28T21:36:29Z;[{'id': 4991075425, 'qualifierId': 233, 'value': '85'}, {'id': 4991074259, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991074261, 'qualifierId': 347}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;1,0;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;8;54;Sporting KC II;534;DC;1,0
2680260337;85;5;1;8;54;7fbej4xwoq4imaf5l39304m37;1;10,5;101,5;2024-04-28T21:12:27.213Z;2024-04-28T21:12:45Z;[{'id': 4991075403, 'qualifierId': 233, 'value': '78'}, {'id': 4991075351, 'qualifierId': 347}, {'id': 4991075349, 'qualifierId': 56, 'value': 'Back'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;1,0;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;8;54;Minnesota United II;534;DC;1,0
2680260403;86;1;1;9;12;7fbej4xwoq4imaf5l39304m37;1;18,8;100,0;2024-04-28T21:12:44.686Z;2024-04-28T21:12:49Z;[{'id': 4991075629, 'qualifierId': 212, 'value': '17.4'}, {'id': 4991075625, 'qualifierId': 140, 'value': '35.0'}, {'id': 4991075631, 'qualifierId': 213, 'value': '6.07'}, {'id': 4991075623, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991075621, 'qualifierId': 107}, {'id': 4991075627, 'qualifierId': 141, 'value': '96.2'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;17,4;96,2;6,07;35,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;35,0;96,2;;;;;;;0;0;9;12;Minnesota United II;552;DC;1,0
2680260409;87;61;1;9;16;7fbej4xwoq4imaf5l39304m37;0;35,0;95,6;2024-04-28T21:12:49.116Z;2024-04-28T21:12:49Z;[{'id': 4991075659, 'qualifierId': 56, 'value': 'Back'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;ciekf2plfm925xtlkrs32mluc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;16;Minnesota United II;556;FW;1,0
2680260437;79;5;1;9;17;1pc6sx2h4rp113ldkbp5d2xas;1;66,7;-1,8;2024-04-28T21:12:50.029Z;2024-04-28T21:36:29Z;[{'id': 4991075845, 'qualifierId': 233, 'value': '88'}, {'id': 4991075825, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991075827, 'qualifierId': 347}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;1,0;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;9;17;Sporting KC II;557;DC;1,0
2680260421;88;5;1;9;17;7fbej4xwoq4imaf5l39304m37;0;33,3;101,8;2024-04-28T21:12:50.029Z;2024-04-28T21:12:52Z;[{'id': 4991075741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991075871, 'qualifierId': 233, 'value': '79'}, {'id': 4991075743, 'qualifierId': 347}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;ciekf2plfm925xtlkrs32mluc;Out;;;;;;;;;;;;;;;;;;1,0;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;17;Minnesota United II;557;FW;1,0
2680260469;80;1;1;9;18;1pc6sx2h4rp113ldkbp5d2xas;1;68,8;0,0;2024-04-28T21:12:51.258Z;2024-04-28T21:12:53Z;[{'id': 4991075979, 'qualifierId': 107}, {'id': 4991075983, 'qualifierId': 140, 'value': '75.3'}, {'id': 4991075985, 'qualifierId': 141, 'value': '24.7'}, {'id': 4991075987, 'qualifierId': 212, 'value': '18.8'}, {'id': 4991075981, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991075989, 'qualifierId': 213, 'value': '1.20'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;18,8;24,7;1,2;75,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;75,3;24,7;;;;;;;0;0;9;18;Sporting KC II;558;DMR;1,0
2680260485;81;1;1;9;20;1pc6sx2h4rp113ldkbp5d2xas;0;74,2;20,3;2024-04-28T21:12:53.497Z;2024-04-28T21:12:54Z;[{'id': 4991076045, 'qualifierId': 141, 'value': '17.8'}, {'id': 4991076043, 'qualifierId': 140, 'value': '81.6'}, {'id': 4991076049, 'qualifierId': 213, 'value': '6.07'}, {'id': 4991076047, 'qualifierId': 212, 'value': '8.0'}, {'id': 4991076041, 'qualifierId': 56, 'value': 'Right'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;8,0;17,8;6,07;81,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;81,6;17,8;;;;;;;0;0;9;20;Sporting KC II;560;MC;1,0
2680260475;89;8;1;9;20;7fbej4xwoq4imaf5l39304m37;1;14,7;85,9;2024-04-28T21:12:53.565Z;2024-05-02T20:22:42Z;[{'id': 4991076019, 'qualifierId': 56, 'value': 'Back'}, {'id': 4997719297, 'qualifierId': 383}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;20;Minnesota United II;560;DC;1,0
2680260477;90;49;1;9;21;7fbej4xwoq4imaf5l39304m37;1;18,5;84,6;2024-04-28T21:12:54.030Z;2024-04-28T21:12:54Z;[];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;21;Minnesota United II;561;DC;1,0
2680260495;91;1;1;9;21;7fbej4xwoq4imaf5l39304m37;1;17,0;83,8;2024-04-28T21:12:54.189Z;2024-04-28T21:12:55Z;[{'id': 4991076083, 'qualifierId': 141, 'value': '78.5'}, {'id': 4991076085, 'qualifierId': 212, 'value': '16.8'}, {'id': 4991076079, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991076087, 'qualifierId': 213, 'value': '6.07'}, {'id': 4991076081, 'qualifierId': 140, 'value': '32.6'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;16,8;78,5;6,07;32,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;32,6;78,5;;;;;;;0;0;9;21;Minnesota United II;561;DC;1,0
2680260541;92;1;1;9;22;7fbej4xwoq4imaf5l39304m37;1;31,9;77,3;2024-04-28T21:12:55.341Z;2024-04-28T21:12:58Z;[{'id': 4991076321, 'qualifierId': 212, 'value': '12.0'}, {'id': 4991076317, 'qualifierId': 140, 'value': '43.3'}, {'id': 4991076319, 'qualifierId': 141, 'value': '79.1'}, {'id': 4991076323, 'qualifierId': 213, 'value': '0.10'}, {'id': 4991076315, 'qualifierId': 56, 'value': 'Back'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;12,0;79,1;0,1;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;43,3;79,1;;;;;;;0;0;9;22;Minnesota United II;562;MC;1,0
2680260545;93;3;1;9;26;7fbej4xwoq4imaf5l39304m37;0;34,2;77,0;2024-04-28T21:12:58.766Z;2024-05-02T20:23:01Z;[{'id': 4991076335, 'qualifierId': 286}, {'id': 4991076331, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991076473, 'qualifierId': 233, 'value': '82'}, {'id': 4997719939, 'qualifierId': 464}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;ciekf2plfm925xtlkrs32mluc;Take On;;;;;;;;;;;;;;;;;;;82,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;26;Minnesota United II;566;FW;1,0
2680260557;82;7;1;9;26;1pc6sx2h4rp113ldkbp5d2xas;1;65,8;23,0;2024-04-28T21:12:58.767Z;2024-05-02T20:23:09Z;[{'id': 4991076437, 'qualifierId': 233, 'value': '93'}, {'id': 4991076375, 'qualifierId': 56, 'value': 'Center'}, {'id': 4997720161, 'qualifierId': 384}, {'id': 4991076441, 'qualifierId': 285}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;ciekf2plfm925xtlkrs32mluc;Tackle;;;;;;;;;;;;;;;;;;;93,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;9;26;Sporting KC II;566;MC;1,0
2680260581;83;1;1;9;27;1pc6sx2h4rp113ldkbp5d2xas;1;72,1;21,1;2024-04-28T21:12:59.786Z;2024-04-28T21:13:00Z;[{'id': 4991076493, 'qualifierId': 213, 'value': '2.76'}, {'id': 4991076485, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991076489, 'qualifierId': 141, 'value': '23.8'}, {'id': 4991076491, 'qualifierId': 212, 'value': '5.0'}, {'id': 4991076487, 'qualifierId': 140, 'value': '67.7'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;5,0;23,8;2,76;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,7;23,8;;;;;;;0;0;9;27;Sporting KC II;567;AMC;1,0
2680260587;84;49;1;9;28;1pc6sx2h4rp113ldkbp5d2xas;1;67,7;23,8;2024-04-28T21:13:00.841Z;2024-04-28T21:13:01Z;[];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ciekf2plfm925xtlkrs32mluc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;9;28;Sporting KC II;568;DC;1,0
2680260611;85;1;1;9;28;1pc6sx2h4rp113ldkbp5d2xas;1;67,7;23,8;2024-04-28T21:13:01.209Z;2024-04-28T21:13:02Z;[{'id': 4991076587, 'qualifierId': 141, 'value': '12.4'}, {'id': 4991076591, 'qualifierId': 213, 'value': '5.68'}, {'id': 4991076585, 'qualifierId': 140, 'value': '78.5'}, {'id': 4991076583, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991076589, 'qualifierId': 212, 'value': '13.7'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;13,7;12,4;5,68;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;78,5;12,4;;;;;;;0;0;9;28;Sporting KC II;568;DC;1,0
2680260683;86;1;1;9;30;1pc6sx2h4rp113ldkbp5d2xas;1;78,5;12,4;2024-04-28T21:13:02.698Z;2024-04-28T21:13:07Z;[{'id': 4991076979, 'qualifierId': 213, 'value': '0.17'}, {'id': 4991076975, 'qualifierId': 141, 'value': '17.2'}, {'id': 4991076973, 'qualifierId': 140, 'value': '96.7'}, {'id': 4991076971, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991076977, 'qualifierId': 212, 'value': '19.4'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;19,4;17,2;0,17;96,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;96,7;17,2;;;;;;;0;0;9;30;Sporting KC II;570;DMR;1,0
2680260701;87;1;1;9;33;1pc6sx2h4rp113ldkbp5d2xas;0;97,6;17,6;2024-04-28T21:13:06.441Z;2024-05-02T20:23:32Z;[{'id': 4991077065, 'qualifierId': 56, 'value': 'Center'}, {'id': 4997720677, 'qualifierId': 224}, {'id': 4991077067, 'qualifierId': 140, 'value': '97.8'}, {'id': 4991077061, 'qualifierId': 2}, {'id': 4991077083, 'qualifierId': 236}, {'id': 4991077085, 'qualifierId': 233, 'value': '94'}, {'id': 4991077073, 'qualifierId': 213, 'value': '1.53'}, {'id': 4997720679, 'qualifierId': 20}, {'id': 4991077089, 'qualifierId': 286}, {'id': 4991077069, 'qualifierId': 141, 'value': '25.3'}, {'id': 4991077071, 'qualifierId': 212, 'value': '5.2'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ciekf2plfm925xtlkrs32mluc;Pass;;;;;;;;;;;5,2;25,3;1,53;97,8;;;;;94,0;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;97,8;25,3;;;;;;;0;0;9;33;Sporting KC II;573;FW;1,0
2680260669;94;12;1;9;33;7fbej4xwoq4imaf5l39304m37;1;1,3;79,4;2024-04-28T21:13:06.541Z;2024-04-28T21:13:09Z;[{'id': 4991077137, 'qualifierId': 233, 'value': '87'}, {'id': 4991076907, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991076905, 'qualifierId': 185}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;ciekf2plfm925xtlkrs32mluc;Clearance;;;;;;;;;;;;;;;;;;;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;9;33;Minnesota United II;573;DC;1,0
2680260715;88;6;1;9;34;1pc6sx2h4rp113ldkbp5d2xas;1;98,2;22,9;2024-04-28T21:13:07.566Z;2024-04-28T21:36:26Z;[{'id': 4991077231, 'qualifierId': 75}, {'id': 4991077229, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991077249, 'qualifierId': 233, 'value': '95'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ciekf2plfm925xtlkrs32mluc;Corner Awarded;;;;;;;;;;;;;;;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;9;34;Sporting KC II;574;FW;1,0
