id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Cross;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Launch;value_Shove/Push;value_DeletedEventType;value_PlayersCaughtOffside;value_OutOfPlay;value_LayOff;value_Head;value_KeeperThrow;value_OverArm;value_Left;value_Right;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_SmallBoxLeft;value_Blocked;value_SixYardBlocked;value_GoalmouthY;value_GoalmouthZ;value_BlockedX;value_GkX;value_LowLeft;value_FirstTouch;value_RelatedEventId;value_GkY;value_Assisted;value_FromCorner;value_BlockedY;value_DefBlock;value_NotAssisted;value_IndividualPlay;value_HighLeft;value_LeftFooted;value_OutOfBoxCentre;value_Overrun;value_RightFooted;value_CloseLeft;value_BoxLeft;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowCentre;value_BigChance;value_High;value_BoxCentre;value_SetPiece;value_SmallBoxCentre;value_KeeperTouched;value_Injury;value_InjuredPlayerId;value_Indirect;value_PullBack;value_Minutes;value_BlockedCross;value_GkHoof;value_EndType;value_HighClaim;value_ParriedSafe;value_Sliding;value_OtherBodyPart;value_Unchallenged;value_Dissent;value_YellowCard;value_LowRight;value_Hands;value_Diving;value_NotPastGoalLine;value_VideoCoverageLost;value_OverhitCross;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseRight;value_35Centre;value_Volley;value_Standing;value_BoxRight;value_HighRight;value_SmallBoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_PenaltyTakerId;value_NotVisible;value_Penalty;value_RecklessOffence;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_BoxDeepLeft;value_Collected;value_HitWoodwork;value_HighCentre;value_HitBar;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712146603;383;27;1;34;53;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-24T01:40:06.307Z;2024-08-24T01:40:12Z;[{'id': 5166270947, 'qualifierId': 233, 'value': '207'}];;;;;eu9y74g23043z4usj838iigic;Start delay;;;;;;;;;;;;;;;;;;;207,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;34;53;Colorado Rapids II;2093;;
2712147163;208;28;1;36;31;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-08-24T01:41:44.485Z;2024-08-24T01:43:38Z;[{'id': 5166277507, 'qualifierId': 233, 'value': '386'}, {'id': 5166273519, 'qualifierId': 55, 'value': '207'}];;;;;eu9y74g23043z4usj838iigic;End delay;;;;;;;;;;;;;;;;;;;386,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;207,0;;;0;36;31;Austin II;2191;;
2712147257;386;28;1;36;31;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-24T01:41:44.485Z;2024-08-24T01:43:37Z;[{'id': 5166273969, 'qualifierId': 55, 'value': '383'}, {'id': 5166277503, 'qualifierId': 233, 'value': '208'}];;;;;eu9y74g23043z4usj838iigic;End delay;;;;;;;;;;;;;;;;;;;208,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;383,0;;;0;36;31;Colorado Rapids II;2191;;
2712147359;387;68;1;37;5;d0c07im4a6oj8qa7f1zlt3pqs;0;46,8;67,3;2024-08-24T01:42:18.154Z;2024-08-24T01:42:19Z;[];;;;;eu9y74g23043z4usj838iigic;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;37;5;Colorado Rapids II;2225;;
2712147367;209;68;1;37;6;iiolvosiuokkrl5iuoxcjo4p;1;56,9;30,0;2024-08-24T01:42:19.365Z;2024-08-24T01:42:19Z;[];;;;;eu9y74g23043z4usj838iigic;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;6;Austin II;2226;;
2712147397;210;1;1;37;7;iiolvosiuokkrl5iuoxcjo4p;1;56,0;29,7;2024-08-24T01:42:20.333Z;2024-08-24T01:42:22Z;[{'id': 5166274599, 'qualifierId': 213, 'value': '3.11'}, {'id': 5166274593, 'qualifierId': 140, 'value': '40.8'}, {'id': 5166274597, 'qualifierId': 212, 'value': '16.0'}, {'id': 5166274591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166274595, 'qualifierId': 141, 'value': '30.4'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;40,8;3,11;;16,0;;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;40,8;30,4;;;;;;;;0;37;7;Austin II;2227;DR;1,0
2712147411;211;1;1;37;9;iiolvosiuokkrl5iuoxcjo4p;1;40,8;30,4;2024-08-24T01:42:22.253Z;2024-08-24T01:42:25Z;[{'id': 5166274673, 'qualifierId': 212, 'value': '16.0'}, {'id': 5166274671, 'qualifierId': 141, 'value': '47.1'}, {'id': 5166274669, 'qualifierId': 140, 'value': '30.0'}, {'id': 5166274675, 'qualifierId': 213, 'value': '2.36'}, {'id': 5166274665, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;30,0;2,36;;16,0;;47,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,0;47,1;;;;;;;;0;37;9;Austin II;2229;MC;1,0
2712147429;212;1;1;37;12;iiolvosiuokkrl5iuoxcjo4p;1;30,4;44,5;2024-08-24T01:42:25.149Z;2024-08-24T01:42:27Z;[{'id': 5166274769, 'qualifierId': 140, 'value': '31.6'}, {'id': 5166274767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166274771, 'qualifierId': 141, 'value': '22.9'}, {'id': 5166274773, 'qualifierId': 212, 'value': '14.7'}, {'id': 5166274775, 'qualifierId': 213, 'value': '4.80'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;31,6;4,8;;14,7;;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,6;22,9;;;;;;;;0;37;12;Austin II;2232;DL;1,0
2712147471;213;1;1;37;16;iiolvosiuokkrl5iuoxcjo4p;1;29,8;24,3;2024-08-24T01:42:29.229Z;2024-08-24T01:42:33Z;[{'id': 5166274991, 'qualifierId': 140, 'value': '9.2'}, {'id': 5166274997, 'qualifierId': 212, 'value': '28.7'}, {'id': 5166274987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166274999, 'qualifierId': 213, 'value': '2.43'}, {'id': 5166274995, 'qualifierId': 141, 'value': '52.0'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;9,2;2,43;;28,7;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;9,2;52,0;;;;;;;;0;37;16;Austin II;2236;MC;1,0
2712147507;214;1;1;37;20;iiolvosiuokkrl5iuoxcjo4p;1;9,2;52,0;2024-08-24T01:42:33.453Z;2024-08-24T01:42:39Z;[{'id': 5166275165, 'qualifierId': 140, 'value': '15.5'}, {'id': 5166275169, 'qualifierId': 212, 'value': '24.9'}, {'id': 5166275163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166275171, 'qualifierId': 213, 'value': '1.30'}, {'id': 5166275167, 'qualifierId': 141, 'value': '87.3'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;15,5;1,3;;24,9;;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;15,5;87,3;;;;;;;;0;37;20;Austin II;2240;GK;1,0
2712147527;215;1;1;37;26;iiolvosiuokkrl5iuoxcjo4p;1;17,9;94,9;2024-08-24T01:42:39.181Z;2024-08-24T01:42:41Z;[{'id': 5166275267, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166275275, 'qualifierId': 213, 'value': '6.21'}, {'id': 5166275277, 'qualifierId': 1}, {'id': 5166275273, 'qualifierId': 212, 'value': '35.1'}, {'id': 5166275269, 'qualifierId': 140, 'value': '51.2'}, {'id': 5166275271, 'qualifierId': 141, 'value': '90.9'}, {'id': 5166275265, 'qualifierId': 155}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;51,2;6,21;;35,1;;90,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;51,2;90,9;;;;;;;;0;37;26;Austin II;2246;DC;1,0
2712147551;216;1;1;37;29;iiolvosiuokkrl5iuoxcjo4p;1;47,3;90,9;2024-08-24T01:42:41.725Z;2024-08-24T01:42:45Z;[{'id': 5166275415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166275423, 'qualifierId': 213, 'value': '2.90'}, {'id': 5166275419, 'qualifierId': 141, 'value': '93.0'}, {'id': 5166275417, 'qualifierId': 140, 'value': '41.7'}, {'id': 5166275421, 'qualifierId': 212, 'value': '6.1'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;41,7;2,9;;6,1;;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,7;93,0;;;;;;;;0;37;29;Austin II;2249;FWL;1,0
2712147555;217;3;1;37;32;iiolvosiuokkrl5iuoxcjo4p;0;61,2;82,6;2024-08-24T01:42:45.036Z;2024-08-24T01:42:48Z;[{'id': 5166275435, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166275437, 'qualifierId': 286}, {'id': 5166275469, 'qualifierId': 233, 'value': '388'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Take On;;;;;;;;;;;;;;;;;;;388,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;32;Austin II;2252;DC;1,0
2712147561;388;7;1;37;32;d0c07im4a6oj8qa7f1zlt3pqs;0;38,8;17,4;2024-08-24T01:42:45.037Z;2024-08-24T01:42:48Z;[{'id': 5166275447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166275449, 'qualifierId': 285}, {'id': 5166275451, 'qualifierId': 233, 'value': '217'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eu9y74g23043z4usj838iigic;Tackle;;;;;;;;;;;;;;;;;;;217,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;37;32;Colorado Rapids II;2252;DR;1,0
2712147567;218;61;1;37;33;iiolvosiuokkrl5iuoxcjo4p;1;56,1;82,9;2024-08-24T01:42:46.343Z;2024-08-24T01:42:46Z;[{'id': 5166275485, 'qualifierId': 56, 'value': 'Left'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;33;Austin II;2253;DC;1,0
2712147595;219;61;1;37;36;iiolvosiuokkrl5iuoxcjo4p;0;60,3;90,1;2024-08-24T01:42:49.245Z;2024-08-24T02:03:57Z;[{'id': 5166275591, 'qualifierId': 56, 'value': 'Left'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;eu9y74g23043z4usj838iigic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;36;Austin II;2256;FWL;1,0
2712154925;306;1;1;37;37;iiolvosiuokkrl5iuoxcjo4p;1;61,3;90,0;2024-08-24T01:42:49.526Z;2024-08-24T02:05:25Z;[{'id': 5166313659, 'qualifierId': 213, 'value': '4.45'}, {'id': 5166313655, 'qualifierId': 141, 'value': '82.6'}, {'id': 5166313657, 'qualifierId': 212, 'value': '5.2'}, {'id': 5166313653, 'qualifierId': 140, 'value': '60.0'}, {'id': 5166313651, 'qualifierId': 56, 'value': 'Left'}];1p1ektnr3l7lj518cbs2dnmdw;R. Garcia;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;60,0;4,45;;5,2;;82,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,0;82,6;;;;;;;;0;37;37;Austin II;2257;FWL;1,0
2712154927;307;61;1;37;38;iiolvosiuokkrl5iuoxcjo4p;0;60,0;82,6;2024-08-24T01:42:50.526Z;2024-08-24T02:05:25Z;[{'id': 5166313663, 'qualifierId': 56, 'value': 'Left'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;37;38;Austin II;2258;DC;1,0
2712147625;220;1;1;37;40;iiolvosiuokkrl5iuoxcjo4p;0;55,8;95,1;2024-08-24T01:42:52.892Z;2024-08-24T02:05:57Z;[{'id': 5166314101, 'qualifierId': 286}, {'id': 5166275769, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166314083, 'qualifierId': 157}, {'id': 5166314093, 'qualifierId': 1}, {'id': 5166314091, 'qualifierId': 213, 'value': '6.21'}, {'id': 5166314095, 'qualifierId': 236}, {'id': 5166314087, 'qualifierId': 141, 'value': '94.8'}, {'id': 5166314085, 'qualifierId': 140, 'value': '58.3'}, {'id': 5166314089, 'qualifierId': 212, 'value': '2.6'}, {'id': 5166314097, 'qualifierId': 233, 'value': '389'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;58,3;6,21;;2,6;;94,8;;1,0;;389,0;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;58,3;94,8;;;;;;;;0;37;40;Austin II;2260;DC;1,0
2712147633;389;74;1;37;40;d0c07im4a6oj8qa7f1zlt3pqs;1;45,4;4,8;2024-08-24T01:42:52.893Z;2024-08-24T02:05:51Z;[{'id': 5166314103, 'qualifierId': 233, 'value': '220'}, {'id': 5166275803, 'qualifierId': 285}, {'id': 5166275801, 'qualifierId': 56, 'value': 'Back'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Blocked Pass;;;;;;;;;;;;;;;;;;;220,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;37;40;Colorado Rapids II;2260;MC;1,0
2712154753;508;1;1;37;41;d0c07im4a6oj8qa7f1zlt3pqs;1;52,1;7,0;2024-08-24T01:42:53.526Z;2024-08-24T02:04:30Z;[{'id': 5166312665, 'qualifierId': 141, 'value': '18.4'}, {'id': 5166312669, 'qualifierId': 213, 'value': '2.76'}, {'id': 5166312663, 'qualifierId': 140, 'value': '33.6'}, {'id': 5166312667, 'qualifierId': 212, 'value': '20.9'}, {'id': 5166312661, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;33,6;2,76;;20,9;;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;33,6;18,4;;;;;;;;0;37;41;Colorado Rapids II;2261;FW;1,0
2712147663;390;1;1;37;43;d0c07im4a6oj8qa7f1zlt3pqs;1;28,3;28,6;2024-08-24T01:42:56.169Z;2024-08-24T01:42:57Z;[{'id': 5166275981, 'qualifierId': 212, 'value': '13.3'}, {'id': 5166275969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166275977, 'qualifierId': 141, 'value': '23.6'}, {'id': 5166275973, 'qualifierId': 140, 'value': '40.5'}, {'id': 5166275985, 'qualifierId': 213, 'value': '6.02'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;40,5;6,02;;13,3;;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,5;23,6;;;;;;;;0;37;43;Colorado Rapids II;2263;DL;1,0
2712147665;391;49;1;37;44;d0c07im4a6oj8qa7f1zlt3pqs;1;40,5;23,6;2024-08-24T01:42:56.921Z;2024-08-24T01:42:57Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;37;44;Colorado Rapids II;2264;MC;1,0
2712147667;392;1;1;37;45;d0c07im4a6oj8qa7f1zlt3pqs;1;40,5;23,6;2024-08-24T01:42:57.738Z;2024-08-24T01:42:58Z;[{'id': 5166276005, 'qualifierId': 212, 'value': '12.7'}, {'id': 5166276003, 'qualifierId': 141, 'value': '8.9'}, {'id': 5166276007, 'qualifierId': 213, 'value': '4.05'}, {'id': 5166276001, 'qualifierId': 140, 'value': '33.0'}, {'id': 5166275999, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;33,0;4,05;;12,7;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;33,0;8,9;;;;;;;;0;37;45;Colorado Rapids II;2265;MC;1,0
2712147695;393;1;1;37;45;d0c07im4a6oj8qa7f1zlt3pqs;1;33,0;8,9;2024-08-24T01:42:58.458Z;2024-08-24T01:43:03Z;[{'id': 5166276145, 'qualifierId': 141, 'value': '45.2'}, {'id': 5166276151, 'qualifierId': 1}, {'id': 5166276149, 'qualifierId': 213, 'value': '2.44'}, {'id': 5166276141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166276143, 'qualifierId': 140, 'value': '5.1'}, {'id': 5166276147, 'qualifierId': 212, 'value': '38.3'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;5,1;2,44;;38,3;;45,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;5,1;45,2;;;;;;;;0;37;45;Colorado Rapids II;2265;DR;1,0
2712147733;394;1;1;37;50;d0c07im4a6oj8qa7f1zlt3pqs;1;5,1;45,2;2024-08-24T01:43:03.050Z;2024-08-24T01:43:07Z;[{'id': 5166276327, 'qualifierId': 155}, {'id': 5166276331, 'qualifierId': 140, 'value': '33.5'}, {'id': 5166276337, 'qualifierId': 213, 'value': '5.65'}, {'id': 5166276333, 'qualifierId': 141, 'value': '13.2'}, {'id': 5166276335, 'qualifierId': 212, 'value': '36.9'}, {'id': 5166276329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166276339, 'qualifierId': 1}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;33,5;5,65;;36,9;;13,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;33,5;13,2;;;;;;;;0;37;50;Colorado Rapids II;2270;GK;1,0
2712147735;395;50;1;37;53;d0c07im4a6oj8qa7f1zlt3pqs;1;35,2;12,4;2024-08-24T01:43:06.211Z;2024-08-24T02:36:06Z;[{'id': 5166276349, 'qualifierId': 286}, {'id': 5166315713, 'qualifierId': 233, 'value': '308'}, {'id': 5166276347, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eu9y74g23043z4usj838iigic;Dispossessed;;;;;;;;;;;;;;;;;;;308,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;37;53;Colorado Rapids II;2273;DR;1,0
