id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndY;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TouchTypeControl;value_Offensive;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_RegularPlay;value_IntentionalAssist;value_Assist;value_LongBall;value_Chipped;value_LeadingToGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BigChance;value_LowCentre;value_GoalmouthZ;value_RelatedError1Id;value_RelatedEventId;value_GkYTimeOfGoal;value_GkY;value_LeftFooted;value_GoalmouthY;value_Assisted;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_Head;value_TouchTypePass;value_TakeOnSpace;value_TouchTypeClearance;value_OutOfPlay;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_FreeKickTaken;value_Defensive1V1;value_TakeOnOvertake;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_HeadPass;value_Launch;value_FreeKick;value_NotAssisted;value_SwerveRight;value_CloseLeft;value_OutOfBoxCentre;value_LayOff;value_PullBack;value_OutSwinger;value_BoxCentre;value_FirstTouch;value_Blocked;value_BlockedY;value_RightFooted;value_Volley;value_BlockedX;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_HighLeft;value_SwerveLeft;value_LowRight;value_Deflection;value_KeeperTouched;value_HighRight;value_FastBreak;value_IndividualPlay;value_HighCentre;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Hands;value_Handball;value_SetPiece;value_SwitchOfPlay;value_LowGkIntervention;value_KeeperThrow;value_YellowCard;value_RecklessOffence;value_HighClaim;value_HighGkIntervention;value_ThroughBall;value_MisHit;value_SixYardBlocked;value_LowLeft;value_SavedOffLine;value_LastLine;value_Shove/Push;value_BoxLeft;value_Weak;value_Collected;value_GkKickFromHands;value_NotVisible;value_Minutes;value_ByWall;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Dissent;value_Standing;value_TempShotOn;value_ShirtPull/Holding;value_TacticalFoul;value_SoloRun;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_CloseRight;value_High;value_TimeWasting;value_Overrun;value_BlockedClearance;value_DangerousPlay;value_OtherReason;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719589541;374;1;1;42;53;4g68p0t2f5jzhzfr67i2rj1ex;1;71,0;93,5;2024-09-13T23:47:01.725Z;2024-09-13T23:47:04Z;[{'id': 5207121093, 'qualifierId': 213, 'value': '3.91'}, {'id': 5207121089, 'qualifierId': 141, 'value': '85.8'}, {'id': 5207121091, 'qualifierId': 212, 'value': '7.6'}, {'id': 5207121087, 'qualifierId': 140, 'value': '65.8'}, {'id': 5207121085, 'qualifierId': 56, 'value': 'Left'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;7,6;85,8;65,8;;;3,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,8;85,8;;;;;;;0;0;42;53;Chicago Fire II;2573;DC;1,0
2719589559;375;1;1;42;56;4g68p0t2f5jzhzfr67i2rj1ex;1;66,6;90,0;2024-09-13T23:47:04.637Z;2024-09-13T23:47:07Z;[{'id': 5207121179, 'qualifierId': 140, 'value': '80.5'}, {'id': 5207121185, 'qualifierId': 213, 'value': '6.28'}, {'id': 5207121181, 'qualifierId': 141, 'value': '89.9'}, {'id': 5207121177, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207121183, 'qualifierId': 212, 'value': '14.6'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;14,6;89,9;80,5;;;6,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;80,5;89,9;;;;;;;0;0;42;56;Chicago Fire II;2576;MC;1,0
2719589567;376;1;1;42;59;4g68p0t2f5jzhzfr67i2rj1ex;1;79,1;90,9;2024-09-13T23:47:07.550Z;2024-09-13T23:47:09Z;[{'id': 5207121221, 'qualifierId': 141, 'value': '96.8'}, {'id': 5207121217, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207121223, 'qualifierId': 212, 'value': '8.3'}, {'id': 5207121225, 'qualifierId': 213, 'value': '0.51'}, {'id': 5207121219, 'qualifierId': 140, 'value': '86.0'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;8,3;96,8;86,0;;;0,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;86,0;96,8;;;;;;;0;0;42;59;Chicago Fire II;2579;FW;1,0
2719589581;377;1;1;43;1;4g68p0t2f5jzhzfr67i2rj1ex;1;86,6;96,8;2024-09-13T23:47:09.597Z;2024-09-13T23:47:11Z;[{'id': 5207121287, 'qualifierId': 212, 'value': '10.2'}, {'id': 5207121279, 'qualifierId': 140, 'value': '76.9'}, {'id': 5207121283, 'qualifierId': 141, 'value': '95.7'}, {'id': 5207121291, 'qualifierId': 213, 'value': '3.21'}, {'id': 5207121275, 'qualifierId': 56, 'value': 'Left'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;10,2;95,7;76,9;;;3,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;76,9;95,7;;;;;;;0;0;43;1;Chicago Fire II;2581;DC;1,0
2719589601;378;1;1;43;3;4g68p0t2f5jzhzfr67i2rj1ex;1;75,9;95,1;2024-09-13T23:47:11.710Z;2024-09-13T23:47:13Z;[{'id': 5207121389, 'qualifierId': 213, 'value': '5.51'}, {'id': 5207121381, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207121383, 'qualifierId': 140, 'value': '84.5'}, {'id': 5207121385, 'qualifierId': 141, 'value': '82.1'}, {'id': 5207121387, 'qualifierId': 212, 'value': '12.6'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;12,6;82,1;84,5;;;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;84,5;82,1;;;;;;;0;0;43;3;Chicago Fire II;2583;FW;1,0
2719589621;379;1;1;43;5;4g68p0t2f5jzhzfr67i2rj1ex;1;90,3;73,7;2024-09-13T23:47:13.407Z;2024-09-13T23:47:16Z;[{'id': 5207121487, 'qualifierId': 140, 'value': '88.5'}, {'id': 5207121485, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207121493, 'qualifierId': 213, 'value': '4.53'}, {'id': 5207121489, 'qualifierId': 141, 'value': '58.2'}, {'id': 5207121491, 'qualifierId': 212, 'value': '10.7'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;10,7;58,2;88,5;;;4,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;88,5;58,2;;;;;;;0;0;43;5;Chicago Fire II;2585;MC;1,0
2719590827;431;43;1;43;8;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-13T23:47:16.027Z;2024-09-13T23:50:40Z;[{'id': 5207127289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207127291, 'qualifierId': 140, 'value': '18.1'}, {'id': 5207127293, 'qualifierId': 141, 'value': '56.2'}, {'id': 5207127295, 'qualifierId': 212, 'value': '10.3'}, {'id': 5207127297, 'qualifierId': 213, 'value': '0.86'}, {'id': 5207127331, 'qualifierId': 144, 'value': '12'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;3g760yb6h2jgtosgk0iz5xxw;Deleted event;;;;;;;;;;10,3;56,2;18,1;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;18,1;56,2;;;;;;;0;0;43;8;New York RB II;2588;DC;1,0
2719589623;380;50;1;43;8;4g68p0t2f5jzhzfr67i2rj1ex;1;86,0;56,8;2024-09-13T23:47:16.366Z;2024-09-13T23:47:21Z;[{'id': 5207121503, 'qualifierId': 286}, {'id': 5207121501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207121575, 'qualifierId': 233, 'value': '388'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;3g760yb6h2jgtosgk0iz5xxw;Dispossessed;;;;;;;;;;;;;;;;;388,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;8;Chicago Fire II;2588;FW;1,0
2719589633;388;7;1;43;8;8o8m08he36u0j4w08aj2iodn8;0;14,0;43,2;2024-09-13T23:47:16.367Z;2024-09-17T11:08:54Z;[{'id': 5207121553, 'qualifierId': 285}, {'id': 5207121551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5218986675, 'qualifierId': 383}, {'id': 5207121555, 'qualifierId': 233, 'value': '380'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;3g760yb6h2jgtosgk0iz5xxw;Tackle;;;;;;;;;;;;;;;;;380,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;43;8;New York RB II;2588;MC;1,0
2719589645;381;61;1;43;11;4g68p0t2f5jzhzfr67i2rj1ex;1;88,4;51,3;2024-09-13T23:47:18.969Z;2024-09-14T00:03:37Z;[{'id': 5207121607, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;3g760yb6h2jgtosgk0iz5xxw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;11;Chicago Fire II;2591;FW;1,0
2719589659;389;12;1;43;11;8o8m08he36u0j4w08aj2iodn8;1;10,0;46,7;2024-09-13T23:47:19.219Z;2024-09-13T23:50:42Z;[{'id': 5207121665, 'qualifierId': 141, 'value': '74.9'}, {'id': 5207121667, 'qualifierId': 212, 'value': '24.6'}, {'id': 5207121669, 'qualifierId': 213, 'value': '0.90'}, {'id': 5207121661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207121663, 'qualifierId': 140, 'value': '24.6'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;3g760yb6h2jgtosgk0iz5xxw;Clearance;;;;;;;;;;24,6;74,9;24,6;;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;24,6;74,9;;;;;;;0;0;43;11;New York RB II;2591;DC;1,0
2719589663;390;49;1;43;13;8o8m08he36u0j4w08aj2iodn8;1;37,5;94,1;2024-09-13T23:47:21.444Z;2024-09-13T23:47:22Z;[];2atsox1bassuexlgta8h3us4p;C. Koffi;;;3g760yb6h2jgtosgk0iz5xxw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;43;13;New York RB II;2593;FW;1,0
2719589687;391;1;1;43;15;8o8m08he36u0j4w08aj2iodn8;1;37,4;86,3;2024-09-13T23:47:23.506Z;2024-09-13T23:47:25Z;[{'id': 5207121799, 'qualifierId': 141, 'value': '67.3'}, {'id': 5207121801, 'qualifierId': 212, 'value': '15.9'}, {'id': 5207121795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207121797, 'qualifierId': 140, 'value': '46.2'}, {'id': 5207121803, 'qualifierId': 213, 'value': '5.33'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;15,9;67,3;46,2;;;5,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;46,2;67,3;;;;;;;0;0;43;15;New York RB II;2595;FW;1,0
2719589691;392;1;1;43;18;8o8m08he36u0j4w08aj2iodn8;0;53,7;68,3;2024-09-13T23:47:25.875Z;2024-09-13T23:47:28Z;[{'id': 5207121819, 'qualifierId': 141, 'value': '68.3'}, {'id': 5207121821, 'qualifierId': 212, 'value': '0.8'}, {'id': 5207121823, 'qualifierId': 213, 'value': '0.00'}, {'id': 5207121891, 'qualifierId': 233, 'value': '382'}, {'id': 5207121889, 'qualifierId': 236}, {'id': 5207121895, 'qualifierId': 286}, {'id': 5207121815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207121817, 'qualifierId': 140, 'value': '54.5'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;0,8;68,3;54,5;;;0,0;;382,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;54,5;68,3;;;;;;;0;0;43;18;New York RB II;2598;DL;1,0
2719589707;382;74;1;43;18;4g68p0t2f5jzhzfr67i2rj1ex;1;43,8;25,9;2024-09-13T23:47:25.876Z;2024-09-14T00:07:49Z;[{'id': 5207121901, 'qualifierId': 233, 'value': '392'}, {'id': 5207121887, 'qualifierId': 285}, {'id': 5207121885, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;3g760yb6h2jgtosgk0iz5xxw;Blocked Pass;;;;;;;;;;;;;;;;;392,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;18;Chicago Fire II;2598;DL;1,0
2719589725;393;1;1;43;20;8o8m08he36u0j4w08aj2iodn8;1;53,7;70,4;2024-09-13T23:47:28.547Z;2024-09-13T23:47:32Z;[{'id': 5207122001, 'qualifierId': 141, 'value': '70.0'}, {'id': 5207122003, 'qualifierId': 212, 'value': '9.1'}, {'id': 5207121999, 'qualifierId': 140, 'value': '45.0'}, {'id': 5207121997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122005, 'qualifierId': 213, 'value': '3.17'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;9,1;70,0;45,0;;;3,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;45,0;70,0;;;;;;;0;0;43;20;New York RB II;2600;DL;1,0
2719589741;394;1;1;43;24;8o8m08he36u0j4w08aj2iodn8;1;51,7;79,3;2024-09-13T23:47:32.451Z;2024-09-13T23:47:35Z;[{'id': 5207122085, 'qualifierId': 213, 'value': '0.86'}, {'id': 5207122079, 'qualifierId': 140, 'value': '59.0'}, {'id': 5207122083, 'qualifierId': 212, 'value': '11.8'}, {'id': 5207122077, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207122081, 'qualifierId': 141, 'value': '92.5'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;11,8;92,5;59,0;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;59,0;92,5;;;;;;;0;0;43;24;New York RB II;2604;MC;1,0
2719589745;395;3;1;43;26;8o8m08he36u0j4w08aj2iodn8;0;57,0;94,9;2024-09-13T23:47:34.765Z;2024-09-17T11:10:41Z;[{'id': 5218988097, 'qualifierId': 464}, {'id': 5207122095, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207122137, 'qualifierId': 233, 'value': '383'}, {'id': 5207122097, 'qualifierId': 286}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;3g760yb6h2jgtosgk0iz5xxw;Take On;;;;;;;;;;;;;;;;;383,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;43;26;New York RB II;2606;FW;1,0
2719589743;383;7;1;43;26;4g68p0t2f5jzhzfr67i2rj1ex;1;43,0;5,1;2024-09-13T23:47:34.766Z;2024-09-17T11:10:46Z;[{'id': 5218988205, 'qualifierId': 385}, {'id': 5207122133, 'qualifierId': 233, 'value': '395'}, {'id': 5207122091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122089, 'qualifierId': 167}, {'id': 5207122093, 'qualifierId': 285}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;3g760yb6h2jgtosgk0iz5xxw;Tackle;;;;;;;;;;;;;;;;;395,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;26;Chicago Fire II;2606;DR;1,0
2719589747;384;5;1;43;27;4g68p0t2f5jzhzfr67i2rj1ex;0;45,0;-1,8;2024-09-13T23:47:35.454Z;2024-09-14T00:07:46Z;[{'id': 5207122107, 'qualifierId': 347}, {'id': 5207122105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122563, 'qualifierId': 233, 'value': '396'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;3g760yb6h2jgtosgk0iz5xxw;Out;;;;;;;;;;;;;;;;;396,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;27;Chicago Fire II;2607;DR;1,0
2719589835;396;5;1;43;27;8o8m08he36u0j4w08aj2iodn8;1;55,0;101,8;2024-09-13T23:47:35.454Z;2024-09-14T00:07:46Z;[{'id': 5207122559, 'qualifierId': 233, 'value': '384'}, {'id': 5207122543, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207122545, 'qualifierId': 347}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;3g760yb6h2jgtosgk0iz5xxw;Out;;;;;;;;;;;;;;;;;384,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;43;27;New York RB II;2607;FW;1,0
2719589845;397;1;1;43;44;8o8m08he36u0j4w08aj2iodn8;1;46,7;100,0;2024-09-13T23:47:52.722Z;2024-09-17T11:11:03Z;[{'id': 5207122617, 'qualifierId': 107}, {'id': 5207122625, 'qualifierId': 212, 'value': '16.3'}, {'id': 5207122619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122627, 'qualifierId': 213, 'value': '3.56'}, {'id': 5207122621, 'qualifierId': 140, 'value': '32.5'}, {'id': 5207122623, 'qualifierId': 141, 'value': '91.2'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;16,3;91,2;32,5;;;3,56;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,5;91,2;;;;;;;0;0;43;44;New York RB II;2624;DL;1,0
2719589849;398;1;1;43;46;8o8m08he36u0j4w08aj2iodn8;1;32,8;90,2;2024-09-13T23:47:54.195Z;2024-09-13T23:47:56Z;[{'id': 5207122653, 'qualifierId': 1}, {'id': 5207122643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122651, 'qualifierId': 213, 'value': '4.62'}, {'id': 5207122647, 'qualifierId': 141, 'value': '41.8'}, {'id': 5207122645, 'qualifierId': 140, 'value': '29.9'}, {'id': 5207122649, 'qualifierId': 212, 'value': '33.1'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;33,1;41,8;29,9;;;4,62;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;29,9;41,8;;;;;;;0;0;43;46;New York RB II;2626;DC;1,0
2719589873;399;1;1;43;48;8o8m08he36u0j4w08aj2iodn8;1;30,5;41,5;2024-09-13T23:47:55.939Z;2024-09-13T23:47:58Z;[{'id': 5207122771, 'qualifierId': 140, 'value': '14.2'}, {'id': 5207122773, 'qualifierId': 141, 'value': '58.5'}, {'id': 5207122767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207122775, 'qualifierId': 212, 'value': '20.7'}, {'id': 5207122777, 'qualifierId': 213, 'value': '2.55'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;20,7;58,5;14,2;;;2,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;14,2;58,5;;;;;;;0;0;43;48;New York RB II;2628;DC;1,0
2719589887;400;1;1;43;50;8o8m08he36u0j4w08aj2iodn8;1;14,2;58,7;2024-09-13T23:47:58.418Z;2024-09-13T23:48:03Z;[{'id': 5207122867, 'qualifierId': 213, 'value': '1.28'}, {'id': 5207122865, 'qualifierId': 212, 'value': '22.9'}, {'id': 5207122863, 'qualifierId': 141, 'value': '91.0'}, {'id': 5207122861, 'qualifierId': 140, 'value': '20.5'}, {'id': 5207122859, 'qualifierId': 56, 'value': 'Back'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;3g760yb6h2jgtosgk0iz5xxw;Pass;;;;;;;;;;22,9;91,0;20,5;;;1,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;20,5;91,0;;;;;;;0;0;43;50;New York RB II;2630;GK;1,0
