id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Direct;value_AerialFoul;value_Foul;value_FreeKickTaken;value_Chipped;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_BlockedPass;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_Right;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_BlockedClearance;value_NotVisible;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_IntendedTackleTarget;value_Overrun;value_Shove/Push;value_TouchTypePass;value_Assist;value_IntentionalAssist;value_BigChance;value_GkY;value_RelatedEventId;value_FirstTouch;value_GkX;value_BoxCentre;value_GoalmouthY;value_High;value_ThrowInSetPiece;value_GoalmouthZ;value_Assisted;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_GkKickFromHands;value_AttemptedTackle;value_LayOff;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_RegularPlay;value_LowLeft;value_Blocked;value_BoxRight;value_DefBlock;value_NotAssisted;value_SmallBoxRight;value_TouchTypeControl;value_LastLine;value_BlockedCross;value_CloseRight;value_FromCorner;value_YellowCard;value_RecklessOffence;value_HighRight;value_SetPiece;value_Hands;value_Diving;value_ParriedSafe;value_SwerveLeft;value_HighLeft;value_OutOfBoxCentre;value_IndividualPlay;value_Minutes;value_EndType;value_HighCentre;value_Standing;value_HighClaim;value_OverArm;value_LowCentre;value_TempBlocked;value_MediumGkIntervention;value_IncorrectOutOfPlayDecision;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CloseHigh;value_Weak;value_MisHit;value_ParriedDanger;value_Defensive1V1;value_TacticalFoul;value_FreeKick;value_SwerveRight;value_ByWall;value_OutOnSideline;value_NotPastGoalLine;value_SmallBoxLeft;value_OverhitCross;value_Unchallenged;value_BoxLeft;value_Caught;value_Reaching;value_InjuredPlayerId;value_Injury;value_GoesToPenalties;value_Penalty;value_Scored;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_Saved;value_Collected;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690004569;342;1;1;40;6;6gaq85erpkvbyxvivd96wuw44;0;99,5;0,5;2024-05-20T00:45:25.986Z;2024-05-27T08:32:47Z;[{'id': 5044115859, 'qualifierId': 140, 'value': '97.6'}, {'id': 5044115855, 'qualifierId': 223}, {'id': 5044115849, 'qualifierId': 2}, {'id': 5044115861, 'qualifierId': 141, 'value': '41.6'}, {'id': 5044115857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058657273, 'qualifierId': 72}, {'id': 5044115865, 'qualifierId': 213, 'value': '1.64'}, {'id': 5044115851, 'qualifierId': 6}, {'id': 5044115863, 'qualifierId': 212, 'value': '28.0'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,64;97,6;;28,0;41,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;97,6;41,6;;;;;;;;0;40;6;The Town;2406;MC;1,0
2690004571;410;12;1;40;7;ew2zirzye0sw1txr2m33nr25y;1;1,4;57,9;2024-05-20T00:45:27.142Z;2024-05-27T08:33:01Z;[{'id': 5044115893, 'qualifierId': 167}, {'id': 5044115875, 'qualifierId': 213, 'value': '2.57'}, {'id': 5044115867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044115873, 'qualifierId': 212, 'value': '3.8'}, {'id': 5044115869, 'qualifierId': 140, 'value': '0.0'}, {'id': 5044115871, 'qualifierId': 141, 'value': '60.9'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cycwzfb4xvv35t17zhdodmp78;Clearance;;;;;;;;;;;2,57;0,0;;3,8;60,9;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;0,0;60,9;;;;;;;;0;40;7;Los Angeles II;2407;FWR;1,0
2690004577;343;6;1;40;10;6gaq85erpkvbyxvivd96wuw44;1;99,3;42,0;2024-05-20T00:45:29.887Z;2024-05-20T01:00:35Z;[{'id': 5044115985, 'qualifierId': 75}, {'id': 5044115991, 'qualifierId': 233, 'value': '411'}, {'id': 5044115983, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;cycwzfb4xvv35t17zhdodmp78;Corner Awarded;;;;;;;;;;;;;;;;;;;;411,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;40;10;The Town;2410;MC;1,0
2690004573;411;6;1;40;10;ew2zirzye0sw1txr2m33nr25y;0;0,7;58,0;2024-05-20T00:45:29.887Z;2024-05-27T08:33:03Z;[{'id': 5044115903, 'qualifierId': 73}, {'id': 5044115999, 'qualifierId': 233, 'value': '343'}, {'id': 5044115901, 'qualifierId': 56, 'value': 'Back'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cycwzfb4xvv35t17zhdodmp78;Corner Awarded;;;;;;;;;;;;;;;;;;;;343,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;40;10;Los Angeles II;2410;FWR;1,0
2690004727;344;1;1;40;28;6gaq85erpkvbyxvivd96wuw44;0;99,5;0,5;2024-05-20T00:45:47.890Z;2024-05-27T08:33:09Z;[{'id': 5044116621, 'qualifierId': 141, 'value': '45.8'}, {'id': 5044116619, 'qualifierId': 140, 'value': '94.0'}, {'id': 5044116615, 'qualifierId': 223}, {'id': 5044116613, 'qualifierId': 155}, {'id': 5044116623, 'qualifierId': 212, 'value': '31.3'}, {'id': 5058657549, 'qualifierId': 72}, {'id': 5044116617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044116625, 'qualifierId': 213, 'value': '1.76'}, {'id': 5044116609, 'qualifierId': 2}, {'id': 5044116611, 'qualifierId': 6}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,76;94,0;;31,3;45,8;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;94,0;45,8;;;;;;;;0;40;28;The Town;2428;MC;1,0
2690004737;412;12;1;40;31;ew2zirzye0sw1txr2m33nr25y;1;5,4;53,6;2024-05-20T00:45:51.431Z;2024-05-20T01:57:12Z;[{'id': 5044116685, 'qualifierId': 15}, {'id': 5044116669, 'qualifierId': 212, 'value': '17.5'}, {'id': 5044116671, 'qualifierId': 213, 'value': '4.66'}, {'id': 5044116659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044116665, 'qualifierId': 141, 'value': '27.9'}, {'id': 5044116661, 'qualifierId': 140, 'value': '4.5'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;cycwzfb4xvv35t17zhdodmp78;Clearance;;;;;;;;;;;4,66;4,5;;17,5;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;4,5;27,9;;;;;;;;0;40;31;Los Angeles II;2431;DC;1,0
2690004797;345;1;1;40;34;6gaq85erpkvbyxvivd96wuw44;1;89,2;69,7;2024-05-20T00:45:53.850Z;2024-05-27T08:33:45Z;[{'id': 5044116983, 'qualifierId': 213, 'value': '3.49'}, {'id': 5044116981, 'qualifierId': 212, 'value': '12.6'}, {'id': 5044116975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044116977, 'qualifierId': 140, 'value': '77.9'}, {'id': 5044116979, 'qualifierId': 141, 'value': '63.4'}, {'id': 5044117489, 'qualifierId': 210, 'value': '13'}];do2o6ka25talswmmillufejqi;D. Rosales;1,0;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;3,49;77,9;;12,6;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;77,9;63,4;;;;;;;;0;40;34;The Town;2434;DL;1,0
2690004801;346;13;1;40;36;6gaq85erpkvbyxvivd96wuw44;1;79,7;64,6;2024-05-20T00:45:55.858Z;2024-05-27T08:33:47Z;[{'id': 5044117507, 'qualifierId': 230, 'value': '98.0'}, {'id': 5058657837, 'qualifierId': 120}, {'id': 5044117117, 'qualifierId': 72}, {'id': 5044117493, 'qualifierId': 77}, {'id': 5044117495, 'qualifierId': 29}, {'id': 5044117115, 'qualifierId': 25}, {'id': 5044117003, 'qualifierId': 18}, {'id': 5044117499, 'qualifierId': 55, 'value': '345'}, {'id': 5044117005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044117509, 'qualifierId': 231, 'value': '50.4'}, {'id': 5058657839, 'qualifierId': 215}, {'id': 5044117505, 'qualifierId': 103, 'value': '68.1'}, {'id': 5044117503, 'qualifierId': 102, 'value': '60.5'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;cycwzfb4xvv35t17zhdodmp78;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;50,4;345,0;;98,0;;60,5;;;68,1;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;60,5;68.1;345,0;do2o6ka25talswmmillufejqi;;0;40;36;The Town;2436;DC;1,0
2690004807;347;5;1;40;38;6gaq85erpkvbyxvivd96wuw44;0;100,8;57,6;2024-05-20T00:45:58.167Z;2024-05-20T00:47:19Z;[{'id': 5044117057, 'qualifierId': 233, 'value': '413'}, {'id': 5044117027, 'qualifierId': 346}, {'id': 5044117025, 'qualifierId': 56, 'value': 'Center'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;cycwzfb4xvv35t17zhdodmp78;Out;;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;40;38;The Town;2438;DC;1,0
2690004795;413;5;1;40;38;ew2zirzye0sw1txr2m33nr25y;1;-0,8;42,4;2024-05-20T00:45:58.167Z;2024-05-20T00:45:59Z;[{'id': 5044117041, 'qualifierId': 233, 'value': '347'}, {'id': 5044116967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044116969, 'qualifierId': 346}];79z5vt08ga8prn33vi2a260kq;C. Walls;;cycwzfb4xvv35t17zhdodmp78;Out;;;;;;;;;;;;;;;;;;;;347,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;40;38;Los Angeles II;2438;DC;1,0
2690004963;414;1;1;40;51;ew2zirzye0sw1txr2m33nr25y;1;4,4;49,8;2024-05-20T00:46:11.783Z;2024-05-20T00:46:18Z;[{'id': 5044117715, 'qualifierId': 140, 'value': '7.2'}, {'id': 5044117713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044117721, 'qualifierId': 213, 'value': '1.36'}, {'id': 5044117719, 'qualifierId': 212, 'value': '14.3'}, {'id': 5044117711, 'qualifierId': 124}, {'id': 5044117725, 'qualifierId': 237}, {'id': 5044117717, 'qualifierId': 141, 'value': '70.4'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,36;7,2;;14,3;70,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;7,2;70,4;;;;;;;;0;40;51;Los Angeles II;2451;GK;1,0
2690004965;415;1;1;40;58;ew2zirzye0sw1txr2m33nr25y;0;11,4;75,2;2024-05-20T00:46:18.071Z;2024-05-20T00:46:18Z;[{'id': 5044117737, 'qualifierId': 213, 'value': '5.33'}, {'id': 5044117739, 'qualifierId': 1}, {'id': 5044117735, 'qualifierId': 212, 'value': '37.0'}, {'id': 5044117727, 'qualifierId': 155}, {'id': 5044117733, 'qualifierId': 141, 'value': '30.7'}, {'id': 5044117731, 'qualifierId': 140, 'value': '31.7'}, {'id': 5044117729, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,33;31,7;;37,0;30,7;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,7;30,7;;;;;;;;0;40;58;Los Angeles II;2458;DC;1,0
2690005035;348;1;1;41;3;6gaq85erpkvbyxvivd96wuw44;0;67,1;72,3;2024-05-20T00:46:23.643Z;2024-05-20T00:46:31Z;[{'id': 5044118055, 'qualifierId': 141, 'value': '59.1'}, {'id': 5044118049, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044118053, 'qualifierId': 140, 'value': '92.0'}, {'id': 5044118045, 'qualifierId': 3}, {'id': 5044118059, 'qualifierId': 213, 'value': '5.95'}, {'id': 5044118057, 'qualifierId': 212, 'value': '27.6'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,95;92,0;;27,6;59,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;92,0;59,1;;;;;;;;0;41;3;The Town;2463;DC;1,0
2690005051;416;52;1;41;12;ew2zirzye0sw1txr2m33nr25y;1;14,2;43,0;2024-05-20T00:46:31.880Z;2024-05-27T08:34:02Z;[{'id': 5058658041, 'qualifierId': 376}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;12;Los Angeles II;2472;GK;1,0
2690005077;417;1;1;41;14;ew2zirzye0sw1txr2m33nr25y;1;14,0;43,0;2024-05-20T00:46:34.503Z;2024-05-20T00:46:37Z;[{'id': 5044118265, 'qualifierId': 212, 'value': '12.3'}, {'id': 5044118263, 'qualifierId': 141, 'value': '25.1'}, {'id': 5044118257, 'qualifierId': 123}, {'id': 5044118261, 'qualifierId': 140, 'value': '15.9'}, {'id': 5044118267, 'qualifierId': 213, 'value': '4.87'}, {'id': 5044118259, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;4,87;15,9;;12,3;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,9;25,1;;;;;;;;0;41;14;Los Angeles II;2474;GK;1,0
2690005083;418;1;1;41;17;ew2zirzye0sw1txr2m33nr25y;1;19,0;23,0;2024-05-20T00:46:37.447Z;2024-05-20T00:46:39Z;[{'id': 5044118289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044118297, 'qualifierId': 213, 'value': '5.11'}, {'id': 5044118295, 'qualifierId': 212, 'value': '12.7'}, {'id': 5044118291, 'qualifierId': 140, 'value': '23.7'}, {'id': 5044118293, 'qualifierId': 141, 'value': '5.8'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,11;23,7;;12,7;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;23,7;5,8;;;;;;;;0;41;17;Los Angeles II;2477;DL;1,0
2690005097;419;1;1;41;19;ew2zirzye0sw1txr2m33nr25y;1;23,7;5,8;2024-05-20T00:46:39.030Z;2024-05-20T00:46:40Z;[{'id': 5044118393, 'qualifierId': 213, 'value': '0.79'}, {'id': 5044118381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044118385, 'qualifierId': 141, 'value': '17.0'}, {'id': 5044118383, 'qualifierId': 140, 'value': '30.9'}, {'id': 5044118389, 'qualifierId': 212, 'value': '10.7'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;0,79;30,9;;10,7;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;30,9;17,0;;;;;;;;0;41;19;Los Angeles II;2479;DR;1,0
2690005113;420;1;1;41;21;ew2zirzye0sw1txr2m33nr25y;1;30,9;17,0;2024-05-20T00:46:40.806Z;2024-05-20T01:57:26Z;[{'id': 5044118459, 'qualifierId': 212, 'value': '12.9'}, {'id': 5044118461, 'qualifierId': 213, 'value': '5.52'}, {'id': 5044118453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044118455, 'qualifierId': 140, 'value': '39.8'}, {'id': 5044118457, 'qualifierId': 141, 'value': '3.9'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;5,52;39,8;;12,9;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;39,8;3,9;;;;;;;;0;41;21;Los Angeles II;2481;FW;1,0
2690005129;421;1;1;41;24;ew2zirzye0sw1txr2m33nr25y;1;54,6;7,2;2024-05-20T00:46:44.438Z;2024-05-20T00:46:46Z;[{'id': 5044118533, 'qualifierId': 140, 'value': '69.6'}, {'id': 5044118535, 'qualifierId': 141, 'value': '4.4'}, {'id': 5044118539, 'qualifierId': 213, 'value': '6.16'}, {'id': 5044118531, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044118537, 'qualifierId': 212, 'value': '15.9'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;6,16;69,6;;15,9;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;69,6;4,4;;;;;;;;0;41;24;Los Angeles II;2484;DR;1,0
2690005161;422;1;1;41;26;ew2zirzye0sw1txr2m33nr25y;1;70,3;4,4;2024-05-20T00:46:46.406Z;2024-05-20T00:46:49Z;[{'id': 5044118695, 'qualifierId': 212, 'value': '20.7'}, {'id': 5044118691, 'qualifierId': 140, 'value': '87.2'}, {'id': 5044118693, 'qualifierId': 141, 'value': '20.2'}, {'id': 5044118689, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044118697, 'qualifierId': 213, 'value': '0.54'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;0,54;87,2;;20,7;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;87,2;20,2;;;;;;;;0;41;26;Los Angeles II;2486;FWR;1,0
2690005165;423;1;1;41;28;ew2zirzye0sw1txr2m33nr25y;0;89,9;22,7;2024-05-20T00:46:48.511Z;2024-05-27T08:34:21Z;[{'id': 5044118717, 'qualifierId': 213, 'value': '1.38'}, {'id': 5044118713, 'qualifierId': 141, 'value': '32.9'}, {'id': 5044118711, 'qualifierId': 140, 'value': '91.2'}, {'id': 5044118709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044118715, 'qualifierId': 212, 'value': '7.1'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Pass;;;;;;;;;;;1,38;91,2;;7,1;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;91,2;32,9;;;;;;;;0;41;28;Los Angeles II;2488;DR;1,0
2690005157;349;8;1;41;29;6gaq85erpkvbyxvivd96wuw44;1;10,0;67,1;2024-05-20T00:46:49.043Z;2024-05-27T08:34:28Z;[{'id': 5058658271, 'qualifierId': 385}, {'id': 5044118657, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;cycwzfb4xvv35t17zhdodmp78;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;41;29;The Town;2489;DL;1,0
2690005163;350;6;1;41;29;6gaq85erpkvbyxvivd96wuw44;0;7,4;72,0;2024-05-20T00:46:49.635Z;2024-05-27T08:34:34Z;[{'id': 5044118705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044144511, 'qualifierId': 233, 'value': '424'}, {'id': 5044118707, 'qualifierId': 73}];do2o6ka25talswmmillufejqi;D. Rosales;;cycwzfb4xvv35t17zhdodmp78;Corner Awarded;;;;;;;;;;;;;;;;;;;;424,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;41;29;The Town;2489;DL;1,0
2690005185;424;6;1;41;29;ew2zirzye0sw1txr2m33nr25y;1;92,6;28,0;2024-05-20T00:46:49.635Z;2024-05-20T01:00:36Z;[{'id': 5044144487, 'qualifierId': 233, 'value': '350'}, {'id': 5044118897, 'qualifierId': 75}, {'id': 5044118895, 'qualifierId': 56, 'value': 'Center'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cycwzfb4xvv35t17zhdodmp78;Corner Awarded;;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;41;29;Los Angeles II;2489;DR;1,0
