id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeClearance;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_HeadPass;value_TouchTypePass;value_BlockedPass;value_SwitchOfPlay;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_HighGkIntervention;value_KeeperThrow;value_DeletedEventType;value_IntendedTackleTarget;value_OutOfPlay;value_ShirtPull/Holding;value_Straight;value_DrivenCross;value_Left;value_Right;value_CornerTaken;value_Head;value_NotAssisted;value_FirstTouch;value_GkX;value_FromCorner;value_BlockedX;value_GoalmouthY;value_BoxRight;value_BlockedY;value_GoalmouthZ;value_GkY;value_NotPastGoalLine;value_OutOnSideline;value_Assist;value_IntentionalAssist;value_Blocked;value_HitRightPost;value_RegularPlay;value_Assisted;value_HitWoodwork;value_LowRight;value_RelatedEventId;value_DefBlock;value_TakeOnOvertake;value_PullBack;value_LowCentre;value_BoxCentre;value_MediumGkIntervention;value_Standing;value_Hands;value_Collected;value_NotVisible;value_Overrun;value_LayOff;value_Defensive1V1;value_LeadingToGoal;value_RelatedError1Id;value_BigChance;value_IndividualPlay;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_TakeOnSpace;value_ThroughBall;value_LastLine;value_LowGkIntervention;value_Diving;value_LeftFooted;value_LeadingToAttempt;value_SmallBoxLeft;value_1On1;value_Sliding;value_ParriedDanger;value_OtherBodyPart;value_BoxLeft;value_Volley;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_InSwinger;value_HighRight;value_Reaching;value_Caught;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_OverArm;value_GkHoof;value_HighCentre;value_SwerveLeft;value_OutOfBoxDeepLeft;value_FreeKick;value_Fingertip;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_RecklessOffence;value_YellowCard;value_FollowsShotRebound;value_LowLeft;value_FlickOn;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_SixYardBlocked;value_OutOfBoxLeft;value_HighClaim;value_SmallBoxCentre;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_GoesToPenalties;value_Scored;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683501377;515;1;2;45;49;29nx7yxy1rdqv2oobqn5pjf8p;1;44,8;24,7;2024-05-05T20:06:51.736Z;2024-05-05T20:06:52Z;[{'id': 5008677101, 'qualifierId': 212, 'value': '11.1'}, {'id': 5008677103, 'qualifierId': 213, 'value': '3.34'}, {'id': 5008677099, 'qualifierId': 141, 'value': '21.5'}, {'id': 5008677095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677097, 'qualifierId': 140, 'value': '34.4'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;11,1;21,5;;34,4;3,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,4;21,5;;;;;;;;0;45;49;Columbus Crew II;2749;MC;1,0
2683501399;516;1;2;45;50;29nx7yxy1rdqv2oobqn5pjf8p;1;34,4;21,5;2024-05-05T20:06:52.487Z;2024-05-05T20:06:54Z;[{'id': 5008677235, 'qualifierId': 141, 'value': '56.7'}, {'id': 5008677231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677233, 'qualifierId': 140, 'value': '28.8'}, {'id': 5008677243, 'qualifierId': 213, 'value': '1.81'}, {'id': 5008677239, 'qualifierId': 212, 'value': '24.6'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;24,6;56,7;;28,8;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;28,8;56,7;;;;;;;;0;45;50;Columbus Crew II;2750;DC;1,0
2683501415;517;1;2;45;52;29nx7yxy1rdqv2oobqn5pjf8p;1;28,8;56,7;2024-05-05T20:06:54.584Z;2024-05-05T20:06:55Z;[{'id': 5008677323, 'qualifierId': 213, 'value': '4.28'}, {'id': 5008677319, 'qualifierId': 212, 'value': '17.8'}, {'id': 5008677309, 'qualifierId': 140, 'value': '21.7'}, {'id': 5008677305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677313, 'qualifierId': 141, 'value': '32.9'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;17,8;32,9;;21,7;4,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;21,7;32,9;;;;;;;;0;45;52;Columbus Crew II;2752;Sub;1,0
2683501439;518;1;2;45;53;29nx7yxy1rdqv2oobqn5pjf8p;1;21,7;32,9;2024-05-05T20:06:55.655Z;2024-05-05T20:06:58Z;[{'id': 5008677423, 'qualifierId': 141, 'value': '52.2'}, {'id': 5008677427, 'qualifierId': 213, 'value': '2.41'}, {'id': 5008677421, 'qualifierId': 140, 'value': '7.9'}, {'id': 5008677419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677425, 'qualifierId': 212, 'value': '19.5'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;19,5;52,2;;7,9;2,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;7,9;52,2;;;;;;;;0;45;53;Columbus Crew II;2753;DC;1,0
2683501461;519;1;2;45;55;29nx7yxy1rdqv2oobqn5pjf8p;0;7,8;55,5;2024-05-05T20:06:57.959Z;2024-05-05T20:07:00Z;[{'id': 5008677559, 'qualifierId': 140, 'value': '19.6'}, {'id': 5008677569, 'qualifierId': 213, 'value': '1.19'}, {'id': 5008677555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677563, 'qualifierId': 141, 'value': '100.0'}, {'id': 5008677565, 'qualifierId': 212, 'value': '33.4'}, {'id': 5008677571, 'qualifierId': 1}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;33,4;100,0;;19,6;1,19;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;19,6;100,0;;;;;;;;0;45;55;Columbus Crew II;2755;GK;1,0
2683501519;461;5;2;45;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,2;-1,2;2024-05-05T20:06:59.898Z;2024-05-05T21:05:31Z;[{'id': 5008677897, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008677901, 'qualifierId': 347}, {'id': 5008677941, 'qualifierId': 233, 'value': '520'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;cncsclmgfwnue6usr4bhduxhw;Out;;;;;;;;;;;;;;;;;;520,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;45;57;Toronto II;2757;FWL;1,0
2683501463;520;5;2;45;57;29nx7yxy1rdqv2oobqn5pjf8p;0;21,8;101,2;2024-05-05T20:06:59.898Z;2024-05-05T20:07:07Z;[{'id': 5008677573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008677575, 'qualifierId': 347}, {'id': 5008677963, 'qualifierId': 233, 'value': '461'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;cncsclmgfwnue6usr4bhduxhw;Out;;;;;;;;;;;;;;;;;;461,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;45;57;Columbus Crew II;2757;GK;1,0
2683501551;462;1;2;46;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;76,9;0,0;2024-05-05T20:07:06.499Z;2024-05-05T20:07:10Z;[{'id': 5008678091, 'qualifierId': 107}, {'id': 5008678095, 'qualifierId': 140, 'value': '56.0'}, {'id': 5008678093, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008678103, 'qualifierId': 1}, {'id': 5008678101, 'qualifierId': 213, 'value': '2.99'}, {'id': 5008678097, 'qualifierId': 141, 'value': '2.8'}, {'id': 5008678099, 'qualifierId': 212, 'value': '22.2'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;22,2;2,8;;56,0;2,99;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;56,0;2,8;;;;;;;;0;46;4;Toronto II;2764;DMR;1,0
2683501577;463;1;2;46;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,0;4,3;2024-05-05T20:07:09.875Z;2024-05-05T20:07:13Z;[{'id': 5008678249, 'qualifierId': 213, 'value': '2.39'}, {'id': 5008678243, 'qualifierId': 140, 'value': '45.9'}, {'id': 5008678247, 'qualifierId': 212, 'value': '14.5'}, {'id': 5008678241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008678245, 'qualifierId': 141, 'value': '18.8'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;14,5;18,8;;45,9;2,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,9;18,8;;;;;;;;0;46;7;Toronto II;2767;DC;1,0
2683501613;464;1;2;46;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;45,2;25,7;2024-05-05T20:07:12.931Z;2024-05-05T20:07:17Z;[{'id': 5008678475, 'qualifierId': 141, 'value': '53.4'}, {'id': 5008678471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008678473, 'qualifierId': 140, 'value': '42.8'}, {'id': 5008678479, 'qualifierId': 213, 'value': '1.70'}, {'id': 5008678477, 'qualifierId': 212, 'value': '19.0'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;19,0;53,4;;42,8;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,8;53,4;;;;;;;;0;46;10;Toronto II;2770;DC;1,0
2683501655;465;1;2;46;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,3;56,5;2024-05-05T20:07:17.331Z;2024-05-05T20:07:21Z;[{'id': 5008678707, 'qualifierId': 212, 'value': '18.1'}, {'id': 5008678709, 'qualifierId': 213, 'value': '4.51'}, {'id': 5008678703, 'qualifierId': 140, 'value': '40.8'}, {'id': 5008678701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008678705, 'qualifierId': 141, 'value': '30.5'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;18,1;30,5;;40,8;4,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,8;30,5;;;;;;;;0;46;14;Toronto II;2774;DC;1,0
2683501697;466;1;2;46;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,2;29,8;2024-05-05T20:07:21.315Z;2024-05-05T20:07:24Z;[{'id': 5008678893, 'qualifierId': 141, 'value': '9.1'}, {'id': 5008678889, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008678895, 'qualifierId': 212, 'value': '16.4'}, {'id': 5008678897, 'qualifierId': 213, 'value': '5.26'}, {'id': 5008678891, 'qualifierId': 140, 'value': '52.3'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;16,4;9,1;;52,3;5,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;52,3;9,1;;;;;;;;0;46;18;Toronto II;2778;DC;1,0
2683501705;467;1;2;46;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;50,6;10,3;2024-05-05T20:07:24.691Z;2024-05-05T20:07:25Z;[{'id': 5008678945, 'qualifierId': 140, 'value': '45.9'}, {'id': 5008678953, 'qualifierId': 212, 'value': '5.5'}, {'id': 5008678943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008678955, 'qualifierId': 213, 'value': '2.69'}, {'id': 5008678949, 'qualifierId': 141, 'value': '13.8'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;5,5;13,8;;45,9;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,9;13,8;;;;;;;;0;46;22;Toronto II;2782;DC;1,0
2683501785;468;1;2;46;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;45,6;14,3;2024-05-05T20:07:25.651Z;2024-05-05T20:07:31Z;[{'id': 5008679327, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008679335, 'qualifierId': 213, 'value': '5.85'}, {'id': 5008679329, 'qualifierId': 140, 'value': '58.7'}, {'id': 5008679331, 'qualifierId': 141, 'value': '4.9'}, {'id': 5008679333, 'qualifierId': 212, 'value': '15.2'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;15,2;4,9;;58,7;5,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;58,7;4,9;;;;;;;;0;46;23;Toronto II;2783;DC;1,0
2683501803;469;1;2;46;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,4;12,5;2024-05-05T20:07:31.493Z;2024-05-05T20:07:34Z;[{'id': 5008679431, 'qualifierId': 155}, {'id': 5008679435, 'qualifierId': 196}, {'id': 5008679443, 'qualifierId': 140, 'value': '55.0'}, {'id': 5008679455, 'qualifierId': 213, 'value': '1.71'}, {'id': 5008679451, 'qualifierId': 212, 'value': '50.0'}, {'id': 5008679459, 'qualifierId': 1}, {'id': 5008679447, 'qualifierId': 141, 'value': '85.4'}, {'id': 5008679439, 'qualifierId': 56, 'value': 'Left'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;50,0;85,4;;55,0;1,71;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,0;85,4;;;;;;;;0;46;29;Toronto II;2789;FWR;1,0
2683501833;470;1;2;46;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,7;86,0;2024-05-05T20:07:34.516Z;2024-05-05T20:07:37Z;[{'id': 5008679649, 'qualifierId': 140, 'value': '61.9'}, {'id': 5008679647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008679651, 'qualifierId': 141, 'value': '61.4'}, {'id': 5008679655, 'qualifierId': 213, 'value': '5.03'}, {'id': 5008679653, 'qualifierId': 212, 'value': '17.6'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;17,6;61,4;;61,9;5,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,9;61,4;;;;;;;;0;46;32;Toronto II;2792;DML;1,0
2683501847;471;1;2;46;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,6;63,1;2024-05-05T20:07:37.396Z;2024-05-05T20:07:38Z;[{'id': 5008679731, 'qualifierId': 213, 'value': '1.43'}, {'id': 5008679729, 'qualifierId': 212, 'value': '19.4'}, {'id': 5008679727, 'qualifierId': 141, 'value': '91.4'}, {'id': 5008679725, 'qualifierId': 140, 'value': '64.2'}, {'id': 5008679723, 'qualifierId': 56, 'value': 'Left'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;19,4;91,4;;64,2;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;64,2;91,4;;;;;;;;0;46;34;Toronto II;2794;MC;1,0
2683501849;472;1;2;46;36;5b4ccd62yeeqdl2qk6jzsmjv8;0;64,0;90,9;2024-05-05T20:07:38.516Z;2024-05-05T20:08:42Z;[{'id': 5008683579, 'qualifierId': 233, 'value': '521'}, {'id': 5008679743, 'qualifierId': 212, 'value': '3.8'}, {'id': 5008679741, 'qualifierId': 141, 'value': '91.7'}, {'id': 5008679745, 'qualifierId': 213, 'value': '0.14'}, {'id': 5008683577, 'qualifierId': 236}, {'id': 5008683583, 'qualifierId': 286}, {'id': 5008679739, 'qualifierId': 140, 'value': '67.6'}, {'id': 5008679737, 'qualifierId': 56, 'value': 'Left'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;3,8;91,7;;67,6;0,14;;;521,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;67,6;91,7;;;;;;;;0;46;36;Toronto II;2796;DML;1,0
2683501925;521;74;2;46;36;29nx7yxy1rdqv2oobqn5pjf8p;1;36,3;15,7;2024-05-05T20:07:38.517Z;2024-05-05T20:44:40Z;[{'id': 5008680125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008683601, 'qualifierId': 233, 'value': '472'}, {'id': 5008680127, 'qualifierId': 285}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cncsclmgfwnue6usr4bhduxhw;Blocked Pass;;;;;;;;;;;;;;;;;;472,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;46;36;Columbus Crew II;2796;FW;1,0
2683501929;473;1;2;46;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,9;86,8;2024-05-05T20:07:44.260Z;2024-05-05T20:07:45Z;[{'id': 5008680149, 'qualifierId': 212, 'value': '13.6'}, {'id': 5008680147, 'qualifierId': 141, 'value': '75.8'}, {'id': 5008680145, 'qualifierId': 140, 'value': '43.1'}, {'id': 5008680151, 'qualifierId': 213, 'value': '3.72'}, {'id': 5008680143, 'qualifierId': 56, 'value': 'Back'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;13,6;75,8;;43,1;3,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,1;75,8;;;;;;;;0;46;41;Toronto II;2801;MC;1,0
2683501957;474;1;2;46;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,7;75,7;2024-05-05T20:07:45.523Z;2024-05-05T20:07:47Z;[{'id': 5008680289, 'qualifierId': 212, 'value': '21.1'}, {'id': 5008680291, 'qualifierId': 213, 'value': '4.82'}, {'id': 5008680283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008680287, 'qualifierId': 141, 'value': '44.8'}, {'id': 5008680285, 'qualifierId': 140, 'value': '45.8'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;21,1;44,8;;45,8;4,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,8;44,8;;;;;;;;0;46;43;Toronto II;2803;DC;1,0
2683501985;475;1;2;46;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,1;45,1;2024-05-05T20:07:47.364Z;2024-05-05T20:07:50Z;[{'id': 5008680437, 'qualifierId': 140, 'value': '46.9'}, {'id': 5008680435, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008680443, 'qualifierId': 213, 'value': '1.59'}, {'id': 5008680441, 'qualifierId': 212, 'value': '11.1'}, {'id': 5008680439, 'qualifierId': 141, 'value': '61.4'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;11,1;61,4;;46,9;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;46,9;61,4;;;;;;;;0;46;44;Toronto II;2804;DC;1,0
2683502011;476;1;2;46;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,0;63,5;2024-05-05T20:07:50.052Z;2024-05-05T20:07:53Z;[{'id': 5008680647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008680649, 'qualifierId': 140, 'value': '53.3'}, {'id': 5008680655, 'qualifierId': 213, 'value': '1.00'}, {'id': 5008680651, 'qualifierId': 141, 'value': '78.5'}, {'id': 5008680653, 'qualifierId': 212, 'value': '12.2'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;12,2;78,5;;53,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;53,3;78,5;;;;;;;;0;46;47;Toronto II;2807;DC;1,0
