id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_Captain;value_Involved;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_TouchTypeControl;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Foul;value_Shove/Push;value_Direct;value_Defensive;value_FreeKickTaken;value_Right;value_Left;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_Cross;value_OutSwinger;value_RightFooted;value_Assist;value_HeadPass;value_HighRight;value_Assisted;value_GkY;value_GkX;value_BoxLeft;value_GoalmouthZ;value_FirstTouch;value_GoalmouthY;value_RegularPlay;value_RelatedEventId;value_NotVisible;value_SwitchOfPlay;value_TouchTypeClearance;value_Launch;value_AttemptedTackle;value_TouchTypePass;value_DeletedEventType;value_TakeOnOvertake;value_IndividualPlay;value_BlockedX;value_BlockedY;value_LowRight;value_Deflection;value_LeftFooted;value_ParriedDanger;value_Hands;value_MediumGkIntervention;value_Diving;value_Head;value_BoxCentre;value_NotAssisted;value_BigChance;value_NotPastGoalLine;value_BlockedClearance;value_IntendedTackleTarget;value_BlockedPass;value_IntentionalAssist;value_FromCorner;value_SwerveRight;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_TakeOnSpace;value_ShirtPull/Holding;value_InSwinger;value_OutOfPlay;value_LowCentre;value_OwnPlayer;value_Blocked;value_Volley;value_SmallBoxCentre;value_GoalShotTimestamp;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_DefBlock;value_YellowCard;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_SetPiece;value_SmallBoxRight;value_LowLeft;value_DrinksBreak;value_RefereeDelay;value_LeadingToGoal;value_1On1;value_SoloRun;value_OutOfBoxCentre;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ParriedSafe;value_Minutes;value_ThroughBall;value_CloseRight;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_VideoCoverageLost;value_35Right;value_TempBlocked;value_SmallBoxLeft;value_Collected;value_OverArm;value_Strong;value_OutOfBoxDeepRight;value_BoxDeepRight;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_MisHit;value_Standing;value_TacticalFoul;value_Review;value_BoxRight;value_Stooping;value_FollowsADribble;value_KeeperTouched;value_Dissent;value_CoachId;value_SixYardBlocked;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728356517;111;1;1;11;50;6ubc4y1v6hr63mca7ica4hp90;1;51,7;42,2;2024-09-29T19:15:33.555Z;2024-09-29T19:15:38Z;[{'id': 5254967415, 'qualifierId': 212, 'value': '14.7'}, {'id': 5254967417, 'qualifierId': 213, 'value': '5.39'}, {'id': 5254967409, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254967413, 'qualifierId': 141, 'value': '25.3'}, {'id': 5254967411, 'qualifierId': 140, 'value': '60.5'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;25,3;;5,39;14,7;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;60,5;25,3;;;;;;;;0;11;50;Inter Miami II;710;DR;1,0
2728356555;112;1;1;11;54;6ubc4y1v6hr63mca7ica4hp90;1;61,0;25,1;2024-09-29T19:15:37.978Z;2024-09-29T19:15:40Z;[{'id': 5254967653, 'qualifierId': 140, 'value': '60.9'}, {'id': 5254967655, 'qualifierId': 141, 'value': '33.4'}, {'id': 5254967659, 'qualifierId': 213, 'value': '1.59'}, {'id': 5254967657, 'qualifierId': 212, 'value': '5.6'}, {'id': 5254967651, 'qualifierId': 56, 'value': 'Center'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;33,4;;1,59;5,6;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;60,9;33,4;;;;;;;;0;11;54;Inter Miami II;714;MC;1,0
2728356661;113;1;1;11;56;6ubc4y1v6hr63mca7ica4hp90;1;59,5;31,6;2024-09-29T19:15:39.834Z;2024-09-29T19:15:46Z;[{'id': 5254968323, 'qualifierId': 212, 'value': '9.5'}, {'id': 5254968317, 'qualifierId': 140, 'value': '57.9'}, {'id': 5254968315, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254968337, 'qualifierId': 213, 'value': '4.54'}, {'id': 5254968319, 'qualifierId': 141, 'value': '17.8'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;17,8;;4,54;9,5;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;57,9;17,8;;;;;;;;0;11;56;Inter Miami II;716;MC;1,0
2728356691;114;1;1;12;3;6ubc4y1v6hr63mca7ica4hp90;1;53,5;8,9;2024-09-29T19:15:46.403Z;2024-09-29T19:15:48Z;[{'id': 5254968531, 'qualifierId': 140, 'value': '59.4'}, {'id': 5254968541, 'qualifierId': 213, 'value': '6.02'}, {'id': 5254968527, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254968535, 'qualifierId': 141, 'value': '6.4'}, {'id': 5254968537, 'qualifierId': 212, 'value': '6.4'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;6,4;;6,02;6,4;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;59,4;6,4;;;;;;;;0;12;3;Inter Miami II;723;MC;1,0
2728356737;115;1;1;12;5;6ubc4y1v6hr63mca7ica4hp90;1;58,5;6,1;2024-09-29T19:15:48.627Z;2024-09-29T19:15:51Z;[{'id': 5254968755, 'qualifierId': 141, 'value': '7.6'}, {'id': 5254968757, 'qualifierId': 212, 'value': '11.1'}, {'id': 5254968759, 'qualifierId': 213, 'value': '3.05'}, {'id': 5254968751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254968753, 'qualifierId': 140, 'value': '48.0'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;7,6;;3,05;11,1;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;48,0;7,6;;;;;;;;0;12;5;Inter Miami II;725;MC;1,0
2728356867;116;1;1;12;8;6ubc4y1v6hr63mca7ica4hp90;1;47,6;25,1;2024-09-29T19:15:51.251Z;2024-09-29T19:15:57Z;[{'id': 5254969463, 'qualifierId': 141, 'value': '54.9'}, {'id': 5254969467, 'qualifierId': 213, 'value': '2.18'}, {'id': 5254969465, 'qualifierId': 212, 'value': '24.7'}, {'id': 5254969459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254969461, 'qualifierId': 140, 'value': '34.2'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;54,9;;2,18;24,7;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,2;54,9;;;;;;;;0;12;8;Inter Miami II;728;MC;1,0
2728356953;117;1;1;12;14;6ubc4y1v6hr63mca7ica4hp90;1;47,0;60,2;2024-09-29T19:15:57.811Z;2024-09-29T19:16:03Z;[{'id': 5254969963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254969975, 'qualifierId': 213, 'value': '4.69'}, {'id': 5254969973, 'qualifierId': 212, 'value': '20.7'}, {'id': 5254969965, 'qualifierId': 140, 'value': '46.5'}, {'id': 5254969969, 'qualifierId': 141, 'value': '29.8'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;29,8;;4,69;20,7;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,5;29,8;;;;;;;;0;12;14;Inter Miami II;734;DC;1,0
2728357015;118;1;1;12;20;6ubc4y1v6hr63mca7ica4hp90;1;46,6;27,1;2024-09-29T19:16:03.380Z;2024-09-29T19:16:06Z;[{'id': 5254970315, 'qualifierId': 212, 'value': '20.4'}, {'id': 5254970303, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254970317, 'qualifierId': 213, 'value': '5.52'}, {'id': 5254970311, 'qualifierId': 141, 'value': '6.4'}, {'id': 5254970307, 'qualifierId': 140, 'value': '60.6'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;6,4;;5,52;20,4;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;60,6;6,4;;;;;;;;0;12;20;Inter Miami II;740;DL;1,0
2728357055;119;1;1;12;23;6ubc4y1v6hr63mca7ica4hp90;1;60,7;5,6;2024-09-29T19:16:06.708Z;2024-09-29T19:16:09Z;[{'id': 5254970609, 'qualifierId': 141, 'value': '39.1'}, {'id': 5254970597, 'qualifierId': 155}, {'id': 5254970601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254970615, 'qualifierId': 213, 'value': '0.64'}, {'id': 5254970605, 'qualifierId': 140, 'value': '89.6'}, {'id': 5254970611, 'qualifierId': 212, 'value': '37.9'}, {'id': 5254970619, 'qualifierId': 1}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;39,1;;0,64;37,9;89,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;89,6;39,1;;;;;;;;0;12;23;Inter Miami II;743;DR;1,0
2728357063;120;61;1;12;26;6ubc4y1v6hr63mca7ica4hp90;0;89,7;38,2;2024-09-29T19:16:09.651Z;2024-09-29T19:16:09Z;[{'id': 5254970659, 'qualifierId': 56, 'value': 'Center'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;f9aqsednqk6r7zywxlg6qyac;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;12;26;Inter Miami II;746;FW;1,0
2728357067;89;43;1;12;26;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-09-29T19:16:09.961Z;2024-10-03T07:01:08Z;[{'id': 5262180645, 'qualifierId': 144, 'value': '49'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f9aqsednqk6r7zywxlg6qyac;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;12;26;Crown Legacy;746;DC;1,0
2728357127;90;1;1;12;27;c7c4wwva2u1vb3rr7rwava044;1;10,6;60,5;2024-09-29T19:16:10.261Z;2024-09-29T19:16:13Z;[{'id': 5254970989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254970995, 'qualifierId': 141, 'value': '86.4'}, {'id': 5254970999, 'qualifierId': 213, 'value': '0.97'}, {'id': 5254970997, 'qualifierId': 212, 'value': '21.4'}, {'id': 5254970991, 'qualifierId': 140, 'value': '22.1'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;86,4;;0,97;21,4;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;22,1;86,4;;;;;;;;0;12;27;Crown Legacy;747;DC;1,0
2729669605;676;49;1;12;28;c7c4wwva2u1vb3rr7rwava044;1;21,3;84,7;2024-09-29T19:16:11.860Z;2024-10-03T07:01:13Z;[];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;f9aqsednqk6r7zywxlg6qyac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;12;28;Crown Legacy;748;DC;1,0
2728357149;91;1;1;12;29;c7c4wwva2u1vb3rr7rwava044;1;23,1;87,0;2024-09-29T19:16:13.001Z;2024-09-29T19:16:14Z;[{'id': 5254971125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254971133, 'qualifierId': 213, 'value': '5.14'}, {'id': 5254971129, 'qualifierId': 141, 'value': '57.2'}, {'id': 5254971127, 'qualifierId': 140, 'value': '31.9'}, {'id': 5254971131, 'qualifierId': 212, 'value': '22.3'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;57,2;;5,14;22,3;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;31,9;57,2;;;;;;;;0;12;29;Crown Legacy;749;DC;1,0
2728357173;92;1;1;12;31;c7c4wwva2u1vb3rr7rwava044;1;31,9;56,9;2024-09-29T19:16:14.697Z;2024-09-29T19:16:16Z;[{'id': 5254971313, 'qualifierId': 212, 'value': '15.9'}, {'id': 5254971309, 'qualifierId': 140, 'value': '46.6'}, {'id': 5254971307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254971315, 'qualifierId': 213, 'value': '6.03'}, {'id': 5254971311, 'qualifierId': 141, 'value': '51.0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;51,0;;6,03;15,9;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;46,6;51,0;;;;;;;;0;12;31;Crown Legacy;751;MC;1,0
2728357183;93;1;1;12;33;c7c4wwva2u1vb3rr7rwava044;1;46,7;51,2;2024-09-29T19:16:16.329Z;2024-09-29T19:16:17Z;[{'id': 5254971375, 'qualifierId': 140, 'value': '44.2'}, {'id': 5254971377, 'qualifierId': 141, 'value': '63.5'}, {'id': 5254971419, 'qualifierId': 156}, {'id': 5254971381, 'qualifierId': 213, 'value': '1.87'}, {'id': 5254971373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254971379, 'qualifierId': 212, 'value': '8.8'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;63,5;;1,87;8,8;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;44,2;63,5;;;;;;;;0;12;33;Crown Legacy;753;FW;1,0
2728357295;94;2;1;12;35;c7c4wwva2u1vb3rr7rwava044;1;53,1;68,9;2024-09-29T19:16:18.858Z;2024-09-29T19:16:23Z;[{'id': 5254972137, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254972023, 'qualifierId': 141, 'value': '59.3'}, {'id': 5254972135, 'qualifierId': 7, 'value': 'cliiemf1ih37qhh1wi1olk9ka'}, {'id': 5254972021, 'qualifierId': 140, 'value': '72.5'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;f9aqsednqk6r7zywxlg6qyac;Offside Pass;;;;;;;;;;59,3;;;;72,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;72,5;59,3;;;;;;;;0;12;35;Crown Legacy;755;MC;1,0
2728357311;121;55;1;12;35;6ubc4y1v6hr63mca7ica4hp90;1;30,2;48,7;2024-09-29T19:16:18.859Z;2024-09-29T20:24:50Z;[];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f9aqsednqk6r7zywxlg6qyac;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;12;35;Inter Miami II;755;DC;1,0
2728357529;122;1;1;12;47;6ubc4y1v6hr63mca7ica4hp90;1;32,1;42,1;2024-09-29T19:16:30.308Z;2024-09-29T19:16:35Z;[{'id': 5254973295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254973297, 'qualifierId': 140, 'value': '43.9'}, {'id': 5254973305, 'qualifierId': 213, 'value': '5.41'}, {'id': 5254973293, 'qualifierId': 241}, {'id': 5254973291, 'qualifierId': 5}, {'id': 5254973299, 'qualifierId': 141, 'value': '20.5'}, {'id': 5254973301, 'qualifierId': 212, 'value': '19.2'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;20,5;;5,41;19,2;43,9;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;43,9;20,5;;;;;;;;0;12;47;Inter Miami II;767;DL;1,0
2728357583;123;1;1;12;51;6ubc4y1v6hr63mca7ica4hp90;1;59,8;20,9;2024-09-29T19:16:34.908Z;2024-09-29T19:16:39Z;[{'id': 5254973671, 'qualifierId': 140, 'value': '75.0'}, {'id': 5254973683, 'qualifierId': 213, 'value': '5.95'}, {'id': 5254973679, 'qualifierId': 212, 'value': '16.9'}, {'id': 5254973675, 'qualifierId': 141, 'value': '12.8'}, {'id': 5254973667, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;12,8;;5,95;16,9;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;75,0;12,8;;;;;;;;0;12;51;Inter Miami II;771;DR;1,0
2728357603;124;1;1;12;56;6ubc4y1v6hr63mca7ica4hp90;0;88,5;16,9;2024-09-29T19:16:39.220Z;2024-10-03T07:02:53Z;[{'id': 5262181239, 'qualifierId': 386}, {'id': 5262181241, 'qualifierId': 20}, {'id': 5254973827, 'qualifierId': 213, 'value': '1.41'}, {'id': 5254973813, 'qualifierId': 2}, {'id': 5254973823, 'qualifierId': 212, 'value': '10.7'}, {'id': 5254973817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254973821, 'qualifierId': 141, 'value': '32.5'}, {'id': 5262181237, 'qualifierId': 225}, {'id': 5254973819, 'qualifierId': 140, 'value': '90.1'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;32,5;;1,41;10,7;90,1;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;90,1;32,5;;;;;;;;0;12;56;Inter Miami II;776;FWR;1,0
2728357595;95;8;1;12;56;c7c4wwva2u1vb3rr7rwava044;1;6,6;61,1;2024-09-29T19:16:39.818Z;2024-10-03T07:03:08Z;[{'id': 5262181313, 'qualifierId': 383}, {'id': 5254973747, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f9aqsednqk6r7zywxlg6qyac;Interception;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;12;56;Crown Legacy;776;DC;1,0
2728357609;96;49;1;12;57;c7c4wwva2u1vb3rr7rwava044;1;6,7;63,5;2024-09-29T19:16:40.362Z;2024-09-29T19:16:40Z;[];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f9aqsednqk6r7zywxlg6qyac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;12;57;Crown Legacy;777;DC;1,0
2728357673;97;1;1;12;58;c7c4wwva2u1vb3rr7rwava044;1;7,0;63,9;2024-09-29T19:16:42.058Z;2024-09-29T19:16:44Z;[{'id': 5254974311, 'qualifierId': 141, 'value': '72.6'}, {'id': 5254974319, 'qualifierId': 213, 'value': '0.24'}, {'id': 5254974305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254974315, 'qualifierId': 212, 'value': '24.8'}, {'id': 5254974309, 'qualifierId': 140, 'value': '29.9'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;72,6;;0,24;24,8;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;29,9;72,6;;;;;;;;0;12;58;Crown Legacy;778;DC;1,0
