id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_Length;value_LongBall;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Foul;value_Offensive;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_High;value_HeadPass;value_FlickOn;value_TakeOnSpace;value_TouchTypeControl;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_LeftFooted;value_TouchTypeClearance;value_Handball;value_Indirect;value_ShirtPull/Holding;value_DeletedEventType;value_LeadingToAttempt;value_RelatedError1Id;value_GoalmouthY;value_BlockedX;value_1On1;value_NotAssisted;value_GoalmouthZ;value_BlockedY;value_LowCentre;value_FirstTouch;value_BoxLeft;value_BigChance;value_RegularPlay;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Stooping;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_TakeOnOvertake;value_Overrun;value_Assist;value_RelatedEventId;value_Assisted;value_IndividualPlay;value_BoxRight;value_ParriedSafe;value_Diving;value_Hands;value_KeeperThrow;value_Low;value_Launch;value_Head;value_Shove/Push;value_BlockedCross;value_IntentionalAssist;value_GkX;value_GkY;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_CloseLeftAndHigh;value_SetPiece;value_TouchTypePass;value_Left;value_CornerTaken;value_InSwinger;value_SwitchOfPlay;value_RecklessOffence;value_YellowCard;value_Right;value_NotVisible;value_PlayersCaughtOffside;value_PullBack;value_FromCorner;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxCentre;value_Sliding;value_Volley;value_HighRight;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Minutes;value_TacticalFoul;value_SwerveLeft;value_FreeKick;value_HighGkIntervention;value_EndType;value_CloseLeft;value_SecondYellow;value_OverhitCross;value_Defensive1V1;value_Argument;value_HighClaim;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Fingertip;value_ThroughBall;value_OutOnSideline;value_NotPastGoalLine;value_GkYTimeOfGoal;value_GoalShotGameClock;value_HighLeft;value_GoalShotTimestamp;value_SmallBoxCentre;value_GkXTimeOfGoal;value_SmallBoxRight;value_MediumGkIntervention;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663949625;416;1;2;53;14;7pmw399vh2v44cjle4fkklp1w;1;18,4;69,6;2024-03-29T01:17:00.939Z;2024-03-29T02:09:40Z;[{'id': 4902986089, 'qualifierId': 1}, {'id': 4902986083, 'qualifierId': 141, 'value': '82.0'}, {'id': 4902986081, 'qualifierId': 140, 'value': '51.2'}, {'id': 4902986085, 'qualifierId': 212, 'value': '35.5'}, {'id': 4902986079, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902986087, 'qualifierId': 213, 'value': '0.24'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;82,0;;51,2;0,24;;35,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;51,2;82,0;;;;;;;0;0;53;14;Austin II;3194;DC;1,0
2663949627;417;61;2;53;16;7pmw399vh2v44cjle4fkklp1w;0;54,3;84,7;2024-03-29T01:17:03.235Z;2024-03-29T02:09:40Z;[{'id': 4902986093, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;53;16;Austin II;3196;DML;1,0
2663949655;484;1;2;53;17;d0c07im4a6oj8qa7f1zlt3pqs;0;44,8;13,7;2024-03-29T01:17:03.828Z;2024-03-29T02:15:38Z;[{'id': 4902986231, 'qualifierId': 212, 'value': '1.0'}, {'id': 4902986227, 'qualifierId': 140, 'value': '45.0'}, {'id': 4902986233, 'qualifierId': 213, 'value': '4.92'}, {'id': 4902986257, 'qualifierId': 236}, {'id': 4902986259, 'qualifierId': 233, 'value': '418'}, {'id': 4902986225, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902986229, 'qualifierId': 141, 'value': '12.2'}, {'id': 4902986263, 'qualifierId': 286}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;12,2;;45,0;4,92;;1,0;;;;418,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;45,0;12,2;;;;;;;0;0;53;17;Houston Dynamo II;3197;DR;1,0
2663949633;418;74;2;53;17;7pmw399vh2v44cjle4fkklp1w;1;54,1;84,2;2024-03-29T01:17:03.829Z;2024-03-29T02:09:39Z;[{'id': 4902986127, 'qualifierId': 285}, {'id': 4902986125, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902986267, 'qualifierId': 233, 'value': '484'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Blocked Pass;;;;;;;;;;;;;;;;;;;484,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;53;17;Austin II;3197;DML;1,0
2663949665;419;1;2;53;21;7pmw399vh2v44cjle4fkklp1w;1;69,9;77,8;2024-03-29T01:17:08.281Z;2024-03-29T02:09:39Z;[{'id': 4902986293, 'qualifierId': 141, 'value': '83.0'}, {'id': 4902986291, 'qualifierId': 140, 'value': '79.1'}, {'id': 4902986295, 'qualifierId': 212, 'value': '10.3'}, {'id': 4902986289, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902986297, 'qualifierId': 213, 'value': '0.35'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;83,0;;79,1;0,35;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,1;83,0;;;;;;;0;0;53;21;Austin II;3201;DML;1,0
2663949673;420;1;2;53;22;7pmw399vh2v44cjle4fkklp1w;0;79,7;82,4;2024-03-29T01:17:09.141Z;2024-03-29T02:09:39Z;[{'id': 4902986345, 'qualifierId': 141, 'value': '55.1'}, {'id': 4902986341, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902986347, 'qualifierId': 212, 'value': '21.0'}, {'id': 4902986349, 'qualifierId': 213, 'value': '5.20'}, {'id': 4902986343, 'qualifierId': 140, 'value': '89.1'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;55,1;;89,1;5,2;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;89,1;55,1;;;;;;;0;0;53;22;Austin II;3202;FW;1,0
2663949691;485;4;2;53;28;d0c07im4a6oj8qa7f1zlt3pqs;1;12,0;39,2;2024-03-29T01:17:14.794Z;2024-03-29T02:15:38Z;[{'id': 4902986475, 'qualifierId': 233, 'value': '421'}, {'id': 4902986471, 'qualifierId': 265}, {'id': 4902986465, 'qualifierId': 13}, {'id': 4902986469, 'qualifierId': 152}, {'id': 4902986473, 'qualifierId': 285}, {'id': 4902986467, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;421,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;53;28;Houston Dynamo II;3208;DC;1,0
2663949689;421;4;2;53;28;7pmw399vh2v44cjle4fkklp1w;0;88,0;60,8;2024-03-29T01:17:14.795Z;2024-03-29T02:09:39Z;[{'id': 4902986433, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902986439, 'qualifierId': 286}, {'id': 4902986431, 'qualifierId': 13}, {'id': 4902986435, 'qualifierId': 152}, {'id': 4902986481, 'qualifierId': 233, 'value': '485'}, {'id': 4902986437, 'qualifierId': 265}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;485,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;53;28;Austin II;3208;DML;1,0
2663949751;486;1;2;53;40;d0c07im4a6oj8qa7f1zlt3pqs;1;13,4;34,6;2024-03-29T01:17:27.296Z;2024-03-29T02:15:37Z;[{'id': 4902986751, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902986755, 'qualifierId': 141, 'value': '57.9'}, {'id': 4902986753, 'qualifierId': 140, 'value': '17.9'}, {'id': 4902986747, 'qualifierId': 5}, {'id': 4902986759, 'qualifierId': 213, 'value': '1.28'}, {'id': 4902986749, 'qualifierId': 152}, {'id': 4902986757, 'qualifierId': 212, 'value': '16.5'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;57,9;;17,9;1,28;;16,5;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;17,9;57,9;;;;;;;0;0;53;40;Houston Dynamo II;3220;DL;1,0
2663949763;487;1;2;53;43;d0c07im4a6oj8qa7f1zlt3pqs;1;19,4;57,6;2024-03-29T01:17:29.552Z;2024-03-29T02:15:37Z;[{'id': 4902986819, 'qualifierId': 212, 'value': '5.8'}, {'id': 4902986813, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902986815, 'qualifierId': 140, 'value': '24.4'}, {'id': 4902986821, 'qualifierId': 213, 'value': '0.44'}, {'id': 4902986817, 'qualifierId': 141, 'value': '61.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;61,2;;24,4;0,44;;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,4;61,2;;;;;;;0;0;53;43;Houston Dynamo II;3223;DC;1,0
2663949773;488;1;2;53;45;d0c07im4a6oj8qa7f1zlt3pqs;1;24,5;64,5;2024-03-29T01:17:32.432Z;2024-03-29T02:15:37Z;[{'id': 4902986933, 'qualifierId': 141, 'value': '95.3'}, {'id': 4902986931, 'qualifierId': 140, 'value': '23.5'}, {'id': 4902986935, 'qualifierId': 212, 'value': '21.0'}, {'id': 4902986929, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902986937, 'qualifierId': 213, 'value': '1.62'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;95,3;;23,5;1,62;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,5;95,3;;;;;;;0;0;53;45;Houston Dynamo II;3225;MC;1,0
2663949779;489;1;2;53;49;d0c07im4a6oj8qa7f1zlt3pqs;1;24,1;96,8;2024-03-29T01:17:35.970Z;2024-03-29T02:15:37Z;[{'id': 4902986967, 'qualifierId': 212, 'value': '15.9'}, {'id': 4902986965, 'qualifierId': 141, 'value': '74.2'}, {'id': 4902986959, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902986969, 'qualifierId': 213, 'value': '4.46'}, {'id': 4902986963, 'qualifierId': 140, 'value': '20.3'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;74,2;;20,3;4,46;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;20,3;74,2;;;;;;;0;0;53;49;Houston Dynamo II;3229;DC;1,0
2663949787;490;1;2;53;51;d0c07im4a6oj8qa7f1zlt3pqs;1;21,7;74,2;2024-03-29T01:17:38.376Z;2024-03-29T02:15:36Z;[{'id': 4902987055, 'qualifierId': 140, 'value': '26.6'}, {'id': 4902987057, 'qualifierId': 141, 'value': '46.0'}, {'id': 4902987059, 'qualifierId': 212, 'value': '19.9'}, {'id': 4902987061, 'qualifierId': 213, 'value': '4.97'}, {'id': 4902987053, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;46,0;;26,6;4,97;;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,6;46,0;;;;;;;0;0;53;51;Houston Dynamo II;3231;DC;1,0
2663949793;491;1;2;53;56;d0c07im4a6oj8qa7f1zlt3pqs;1;27,0;44,2;2024-03-29T01:17:42.864Z;2024-03-29T02:15:36Z;[{'id': 4902987083, 'qualifierId': 212, 'value': '9.6'}, {'id': 4902987077, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902987081, 'qualifierId': 141, 'value': '31.3'}, {'id': 4902987085, 'qualifierId': 213, 'value': '4.29'}, {'id': 4902987079, 'qualifierId': 140, 'value': '23.2'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;31,3;;23,2;4,29;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,2;31,3;;;;;;;0;0;53;56;Houston Dynamo II;3236;MC;1,0
2663949801;492;1;2;53;58;d0c07im4a6oj8qa7f1zlt3pqs;1;25,0;31,6;2024-03-29T01:17:45.048Z;2024-03-29T02:15:36Z;[{'id': 4902987147, 'qualifierId': 140, 'value': '26.1'}, {'id': 4902987153, 'qualifierId': 213, 'value': '1.52'}, {'id': 4902987151, 'qualifierId': 212, 'value': '24.7'}, {'id': 4902987145, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902987149, 'qualifierId': 141, 'value': '67.9'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;67,9;;26,1;1,52;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,1;67,9;;;;;;;0;0;53;58;Houston Dynamo II;3238;DL;1,0
2663949825;493;1;2;54;2;d0c07im4a6oj8qa7f1zlt3pqs;1;27,5;71,8;2024-03-29T01:17:49.312Z;2024-03-29T02:15:35Z;[{'id': 4902987279, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902987285, 'qualifierId': 141, 'value': '40.9'}, {'id': 4902987287, 'qualifierId': 212, 'value': '22.7'}, {'id': 4902987289, 'qualifierId': 213, 'value': '5.11'}, {'id': 4902987283, 'qualifierId': 140, 'value': '35.8'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;40,9;;35,8;5,11;;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,8;40,9;;;;;;;0;0;54;2;Houston Dynamo II;3242;DC;1,0
2663949841;494;1;2;54;6;d0c07im4a6oj8qa7f1zlt3pqs;1;37,3;39,5;2024-03-29T01:17:52.928Z;2024-03-29T02:15:35Z;[{'id': 4902987401, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902987405, 'qualifierId': 141, 'value': '65.8'}, {'id': 4902987403, 'qualifierId': 140, 'value': '35.7'}, {'id': 4902987409, 'qualifierId': 213, 'value': '1.66'}, {'id': 4902987407, 'qualifierId': 212, 'value': '18.0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;65,8;;35,7;1,66;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,7;65,8;;;;;;;0;0;54;6;Houston Dynamo II;3246;MC;1,0
2663949873;495;1;2;54;9;d0c07im4a6oj8qa7f1zlt3pqs;1;35,9;65,4;2024-03-29T01:17:55.807Z;2024-03-29T02:15:34Z;[{'id': 4902987581, 'qualifierId': 212, 'value': '30.7'}, {'id': 4902987579, 'qualifierId': 141, 'value': '98.0'}, {'id': 4902987575, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902987583, 'qualifierId': 213, 'value': '0.81'}, {'id': 4902987577, 'qualifierId': 140, 'value': '56.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;98,0;;56,1;0,81;;30,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,1;98,0;;;;;;;0;0;54;9;Houston Dynamo II;3249;DC;1,0
2663949893;496;1;2;54;17;d0c07im4a6oj8qa7f1zlt3pqs;0;86,2;93,8;2024-03-29T01:18:03.608Z;2024-04-05T12:11:23Z;[{'id': 4902987805, 'qualifierId': 345}, {'id': 4902987677, 'qualifierId': 155}, {'id': 4902987679, 'qualifierId': 56, 'value': 'Center'}, {'id': 4922953265, 'qualifierId': 72}, {'id': 4902987683, 'qualifierId': 141, 'value': '27.7'}, {'id': 4902987675, 'qualifierId': 2}, {'id': 4902987687, 'qualifierId': 213, 'value': '5.03'}, {'id': 4922953263, 'qualifierId': 224}, {'id': 4902987685, 'qualifierId': 212, 'value': '47.4'}, {'id': 4902987681, 'qualifierId': 140, 'value': '100.0'}, {'id': 4902987689, 'qualifierId': 1}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;27,7;;100,0;5,03;;47,4;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;100,0;27,7;;;;;;;0;0;54;17;Houston Dynamo II;3257;AML;1,0
2663949887;422;5;2;54;19;7pmw399vh2v44cjle4fkklp1w;1;-0,6;68,4;2024-03-29T01:18:06.106Z;2024-03-29T02:09:38Z;[{'id': 4902987651, 'qualifierId': 346}, {'id': 4902987649, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902987733, 'qualifierId': 233, 'value': '497'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Out;;;;;;;;;;;;;;;;;;;497,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;54;19;Austin II;3259;DML;1,0
2663949897;497;5;2;54;19;d0c07im4a6oj8qa7f1zlt3pqs;0;100,6;31,6;2024-03-29T01:18:06.106Z;2024-03-29T02:15:34Z;[{'id': 4902987737, 'qualifierId': 233, 'value': '422'}, {'id': 4902987707, 'qualifierId': 346}, {'id': 4902987705, 'qualifierId': 56, 'value': 'Center'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;bwxlegil2n9pzyxqj1jf3jfv8;Out;;;;;;;;;;;;;;;;;;;422,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;54;19;Houston Dynamo II;3259;AML;1,0
2663949979;423;1;2;54;34;7pmw399vh2v44cjle4fkklp1w;1;3,9;49,7;2024-03-29T01:18:20.571Z;2024-04-05T12:11:31Z;[{'id': 4902988219, 'qualifierId': 212, 'value': '16.7'}, {'id': 4902988213, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902988225, 'qualifierId': 237}, {'id': 4902988211, 'qualifierId': 124}, {'id': 4902988215, 'qualifierId': 140, 'value': '14.1'}, {'id': 4902988221, 'qualifierId': 213, 'value': '5.41'}, {'id': 4902988217, 'qualifierId': 141, 'value': '30.9'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;30,9;;14,1;5,41;;16,7;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;14,1;30,9;;;;;;;0;0;54;34;Austin II;3274;GK;1,0
2663949985;424;1;2;54;37;7pmw399vh2v44cjle4fkklp1w;1;14,2;30,7;2024-03-29T01:18:23.561Z;2024-04-05T12:11:35Z;[{'id': 4902988251, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902988255, 'qualifierId': 141, 'value': '62.3'}, {'id': 4902988257, 'qualifierId': 212, 'value': '22.8'}, {'id': 4902988259, 'qualifierId': 213, 'value': '1.23'}, {'id': 4902988253, 'qualifierId': 140, 'value': '21.5'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;62,3;;21,5;1,23;;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;21,5;62,3;;;;;;;0;0;54;37;Austin II;3277;DC;1,0
2663950003;425;1;2;54;38;7pmw399vh2v44cjle4fkklp1w;1;21,6;62,0;2024-03-29T01:18:24.602Z;2024-03-29T02:09:38Z;[{'id': 4902988335, 'qualifierId': 141, 'value': '73.5'}, {'id': 4902988331, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902988339, 'qualifierId': 213, 'value': '2.68'}, {'id': 4902988333, 'qualifierId': 140, 'value': '6.8'}, {'id': 4902988337, 'qualifierId': 212, 'value': '17.4'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;73,5;;6,8;2,68;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;6,8;73,5;;;;;;;0;0;54;38;Austin II;3278;MC;1,0
