id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_IntendedTackleTarget;value_LongBall;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Direct;value_Foul;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Chipped;value_Cross;value_KeeperThrow;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_LayOff;value_DeletedEventType;value_BlockedPass;value_BoxCentre;value_IndividualPlay;value_Assisted;value_GoalmouthY;value_RightFooted;value_GkX;value_RegularPlay;value_High;value_GkY;value_GoalmouthZ;value_FirstTouch;value_SixYardBlocked;value_NotAssisted;value_Head;value_LowCentre;value_BlockedX;value_Blocked;value_BlockedY;value_DefBlock;value_HighClaim;value_OverArm;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_Launch;value_FlickOn;value_Left;value_InSwinger;value_CornerTaken;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_Assist;value_BoxLeft;value_Shove/Push;value_GoalDisallowed;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_ByWall;value_BlockedCross;value_FastBreak;value_RecklessOffence;value_Obstruction;value_LowLeft;value_SetPiece;value_LowRight;value_Hands;value_Diving;value_ParriedSafe;value_Right;value_IntentionalAssist;value_BigChance;value_FromCorner;value_SmallBoxCentre;value_NotPastGoalLine;value_SwerveRight;value_OwnPlayer;value_OwnShotBlocked;value_Handball;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_SmallBoxRight;value_OutSwinger;value_Volley;value_CloseLeftAndHigh;value_ThroughBall;value_ParriedDanger;value_Standing;value_Collected;value_Tactical;value_CloseRight;value_GoesToPenalties;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighRight;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighCentre;value_KeeperTouched;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706662453;316;1;1;41;37;bd0378yx50xpdcgwkt9p9bmz8;1;9,4;28,0;2024-08-07T15:46:51.206Z;2024-08-07T15:46:53Z;[{'id': 5135920047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920053, 'qualifierId': 212, 'value': '16.0'}, {'id': 5135920049, 'qualifierId': 140, 'value': '3.6'}, {'id': 5135920055, 'qualifierId': 213, 'value': '1.96'}, {'id': 5135920051, 'qualifierId': 141, 'value': '49.7'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;3,6;49,7;1,96;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;3,6;49,7;;;;;;;;0;41;37;New England II;2497;DC;1,0
2706662461;317;1;1;41;40;bd0378yx50xpdcgwkt9p9bmz8;1;4,9;50,4;2024-08-07T15:46:53.831Z;2024-08-07T15:47:01Z;[{'id': 5135920107, 'qualifierId': 213, 'value': '5.03'}, {'id': 5135920105, 'qualifierId': 212, 'value': '11.6'}, {'id': 5135920103, 'qualifierId': 141, 'value': '34.2'}, {'id': 5135920099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920101, 'qualifierId': 140, 'value': '8.4'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;8,4;34,2;5,03;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;8,4;34,2;;;;;;;;0;41;40;New England II;2500;GK;1,0
2706662465;318;1;1;41;47;bd0378yx50xpdcgwkt9p9bmz8;1;31,1;33,9;2024-08-07T15:47:01.061Z;2024-08-07T15:47:02Z;[{'id': 5135920119, 'qualifierId': 212, 'value': '7.9'}, {'id': 5135920113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920115, 'qualifierId': 140, 'value': '31.5'}, {'id': 5135920117, 'qualifierId': 141, 'value': '45.5'}, {'id': 5135920121, 'qualifierId': 213, 'value': '1.52'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;31,5;45,5;1,52;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,5;45,5;;;;;;;;0;41;47;New England II;2507;DC;1,0
2706662469;319;1;1;41;48;bd0378yx50xpdcgwkt9p9bmz8;1;30,9;44,8;2024-08-07T15:47:02.245Z;2024-08-07T15:47:04Z;[{'id': 5135920141, 'qualifierId': 141, 'value': '57.2'}, {'id': 5135920137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920139, 'qualifierId': 140, 'value': '29.1'}, {'id': 5135920145, 'qualifierId': 213, 'value': '1.79'}, {'id': 5135920143, 'qualifierId': 212, 'value': '8.6'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;29,1;57,2;1,79;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,1;57,2;;;;;;;;0;41;48;New England II;2508;DMC;1,0
2706662473;320;1;1;41;50;bd0378yx50xpdcgwkt9p9bmz8;1;30,5;59,0;2024-08-07T15:47:04.261Z;2024-08-07T15:47:09Z;[{'id': 5135920171, 'qualifierId': 213, 'value': '1.02'}, {'id': 5135920165, 'qualifierId': 140, 'value': '45.0'}, {'id': 5135920167, 'qualifierId': 141, 'value': '95.1'}, {'id': 5135920169, 'qualifierId': 212, 'value': '28.9'}, {'id': 5135920163, 'qualifierId': 56, 'value': 'Back'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;45,0;95,1;1,02;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;45,0;95,1;;;;;;;;0;41;50;New England II;2510;DMC;1,0
2706662475;321;1;1;41;55;bd0378yx50xpdcgwkt9p9bmz8;1;56,2;90,0;2024-08-07T15:47:09.173Z;2024-08-07T15:47:16Z;[{'id': 5135920189, 'qualifierId': 213, 'value': '5.07'}, {'id': 5135920183, 'qualifierId': 140, 'value': '71.9'}, {'id': 5135920185, 'qualifierId': 141, 'value': '24.9'}, {'id': 5135920187, 'qualifierId': 212, 'value': '47.2'}, {'id': 5135920177, 'qualifierId': 155}, {'id': 5135920191, 'qualifierId': 1}, {'id': 5135920181, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135920179, 'qualifierId': 196}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;71,9;24,9;5,07;47,2;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;71,9;24,9;;;;;;;;0;41;55;New England II;2515;DML;1,0
2706662477;322;3;1;42;2;bd0378yx50xpdcgwkt9p9bmz8;0;86,6;28,2;2024-08-07T15:47:15.941Z;2024-08-07T15:47:19Z;[{'id': 5135920195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135920197, 'qualifierId': 286}, {'id': 5135920221, 'qualifierId': 233, 'value': '319'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Take On;;;;;;;;;;;;;;;;;;;;;;;;;1,0;319,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;42;2;New England II;2522;FW;1,0
2706662481;319;7;1;42;2;csntc7hucmo21gknxc5y0kc4q;1;13,4;71,8;2024-08-07T15:47:15.942Z;2024-08-07T15:47:19Z;[{'id': 5135920213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920217, 'qualifierId': 233, 'value': '322'}, {'id': 5135920215, 'qualifierId': 285}];40qi53orb0eur2jevowkvrcb8;P. Leal;;eiw293b8tycwqgo4maskvy0ic;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;322,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;42;2;Cincinnati II;2522;MC;1,0
2706662483;320;12;1;42;5;csntc7hucmo21gknxc5y0kc4q;1;9,8;74,5;2024-08-07T15:47:18.503Z;2024-08-07T15:47:20Z;[{'id': 5135920227, 'qualifierId': 140, 'value': '38.8'}, {'id': 5135920233, 'qualifierId': 213, 'value': '0.53'}, {'id': 5135920231, 'qualifierId': 212, 'value': '35.2'}, {'id': 5135920225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920229, 'qualifierId': 141, 'value': '100.0'}, {'id': 5135920251, 'qualifierId': 167}];40qi53orb0eur2jevowkvrcb8;P. Leal;;eiw293b8tycwqgo4maskvy0ic;Clearance;;;;;;;;;;;;38,8;100,0;0,53;35,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;38,8;100,0;;;;;;;;0;42;5;Cincinnati II;2525;MC;1,0
2706662485;321;5;1;42;6;csntc7hucmo21gknxc5y0kc4q;0;36,4;101,0;2024-08-07T15:47:20.112Z;2024-08-07T17:14:34Z;[{'id': 5135920321, 'qualifierId': 233, 'value': '323'}, {'id': 5135920237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920241, 'qualifierId': 347}];40qi53orb0eur2jevowkvrcb8;P. Leal;;eiw293b8tycwqgo4maskvy0ic;Out;;;;;;;;;;;;;;;;;;;;;;;;;;323,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;42;6;Cincinnati II;2526;MC;1,0
2706662499;323;5;1;42;6;bd0378yx50xpdcgwkt9p9bmz8;1;63,6;-1,0;2024-08-07T15:47:20.112Z;2024-08-07T17:14:34Z;[{'id': 5135920311, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135920313, 'qualifierId': 347}, {'id': 5135920315, 'qualifierId': 233, 'value': '321'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Out;;;;;;;;;;;;;;;;;;;;;;;;;;321,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;42;6;New England II;2526;FW;1,0
2706662501;324;1;1;42;29;bd0378yx50xpdcgwkt9p9bmz8;1;62,3;0,0;2024-08-07T15:47:42.421Z;2024-08-07T15:47:44Z;[{'id': 5135920331, 'qualifierId': 141, 'value': '5.2'}, {'id': 5135920335, 'qualifierId': 213, 'value': '2.47'}, {'id': 5135920329, 'qualifierId': 140, 'value': '56.4'}, {'id': 5135920333, 'qualifierId': 212, 'value': '7.9'}, {'id': 5135920325, 'qualifierId': 107}, {'id': 5135920327, 'qualifierId': 56, 'value': 'Right'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;56,4;5,2;2,47;7,9;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;56,4;5,2;;;;;;;;0;42;29;New England II;2549;DMR;1,0
2706662503;325;1;1;42;30;bd0378yx50xpdcgwkt9p9bmz8;1;56,4;5,2;2024-08-07T15:47:43.909Z;2024-08-07T15:47:45Z;[{'id': 5135920341, 'qualifierId': 140, 'value': '62.2'}, {'id': 5135920339, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135920347, 'qualifierId': 213, 'value': '5.91'}, {'id': 5135920345, 'qualifierId': 212, 'value': '6.5'}, {'id': 5135920343, 'qualifierId': 141, 'value': '1.7'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;62,2;1,7;5,91;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;62,2;1,7;;;;;;;;0;42;30;New England II;2550;DC;1,0
2706662505;326;1;1;42;31;bd0378yx50xpdcgwkt9p9bmz8;1;62,2;1,7;2024-08-07T15:47:45.253Z;2024-08-07T15:47:48Z;[{'id': 5135920365, 'qualifierId': 156}, {'id': 5135920351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920361, 'qualifierId': 1}, {'id': 5135920357, 'qualifierId': 212, 'value': '36.1'}, {'id': 5135920355, 'qualifierId': 141, 'value': '36.7'}, {'id': 5135920359, 'qualifierId': 213, 'value': '2.42'}, {'id': 5135920353, 'qualifierId': 140, 'value': '36.3'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;36,3;36,7;2,42;36,1;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;36,3;36,7;;;;;;;;0;42;31;New England II;2551;DMR;1,0
2706662509;327;1;1;42;39;bd0378yx50xpdcgwkt9p9bmz8;1;47,7;50,7;2024-08-07T15:47:53.317Z;2024-08-07T15:47:56Z;[{'id': 5135920391, 'qualifierId': 140, 'value': '53.2'}, {'id': 5135920395, 'qualifierId': 212, 'value': '23.8'}, {'id': 5135920397, 'qualifierId': 213, 'value': '1.33'}, {'id': 5135920389, 'qualifierId': 56, 'value': 'Left'}, {'id': 5135920393, 'qualifierId': 141, 'value': '84.7'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;53,2;84,7;1,33;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;53,2;84,7;;;;;;;;0;42;39;New England II;2559;DC;1,0
2706662511;328;1;1;42;43;bd0378yx50xpdcgwkt9p9bmz8;1;55,4;89,4;2024-08-07T15:47:56.773Z;2024-08-07T15:47:58Z;[{'id': 5135920411, 'qualifierId': 212, 'value': '11.8'}, {'id': 5135920413, 'qualifierId': 213, 'value': '0.40'}, {'id': 5135920407, 'qualifierId': 140, 'value': '65.7'}, {'id': 5135920405, 'qualifierId': 56, 'value': 'Left'}, {'id': 5135920409, 'qualifierId': 141, 'value': '96.2'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;65,7;96,2;0,4;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;65,7;96,2;;;;;;;;0;42;43;New England II;2563;DC;1,0
2706662513;329;1;1;42;45;bd0378yx50xpdcgwkt9p9bmz8;1;65,7;96,3;2024-08-07T15:47:58.853Z;2024-08-07T15:48:01Z;[{'id': 5135920443, 'qualifierId': 140, 'value': '42.8'}, {'id': 5135920449, 'qualifierId': 213, 'value': '3.34'}, {'id': 5135920447, 'qualifierId': 212, 'value': '24.5'}, {'id': 5135920445, 'qualifierId': 141, 'value': '89.3'}, {'id': 5135920441, 'qualifierId': 56, 'value': 'Back'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;42,8;89,3;3,34;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,8;89,3;;;;;;;;0;42;45;New England II;2565;DML;1,0
2706662515;330;1;1;42;48;bd0378yx50xpdcgwkt9p9bmz8;1;42,4;89,3;2024-08-07T15:48:01.653Z;2024-08-07T15:48:04Z;[{'id': 5135920459, 'qualifierId': 212, 'value': '19.2'}, {'id': 5135920453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920455, 'qualifierId': 140, 'value': '32.9'}, {'id': 5135920457, 'qualifierId': 141, 'value': '65.2'}, {'id': 5135920461, 'qualifierId': 213, 'value': '4.17'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;32,9;65,2;4,17;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;32,9;65,2;;;;;;;;0;42;48;New England II;2568;DC;1,0
2706662517;331;1;1;42;51;bd0378yx50xpdcgwkt9p9bmz8;1;30,6;64,5;2024-08-07T15:48:04.439Z;2024-08-07T15:48:09Z;[{'id': 5135920485, 'qualifierId': 213, 'value': '3.96'}, {'id': 5135920483, 'qualifierId': 212, 'value': '19.4'}, {'id': 5135920479, 'qualifierId': 140, 'value': '17.9'}, {'id': 5135920481, 'qualifierId': 141, 'value': '43.7'}, {'id': 5135920477, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;17,9;43,7;3,96;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;17,9;43,7;;;;;;;;0;42;51;New England II;2571;DC;1,0
2706662519;332;1;1;42;56;bd0378yx50xpdcgwkt9p9bmz8;0;24,6;36,9;2024-08-07T15:48:09.477Z;2024-08-07T15:48:14Z;[{'id': 5135920501, 'qualifierId': 1}, {'id': 5135920491, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135920497, 'qualifierId': 212, 'value': '50.4'}, {'id': 5135920495, 'qualifierId': 141, 'value': '14.3'}, {'id': 5135920499, 'qualifierId': 213, 'value': '5.97'}, {'id': 5135920493, 'qualifierId': 140, 'value': '70.3'}, {'id': 5135920489, 'qualifierId': 157}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;70,3;14,3;5,97;50,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;70,3;14,3;;;;;;;;0;42;56;New England II;2576;GK;1,0
2706662525;322;44;1;42;59;csntc7hucmo21gknxc5y0kc4q;1;29,6;86,8;2024-08-07T15:48:13.380Z;2024-08-07T16:33:20Z;[{'id': 5135920515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920517, 'qualifierId': 285}, {'id': 5135920519, 'qualifierId': 233, 'value': '333'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;eiw293b8tycwqgo4maskvy0ic;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;333,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;42;59;Cincinnati II;2579;DC;1,0
2706662521;333;44;1;42;59;bd0378yx50xpdcgwkt9p9bmz8;0;70,4;13,2;2024-08-07T15:48:13.381Z;2024-08-07T16:33:20Z;[{'id': 5135920523, 'qualifierId': 233, 'value': '322'}, {'id': 5135920505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135920507, 'qualifierId': 286}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;1,0;322,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;42;59;New England II;2579;FW;1,0
2706662529;323;1;1;43;2;csntc7hucmo21gknxc5y0kc4q;0;29,5;88,6;2024-08-07T15:48:15.654Z;2024-08-07T15:48:17Z;[{'id': 5135920535, 'qualifierId': 141, 'value': '98.0'}, {'id': 5135920537, 'qualifierId': 212, 'value': '9.2'}, {'id': 5135920529, 'qualifierId': 3}, {'id': 5135920533, 'qualifierId': 140, 'value': '35.8'}, {'id': 5135920539, 'qualifierId': 213, 'value': '0.77'}, {'id': 5135920531, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;35,8;98,0;0,77;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,8;98,0;;;;;;;;0;43;2;Cincinnati II;2582;DC;1,0
2706662527;334;61;1;43;3;bd0378yx50xpdcgwkt9p9bmz8;0;65,8;1,0;2024-08-07T15:48:17.063Z;2024-08-07T15:48:23Z;[{'id': 5135920527, 'qualifierId': 56, 'value': 'Right'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;43;3;New England II;2583;FW;1,0
2706662531;324;5;1;43;4;csntc7hucmo21gknxc5y0kc4q;1;32,8;101,7;2024-08-07T15:48:17.813Z;2024-08-07T17:14:35Z;[{'id': 5135920543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135920545, 'qualifierId': 347}, {'id': 5135920551, 'qualifierId': 233, 'value': '335'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;eiw293b8tycwqgo4maskvy0ic;Out;;;;;;;;;;;;;;;;;;;;;;;;;;335,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;43;4;Cincinnati II;2584;DC;1,0
2706662533;335;5;1;43;4;bd0378yx50xpdcgwkt9p9bmz8;0;67,2;-1,7;2024-08-07T15:48:17.813Z;2024-08-07T17:14:35Z;[{'id': 5135920547, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135920555, 'qualifierId': 233, 'value': '324'}, {'id': 5135920549, 'qualifierId': 347}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Out;;;;;;;;;;;;;;;;;;;;;;;;;;324,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;43;4;New England II;2584;FW;1,0
