id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_Resume;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_Angle;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Left;value_Right;value_OutSwinger;value_Chipped;value_CornerTaken;value_Cross;value_RightFooted;value_Head;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypePass;value_Overrun;value_TakeOnOvertake;value_HeadPass;value_Launch;value_LongBall;value_TouchTypeControl;value_DeletedEventType;value_NotVisible;value_Assist;value_GoalmouthY;value_GkY;value_RelatedEventId;value_IndividualPlay;value_LowRight;value_GoalmouthZ;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_GkX;value_Assisted;value_Blocked;value_RegularPlay;value_DefBlock;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_LeftFooted;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_ThroughBall;value_TouchTypeClearance;value_OutOfPlay;value_Straight;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowCentre;value_PullBack;value_FromCorner;value_IntentionalAssist;value_FirstTouch;value_BoxCentre;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tap;value_High;value_ShirtPull/Holding;value_IntendedTackleTarget;value_CaptainChange;value_InSwinger;value_Handball;value_MediumGkIntervention;value_KeeperThrow;value_DrivenCross;value_LowLeft;value_LowGkIntervention;value_Hands;value_Diving;value_Collected;value_GkKickFromHands;value_FreeKick;value_NotAssisted;value_ByWall;value_SetPiece;value_HighGkIntervention;value_Minutes;value_EndType;value_PersistentInfringement;value_FlickOn;value_BlockedClearance;value_BoxRight;value_TacticalFoul;value_Stooping;value_BoxLeft;value_PlayersCaughtOffside;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Indirect;value_BigChance;value_Weak;value_OverArm;value_BoxDeepLeft;value_Injury;value_InjuredPlayerId;value_TimeWasting;value_FastBreak;value_ParriedDanger;value_FantasyAssistType;value_HighRight;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724866961;438;1;1;41;8;4gymgvqmve0m2vh89v84tt3x0;1;32,9;59,9;2024-09-22T23:45:05.506Z;2024-09-22T23:45:18Z;[{'id': 5235817237, 'qualifierId': 212, 'value': '15.4'}, {'id': 5235817235, 'qualifierId': 141, 'value': '51.4'}, {'id': 5235817233, 'qualifierId': 140, 'value': '46.5'}, {'id': 5235817231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235817229, 'qualifierId': 3}, {'id': 5235817239, 'qualifierId': 213, 'value': '5.90'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;51,4;46,5;;;15,4;5,9;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;46,5;51,4;;;;;;;0;0;41;8;Cincinnati II;2468;DC;1,0
2724866963;439;49;1;41;10;4gymgvqmve0m2vh89v84tt3x0;1;48,0;50,3;2024-09-22T23:45:07.218Z;2024-09-23T01:06:43Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bu3wdsyg3nn68qedldfg5o9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;41;10;Cincinnati II;2470;FWL;1,0
2724866967;440;1;1;41;10;4gymgvqmve0m2vh89v84tt3x0;1;48,0;50,3;2024-09-22T23:45:07.331Z;2024-09-23T01:06:45Z;[{'id': 5235817265, 'qualifierId': 212, 'value': '15.3'}, {'id': 5235817267, 'qualifierId': 213, 'value': '4.03'}, {'id': 5235817259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235817261, 'qualifierId': 140, 'value': '38.8'}, {'id': 5235817263, 'qualifierId': 141, 'value': '32.9'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;32,9;38,8;;;15,3;4,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,8;32,9;;;;;;;0;0;41;10;Cincinnati II;2470;FWL;1,0
2724867005;441;1;1;41;11;4gymgvqmve0m2vh89v84tt3x0;1;38,8;32,9;2024-09-22T23:45:08.163Z;2024-09-23T01:06:49Z;[{'id': 5235817483, 'qualifierId': 212, 'value': '10.1'}, {'id': 5235817477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235817481, 'qualifierId': 141, 'value': '19.6'}, {'id': 5235817485, 'qualifierId': 213, 'value': '5.18'}, {'id': 5235817479, 'qualifierId': 140, 'value': '43.1'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;19,6;43,1;;;10,1;5,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;43,1;19,6;;;;;;;0;0;41;11;Cincinnati II;2471;DR;1,0
2724867019;442;1;1;41;14;4gymgvqmve0m2vh89v84tt3x0;0;44,1;18,6;2024-09-22T23:45:11.604Z;2024-09-22T23:45:12Z;[{'id': 5235817547, 'qualifierId': 140, 'value': '88.5'}, {'id': 5235817545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235817555, 'qualifierId': 1}, {'id': 5235817553, 'qualifierId': 213, 'value': '0.31'}, {'id': 5235817543, 'qualifierId': 155}, {'id': 5235817551, 'qualifierId': 212, 'value': '48.9'}, {'id': 5235817549, 'qualifierId': 141, 'value': '40.4'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;40,4;88,5;;;48,9;0,31;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;88,5;40,4;;;;;;;0;0;41;14;Cincinnati II;2474;MC;1,0
2724867035;272;52;1;41;17;bd0378yx50xpdcgwkt9p9bmz8;1;12,6;54,8;2024-09-22T23:45:14.466Z;2024-09-26T09:27:48Z;[{'id': 5242296967, 'qualifierId': 378}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;bu3wdsyg3nn68qedldfg5o9g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;41;17;Huntsville City;2477;GK;1,0
2724867081;273;1;1;41;17;bd0378yx50xpdcgwkt9p9bmz8;1;12,7;53,4;2024-09-22T23:45:14.913Z;2024-09-22T23:45:18Z;[{'id': 5235817897, 'qualifierId': 140, 'value': '19.9'}, {'id': 5235817903, 'qualifierId': 213, 'value': '5.22'}, {'id': 5235817893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235817891, 'qualifierId': 123}, {'id': 5235817899, 'qualifierId': 141, 'value': '33.6'}, {'id': 5235817901, 'qualifierId': 212, 'value': '15.4'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;33,6;19,9;;;15,4;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;19,9;33,6;;;;;;;0;0;41;17;Huntsville City;2477;GK;1,0
2724867123;274;1;1;41;21;bd0378yx50xpdcgwkt9p9bmz8;1;23,7;29,1;2024-09-22T23:45:18.251Z;2024-09-22T23:45:21Z;[{'id': 5235818105, 'qualifierId': 213, 'value': '5.44'}, {'id': 5235818097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818099, 'qualifierId': 140, 'value': '37.5'}, {'id': 5235818103, 'qualifierId': 212, 'value': '21.9'}, {'id': 5235818101, 'qualifierId': 141, 'value': '5.0'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;5,0;37,5;;;21,9;5,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,5;5,0;;;;;;;0;0;41;21;Huntsville City;2481;DC;1,0
2724867161;275;1;1;41;24;bd0378yx50xpdcgwkt9p9bmz8;1;38,6;7,9;2024-09-22T23:45:21.818Z;2024-09-22T23:45:25Z;[{'id': 5235818313, 'qualifierId': 213, 'value': '2.49'}, {'id': 5235818309, 'qualifierId': 141, 'value': '26.5'}, {'id': 5235818311, 'qualifierId': 212, 'value': '20.9'}, {'id': 5235818307, 'qualifierId': 140, 'value': '22.8'}, {'id': 5235818305, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;26,5;22,8;;;20,9;2,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,8;26,5;;;;;;;0;0;41;24;Huntsville City;2484;DR;1,0
2724867183;276;1;1;41;28;bd0378yx50xpdcgwkt9p9bmz8;1;23,0;26,5;2024-09-22T23:45:25.659Z;2024-09-22T23:45:28Z;[{'id': 5235818423, 'qualifierId': 140, 'value': '20.8'}, {'id': 5235818421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818427, 'qualifierId': 212, 'value': '12.7'}, {'id': 5235818425, 'qualifierId': 141, 'value': '44.8'}, {'id': 5235818429, 'qualifierId': 213, 'value': '1.75'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;44,8;20,8;;;12,7;1,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;20,8;44,8;;;;;;;0;0;41;28;Huntsville City;2488;DC;1,0
2724867213;277;1;1;41;30;bd0378yx50xpdcgwkt9p9bmz8;1;20,8;43,6;2024-09-22T23:45:27.898Z;2024-09-22T23:45:30Z;[{'id': 5235818555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818557, 'qualifierId': 140, 'value': '21.8'}, {'id': 5235818559, 'qualifierId': 141, 'value': '28.6'}, {'id': 5235818561, 'qualifierId': 212, 'value': '10.3'}, {'id': 5235818563, 'qualifierId': 213, 'value': '4.81'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;28,6;21,8;;;10,3;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,8;28,6;;;;;;;0;0;41;30;Huntsville City;2490;DC;1,0
2724867237;278;1;1;41;33;bd0378yx50xpdcgwkt9p9bmz8;1;23,1;26,7;2024-09-22T23:45:30.313Z;2024-09-22T23:45:33Z;[{'id': 5235818737, 'qualifierId': 141, 'value': '42.7'}, {'id': 5235818741, 'qualifierId': 213, 'value': '1.66'}, {'id': 5235818735, 'qualifierId': 140, 'value': '22.2'}, {'id': 5235818733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818739, 'qualifierId': 212, 'value': '10.9'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;42,7;22,2;;;10,9;1,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,2;42,7;;;;;;;0;0;41;33;Huntsville City;2493;DC;1,0
2724867245;279;1;1;41;36;bd0378yx50xpdcgwkt9p9bmz8;1;22,2;42,8;2024-09-22T23:45:33.210Z;2024-09-22T23:45:34Z;[{'id': 5235818777, 'qualifierId': 140, 'value': '27.3'}, {'id': 5235818783, 'qualifierId': 213, 'value': '5.60'}, {'id': 5235818775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818781, 'qualifierId': 212, 'value': '6.9'}, {'id': 5235818779, 'qualifierId': 141, 'value': '36.4'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;36,4;27,3;;;6,9;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;27,3;36,4;;;;;;;0;0;41;36;Huntsville City;2496;DC;1,0
2724867251;280;1;1;41;37;bd0378yx50xpdcgwkt9p9bmz8;1;27,3;36,4;2024-09-22T23:45:34.162Z;2024-09-22T23:45:35Z;[{'id': 5235818827, 'qualifierId': 212, 'value': '9.1'}, {'id': 5235818825, 'qualifierId': 141, 'value': '48.2'}, {'id': 5235818823, 'qualifierId': 140, 'value': '31.3'}, {'id': 5235818821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235818829, 'qualifierId': 213, 'value': '1.09'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;48,2;31,3;;;9,1;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,3;48,2;;;;;;;0;0;41;37;Huntsville City;2497;MC;1,0
2724867283;281;1;1;41;38;bd0378yx50xpdcgwkt9p9bmz8;1;31,3;48,2;2024-09-22T23:45:35.066Z;2024-09-22T23:45:37Z;[{'id': 5235819003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819005, 'qualifierId': 140, 'value': '21.2'}, {'id': 5235819007, 'qualifierId': 141, 'value': '42.5'}, {'id': 5235819011, 'qualifierId': 213, 'value': '3.49'}, {'id': 5235819009, 'qualifierId': 212, 'value': '11.3'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;42,5;21,2;;;11,3;3,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,2;42,5;;;;;;;0;0;41;38;Huntsville City;2498;MC;1,0
2724867299;282;1;1;41;40;bd0378yx50xpdcgwkt9p9bmz8;1;21,2;42,5;2024-09-22T23:45:37.385Z;2024-09-22T23:45:39Z;[{'id': 5235819091, 'qualifierId': 140, 'value': '25.3'}, {'id': 5235819089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819093, 'qualifierId': 141, 'value': '74.1'}, {'id': 5235819095, 'qualifierId': 212, 'value': '21.9'}, {'id': 5235819097, 'qualifierId': 213, 'value': '1.37'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;74,1;25,3;;;21,9;1,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,3;74,1;;;;;;;0;0;41;40;Huntsville City;2500;DC;1,0
2724867333;283;1;1;41;42;bd0378yx50xpdcgwkt9p9bmz8;1;30,9;76,4;2024-09-22T23:45:39.242Z;2024-09-22T23:45:42Z;[{'id': 5235819273, 'qualifierId': 213, 'value': '0.90'}, {'id': 5235819261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819269, 'qualifierId': 212, 'value': '19.5'}, {'id': 5235819263, 'qualifierId': 140, 'value': '42.4'}, {'id': 5235819265, 'qualifierId': 141, 'value': '99.0'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;99,0;42,4;;;19,5;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,4;99,0;;;;;;;0;0;41;42;Huntsville City;2502;DC;1,0
2724867357;284;1;1;41;45;bd0378yx50xpdcgwkt9p9bmz8;0;44,6;98,6;2024-09-22T23:45:42.363Z;2024-09-22T23:45:44Z;[{'id': 5235819367, 'qualifierId': 212, 'value': '26.1'}, {'id': 5235819363, 'qualifierId': 141, 'value': '86.3'}, {'id': 5235819359, 'qualifierId': 140, 'value': '68.1'}, {'id': 5235819355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235819351, 'qualifierId': 155}, {'id': 5235819369, 'qualifierId': 213, 'value': '5.96'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;86,3;68,1;;;26,1;5,96;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;68,1;86,3;;;;;;;0;0;41;45;Huntsville City;2505;DL;1,0
2724867349;443;49;1;41;46;4gymgvqmve0m2vh89v84tt3x0;1;34,7;15,1;2024-09-22T23:45:43.586Z;2024-09-22T23:45:43Z;[];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;bu3wdsyg3nn68qedldfg5o9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;41;46;Cincinnati II;2506;DR;1,0
2724867407;444;1;1;41;48;4gymgvqmve0m2vh89v84tt3x0;1;35,0;13,0;2024-09-22T23:45:45.491Z;2024-09-22T23:45:47Z;[{'id': 5235819559, 'qualifierId': 213, 'value': '1.37'}, {'id': 5235819553, 'qualifierId': 140, 'value': '37.2'}, {'id': 5235819551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819557, 'qualifierId': 212, 'value': '11.7'}, {'id': 5235819555, 'qualifierId': 141, 'value': '29.9'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;29,9;37,2;;;11,7;1,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;37,2;29,9;;;;;;;0;0;41;48;Cincinnati II;2508;DR;1,0
2724867443;445;1;1;41;50;4gymgvqmve0m2vh89v84tt3x0;1;37,2;29,4;2024-09-22T23:45:47.635Z;2024-09-22T23:45:51Z;[{'id': 5235819777, 'qualifierId': 212, 'value': '30.4'}, {'id': 5235819775, 'qualifierId': 141, 'value': '45.8'}, {'id': 5235819773, 'qualifierId': 140, 'value': '10.3'}, {'id': 5235819771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819779, 'qualifierId': 213, 'value': '2.77'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;45,8;10,3;;;30,4;2,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;10,3;45,8;;;;;;;0;0;41;50;Cincinnati II;2510;MC;1,0
2724867467;446;1;1;41;54;4gymgvqmve0m2vh89v84tt3x0;1;10,3;45,8;2024-09-22T23:45:51.618Z;2024-09-22T23:45:55Z;[{'id': 5235819995, 'qualifierId': 212, 'value': '25.1'}, {'id': 5235819997, 'qualifierId': 213, 'value': '0.29'}, {'id': 5235819991, 'qualifierId': 140, 'value': '33.2'}, {'id': 5235819989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235819993, 'qualifierId': 141, 'value': '56.5'}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;56,5;33,2;;;25,1;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;33,2;56,5;;;;;;;0;0;41;54;Cincinnati II;2514;GK;1,0
2724867465;285;83;1;41;58;bd0378yx50xpdcgwkt9p9bmz8;0;66,0;49,6;2024-09-22T23:45:55.330Z;2024-09-22T23:45:59Z;[{'id': 5235820263, 'qualifierId': 399, 'value': 'c08hvq1hplcct8kxrxucfpqp6'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bu3wdsyg3nn68qedldfg5o9g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;41;58;Huntsville City;2518;DR;1,0
2724867485;447;1;1;41;58;4gymgvqmve0m2vh89v84tt3x0;0;32,7;48,3;2024-09-22T23:45:55.571Z;2024-09-22T23:45:58Z;[{'id': 5235820177, 'qualifierId': 1}, {'id': 5235820165, 'qualifierId': 155}, {'id': 5235820175, 'qualifierId': 213, 'value': '5.53'}, {'id': 5235820167, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235820173, 'qualifierId': 212, 'value': '42.1'}, {'id': 5235820169, 'qualifierId': 140, 'value': '62.0'}, {'id': 5235820171, 'qualifierId': 141, 'value': '6.0'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;6,0;62,0;;;42,1;5,53;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;62,0;6,0;;;;;;;0;0;41;58;Cincinnati II;2518;FW;1,0
2724867535;286;1;1;42;2;bd0378yx50xpdcgwkt9p9bmz8;1;33,6;87,7;2024-09-22T23:45:59.098Z;2024-09-22T23:46:01Z;[{'id': 5235820451, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235820453, 'qualifierId': 140, 'value': '56.9'}, {'id': 5235820455, 'qualifierId': 141, 'value': '85.4'}, {'id': 5235820457, 'qualifierId': 212, 'value': '24.5'}, {'id': 5235820449, 'qualifierId': 157}, {'id': 5235820461, 'qualifierId': 1}, {'id': 5235820459, 'qualifierId': 213, 'value': '6.22'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;85,4;56,9;;;24,5;6,22;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;56,9;85,4;;;;;;;0;0;42;2;Huntsville City;2522;DC;1,0
