id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_JerseyNumber;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_SwitchOfPlay;value_LongBall;value_Chipped;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Launch;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Assist;value_IntentionalAssist;value_BoxCentre;value_BlockedX;value_GkY;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_Assisted;value_GkX;value_Blocked;value_FastBreak;value_BlockedY;value_LowCentre;value_GoalmouthY;value_DefBlock;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_Cross;value_High;value_AttemptedTackle;value_Foul;value_Direct;value_Left;value_OutOfBoxCentre;value_SwerveLeft;value_RegularPlay;value_LeftFooted;value_KeeperThrow;value_AerialFoul;value_Right;value_CornerTaken;value_OutSwinger;value_FromCorner;value_FirstTouch;value_ShirtPull/Holding;value_FlickOn;value_Overrun;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_NotVisible;value_ThroughBall;value_1On1;value_BigChance;value_SmallBoxCentre;value_ParriedSafe;value_Hands;value_Stooping;value_YellowCard;value_TacticalFoul;value_DeletedEventType;value_LowRight;value_LowLeft;value_Tap;value_CoachId;value_Dissent;value_Minutes;value_InSwinger;value_NotPastGoalLine;value_CloseRight;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OtherBodyPart;value_OwnGoal;value_FantasyAssistType;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Shove/Push;value_RecklessOffence;value_Handball;value_Injury;value_InjuredPlayerId;value_OwnPlayer;value_OwnShotBlocked;value_NotAssisted;value_Diving;value_LeadingToGoal;value_BoxRight;value_RelatedError1Id;value_BlockedCross;value_Volley;value_SixYardBlocked;value_CloseHigh;value_HighLeft;value_HitRightPost;value_HitWoodwork;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736964043;483;1;2;60;23;c7c4wwva2u1vb3rr7rwava044;1;7,5;76,3;2024-10-21T00:23:03.980Z;2024-10-21T00:23:29Z;[{'id': 5301953095, 'qualifierId': 213, 'value': '4.10'}, {'id': 5301953089, 'qualifierId': 140, 'value': '4.4'}, {'id': 5301953091, 'qualifierId': 141, 'value': '69.5'}, {'id': 5301953093, 'qualifierId': 212, 'value': '5.7'}, {'id': 5301953087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301954069, 'qualifierId': 189}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,1;69,5;4,4;;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;4,4;69,5;;;;;;;0;0;60;23;Columbus Crew II;3623;DC;1,0
2736964059;484;1;2;60;26;c7c4wwva2u1vb3rr7rwava044;1;8,5;72,6;2024-10-21T00:23:07.573Z;2024-10-21T00:23:09Z;[{'id': 5301953179, 'qualifierId': 155}, {'id': 5301953189, 'qualifierId': 213, 'value': '0.68'}, {'id': 5301953183, 'qualifierId': 140, 'value': '26.5'}, {'id': 5301953181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301953187, 'qualifierId': 212, 'value': '24.3'}, {'id': 5301953185, 'qualifierId': 141, 'value': '95.1'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,68;95,1;26,5;;;24,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,5;95,1;;;;;;;0;0;60;26;Columbus Crew II;3626;GK;1,0
2736964067;485;1;2;60;28;c7c4wwva2u1vb3rr7rwava044;1;26,9;95,1;2024-10-21T00:23:09.276Z;2024-10-21T00:23:10Z;[{'id': 5301953251, 'qualifierId': 212, 'value': '15.7'}, {'id': 5301953247, 'qualifierId': 140, 'value': '12.4'}, {'id': 5301953245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301953249, 'qualifierId': 141, 'value': '89.7'}, {'id': 5301953253, 'qualifierId': 213, 'value': '3.38'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;3,38;89,7;12,4;;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,4;89,7;;;;;;;0;0;60;28;Columbus Crew II;3628;MC;1,0
2736964073;486;1;2;60;29;c7c4wwva2u1vb3rr7rwava044;0;12,3;89,7;2024-10-21T00:23:09.869Z;2024-10-21T01:02:30Z;[{'id': 5301953297, 'qualifierId': 1}, {'id': 5301953289, 'qualifierId': 140, 'value': '36.2'}, {'id': 5301953291, 'qualifierId': 141, 'value': '77.0'}, {'id': 5301953285, 'qualifierId': 157}, {'id': 5301953295, 'qualifierId': 213, 'value': '5.95'}, {'id': 5301953293, 'qualifierId': 212, 'value': '26.5'}, {'id': 5301953287, 'qualifierId': 56, 'value': 'Back'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;5,95;77,0;36,2;;;26,5;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;36,2;77,0;;;;;;;0;0;60;29;Columbus Crew II;3629;DC;1,0
2736964099;483;1;2;60;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,7;19,5;2024-10-21T00:23:11.410Z;2024-10-21T01:02:33Z;[{'id': 5301953421, 'qualifierId': 213, 'value': '0.51'}, {'id': 5301953417, 'qualifierId': 141, 'value': '26.8'}, {'id': 5301953411, 'qualifierId': 3}, {'id': 5301953415, 'qualifierId': 140, 'value': '71.1'}, {'id': 5301953419, 'qualifierId': 212, 'value': '10.1'}, {'id': 5301953413, 'qualifierId': 56, 'value': 'Center'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,51;26,8;71,1;;;10,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;71,1;26,8;;;;;;;0;0;60;30;Inter Miami II;3630;DC;1,0
2736964149;485;1;2;60;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;69,4;16,7;2024-10-21T00:23:15.665Z;2024-10-21T00:23:19Z;[{'id': 5301953667, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301953671, 'qualifierId': 141, 'value': '4.0'}, {'id': 5301953669, 'qualifierId': 140, 'value': '70.2'}, {'id': 5301953675, 'qualifierId': 213, 'value': '4.81'}, {'id': 5301953673, 'qualifierId': 212, 'value': '8.7'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,81;4,0;70,2;;;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;70,2;4,0;;;;;;;0;0;60;34;Inter Miami II;3634;MC;1,0
2736964153;486;4;2;60;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;71,4;5,4;2024-10-21T00:23:19.809Z;2024-10-21T00:23:24Z;[{'id': 5301953761, 'qualifierId': 233, 'value': '487'}, {'id': 5301953753, 'qualifierId': 152}, {'id': 5301953749, 'qualifierId': 294}, {'id': 5301953747, 'qualifierId': 13}, {'id': 5301953751, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301953755, 'qualifierId': 286}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eilw6fchm9gbavju0abao5qms;Foul;;;;;;;;;;;;;;;;;;;;;;487,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;60;39;Inter Miami II;3639;FWR;1,0
2736964151;487;4;2;60;39;c7c4wwva2u1vb3rr7rwava044;0;28,6;94,6;2024-10-21T00:23:19.810Z;2024-10-21T01:02:28Z;[{'id': 5301953729, 'qualifierId': 285}, {'id': 5301953723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301953813, 'qualifierId': 233, 'value': '486'}, {'id': 5301953725, 'qualifierId': 152}, {'id': 5302023677, 'qualifierId': 294}, {'id': 5301953721, 'qualifierId': 13}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;eilw6fchm9gbavju0abao5qms;Foul;;;;;;;;;;;;;;;;;;;;;;486,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;60;39;Columbus Crew II;3639;DC;1,0
2736964317;488;43;2;60;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-10-21T00:23:34.682Z;2024-10-21T01:06:41Z;[{'id': 5302028979, 'qualifierId': 144, 'value': '49'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;60;54;Inter Miami II;3654;MC;1,0
2736964277;487;43;2;60;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-10-21T00:23:34.785Z;2024-10-21T00:23:38Z;[{'id': 5301954307, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301954467, 'qualifierId': 144, 'value': '8'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;60;54;Inter Miami II;3654;MC;1,0
2736964365;489;1;2;61;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;60,5;11,0;2024-10-21T00:23:43.553Z;2024-10-21T01:06:27Z;[{'id': 5302028759, 'qualifierId': 152}, {'id': 5301954725, 'qualifierId': 140, 'value': '67.1'}, {'id': 5301954731, 'qualifierId': 213, 'value': '0.15'}, {'id': 5301954727, 'qualifierId': 141, 'value': '12.5'}, {'id': 5301954729, 'qualifierId': 212, 'value': '7.0'}, {'id': 5301954723, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302028757, 'qualifierId': 5}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,15;12,5;67,1;;;7,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;67,1;12,5;;;;;;;0;0;61;2;Inter Miami II;3662;MC;1,0
2736964367;490;1;2;61;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,0;12,6;2024-10-21T00:23:45.473Z;2024-10-21T00:23:46Z;[{'id': 5301954757, 'qualifierId': 141, 'value': '6.7'}, {'id': 5301954759, 'qualifierId': 212, 'value': '4.2'}, {'id': 5301954761, 'qualifierId': 213, 'value': '4.38'}, {'id': 5301954753, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301954755, 'qualifierId': 140, 'value': '64.7'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,38;6,7;64,7;;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;64,7;6,7;;;;;;;0;0;61;4;Inter Miami II;3664;DC;1,0
2736964387;491;1;2;61;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;64,9;6,7;2024-10-21T00:23:46.289Z;2024-10-21T00:23:47Z;[{'id': 5301954869, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301954873, 'qualifierId': 141, 'value': '19.8'}, {'id': 5301954877, 'qualifierId': 213, 'value': '1.97'}, {'id': 5301954871, 'qualifierId': 140, 'value': '61.3'}, {'id': 5301954875, 'qualifierId': 212, 'value': '9.7'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,97;19,8;61,3;;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,3;19,8;;;;;;;0;0;61;5;Inter Miami II;3665;DMR;1,0
2736964401;492;1;2;61;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;60,6;28,8;2024-10-21T00:23:47.762Z;2024-10-21T00:23:49Z;[{'id': 5301954957, 'qualifierId': 141, 'value': '37.0'}, {'id': 5301954955, 'qualifierId': 140, 'value': '64.2'}, {'id': 5301954953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301954961, 'qualifierId': 213, 'value': '0.98'}, {'id': 5301954959, 'qualifierId': 212, 'value': '6.7'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,98;37,0;64,2;;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;64,2;37,0;;;;;;;0;0;61;7;Inter Miami II;3667;MC;1,0
2736964421;493;1;2;61;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;64,2;36,7;2024-10-21T00:23:49.025Z;2024-10-21T00:23:51Z;[{'id': 5301955067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301955071, 'qualifierId': 141, 'value': '28.0'}, {'id': 5301955073, 'qualifierId': 212, 'value': '5.9'}, {'id': 5301955069, 'qualifierId': 140, 'value': '63.9'}, {'id': 5301955075, 'qualifierId': 213, 'value': '4.66'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,66;28,0;63,9;;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,9;28,0;;;;;;;0;0;61;8;Inter Miami II;3668;FWL;1,0
2736964427;494;1;2;61;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;63,9;27,7;2024-10-21T00:23:51.665Z;2024-10-21T00:23:53Z;[{'id': 5301955121, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301955127, 'qualifierId': 212, 'value': '11.7'}, {'id': 5301955125, 'qualifierId': 141, 'value': '10.6'}, {'id': 5301955123, 'qualifierId': 140, 'value': '63.2'}, {'id': 5301955129, 'qualifierId': 213, 'value': '4.65'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,65;10,6;63,2;;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,2;10,6;;;;;;;0;0;61;10;Inter Miami II;3670;FWR;1,0
2736964453;495;1;2;61;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;63,5;10,1;2024-10-21T00:23:52.977Z;2024-10-21T00:23:56Z;[{'id': 5301955243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301955249, 'qualifierId': 212, 'value': '26.9'}, {'id': 5301955247, 'qualifierId': 141, 'value': '22.7'}, {'id': 5301955251, 'qualifierId': 213, 'value': '0.32'}, {'id': 5301955245, 'qualifierId': 140, 'value': '87.8'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,32;22,7;87,8;;;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;87,8;22,7;;;;;;;0;0;61;12;Inter Miami II;3672;DMR;1,0
2736964459;496;1;2;61;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;88,8;21,6;2024-10-21T00:23:55.937Z;2024-10-21T00:23:56Z;[{'id': 5301955281, 'qualifierId': 2}, {'id': 5301955293, 'qualifierId': 213, 'value': '1.54'}, {'id': 5301955287, 'qualifierId': 140, 'value': '89.4'}, {'id': 5301955283, 'qualifierId': 155}, {'id': 5301955289, 'qualifierId': 141, 'value': '51.3'}, {'id': 5301955291, 'qualifierId': 212, 'value': '20.2'}, {'id': 5301955285, 'qualifierId': 56, 'value': 'Center'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,54;51,3;89,4;;;20,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;89,4;51,3;;;;;;;0;0;61;15;Inter Miami II;3675;FWL;1,0
2736964463;488;12;2;61;16;c7c4wwva2u1vb3rr7rwava044;1;9,5;48,7;2024-10-21T00:23:57.125Z;2024-10-21T00:23:58Z;[{'id': 5301955311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301955317, 'qualifierId': 212, 'value': '19.3'}, {'id': 5301955325, 'qualifierId': 15}, {'id': 5301955315, 'qualifierId': 141, 'value': '76.6'}, {'id': 5301955313, 'qualifierId': 140, 'value': '12.9'}, {'id': 5301955319, 'qualifierId': 213, 'value': '1.38'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;eilw6fchm9gbavju0abao5qms;Clearance;;;;;;;;;;1,38;76,6;12,9;;;19,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,9;76,6;;;;;;;0;0;61;16;Columbus Crew II;3676;DR;1,0
2736964471;497;1;2;61;17;5b4ccd62yeeqdl2qk6jzsmjv8;0;85,7;34,0;2024-10-21T00:23:58.434Z;2024-10-21T00:23:59Z;[{'id': 5301955355, 'qualifierId': 212, 'value': '6.8'}, {'id': 5301955349, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301955353, 'qualifierId': 141, 'value': '44.0'}, {'id': 5301955357, 'qualifierId': 213, 'value': '1.66'}, {'id': 5301955347, 'qualifierId': 3}, {'id': 5301955351, 'qualifierId': 140, 'value': '85.1'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,66;44,0;85,1;;;6,8;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;85,1;44,0;;;;;;;0;0;61;17;Inter Miami II;3677;FWL;1,0
2736964501;489;12;2;61;19;c7c4wwva2u1vb3rr7rwava044;1;10,9;63,3;2024-10-21T00:23:59.921Z;2024-10-21T01:02:00Z;[{'id': 5301955509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301955515, 'qualifierId': 212, 'value': '10.2'}, {'id': 5301955513, 'qualifierId': 141, 'value': '49.3'}, {'id': 5301955517, 'qualifierId': 213, 'value': '5.09'}, {'id': 5301955511, 'qualifierId': 140, 'value': '14.5'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Clearance;;;;;;;;;;5,09;49,3;14,5;;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;14,5;49,3;;;;;;;0;0;61;19;Columbus Crew II;3679;MC;1,0
2736964553;498;44;2;61;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;83,0;48,6;2024-10-21T00:24:00.851Z;2024-10-21T01:01:58Z;[{'id': 5301955761, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301956547, 'qualifierId': 233, 'value': '495'}, {'id': 5301955763, 'qualifierId': 286}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Aerial;;;;;;;;;;;;;;;;;;;;;;495,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;61;20;Inter Miami II;3680;MC;1,0
2736964663;495;44;2;61;20;c7c4wwva2u1vb3rr7rwava044;0;17,0;51,4;2024-10-21T00:24:00.852Z;2024-10-21T01:02:02Z;[{'id': 5301956403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301956405, 'qualifierId': 285}, {'id': 5301956555, 'qualifierId': 233, 'value': '498'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;eilw6fchm9gbavju0abao5qms;Aerial;;;;;;;;;;;;;;;;;;;;;;498,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;61;20;Columbus Crew II;3680;DC;1,0
2736965819;532;61;2;61;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;78,6;49,0;2024-10-21T00:24:01.406Z;2024-10-21T01:01:57Z;[{'id': 5301962777, 'qualifierId': 56, 'value': 'Center'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;61;20;Inter Miami II;3680;MC;1,0
2736964567;500;50;2;61;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,0;49,6;2024-10-21T00:24:03.279Z;2024-10-21T00:25:56Z;[{'id': 5301955849, 'qualifierId': 286}, {'id': 5301958201, 'qualifierId': 233, 'value': '490'}, {'id': 5301955847, 'qualifierId': 56, 'value': 'Center'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;eilw6fchm9gbavju0abao5qms;Dispossessed;;;;;;;;;;;;;;;;;;;;;;490,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;61;22;Inter Miami II;3682;FW;1,0
